year,age_gr,sampreg,plb0419_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,17-29 y.,East,Easy,0.18454,48,284,0.13935,0.22974
1993,17-29 y.,East,Difficult,0.65658,193,284,0.60125,0.71190
1993,17-29 y.,East,Almost impossible,0.15888,43,284,0.11629,0.20147
1993,30-45 y.,West,Easy,0.21306,107,563,0.17921,0.24692
1993,30-45 y.,West,Difficult,0.61184,342,563,0.57155,0.65213
1993,30-45 y.,West,Almost impossible,0.17510,114,563,0.14368,0.20652
1993,30-45 y.,East,Difficult,0.72753,169,232,0.67012,0.78495
1993,30-45 y.,East,Almost impossible,0.22979,63,232,0.17554,0.28404
1993,46-65 y.,West,Easy,0.06580,33,583,0.04565,0.08594
1993,46-65 y.,West,Difficult,0.39035,209,583,0.35072,0.42999
1993,46-65 y.,West,Almost impossible,0.54385,341,583,0.50339,0.58432
1993,46-65 y.,East,Difficult,0.26222,99,346,0.21581,0.30864
1993,46-65 y.,East,Almost impossible,0.73514,247,346,0.68858,0.78171
1994,17-29 y.,West,Easy,0.25921,206,887,0.23036,0.28807
1994,17-29 y.,West,Difficult,0.56479,512,887,0.53215,0.59744
1994,17-29 y.,West,Almost impossible,0.17599,169,887,0.15092,0.20107
1994,17-29 y.,East,Easy,0.13516,41,290,0.09574,0.17458
1994,17-29 y.,East,Difficult,0.71929,211,290,0.66748,0.77110
1994,17-29 y.,East,Almost impossible,0.14555,38,290,0.10489,0.18621
1994,30-45 y.,West,Easy,0.17100,106,592,0.14064,0.20135
1994,30-45 y.,West,Difficult,0.61166,349,592,0.57236,0.65095
1994,30-45 y.,West,Almost impossible,0.21735,137,592,0.18409,0.25060
1994,30-45 y.,East,Difficult,0.66817,161,227,0.60678,0.72956
1994,30-45 y.,East,Almost impossible,0.29503,66,227,0.23557,0.35449
1994,46-65 y.,West,Difficult,0.34247,198,573,0.30358,0.38136
1994,46-65 y.,West,Almost impossible,0.61342,375,573,0.57351,0.65333
1994,46-65 y.,East,Difficult,0.31544,97,313,0.26387,0.36700
1994,46-65 y.,East,Almost impossible,0.68160,216,313,0.62990,0.73329
1995,17-29 y.,West,Easy,0.24260,204,924,0.21495,0.27026
1995,17-29 y.,West,Difficult,0.59174,547,924,0.56003,0.62345
1995,17-29 y.,West,Almost impossible,0.16565,173,924,0.14167,0.18964
1995,17-29 y.,East,Easy,0.11927,33,276,0.08096,0.15758
1995,17-29 y.,East,Difficult,0.72528,203,276,0.67252,0.77803
1995,17-29 y.,East,Almost impossible,0.15545,40,276,0.11263,0.19828
1995,30-45 y.,West,Easy,0.16752,117,702,0.13987,0.19516
1995,30-45 y.,West,Difficult,0.63758,430,702,0.60200,0.67317
1995,30-45 y.,West,Almost impossible,0.19490,155,702,0.16557,0.22422
1995,30-45 y.,East,Difficult,0.71519,148,201,0.65264,0.77774
1995,30-45 y.,East,Almost impossible,0.26581,53,201,0.20458,0.32703
1995,46-65 y.,West,Difficult,0.37533,231,624,0.33731,0.41335
1995,46-65 y.,West,Almost impossible,0.57876,393,624,0.53999,0.61753
1995,46-65 y.,East,Difficult,0.33661,93,255,0.27850,0.39473
1995,46-65 y.,East,Almost impossible,0.63831,162,255,0.57922,0.69740
1996,17-29 y.,West,Easy,0.23238,178,873,0.20435,0.26041
1996,17-29 y.,West,Difficult,0.59488,521,873,0.56229,0.62746
1996,17-29 y.,West,Almost impossible,0.17274,174,873,0.14765,0.19783
1996,17-29 y.,East,Easy,0.11796,40,301,0.08146,0.15446
1996,17-29 y.,East,Difficult,0.73086,211,301,0.68067,0.78104
1996,17-29 y.,East,Almost impossible,0.15118,50,301,0.11065,0.19172
1996,30-45 y.,West,Easy,0.20610,132,681,0.17569,0.23650
1996,30-45 y.,West,Difficult,0.59549,407,681,0.55860,0.63238
1996,30-45 y.,West,Almost impossible,0.19841,142,681,0.16844,0.22839
1996,30-45 y.,East,Difficult,0.65209,149,200,0.58591,0.71827
1996,30-45 y.,East,Almost impossible,0.25567,51,200,0.19506,0.31628
1996,46-65 y.,West,Difficult,0.38497,224,616,0.34651,0.42343
1996,46-65 y.,West,Almost impossible,0.57802,392,616,0.53899,0.61706
1996,46-65 y.,East,Difficult,0.40183,116,275,0.34378,0.45989
1996,46-65 y.,East,Almost impossible,0.59817,159,275,0.54011,0.65622
1997,17-29 y.,West,Easy,0.18993,138,812,0.16294,0.21693
1997,17-29 y.,West,Difficult,0.62030,503,812,0.58690,0.65370
1997,17-29 y.,West,Almost impossible,0.18976,171,812,0.16278,0.21675
1997,17-29 y.,East,Easy,0.13863,35,311,0.10016,0.17710
1997,17-29 y.,East,Difficult,0.67154,222,311,0.61926,0.72382
1997,17-29 y.,East,Almost impossible,0.18983,54,311,0.14617,0.23349
1997,30-45 y.,West,Easy,0.14380,105,702,0.11783,0.16978
1997,30-45 y.,West,Difficult,0.65556,443,702,0.62038,0.69073
1997,30-45 y.,West,Almost impossible,0.20064,154,702,0.17099,0.23029
1997,30-45 y.,East,Difficult,0.74873,154,205,0.68921,0.80825
1997,30-45 y.,East,Almost impossible,0.21802,51,205,0.16136,0.27468
1997,46-65 y.,West,Difficult,0.35758,216,624,0.31995,0.39522
1997,46-65 y.,West,Almost impossible,0.60530,408,624,0.56692,0.64368
1997,46-65 y.,East,Difficult,0.38278,104,251,0.32253,0.44304
1997,46-65 y.,East,Almost impossible,0.61722,147,251,0.55696,0.67747
1998,17-29 y.,West,Easy,0.17768,157,869,0.15225,0.20311
1998,17-29 y.,West,Difficult,0.65073,538,869,0.61902,0.68245
1998,17-29 y.,West,Almost impossible,0.17159,174,869,0.14651,0.19667
1998,17-29 y.,East,Difficult,0.73547,220,269,0.68267,0.78828
1998,17-29 y.,East,Almost impossible,0.16983,49,269,0.12488,0.21479
1998,30-45 y.,West,Easy,0.16260,133,755,0.13626,0.18894
1998,30-45 y.,West,Difficult,0.63747,462,755,0.60316,0.67179
1998,30-45 y.,West,Almost impossible,0.19993,160,755,0.17138,0.22848
1998,30-45 y.,East,Difficult,0.73386,178,234,0.67712,0.79061
1998,30-45 y.,East,Almost impossible,0.22228,56,234,0.16889,0.27567
1998,46-65 y.,West,Difficult,0.36555,219,649,0.32847,0.40263
1998,46-65 y.,West,Almost impossible,0.59127,430,649,0.55342,0.62912
1998,46-65 y.,East,Difficult,0.38487,111,263,0.32595,0.44379
1998,46-65 y.,East,Almost impossible,0.60583,152,263,0.54666,0.66500
1999,17-29 y.,West,Easy,0.22102,152,753,0.19137,0.25068
1999,17-29 y.,West,Difficult,0.62706,468,753,0.59249,0.66162
1999,17-29 y.,West,Almost impossible,0.15192,133,753,0.12626,0.17757
1999,17-29 y.,East,Easy,0.12434,39,306,0.08731,0.16137
1999,17-29 y.,East,Difficult,0.71422,222,306,0.66351,0.76492
1999,17-29 y.,East,Almost impossible,0.16144,45,306,0.12015,0.20274
1999,30-45 y.,West,Easy,0.18350,114,657,0.15388,0.21312
1999,30-45 y.,West,Difficult,0.63660,417,657,0.59979,0.67341
1999,30-45 y.,West,Almost impossible,0.17990,126,657,0.15051,0.20930
1999,30-45 y.,East,Difficult,0.71240,144,202,0.64982,0.77498
1999,30-45 y.,East,Almost impossible,0.26007,58,202,0.19943,0.32072
1999,46-65 y.,West,Difficult,0.29832,175,570,0.26072,0.33591
1999,46-65 y.,West,Almost impossible,0.65968,395,570,0.62075,0.69861
1999,46-65 y.,East,Difficult,0.42907,105,232,0.36524,0.49290
1999,46-65 y.,East,Almost impossible,0.55657,127,232,0.49251,0.62064
2000,17-29 y.,West,Easy,0.27234,319,1213,0.24728,0.29740
2000,17-29 y.,West,Difficult,0.54306,651,1213,0.51501,0.57110
2000,17-29 y.,West,Almost impossible,0.18460,243,1213,0.16276,0.20644
2000,17-29 y.,East,Easy,0.13259,61,450,0.10122,0.16396
2000,17-29 y.,East,Difficult,0.69790,314,450,0.65543,0.74037
2000,17-29 y.,East,Almost impossible,0.16951,75,450,0.13480,0.20421
2000,30-45 y.,West,Easy,0.20460,232,1210,0.18186,0.22734
2000,30-45 y.,West,Difficult,0.60169,728,1210,0.57410,0.62929
2000,30-45 y.,West,Almost impossible,0.19370,250,1210,0.17143,0.21598
2000,30-45 y.,East,Difficult,0.68488,223,313,0.63333,0.73643
2000,30-45 y.,East,Almost impossible,0.25938,90,313,0.21074,0.30801
2000,46-65 y.,West,Easy,0.05546,63,1139,0.04217,0.06876
2000,46-65 y.,West,Difficult,0.35756,379,1139,0.32971,0.38540
2000,46-65 y.,West,Almost impossible,0.58698,697,1139,0.55837,0.61559
2000,46-65 y.,East,Difficult,0.39009,142,345,0.33854,0.44164
2000,46-65 y.,East,Almost impossible,0.58370,203,345,0.53161,0.63580
2000,66 and older,West,Almost impossible,0.81088,54,54,0.70544,0.91631
2001,17-29 y.,West,Easy,0.29471,320,1092,0.26765,0.32176
2001,17-29 y.,West,Difficult,0.52108,561,1092,0.49143,0.55072
2001,17-29 y.,West,Almost impossible,0.18422,211,1092,0.16121,0.20722
2001,17-29 y.,East,Easy,0.16537,68,416,0.12963,0.20111
2001,17-29 y.,East,Difficult,0.70867,295,416,0.66496,0.75239
2001,17-29 y.,East,Almost impossible,0.12596,53,416,0.09403,0.15788
2001,30-45 y.,West,Easy,0.23813,235,1027,0.21207,0.26419
2001,30-45 y.,West,Difficult,0.57476,582,1027,0.54451,0.60501
2001,30-45 y.,West,Almost impossible,0.18711,210,1027,0.16325,0.21098
2001,30-45 y.,East,Difficult,0.72105,211,275,0.66794,0.77415
2001,30-45 y.,East,Almost impossible,0.20066,64,275,0.15324,0.24809
2001,46-65 y.,West,Easy,0.04976,48,934,0.03580,0.06371
2001,46-65 y.,West,Difficult,0.37179,320,934,0.34078,0.40280
2001,46-65 y.,West,Almost impossible,0.57845,566,934,0.54677,0.61014
2001,46-65 y.,East,Difficult,0.40028,127,317,0.34626,0.45430
2001,46-65 y.,East,Almost impossible,0.59833,190,317,0.54427,0.65238
2001,66 and older,West,Almost impossible,0.84920,50,50,0.74901,0.94940
2002,17-29 y.,West,Easy,0.27642,333,1195,0.25105,0.30179
2002,17-29 y.,West,Difficult,0.56095,660,1195,0.53280,0.58910
2002,17-29 y.,West,Almost impossible,0.16263,202,1195,0.14169,0.18356
2002,17-29 y.,East,Easy,0.15450,69,420,0.11989,0.18910
2002,17-29 y.,East,Difficult,0.72753,290,420,0.68490,0.77016
2002,17-29 y.,East,Almost impossible,0.11797,61,420,0.08708,0.14886
2002,30-45 y.,West,Easy,0.19572,213,1032,0.17150,0.21993
2002,30-45 y.,West,Difficult,0.63869,627,1032,0.60936,0.66801
2002,30-45 y.,West,Almost impossible,0.16560,192,1032,0.14291,0.18829
2002,30-45 y.,East,Difficult,0.70306,203,294,0.65074,0.75538
2002,30-45 y.,East,Almost impossible,0.27265,91,294,0.22166,0.32365
2002,46-65 y.,West,Easy,0.06238,65,953,0.04701,0.07774
2002,46-65 y.,West,Difficult,0.33220,325,953,0.30228,0.36212
2002,46-65 y.,West,Almost impossible,0.60542,563,953,0.57437,0.63647
2002,46-65 y.,East,Difficult,0.39590,120,301,0.34056,0.45124
2002,46-65 y.,East,Almost impossible,0.58447,181,301,0.52870,0.64024
2002,66 and older,West,Almost impossible,0.68849,49,49,0.55748,0.81951
2003,17-29 y.,West,Easy,0.20800,230,999,0.18282,0.23319
2003,17-29 y.,West,Difficult,0.64207,594,999,0.61233,0.67182
2003,17-29 y.,West,Almost impossible,0.14992,175,999,0.12777,0.17207
2003,17-29 y.,East,Easy,0.12399,49,420,0.09244,0.15555
2003,17-29 y.,East,Difficult,0.69930,292,420,0.65539,0.74321
2003,17-29 y.,East,Almost impossible,0.17671,79,420,0.14018,0.21323
2003,30-45 y.,West,Easy,0.16068,135,778,0.13485,0.18650
2003,30-45 y.,West,Difficult,0.69722,526,778,0.66492,0.72953
2003,30-45 y.,West,Almost impossible,0.14210,117,778,0.11755,0.16665
2003,30-45 y.,East,Difficult,0.69315,203,278,0.63883,0.74746
2003,30-45 y.,East,Almost impossible,0.26222,75,278,0.21042,0.31401
2003,46-65 y.,West,Difficult,0.57753,199,319,0.52324,0.63182
2003,46-65 y.,West,Almost impossible,0.38615,120,319,0.33264,0.43966
2003,46-65 y.,East,Difficult,0.48568,120,237,0.42192,0.54945
2003,46-65 y.,East,Almost impossible,0.49129,117,237,0.42751,0.55508
2004,17-29 y.,West,Easy,0.20998,229,1082,0.18570,0.23426
2004,17-29 y.,West,Difficult,0.62714,657,1082,0.59832,0.65597
2004,17-29 y.,West,Almost impossible,0.16288,196,1082,0.14087,0.18489
2004,17-29 y.,East,Easy,0.09330,46,435,0.06594,0.12066
2004,17-29 y.,East,Difficult,0.69497,300,435,0.65166,0.73829
2004,17-29 y.,East,Almost impossible,0.21173,89,435,0.17329,0.25016
2004,30-45 y.,West,Easy,0.11971,110,750,0.09646,0.14296
2004,30-45 y.,West,Difficult,0.66450,509,750,0.63069,0.69832
2004,30-45 y.,West,Almost impossible,0.21579,131,750,0.18633,0.24525
2004,30-45 y.,East,Difficult,0.64879,176,257,0.59031,0.70726
2004,30-45 y.,East,Almost impossible,0.31585,81,257,0.25890,0.37279
2004,46-65 y.,West,Difficult,0.57582,218,359,0.52463,0.62702
2004,46-65 y.,West,Almost impossible,0.39352,141,359,0.34291,0.44413
2004,46-65 y.,East,Difficult,0.50861,127,230,0.44386,0.57336
2004,46-65 y.,East,Almost impossible,0.47976,103,230,0.41505,0.54446
2005,17-29 y.,West,Easy,0.15272,198,1082,0.13128,0.17417
2005,17-29 y.,West,Difficult,0.64723,659,1082,0.61874,0.67571
2005,17-29 y.,West,Almost impossible,0.20005,225,1082,0.17620,0.22390
2005,17-29 y.,East,Easy,0.07147,40,448,0.04759,0.09536
2005,17-29 y.,East,Difficult,0.77029,325,448,0.73129,0.80928
2005,17-29 y.,East,Almost impossible,0.15824,83,448,0.12440,0.19207
2005,30-45 y.,West,Easy,0.08448,66,685,0.06364,0.10533
2005,30-45 y.,West,Difficult,0.71470,479,685,0.68086,0.74854
2005,30-45 y.,West,Almost impossible,0.20082,140,685,0.17080,0.23084
2005,30-45 y.,East,Difficult,0.57470,155,251,0.51341,0.63598
2005,30-45 y.,East,Almost impossible,0.39651,96,251,0.33587,0.45714
2005,46-65 y.,West,Difficult,0.57402,189,340,0.52138,0.62666
2005,46-65 y.,West,Almost impossible,0.40542,151,340,0.35315,0.45768
2005,46-65 y.,East,Difficult,0.54315,118,222,0.47748,0.60883
2005,46-65 y.,East,Almost impossible,0.44448,104,222,0.37896,0.50999
2006,17-29 y.,West,Easy,0.16964,198,998,0.14634,0.19294
2006,17-29 y.,West,Difficult,0.65331,611,998,0.62376,0.68285
2006,17-29 y.,West,Almost impossible,0.17705,189,998,0.15336,0.20075
2006,17-29 y.,East,Easy,0.10314,46,383,0.07264,0.13364
2006,17-29 y.,East,Difficult,0.69147,268,383,0.64515,0.73779
2006,17-29 y.,East,Almost impossible,0.20539,69,383,0.16488,0.24590
2006,30-45 y.,West,Easy,0.13239,113,768,0.10841,0.15638
2006,30-45 y.,West,Difficult,0.66243,505,768,0.62896,0.69589
2006,30-45 y.,West,Almost impossible,0.20518,150,768,0.17660,0.23376
2006,30-45 y.,East,Difficult,0.65245,170,245,0.59270,0.71220
2006,30-45 y.,East,Almost impossible,0.31729,75,245,0.25889,0.37569
2006,46-65 y.,West,Difficult,0.52801,210,368,0.47694,0.57909
2006,46-65 y.,West,Almost impossible,0.41707,158,368,0.36662,0.46752
2006,46-65 y.,East,Difficult,0.49944,114,235,0.43538,0.56351
2006,46-65 y.,East,Almost impossible,0.49135,121,235,0.42729,0.55540
2007,17-29 y.,West,Easy,0.20949,220,888,0.18271,0.23627
2007,17-29 y.,West,Difficult,0.62401,512,888,0.59213,0.65588
2007,17-29 y.,West,Almost impossible,0.16650,156,888,0.14199,0.19102
2007,17-29 y.,East,Easy,0.16295,56,345,0.12392,0.20198
2007,17-29 y.,East,Difficult,0.65274,233,345,0.60243,0.70306
2007,17-29 y.,East,Almost impossible,0.18430,56,345,0.14333,0.22528
2007,30-45 y.,West,Easy,0.11845,82,586,0.09226,0.14463
2007,30-45 y.,West,Difficult,0.64719,381,586,0.60846,0.68591
2007,30-45 y.,West,Almost impossible,0.23437,123,586,0.20004,0.26869
2007,30-45 y.,East,Difficult,0.62722,112,166,0.55344,0.70100
2007,30-45 y.,East,Almost impossible,0.32423,54,166,0.25281,0.39566
2007,46-65 y.,West,Difficult,0.55112,184,306,0.49530,0.60694
2007,46-65 y.,West,Almost impossible,0.39748,122,306,0.34256,0.45240
2007,46-65 y.,East,Difficult,0.47194,94,211,0.40442,0.53946
2007,46-65 y.,East,Almost impossible,0.52217,117,211,0.45461,0.58973
2008,17-29 y.,West,Easy,0.23392,195,784,0.20427,0.26357
2008,17-29 y.,West,Difficult,0.62386,464,784,0.58992,0.65779
2008,17-29 y.,West,Almost impossible,0.14222,125,784,0.11776,0.16669
2008,17-29 y.,East,Easy,0.22244,70,327,0.17729,0.26759
2008,17-29 y.,East,Difficult,0.60249,200,327,0.54936,0.65561
2008,17-29 y.,East,Almost impossible,0.17507,57,327,0.13382,0.21633
2008,30-45 y.,West,Easy,0.16079,93,508,0.12881,0.19277
2008,30-45 y.,West,Difficult,0.62176,316,508,0.57955,0.66397
2008,30-45 y.,West,Almost impossible,0.21745,99,508,0.18154,0.25336
2008,30-45 y.,East,Difficult,0.56554,82,137,0.48223,0.64885
2008,30-45 y.,East,Almost impossible,0.35323,55,137,0.27290,0.43356
2008,46-65 y.,West,Difficult,0.60604,166,268,0.54743,0.66465
2008,46-65 y.,West,Almost impossible,0.36183,102,268,0.30419,0.41947
2008,46-65 y.,East,Difficult,0.52772,102,191,0.45673,0.59870
2008,46-65 y.,East,Almost impossible,0.44275,89,191,0.37212,0.51338
2009,17-29 y.,West,Easy,0.30633,208,711,0.27243,0.34024
2009,17-29 y.,West,Difficult,0.52193,386,711,0.48519,0.55868
2009,17-29 y.,West,Almost impossible,0.17173,117,711,0.14399,0.19948
2009,17-29 y.,East,Easy,0.22289,55,271,0.17325,0.27253
2009,17-29 y.,East,Difficult,0.58365,164,271,0.52485,0.64245
2009,17-29 y.,East,Almost impossible,0.19346,52,271,0.14634,0.24058
2009,30-45 y.,West,Easy,0.15218,80,459,0.11928,0.18508
2009,30-45 y.,West,Difficult,0.62609,287,459,0.58178,0.67040
2009,30-45 y.,West,Almost impossible,0.22173,92,459,0.18368,0.25977
2009,30-45 y.,East,Difficult,0.67126,90,126,0.58891,0.75361
2009,30-45 y.,East,Almost impossible,0.25523,36,126,0.17879,0.33166
2009,46-65 y.,West,Difficult,0.62142,156,256,0.56189,0.68095
2009,46-65 y.,West,Almost impossible,0.33983,100,256,0.28169,0.39796
2009,46-65 y.,East,Difficult,0.56055,93,184,0.48864,0.63246
2009,46-65 y.,East,Almost impossible,0.41577,91,184,0.34436,0.48718
2010,17-29 y.,West,Easy,0.29702,318,1224,0.27141,0.32263
2010,17-29 y.,West,Difficult,0.53586,676,1224,0.50791,0.56381
2010,17-29 y.,West,Almost impossible,0.16712,230,1224,0.14621,0.18803
2010,17-29 y.,East,Easy,0.13807,73,411,0.10468,0.17147
2010,17-29 y.,East,Difficult,0.72049,272,411,0.67706,0.76393
2010,17-29 y.,East,Almost impossible,0.14143,66,411,0.10770,0.17516
2010,30-45 y.,West,Easy,0.17704,396,1708,0.15893,0.19514
2010,30-45 y.,West,Difficult,0.63254,998,1708,0.60967,0.65541
2010,30-45 y.,West,Almost impossible,0.19043,314,1708,0.17180,0.20905
2010,30-45 y.,East,Easy,0.12606,58,389,0.09303,0.15908
2010,30-45 y.,East,Difficult,0.57731,232,389,0.52816,0.62647
2010,30-45 y.,East,Almost impossible,0.29663,99,389,0.25118,0.34208
2010,46-65 y.,West,Difficult,0.64090,255,396,0.59359,0.68821
2010,46-65 y.,West,Almost impossible,0.33463,141,396,0.28810,0.38116
2010,46-65 y.,East,Difficult,0.48149,85,171,0.40638,0.55660
2010,46-65 y.,East,Almost impossible,0.46635,86,171,0.39136,0.54134
2011,17-29 y.,West,Easy,0.36347,377,1229,0.33657,0.39037
2011,17-29 y.,West,Difficult,0.50549,644,1229,0.47753,0.53346
2011,17-29 y.,West,Almost impossible,0.13104,208,1229,0.11216,0.14991
2011,17-29 y.,East,Easy,0.18236,73,360,0.14242,0.22231
2011,17-29 y.,East,Difficult,0.66462,217,360,0.61578,0.71346
2011,17-29 y.,East,Almost impossible,0.15302,70,360,0.11578,0.19026
2011,30-45 y.,West,Easy,0.20193,329,1497,0.18158,0.22227
2011,30-45 y.,West,Difficult,0.61806,884,1497,0.59344,0.64268
2011,30-45 y.,West,Almost impossible,0.18002,284,1497,0.16055,0.19949
2011,30-45 y.,East,Easy,0.16577,52,387,0.12867,0.20287
2011,30-45 y.,East,Difficult,0.60340,249,387,0.55459,0.65220
2011,30-45 y.,East,Almost impossible,0.23084,86,387,0.18880,0.27287
2011,46-65 y.,West,Easy,0.06828,45,491,0.04595,0.09062
2011,46-65 y.,West,Difficult,0.55844,277,491,0.51447,0.60241
2011,46-65 y.,West,Almost impossible,0.37328,169,491,0.33045,0.41611
2011,46-65 y.,East,Difficult,0.55189,128,241,0.48897,0.61481
2011,46-65 y.,East,Almost impossible,0.42227,113,241,0.35978,0.48476
2012,17-29 y.,West,Easy,0.34354,378,1108,0.31557,0.37152
2012,17-29 y.,West,Difficult,0.52275,549,1108,0.49332,0.55217
2012,17-29 y.,West,Almost impossible,0.13371,181,1108,0.11366,0.15376
2012,17-29 y.,East,Easy,0.21437,74,332,0.17016,0.25858
2012,17-29 y.,East,Difficult,0.67032,199,332,0.61968,0.72096
2012,17-29 y.,East,Almost impossible,0.11531,59,332,0.08090,0.14972
2012,30-45 y.,West,Easy,0.24595,295,1226,0.22184,0.27007
2012,30-45 y.,West,Difficult,0.60414,694,1226,0.57675,0.63152
2012,30-45 y.,West,Almost impossible,0.14991,237,1226,0.12992,0.16990
2012,30-45 y.,East,Easy,0.12901,45,326,0.09257,0.16545
2012,30-45 y.,East,Difficult,0.63875,205,326,0.58652,0.69097
2012,30-45 y.,East,Almost impossible,0.23224,76,326,0.18633,0.27815
2012,46-65 y.,West,Easy,0.08417,50,571,0.06138,0.10697
