year,age_gr,pgisced97,plb0419_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,46-65 y.,Upper Secondary Level,Almost impossible,0.57367,154,255,0.51285,0.63449
1989,17-29 y.,Pre-primary Level,Easy,0.25211,42,131,0.17746,0.32675
1989,17-29 y.,Pre-primary Level,Difficult,0.63494,89,131,0.55218,0.71771
1989,17-29 y.,Primary Level,Difficult,0.56525,36,36,0.40102,0.72949
1989,17-29 y.,Lower Secondary Level,Easy,0.20041,59,282,0.15360,0.24721
1989,17-29 y.,Lower Secondary Level,Difficult,0.62527,173,282,0.56867,0.68187
1989,17-29 y.,Lower Secondary Level,Almost impossible,0.17432,50,282,0.12997,0.21868
1989,17-29 y.,Upper Secondary Level,Easy,0.32403,103,335,0.27383,0.37422
1989,17-29 y.,Upper Secondary Level,Difficult,0.51192,177,335,0.45831,0.56553
1989,17-29 y.,Upper Secondary Level,Almost impossible,0.16405,55,335,0.12434,0.20377
1989,30-45 y.,Primary Level,Difficult,0.31179,33,78,0.20832,0.41526
1989,30-45 y.,Primary Level,Almost impossible,0.64065,45,78,0.53348,0.74782
1989,30-45 y.,Lower Secondary Level,Difficult,0.56671,80,124,0.47913,0.65428
1989,30-45 y.,Lower Secondary Level,Almost impossible,0.30271,44,124,0.22152,0.38391
1989,30-45 y.,Upper Secondary Level,Easy,0.14097,47,315,0.10248,0.17946
1989,30-45 y.,Upper Secondary Level,Difficult,0.68712,208,315,0.63583,0.73840
1989,30-45 y.,Upper Secondary Level,Almost impossible,0.17191,60,315,0.13018,0.21365
1989,46-65 y.,Primary Level,Almost impossible,0.71836,78,78,0.61789,0.81883
1989,46-65 y.,Lower Secondary Level,Difficult,0.25969,74,236,0.20363,0.31575
1989,46-65 y.,Lower Secondary Level,Almost impossible,0.66231,162,236,0.60185,0.72278
1989,46-65 y.,Upper Secondary Level,Difficult,0.45163,113,235,0.38787,0.51540
1989,46-65 y.,Upper Secondary Level,Almost impossible,0.47690,122,235,0.41290,0.54089
1990,17-29 y.,Pre-primary Level,Easy,0.23682,46,173,0.17329,0.30036
1990,17-29 y.,Pre-primary Level,Difficult,0.56855,94,173,0.49453,0.64257
1990,17-29 y.,Pre-primary Level,Almost impossible,0.19463,33,173,0.13546,0.25380
1990,17-29 y.,Primary Level,Difficult,0.58662,32,32,0.41327,0.75997
1990,17-29 y.,Lower Secondary Level,Easy,0.23879,73,308,0.19110,0.28649
1990,17-29 y.,Lower Secondary Level,Difficult,0.54597,175,308,0.49027,0.60166
1990,17-29 y.,Lower Secondary Level,Almost impossible,0.21524,60,308,0.16926,0.26121
1990,17-29 y.,Upper Secondary Level,Easy,0.35853,146,452,0.31426,0.40279
1990,17-29 y.,Upper Secondary Level,Difficult,0.47299,234,452,0.42691,0.51907
1990,17-29 y.,Upper Secondary Level,Almost impossible,0.16848,72,452,0.13394,0.20303
1990,17-29 y.,Post-secondary Non-tertiary Level,Easy,0.54458,32,32,0.36926,0.71989
1990,17-29 y.,Second Stage of Tertiary Education,Difficult,0.64419,33,33,0.47831,0.81007
1990,30-45 y.,Primary Level,Difficult,0.62296,38,38,0.46680,0.77912
1990,30-45 y.,Lower Secondary Level,Difficult,0.66456,74,74,0.55625,0.77287
1990,30-45 y.,Upper Secondary Level,Easy,0.21234,64,314,0.16703,0.25764
1990,30-45 y.,Upper Secondary Level,Difficult,0.62200,193,314,0.56828,0.67572
1990,30-45 y.,Upper Secondary Level,Almost impossible,0.16566,57,314,0.12447,0.20685
1990,30-45 y.,Second Stage of Tertiary Education,Difficult,0.54542,40,40,0.38914,0.70169
1990,46-65 y.,Primary Level,Almost impossible,0.72945,70,70,0.62462,0.83427
1990,46-65 y.,Lower Secondary Level,Difficult,0.34084,91,246,0.28148,0.40019
1990,46-65 y.,Lower Secondary Level,Almost impossible,0.61985,155,246,0.55906,0.68063
1990,46-65 y.,Upper Secondary Level,Difficult,0.41197,110,255,0.35144,0.47250
1990,46-65 y.,Upper Secondary Level,Almost impossible,0.52458,145,255,0.46316,0.58599
1991,17-29 y.,Pre-primary Level,Easy,0.30703,41,108,0.21963,0.39443
1991,17-29 y.,Pre-primary Level,Difficult,0.50777,67,108,0.41304,0.60250
1991,17-29 y.,Primary Level,Difficult,0.43547,38,38,0.27571,0.59523
1991,17-29 y.,Lower Secondary Level,Easy,0.26861,76,296,0.21803,0.31919
1991,17-29 y.,Lower Secondary Level,Difficult,0.57259,163,296,0.51614,0.62905
1991,17-29 y.,Lower Secondary Level,Almost impossible,0.15880,57,296,0.11709,0.20051
1991,17-29 y.,Upper Secondary Level,Easy,0.31450,155,489,0.27331,0.35570
1991,17-29 y.,Upper Secondary Level,Difficult,0.53174,262,489,0.48747,0.57601
1991,17-29 y.,Upper Secondary Level,Almost impossible,0.15376,72,489,0.12175,0.18576
1991,30-45 y.,Primary Level,Difficult,0.43835,31,31,0.26079,0.61591
1991,30-45 y.,Lower Secondary Level,Difficult,0.59539,78,110,0.50325,0.68754
1991,30-45 y.,Lower Secondary Level,Almost impossible,0.25836,32,110,0.17618,0.34053
1991,30-45 y.,Upper Secondary Level,Easy,0.19660,66,377,0.15642,0.23677
1991,30-45 y.,Upper Secondary Level,Difficult,0.65250,245,377,0.60437,0.70063
1991,30-45 y.,Upper Secondary Level,Almost impossible,0.15090,66,377,0.11472,0.18709
1991,30-45 y.,Second Stage of Tertiary Education,Difficult,0.55499,51,51,0.41724,0.69274
1991,46-65 y.,Primary Level,Almost impossible,0.84901,70,70,0.76453,0.93349
1991,46-65 y.,Lower Secondary Level,Difficult,0.31441,83,243,0.25591,0.37290
1991,46-65 y.,Lower Secondary Level,Almost impossible,0.62320,160,243,0.56215,0.68426
1991,46-65 y.,Upper Secondary Level,Difficult,0.39513,127,303,0.33999,0.45026
1991,46-65 y.,Upper Secondary Level,Almost impossible,0.53588,176,303,0.47963,0.59213
1991,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.57217,31,31,0.39513,0.74922
1992,17-29 y.,Pre-primary Level,Easy,0.40173,53,121,0.31402,0.48945
1992,17-29 y.,Pre-primary Level,Difficult,0.41065,68,121,0.32263,0.49868
1992,17-29 y.,Primary Level,Difficult,0.46926,37,37,0.30623,0.63228
1992,17-29 y.,Lower Secondary Level,Easy,0.33084,91,297,0.27724,0.38445
1992,17-29 y.,Lower Secondary Level,Difficult,0.51991,159,297,0.46299,0.57682
1992,17-29 y.,Lower Secondary Level,Almost impossible,0.14925,47,297,0.10866,0.18985
1992,17-29 y.,Upper Secondary Level,Easy,0.34565,158,491,0.30354,0.38776
1992,17-29 y.,Upper Secondary Level,Difficult,0.54890,279,491,0.50484,0.59296
1992,17-29 y.,Upper Secondary Level,Almost impossible,0.10546,54,491,0.07826,0.13265
1992,17-29 y.,Post-secondary Non-tertiary Level,Easy,0.68314,36,36,0.52900,0.83728
1992,30-45 y.,Primary Level,Difficult,0.50582,36,36,0.34019,0.67146
1992,30-45 y.,Lower Secondary Level,Difficult,0.65092,84,84,0.54837,0.75347
1992,30-45 y.,Upper Secondary Level,Easy,0.20482,75,421,0.16622,0.24342
1992,30-45 y.,Upper Secondary Level,Difficult,0.61820,261,421,0.57173,0.66466
1992,30-45 y.,Upper Secondary Level,Almost impossible,0.17698,85,421,0.14048,0.21349
1992,30-45 y.,Second Stage of Tertiary Education,Difficult,0.49831,62,62,0.37283,0.62378
1992,46-65 y.,Primary Level,Almost impossible,0.66379,65,65,0.54805,0.77953
1992,46-65 y.,Lower Secondary Level,Difficult,0.30899,74,224,0.24834,0.36964
1992,46-65 y.,Lower Secondary Level,Almost impossible,0.59960,150,224,0.53529,0.66391
1992,46-65 y.,Upper Secondary Level,Difficult,0.41403,137,335,0.36120,0.46685
1992,46-65 y.,Upper Secondary Level,Almost impossible,0.54056,198,335,0.48711,0.59401
1992,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.53288,34,34,0.36265,0.70311
1993,17-29 y.,No answer / don't know,Difficult,0.77560,34,34,0.63326,0.91794
1993,17-29 y.,Pre-primary Level,Easy,0.20623,32,159,0.14315,0.26932
1993,17-29 y.,Pre-primary Level,Difficult,0.61694,93,159,0.54114,0.69275
1993,17-29 y.,Pre-primary Level,Almost impossible,0.17682,34,159,0.11733,0.23631
1993,17-29 y.,Primary Level,Almost impossible,0.45813,33,33,0.28550,0.63077
1993,17-29 y.,Lower Secondary Level,Easy,0.24386,60,286,0.19400,0.29371
1993,17-29 y.,Lower Secondary Level,Difficult,0.56415,170,286,0.50658,0.62172
1993,17-29 y.,Lower Secondary Level,Almost impossible,0.19200,56,286,0.14627,0.23772
1993,17-29 y.,Upper Secondary Level,Easy,0.30025,140,491,0.25967,0.34084
1993,17-29 y.,Upper Secondary Level,Difficult,0.53750,272,491,0.49335,0.58164
1993,17-29 y.,Upper Secondary Level,Almost impossible,0.16225,79,491,0.12961,0.19489
1993,17-29 y.,Post-secondary Non-tertiary Level,Difficult,0.46445,32,32,0.28888,0.64001
1993,30-45 y.,Lower Secondary Level,Difficult,0.67139,84,84,0.57034,0.77244
1993,30-45 y.,Upper Secondary Level,Easy,0.19328,70,463,0.15727,0.22929
1993,30-45 y.,Upper Secondary Level,Difficult,0.64018,296,463,0.59641,0.68394
1993,30-45 y.,Upper Secondary Level,Almost impossible,0.16654,97,463,0.13257,0.20052
1993,30-45 y.,Second Stage of Tertiary Education,Difficult,0.72700,66,66,0.61869,0.83530
1993,46-65 y.,Primary Level,Almost impossible,0.72599,76,76,0.62505,0.82693
1993,46-65 y.,Lower Secondary Level,Difficult,0.25557,68,233,0.19944,0.31170
1993,46-65 y.,Lower Secondary Level,Almost impossible,0.68732,165,233,0.62767,0.74697
1993,46-65 y.,Upper Secondary Level,Difficult,0.41187,170,413,0.36435,0.45940
1993,46-65 y.,Upper Secondary Level,Almost impossible,0.54282,243,413,0.49472,0.59093
1993,46-65 y.,First Stage of Tertiary Education,Almost impossible,0.59942,34,34,0.43223,0.76661
1993,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.62967,55,55,0.50087,0.75847
1994,17-29 y.,Pre-primary Level,Easy,0.20518,33,204,0.14963,0.26074
1994,17-29 y.,Pre-primary Level,Difficult,0.62542,133,204,0.55883,0.69200
1994,17-29 y.,Pre-primary Level,Almost impossible,0.16940,38,204,0.11780,0.22100
1994,17-29 y.,Primary Level,Difficult,0.59085,33,33,0.42049,0.76121
1994,17-29 y.,Lower Secondary Level,Easy,0.21999,50,273,0.17076,0.26922
1994,17-29 y.,Lower Secondary Level,Difficult,0.60337,171,273,0.54524,0.66151
1994,17-29 y.,Lower Secondary Level,Almost impossible,0.17664,52,273,0.13131,0.22196
1994,17-29 y.,Upper Secondary Level,Easy,0.25304,127,486,0.21435,0.29173
1994,17-29 y.,Upper Secondary Level,Difficult,0.58652,291,486,0.54269,0.63034
1994,17-29 y.,Upper Secondary Level,Almost impossible,0.16044,68,486,0.12778,0.19311
1994,17-29 y.,Post-secondary Non-tertiary Level,Difficult,0.60086,44,44,0.45449,0.74724
1994,30-45 y.,Lower Secondary Level,Difficult,0.62753,94,127,0.54311,0.71194
1994,30-45 y.,Lower Secondary Level,Almost impossible,0.27644,33,127,0.19834,0.35453
1994,30-45 y.,Upper Secondary Level,Easy,0.16127,66,472,0.12805,0.19448
1994,30-45 y.,Upper Secondary Level,Difficult,0.62931,294,472,0.58569,0.67293
1994,30-45 y.,Upper Secondary Level,Almost impossible,0.20942,112,472,0.17267,0.24617
1994,30-45 y.,Second Stage of Tertiary Education,Difficult,0.70789,57,57,0.58879,0.82699
1994,46-65 y.,Primary Level,Almost impossible,0.74688,76,76,0.64848,0.84528
1994,46-65 y.,Lower Secondary Level,Difficult,0.29206,70,225,0.23252,0.35161
1994,46-65 y.,Lower Secondary Level,Almost impossible,0.67229,155,225,0.61082,0.73376
1994,46-65 y.,Upper Secondary Level,Difficult,0.36051,165,436,0.31539,0.40563
1994,46-65 y.,Upper Secondary Level,Almost impossible,0.60441,271,436,0.55846,0.65036
1994,46-65 y.,First Stage of Tertiary Education,Almost impossible,0.60506,32,32,0.43297,0.77714
1994,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.62535,46,46,0.48392,0.76677
1995,17-29 y.,No answer / don't know,Difficult,0.64886,43,43,0.50450,0.79322
1995,17-29 y.,Pre-primary Level,Easy,0.20583,50,254,0.15601,0.25565
1995,17-29 y.,Pre-primary Level,Difficult,0.61061,155,254,0.55053,0.67070
1995,17-29 y.,Pre-primary Level,Almost impossible,0.18356,49,254,0.13585,0.23126
1995,17-29 y.,Lower Secondary Level,Easy,0.17338,38,248,0.12617,0.22059
1995,17-29 y.,Lower Secondary Level,Difficult,0.63804,163,248,0.57811,0.69797
1995,17-29 y.,Lower Secondary Level,Almost impossible,0.18858,47,248,0.13980,0.23736
1995,17-29 y.,Upper Secondary Level,Easy,0.24565,113,478,0.20702,0.28428
1995,17-29 y.,Upper Secondary Level,Difficult,0.61189,297,478,0.56815,0.65562
1995,17-29 y.,Upper Secondary Level,Almost impossible,0.14246,68,478,0.11109,0.17383
1995,17-29 y.,Post-secondary Non-tertiary Level,Difficult,0.54647,42,42,0.39408,0.69886
1995,30-45 y.,Primary Level,Almost impossible,0.70609,34,34,0.55066,0.86152
1995,30-45 y.,Lower Secondary Level,Difficult,0.61779,98,134,0.53520,0.70037
1995,30-45 y.,Lower Secondary Level,Almost impossible,0.26346,36,134,0.18860,0.33833
1995,30-45 y.,Upper Secondary Level,Easy,0.15697,77,510,0.12537,0.18858
1995,30-45 y.,Upper Secondary Level,Difficult,0.68831,338,510,0.64807,0.72855
1995,30-45 y.,Upper Secondary Level,Almost impossible,0.15471,95,510,0.12330,0.18613
1995,30-45 y.,Second Stage of Tertiary Education,Difficult,0.66584,61,61,0.54649,0.78520
1995,46-65 y.,Primary Level,Almost impossible,0.66508,74,74,0.55681,0.77335
1995,46-65 y.,Lower Secondary Level,Difficult,0.24887,66,235,0.19348,0.30427
1995,46-65 y.,Lower Secondary Level,Almost impossible,0.68899,169,235,0.62968,0.74831
1995,46-65 y.,Upper Secondary Level,Difficult,0.42356,184,417,0.37608,0.47105
1995,46-65 y.,Upper Secondary Level,Almost impossible,0.54113,233,417,0.49325,0.58902
1995,46-65 y.,Second Stage of Tertiary Education,Difficult,0.41655,31,71,0.30106,0.53204
1995,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.56171,40,71,0.44547,0.67795
1996,17-29 y.,No answer / don't know,Difficult,0.49189,39,39,0.33294,0.65085
1996,17-29 y.,Pre-primary Level,Easy,0.16904,37,265,0.12383,0.21425
1996,17-29 y.,Pre-primary Level,Difficult,0.62304,163,265,0.56458,0.68150
1996,17-29 y.,Pre-primary Level,Almost impossible,0.20792,65,265,0.15897,0.25687
1996,17-29 y.,Lower Secondary Level,Easy,0.16947,37,242,0.12210,0.21684
1996,17-29 y.,Lower Secondary Level,Difficult,0.65712,160,242,0.59719,0.71705
1996,17-29 y.,Lower Secondary Level,Almost impossible,0.17341,45,242,0.12561,0.22121
1996,17-29 y.,Upper Secondary Level,Easy,0.24855,103,459,0.20897,0.28813
1996,17-29 y.,Upper Secondary Level,Difficult,0.61336,290,459,0.56876,0.65796
1996,17-29 y.,Upper Secondary Level,Almost impossible,0.13810,66,459,0.10650,0.16969
1996,17-29 y.,Post-secondary Non-tertiary Level,Difficult,0.69769,36,36,0.54554,0.84984
1996,30-45 y.,Lower Secondary Level,Difficult,0.58625,83,121,0.49813,0.67437
1996,30-45 y.,Lower Secondary Level,Almost impossible,0.25432,38,121,0.17641,0.33224
1996,30-45 y.,Upper Secondary Level,Easy,0.18761,87,510,0.15369,0.22153
1996,30-45 y.,Upper Secondary Level,Difficult,0.63919,327,510,0.59747,0.68091
1996,30-45 y.,Upper Secondary Level,Almost impossible,0.17320,96,510,0.14032,0.20607
1996,30-45 y.,Second Stage of Tertiary Education,Difficult,0.61508,65,65,0.49587,0.73429
1996,46-65 y.,Primary Level,Almost impossible,0.81078,68,68,0.71699,0.90457
1996,46-65 y.,Lower Secondary Level,Difficult,0.31923,73,237,0.25975,0.37871
1996,46-65 y.,Lower Secondary Level,Almost impossible,0.63086,164,237,0.56929,0.69243
1996,46-65 y.,Upper Secondary Level,Difficult,0.41826,185,433,0.37174,0.46477
1996,46-65 y.,Upper Secondary Level,Almost impossible,0.56064,248,433,0.51384,0.60744
1996,46-65 y.,Second Stage of Tertiary Education,Difficult,0.54250,39,78,0.43122,0.65377
1996,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.45750,39,78,0.34623,0.56878
1997,17-29 y.,No answer / don't know,Difficult,0.64561,37,37,0.48935,0.80186
1997,17-29 y.,Pre-primary Level,Easy,0.17984,42,289,0.13548,0.22420
1997,17-29 y.,Pre-primary Level,Difficult,0.57297,178,289,0.51584,0.63010
1997,17-29 y.,Pre-primary Level,Almost impossible,0.24719,69,289,0.19737,0.29701
1997,17-29 y.,Lower Secondary Level,Difficult,0.68648,163,210,0.62359,0.74938
1997,17-29 y.,Lower Secondary Level,Almost impossible,0.18141,47,210,0.12917,0.23366
1997,17-29 y.,Upper Secondary Level,Easy,0.22813,80,423,0.18809,0.26817
1997,17-29 y.,Upper Secondary Level,Difficult,0.62041,278,423,0.57411,0.66671
1997,17-29 y.,Upper Secondary Level,Almost impossible,0.15146,65,423,0.11726,0.18567
1997,30-45 y.,Lower Secondary Level,Difficult,0.67855,95,129,0.59764,0.75946
1997,30-45 y.,Lower Secondary Level,Almost impossible,0.24368,34,129,0.16931,0.31805
1997,30-45 y.,Upper Secondary Level,Easy,0.14816,78,531,0.11791,0.17840
1997,30-45 y.,Upper Secondary Level,Difficult,0.68375,346,531,0.64416,0.72334
1997,30-45 y.,Upper Secondary Level,Almost impossible,0.16810,107,531,0.13626,0.19994
1997,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.73793,36,36,0.59223,0.88362
1997,30-45 y.,Second Stage of Tertiary Education,Difficult,0.57535,58,58,0.44703,0.70367
1997,46-65 y.,Primary Level,Almost impossible,0.72830,67,67,0.62098,0.83562
1997,46-65 y.,Lower Secondary Level,Difficult,0.30829,65,222,0.24740,0.36917
1997,46-65 y.,Lower Secondary Level,Almost impossible,0.64569,157,222,0.58263,0.70875
1997,46-65 y.,Upper Secondary Level,Difficult,0.40792,188,432,0.36152,0.45431
1997,46-65 y.,Upper Secondary Level,Almost impossible,0.56748,244,432,0.52070,0.61425
1997,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.67165,55,55,0.54640,0.79691
1998,17-29 y.,No answer / don't know,Difficult,0.60515,38,38,0.44764,0.76266
1998,17-29 y.,Pre-primary Level,Easy,0.11894,31,283,0.08116,0.15672
1998,17-29 y.,Pre-primary Level,Difficult,0.68396,194,283,0.62970,0.73823
1998,17-29 y.,Pre-primary Level,Almost impossible,0.19710,58,283,0.15067,0.24353
1998,17-29 y.,Lower Secondary Level,Easy,0.14433,38,265,0.10194,0.18672
1998,17-29 y.,Lower Secondary Level,Difficult,0.71359,188,265,0.65905,0.76812
1998,17-29 y.,Lower Secondary Level,Almost impossible,0.14208,39,265,0.09997,0.18420
1998,17-29 y.,Upper Secondary Level,Easy,0.19468,83,436,0.15747,0.23189
1998,17-29 y.,Upper Secondary Level,Difficult,0.65070,273,436,0.60590,0.69550
1998,17-29 y.,Upper Secondary Level,Almost impossible,0.15462,80,436,0.12065,0.18860
1998,30-45 y.,Lower Secondary Level,Difficult,0.62552,95,134,0.54327,0.70778
1998,30-45 y.,Lower Secondary Level,Almost impossible,0.25283,39,134,0.17897,0.32670
1998,30-45 y.,Upper Secondary Level,Easy,0.14800,81,558,0.11851,0.17749
1998,30-45 y.,Upper Secondary Level,Difficult,0.67682,373,558,0.63798,0.71566
1998,30-45 y.,Upper Secondary Level,Almost impossible,0.17517,104,558,0.14361,0.20674
1998,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.62174,35,35,0.45873,0.78475
1998,30-45 y.,Second Stage of Tertiary Education,Difficult,0.65725,68,68,0.54360,0.77090
1998,46-65 y.,Primary Level,Almost impossible,0.68370,57,57,0.56190,0.80550
1998,46-65 y.,Lower Secondary Level,Difficult,0.28414,60,221,0.22455,0.34374
1998,46-65 y.,Lower Secondary Level,Almost impossible,0.68194,161,221,0.62040,0.74349
1998,46-65 y.,Upper Secondary Level,Difficult,0.41248,190,448,0.36684,0.45811
1998,46-65 y.,Upper Secondary Level,Almost impossible,0.54614,258,448,0.49999,0.59230
1998,46-65 y.,Second Stage of Tertiary Education,Difficult,0.45985,38,94,0.35856,0.56114
1998,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.51815,56,94,0.41660,0.61971
1999,17-29 y.,No answer / don't know,Difficult,0.61594,39,39,0.46130,0.77058
1999,17-29 y.,Pre-primary Level,Easy,0.16554,39,269,0.12104,0.21003
1999,17-29 y.,Pre-primary Level,Difficult,0.69014,192,269,0.63477,0.74550
1999,17-29 y.,Pre-primary Level,Almost impossible,0.14433,38,269,0.10225,0.18640
1999,17-29 y.,Lower Secondary Level,Easy,0.14992,37,237,0.10437,0.19547
1999,17-29 y.,Lower Secondary Level,Difficult,0.68912,158,237,0.63006,0.74817
1999,17-29 y.,Lower Secondary Level,Almost impossible,0.16096,42,237,0.11408,0.20785
1999,17-29 y.,Upper Secondary Level,Easy,0.27178,94,394,0.22780,0.31577
1999,17-29 y.,Upper Secondary Level,Difficult,0.58816,237,394,0.53950,0.63682
1999,17-29 y.,Upper Secondary Level,Almost impossible,0.14006,63,394,0.10575,0.17437
1999,30-45 y.,Lower Secondary Level,Difficult,0.61006,80,118,0.52168,0.69844
1999,30-45 y.,Lower Secondary Level,Almost impossible,0.24466,38,118,0.16677,0.32256
1999,30-45 y.,Upper Secondary Level,Easy,0.14994,71,485,0.11813,0.18175
1999,30-45 y.,Upper Secondary Level,Difficult,0.63941,309,485,0.59663,0.68219
1999,30-45 y.,Upper Secondary Level,Almost impossible,0.21065,105,485,0.17432,0.24698
1999,30-45 y.,Post-secondary Non-tertiary Level,Difficult,0.73479,45,45,0.60435,0.86523
1999,30-45 y.,Second Stage of Tertiary Education,Difficult,0.73225,63,63,0.62204,0.84247
1999,46-65 y.,Primary Level,Almost impossible,0.72987,54,54,0.61033,0.84942
1999,46-65 y.,Lower Secondary Level,Difficult,0.27615,52,190,0.21241,0.33990
1999,46-65 y.,Lower Secondary Level,Almost impossible,0.69750,138,190,0.63201,0.76299
1999,46-65 y.,Upper Secondary Level,Difficult,0.33475,162,420,0.28957,0.37994
1999,46-65 y.,Upper Secondary Level,Almost impossible,0.61542,258,420,0.56884,0.66200
1999,46-65 y.,Second Stage of Tertiary Education,Difficult,0.41045,33,74,0.29760,0.52329
1999,46-65 y.,Second Stage of Tertiary Education,Almost impossible,0.58955,41,74,0.47671,0.70240
2000,17-29 y.,Pre-primary Level,Easy,0.16456,63,397,0.12804,0.20107
2000,17-29 y.,Pre-primary Level,Difficult,0.60926,236,397,0.56120,0.65732
2000,17-29 y.,Pre-primary Level,Almost impossible,0.22619,98,397,0.18498,0.26739
2000,17-29 y.,Lower Secondary Level,Easy,0.18732,67,374,0.14773,0.22692
2000,17-29 y.,Lower Secondary Level,Difficult,0.61267,232,374,0.56323,0.66210
2000,17-29 y.,Lower Secondary Level,Almost impossible,0.20001,75,374,0.15942,0.24061
2000,17-29 y.,Upper Secondary Level,Easy,0.29428,193,688,0.26020,0.32836
2000,17-29 y.,Upper Secondary Level,Difficult,0.55629,390,688,0.51914,0.59344
2000,17-29 y.,Upper Secondary Level,Almost impossible,0.14943,105,688,0.12277,0.17609
2000,17-29 y.,Post-secondary Non-tertiary Level,Difficult,0.53751,43,43,0.38672,0.68830
2000,17-29 y.,Second Stage of Tertiary Education,Difficult,0.58039,31,31,0.40379,0.75698
2000,30-45 y.,Lower Secondary Level,Difficult,0.51181,106,177,0.43796,0.58566
2000,30-45 y.,Lower Secondary Level,Almost impossible,0.35656,71,177,0.28579,0.42732
2000,30-45 y.,Upper Secondary Level,Easy,0.16776,129,876,0.14300,0.19252
2000,30-45 y.,Upper Secondary Level,Difficult,0.65932,579,876,0.62792,0.69073
