year,migback,sampreg,plb0419_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1989,Indirect migration background,West,Easy,0.0044806006210115785,31,2231,0.0044391752215832995,0.0045220260204398574
1989,Indirect migration background,West,Difficult,0.010450695544578285,65,2231,0.010387619414459643,0.010513771674696927
1990,No migration background,West,Easy,0.1644151069306594,308,2468,0.16419426506706183,0.16463594879425694
1990,No migration background,West,Difficult,0.36854288658400847,643,2468,0.36825545717597447,0.36883031599204247
1990,No migration background,West,Almost impossible,0.23079299453629595,375,2468,0.23054195149914372,0.23104403757344819
1990,No migration background,East,Easy,0.013559430704774344,54,2468,0.013490522419263096,0.013628338990285592
1990,No migration background,East,Difficult,0.058354601064756144,231,2468,0.05821493319782599,0.0584942689316863
1990,No migration background,East,Almost impossible,0.018533308855313787,70,2468,0.01845295078150277,0.018613666929124802
1990,Direct migration background,West,Easy,0.01964147879022127,84,2468,0.019558799867532756,0.019724157712909786
1990,Direct migration background,West,Difficult,0.05951286823905956,326,2468,0.059371907839010356,0.059653828639108765
1990,Direct migration background,West,Almost impossible,0.05296573698134632,274,2468,0.052832294038936425,0.05309917992375622
1990,Indirect migration background,West,Easy,0.004948390583953095,45,2468,0.004906581558636807,0.004990199609269382
1990,Indirect migration background,West,Difficult,0.0087331967296117,58,2468,0.008677760056826613,0.008788633402396787
1991,No migration background,West,Easy,0.1647991349777517,335,2582,0.1645816693591192,0.1650166005963842
1991,No migration background,West,Difficult,0.3319241585690976,594,2582,0.33164813257147524,0.33220018456672
1991,No migration background,West,Almost impossible,0.20588300968084966,350,2582,0.2056459977702842,0.20612002159141513
1991,No migration background,East,Easy,0.011361647115078704,44,2582,0.011299523453052593,0.011423770777104816
1991,No migration background,East,Difficult,0.09538283304302549,362,2582,0.09521065205547433,0.09555501403057665
1991,No migration background,East,Almost impossible,0.0570985654907238,190,2582,0.056962557814656506,0.05723457316679109
1991,Direct migration background,West,Easy,0.017703044010355353,79,2582,0.01762574693774387,0.017780341082966836
1991,Direct migration background,West,Difficult,0.055807829602739195,286,2582,0.05567327596710804,0.05594238323837035
1991,Direct migration background,West,Almost impossible,0.04686538469137272,240,2582,0.04674149907461419,0.04698927030813125
1991,Indirect migration background,West,Easy,0.006768009210306155,48,2582,0.006719950347160046,0.006816068073452263
1991,Indirect migration background,West,Difficult,0.006406383608699666,54,2582,0.006359617790235826,0.006453149427163506
1992,No migration background,West,Easy,0.1880077383607722,386,2719,0.1877852437122987,0.18823023300924568
1992,No migration background,West,Difficult,0.301738159060136,574,2719,0.3014767744373136,0.30199954368295845
1992,No migration background,West,Almost impossible,0.1691590648748383,293,2719,0.16894558234404303,0.1693725474056336
1992,No migration background,East,Easy,0.013785775450092757,54,2719,0.01371937714506976,0.013852173755115754
1992,No migration background,East,Difficult,0.11421262988307399,444,2719,0.1140315052287595,0.11439375453738847
1992,No migration background,East,Almost impossible,0.0698457190091742,241,2719,0.06970057365056881,0.0699908643677796
1992,Direct migration background,West,Easy,0.01734903409760164,81,2719,0.017274682029168566,0.017423386166034716
1992,Direct migration background,West,Difficult,0.054918420647427364,273,2719,0.05478868795520688,0.05504815333964785
1992,Direct migration background,West,Almost impossible,0.0491932401464773,242,2719,0.04907008442109634,0.049316395871858265
1992,Indirect migration background,West,Easy,0.009836830827882642,64,2719,0.009780630772037275,0.00989303088372801
1992,Indirect migration background,West,Difficult,0.011953387642523588,67,2719,0.011891501989153248,0.012015273295893927
1993,No migration background,West,Easy,0.12616282718802724,284,2885,0.12598098159432947,0.126344672781725
1993,No migration background,West,Difficult,0.3164200257110177,643,2885,0.31616531426314787,0.3166747371588875
1993,No migration background,West,Almost impossible,0.1812324218200019,338,2885,0.18102145212084547,0.18144339151915834
1993,No migration background,East,Easy,0.015234565613727135,57,2885,0.015167484038228075,0.015301647189226195
1993,No migration background,East,Difficult,0.10922105240276783,444,2885,0.10905022404386708,0.10939188076166859
1993,No migration background,East,Almost impossible,0.09629724593335227,330,2885,0.09613568306523704,0.09645880880146751
1993,Direct migration background,West,Easy,0.011814194565382302,55,2885,0.011755018895471136,0.011873370235293468
1993,Direct migration background,West,Difficult,0.0643182505192816,296,2885,0.06418389577432658,0.06445260526423661
1993,Direct migration background,West,Almost impossible,0.04584601834150768,264,2885,0.045731471831033835,0.04596056485198152
1993,Indirect migration background,West,Easy,0.008225845419713603,39,2885,0.00817637808819167,0.008275312751235536
1993,Indirect migration background,West,Difficult,0.017751213093056464,89,2885,0.01767889506301085,0.017823531123102077
1993,Indirect migration background,West,Almost impossible,0.00747633939216422,46,2885,0.00742916169302567,0.0075235170913027696
1994,No migration background,West,Easy,0.11229428506058314,263,2877,0.11212341173280424,0.11246515838836205
1994,No migration background,West,Difficult,0.31176349345235976,664,2877,0.31151280032700407,0.31201418657771546
1994,No migration background,West,Almost impossible,0.20575847476755174,382,2877,0.20553969049310028,0.2059772590420032
1994,No migration background,East,Easy,0.010581507556498894,46,2877,0.010526131155467394,0.010636883957530395
1994,No migration background,East,Difficult,0.11032618482282827,452,2877,0.11015662785298092,0.11049574179267563
1994,No migration background,East,Almost impossible,0.0849775864976137,301,2877,0.08482667268030782,0.08512850031491957
1994,Direct migration background,West,Easy,0.009725947317645645,49,2877,0.009672833857065502,0.009779060778225787
1994,Direct migration background,West,Difficult,0.060797716713567325,281,2877,0.06066839121930833,0.06092704220782632
1994,Direct migration background,West,Almost impossible,0.06392838873180373,287,2877,0.06379599654408713,0.06406078091952033
1994,Indirect migration background,West,Difficult,0.022095062524428475,114,2877,0.022015509466299373,0.022174615582557577
1994,Indirect migration background,West,Almost impossible,0.007751352555119388,38,2877,0.007703889034905267,0.0077988160753335095
1995,No migration background,West,Easy,0.09593913338083593,239,3001,0.09578165761071769,0.09609660915095417
1995,No migration background,West,Difficult,0.3258883808697999,722,3001,0.32563775992975064,0.3261390018098491
1995,No migration background,West,Almost impossible,0.19523006768379583,381,3001,0.1950181211915125,0.19544201417607918
1995,No migration background,East,Easy,0.009237010818221925,42,3001,0.00918585822877206,0.009288163407671789
1995,No migration background,East,Difficult,0.09959116536182419,438,3001,0.09943104473156085,0.09975128599208753
1995,No migration background,East,Almost impossible,0.06493126622753104,242,3001,0.064799511649678,0.06506302080538408
1995,Direct migration background,West,Easy,0.019883136378785173,70,3001,0.01980849178027279,0.019957780977297557
1995,Direct migration background,West,Difficult,0.08828355843251208,378,3001,0.08813185800024204,0.08843525886478212
1995,Direct migration background,West,Almost impossible,0.07197756856507773,337,3001,0.07183937276873563,0.07211576436141982
1995,Indirect migration background,West,Easy,0.008830779212605461,42,3001,0.00878075382907602,0.008880804596134903
1995,Indirect migration background,West,Difficult,0.020207933069010853,110,3001,0.020132693739492308,0.0202831723985294
1996,No migration background,West,Easy,0.09950874205753642,244,2988,0.09934868534267575,0.09966879877239708
1996,No migration background,West,Difficult,0.3057010811395779,663,2988,0.30545474662736555,0.30594741565179023
1996,No migration background,West,Almost impossible,0.19152777069280472,372,2988,0.1913173676770222,0.19173817370858723
1996,No migration background,East,Easy,0.012626856424234048,58,2988,0.012567154021940011,0.012686558826528084
1996,No migration background,East,Difficult,0.10806888179706499,461,2988,0.10790287742844859,0.10823488616568139
1996,No migration background,East,Almost impossible,0.065664849473255,252,2988,0.06553240880889456,0.06579729013761544
1996,Direct migration background,West,Easy,0.01770842040966242,51,2988,0.017637900190587207,0.017778940628737635
1996,Direct migration background,West,Difficult,0.08865838544877018,366,2988,0.08850639928954666,0.0888103716079937
1996,Direct migration background,West,Almost impossible,0.07244201552322482,313,2988,0.07230341357755754,0.0725806174688921
1996,Indirect migration background,West,Easy,0.008202769089313418,39,2988,0.008154541537192623,0.008250996641434213
1996,Indirect migration background,West,Difficult,0.022478116915762285,123,2988,0.02239885825361386,0.02255737557791071
1996,Indirect migration background,West,Almost impossible,0.00741211102879374,46,2988,0.007366248396843203,0.007457973660744277
1997,No migration background,West,Easy,0.08205084490877568,208,2921,0.08190453819213163,0.08219715162541973
1997,No migration background,West,Difficult,0.32737081243561134,689,2921,0.3271206504849494,0.32762097438627324
1997,No migration background,West,Almost impossible,0.19553835127470467,379,2921,0.19532691374845368,0.19574978880095567
1997,No migration background,East,Easy,0.011051974210011174,43,2921,0.010996240226149366,0.011107708193872983
1997,No migration background,East,Difficult,0.10924222476594288,466,2921,0.10907592620112105,0.1094085233307647
1997,No migration background,East,Almost impossible,0.06532272070970696,242,2921,0.06519099322550942,0.0654544481939045
1997,Direct migration background,West,Easy,0.011087906327011352,38,2921,0.011032082829825545,0.011143729824197158
1997,Direct migration background,West,Difficult,0.08139433694477814,343,2921,0.0812485646212505,0.08154010926830578
1997,Direct migration background,West,Almost impossible,0.08060167385191379,332,2921,0.08045655049790615,0.08074679720592143
1997,Indirect migration background,West,Difficult,0.024087243700896075,130,2921,0.024005507871691475,0.024168979530100675
1997,Indirect migration background,West,Almost impossible,0.01225191087064789,51,2921,0.012193264865297126,0.012310556875998654
1998,No migration background,West,Easy,0.08412107232356086,238,3075,0.08396901065404445,0.08427313399307727
1998,No migration background,West,Difficult,0.3297712458901393,782,3075,0.32951369311053214,0.33002879866974644
1998,No migration background,West,Almost impossible,0.18763455155773903,436,3075,0.1874206664979527,0.18784843661752537
1998,No migration background,East,Easy,0.008204795497827343,38,3075,0.008155376583156765,0.00825421441249792
1998,No migration background,East,Difficult,0.11427086175167255,499,3075,0.11409657413218091,0.11444514937116418
1998,No migration background,East,Almost impossible,0.06253948860837283,242,3075,0.06240684022082374,0.06267213699592192
1998,Direct migration background,West,Easy,0.01171816403029048,48,3075,0.011659209319399661,0.011777118741181298
1998,Direct migration background,West,Difficult,0.08499128623989097,309,3075,0.08483851270176997,0.08514405977801197
1998,Direct migration background,West,Almost impossible,0.07380199203603426,300,3075,0.07365876193962465,0.07394522213244387
1998,Indirect migration background,West,Difficult,0.03265777232838885,129,3075,0.032560400870474474,0.03275514378630323
1998,Indirect migration background,West,Almost impossible,0.010288769736083588,54,3075,0.010233487666430658,0.010344051805736517
1999,No migration background,West,Easy,0.09218653982543125,202,2751,0.09202251307334898,0.09235056657751352
1999,No migration background,West,Difficult,0.30567019619912766,675,2751,0.3054089848326687,0.3059314075655866
1999,No migration background,West,Almost impossible,0.19657854183064286,386,2751,0.19635321008171275,0.19680387357957296
1999,No migration background,East,Easy,0.011407606861899683,44,2751,0.011347394103299211,0.011467819620500154
1999,No migration background,East,Difficult,0.11568799844910324,459,2751,0.11550664344953132,0.11586935344867516
1999,No migration background,East,Almost impossible,0.059866039681145615,221,2751,0.05973152559840104,0.06000055376389019
1999,Direct migration background,West,Easy,0.016378816289772485,45,2751,0.016306848558519715,0.016450784021025254
1999,Direct migration background,West,Difficult,0.07788513026789762,266,2751,0.07773317967204436,0.07803708086375087
1999,Direct migration background,West,Almost impossible,0.06787688479804597,250,2751,0.06773426487114502,0.06801950472494693
1999,Indirect migration background,West,Easy,0.01166361338373472,43,2751,0.011602736618223202,0.01172449014924624
1999,Indirect migration background,West,Difficult,0.03148633595766498,119,2751,0.03138732196850638,0.03158534994682358
1999,Indirect migration background,West,Almost impossible,0.013312296455533874,41,2751,0.013247313573656022,0.013377279337411726
2000,No migration background,West,Easy,0.11467877127022837,491,4724,0.1144955802731111,0.11486196226734563
2000,No migration background,West,Difficult,0.2801689760345494,1188,4724,0.27991078719022633,0.2804271648788724
2000,No migration background,West,Almost impossible,0.18859790361681708,789,4724,0.18837299884748604,0.18882280838614812
2000,No migration background,East,Easy,0.014150440255539583,78,4724,0.014082535143295506,0.01421834536778366
2000,No migration background,East,Difficult,0.11040659023595217,658,4724,0.11022641070617842,0.11058676976572593
2000,No migration background,East,Almost impossible,0.06274205199199631,362,4724,0.06260263327009379,0.06288147071389884
2000,Direct migration background,West,Easy,0.016307323764003387,69,4724,0.016234506687639635,0.01638014084036714
2000,Direct migration background,West,Difficult,0.08542553028402518,411,4724,0.08526483040470359,0.08558623016334677
2000,Direct migration background,West,Almost impossible,0.07322929392713809,391,4724,0.07307951843879555,0.07337906941548063
2000,Indirect migration background,West,Easy,0.010698848437488227,59,4724,0.010639699772493854,0.010757997102482599
2000,Indirect migration background,West,Difficult,0.03131873290484484,164,4724,0.03121859356729634,0.03141887224239334
2000,Indirect migration background,West,Almost impossible,0.012275537277417325,64,4724,0.012212230481773487,0.012338844073061163
2001,No migration background,West,Easy,0.11678016150093214,458,4111,0.11659307387111605,0.11696724913074823
2001,No migration background,West,Difficult,0.27233423463284984,995,4111,0.2720749103290477,0.272593558936652
2001,No migration background,West,Almost impossible,0.19124041082274731,680,4111,0.1910113105084335,0.19146951113706112
2001,No migration background,East,Easy,0.015927454353896715,85,4111,0.015854523235759893,0.016000385472033536
2001,No migration background,East,Difficult,0.11426211673320978,615,4111,0.11407679349842495,0.11444743996799461
2001,No migration background,East,Almost impossible,0.057377095795925676,302,4111,0.05724161915976214,0.05751257243208921
2001,Direct migration background,West,Easy,0.02318622236754791,76,4111,0.023098553173078823,0.023273891562017
2001,Direct migration background,West,Difficult,0.08627375606160105,335,4111,0.086110197406041,0.0864373147171611
2001,Direct migration background,West,Almost impossible,0.07240059582747417,306,4111,0.07224963042464956,0.07255156123029878
2001,Indirect migration background,West,Easy,0.013438698431284297,72,4111,0.013371622490644972,0.013505774371923622
2001,Indirect migration background,West,Difficult,0.027796799469489233,136,4111,0.02770103551980802,0.027892563419170447
2001,Indirect migration background,West,Almost impossible,0.008982454003041863,51,4111,0.00892749177845576,0.009037416227627965
2002,No migration background,West,Easy,0.11278404321006875,493,4244,0.11260427985446667,0.11296380656567084
2002,No migration background,West,Difficult,0.28493157204890285,1144,4244,0.28467506060031483,0.28518808349749086
2002,No migration background,West,Almost impossible,0.17825322950327677,669,4244,0.17803573395562242,0.17847072505093112
2002,No migration background,East,Easy,0.013477462225098144,77,4244,0.013411935233154659,0.01354298921704163
2002,No migration background,East,Difficult,0.11854188957518037,596,4244,0.118358193690733,0.11872558545962775
2002,No migration background,East,Almost impossible,0.06298568662874685,328,4244,0.06284763017576735,0.06312374308172634
2002,Direct migration background,West,Easy,0.018904605151971392,63,4244,0.018827212079449603,0.01898199822449318
2002,Direct migration background,West,Difficult,0.08990932895743653,334,4244,0.08974677132178828,0.09007188659308478
2002,Direct migration background,West,Almost impossible,0.06883484144789705,283,4244,0.06869096815570046,0.06897871474009364
2002,Indirect migration background,West,Easy,0.01325565944117696,62,4244,0.013190666580117173,0.013320652302236748
2002,Indirect migration background,West,Difficult,0.028303091247934245,141,4244,0.028208849135809434,0.028397333360059056
2002,Indirect migration background,West,Almost impossible,0.009818590562310037,54,4244,0.009762557465728976,0.009874623658891099
2003,No migration background,West,Easy,0.08951223174227048,291,3048,0.0893235243850516,0.08970093909948935
2003,No migration background,West,Difficult,0.33896155604614103,941,3048,0.3386486606571902,0.3392744514350919
2003,No migration background,West,Almost impossible,0.09784569891785366,273,3048,0.09764930779013815,0.09804209004556917
2003,No migration background,East,Easy,0.016229129442270764,59,3048,0.01614560661755298,0.016312652266988546
2003,No migration background,East,Difficult,0.15747643222805865,601,3048,0.15723565833517408,0.15771720612094323
2003,No migration background,East,Almost impossible,0.07159595406121796,267,3048,0.0714255329728153,0.07176637514962063
2003,Direct migration background,West,Easy,0.017971776577006646,46,3048,0.01788396170508086,0.018059591448932433
2003,Direct migration background,West,Difficult,0.11572676417304607,262,3048,0.11551530782507302,0.11593822052101913
2003,Direct migration background,West,Almost impossible,0.03788182437135468,99,3048,0.03775562992729149,0.03800801881541786
2003,Indirect migration background,West,Easy,0.011185765798760499,46,3048,0.01111624723391541,0.011255284363605587
2003,Indirect migration background,West,Difficult,0.03693659724802888,122,3048,0.036811925954987335,0.03706126854107042
2003,Indirect migration background,West,Almost impossible,0.008676269393990807,41,3048,0.008614965953694093,0.008737572834287522
2004,No migration background,West,Easy,0.08060107901520137,273,3135,0.08042745031758364,0.08077470771281911
2004,No migration background,West,Difficult,0.3205128254139777,938,3135,0.3202151709342731,0.3208104798936823
2004,No migration background,West,Almost impossible,0.11798872085109469,328,3135,0.11778296300701206,0.11819447869517731
2004,No migration background,East,Easy,0.012325522872653183,66,3135,0.012255149449560045,0.01239589629574632
2004,No migration background,East,Difficult,0.14850070828694859,584,3135,0.14827390178894506,0.1487275147849521
2004,No migration background,East,Almost impossible,0.07408001630094126,265,3135,0.07391297019805783,0.07424706240382468
2004,Direct migration background,West,Easy,0.015408401512056025,44,3135,0.015329840704139275,0.015486962319972774
2004,Direct migration background,West,Difficult,0.11521330206247044,295,3135,0.1150096589673357,0.11541694515760517
2004,Direct migration background,West,Almost impossible,0.04625353531518653,100,3135,0.04611957134129499,0.046387499289078066
2004,Indirect migration background,West,Easy,0.012693345401816663,43,3135,0.012621942943240181,0.012764747860393146
2004,Indirect migration background,West,Difficult,0.046257019345499785,156,3135,0.0461230505710043,0.04639098811999527
2004,Indirect migration background,West,Almost impossible,0.01016552362215388,43,3135,0.010101543472731022,0.010229503771576737
2005,No migration background,West,Easy,0.05569475682747726,198,3006,0.05554972879411531,0.05583978486083921
2005,No migration background,West,Difficult,0.3437880970749582,932,3006,0.34348772740929945,0.344088466740617
2005,No migration background,West,Almost impossible,0.12717174222773148,361,3006,0.1269610500991264,0.12738243435633656
2005,No migration background,East,Easy,0.011173446663303091,49,3006,0.011106974128294315,0.011239919198311868
2005,No migration background,East,Difficult,0.16143097404513249,580,3006,0.16119829812325073,0.16166364996701424
2005,No migration background,East,Almost impossible,0.07329608257722653,277,3006,0.07313126653445307,0.07346089861999999
2005,Direct migration background,West,Difficult,0.10667715090972499,240,3006,0.10648192901364675,0.10687237280580322
2005,Direct migration background,West,Almost impossible,0.04081786065406895,115,3006,0.04069272984223152,0.04094299146590638
2005,Indirect migration background,West,Easy,0.012951172094172295,52,3006,0.012879671038010021,0.01302267315033457
2005,Indirect migration background,West,Difficult,0.05284825556325608,161,3006,0.052706769484237984,0.05298974164227417
2005,Indirect migration background,West,Almost impossible,0.014150461362948591,41,3006,0.014075768480423126,0.014225154245474056
2006,No migration background,West,Easy,0.07252020512090722,251,3017,0.07235358338000965,0.07268682686180479
2006,No migration background,West,Difficult,0.32448185004151,944,3017,0.3241810598688134,0.32478264021420655
2006,No migration background,West,Almost impossible,0.1192199358156378,356,3017,0.11901174665841605,0.11942812497285957
2006,No migration background,East,Easy,0.012719110162962535,60,3017,0.01264711577285295,0.012791104553072119
2006,No migration background,East,Difficult,0.13884058130064786,526,3017,0.13861842945955719,0.13906273314173853
2006,No migration background,East,Almost impossible,0.07357276039441378,257,3017,0.07340502909533253,0.07374049169349503
2006,Direct migration background,West,Easy,0.017263807623910325,34,3017,0.017180124728852456,0.017347490518968195
2006,Direct migration background,West,Difficult,0.11225196809486625,249,3017,0.11204915697254791,0.11245477921718458
2006,Direct migration background,West,Almost impossible,0.046719583376016456,106,3017,0.04658399896979286,0.046855167782240054
2006,Indirect migration background,West,Easy,0.013332714562602082,47,3017,0.013259026933676338,0.013406402191527826
2006,Indirect migration background,West,Difficult,0.05279329616351678,143,3017,0.052649627617080356,0.0529369647099532
2006,Indirect migration background,West,Almost impossible,0.016284187343008946,44,3017,0.01620287287996634,0.016365501806051553
2007,No migration background,West,Easy,0.08075900027473266,248,2534,0.08057440814542802,0.08094359240403731
2007,No migration background,West,Difficult,0.31395800157646453,775,2534,0.3136435786909814,0.31427242446194764
2007,No migration background,West,Almost impossible,0.11430105652939963,281,2534,0.11408549502545981,0.11451661803333946
2007,No migration background,East,Easy,0.01907491813067068,70,2534,0.018982245331660836,0.019167590929680522
2007,No migration background,East,Difficult,0.12909245641521128,422,2534,0.1288652924306525,0.12931962039977005
2007,No migration background,East,Almost impossible,0.07676295481654924,226,2534,0.07658259679102081,0.07694331284207767
2007,Direct migration background,West,Easy,0.01537002065280804,35,2534,0.015286676186077658,0.015453365119538423
2007,Direct migration background,West,Difficult,0.10610292178360765,182,2534,0.10589427559786257,0.10631156796935273
2007,Direct migration background,West,Almost impossible,0.05587726304185687,95,2534,0.05572165400653653,0.056032872077177207
2007,Indirect migration background,West,Easy,0.018035571934047274,40,2534,0.017945411528494347,0.0181257323396002
2007,Indirect migration background,West,Difficult,0.05790311676027723,129,2534,0.05774488204375331,0.058061351476801144
2007,Indirect migration background,West,Almost impossible,0.012762718084374946,31,2534,0.012686670507392458,0.012838765661357433
2008,No migration background,West,Easy,0.1016903312266974,245,2224,0.10147502784990982,0.10190563460348499
2008,No migration background,West,Difficult,0.3051849196581971,675,2224,0.30485688923365706,0.30551295008273716
2008,No migration background,West,Almost impossible,0.11444230137429212,245,2224,0.11421552401384417,0.11466907873474007
2008,No migration background,East,Easy,0.031323385354862676,85,2224,0.03119929965697517,0.031447471052750184
2008,No migration background,East,Difficult,0.1367241744386875,374,2224,0.1364794398135389,0.1369689090638361
2008,No migration background,East,Almost impossible,0.07051012675610444,196,2224,0.07032775984078202,0.07069249367142685
2008,Direct migration background,West,Difficult,0.11214759102405743,163,2224,0.11192280808956068,0.11237237395855418
2008,Direct migration background,West,Almost impossible,0.03230730497899798,49,2224,0.032181349498129855,0.03243326045986611
2008,Indirect migration background,West,Easy,0.012893453621180263,33,2224,0.012813089052067309,0.012973818190293217
2008,Indirect migration background,West,Difficult,0.0649224819487771,121,2224,0.06474696488777376,0.06509799900978044
2008,Indirect migration background,West,Almost impossible,0.017853929618145976,38,2224,0.01775959894705265,0.017948260289239303
2009,No migration background,West,Easy,0.12175558799826812,238,1985,0.121520932678276,0.12199024331826024
2009,No migration background,West,Difficult,0.30778113298307985,600,1985,0.30744990961495144,0.30811235635120826
2009,No migration background,West,Almost impossible,0.11664409274116236,222,1985,0.1164137484307093,0.11687443705161542
2009,No migration background,East,Easy,0.027962910024886118,71,1985,0.027844602911790365,0.02808121713798187
2009,No migration background,East,Difficult,0.13590851358802117,336,1985,0.13566260060928523,0.1361544265667571
2009,No migration background,East,Almost impossible,0.06438899795705492,175,1985,0.06421286860017789,0.06456512731393196
2009,Direct migration background,West,Difficult,0.09776388893178267,131,1985,0.09755076727035687,0.09797701059320847
2009,Direct migration background,West,Almost impossible,0.04341341811675534,62,1985,0.04326718276004287,0.0435596534734678
2009,Indirect migration background,West,Easy,0.02381092992133881,43,1985,0.02370152586996305,0.023920333972714567
2009,Indirect migration background,West,Difficult,0.06057052773765065,107,1985,0.0603993524661907,0.060741703009110595
2010,No migration background,West,Easy,0.11181193189669439,556,4286,0.11159564987649115,0.11202821391689763
2010,No migration background,West,Difficult,0.3006149563626522,1266,4286,0.30030026317839054,0.3009296495469138
2010,No migration background,West,Almost impossible,0.10749542754399964,419,4286,0.10728284671559972,0.10770800837239956
2010,No migration background,East,Easy,0.022239006326324612,136,4286,0.02213780227047802,0.022340210382171204
2010,No migration background,East,Difficult,0.12183832897331823,543,4286,0.12161383583029788,0.12206282211633858
2010,No migration background,East,Almost impossible,0.05506216528575823,239,4286,0.05490561562294908,0.055218714948567386
2010,Direct migration background,West,Easy,0.028466297848681696,103,4286,0.028352162990248533,0.02858043270711486
2010,Direct migration background,West,Difficult,0.1198757281109421,481,4286,0.11965280171101815,0.12009865451086606
2010,Direct migration background,West,Almost impossible,0.04665989046527978,203,4286,0.0465151401012231,0.04680464082933646
2010,Indirect migration background,West,Easy,0.016719830366545965,83,4286,0.01663183122240916,0.01680782951068277
2010,Indirect migration background,West,Difficult,0.0546952098700884,192,4286,0.054539152440145004,0.05485126730003179
2010,Indirect migration background,West,Almost impossible,0.014521226949714815,65,4286,0.014439125813376943,0.014603328086052688
2011,No migration background,West,Easy,0.14153452535537214,574,4176,0.14127993671337208,0.1417891139973722
2011,No migration background,West,Difficult,0.2859049739771752,1192,4176,0.2855749577684017,0.28623499018594867
2011,No migration background,West,Almost impossible,0.10494549925792894,466,4176,0.10472165133927595,0.10516934717658193
2011,No migration background,East,Easy,0.024447387016603667,127,4176,0.024334592501024106,0.02456018153218323
2011,No migration background,East,Difficult,0.11884898052244433,558,4176,0.11861262306164407,0.1190853379832446
2011,No migration background,East,Almost impossible,0.050813548728859986,251,4176,0.05065314593085011,0.050973951526869864
2011,Direct migration background,West,Easy,0.033752059983962426,106,4176,0.033620161184108946,0.03388395878381591
2011,Direct migration background,West,Difficult,0.11449413594745216,422,4176,0.11426157662468735,0.11472669527021696
2011,Direct migration background,West,Almost impossible,0.04289127853209394,144,4176,0.042743295628567636,0.04303926143562025
2011,Indirect migration background,West,Easy,0.024397641407129994,78,4176,0.024284958834421957,0.02451032397983803
2011,Indirect migration background,West,Difficult,0.045362351135249966,201,4176,0.04521036167654509,0.045514340593954844
2011,Indirect migration background,West,Almost impossible,0.012607618135727297,57,4176,0.01252612747848582,0.012689108792968773
2012,No migration background,West,Easy,0.15442716799636722,557,3811,0.15416810119643062,0.1546862347963038
2012,No migration background,West,Difficult,0.28508443973727404,1094,3811,0.2847607801109919,0.2854080993635562
2012,No migration background,West,Almost impossible,0.10526060630224614,437,3811,0.10504058962084005,0.10548062298365223
2012,No migration background,East,Easy,0.027403588876981966,126,3811,0.027286546145190476,0.027520631608773456
2012,No migration background,East,Difficult,0.12682906136883443,527,3811,0.12659048170501647,0.1270676410326524
2012,No migration background,East,Almost impossible,0.04398115564972275,212,3811,0.04383414765910332,0.04412816364034218
2012,Direct migration background,West,Easy,0.02432077567341365,90,3811,0.02421033815573326,0.02443121319109404
2012,Direct migration background,West,Difficult,0.11577204793063155,339,3811,0.11554266643804342,0.11600142942321967
2012,Direct migration background,West,Almost impossible,0.036084002030190215,141,3811,0.03595029589361242,0.03621770816676801
2012,Indirect migration background,West,Easy,0.01921163087331427,83,3811,0.019113219755000715,0.01931004199162782
2012,Indirect migration background,West,Difficult,0.05151413938378362,161,3811,0.05135566719673317,0.051672611570834075
