year,age_gr,pgisced97,plj0587,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,66 and older,Lower Secondary Level,Seldom,0.32775,82,291,0.27372,0.38177
2021,66 and older,Lower Secondary Level,Never,0.10205,34,291,0.06721,0.13689
2021,66 and older,Upper Secondary Level,Very often,0.05879,94,1717,0.04766,0.06992
2021,66 and older,Upper Secondary Level,Often,0.16096,276,1717,0.14357,0.17835
2021,66 and older,Upper Secondary Level,Sometimes,0.37049,626,1717,0.34764,0.39334
2021,66 and older,Upper Secondary Level,Seldom,0.30608,531,1717,0.28427,0.32789
2021,66 and older,Upper Secondary Level,Never,0.10208,190,1717,0.08776,0.11641
2021,66 and older,Post-secondary Non-tertiary Level,Sometimes,0.34027,43,43,0.19698,0.48357
2021,66 and older,First Stage of Tertiary Education,Often,0.17082,46,224,0.12142,0.22022
2021,66 and older,First Stage of Tertiary Education,Sometimes,0.30740,81,224,0.24683,0.36796
2021,66 and older,First Stage of Tertiary Education,Seldom,0.40215,97,224,0.33779,0.46650
2021,66 and older,Second Stage of Tertiary Education,Very often,0.04614,56,1110,0.03379,0.05848
2021,66 and older,Second Stage of Tertiary Education,Often,0.16447,172,1110,0.14266,0.18629
2021,66 and older,Second Stage of Tertiary Education,Sometimes,0.34584,389,1110,0.31785,0.37384
2021,66 and older,Second Stage of Tertiary Education,Seldom,0.35332,388,1110,0.32519,0.38145
2021,66 and older,Second Stage of Tertiary Education,Never,0.09022,105,1110,0.07336,0.10709
