year,hhtyp,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1991,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
1991,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
1991,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
1991,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1991,Andere Zusammenstellungen,Staedtischer Raum,,,,,,,,,,,,
1991,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
1992,Einpersonenhaushalt,Staedtischer Raum,,,,,,,,,,,,
1992,Einpersonenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1992,Paar ohne Kinder,Staedtischer Raum,,,,,,,,,,,,
1992,Paar ohne Kinder,Laendlicher Raum,,,,,,,,,,,,
1992,Alleinerziehend,Staedtischer Raum,,,,,,,,,,,,
1992,Alleinerziehend,Laendlicher Raum,,,,,,,,,,,,
1992,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
1992,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
1992,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
1992,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1992,Andere Zusammenstellungen,Staedtischer Raum,,,,,,,,,,,,
1992,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
1993,Einpersonenhaushalt,Staedtischer Raum,,,,,,,,,,,,
1993,Einpersonenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1993,Paar ohne Kinder,Staedtischer Raum,,,,,,,,,,,,
1993,Paar ohne Kinder,Laendlicher Raum,,,,,,,,,,,,
1993,Alleinerziehend,Staedtischer Raum,,,,,,,,,,,,
1993,Alleinerziehend,Laendlicher Raum,,,,,,,,,,,,
1993,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
1993,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
1993,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
1993,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1993,Andere Zusammenstellungen,Staedtischer Raum,,,,,,,,,,,,
1993,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
1994,Einpersonenhaushalt,Staedtischer Raum,,,,,,,,,,,,
1994,Einpersonenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1994,Paar ohne Kinder,Staedtischer Raum,,,,,,,,,,,,
1994,Paar ohne Kinder,Laendlicher Raum,,,,,,,,,,,,
1994,Alleinerziehend,Staedtischer Raum,,,,,,,,,,,,
1994,Alleinerziehend,Laendlicher Raum,,,,,,,,,,,,
1994,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
1994,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
1994,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
1994,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1994,Andere Zusammenstellungen,Staedtischer Raum,,,,,,,,,,,,
1994,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
1995,Einpersonenhaushalt,Staedtischer Raum,,,,,,,,,,,,
1995,Einpersonenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1995,Paar ohne Kinder,Staedtischer Raum,,,,,,,,,,,,
1995,Paar ohne Kinder,Laendlicher Raum,,,,,,,,,,,,
1995,Alleinerziehend,Staedtischer Raum,,,,,,,,,,,,
1995,Alleinerziehend,Laendlicher Raum,,,,,,,,,,,,
1995,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
1995,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
1995,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
1995,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1995,Andere Zusammenstellungen,Staedtischer Raum,,,,,,,,,,,,
1995,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
1996,Einpersonenhaushalt,Staedtischer Raum,,,,,,,,,,,,
1996,Einpersonenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1996,Paar ohne Kinder,Staedtischer Raum,,,,,,,,,,,,
1996,Paar ohne Kinder,Laendlicher Raum,,,,,,,,,,,,
1996,Alleinerziehend,Staedtischer Raum,,,,,,,,,,,,
1996,Alleinerziehend,Laendlicher Raum,,,,,,,,,,,,
1996,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
1996,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
1996,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
1996,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1996,Andere Zusammenstellungen,Staedtischer Raum,,,,,,,,,,,,
1996,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
1997,Einpersonenhaushalt,Staedtischer Raum,,,,,,,,,,,,
1997,Einpersonenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1997,Paar ohne Kinder,Staedtischer Raum,,,,,,,,,,,,
1997,Paar ohne Kinder,Laendlicher Raum,,,,,,,,,,,,
1997,Alleinerziehend,Staedtischer Raum,,,,,,,,,,,,
1997,Alleinerziehend,Laendlicher Raum,,,,,,,,,,,,
1997,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
1997,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
1997,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
1997,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1997,Andere Zusammenstellungen,Staedtischer Raum,,,,,,,,,,,,
1997,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
1998,Einpersonenhaushalt,Staedtischer Raum,613,245.7657827446707,241.28328982482887,250.24827566451253,153.0,205.0,307.0,41.0,538.0,205.0,180.0,205.0
1998,Einpersonenhaushalt,Laendlicher Raum,263,229.05978680704547,222.68420917968496,235.43536443440598,153.0,205.0,256.0,41.0,410.5,205.0,204.74999999999994,205.0
1998,Paar ohne Kinder,Staedtischer Raum,834,416.4631081515481,410.23457068775235,422.6916456153439,281.0,409.0,511.0,51.0,856.0,409.0,409.0,435.0
1998,Paar ohne Kinder,Laendlicher Raum,423,394.050304521188,386.43668364124443,401.6639254011316,256.0,409.0,511.0,51.0,893.5,409.0,409.0,460.0
1998,Alleinerziehend,Staedtischer Raum,162,349.0764564258782,338.0157448931418,360.13716795861455,256.0,307.0,409.0,102.0,638.5,307.0,256.0,307.0
1998,Alleinerziehend,Laendlicher Raum,82,341.66721674394995,326.9737252864904,356.3607082014095,256.0,307.0,409.0,51.0,638.5,307.0,205.0,307.0
1998,Paar mit Kindern,Staedtischer Raum,1025,535.12881078487,528.6198487545711,541.6377728151689,409.0,511.0,614.0,102.0,921.5,511.0,511.0,511.0
1998,Paar mit Kindern,Laendlicher Raum,564,521.4793488010208,511.89934046300624,531.0593571390353,358.0,511.0,614.0,102.0,998.0,511.0,511.0,562.0
1998,Mehrgenerationenhaushalt,Staedtischer Raum,38,507.2887610582074,477.83464868598196,536.7428734304328,363.72640242095787,511.0,614.0,128.0,989.4103963685632,511.0,408.0,613.0
1998,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1998,Andere Zusammenstellungen,Staedtischer Raum,51,416.06120983411,389.8433302903778,442.2790893778422,307.0,409.0,511.0,77.0,817.0,409.0,406.4499999999994,511.0
1998,Andere Zusammenstellungen,Laendlicher Raum,37,385.4178340545759,355.865679946172,414.9699881629798,256.0,341.67436232813975,409.0,102.0,638.5,307.0,205.0,358.0
1999,Einpersonenhaushalt,Staedtischer Raum,,,,,,,,,,,,
1999,Einpersonenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1999,Paar ohne Kinder,Staedtischer Raum,,,,,,,,,,,,
1999,Paar ohne Kinder,Laendlicher Raum,,,,,,,,,,,,
1999,Alleinerziehend,Staedtischer Raum,,,,,,,,,,,,
1999,Alleinerziehend,Laendlicher Raum,,,,,,,,,,,,
1999,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
1999,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
1999,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
1999,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
1999,Andere Zusammenstellungen,Staedtischer Raum,,,,,,,,,,,,
1999,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
2000,Einpersonenhaushalt,Staedtischer Raum,1195,242.3748859972645,239.0459986860482,245.7037733084808,153.0,205.0,307.0,20.0,538.0,205.0,180.0,205.0
2000,Einpersonenhaushalt,Laendlicher Raum,507,224.25512303040946,219.23251790937405,229.27772815144488,153.0,205.0,256.0,20.0,410.5,205.0,205.0,205.0
2000,Paar ohne Kinder,Staedtischer Raum,1502,418.5379547590498,413.4213536403041,423.6545558777955,256.0,409.0,511.0,77.0,893.5,409.0,409.0,460.0
2000,Paar ohne Kinder,Laendlicher Raum,677,389.0126002055978,382.3419531433039,395.68324726789166,256.0,358.0,511.0,77.0,893.5,358.0,333.0,384.0
2000,Alleinerziehend,Staedtischer Raum,243,353.6672414605217,344.19415268852515,363.1403302325183,256.0,307.0,409.0,41.0,638.5,307.0,256.0,307.0
2000,Alleinerziehend,Laendlicher Raum,110,350.43906161268023,338.02642153736736,362.8517016879931,256.0,358.0,409.0,87.0,638.5,358.0,307.0,409.0
2000,Paar mit Kindern,Staedtischer Raum,1635,547.8364004223705,542.3798330458667,553.2929677988743,409.0,511.0,665.0,102.0,1049.0,511.0,511.0,511.0
2000,Paar mit Kindern,Laendlicher Raum,855,517.2917234364643,509.0050622346008,525.5783846383277,358.0,511.0,614.0,102.0,998.0,511.0,511.0,562.0
2000,Mehrgenerationenhaushalt,Staedtischer Raum,57,523.7259890533534,495.1147110781366,552.3372670285701,334.9466036921496,511.0,614.0,115.0,1023.0,511.0,511.0,613.65
2000,Mehrgenerationenhaushalt,Laendlicher Raum,37,540.6351766506558,500.4043882993728,580.8659650019388,350.2921296930115,511.0,660.8863142448238,205.0,1126.7775910725422,511.0,408.0,613.0
2000,Andere Zusammenstellungen,Staedtischer Raum,59,398.9214727842633,374.7954090687326,423.047536499794,256.0,358.0,511.0,102.0,893.5,358.0,256.0,435.625
2000,Andere Zusammenstellungen,Laendlicher Raum,31,355.80263886533993,326.65755964117557,384.9477180895043,217.26337079099025,349.8789265755865,511.0,51.0,920.0,358.0,256.0,460.0
2001,Einpersonenhaushalt,Staedtischer Raum,966,244.64230025225848,240.68126587849423,248.60333462602273,153.0,205.0,307.0,0.0,538.0,205.0,180.0,205.0
2001,Einpersonenhaushalt,Laendlicher Raum,382,234.07261701400535,228.3957751761253,239.74945885188538,153.0,205.0,307.0,26.0,538.0,205.0,185.0,205.0
2001,Paar ohne Kinder,Staedtischer Raum,1283,424.47985420668834,418.9442844415708,430.0154239718059,307.0,409.0,511.0,51.0,817.0,409.0,409.0,409.0
2001,Paar ohne Kinder,Laendlicher Raum,592,400.6663789469166,393.5677027560373,407.7650551377959,256.0,383.0,511.0,51.0,893.5,383.0,357.0,408.0
2001,Alleinerziehend,Staedtischer Raum,198,362.09887832716595,350.9533178002099,373.244438854122,256.0,307.0,448.9725301872085,51.0,738.4313254680212,307.0,256.0,307.0
2001,Alleinerziehend,Laendlicher Raum,109,331.9755299668208,319.92793452817546,344.0231254054661,256.0,307.0,409.0,128.0,638.5,307.0,307.0,307.0
2001,Paar mit Kindern,Staedtischer Raum,1419,556.0688515757952,550.1772824304956,561.9604207210948,409.0,511.0,665.0,72.0,1049.0,511.0,511.0,511.0
2001,Paar mit Kindern,Laendlicher Raum,725,537.0086382723139,528.3388480366754,545.6784285079524,409.0,511.0,614.0,102.0,921.5,511.0,511.0,511.0
2001,Mehrgenerationenhaushalt,Staedtischer Raum,54,492.53226396107226,460.33417353778214,524.7303543843624,307.0,511.0,614.0,143.0,1074.5,511.0,511.0,664.0
2001,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2001,Andere Zusammenstellungen,Staedtischer Raum,43,453.0597711858607,420.3251546084146,485.7943877633068,256.0,440.549827210377,614.0,128.0,1023.0,460.0,306.0,664.0
2001,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
2002,Einpersonenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2002,Einpersonenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2002,Paar ohne Kinder,Staedtischer Raum,,,,,,,,,,,,
2002,Paar ohne Kinder,Laendlicher Raum,,,,,,,,,,,,
2002,Alleinerziehend,Staedtischer Raum,,,,,,,,,,,,
2002,Alleinerziehend,Laendlicher Raum,,,,,,,,,,,,
2002,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
2002,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
2002,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2002,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2002,Andere Zusammenstellungen,Staedtischer Raum,,,,,,,,,,,,
2002,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
2003,Einpersonenhaushalt,Staedtischer Raum,1013,258.56422889214343,254.3560953085447,262.77236247574217,160.0,250.0,300.0,0.0,510.0,250.0,250.0,280.125
2003,Einpersonenhaushalt,Laendlicher Raum,380,254.1325722172942,247.76620837183359,260.49893606275486,160.0,200.0,300.0,20.0,510.0,200.0,150.0,200.0
2003,Paar ohne Kinder,Staedtischer Raum,1399,451.9320046495667,446.3383586662808,457.5256506328526,300.0,400.0,500.0,40.0,800.0,400.0,400.0,400.0
2003,Paar ohne Kinder,Laendlicher Raum,630,425.1287773271531,417.6602433180101,432.5973113362961,280.0,400.0,500.0,75.0,830.0,400.0,400.0,400.0
2003,Alleinerziehend,Staedtischer Raum,235,368.1660645878893,356.2664598315843,380.0656693441943,250.0,350.0,400.0,100.0,625.0,350.0,300.0,400.0
2003,Alleinerziehend,Laendlicher Raum,94,369.143489374678,352.0323424384455,386.2546363109105,250.0,322.35681845353423,400.0,150.0,625.0,320.0,240.0,340.0
2003,Paar mit Kindern,Staedtischer Raum,1394,559.3444677035037,552.7853466180659,565.9035887889415,400.0,500.0,683.3841051063706,80.0,1108.4602627659265,500.0,500.0,500.0
2003,Paar mit Kindern,Laendlicher Raum,643,531.159134783484,521.9081445163661,540.4101250506019,400.0,500.0,600.0,100.0,900.0,500.0,500.0,500.0
2003,Mehrgenerationenhaushalt,Staedtischer Raum,40,582.6436926852999,544.8301529340546,620.4572324365453,400.0,600.0,731.8932517996018,240.0,1229.7331294990045,600.0,550.0,800.0
2003,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2003,Andere Zusammenstellungen,Staedtischer Raum,38,426.7476320785521,390.8511744477414,462.6440897093628,200.0,400.0,600.0,120.0,1000.0,400.0,300.0,600.0
2003,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
2004,Einpersonenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2004,Einpersonenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2004,Paar ohne Kinder,Staedtischer Raum,,,,,,,,,,,,
2004,Paar ohne Kinder,Laendlicher Raum,,,,,,,,,,,,
2004,Alleinerziehend,Staedtischer Raum,,,,,,,,,,,,
2004,Alleinerziehend,Laendlicher Raum,,,,,,,,,,,,
2004,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
2004,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
2004,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2004,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2004,Andere Zusammenstellungen,Staedtischer Raum,,,,,,,,,,,,
2004,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
2005,Einpersonenhaushalt,Staedtischer Raum,998,258.89946140821877,254.80431935715,262.99460345928753,170.0,220.0,300.0,25.0,495.0,220.0,190.0,240.0
2005,Einpersonenhaushalt,Laendlicher Raum,408,251.96291664646606,245.91494789195724,258.01088540097487,180.0,220.1205658285235,300.0,35.0,480.0,220.0,190.0,240.0
2005,Paar ohne Kinder,Staedtischer Raum,1394,454.4048520119817,448.8371050318795,459.9725989920839,300.0,400.0,500.0,30.0,800.0,400.0,350.0,400.0
2005,Paar ohne Kinder,Laendlicher Raum,598,422.40318634013363,414.49793788615017,430.3084347941171,280.0,400.0,500.0,100.0,830.0,400.0,400.0,400.0
2005,Alleinerziehend,Staedtischer Raum,225,362.9902607480858,352.57490223211465,373.40561926405695,247.50981896816032,300.0,500.0,80.0,800.0,300.0,200.0,300.0
2005,Alleinerziehend,Laendlicher Raum,112,338.8125459818206,326.06781926606806,351.5572726975732,250.0,300.0,400.0,100.0,625.0,300.0,250.0,300.0
2005,Paar mit Kindern,Staedtischer Raum,1253,577.3325865707641,570.4382271048764,584.2269460366517,400.0,500.0,700.0,50.0,1150.0,500.0,498.7499999999997,500.0
2005,Paar mit Kindern,Laendlicher Raum,611,532.388059699673,523.0452650068554,541.7308543924906,360.0,500.0,600.0,90.0,960.0,500.0,500.0,520.0
2005,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2005,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2005,Andere Zusammenstellungen,Staedtischer Raum,34,423.1676396476247,390.2164613267933,456.1188179684561,284.1986247754225,400.0,500.0,100.0,823.7020628368663,400.0,397.49999999999943,500.0
2005,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
2006,Einpersonenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2006,Einpersonenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2006,Paar ohne Kinder,Staedtischer Raum,,,,,,,,,,,,
2006,Paar ohne Kinder,Laendlicher Raum,,,,,,,,,,,,
2006,Alleinerziehend,Staedtischer Raum,,,,,,,,,,,,
2006,Alleinerziehend,Laendlicher Raum,,,,,,,,,,,,
2006,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
2006,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
2006,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2006,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2006,Andere Zusammenstellungen,Staedtischer Raum,,,,,,,,,,,,
2006,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
2007,Einpersonenhaushalt,Staedtischer Raum,1063,262.91493661512914,258.5776104224912,267.25226280776707,160.0,240.0,347.89321633352597,20.0,629.7330408338149,240.0,230.0,280.0
2007,Einpersonenhaushalt,Laendlicher Raum,464,255.46714654472538,249.4061848969115,261.52810819253926,150.0,200.0,350.0,30.0,650.0,200.0,150.0,200.0
2007,Paar ohne Kinder,Staedtischer Raum,1417,472.4634562264934,466.1790023795908,478.747910073396,300.0,400.0,600.0,50.0,1050.0,400.0,350.0,400.0
2007,Paar ohne Kinder,Laendlicher Raum,684,423.0315335942893,415.7891547733302,430.27391241524833,300.0,400.0,500.0,60.0,800.0,400.0,400.0,400.0
2007,Alleinerziehend,Staedtischer Raum,227,361.5842376752644,349.9953081554528,373.17316719507596,250.0,342.7731201695991,400.0,90.0,625.0,350.0,340.0,400.0
2007,Alleinerziehend,Laendlicher Raum,111,337.7082305591676,323.7294545141054,351.6870066042298,200.0,320.0,400.0,60.0,700.0,320.0,240.0,341.25
2007,Paar mit Kindern,Staedtischer Raum,1189,589.0480064815945,581.0992059358168,596.9968070273721,400.0,500.0,750.0,100.0,1275.0,500.0,480.0,500.0
2007,Paar mit Kindern,Laendlicher Raum,626,537.5945510722026,527.981857267783,547.2072448766223,400.0,500.0,600.0,100.0,900.0,500.0,500.0,520.75
2007,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2007,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2007,Andere Zusammenstellungen,Staedtischer Raum,30,361.7035153137848,332.6234483916779,390.7835822358917,250.0,367.00880761393034,416.8647742254166,50.0,667.1619355635415,380.0,360.0,510.0
2007,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
2008,Einpersonenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2008,Einpersonenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2008,Paar ohne Kinder,Staedtischer Raum,,,,,,,,,,,,
2008,Paar ohne Kinder,Laendlicher Raum,,,,,,,,,,,,
2008,Alleinerziehend,Staedtischer Raum,,,,,,,,,,,,
2008,Alleinerziehend,Laendlicher Raum,,,,,,,,,,,,
2008,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
2008,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
2008,Mehrgenerationenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2008,Mehrgenerationenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2008,Andere Zusammenstellungen,Staedtischer Raum,,,,,,,,,,,,
2008,Andere Zusammenstellungen,Laendlicher Raum,,,,,,,,,,,,
2009,Einpersonenhaushalt,Staedtischer Raum,,,,,,,,,,,,
2009,Einpersonenhaushalt,Laendlicher Raum,,,,,,,,,,,,
2009,Paar ohne Kinder,Staedtischer Raum,,,,,,,,,,,,
2009,Paar ohne Kinder,Laendlicher Raum,,,,,,,,,,,,
2009,Alleinerziehend,Staedtischer Raum,,,,,,,,,,,,
2009,Alleinerziehend,Laendlicher Raum,,,,,,,,,,,,
2009,Paar mit Kindern,Staedtischer Raum,,,,,,,,,,,,
2009,Paar mit Kindern,Laendlicher Raum,,,,,,,,,,,,
