year,pgisced97,ple0019,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,Second Stage of Tertiary Education,No,0.89436,5487,5873,0.88650,0.90223
2017,Pre-primary Level,No,0.53077,402,402,0.48193,0.57962
2017,Primary Level,Yes,0.15267,62,453,0.11951,0.18582
2017,Primary Level,No,0.73430,391,453,0.69358,0.77502
2017,Lower Secondary Level,Yes,0.09240,249,2739,0.08156,0.10325
2017,Lower Secondary Level,No,0.87465,2490,2739,0.86224,0.88705
2017,Upper Secondary Level,Yes,0.08435,966,12068,0.07939,0.08931
2017,Upper Secondary Level,No,0.91263,11102,12068,0.90759,0.91767
2017,Post-secondary Non-tertiary Level,Yes,0.09920,191,2213,0.08674,0.11165
2017,Post-secondary Non-tertiary Level,No,0.89803,2022,2213,0.88542,0.91064
2017,First Stage of Tertiary Education,Yes,0.07654,122,1536,0.06324,0.08984
2017,First Stage of Tertiary Education,No,0.92346,1414,1536,0.91016,0.93676
2017,Second Stage of Tertiary Education,Yes,0.07300,418,6515,0.06668,0.07932
2017,Second Stage of Tertiary Education,No,0.92103,6097,6515,0.91448,0.92758
2019,Pre-primary Level,No,0.55969,314,314,0.50470,0.61469
2019,Primary Level,Yes,0.13308,58,390,0.09932,0.16683
2019,Primary Level,No,0.72880,332,390,0.68461,0.77298
2019,Lower Secondary Level,Yes,0.10640,252,2418,0.09411,0.11869
2019,Lower Secondary Level,No,0.84861,2166,2418,0.83432,0.86290
2019,Upper Secondary Level,Yes,0.10364,1129,11140,0.09798,0.10930
2019,Upper Secondary Level,No,0.89299,10011,11140,0.88725,0.89873
2019,Post-secondary Non-tertiary Level,Yes,0.09549,204,2177,0.08314,0.10784
2019,Post-secondary Non-tertiary Level,No,0.90138,1973,2177,0.88886,0.91391
2019,First Stage of Tertiary Education,Yes,0.07955,132,1667,0.06655,0.09254
2019,First Stage of Tertiary Education,No,0.92045,1535,1667,0.90746,0.93345
2019,Second Stage of Tertiary Education,Yes,0.07978,515,7025,0.07344,0.08612
2019,Second Stage of Tertiary Education,No,0.91416,6510,7025,0.90761,0.92071
2021,Pre-primary Level,No,0.45706,179,179,0.38388,0.53024
2021,Primary Level,Yes,0.10271,70,927,0.08315,0.12226
2021,Primary Level,No,0.80753,857,927,0.78214,0.83293
2021,Lower Secondary Level,Yes,0.12810,209,1743,0.11241,0.14380
2021,Lower Secondary Level,No,0.83761,1534,1743,0.82029,0.85492
2021,Upper Secondary Level,Yes,0.11095,771,7296,0.10374,0.11815
2021,Upper Secondary Level,No,0.87561,6525,7296,0.86804,0.88318
2021,Post-secondary Non-tertiary Level,Yes,0.14179,196,1589,0.12464,0.15895
2021,Post-secondary Non-tertiary Level,No,0.85380,1393,1589,0.83642,0.87118
2021,First Stage of Tertiary Education,Yes,0.09180,94,994,0.07384,0.10976
2021,First Stage of Tertiary Education,No,0.90082,900,994,0.88223,0.91941
2021,Second Stage of Tertiary Education,Yes,0.08381,425,5636,0.07657,0.09104
2021,Second Stage of Tertiary Education,No,0.90556,5211,5636,0.89792,0.91319
