year,pli0097_h,bula_h,migback,proportion,n,lower_confidence,upper_confidence
1985,Seldom,Lower Saxony,Indirect migration background,0.0019646365422396855,14443,0.0012424632226664654,0.002686809861812906
1985,Seldom,Schleswig-Holstein,Direct migration background,0.0019646365422396855,14443,0.0012424632226664654,0.002686809861812906
1985,Seldom,"Rhineland-Palatinate, Saarland",Direct migration background,0.0019646365422396855,14443,0.0012424632226664654,0.002686809861812906
1985,Never,North Rhine-Westphalia,No migration background,0.18834218048182932,14443,0.18196560285189994,0.1947187581117587
1985,Never,Bavaria,No migration background,0.13260514495712536,14443,0.12707398810997578,0.13813630180427494
1985,Never,Baden-Wuerttemberg,No migration background,0.11126990608411597,14443,0.10614127843157596,0.11639853373665597
1985,Never,Lower Saxony,No migration background,0.08401388321763985,14443,0.07948962544935427,0.08853814098592543
1985,Never,North Rhine-Westphalia,Direct migration background,0.07666394446712944,14443,0.07232481265245794,0.08100307628180095
1985,Never,Baden-Wuerttemberg,Direct migration background,0.07666394446712944,14443,0.07232481265245794,0.08100307628180095
1985,Never,Hesse,No migration background,0.06175990200081666,14443,0.05783401622438922,0.0656857877772441
1985,Never,"Rhineland-Palatinate, Saarland",No migration background,0.05532870559412005,14443,0.05160012976291643,0.05905728142532367
1985,Never,Hesse,Direct migration background,0.039710085749285425,14443,0.036525309234891286,0.04289486226367956
1985,Never,Bavaria,Direct migration background,0.035524703960800326,14443,0.032505877461660095,0.03854353045994056
1985,Never,Schleswig-Holstein,No migration background,0.027562270314414047,14443,0.024892242657424634,0.03023229797140346
1985,Never,Berlin,No migration background,0.023785218456512863,14443,0.02130006261724936,0.026270374295776364
1985,Never,Hamburg,No migration background,0.01939567170273581,14443,0.017146478921849572,0.02164486448362205
1985,Never,Lower Saxony,Direct migration background,0.014801959983666802,14443,0.012832492802477733,0.016771427164855874
1985,Never,"Rhineland-Palatinate, Saarland",Direct migration background,0.01245406288280931,14443,0.010645383674639214,0.014262742090979406
1985,Never,Berlin,Direct migration background,0.009289505920783994,14443,0.007724928511265328,0.01085408333030266
1985,Never,Bremen,No migration background,0.008370763576970192,14443,0.006884880744355262,0.009856646409585123
1985,Never,Hamburg,Direct migration background,0.0064311964066966106,14443,0.0051275127363177,0.007734880077075521
1985,Never,North Rhine-Westphalia,Indirect migration background,0.0034708044099632505,14443,0.0025116523818064546,0.004429956438120046
1985,Never,Schleswig-Holstein,Direct migration background,0.0033687219273172723,14443,0.002423731946686767,0.004313711907947777
1985,Never,Baden-Wuerttemberg,Indirect migration background,0.0023478971008574928,14443,0.0015585710132691689,0.003137223188445817
1985,Never,Bremen,Direct migration background,0.0023478971008574928,14443,0.0015585710132691689,0.003137223188445817
1985,Never,Bavaria,Indirect migration background,0.002143732135565537,14443,0.0013894277726719377,0.002898036498459136
1985,Never,Hesse,Indirect migration background,0.0010208248264597796,14443,0.0005000125713128494,0.0015416370816067097
1985,Never,"Rhineland-Palatinate, Saarland",Indirect migration background,0.0004083299305839118,14443,7.883837602939227e-05,0.0007378214851384314
1985,Never,Lower Saxony,Indirect migration background,0.0004083299305839118,14443,7.883837602939227e-05,0.0007378214851384314
1985,Never,Berlin,Indirect migration background,0.00030624744793793387,14443,2.088482126469881e-05,0.0005916100746111689
1985,Never,Schleswig-Holstein,Indirect migration background,0.00010208248264597796,14443,-6.268852949047513e-05,0.000266853494782431
1985,Never,Hamburg,Indirect migration background,0.00010208248264597796,14443,-6.268852949047513e-05,0.000266853494782431
1986,At least once per week,Bavaria,No migration background,0.17894736842105263,13742,0.17253853097892224,0.18535620586318302
1986,At least once per week,"Rhineland-Palatinate, Saarland",No migration background,0.1368421052631579,13742,0.13109583436370348,0.14258837616261233
1986,At least once per week,North Rhine-Westphalia,No migration background,0.12631578947368421,13742,0.12076138933391393,0.13187018961345448
1986,At least once per week,Lower Saxony,No migration background,0.12631578947368421,13742,0.12076138933391393,0.13187018961345448
1986,At least once per week,Baden-Wuerttemberg,No migration background,0.11578947368421053,13742,0.11043960059678849,0.12113934677163256
1986,At least once per week,Bavaria,Direct migration background,0.08421052631578947,13742,0.07956738273363272,0.08885366989794623
1986,At least once per week,Hesse,No migration background,0.07368421052631578,13742,0.06931605744203843,0.07805236361059313
1986,At least once per week,Hesse,Direct migration background,0.031578947368421054,13742,0.028655050601928755,0.03450284413491335
1986,At least once per week,Baden-Wuerttemberg,Direct migration background,0.031578947368421054,13742,0.028655050601928755,0.03450284413491335
1986,At least once per week,Schleswig-Holstein,No migration background,0.021052631578947368,13742,0.01865234019566551,0.023452922962229224
1986,At least once per week,North Rhine-Westphalia,Direct migration background,0.021052631578947368,13742,0.01865234019566551,0.023452922962229224
1986,At least once per week,Berlin,No migration background,0.010526315789473684,13742,0.008819952808074625,0.012232678770872743
1986,At least once per week,Schleswig-Holstein,Direct migration background,0.010526315789473684,13742,0.008819952808074625,0.012232678770872743
1986,At least once per week,Lower Saxony,Direct migration background,0.010526315789473684,13742,0.008819952808074625,0.012232678770872743
1986,At least once per week,Hamburg,No migration background,0.010526315789473684,13742,0.008819952808074625,0.012232678770872743
1986,At least once per week,Bavaria,Indirect migration background,0.010526315789473684,13742,0.008819952808074625,0.012232678770872743
1986,At least once per month,North Rhine-Westphalia,No migration background,0.22485207100591717,13742,0.217871807127645,0.23183233488418933
1986,At least once per month,Bavaria,No migration background,0.16568047337278108,13742,0.15946415904211897,0.1718967877034432
1986,At least once per month,"Rhineland-Palatinate, Saarland",No migration background,0.13609467455621302,13742,0.13036163761035752,0.14182771150206852
1986,At least once per month,Baden-Wuerttemberg,No migration background,0.08284023668639054,13742,0.0782315810163661,0.08744889235641498
1986,At least once per month,Lower Saxony,No migration background,0.07692307692307693,13742,0.0724677623847916,0.08137839146136225
1986,At least once per month,Hesse,No migration background,0.07100591715976332,13742,0.0667116916861341,0.07530014263339253
1986,At least once per month,Schleswig-Holstein,No migration background,0.05325443786982249,13742,0.049500166679976976,0.057008709059668
1986,At least once per month,Berlin,No migration background,0.047337278106508875,13742,0.04378667338581414,0.05088788282720361
1986,At least once per month,Bavaria,Direct migration background,0.03550295857988166,13742,0.03240900479655592,0.0385969123632074
1986,At least once per month,North Rhine-Westphalia,Direct migration background,0.03550295857988166,13742,0.03240900479655592,0.0385969123632074
1986,At least once per month,Hamburg,No migration background,0.023668639053254437,13742,0.02112698544261083,0.026210292663898044
1986,At least once per month,Baden-Wuerttemberg,Direct migration background,0.01775147928994083,13742,0.01554368266032999,0.01995927591955167
1986,At least once per month,Lower Saxony,Direct migration background,0.011834319526627219,13742,0.010026239585903967,0.01364239946735047
1986,At least once per month,Bremen,No migration background,0.011834319526627219,13742,0.010026239585903967,0.01364239946735047
1986,At least once per month,Lower Saxony,Indirect migration background,0.005917159763313609,13742,0.0046348320285000254,0.007199487498127193
1986,Seldom,North Rhine-Westphalia,No migration background,0.2600806451612903,13742,0.2527460303683777,0.2674152599542029
1986,Seldom,Bavaria,No migration background,0.1774193548387097,13742,0.17103200298473525,0.18380670669268412
1986,Seldom,Baden-Wuerttemberg,No migration background,0.09879032258064516,13742,0.09380146364169135,0.10377918151959896
1986,Seldom,Lower Saxony,No migration background,0.09274193548387097,13742,0.08789201525416486,0.09759185571357708
1986,Seldom,Hesse,No migration background,0.08669354838709678,13742,0.08198883954581239,0.09139825722838117
1986,Seldom,"Rhineland-Palatinate, Saarland",No migration background,0.05443548387096774,13742,0.050642179196541265,0.05822878854539422
1986,Seldom,North Rhine-Westphalia,Direct migration background,0.04233870967741935,13742,0.03897199839066336,0.04570542096417535
1986,Seldom,Berlin,No migration background,0.034274193548387094,13742,0.031232316611222805,0.037316070485551384
1986,Seldom,Baden-Wuerttemberg,Direct migration background,0.03225806451612903,13742,0.029303931592987744,0.035212197439270315
1986,Seldom,Schleswig-Holstein,No migration background,0.03024193548387097,13742,0.02737863062343984,0.033105240344302095
1986,Seldom,Bavaria,Direct migration background,0.02620967741935484,13742,0.023538549637973194,0.028880805200736485
1986,Seldom,Hamburg,No migration background,0.016129032258064516,13742,0.01402280937301091,0.01823525514311812
1986,Seldom,Hesse,Direct migration background,0.010080645161290322,13742,0.008410419426514434,0.011750870896066211
1986,Seldom,Berlin,Direct migration background,0.008064516129032258,13742,0.006569100312212655,0.009559931945851861
1986,Seldom,"Rhineland-Palatinate, Saarland",Direct migration background,0.006048387096774193,13742,0.004752003552167594,0.007344770641380793
1986,Seldom,North Rhine-Westphalia,Indirect migration background,0.004032258064516129,13742,0.0029726923545645286,0.005091823774467729
1986,Seldom,Bremen,No migration background,0.004032258064516129,13742,0.0029726923545645286,0.005091823774467729
1986,Seldom,Baden-Wuerttemberg,Indirect migration background,0.004032258064516129,13742,0.0029726923545645286,0.005091823774467729
1986,Seldom,Lower Saxony,Direct migration background,0.004032258064516129,13742,0.0029726923545645286,0.005091823774467729
1986,Seldom,Bavaria,Indirect migration background,0.0020161290322580645,13742,0.0012661449910080862,0.0027661130735080427
1986,Seldom,Hamburg,Direct migration background,0.0020161290322580645,13742,0.0012661449910080862,0.0027661130735080427
1986,Seldom,Hesse,Indirect migration background,0.0020161290322580645,13742,0.0012661449910080862,0.0027661130735080427
1986,Seldom,Schleswig-Holstein,Direct migration background,0.0020161290322580645,13742,0.0012661449910080862,0.0027661130735080427
1986,Never,North Rhine-Westphalia,No migration background,0.1903348876642645,13742,0.18377127396933832,0.1968985013591907
1986,Never,Bavaria,No migration background,0.12600678253497244,13742,0.12045819947494214,0.13155536559500272
1986,Never,Baden-Wuerttemberg,No migration background,0.11297159813480288,13742,0.10767881014098228,0.11826438612862349
1986,Never,Lower Saxony,No migration background,0.08711318355235269,13742,0.08239818558851941,0.09182818151618596
1986,Never,Baden-Wuerttemberg,Direct migration background,0.07545570156846121,13742,0.07103958028447589,0.07987182285244653
1986,Never,North Rhine-Westphalia,Direct migration background,0.07534972445951675,13742,0.0709364525571595,0.079762996361874
1986,Never,Hesse,No migration background,0.060406952098346754,13742,0.05642363887179816,0.06439026532489535
1986,Never,"Rhineland-Palatinate, Saarland",No migration background,0.05839338702840186,13742,0.05447283083906593,0.0623139432177378
1986,Never,Hesse,Direct migration background,0.03836371343789741,13742,0.03515229541934661,0.041575131456448214
1986,Never,Bavaria,Direct migration background,0.035502331496396776,13742,0.032408404031431574,0.03859625896136198
1986,Never,Schleswig-Holstein,No migration background,0.02628232301822806,13742,0.023607595777975127,0.028957050258480995
1986,Never,Berlin,No migration background,0.02225519287833828,13742,0.019788815436597173,0.02472157032007939
1986,Never,Hamburg,No migration background,0.017062314540059347,13742,0.014897039527157945,0.01922758955296075
1986,Never,Lower Saxony,Direct migration background,0.01685036032217041,13742,0.014698344264879221,0.0190023763794616
1986,Never,"Rhineland-Palatinate, Saarland",Direct migration background,0.01271725307333616,13742,0.010843775364962692,0.014590730781709627
1986,Never,Berlin,Direct migration background,0.010279779567613395,13742,0.008593307230728165,0.011966251904498624
1986,Never,Bremen,No migration background,0.008372191606612971,13742,0.006848752753603615,0.009895630459622327
1986,Never,Hamburg,Direct migration background,0.0066765578635014835,13742,0.005314947807185742,0.008038167919817225
1986,Never,North Rhine-Westphalia,Indirect migration background,0.004027130139889784,13742,0.002968235656594274,0.005086024623185295
1986,Never,Schleswig-Holstein,Direct migration background,0.00370919881305638,13742,0.0026927998447307255,0.004725597781382034
1986,Never,Baden-Wuerttemberg,Indirect migration background,0.003391267486222976,13742,0.0024192491301669094,0.004363285842279042
1986,Never,Bavaria,Indirect migration background,0.002967359050445104,13742,0.0020579257824845363,0.0038767923184056716
1986,Never,Bremen,Direct migration background,0.002543450614667232,13742,0.0017013000442478291,0.003385601185086635
1986,Never,"Rhineland-Palatinate, Saarland",Indirect migration background,0.0009537939805002119,13742,0.0004376734021016677,0.0014699145588987562
1986,Never,Hesse,Indirect migration background,0.000847816871555744,13742,0.0003611879153655511,0.0013344458277459368
1986,Never,Lower Saxony,Indirect migration background,0.000741839762611276,13742,0.00028661591527310686,0.001197063609949445
1986,Never,Berlin,Indirect migration background,0.000317931326833404,13742,1.9854158672557817e-05,0.0006160084949942502
1986,Never,Hamburg,Indirect migration background,0.000105977108944468,13742,-6.613606728936143e-05,0.0002780902851782974
1988,At least once per week,North Rhine-Westphalia,No migration background,0.2028985507246377,12817,0.19593614783041552,0.20986095361885987
1988,At least once per week,"Rhineland-Palatinate, Saarland",No migration background,0.18840579710144928,12817,0.18163594036710293,0.19517565383579563
1988,At least once per week,Bavaria,No migration background,0.14492753623188406,12817,0.13883301219452823,0.1510220602692399
1988,At least once per week,Baden-Wuerttemberg,No migration background,0.13043478260869565,12817,0.12460421724513994,0.13626534797225134
1988,At least once per week,Lower Saxony,No migration background,0.08695652173913043,12817,0.08207832076734925,0.09183472271091161
1988,At least once per week,Bavaria,Direct migration background,0.07246376811594203,12817,0.06797539680637324,0.07695213942551082
1988,At least once per week,Hamburg,No migration background,0.028985507246376812,12817,0.026081041977345416,0.031889972515408205
1988,At least once per week,Hamburg,Direct migration background,0.028985507246376812,12817,0.026081041977345416,0.031889972515408205
1988,At least once per week,Baden-Wuerttemberg,Direct migration background,0.028985507246376812,12817,0.026081041977345416,0.031889972515408205
1988,At least once per week,Hesse,Direct migration background,0.028985507246376812,12817,0.026081041977345416,0.031889972515408205
1988,At least once per week,Hesse,No migration background,0.028985507246376812,12817,0.026081041977345416,0.031889972515408205
1988,At least once per week,Lower Saxony,Direct migration background,0.014492753623188406,12817,0.012423716681718036,0.016561790564658774
1988,At least once per week,North Rhine-Westphalia,Direct migration background,0.014492753623188406,12817,0.012423716681718036,0.016561790564658774
1988,At least once per month,Bavaria,No migration background,0.18699186991869918,12817,0.18024159150204286,0.1937421483353555
1988,At least once per month,North Rhine-Westphalia,No migration background,0.17886178861788618,12817,0.17222695868865207,0.1854966185471203
1988,At least once per month,Lower Saxony,No migration background,0.15447154471544716,12817,0.1482147596264107,0.16072832980448362
1988,At least once per month,Hesse,No migration background,0.12195121951219512,12817,0.11628601913975158,0.12761641988463865
1988,At least once per month,Baden-Wuerttemberg,No migration background,0.06504065040650407,12817,0.060771399479122266,0.06930990133388588
1988,At least once per month,Hamburg,No migration background,0.06504065040650407,12817,0.060771399479122266,0.06930990133388588
1988,At least once per month,"Rhineland-Palatinate, Saarland",No migration background,0.04878048780487805,12817,0.04505119636914415,0.05250977924061195
1988,At least once per month,Berlin,No migration background,0.032520325203252036,12817,0.02944945652978045,0.03559119387672362
1988,At least once per month,Baden-Wuerttemberg,Direct migration background,0.032520325203252036,12817,0.02944945652978045,0.03559119387672362
1988,At least once per month,Schleswig-Holstein,No migration background,0.024390243902439025,12817,0.021719642835682104,0.027060844969195946
1988,At least once per month,Berlin,Direct migration background,0.024390243902439025,12817,0.021719642835682104,0.027060844969195946
1988,At least once per month,Lower Saxony,Direct migration background,0.016260162601626018,12817,0.014070559242073644,0.01844976596117839
1988,At least once per month,Baden-Wuerttemberg,Indirect migration background,0.008130081300813009,12817,0.006575413216330459,0.009684749385295559
1988,At least once per month,Bavaria,Indirect migration background,0.008130081300813009,12817,0.006575413216330459,0.009684749385295559
1988,At least once per month,Bavaria,Direct migration background,0.008130081300813009,12817,0.006575413216330459,0.009684749385295559
1988,At least once per month,Lower Saxony,Indirect migration background,0.008130081300813009,12817,0.006575413216330459,0.009684749385295559
1988,At least once per month,Hesse,Direct migration background,0.008130081300813009,12817,0.006575413216330459,0.009684749385295559
1988,At least once per month,Bremen,No migration background,0.008130081300813009,12817,0.006575413216330459,0.009684749385295559
1988,Seldom,North Rhine-Westphalia,No migration background,0.24750499001996007,12817,0.24003350945627996,0.2549764705836402
1988,Seldom,Bavaria,No migration background,0.1656686626746507,12817,0.15923212463277703,0.17210520071652435
1988,Seldom,Baden-Wuerttemberg,No migration background,0.11776447105788423,12817,0.11218411007113521,0.12334483204463326
1988,Seldom,Hesse,No migration background,0.09580838323353294,12817,0.09071278858280564,0.10090397788426024
1988,Seldom,Lower Saxony,No migration background,0.08183632734530938,12817,0.07709067414964921,0.08658198054096955
1988,Seldom,"Rhineland-Palatinate, Saarland",No migration background,0.06786427145708583,12817,0.06350992428748366,0.072218618626688
1988,Seldom,North Rhine-Westphalia,Direct migration background,0.04790419161676647,12817,0.04420684672626278,0.05160153650727016
1988,Seldom,Schleswig-Holstein,No migration background,0.04790419161676647,12817,0.04420684672626278,0.05160153650727016
1988,Seldom,Bavaria,Direct migration background,0.027944111776447105,12817,0.025090770941296334,0.030797452611597876
1988,Seldom,Baden-Wuerttemberg,Direct migration background,0.021956087824351298,12817,0.01941909326466502,0.024493082384037575
1988,Seldom,Berlin,No migration background,0.01996007984031936,12817,0.017538683401281903,0.02238147627935682
1988,Seldom,Bremen,No migration background,0.00998003992015968,12817,0.008259158309485985,0.011700921530833377
1988,Seldom,Berlin,Direct migration background,0.005988023952095809,12817,0.00465235001385934,0.007323697890332277
1988,Seldom,Hesse,Direct migration background,0.005988023952095809,12817,0.00465235001385934,0.007323697890332277
1988,Seldom,Schleswig-Holstein,Direct migration background,0.005988023952095809,12817,0.00465235001385934,0.007323697890332277
1988,Seldom,Hamburg,No migration background,0.005988023952095809,12817,0.00465235001385934,0.007323697890332277
1988,Seldom,Baden-Wuerttemberg,Indirect migration background,0.003992015968063872,12817,0.0029003483603676746,0.005083683575760069
1988,Seldom,Bremen,Direct migration background,0.003992015968063872,12817,0.0029003483603676746,0.005083683575760069
1988,Seldom,Lower Saxony,Direct migration background,0.003992015968063872,12817,0.0029003483603676746,0.005083683575760069
1988,Seldom,"Rhineland-Palatinate, Saarland",Direct migration background,0.003992015968063872,12817,0.0029003483603676746,0.005083683575760069
1988,Seldom,Bavaria,Indirect migration background,0.001996007984031936,12817,0.0012233093304385059,0.002768706637625366
1988,Seldom,Hesse,Indirect migration background,0.001996007984031936,12817,0.0012233093304385059,0.002768706637625366
1988,Seldom,"Rhineland-Palatinate, Saarland",Indirect migration background,0.001996007984031936,12817,0.0012233093304385059,0.002768706637625366
1988,Seldom,Hamburg,Direct migration background,0.001996007984031936,12817,0.0012233093304385059,0.002768706637625366
1988,Never,North Rhine-Westphalia,No migration background,0.19151785714285716,12817,0.18470541648678404,0.19833029779893027
1988,Never,Bavaria,No migration background,0.12131696428571428,12817,0.11566447474637076,0.1269694538250578
1988,Never,Baden-Wuerttemberg,No migration background,0.11082589285714285,12817,0.10539117625494696,0.11626060945933875
1988,Never,Lower Saxony,No migration background,0.08671875,12817,0.0818465887369053,0.0915909112630947
1988,Never,Baden-Wuerttemberg,Direct migration background,0.07712053571428572,12817,0.07250182896211274,0.0817392424664587
1988,Never,North Rhine-Westphalia,Direct migration background,0.07321428571428572,12817,0.0687045565629926,0.07772401486557884
1988,Never,"Rhineland-Palatinate, Saarland",No migration background,0.05915178571428571,12817,0.055067589563798064,0.06323598186477336
1988,Never,Hesse,No migration background,0.058370535714285715,12817,0.054311716211367336,0.062429355217204094
1988,Never,Hesse,Direct migration background,0.04140625,12817,0.037957091709262716,0.04485540829073728
1988,Never,Bavaria,Direct migration background,0.03660714285714286,12817,0.033355914252667596,0.03985837146161812
1988,Never,Schleswig-Holstein,No migration background,0.026785714285714284,12817,0.023990476664541387,0.02958095190688718
1988,Never,Berlin,No migration background,0.02299107142857143,12817,0.020396343951428794,0.025585798905714066
1988,Never,Lower Saxony,Direct migration background,0.017410714285714286,12817,0.015146293224073593,0.01967513534735498
1988,Never,Hamburg,No migration background,0.014508928571428572,12817,0.012438754344326642,0.0165791027985305
1988,Never,"Rhineland-Palatinate, Saarland",Direct migration background,0.013950892857142858,12817,0.011920345358573921,0.015981440355711793
1988,Never,Berlin,Direct migration background,0.010267857142857143,12817,0.008522591153824508,0.012013123131889777
1988,Never,Bremen,No migration background,0.008147321428571429,12817,0.00659101937798098,0.009703623479161878
1988,Never,North Rhine-Westphalia,Indirect migration background,0.005580357142857143,12817,0.004290686768023462,0.006870027517690824
1988,Never,Hamburg,Direct migration background,0.005245535714285714,12817,0.003994943410254335,0.006496128018317093
1988,Never,Schleswig-Holstein,Direct migration background,0.004464285714285714,12817,0.003310122329615037,0.005618449098956391
1988,Never,Baden-Wuerttemberg,Indirect migration background,0.004352678571428572,12817,0.0032129696634611345,0.005492387479396009
1988,Never,Bavaria,Indirect migration background,0.003683035714285714,12817,0.0026343035041709382,0.00473176792440049
1988,Never,Bremen,Direct migration background,0.0018973214285714286,12817,0.0011439295303533395,0.0026507133267895176
1988,Never,Hesse,Indirect migration background,0.0014508928571428572,12817,0.0007919234324685005,0.0021098622818172138
1988,Never,Lower Saxony,Indirect migration background,0.0011160714285714285,12817,0.000538020121955585,0.001694122735187272
1988,Never,"Rhineland-Palatinate, Saarland",Indirect migration background,0.00078125,12817,0.0002975365295468656,0.0012649634704531344
1988,Never,Berlin,Indirect migration background,0.0005580357142857143,12817,0.00014917755714425018,0.0009668938714271784
1988,Never,Hamburg,Indirect migration background,0.0003348214285714286,12817,1.8085898095762188e-05,0.000651556959047095
1988,Never,Schleswig-Holstein,Indirect migration background,0.0002232142857142857,12817,-3.5413627963799295e-05,0.0004818421993923707
1990,At least once per week,Bavaria,No migration background,0.1076923076923077,18165,0.10318426489484481,0.11220035048977059
1990,At least once per week,Saxony,No migration background,0.09743589743589744,18165,0.09312332012899323,0.10174847474280165
1990,At least once per week,North Rhine-Westphalia,No migration background,0.09230769230769231,18165,0.08809822981091807,0.09651715480446656
1990,At least once per week,Saxony-Anhalt,No migration background,0.08717948717948718,18165,0.08307708512745324,0.09128188923152111
1990,At least once per week,Thuringa,No migration background,0.08205128205128205,18165,0.07806020359021723,0.08604236051234687
1990,At least once per week,Brandenburg,No migration background,0.07692307692307693,18165,0.07304795259355167,0.08079820125260219
1990,At least once per week,"Rhineland-Palatinate, Saarland",No migration background,0.06666666666666667,18165,0.06303913569557018,0.07029419763776315
1990,At least once per week,Lower Saxony,No migration background,0.05641025641025641,18165,0.05305512903152861,0.05976538378898421
1990,At least once per week,Baden-Wuerttemberg,No migration background,0.05128205128205128,18165,0.04807438171994066,0.0544897208441619
1990,At least once per week,Mecklenburg-Western Pomerania,No migration background,0.05128205128205128,18165,0.04807438171994066,0.0544897208441619
