year,age_gr,pgisced97,pli0097_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1985,46-65 y.,Upper Secondary Level,Never,0.91407,1327,1436,0.89957,0.92857
1985,46-65 y.,Post-secondary Non-tertiary Level,Never,0.86636,54,54,0.77475,0.95797
1985,46-65 y.,First Stage of Tertiary Education,Never,0.87941,168,168,0.83002,0.92880
1985,46-65 y.,Second Stage of Tertiary Education,Never,0.79002,171,171,0.72880,0.85125
1985,66 and older,Lower Secondary Level,Never,0.97857,408,408,0.96450,0.99264
1985,66 and older,Upper Secondary Level,Never,0.96669,488,488,0.95076,0.98263
1985,66 and older,First Stage of Tertiary Education,Never,0.93870,72,72,0.88290,0.99450
1985,66 and older,Second Stage of Tertiary Education,Never,0.97771,53,53,0.93758,1.01783
1986,17-29 y.,No answer / don't know,Never,0.95483,60,60,0.90184,1.00782
1986,17-29 y.,Pre-primary Level,Never,0.95725,177,177,0.92736,0.98713
1986,17-29 y.,Primary Level,Never,0.98558,154,154,0.96669,1.00447
1986,17-29 y.,Lower Secondary Level,Seldom,0.04198,31,925,0.02905,0.05491
1986,17-29 y.,Lower Secondary Level,Never,0.93157,894,925,0.91529,0.94785
1986,17-29 y.,Upper Secondary Level,Seldom,0.06977,86,1356,0.05621,0.08334
1986,17-29 y.,Upper Secondary Level,Never,0.90955,1270,1356,0.89428,0.92483
1986,17-29 y.,Post-secondary Non-tertiary Level,Never,0.79308,92,92,0.70985,0.87631
1986,17-29 y.,First Stage of Tertiary Education,Never,0.86806,86,86,0.79611,0.94000
1986,17-29 y.,Second Stage of Tertiary Education,Never,0.87164,81,81,0.79835,0.94494
1986,30-45 y.,Primary Level,Never,0.98240,273,273,0.96677,0.99803
1986,30-45 y.,Lower Secondary Level,Never,0.94085,579,579,0.92161,0.96008
1986,30-45 y.,Upper Secondary Level,At least once per month,0.02106,31,1626,0.01408,0.02804
1986,30-45 y.,Upper Secondary Level,Seldom,0.05248,75,1626,0.04164,0.06333
1986,30-45 y.,Upper Secondary Level,Never,0.91587,1520,1626,0.90237,0.92937
1986,30-45 y.,Post-secondary Non-tertiary Level,Never,0.84804,83,83,0.77034,0.92574
1986,30-45 y.,First Stage of Tertiary Education,Never,0.82555,178,178,0.76964,0.88146
1986,30-45 y.,Second Stage of Tertiary Education,Seldom,0.15818,55,349,0.11984,0.19653
1986,30-45 y.,Second Stage of Tertiary Education,Never,0.77383,294,349,0.72987,0.81778
1986,46-65 y.,Primary Level,Never,0.99474,313,313,0.98671,1.00277
1986,46-65 y.,Lower Secondary Level,Never,0.95990,897,897,0.94705,0.97274
1986,46-65 y.,Upper Secondary Level,At least once per month,0.02304,31,1423,0.01524,0.03084
1986,46-65 y.,Upper Secondary Level,Seldom,0.04839,67,1423,0.03723,0.05954
1986,46-65 y.,Upper Secondary Level,Never,0.91386,1325,1423,0.89928,0.92844
1986,46-65 y.,Post-secondary Non-tertiary Level,Never,0.84726,48,48,0.74441,0.95011
1986,46-65 y.,First Stage of Tertiary Education,Never,0.87069,160,160,0.81853,0.92284
1986,46-65 y.,Second Stage of Tertiary Education,Seldom,0.14042,31,205,0.09275,0.18810
1986,46-65 y.,Second Stage of Tertiary Education,Never,0.77540,174,205,0.71813,0.83267
1986,66 and older,Lower Secondary Level,Never,0.98113,376,376,0.96736,0.99490
1986,66 and older,Upper Secondary Level,Never,0.96646,450,450,0.94981,0.98311
1986,66 and older,First Stage of Tertiary Education,Never,0.99317,70,70,0.97375,1.01260
1988,17-29 y.,No answer / don't know,Never,0.95199,90,90,0.90757,0.99640
1988,17-29 y.,Pre-primary Level,Never,0.94237,153,153,0.90532,0.97941
1988,17-29 y.,Primary Level,Never,0.99642,124,124,0.98586,1.00698
1988,17-29 y.,Lower Secondary Level,Never,0.95346,881,881,0.93954,0.96738
1988,17-29 y.,Upper Secondary Level,Seldom,0.07150,81,1292,0.05745,0.08556
1988,17-29 y.,Upper Secondary Level,Never,0.91772,1211,1292,0.90273,0.93271
1988,17-29 y.,Post-secondary Non-tertiary Level,Never,0.93029,95,95,0.87881,0.98177
1988,17-29 y.,First Stage of Tertiary Education,Never,0.89140,72,72,0.81903,0.96378
1988,17-29 y.,Second Stage of Tertiary Education,Never,0.96303,72,72,0.91915,1.00692
1988,30-45 y.,Primary Level,Never,0.97448,233,233,0.95419,0.99477
1988,30-45 y.,Lower Secondary Level,Never,0.95168,513,513,0.93310,0.97025
1988,30-45 y.,Upper Secondary Level,Seldom,0.05811,77,1452,0.04607,0.07015
1988,30-45 y.,Upper Secondary Level,Never,0.91789,1375,1452,0.90376,0.93201
1988,30-45 y.,Post-secondary Non-tertiary Level,Never,0.82708,81,81,0.74421,0.90995
1988,30-45 y.,First Stage of Tertiary Education,Never,0.83421,175,175,0.77895,0.88947
1988,30-45 y.,Second Stage of Tertiary Education,Seldom,0.19009,61,317,0.14683,0.23335
1988,30-45 y.,Second Stage of Tertiary Education,Never,0.73422,256,317,0.68551,0.78292
1988,46-65 y.,Primary Level,Never,0.98783,301,301,0.97543,1.00024
1988,46-65 y.,Lower Secondary Level,Never,0.96124,841,841,0.94819,0.97429
1988,46-65 y.,Upper Secondary Level,Seldom,0.05905,73,1365,0.04654,0.07156
1988,46-65 y.,Upper Secondary Level,Never,0.91216,1292,1365,0.89714,0.92718
1988,46-65 y.,Post-secondary Non-tertiary Level,Never,0.85909,47,47,0.75854,0.95963
1988,46-65 y.,First Stage of Tertiary Education,Never,0.85919,152,152,0.80371,0.91467
1988,46-65 y.,Second Stage of Tertiary Education,Seldom,0.18172,44,209,0.12932,0.23413
1988,46-65 y.,Second Stage of Tertiary Education,Never,0.73253,165,209,0.67237,0.79268
1988,66 and older,Lower Secondary Level,Never,0.99090,367,367,0.98116,1.00063
1988,66 and older,Upper Secondary Level,Never,0.95970,466,466,0.94182,0.97757
1988,66 and older,First Stage of Tertiary Education,Never,0.97297,65,65,0.93323,1.01270
1988,66 and older,Second Stage of Tertiary Education,Never,0.95184,53,53,0.89365,1.01004
1990,17-29 y.,No answer / don't know,Never,0.86418,81,81,0.78911,0.93926
1990,17-29 y.,Pre-primary Level,Never,0.92175,178,178,0.88218,0.96131
1990,17-29 y.,Primary Level,Never,0.89883,109,109,0.84196,0.95571
1990,17-29 y.,Lower Secondary Level,Seldom,0.10486,70,949,0.08536,0.12437
1990,17-29 y.,Lower Secondary Level,Never,0.87021,879,949,0.84882,0.89161
1990,17-29 y.,Upper Secondary Level,At least once per month,0.01915,37,1942,0.01305,0.02525
1990,17-29 y.,Upper Secondary Level,Seldom,0.11687,200,1942,0.10258,0.13117
1990,17-29 y.,Upper Secondary Level,Never,0.85820,1705,1942,0.84268,0.87372
1990,17-29 y.,Post-secondary Non-tertiary Level,Never,0.82628,135,135,0.76213,0.89043
1990,17-29 y.,First Stage of Tertiary Education,Never,0.88640,87,87,0.81934,0.95347
1990,17-29 y.,Second Stage of Tertiary Education,Seldom,0.19345,36,207,0.13951,0.24739
1990,17-29 y.,Second Stage of Tertiary Education,Never,0.70891,171,207,0.64687,0.77094
1990,30-45 y.,No answer / don't know,Never,0.90141,38,38,0.80536,0.99747
1990,30-45 y.,Primary Level,Never,0.93392,191,191,0.89860,0.96924
1990,30-45 y.,Lower Secondary Level,Seldom,0.10470,42,513,0.07818,0.13123
1990,30-45 y.,Lower Secondary Level,Never,0.87270,471,513,0.84383,0.90157
1990,30-45 y.,Upper Secondary Level,At least once per week,0.01419,31,2254,0.00930,0.01907
1990,30-45 y.,Upper Secondary Level,At least once per month,0.02873,76,2254,0.02183,0.03563
1990,30-45 y.,Upper Secondary Level,Seldom,0.14775,292,2254,0.13310,0.16240
1990,30-45 y.,Upper Secondary Level,Never,0.80933,1855,2254,0.79311,0.82556
1990,30-45 y.,Post-secondary Non-tertiary Level,Never,0.73520,100,100,0.64828,0.82212
1990,30-45 y.,First Stage of Tertiary Education,Seldom,0.18855,52,284,0.14297,0.23412
1990,30-45 y.,First Stage of Tertiary Education,Never,0.76561,232,284,0.71625,0.81496
1990,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.03628,32,805,0.02336,0.04921
1990,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.05698,50,805,0.04095,0.07300
1990,30-45 y.,Second Stage of Tertiary Education,Seldom,0.26378,189,805,0.23332,0.29424
1990,30-45 y.,Second Stage of Tertiary Education,Never,0.64296,534,805,0.60985,0.67608
1990,46-65 y.,Primary Level,Never,0.95677,289,289,0.93328,0.98026
1990,46-65 y.,Lower Secondary Level,Seldom,0.08274,71,930,0.06503,0.10046
1990,46-65 y.,Lower Secondary Level,Never,0.89730,859,930,0.87778,0.91683
1990,46-65 y.,Upper Secondary Level,At least once per week,0.01712,34,2086,0.01156,0.02269
1990,46-65 y.,Upper Secondary Level,At least once per month,0.03607,71,2086,0.02807,0.04407
1990,46-65 y.,Upper Secondary Level,Seldom,0.13092,235,2086,0.11644,0.14539
1990,46-65 y.,Upper Secondary Level,Never,0.81589,1746,2086,0.79925,0.83253
1990,46-65 y.,Post-secondary Non-tertiary Level,Never,0.77914,48,48,0.66054,0.89773
1990,46-65 y.,First Stage of Tertiary Education,Seldom,0.18962,50,234,0.13929,0.23996
1990,46-65 y.,First Stage of Tertiary Education,Never,0.72081,184,234,0.66321,0.77841
1990,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.06059,31,528,0.04022,0.08096
1990,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.13214,77,528,0.10322,0.16105
1990,46-65 y.,Second Stage of Tertiary Education,Seldom,0.21014,111,528,0.17536,0.24493
1990,46-65 y.,Second Stage of Tertiary Education,Never,0.59713,309,528,0.55526,0.63901
1990,66 and older,Lower Secondary Level,Never,0.96357,483,483,0.94684,0.98030
1990,66 and older,Upper Secondary Level,Seldom,0.07541,51,655,0.05517,0.09565
1990,66 and older,Upper Secondary Level,Never,0.89226,604,655,0.86849,0.91602
1990,66 and older,First Stage of Tertiary Education,Never,0.91990,90,90,0.86350,0.97629
1990,66 and older,Second Stage of Tertiary Education,Never,0.79424,81,81,0.70566,0.88283
1992,17-29 y.,No answer / don't know,Never,0.91178,109,109,0.85829,0.96527
1992,17-29 y.,Pre-primary Level,Never,0.92218,172,172,0.88203,0.96234
1992,17-29 y.,Primary Level,Never,0.93984,122,122,0.89747,0.98221
1992,17-29 y.,Lower Secondary Level,Seldom,0.04385,32,915,0.03057,0.05712
1992,17-29 y.,Lower Secondary Level,Never,0.94701,883,915,0.93249,0.96154
1992,17-29 y.,Upper Secondary Level,Seldom,0.04512,80,1723,0.03531,0.05492
1992,17-29 y.,Upper Secondary Level,Never,0.93749,1643,1723,0.92606,0.94892
1992,17-29 y.,Post-secondary Non-tertiary Level,Never,0.94795,158,158,0.91320,0.98270
1992,17-29 y.,First Stage of Tertiary Education,Never,0.94578,98,98,0.90071,0.99084
1992,17-29 y.,Second Stage of Tertiary Education,Never,0.91008,153,153,0.86460,0.95556
1992,30-45 y.,No answer / don't know,Never,0.94115,39,39,0.86633,1.01598
1992,30-45 y.,Primary Level,Never,0.99408,189,189,0.98311,1.00505
1992,30-45 y.,Lower Secondary Level,Never,0.94693,456,456,0.92633,0.96753
1992,30-45 y.,Upper Secondary Level,At least once per month,0.02048,44,2220,0.01459,0.02637
1992,30-45 y.,Upper Secondary Level,Seldom,0.07378,151,2220,0.06290,0.08466
1992,30-45 y.,Upper Secondary Level,Never,0.89861,2025,2220,0.88605,0.91117
1992,30-45 y.,Post-secondary Non-tertiary Level,Never,0.88703,114,114,0.82867,0.94540
1992,30-45 y.,First Stage of Tertiary Education,Never,0.91016,273,273,0.87618,0.94414
1992,30-45 y.,Second Stage of Tertiary Education,Seldom,0.13475,97,775,0.11070,0.15881
1992,30-45 y.,Second Stage of Tertiary Education,Never,0.81177,678,775,0.78423,0.83931
1992,46-65 y.,Primary Level,Never,0.98686,271,271,0.97327,1.00044
1992,46-65 y.,Lower Secondary Level,Never,0.96554,832,832,0.95314,0.97794
1992,46-65 y.,Upper Secondary Level,At least once per month,0.02067,35,1916,0.01430,0.02704
1992,46-65 y.,Upper Secondary Level,Seldom,0.05841,97,1916,0.04791,0.06892
1992,46-65 y.,Upper Secondary Level,Never,0.91321,1784,1916,0.90060,0.92582
1992,46-65 y.,Post-secondary Non-tertiary Level,Never,0.87349,50,50,0.78041,0.96657
1992,46-65 y.,First Stage of Tertiary Education,Seldom,0.12777,31,231,0.08462,0.17091
1992,46-65 y.,First Stage of Tertiary Education,Never,0.80280,200,231,0.75138,0.85422
1992,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.07250,39,516,0.05011,0.09490
1992,46-65 y.,Second Stage of Tertiary Education,Seldom,0.11516,65,516,0.08759,0.14273
1992,46-65 y.,Second Stage of Tertiary Education,Never,0.76944,412,516,0.73306,0.80582
1992,66 and older,Lower Secondary Level,Never,0.97756,457,457,0.96397,0.99116
1992,66 and older,Upper Secondary Level,Never,0.93213,645,645,0.91271,0.95156
1992,66 and older,First Stage of Tertiary Education,Never,0.96208,86,86,0.92147,1.00269
1992,66 and older,Second Stage of Tertiary Education,Never,0.91315,94,94,0.85592,0.97039
1994,17-29 y.,No answer / don't know,Never,0.92853,125,125,0.88319,0.97387
1994,17-29 y.,Pre-primary Level,Never,0.91327,222,222,0.87616,0.95038
1994,17-29 y.,Primary Level,Never,0.96705,97,97,0.93134,1.00276
1994,17-29 y.,Lower Secondary Level,Seldom,0.05286,31,754,0.03688,0.06884
1994,17-29 y.,Lower Secondary Level,Never,0.93894,723,754,0.92183,0.95604
1994,17-29 y.,Upper Secondary Level,Seldom,0.04698,85,1623,0.03668,0.05728
1994,17-29 y.,Upper Secondary Level,Never,0.94243,1538,1623,0.93109,0.95376
1994,17-29 y.,Post-secondary Non-tertiary Level,Never,0.93033,157,157,0.89038,0.97028
1994,17-29 y.,First Stage of Tertiary Education,Never,0.87453,91,91,0.80609,0.94297
1994,17-29 y.,Second Stage of Tertiary Education,Never,0.93809,151,151,0.89953,0.97666
1994,30-45 y.,No answer / don't know,Never,0.91360,49,49,0.83411,0.99308
1994,30-45 y.,Primary Level,Never,0.97894,153,153,0.95612,1.00177
1994,30-45 y.,Lower Secondary Level,Never,0.94818,414,414,0.92681,0.96956
1994,30-45 y.,Upper Secondary Level,Seldom,0.07035,146,2173,0.05959,0.08110
1994,30-45 y.,Upper Secondary Level,Never,0.91184,2027,2173,0.89992,0.92377
1994,30-45 y.,Post-secondary Non-tertiary Level,Never,0.89707,136,136,0.84581,0.94833
1994,30-45 y.,First Stage of Tertiary Education,Seldom,0.10005,39,296,0.06581,0.13430
1994,30-45 y.,First Stage of Tertiary Education,Never,0.87044,257,296,0.83211,0.90876
1994,30-45 y.,Second Stage of Tertiary Education,Seldom,0.12338,84,769,0.10012,0.14664
1994,30-45 y.,Second Stage of Tertiary Education,Never,0.83856,685,769,0.81254,0.86458
1994,46-65 y.,Primary Level,Never,0.96806,258,258,0.94656,0.98956
1994,46-65 y.,Lower Secondary Level,Seldom,0.04567,41,786,0.03107,0.06028
1994,46-65 y.,Lower Secondary Level,Never,0.94553,745,786,0.92966,0.96141
1994,46-65 y.,Upper Secondary Level,At least once per month,0.01570,32,1890,0.01009,0.02130
1994,46-65 y.,Upper Secondary Level,Seldom,0.06810,117,1890,0.05674,0.07946
1994,46-65 y.,Upper Secondary Level,Never,0.90403,1741,1890,0.89075,0.91731
1994,46-65 y.,Post-secondary Non-tertiary Level,Never,0.91195,38,38,0.82065,1.00326
1994,46-65 y.,First Stage of Tertiary Education,Never,0.84829,202,202,0.79870,0.89789
1994,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.07037,40,519,0.04834,0.09240
1994,46-65 y.,Second Stage of Tertiary Education,Seldom,0.11711,59,519,0.08942,0.14480
1994,46-65 y.,Second Stage of Tertiary Education,Never,0.77547,420,519,0.73954,0.81141
1994,66 and older,Lower Secondary Level,Never,0.97658,447,447,0.96255,0.99062
1994,66 and older,Upper Secondary Level,Seldom,0.06392,37,712,0.04594,0.08190
1994,66 and older,Upper Secondary Level,Never,0.91293,675,712,0.89221,0.93365
1994,66 and older,First Stage of Tertiary Education,Never,0.95512,81,81,0.90975,1.00049
1994,66 and older,Second Stage of Tertiary Education,Never,0.82160,100,100,0.74619,0.89702
1995,17-29 y.,No answer / don't know,Never,0.89542,150,150,0.84628,0.94455
1995,17-29 y.,Pre-primary Level,Never,0.90981,266,266,0.87531,0.94430
1995,17-29 y.,Primary Level,Never,0.98963,75,75,0.96655,1.01271
1995,17-29 y.,Lower Secondary Level,Seldom,0.06177,37,749,0.04452,0.07902
1995,17-29 y.,Lower Secondary Level,Never,0.92373,712,749,0.90471,0.94275
1995,17-29 y.,Upper Secondary Level,Seldom,0.07318,120,1590,0.06037,0.08598
1995,17-29 y.,Upper Secondary Level,Never,0.91594,1470,1590,0.90230,0.92959
1995,17-29 y.,Post-secondary Non-tertiary Level,Never,0.85210,155,155,0.79603,0.90817
1995,17-29 y.,First Stage of Tertiary Education,Never,0.90652,95,95,0.84767,0.96537
1995,17-29 y.,Second Stage of Tertiary Education,Never,0.93619,159,159,0.89808,0.97430
1995,30-45 y.,No answer / don't know,Never,0.96503,49,49,0.91307,1.01700
1995,30-45 y.,Primary Level,Never,0.93409,138,138,0.89254,0.97564
1995,30-45 y.,Lower Secondary Level,Never,0.95962,442,442,0.94125,0.97799
1995,30-45 y.,Upper Secondary Level,At least once per month,0.01737,36,2349,0.01209,0.02265
1995,30-45 y.,Upper Secondary Level,Seldom,0.08776,184,2349,0.07631,0.09920
1995,30-45 y.,Upper Secondary Level,Never,0.88858,2129,2349,0.87586,0.90131
1995,30-45 y.,Post-secondary Non-tertiary Level,Never,0.91552,191,191,0.87598,0.95507
1995,30-45 y.,First Stage of Tertiary Education,Seldom,0.14347,47,309,0.10432,0.18262
1995,30-45 y.,First Stage of Tertiary Education,Never,0.81910,262,309,0.77610,0.86209
1995,30-45 y.,Second Stage of Tertiary Education,Seldom,0.14555,114,799,0.12108,0.17001
1995,30-45 y.,Second Stage of Tertiary Education,Never,0.80505,685,799,0.77756,0.83254
1995,46-65 y.,No answer / don't know,Never,0.97344,37,37,0.92091,1.02597
1995,46-65 y.,Primary Level,Never,0.97828,262,262,0.96059,0.99596
1995,46-65 y.,Lower Secondary Level,Seldom,0.06033,41,762,0.04341,0.07725
1995,46-65 y.,Lower Secondary Level,Never,0.92205,721,762,0.90300,0.94110
1995,46-65 y.,Upper Secondary Level,At least once per week,0.01681,31,1970,0.01113,0.02249
1995,46-65 y.,Upper Secondary Level,At least once per month,0.02095,47,1970,0.01462,0.02728
1995,46-65 y.,Upper Secondary Level,Seldom,0.09596,174,1970,0.08295,0.10897
1995,46-65 y.,Upper Secondary Level,Never,0.86628,1718,1970,0.85124,0.88131
1995,46-65 y.,Post-secondary Non-tertiary Level,Never,0.97707,61,61,0.93920,1.01494
1995,46-65 y.,First Stage of Tertiary Education,Seldom,0.15943,37,220,0.11094,0.20791
1995,46-65 y.,First Stage of Tertiary Education,Never,0.74942,183,220,0.69203,0.80682
1995,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.05525,33,557,0.03626,0.07425
1995,46-65 y.,Second Stage of Tertiary Education,Seldom,0.15652,81,557,0.12632,0.18672
1995,46-65 y.,Second Stage of Tertiary Education,Never,0.75040,443,557,0.71443,0.78638
1995,66 and older,Primary Level,Never,0.99521,36,36,0.97232,1.01809
1995,66 and older,Lower Secondary Level,Never,0.95201,447,447,0.93217,0.97185
1995,66 and older,Upper Secondary Level,Never,0.91820,678,678,0.89755,0.93884
1995,66 and older,First Stage of Tertiary Education,Never,0.83945,70,70,0.75282,0.92607
1995,66 and older,Second Stage of Tertiary Education,Never,0.77986,117,117,0.70446,0.85526
1996,17-29 y.,No answer / don't know,Never,0.90279,146,146,0.85457,0.95101
1996,17-29 y.,Pre-primary Level,Never,0.94765,277,277,0.92137,0.97393
1996,17-29 y.,Primary Level,Never,0.93521,66,66,0.87537,0.99505
1996,17-29 y.,Lower Secondary Level,Seldom,0.07621,39,710,0.05668,0.09574
1996,17-29 y.,Lower Secondary Level,Never,0.92147,671,710,0.90167,0.94127
1996,17-29 y.,Upper Secondary Level,Seldom,0.07355,100,1472,0.06021,0.08689
1996,17-29 y.,Upper Secondary Level,Never,0.91801,1372,1472,0.90399,0.93203
1996,17-29 y.,Post-secondary Non-tertiary Level,Never,0.90585,148,148,0.85864,0.95306
1996,17-29 y.,First Stage of Tertiary Education,Never,0.88918,102,102,0.82796,0.95040
1996,17-29 y.,Second Stage of Tertiary Education,Never,0.86754,135,135,0.81014,0.92494
1996,30-45 y.,No answer / don't know,Never,0.96129,55,55,0.90984,1.01274
1996,30-45 y.,Primary Level,Never,0.96437,126,126,0.93188,0.99687
1996,30-45 y.,Lower Secondary Level,Never,0.92465,416,416,0.89925,0.95004
1996,30-45 y.,Upper Secondary Level,Seldom,0.06855,148,2349,0.05833,0.07877
1996,30-45 y.,Upper Secondary Level,Never,0.91165,2201,2349,0.90017,0.92313
1996,30-45 y.,Post-secondary Non-tertiary Level,Never,0.93526,206,206,0.90158,0.96894
1996,30-45 y.,First Stage of Tertiary Education,Seldom,0.15176,44,315,0.11208,0.19145
1996,30-45 y.,First Stage of Tertiary Education,Never,0.81786,271,315,0.77516,0.86055
1996,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.03376,32,837,0.02151,0.04600
1996,30-45 y.,Second Stage of Tertiary Education,Seldom,0.15107,115,837,0.12680,0.17535
1996,30-45 y.,Second Stage of Tertiary Education,Never,0.80728,690,837,0.78054,0.83402
1996,46-65 y.,No answer / don't know,Never,0.91661,34,34,0.82228,1.01094
1996,46-65 y.,Primary Level,Never,0.97128,243,243,0.95023,0.99232
1996,46-65 y.,Lower Secondary Level,Seldom,0.05286,36,744,0.03677,0.06895
1996,46-65 y.,Lower Secondary Level,Never,0.94286,708,744,0.92617,0.95955
1996,46-65 y.,Upper Secondary Level,Seldom,0.10129,174,1897,0.08771,0.11487
1996,46-65 y.,Upper Secondary Level,Never,0.87116,1723,1897,0.85608,0.88624
1996,46-65 y.,Post-secondary Non-tertiary Level,Never,0.88950,50,50,0.80171,0.97728
1996,46-65 y.,First Stage of Tertiary Education,Never,0.81767,196,196,0.76347,0.87186
1996,46-65 y.,Second Stage of Tertiary Education,Seldom,0.16514,92,553,0.13417,0.19612
1996,46-65 y.,Second Stage of Tertiary Education,Never,0.75534,461,553,0.71947,0.79120
1996,66 and older,Primary Level,Never,0.97146,40,40,0.91919,1.02372
1996,66 and older,Lower Secondary Level,Never,0.96232,437,437,0.94444,0.98019
1996,66 and older,Upper Secondary Level,Seldom,0.07529,43,742,0.05629,0.09429
1996,66 and older,Upper Secondary Level,Never,0.90134,699,742,0.87987,0.92281
1996,66 and older,First Stage of Tertiary Education,Never,0.92726,71,71,0.86642,0.98810
1996,66 and older,Second Stage of Tertiary Education,Never,0.75172,114,114,0.67207,0.83138
1997,17-29 y.,No answer / don't know,Never,0.91829,154,154,0.87489,0.96170
1997,17-29 y.,Pre-primary Level,Never,0.92552,293,293,0.89541,0.95564
1997,17-29 y.,Primary Level,Never,0.97398,53,53,0.93071,1.01725
1997,17-29 y.,Lower Secondary Level,Seldom,0.06561,31,692,0.04715,0.08407
1997,17-29 y.,Lower Secondary Level,Never,0.92205,661,692,0.90207,0.94204
1997,17-29 y.,Upper Secondary Level,Seldom,0.05181,56,1354,0.04000,0.06362
1997,17-29 y.,Upper Secondary Level,Never,0.93409,1298,1354,0.92087,0.94731
1997,17-29 y.,Post-secondary Non-tertiary Level,Never,0.95997,147,147,0.92817,0.99177
1997,17-29 y.,First Stage of Tertiary Education,Never,0.90516,94,94,0.84561,0.96471
1997,17-29 y.,Second Stage of Tertiary Education,Never,0.90022,131,131,0.84869,0.95174
1997,30-45 y.,No answer / don't know,Never,0.96196,59,59,0.91272,1.01119
1997,30-45 y.,Primary Level,Never,0.95222,120,120,0.91389,0.99054
1997,30-45 y.,Lower Secondary Level,Never,0.96262,431,431,0.94469,0.98055
1997,30-45 y.,Upper Secondary Level,Seldom,0.07363,147,2308,0.06297,0.08428
1997,30-45 y.,Upper Secondary Level,Never,0.91064,2161,2308,0.89900,0.92228
1997,30-45 y.,Post-secondary Non-tertiary Level,Never,0.92697,200,200,0.89082,0.96312
1997,30-45 y.,First Stage of Tertiary Education,Seldom,0.09683,32,310,0.06386,0.12980
1997,30-45 y.,First Stage of Tertiary Education,Never,0.85990,278,310,0.82120,0.89860
1997,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.03570,34,821,0.02300,0.04840
1997,30-45 y.,Second Stage of Tertiary Education,Seldom,0.10136,76,821,0.08070,0.12202
1997,30-45 y.,Second Stage of Tertiary Education,Never,0.85101,711,821,0.82663,0.87538
1997,46-65 y.,Primary Level,Never,0.97438,226,226,0.95374,0.99503
1997,46-65 y.,Lower Secondary Level,Seldom,0.06094,36,699,0.04319,0.07868
1997,46-65 y.,Lower Secondary Level,Never,0.93321,663,699,0.91469,0.95173
1997,46-65 y.,Upper Secondary Level,Seldom,0.08627,150,1879,0.07357,0.09897
1997,46-65 y.,Upper Secondary Level,Never,0.88045,1729,1879,0.86577,0.89512
1997,46-65 y.,Post-secondary Non-tertiary Level,Never,0.92805,52,52,0.85713,0.99897
1997,46-65 y.,First Stage of Tertiary Education,Never,0.85032,197,197,0.80037,0.90027
1997,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.05192,32,603,0.03420,0.06965
1997,46-65 y.,Second Stage of Tertiary Education,Seldom,0.13358,82,603,0.10641,0.16076
1997,46-65 y.,Second Stage of Tertiary Education,Never,0.79662,489,603,0.76446,0.82877
