year,age_gr,regtyp,pli0097_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,46-65 y.,Urban regions,At least once per month,0.02325,50,2582,0.01743,0.02906
1992,46-65 y.,Urban regions,Seldom,0.05615,133,2582,0.04726,0.06503
1992,46-65 y.,Urban regions,Never,0.88546,2399,2582,0.87318,0.89775
1992,46-65 y.,Rural regions,At least once per month,0.03122,44,1290,0.02173,0.04072
1992,46-65 y.,Rural regions,Seldom,0.07212,90,1290,0.05800,0.08624
1992,46-65 y.,Rural regions,Never,0.84813,1156,1290,0.82854,0.86773
1992,66 and older,Urban regions,Never,0.90070,851,851,0.88059,0.92080
1992,66 and older,Rural regions,Never,0.92733,477,477,0.90401,0.95065
1994,17-29 y.,Urban regions,Seldom,0.04703,103,2189,0.03816,0.05590
1994,17-29 y.,Urban regions,Never,0.93247,2086,2189,0.92195,0.94298
1994,17-29 y.,Rural regions,Seldom,0.06305,64,1082,0.04856,0.07754
1994,17-29 y.,Rural regions,Never,0.91564,1018,1082,0.89907,0.93221
1994,30-45 y.,Urban regions,Seldom,0.07232,178,2637,0.06243,0.08221
1994,30-45 y.,Urban regions,Never,0.90238,2459,2637,0.89105,0.91371
1994,30-45 y.,Rural regions,At least once per month,0.01717,32,1418,0.01040,0.02393
1994,30-45 y.,Rural regions,Seldom,0.09588,124,1418,0.08055,0.11121
1994,30-45 y.,Rural regions,Never,0.87092,1262,1418,0.85346,0.88838
1994,46-65 y.,Urban regions,At least once per month,0.01985,53,2504,0.01438,0.02531
1994,46-65 y.,Urban regions,Seldom,0.06049,146,2504,0.05115,0.06983
1994,46-65 y.,Urban regions,Never,0.88453,2305,2504,0.87201,0.89705
1994,46-65 y.,Rural regions,At least once per month,0.03381,47,1271,0.02387,0.04375
1994,46-65 y.,Rural regions,Seldom,0.08008,95,1271,0.06515,0.09501
1994,46-65 y.,Rural regions,Never,0.84130,1129,1271,0.82120,0.86139
1994,66 and older,Urban regions,Seldom,0.05301,48,934,0.03864,0.06739
1994,66 and older,Urban regions,Never,0.89994,886,934,0.88068,0.91919
1994,66 and older,Rural regions,Never,0.91325,474,474,0.88789,0.93862
1995,17-29 y.,Urban regions,Seldom,0.05874,123,2185,0.04888,0.06860
1995,17-29 y.,Urban regions,Never,0.91977,2062,2185,0.90837,0.93116
1995,17-29 y.,Rural regions,Seldom,0.09918,91,1111,0.08159,0.11676
1995,17-29 y.,Rural regions,Never,0.88956,1020,1111,0.87112,0.90800
1995,30-45 y.,Urban regions,At least once per month,0.01539,38,2843,0.01086,0.01992
1995,30-45 y.,Urban regions,Seldom,0.09045,233,2843,0.07991,0.10100
1995,30-45 y.,Urban regions,Never,0.87281,2572,2843,0.86056,0.88506
1995,30-45 y.,Rural regions,At least once per month,0.02555,36,1517,0.01760,0.03349
1995,30-45 y.,Rural regions,Seldom,0.10612,157,1517,0.09062,0.12163
1995,30-45 y.,Rural regions,Never,0.84978,1324,1517,0.83180,0.86777
1995,46-65 y.,Urban regions,At least once per week,0.01582,41,2578,0.01100,0.02064
1995,46-65 y.,Urban regions,At least once per month,0.02047,49,2578,0.01500,0.02594
1995,46-65 y.,Urban regions,Seldom,0.08513,192,2578,0.07435,0.09590
1995,46-65 y.,Urban regions,Never,0.86735,2296,2578,0.85426,0.88045
1995,46-65 y.,Rural regions,At least once per month,0.03988,51,1327,0.02934,0.05041
1995,46-65 y.,Rural regions,Seldom,0.12431,146,1327,0.10655,0.14207
1995,46-65 y.,Rural regions,Never,0.80616,1130,1327,0.78488,0.82743
1995,66 and older,Urban regions,Seldom,0.05321,49,971,0.03909,0.06734
1995,66 and older,Urban regions,Never,0.89987,922,971,0.88098,0.91876
1995,66 and older,Rural regions,Never,0.87677,452,452,0.84644,0.90711
1996,17-29 y.,Urban regions,Seldom,0.07163,127,2043,0.06044,0.08281
1996,17-29 y.,Urban regions,Never,0.91450,1916,2043,0.90237,0.92663
1996,17-29 y.,Rural regions,Seldom,0.07863,76,1077,0.06255,0.09471
1996,17-29 y.,Rural regions,Never,0.91023,1001,1077,0.89315,0.92731
1996,30-45 y.,Urban regions,At least once per month,0.01266,39,2885,0.00858,0.01674
1996,30-45 y.,Urban regions,Seldom,0.08794,214,2885,0.07760,0.09828
1996,30-45 y.,Urban regions,Never,0.88702,2632,2885,0.87547,0.89858
1996,30-45 y.,Rural regions,Seldom,0.08976,138,1471,0.07515,0.10437
1996,30-45 y.,Rural regions,Never,0.86676,1333,1471,0.84939,0.88414
1996,46-65 y.,Urban regions,At least once per month,0.01833,41,2475,0.01304,0.02361
1996,46-65 y.,Urban regions,Seldom,0.08460,190,2475,0.07364,0.09557
1996,46-65 y.,Urban regions,Never,0.87618,2244,2475,0.86320,0.88916
1996,46-65 y.,Rural regions,Seldom,0.13443,150,1321,0.11603,0.15283
1996,46-65 y.,Rural regions,Never,0.81717,1171,1321,0.79632,0.83802
1996,66 and older,Urban regions,Seldom,0.06086,58,1000,0.04603,0.07568
1996,66 and older,Urban regions,Never,0.90136,942,1000,0.88287,0.91985
1996,66 and older,Rural regions,Seldom,0.08500,37,490,0.06028,0.10971
1996,66 and older,Rural regions,Never,0.86872,453,490,0.83878,0.89865
1997,17-29 y.,Urban regions,Seldom,0.05121,87,1927,0.04137,0.06106
1997,17-29 y.,Urban regions,Never,0.91936,1840,1927,0.90720,0.93152
1997,17-29 y.,Rural regions,Seldom,0.05838,47,1038,0.04411,0.07265
1997,17-29 y.,Rural regions,Never,0.92155,991,1038,0.90519,0.93792
1997,30-45 y.,Urban regions,At least once per month,0.01601,49,2856,0.01141,0.02061
1997,30-45 y.,Urban regions,Seldom,0.07294,171,2856,0.06341,0.08248
1997,30-45 y.,Urban regions,Never,0.90104,2636,2856,0.89009,0.91200
1997,30-45 y.,Rural regions,Seldom,0.07984,115,1439,0.06583,0.09385
1997,30-45 y.,Rural regions,Never,0.89350,1324,1439,0.87756,0.90945
1997,46-65 y.,Urban regions,At least once per month,0.01971,45,2422,0.01418,0.02525
1997,46-65 y.,Urban regions,Seldom,0.07066,159,2422,0.06046,0.08087
1997,46-65 y.,Urban regions,Never,0.88257,2218,2422,0.86975,0.89539
1997,46-65 y.,Rural regions,At least once per month,0.02109,31,1343,0.01340,0.02877
1997,46-65 y.,Rural regions,Seldom,0.11794,145,1343,0.10068,0.13519
1997,46-65 y.,Rural regions,Never,0.83449,1167,1343,0.81461,0.85438
1997,66 and older,Urban regions,Seldom,0.04117,39,1000,0.02885,0.05349
1997,66 and older,Urban regions,Never,0.88872,961,1000,0.86922,0.90823
1997,66 and older,Rural regions,Never,0.88298,470,470,0.85389,0.91207
1998,17-29 y.,Urban regions,Seldom,0.07184,149,2022,0.06058,0.08310
1998,17-29 y.,Urban regions,Never,0.90888,1873,2022,0.89634,0.92143
1998,17-29 y.,Rural regions,Seldom,0.08976,88,1094,0.07281,0.10670
1998,17-29 y.,Rural regions,Never,0.89664,1006,1094,0.87859,0.91468
1998,30-45 y.,Urban regions,At least once per month,0.01424,47,3143,0.01010,0.01839
1998,30-45 y.,Urban regions,Seldom,0.10235,293,3143,0.09175,0.11295
1998,30-45 y.,Urban regions,Never,0.87087,2803,3143,0.85914,0.88259
1998,30-45 y.,Rural regions,At least once per month,0.01984,33,1635,0.01308,0.02660
1998,30-45 y.,Rural regions,Seldom,0.11765,184,1635,0.10203,0.13327
1998,30-45 y.,Rural regions,Never,0.85570,1418,1635,0.83867,0.87274
1998,46-65 y.,Urban regions,At least once per week,0.01427,39,2787,0.00987,0.01868
1998,46-65 y.,Urban regions,At least once per month,0.02037,61,2787,0.01512,0.02561
1998,46-65 y.,Urban regions,Seldom,0.11013,271,2787,0.09850,0.12175
1998,46-65 y.,Urban regions,Never,0.84636,2416,2787,0.83297,0.85975
1998,46-65 y.,Rural regions,At least once per month,0.02208,41,1553,0.01477,0.02939
1998,46-65 y.,Rural regions,Seldom,0.12748,185,1553,0.11089,0.14407
1998,46-65 y.,Rural regions,Never,0.82985,1327,1553,0.81116,0.84855
1998,66 and older,Urban regions,Seldom,0.08248,100,1190,0.06685,0.09812
1998,66 and older,Urban regions,Never,0.87401,1090,1190,0.85515,0.89287
1998,66 and older,Rural regions,Seldom,0.09047,52,585,0.06721,0.11374
1998,66 and older,Rural regions,Never,0.86192,533,585,0.83394,0.88990
1999,17-29 y.,Urban regions,Seldom,0.05198,100,1893,0.04198,0.06198
1999,17-29 y.,Urban regions,Never,0.92361,1793,1893,0.91164,0.93558
1999,17-29 y.,Rural regions,Seldom,0.06163,63,1026,0.04691,0.07635
1999,17-29 y.,Rural regions,Never,0.92052,963,1026,0.90396,0.93708
1999,30-45 y.,Urban regions,At least once per month,0.01304,48,3063,0.00902,0.01706
1999,30-45 y.,Urban regions,Seldom,0.07587,222,3063,0.06649,0.08525
1999,30-45 y.,Urban regions,Never,0.89674,2793,3063,0.88596,0.90752
1999,30-45 y.,Rural regions,Seldom,0.08941,147,1572,0.07530,0.10352
1999,30-45 y.,Rural regions,Never,0.88687,1425,1572,0.87120,0.90253
1999,46-65 y.,Urban regions,At least once per week,0.01503,37,2644,0.01039,0.01967
1999,46-65 y.,Urban regions,At least once per month,0.01965,52,2644,0.01436,0.02494
1999,46-65 y.,Urban regions,Seldom,0.07400,192,2644,0.06402,0.08398
1999,46-65 y.,Urban regions,Never,0.87334,2363,2644,0.86066,0.88602
1999,46-65 y.,Rural regions,At least once per month,0.02305,37,1475,0.01539,0.03071
1999,46-65 y.,Rural regions,Seldom,0.09370,142,1475,0.07882,0.10857
1999,46-65 y.,Rural regions,Never,0.86033,1296,1475,0.84264,0.87803
1999,66 and older,Urban regions,Seldom,0.05461,63,1137,0.04139,0.06782
1999,66 and older,Urban regions,Never,0.90453,1074,1137,0.88744,0.92162
1999,66 and older,Rural regions,Seldom,0.07911,45,576,0.05705,0.10117
1999,66 and older,Rural regions,Never,0.85532,531,576,0.82657,0.88407
2001,17-29 y.,Urban regions,Seldom,0.05214,132,2567,0.04354,0.06074
2001,17-29 y.,Urban regions,Never,0.92391,2435,2567,0.91365,0.93417
2001,17-29 y.,Rural regions,Seldom,0.04526,72,1454,0.03457,0.05594
2001,17-29 y.,Rural regions,Never,0.93826,1382,1454,0.92588,0.95063
2001,30-45 y.,Urban regions,At least once per week,0.00789,37,4814,0.00539,0.01039
2001,30-45 y.,Urban regions,At least once per month,0.01169,59,4814,0.00865,0.01472
2001,30-45 y.,Urban regions,Seldom,0.06015,283,4814,0.05343,0.06687
2001,30-45 y.,Urban regions,Never,0.90827,4435,4814,0.90011,0.91642
2001,30-45 y.,Rural regions,At least once per month,0.02847,61,2425,0.02185,0.03509
2001,30-45 y.,Rural regions,Seldom,0.06275,176,2425,0.05310,0.07241
2001,30-45 y.,Rural regions,Never,0.89297,2188,2425,0.88066,0.90527
2001,46-65 y.,Urban regions,At least once per week,0.01256,62,4542,0.00932,0.01580
2001,46-65 y.,Urban regions,At least once per month,0.01612,78,4542,0.01246,0.01978
2001,46-65 y.,Urban regions,Seldom,0.07146,334,4542,0.06397,0.07895
2001,46-65 y.,Urban regions,Never,0.87769,4068,4542,0.86816,0.88722
2001,46-65 y.,Rural regions,At least once per week,0.01324,35,2425,0.00869,0.01779
2001,46-65 y.,Rural regions,At least once per month,0.02843,71,2425,0.02181,0.03505
2001,46-65 y.,Rural regions,Seldom,0.08601,210,2425,0.07485,0.09717
2001,46-65 y.,Rural regions,Never,0.85651,2109,2425,0.84255,0.87046
2001,66 and older,Urban regions,At least once per month,0.01973,50,2157,0.01386,0.02560
2001,66 and older,Urban regions,Seldom,0.05475,120,2157,0.04515,0.06435
2001,66 and older,Urban regions,Never,0.89375,1987,2157,0.88074,0.90676
2001,66 and older,Rural regions,Seldom,0.05385,61,1132,0.04070,0.06701
2001,66 and older,Rural regions,Never,0.89631,1071,1132,0.87854,0.91408
2003,17-29 y.,Urban regions,Seldom,0.07278,179,2565,0.06272,0.08284
2003,17-29 y.,Urban regions,Never,0.90111,2386,2565,0.88956,0.91267
2003,17-29 y.,Rural regions,Seldom,0.08485,114,1349,0.06997,0.09972
2003,17-29 y.,Rural regions,Never,0.88666,1235,1349,0.86974,0.90358
2003,30-45 y.,Urban regions,At least once per week,0.00791,41,4659,0.00536,0.01045
2003,30-45 y.,Urban regions,At least once per month,0.01438,74,4659,0.01096,0.01779
2003,30-45 y.,Urban regions,Seldom,0.08670,382,4659,0.07862,0.09479
2003,30-45 y.,Urban regions,Never,0.88576,4162,4659,0.87663,0.89490
2003,30-45 y.,Rural regions,At least once per month,0.01808,42,2226,0.01254,0.02361
2003,30-45 y.,Rural regions,Seldom,0.10331,247,2226,0.09066,0.11596
2003,30-45 y.,Rural regions,Never,0.86632,1937,2226,0.85218,0.88046
2003,46-65 y.,Urban regions,At least once per week,0.01134,77,5020,0.00841,0.01427
2003,46-65 y.,Urban regions,At least once per month,0.02117,127,5020,0.01718,0.02515
2003,46-65 y.,Urban regions,Seldom,0.09516,496,5020,0.08704,0.10328
2003,46-65 y.,Urban regions,Never,0.86327,4320,5020,0.85376,0.87277
2003,46-65 y.,Rural regions,At least once per week,0.01428,48,2504,0.00963,0.01893
2003,46-65 y.,Rural regions,At least once per month,0.02741,84,2504,0.02101,0.03381
2003,46-65 y.,Rural regions,Seldom,0.12074,313,2504,0.10798,0.13351
2003,46-65 y.,Rural regions,Never,0.83230,2059,2504,0.81766,0.84694
2003,66 and older,Urban regions,At least once per week,0.01125,33,2383,0.00701,0.01548
2003,66 and older,Urban regions,At least once per month,0.01727,44,2383,0.01204,0.02250
2003,66 and older,Urban regions,Seldom,0.06603,161,2383,0.05606,0.07601
2003,66 and older,Urban regions,Never,0.89482,2145,2383,0.88249,0.90714
2003,66 and older,Rural regions,At least once per month,0.02653,34,1223,0.01752,0.03554
2003,66 and older,Rural regions,Seldom,0.08645,104,1223,0.07069,0.10221
2003,66 and older,Rural regions,Never,0.87287,1085,1223,0.85419,0.89155
2005,17-29 y.,Urban regions,Seldom,0.05002,119,2474,0.04143,0.05862
2005,17-29 y.,Urban regions,Never,0.93065,2355,2474,0.92064,0.94067
2005,17-29 y.,Rural regions,Seldom,0.08914,96,1279,0.07351,0.10476
2005,17-29 y.,Rural regions,Never,0.89645,1183,1279,0.87974,0.91315
2005,30-45 y.,Urban regions,At least once per week,0.00929,31,4132,0.00637,0.01222
2005,30-45 y.,Urban regions,At least once per month,0.00879,40,4132,0.00595,0.01164
2005,30-45 y.,Urban regions,Seldom,0.06602,257,4132,0.05844,0.07359
2005,30-45 y.,Urban regions,Never,0.91051,3804,4132,0.90180,0.91921
2005,30-45 y.,Rural regions,At least once per month,0.02434,38,1923,0.01745,0.03123
2005,30-45 y.,Rural regions,Seldom,0.06829,157,1923,0.05701,0.07957
2005,30-45 y.,Rural regions,Never,0.89692,1728,1923,0.88333,0.91052
2005,46-65 y.,Urban regions,At least once per week,0.01510,82,4578,0.01157,0.01864
2005,46-65 y.,Urban regions,At least once per month,0.01674,90,4578,0.01303,0.02046
2005,46-65 y.,Urban regions,Seldom,0.07178,370,4578,0.06430,0.07926
2005,46-65 y.,Urban regions,Never,0.88265,4036,4578,0.87332,0.89197
2005,46-65 y.,Rural regions,At least once per week,0.01678,50,2377,0.01161,0.02194
2005,46-65 y.,Rural regions,At least once per month,0.03809,75,2377,0.03039,0.04578
2005,46-65 y.,Rural regions,Seldom,0.09621,248,2377,0.08436,0.10807
2005,46-65 y.,Rural regions,Never,0.83923,2004,2377,0.82446,0.85400
2005,66 and older,Urban regions,At least once per month,0.01972,66,2427,0.01419,0.02526
2005,66 and older,Urban regions,Seldom,0.05717,147,2427,0.04793,0.06640
2005,66 and older,Urban regions,Never,0.89469,2214,2427,0.88248,0.90691
2005,66 and older,Rural regions,At least once per month,0.02986,41,1244,0.02040,0.03932
2005,66 and older,Rural regions,Seldom,0.07318,103,1244,0.05870,0.08765
2005,66 and older,Rural regions,Never,0.86613,1100,1244,0.84720,0.88506
2007,17-29 y.,Urban regions,Seldom,0.02830,75,2180,0.02133,0.03526
2007,17-29 y.,Urban regions,Never,0.87036,2105,2180,0.85626,0.88447
2007,17-29 y.,Rural regions,Seldom,0.04324,53,1149,0.03148,0.05501
2007,17-29 y.,Rural regions,Never,0.85759,1096,1149,0.83737,0.87780
2007,30-45 y.,Urban regions,At least once per month,0.00894,37,3787,0.00594,0.01193
2007,30-45 y.,Urban regions,Seldom,0.05044,181,3787,0.04347,0.05741
2007,30-45 y.,Urban regions,Never,0.92628,3569,3787,0.91796,0.93461
2007,30-45 y.,Rural regions,Seldom,0.05147,96,1829,0.04134,0.06160
2007,30-45 y.,Rural regions,Never,0.92451,1733,1829,0.91240,0.93662
2007,46-65 y.,Urban regions,At least once per week,0.01168,60,4531,0.00855,0.01481
2007,46-65 y.,Urban regions,At least once per month,0.01372,71,4531,0.01034,0.01711
2007,46-65 y.,Urban regions,Seldom,0.06102,335,4531,0.05405,0.06799
2007,46-65 y.,Urban regions,Never,0.89366,4065,4531,0.88468,0.90263
2007,46-65 y.,Rural regions,At least once per week,0.01330,41,2443,0.00875,0.01784
2007,46-65 y.,Rural regions,At least once per month,0.01947,65,2443,0.01399,0.02496
2007,46-65 y.,Rural regions,Seldom,0.07320,203,2443,0.06287,0.08353
2007,46-65 y.,Rural regions,Never,0.87509,2134,2443,0.86197,0.88820
2007,66 and older,Urban regions,At least once per month,0.01531,54,2765,0.01074,0.01989
2007,66 and older,Urban regions,Seldom,0.04127,139,2765,0.03385,0.04869
2007,66 and older,Urban regions,Never,0.91278,2572,2765,0.90226,0.92330
2007,66 and older,Rural regions,Seldom,0.05406,87,1433,0.04234,0.06577
2007,66 and older,Rural regions,Never,0.89620,1346,1433,0.88041,0.91200
2008,17-29 y.,Urban regions,Seldom,0.05309,107,2050,0.04338,0.06279
2008,17-29 y.,Urban regions,Never,0.85506,1943,2050,0.83982,0.87030
2008,17-29 y.,Rural regions,Seldom,0.05818,64,1046,0.04399,0.07237
2008,17-29 y.,Rural regions,Never,0.85936,982,1046,0.83828,0.88043
2008,30-45 y.,Urban regions,At least once per month,0.00937,43,3430,0.00614,0.01259
2008,30-45 y.,Urban regions,Seldom,0.06889,227,3430,0.06042,0.07737
2008,30-45 y.,Urban regions,Never,0.91516,3160,3430,0.90584,0.92449
2008,30-45 y.,Rural regions,At least once per month,0.01511,36,1699,0.00931,0.02091
2008,30-45 y.,Rural regions,Seldom,0.06986,127,1699,0.05774,0.08199
2008,30-45 y.,Rural regions,Never,0.90647,1536,1699,0.89262,0.92032
2008,46-65 y.,Urban regions,At least once per week,0.01330,66,4326,0.00989,0.01672
2008,46-65 y.,Urban regions,At least once per month,0.01588,93,4326,0.01216,0.01961
2008,46-65 y.,Urban regions,Seldom,0.07287,388,4326,0.06512,0.08062
2008,46-65 y.,Urban regions,Never,0.89179,3779,4326,0.88253,0.90105
2008,46-65 y.,Rural regions,At least once per week,0.01475,46,2338,0.00986,0.01964
2008,46-65 y.,Rural regions,At least once per month,0.01978,68,2338,0.01413,0.02542
2008,46-65 y.,Rural regions,Seldom,0.09491,250,2338,0.08303,0.10680
2008,46-65 y.,Rural regions,Never,0.86326,1974,2338,0.84933,0.87719
2008,66 and older,Urban regions,At least once per month,0.01944,65,2756,0.01429,0.02460
2008,66 and older,Urban regions,Seldom,0.06902,212,2756,0.05956,0.07849
2008,66 and older,Urban regions,Never,0.89392,2479,2756,0.88242,0.90542
2008,66 and older,Rural regions,At least once per month,0.02806,49,1455,0.01957,0.03655
2008,66 and older,Rural regions,Seldom,0.08038,110,1455,0.06640,0.09435
2008,66 and older,Rural regions,Never,0.86855,1296,1455,0.85118,0.88592
2009,17-29 y.,Urban regions,Seldom,0.04576,95,1848,0.03623,0.05529
2009,17-29 y.,Urban regions,Never,0.86273,1753,1848,0.84703,0.87842
2009,17-29 y.,Rural regions,Seldom,0.05909,60,953,0.04411,0.07407
2009,17-29 y.,Rural regions,Never,0.87666,893,953,0.85577,0.89755
2009,30-45 y.,Urban regions,At least once per month,0.01388,35,3055,0.00973,0.01802
2009,30-45 y.,Urban regions,Seldom,0.04464,145,3055,0.03732,0.05196
2009,30-45 y.,Urban regions,Never,0.93200,2875,3055,0.92307,0.94093
2009,30-45 y.,Rural regions,Seldom,0.06808,91,1553,0.05555,0.08062
2009,30-45 y.,Rural regions,Never,0.91191,1462,1553,0.89781,0.92601
2009,46-65 y.,Urban regions,At least once per week,0.00981,42,4004,0.00676,0.01287
2009,46-65 y.,Urban regions,At least once per month,0.01318,79,4004,0.00965,0.01672
2009,46-65 y.,Urban regions,Seldom,0.06864,279,4004,0.06081,0.07647
2009,46-65 y.,Urban regions,Never,0.89432,3604,4004,0.88479,0.90384
2009,46-65 y.,Rural regions,At least once per week,0.01161,43,2257,0.00719,0.01602
2009,46-65 y.,Rural regions,At least once per month,0.02046,56,2257,0.01461,0.02630
2009,46-65 y.,Rural regions,Seldom,0.07741,196,2257,0.06638,0.08844
2009,46-65 y.,Rural regions,Never,0.87844,1962,2257,0.86496,0.89193
