year,pgisced97,regtyp,pli0097_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Primary Level,Rural regions,Never,0.98574,101,101,0.96251,1.00898
1986,Lower Secondary Level,Urban regions,Seldom,0.03060,65,2146,0.02331,0.03789
1986,Lower Secondary Level,Urban regions,Never,0.95235,2081,2146,0.94333,0.96136
1986,Lower Secondary Level,Rural regions,Never,0.96307,665,665,0.94872,0.97741
1986,Upper Secondary Level,Urban regions,At least once per week,0.00984,38,3852,0.00672,0.01296
1986,Upper Secondary Level,Urban regions,At least once per month,0.01605,60,3852,0.01208,0.02002
1986,Upper Secondary Level,Urban regions,Seldom,0.04961,181,3852,0.04275,0.05646
1986,Upper Secondary Level,Urban regions,Never,0.92451,3573,3852,0.91616,0.93285
1986,Upper Secondary Level,Rural regions,Seldom,0.04845,53,1045,0.03543,0.06148
1986,Upper Secondary Level,Rural regions,Never,0.91242,992,1045,0.89527,0.92956
1986,Post-secondary Non-tertiary Level,Urban regions,Never,0.83834,200,200,0.78719,0.88949
1986,Post-secondary Non-tertiary Level,Rural regions,Never,0.86525,41,41,0.75944,0.97107
1986,First Stage of Tertiary Education,Urban regions,Seldom,0.09527,45,436,0.06768,0.12286
1986,First Stage of Tertiary Education,Urban regions,Never,0.87725,391,436,0.84642,0.90809
1986,First Stage of Tertiary Education,Rural regions,Never,0.87402,103,103,0.80962,0.93842
1986,Second Stage of Tertiary Education,Urban regions,Seldom,0.11675,71,582,0.09063,0.14286
1986,Second Stage of Tertiary Education,Urban regions,Never,0.82865,511,582,0.79801,0.85929
1986,Second Stage of Tertiary Education,Rural regions,Never,0.72957,91,91,0.63780,0.82134
1988,No answer / don't know,Urban regions,Never,0.96971,120,120,0.93892,1.00051
1988,Pre-primary Level,Urban regions,Never,0.94940,127,127,0.91113,0.98767
1988,Primary Level,Urban regions,Never,0.98539,583,583,0.97565,0.99514
1988,Primary Level,Rural regions,Never,0.98556,91,91,0.96091,1.01021
1988,Lower Secondary Level,Urban regions,Seldom,0.02802,51,2072,0.02091,0.03512
1988,Lower Secondary Level,Urban regions,Never,0.96403,2021,2072,0.95600,0.97205
1988,Lower Secondary Level,Rural regions,Never,0.97151,581,581,0.95797,0.98505
1988,Upper Secondary Level,Urban regions,At least once per month,0.00987,37,3617,0.00665,0.01309
1988,Upper Secondary Level,Urban regions,Seldom,0.05238,176,3617,0.04511,0.05964
1988,Upper Secondary Level,Urban regions,Never,0.92980,3404,3617,0.92147,0.93813
1988,Upper Secondary Level,Rural regions,Seldom,0.06599,65,1005,0.05063,0.08135
1988,Upper Secondary Level,Rural regions,Never,0.90136,940,1005,0.88291,0.91980
1988,Post-secondary Non-tertiary Level,Urban regions,Never,0.88050,208,208,0.83631,0.92469
1988,Post-secondary Non-tertiary Level,Rural regions,Never,0.95279,32,32,0.87813,1.02745
1988,First Stage of Tertiary Education,Urban regions,Seldom,0.08104,34,404,0.05439,0.10768
1988,First Stage of Tertiary Education,Urban regions,Never,0.87875,370,404,0.84688,0.91062
1988,First Stage of Tertiary Education,Rural regions,Never,0.85815,94,94,0.78724,0.92906
1988,Second Stage of Tertiary Education,Urban regions,Seldom,0.15557,95,557,0.12544,0.18570
1988,Second Stage of Tertiary Education,Urban regions,Never,0.78929,462,557,0.75539,0.82319
1988,Second Stage of Tertiary Education,Rural regions,Never,0.74783,84,84,0.65441,0.84126
1990,No answer / don't know,Urban regions,Never,0.89689,119,119,0.84201,0.95176
1990,Pre-primary Level,Urban regions,Never,0.95345,132,132,0.91737,0.98953
1990,Pre-primary Level,Rural regions,Never,0.84346,46,46,0.73729,0.94963
1990,Primary Level,Urban regions,Never,0.92773,525,525,0.90556,0.94990
1990,Primary Level,Rural regions,Never,0.91388,83,83,0.85316,0.97460
1990,Lower Secondary Level,Urban regions,At least once per month,0.01610,32,2048,0.01065,0.02155
1990,Lower Secondary Level,Urban regions,Seldom,0.06782,131,2048,0.05693,0.07871
1990,Lower Secondary Level,Urban regions,Never,0.91466,1885,2048,0.90256,0.92676
1990,Lower Secondary Level,Rural regions,Seldom,0.09329,67,865,0.07390,0.11268
1990,Lower Secondary Level,Rural regions,Never,0.88608,798,865,0.86489,0.90726
1990,Upper Secondary Level,No answer / don't know,Never,0.87359,46,46,0.77650,0.97068
1990,Upper Secondary Level,Urban regions,At least once per week,0.01300,50,4265,0.00960,0.01640
1990,Upper Secondary Level,Urban regions,At least once per month,0.02485,105,4265,0.02018,0.02952
1990,Upper Secondary Level,Urban regions,Seldom,0.12476,481,4265,0.11484,0.13468
1990,Upper Secondary Level,Urban regions,Never,0.83739,3629,4265,0.82632,0.84847
1990,Upper Secondary Level,Rural regions,At least once per week,0.01406,34,2653,0.00958,0.01854
1990,Upper Secondary Level,Rural regions,At least once per month,0.03157,93,2653,0.02491,0.03822
1990,Upper Secondary Level,Rural regions,Seldom,0.12239,291,2653,0.10991,0.13486
1990,Upper Secondary Level,Rural regions,Never,0.83199,2235,2653,0.81776,0.84622
1990,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.12966,35,276,0.08996,0.16937
1990,Post-secondary Non-tertiary Level,Urban regions,Never,0.80305,241,276,0.75604,0.85005
1990,Post-secondary Non-tertiary Level,Rural regions,Never,0.76777,60,60,0.66003,0.87552
1990,First Stage of Tertiary Education,Urban regions,Seldom,0.15145,73,458,0.11859,0.18432
1990,First Stage of Tertiary Education,Urban regions,Never,0.80651,385,458,0.77029,0.84273
1990,First Stage of Tertiary Education,Rural regions,Seldom,0.16568,49,255,0.11996,0.21140
1990,First Stage of Tertiary Education,Rural regions,Never,0.76186,206,255,0.70947,0.81424
1990,Second Stage of Tertiary Education,Urban regions,At least once per month,0.06649,64,946,0.05061,0.08238
1990,Second Stage of Tertiary Education,Urban regions,Seldom,0.23759,209,946,0.21046,0.26473
1990,Second Stage of Tertiary Education,Urban regions,Never,0.67127,673,946,0.64132,0.70122
1990,Second Stage of Tertiary Education,Rural regions,At least once per week,0.07635,43,672,0.05625,0.09644
1990,Second Stage of Tertiary Education,Rural regions,At least once per month,0.13225,82,672,0.10661,0.15788
1990,Second Stage of Tertiary Education,Rural regions,Seldom,0.18902,136,672,0.15939,0.21864
1990,Second Stage of Tertiary Education,Rural regions,Never,0.60239,411,672,0.56536,0.63942
1992,No answer / don't know,Urban regions,Never,0.93006,140,140,0.88766,0.97246
1992,No answer / don't know,Rural regions,Never,0.90083,41,41,0.80820,0.99345
1992,Pre-primary Level,Urban regions,Never,0.90056,117,117,0.84611,0.95502
1992,Pre-primary Level,Rural regions,Never,0.97266,55,55,0.92917,1.01616
1992,Primary Level,Urban regions,Never,0.97617,509,509,0.96290,0.98943
1992,Primary Level,Rural regions,Never,0.98141,98,98,0.95453,1.00829
1992,Lower Secondary Level,Urban regions,Seldom,0.02525,53,1888,0.01817,0.03233
1992,Lower Secondary Level,Urban regions,Never,0.96806,1835,1888,0.96012,0.97599
1992,Lower Secondary Level,Rural regions,Never,0.94893,779,779,0.93346,0.96440
1992,Upper Secondary Level,No answer / don't know,Never,0.92996,59,59,0.86427,0.99564
1992,Upper Secondary Level,Urban regions,At least once per week,0.00750,31,4094,0.00486,0.01014
1992,Upper Secondary Level,Urban regions,At least once per month,0.02023,69,4094,0.01592,0.02455
1992,Upper Secondary Level,Urban regions,Seldom,0.04995,196,4094,0.04328,0.05663
1992,Upper Secondary Level,Urban regions,Never,0.92231,3798,4094,0.91411,0.93051
1992,Upper Secondary Level,Rural regions,At least once per month,0.02089,46,2434,0.01520,0.02657
1992,Upper Secondary Level,Rural regions,Seldom,0.06533,148,2434,0.05551,0.07515
1992,Upper Secondary Level,Rural regions,Never,0.90703,2240,2434,0.89549,0.91857
1992,Post-secondary Non-tertiary Level,Urban regions,Never,0.91406,274,274,0.88081,0.94731
1992,Post-secondary Non-tertiary Level,Rural regions,Never,0.89194,69,69,0.81815,0.96573
1992,First Stage of Tertiary Education,Urban regions,Never,0.90709,419,419,0.87926,0.93492
1992,First Stage of Tertiary Education,Rural regions,Seldom,0.10277,31,266,0.06621,0.13934
1992,First Stage of Tertiary Education,Rural regions,Never,0.83937,235,266,0.79516,0.88358
1992,Second Stage of Tertiary Education,Urban regions,Seldom,0.11962,107,941,0.09887,0.14037
1992,Second Stage of Tertiary Education,Urban regions,Never,0.83252,834,941,0.80865,0.85640
1992,Second Stage of Tertiary Education,Rural regions,At least once per month,0.07859,46,596,0.05696,0.10021
1992,Second Stage of Tertiary Education,Rural regions,Seldom,0.10409,74,596,0.07956,0.12863
1992,Second Stage of Tertiary Education,Rural regions,Never,0.77353,476,596,0.73990,0.80716
1994,No answer / don't know,Urban regions,Never,0.96162,167,167,0.93239,0.99084
1994,No answer / don't know,Rural regions,Never,0.83108,42,42,0.71639,0.94577
1994,Pre-primary Level,Urban regions,Never,0.92805,158,158,0.88763,0.96847
1994,Pre-primary Level,Rural regions,Never,0.87002,64,64,0.78698,0.95306
1994,Primary Level,Urban regions,Never,0.97183,450,450,0.95653,0.98714
1994,Primary Level,Rural regions,Never,0.97418,87,87,0.94067,1.00770
1994,Lower Secondary Level,Urban regions,Seldom,0.03398,66,1690,0.02534,0.04262
1994,Lower Secondary Level,Urban regions,Never,0.95867,1624,1690,0.94918,0.96817
1994,Lower Secondary Level,Rural regions,Seldom,0.05208,34,739,0.03605,0.06811
1994,Lower Secondary Level,Rural regions,Never,0.94362,705,739,0.92698,0.96026
1994,Upper Secondary Level,Urban regions,At least once per week,0.00813,32,4105,0.00538,0.01087
1994,Upper Secondary Level,Urban regions,At least once per month,0.01201,49,4105,0.00867,0.01534
1994,Upper Secondary Level,Urban regions,Seldom,0.06127,238,4105,0.05393,0.06860
1994,Upper Secondary Level,Urban regions,Never,0.91860,3786,4105,0.91023,0.92697
1994,Upper Secondary Level,Rural regions,At least once per month,0.01344,34,2376,0.00881,0.01807
1994,Upper Secondary Level,Rural regions,Seldom,0.06936,147,2376,0.05914,0.07958
1994,Upper Secondary Level,Rural regions,Never,0.90941,2195,2376,0.89787,0.92096
1994,Post-secondary Non-tertiary Level,Urban regions,Never,0.92016,263,263,0.88734,0.95298
1994,Post-secondary Non-tertiary Level,Rural regions,Never,0.92791,91,91,0.87447,0.98134
1994,First Stage of Tertiary Education,Urban regions,Seldom,0.05662,33,435,0.03488,0.07836
1994,First Stage of Tertiary Education,Urban regions,Never,0.90939,402,435,0.88239,0.93640
1994,First Stage of Tertiary Education,Rural regions,Seldom,0.12196,38,267,0.08264,0.16129
1994,First Stage of Tertiary Education,Rural regions,Never,0.81842,229,267,0.77209,0.86474
1994,Second Stage of Tertiary Education,Urban regions,Seldom,0.11375,98,984,0.09390,0.13360
1994,Second Stage of Tertiary Education,Urban regions,Never,0.84364,886,984,0.82093,0.86634
1994,Second Stage of Tertiary Education,Rural regions,At least once per month,0.06204,40,584,0.04246,0.08163
1994,Second Stage of Tertiary Education,Rural regions,Seldom,0.12337,74,584,0.09668,0.15007
1994,Second Stage of Tertiary Education,Rural regions,Never,0.77824,470,584,0.74452,0.81197
1995,No answer / don't know,Urban regions,Never,0.94117,191,191,0.90771,0.97463
1995,No answer / don't know,Rural regions,Never,0.84509,51,51,0.74480,0.94538
1995,Pre-primary Level,Urban regions,Never,0.90411,183,183,0.86133,0.94688
1995,Pre-primary Level,Rural regions,Never,0.92821,84,84,0.87268,0.98375
1995,Primary Level,Urban regions,Never,0.96517,427,427,0.94776,0.98258
1995,Primary Level,Rural regions,Never,0.97742,84,84,0.94546,1.00938
1995,Lower Secondary Level,Urban regions,Seldom,0.03426,63,1693,0.02559,0.04292
1995,Lower Secondary Level,Urban regions,Never,0.95472,1630,1693,0.94481,0.96462
1995,Lower Secondary Level,Rural regions,Seldom,0.08196,51,743,0.06223,0.10170
1995,Lower Secondary Level,Rural regions,Never,0.90029,692,743,0.87873,0.92185
1995,Upper Secondary Level,Urban regions,At least once per week,0.01006,43,4200,0.00704,0.01307
1995,Upper Secondary Level,Urban regions,At least once per month,0.01665,62,4200,0.01278,0.02052
1995,Upper Secondary Level,Urban regions,Seldom,0.07397,292,4200,0.06605,0.08188
1995,Upper Secondary Level,Urban regions,Never,0.89933,3803,4200,0.89023,0.90843
1995,Upper Secondary Level,Rural regions,At least once per month,0.02137,47,2455,0.01565,0.02709
1995,Upper Secondary Level,Rural regions,Seldom,0.09435,216,2455,0.08278,0.10591
1995,Upper Secondary Level,Rural regions,Never,0.87573,2192,2455,0.86268,0.88878
1995,Post-secondary Non-tertiary Level,Urban regions,Never,0.90314,326,326,0.87099,0.93530
1995,Post-secondary Non-tertiary Level,Rural regions,Never,0.85550,101,101,0.78658,0.92441
1995,First Stage of Tertiary Education,Urban regions,Seldom,0.13212,61,436,0.10030,0.16394
1995,First Stage of Tertiary Education,Urban regions,Never,0.82811,375,436,0.79266,0.86357
1995,First Stage of Tertiary Education,Rural regions,Seldom,0.15160,40,275,0.10914,0.19407
1995,First Stage of Tertiary Education,Rural regions,Never,0.76864,235,275,0.71870,0.81857
1995,Second Stage of Tertiary Education,Urban regions,At least once per month,0.03352,36,1080,0.02278,0.04426
1995,Second Stage of Tertiary Education,Urban regions,Seldom,0.13033,127,1080,0.11024,0.15041
1995,Second Stage of Tertiary Education,Urban regions,Never,0.81951,917,1080,0.79656,0.84245
1995,Second Stage of Tertiary Education,Rural regions,At least once per month,0.07326,42,621,0.05275,0.09377
1995,Second Stage of Tertiary Education,Rural regions,Seldom,0.15314,92,621,0.12480,0.18149
1995,Second Stage of Tertiary Education,Rural regions,Never,0.73711,487,621,0.70245,0.77176
1996,No answer / don't know,Urban regions,Never,0.91200,186,186,0.87118,0.95283
1996,No answer / don't know,Rural regions,Never,0.97336,57,57,0.93118,1.01554
1996,Pre-primary Level,Urban regions,Never,0.94171,188,188,0.90813,0.97529
1996,Pre-primary Level,Rural regions,Never,0.96252,89,89,0.92283,1.00220
1996,Primary Level,Urban regions,Never,0.97066,392,392,0.95393,0.98739
1996,Primary Level,Rural regions,Never,0.93112,83,83,0.87631,0.98594
1996,Lower Secondary Level,Urban regions,Seldom,0.03856,72,1618,0.02917,0.04794
1996,Lower Secondary Level,Urban regions,Never,0.95701,1546,1618,0.94712,0.96689
1996,Lower Secondary Level,Rural regions,Seldom,0.08251,41,727,0.06250,0.10253
1996,Lower Secondary Level,Rural regions,Never,0.90951,686,727,0.88864,0.93037
1996,Upper Secondary Level,Urban regions,At least once per week,0.00701,31,4124,0.00446,0.00956
1996,Upper Secondary Level,Urban regions,At least once per month,0.01428,55,4124,0.01066,0.01790
1996,Upper Secondary Level,Urban regions,Seldom,0.07571,267,4124,0.06764,0.08379
1996,Upper Secondary Level,Urban regions,Never,0.90300,3771,4124,0.89396,0.91203
1996,Upper Secondary Level,Rural regions,Seldom,0.09358,198,2422,0.08198,0.10519
1996,Upper Secondary Level,Rural regions,Never,0.88588,2224,2422,0.87321,0.89854
1996,Post-secondary Non-tertiary Level,Urban regions,Never,0.92879,327,327,0.90088,0.95671
1996,Post-secondary Non-tertiary Level,Rural regions,Never,0.90142,103,103,0.84357,0.95927
1996,First Stage of Tertiary Education,Urban regions,Seldom,0.10877,46,452,0.08003,0.13750
1996,First Stage of Tertiary Education,Urban regions,Never,0.86439,406,452,0.83279,0.89599
1996,First Stage of Tertiary Education,Rural regions,Seldom,0.14614,39,273,0.10416,0.18812
1996,First Stage of Tertiary Education,Rural regions,Never,0.80280,234,273,0.75552,0.85009
1996,Second Stage of Tertiary Education,Urban regions,At least once per month,0.03086,35,1102,0.02065,0.04108
1996,Second Stage of Tertiary Education,Urban regions,Seldom,0.15261,149,1102,0.13136,0.17385
1996,Second Stage of Tertiary Education,Urban regions,Never,0.80727,918,1102,0.78397,0.83057
1996,Second Stage of Tertiary Education,Rural regions,At least once per month,0.06168,35,622,0.04276,0.08060
1996,Second Stage of Tertiary Education,Rural regions,Seldom,0.17471,105,622,0.14484,0.20457
1996,Second Stage of Tertiary Education,Rural regions,Never,0.73451,482,622,0.69977,0.76924
1997,No answer / don't know,Urban regions,Never,0.93664,189,189,0.90182,0.97146
1997,No answer / don't know,Rural regions,Never,0.96673,60,60,0.92097,1.01249
1997,Pre-primary Level,Urban regions,Never,0.93339,194,194,0.89822,0.96857
1997,Pre-primary Level,Rural regions,Never,0.90773,99,99,0.85043,0.96503
1997,Primary Level,Urban regions,Never,0.96545,372,372,0.94687,0.98404
1997,Primary Level,Rural regions,Never,0.98991,71,71,0.96650,1.01332
1997,Lower Secondary Level,Urban regions,Seldom,0.04182,57,1587,0.03197,0.05168
1997,Lower Secondary Level,Urban regions,Never,0.95297,1530,1587,0.94255,0.96338
1997,Lower Secondary Level,Rural regions,Seldom,0.06181,32,693,0.04387,0.07975
1997,Lower Secondary Level,Rural regions,Never,0.92929,661,693,0.91019,0.94839
1997,Upper Secondary Level,Urban regions,At least once per week,0.00982,36,4027,0.00677,0.01286
1997,Upper Secondary Level,Urban regions,At least once per month,0.01517,59,4027,0.01139,0.01895
1997,Upper Secondary Level,Urban regions,Seldom,0.06670,225,4027,0.05900,0.07441
1997,Upper Secondary Level,Urban regions,Never,0.90831,3707,4027,0.89939,0.91722
1997,Upper Secondary Level,Rural regions,Seldom,0.07707,156,2359,0.06630,0.08783
1997,Upper Secondary Level,Rural regions,Never,0.90338,2203,2359,0.89146,0.91530
1997,Post-secondary Non-tertiary Level,Urban regions,Never,0.94755,318,318,0.92301,0.97209
1997,Post-secondary Non-tertiary Level,Rural regions,Never,0.93188,107,107,0.88391,0.97984
1997,First Stage of Tertiary Education,Urban regions,Seldom,0.06702,37,441,0.04365,0.09038
1997,First Stage of Tertiary Education,Urban regions,Never,0.88693,404,441,0.85734,0.91652
1997,First Stage of Tertiary Education,Rural regions,Seldom,0.11964,33,267,0.08064,0.15864
1997,First Stage of Tertiary Education,Rural regions,Never,0.84377,234,267,0.80013,0.88740
1997,Second Stage of Tertiary Education,Urban regions,At least once per month,0.04159,48,1090,0.02973,0.05345
1997,Second Stage of Tertiary Education,Urban regions,Seldom,0.09352,101,1090,0.07623,0.11082
1997,Second Stage of Tertiary Education,Urban regions,Never,0.85773,941,1090,0.83698,0.87848
1997,Second Stage of Tertiary Education,Rural regions,At least once per month,0.05938,36,641,0.04107,0.07769
1997,Second Stage of Tertiary Education,Rural regions,Seldom,0.14830,88,641,0.12077,0.17584
1997,Second Stage of Tertiary Education,Rural regions,Never,0.76435,517,641,0.73147,0.79723
1998,No answer / don't know,Urban regions,Never,0.88992,368,368,0.85790,0.92194
1998,No answer / don't know,Rural regions,Never,0.88362,167,167,0.83484,0.93240
1998,Pre-primary Level,Urban regions,Never,0.90684,201,201,0.86655,0.94712
1998,Pre-primary Level,Rural regions,Never,0.89947,102,102,0.84082,0.95811
1998,Primary Level,Urban regions,Never,0.95881,345,345,0.93781,0.97981
1998,Primary Level,Rural regions,Never,0.93811,73,73,0.88245,0.99377
1998,Lower Secondary Level,Urban regions,Seldom,0.06021,98,1727,0.04899,0.07143
1998,Lower Secondary Level,Urban regions,Never,0.92827,1629,1727,0.91610,0.94045
1998,Lower Secondary Level,Rural regions,Seldom,0.09024,63,764,0.06991,0.11057
1998,Lower Secondary Level,Rural regions,Never,0.89808,701,764,0.87662,0.91955
1998,Upper Secondary Level,Urban regions,At least once per week,0.01024,43,4353,0.00725,0.01324
1998,Upper Secondary Level,Urban regions,At least once per month,0.01120,55,4353,0.00807,0.01433
1998,Upper Secondary Level,Urban regions,Seldom,0.09747,383,4353,0.08865,0.10628
1998,Upper Secondary Level,Urban regions,Never,0.88109,3872,4353,0.87147,0.89071
1998,Upper Secondary Level,Rural regions,At least once per month,0.01459,37,2619,0.00999,0.01918
1998,Upper Secondary Level,Rural regions,Seldom,0.09850,234,2619,0.08709,0.10992
1998,Upper Secondary Level,Rural regions,Never,0.88125,2348,2619,0.86886,0.89365
1998,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.11956,36,376,0.08672,0.15240
1998,Post-secondary Non-tertiary Level,Urban regions,Never,0.86429,340,376,0.82962,0.89895
1998,Post-secondary Non-tertiary Level,Rural regions,Never,0.84825,108,108,0.78027,0.91623
1998,First Stage of Tertiary Education,Urban regions,Seldom,0.11019,64,492,0.08249,0.13788
1998,First Stage of Tertiary Education,Urban regions,Never,0.85945,428,492,0.82871,0.89019
1998,First Stage of Tertiary Education,Rural regions,Seldom,0.12902,41,292,0.09050,0.16753
1998,First Stage of Tertiary Education,Rural regions,Never,0.83871,251,292,0.79645,0.88097
1998,Second Stage of Tertiary Education,Urban regions,At least once per month,0.03342,44,1218,0.02332,0.04352
1998,Second Stage of Tertiary Education,Urban regions,Seldom,0.14893,175,1218,0.12893,0.16893
1998,Second Stage of Tertiary Education,Urban regions,Never,0.79919,999,1218,0.77668,0.82169
1998,Second Stage of Tertiary Education,Rural regions,At least once per month,0.06195,45,706,0.04416,0.07975
1998,Second Stage of Tertiary Education,Rural regions,Seldom,0.18869,127,706,0.15981,0.21758
1998,Second Stage of Tertiary Education,Rural regions,Never,0.73072,534,706,0.69797,0.76346
1999,No answer / don't know,Urban regions,Never,0.93617,193,193,0.90160,0.97075
1999,No answer / don't know,Rural regions,Never,0.93635,70,70,0.87874,0.99395
1999,Pre-primary Level,Urban regions,Never,0.93428,193,193,0.89922,0.96933
1999,Pre-primary Level,Rural regions,Never,0.90617,98,98,0.84815,0.96420
1999,Primary Level,Urban regions,Never,0.97912,349,349,0.96410,0.99414
1999,Primary Level,Rural regions,Never,0.95715,65,65,0.90753,1.00677
1999,Lower Secondary Level,Urban regions,Seldom,0.04431,65,1665,0.03443,0.05420
1999,Lower Secondary Level,Urban regions,Never,0.95155,1600,1665,0.94123,0.96186
1999,Lower Secondary Level,Rural regions,Seldom,0.07492,46,732,0.05584,0.09401
1999,Lower Secondary Level,Rural regions,Never,0.91027,686,732,0.88955,0.93099
1999,Upper Secondary Level,Urban regions,At least once per week,0.00934,40,4263,0.00645,0.01222
1999,Upper Secondary Level,Urban regions,At least once per month,0.01584,67,4263,0.01209,0.01959
1999,Upper Secondary Level,Urban regions,Seldom,0.06743,293,4263,0.05990,0.07496
1999,Upper Secondary Level,Urban regions,Never,0.90740,3863,4263,0.89869,0.91610
1999,Upper Secondary Level,Rural regions,At least once per month,0.01566,36,2598,0.01089,0.02044
1999,Upper Secondary Level,Rural regions,Seldom,0.07357,186,2598,0.06353,0.08362
1999,Upper Secondary Level,Rural regions,Never,0.90341,2376,2598,0.89205,0.91477
1999,Post-secondary Non-tertiary Level,Urban regions,Never,0.89484,346,346,0.86247,0.92721
1999,Post-secondary Non-tertiary Level,Rural regions,Never,0.87813,104,104,0.81496,0.94131
1999,First Stage of Tertiary Education,Urban regions,Seldom,0.06565,39,481,0.04349,0.08780
1999,First Stage of Tertiary Education,Urban regions,Never,0.90440,442,481,0.87810,0.93071
1999,First Stage of Tertiary Education,Rural regions,Seldom,0.12302,41,292,0.08528,0.16076
1999,First Stage of Tertiary Education,Rural regions,Never,0.83825,251,292,0.79594,0.88056
1999,Second Stage of Tertiary Education,Urban regions,At least once per month,0.03225,46,1214,0.02231,0.04220
1999,Second Stage of Tertiary Education,Urban regions,Seldom,0.11344,131,1214,0.09559,0.13129
1999,Second Stage of Tertiary Education,Urban regions,Never,0.83898,1037,1214,0.81830,0.85967
1999,Second Stage of Tertiary Education,Rural regions,Seldom,0.13831,98,663,0.11201,0.16461
1999,Second Stage of Tertiary Education,Rural regions,Never,0.79852,565,663,0.76797,0.82908
2001,No answer / don't know,Urban regions,Never,0.93643,71,71,0.87927,0.99358
2001,No answer / don't know,Rural regions,Never,0.97452,40,40,0.92506,1.02398
2001,Pre-primary Level,Urban regions,Never,0.94289,328,328,0.91774,0.96804
2001,Pre-primary Level,Rural regions,Never,0.92738,172,172,0.88848,0.96627
2001,Primary Level,Urban regions,Never,0.98495,241,241,0.96954,1.00035
2001,Primary Level,Rural regions,Never,0.99596,65,65,0.98040,1.01151
2001,Lower Secondary Level,Urban regions,Seldom,0.03054,61,2040,0.02307,0.03801
2001,Lower Secondary Level,Urban regions,Never,0.95968,1979,2040,0.95115,0.96822
2001,Lower Secondary Level,Rural regions,Seldom,0.04268,38,968,0.02994,0.05542
2001,Lower Secondary Level,Rural regions,Never,0.95004,930,968,0.93631,0.96377
2001,Upper Secondary Level,Urban regions,At least once per week,0.00728,57,7122,0.00531,0.00926
2001,Upper Secondary Level,Urban regions,At least once per month,0.01189,80,7122,0.00937,0.01441
2001,Upper Secondary Level,Urban regions,Seldom,0.06305,421,7122,0.05740,0.06869
2001,Upper Secondary Level,Urban regions,Never,0.91779,6564,7122,0.91141,0.92417
2001,Upper Secondary Level,Rural regions,At least once per month,0.01752,76,4284,0.01359,0.02145
2001,Upper Secondary Level,Rural regions,Seldom,0.05969,260,4284,0.05259,0.06678
2001,Upper Secondary Level,Rural regions,Never,0.91575,3948,4284,0.90744,0.92407
2001,Post-secondary Non-tertiary Level,Urban regions,Seldom,0.06899,56,807,0.05149,0.08649
2001,Post-secondary Non-tertiary Level,Urban regions,Never,0.91767,751,807,0.89869,0.93664
2001,Post-secondary Non-tertiary Level,Rural regions,Never,0.91592,214,214,0.87865,0.95319
2001,First Stage of Tertiary Education,Urban regions,Seldom,0.06324,79,1010,0.04822,0.07826
2001,First Stage of Tertiary Education,Urban regions,Never,0.89109,931,1010,0.87187,0.91032
2001,First Stage of Tertiary Education,Rural regions,Seldom,0.07573,54,565,0.05390,0.09757
