year,pli0097_h,quintil_oecd,regtyp,proportion,n,lower_confidence,upper_confidence
1988,At least once per month,1st Quintile,Rural regions,0.10569105691056911,12817,0.10036843292772178,0.11101368089341644
1988,At least once per month,2nd Quintile,Rural regions,0.0975609756097561,12817,0.09242397189029825,0.10269797932921396
1988,At least once per month,4th Quintile,Urban regions,0.0975609756097561,12817,0.09242397189029825,0.10269797932921396
1988,At least once per month,3rd Quintile,Rural regions,0.06504065040650407,12817,0.060771399479122266,0.06930990133388588
1988,At least once per month,5th Quintile,Rural regions,0.032520325203252036,12817,0.02944945652978045,0.03559119387672362
1988,At least once per month,5th Quintile,Urban regions,0.032520325203252036,12817,0.02944945652978045,0.03559119387672362
1988,Seldom,1st Quintile,Urban regions,0.25948103792415167,12817,0.25189205135375164,0.2670700244945517
1988,Seldom,2nd Quintile,Urban regions,0.23952095808383234,12817,0.23213208402514107,0.2469098321425236
1988,Seldom,3rd Quintile,Urban regions,0.15169660678642716,12817,0.14548610895464867,0.15790710461820565
1988,Seldom,2nd Quintile,Rural regions,0.0998003992015968,12817,0.0946112228952977,0.10498957550789591
1988,Seldom,4th Quintile,Urban regions,0.07584830339321358,12817,0.07126469562120469,0.08043191116522247
1988,Seldom,1st Quintile,Rural regions,0.07385229540918163,12817,0.06932451865305435,0.07838007216530891
1988,Seldom,5th Quintile,Urban regions,0.03592814371257485,12817,0.032706073712916006,0.03915021371223369
1988,Seldom,3rd Quintile,Rural regions,0.027944111776447105,12817,0.025090770941296334,0.030797452611597876
1988,Seldom,4th Quintile,Rural regions,0.027944111776447105,12817,0.025090770941296334,0.030797452611597876
1988,Seldom,5th Quintile,Rural regions,0.007984031936127744,12817,0.006443277796091756,0.009524786076163732
1988,Never,1st Quintile,Urban regions,0.38002232142857145,12817,0.3716189132448381,0.3884257296123048
1988,Never,2nd Quintile,Urban regions,0.23158482142857142,12817,0.224281576053388,0.23888806680375485
1988,Never,3rd Quintile,Urban regions,0.11919642857142858,12817,0.11358680093298908,0.12480605620986808
1988,Never,1st Quintile,Rural regions,0.10401785714285715,12817,0.09873259530494898,0.10930311898076532
1988,Never,2nd Quintile,Rural regions,0.06529017857142858,12817,0.061013316835585765,0.06956704030727139
1988,Never,4th Quintile,Urban regions,0.04743303571428571,12817,0.04375300793280721,0.051113063495764215
1988,Never,3rd Quintile,Rural regions,0.024776785714285713,12817,0.022085638987983897,0.02746793244058753
1988,Never,5th Quintile,Urban regions,0.015736607142857142,12817,0.013581970223370952,0.017891244062343332
1988,Never,4th Quintile,Rural regions,0.008705357142857143,12817,0.007097092347930398,0.010313621937783887
1988,Never,5th Quintile,Rural regions,0.003236607142857143,12817,0.002253266672914714,0.004219947612799572
1990,At least once per week,1st Quintile,Urban regions,0.23809523809523808,18165,0.23190133981252223,0.24428913637795394
1990,At least once per week,2nd Quintile,Urban regions,0.19047619047619047,18165,0.18476569841804558,0.19618668253433535
1990,At least once per week,3rd Quintile,Urban regions,0.14285714285714285,18165,0.13776833614463888,0.14794594956964682
1990,At least once per week,3rd Quintile,Rural regions,0.09523809523809523,18165,0.09096924544337308,0.09950694503281739
1990,At least once per week,4th Quintile,Urban regions,0.09523809523809523,18165,0.09096924544337308,0.09950694503281739
1990,At least once per week,1st Quintile,Rural regions,0.0761904761904762,18165,0.07233231887597844,0.08004863350497396
1990,At least once per week,2nd Quintile,Rural regions,0.05714285714285714,18165,0.053767324643653615,0.06051838964206067
1990,At least once per week,4th Quintile,Rural regions,0.047619047619047616,18165,0.044522098477689696,0.050715996760405536
1990,At least once per week,5th Quintile,Urban regions,0.0380952380952381,18165,0.03531142704935167,0.04087904914112453
1990,At least once per week,5th Quintile,Rural regions,0.01904761904761905,18165,0.01705977329870569,0.02103546479653241
1990,At least once per month,2nd Quintile,Urban regions,0.2132701421800948,18165,0.20731329832985587,0.21922698603033372
1990,At least once per month,1st Quintile,Urban regions,0.2132701421800948,18165,0.20731329832985587,0.21922698603033372
1990,At least once per month,3rd Quintile,Urban regions,0.1848341232227488,18165,0.17918927275517688,0.19047897369032074
1990,At least once per month,4th Quintile,Urban regions,0.11848341232227488,18165,0.11378357970041544,0.12318324494413432
1990,At least once per month,1st Quintile,Rural regions,0.06635071090047394,18165,0.06273117368875908,0.0699702481121888
1990,At least once per month,5th Quintile,Urban regions,0.061611374407582936,18165,0.05811465981262125,0.06510808900254463
1990,At least once per month,2nd Quintile,Rural regions,0.05687203791469194,18165,0.0535040302110668,0.060240045618317084
1990,At least once per month,3rd Quintile,Rural regions,0.052132701421800945,18165,0.04889998763518616,0.05536541520841573
1990,At least once per month,4th Quintile,Rural regions,0.023696682464454975,18165,0.02148473642913651,0.02590862849977344
1990,At least once per month,5th Quintile,Rural regions,0.009478672985781991,18165,0.008069565714857535,0.010887780256706447
1990,Seldom,2nd Quintile,Urban regions,0.24593128390596744,18165,0.23966874090917933,0.25219382690275555
1990,Seldom,1st Quintile,Urban regions,0.2179023508137432,18165,0.2118989157380192,0.22390578588946722
1990,Seldom,3rd Quintile,Urban regions,0.15009041591320071,18165,0.14489642465789293,0.1552844071685085
1990,Seldom,4th Quintile,Urban regions,0.08589511754068715,18165,0.08182018312144777,0.08997005195992654
1990,Seldom,2nd Quintile,Rural regions,0.08408679927667269,18165,0.08005100109574474,0.08812259745760063
1990,Seldom,1st Quintile,Rural regions,0.07323688969258589,18165,0.06944821178595041,0.07702556759922137
1990,Seldom,3rd Quintile,Rural regions,0.0650994575045208,18165,0.061511810041711336,0.06868710496733027
1990,Seldom,5th Quintile,Urban regions,0.04430379746835443,18165,0.04131140345677238,0.04729619147993648
1990,Seldom,4th Quintile,Rural regions,0.023508137432188065,18165,0.021304796030918487,0.025711478833457643
1990,Seldom,5th Quintile,Rural regions,0.009945750452079566,18165,0.00850268295338606,0.011388817950773072
1990,Never,1st Quintile,Urban regions,0.3235406820794482,18165,0.3167373188206035,0.33034404533829287
1990,Never,2nd Quintile,Urban regions,0.2397496487418572,18165,0.23354102023287204,0.24595827725084235
1990,Never,3rd Quintile,Urban regions,0.14254694086090178,18165,0.13746274236189726,0.1476311393599063
1990,Never,1st Quintile,Rural regions,0.08979435432366842,18165,0.0856368505823646,0.09395185806497224
1990,Never,4th Quintile,Urban regions,0.06846340528803167,18165,0.06479085645832841,0.07213595411773494
1990,Never,2nd Quintile,Rural regions,0.05671222378336952,18165,0.05334866662624113,0.06007578094049791
1990,Never,3rd Quintile,Rural regions,0.03538127474773279,18165,0.03269467510680073,0.03806787438866485
1990,Never,5th Quintile,Urban regions,0.025418316515519224,18165,0.023129447793870123,0.027707185237168325
1990,Never,4th Quintile,Rural regions,0.013794865244603398,18165,0.012098650901882557,0.01549107958732424
1990,Never,5th Quintile,Rural regions,0.004598288414867799,18165,0.0036144230650026078,0.00558215376473299
1992,At least once per week,1st Quintile,Rural regions,0.17272727272727273,17350,0.16710242016505153,0.17835212528949393
1992,At least once per week,2nd Quintile,Urban regions,0.14545454545454545,17350,0.14020843337489342,0.15070065753419748
1992,At least once per week,1st Quintile,Urban regions,0.13636363636363635,17350,0.13125716290684797,0.14147010982042474
1992,At least once per week,2nd Quintile,Rural regions,0.12727272727272726,17350,0.12231350834401677,0.13223194620143774
1992,At least once per week,4th Quintile,Urban regions,0.10909090909090909,17350,0.1044519845565994,0.11372983362521877
1992,At least once per week,4th Quintile,Rural regions,0.1,17350,0.0955359650461534,0.10446403495384661
1992,At least once per week,3rd Quintile,Rural regions,0.09090909090909091,17350,0.08663135817916368,0.09518682363901815
1992,At least once per week,3rd Quintile,Urban regions,0.07272727272727272,17350,0.06886308046964737,0.07659146498489808
1992,At least once per week,5th Quintile,Urban regions,0.03636363636363636,17350,0.03357817861689438,0.03914909411037834
1992,At least once per week,5th Quintile,Rural regions,0.00909090909090909,17350,0.007678609297434881,0.010503208884383301
1992,At least once per month,1st Quintile,Rural regions,0.24242424242424243,17350,0.23604737497511372,0.24880110987337115
1992,At least once per month,2nd Quintile,Urban regions,0.1471861471861472,17350,0.1419142501025321,0.15245804426976228
1992,At least once per month,1st Quintile,Urban regions,0.11688311688311688,17350,0.1121024187971016,0.12166381496913216
1992,At least once per month,4th Quintile,Urban regions,0.11255411255411256,17350,0.10785129688631434,0.11725692822191078
1992,At least once per month,2nd Quintile,Rural regions,0.10822510822510822,17350,0.10360238420609583,0.11284783224412062
1992,At least once per month,3rd Quintile,Urban regions,0.1038961038961039,17350,0.09935579766836693,0.10843641012384088
1992,At least once per month,3rd Quintile,Rural regions,0.0735930735930736,17350,0.06970776338389521,0.07747838380225198
1992,At least once per month,5th Quintile,Urban regions,0.04329004329004329,17350,0.04026180191643601,0.046318284663650566
1992,At least once per month,4th Quintile,Rural regions,0.03896103896103896,17350,0.0360817046408165,0.04184037328126142
1992,At least once per month,5th Quintile,Rural regions,0.012987012987012988,17350,0.011302313658506442,0.014671712315519534
1992,Seldom,2nd Quintile,Urban regions,0.16457461645746166,17350,0.15905712599677369,0.17009210691814963
1992,Seldom,1st Quintile,Rural regions,0.15760111576011157,17350,0.1521792986075558,0.16302293291266734
1992,Seldom,1st Quintile,Urban regions,0.14225941422594143,17350,0.13706155133040937,0.1474572771214735
1992,Seldom,2nd Quintile,Rural regions,0.13110181311018132,17350,0.12607960012901928,0.13612402609134336
1992,Seldom,3rd Quintile,Urban regions,0.1199442119944212,17350,0.11510971737331513,0.12477870661552726
1992,Seldom,4th Quintile,Urban regions,0.09623430962343096,17350,0.09184598017319145,0.10062263907367047
1992,Seldom,3rd Quintile,Rural regions,0.07112970711297072,17350,0.06730490140544675,0.07495451282049469
1992,Seldom,5th Quintile,Urban regions,0.06555090655509066,17350,0.06186814580044301,0.0692336673097383
1992,Seldom,4th Quintile,Rural regions,0.040446304044630406,17350,0.03751486819841282,0.04337773989084799
1992,Seldom,5th Quintile,Rural regions,0.011157601115760111,17350,0.009594614398696489,0.012720587832823734
1992,Never,1st Quintile,Urban regions,0.22054303278688525,17350,0.21437354548487553,0.22671252008889498
1992,Never,2nd Quintile,Urban regions,0.1911714480874317,17350,0.18532023272122336,0.19702266345364003
1992,Never,1st Quintile,Rural regions,0.1801571038251366,17350,0.17443840340033787,0.18587580424993536
1992,Never,3rd Quintile,Urban regions,0.1260245901639344,17350,0.12108622062162759,0.13096295970624122
1992,Never,4th Quintile,Urban regions,0.0939207650273224,17350,0.08957996048061206,0.09826156957403273
1992,Never,2nd Quintile,Rural regions,0.08683401639344263,17350,0.08264389949841919,0.09102413328846606
1992,Never,3rd Quintile,Rural regions,0.044740437158469946,17350,0.04166421893617047,0.04781665538076942
1992,Never,5th Quintile,Urban regions,0.03201844262295082,17350,0.02939881250270013,0.0346380727432015
1992,Never,4th Quintile,Rural regions,0.019381830601092897,17350,0.01733041479961665,0.021433246402569144
1992,Never,5th Quintile,Rural regions,0.005208333333333333,17350,0.004137253637186535,0.006279413029480131
1994,At least once per week,4th Quintile,Rural regions,0.1320754716981132,16642,0.12693141935878305,0.13721952403744336
1994,At least once per week,2nd Quintile,Urban regions,0.12264150943396226,16642,0.11765770952655812,0.12762530934136643
1994,At least once per week,2nd Quintile,Rural regions,0.12264150943396226,16642,0.11765770952655812,0.12762530934136643
1994,At least once per week,3rd Quintile,Rural regions,0.11320754716981132,16642,0.1083935924931652,0.11802150184645745
1994,At least once per week,4th Quintile,Urban regions,0.11320754716981132,16642,0.1083935924931652,0.11802150184645745
1994,At least once per week,1st Quintile,Urban regions,0.10377358490566038,16642,0.0991401230459865,0.10840704676533426
1994,At least once per week,3rd Quintile,Urban regions,0.09433962264150944,16642,0.08989859921826679,0.09878064606475209
1994,At least once per week,5th Quintile,Urban regions,0.07547169811320754,16642,0.07145836250292918,0.0794850337234859
1994,At least once per week,1st Quintile,Rural regions,0.0660377358490566,16642,0.062264499021751754,0.06981097267636145
1994,At least once per week,5th Quintile,Rural regions,0.05660377358490566,16642,0.05309283629500448,0.06011471087480685
1994,At least once per month,2nd Quintile,Rural regions,0.16346153846153846,16642,0.1578432496550593,0.16907982726801762
1994,At least once per month,2nd Quintile,Urban regions,0.15384615384615385,16642,0.14836437765064153,0.15932793004166618
1994,At least once per month,3rd Quintile,Rural regions,0.1346153846153846,16642,0.12942971020190233,0.1398010590288669
1994,At least once per month,4th Quintile,Urban regions,0.12980769230769232,16642,0.1247013356278142,0.13491404898757042
1994,At least once per month,3rd Quintile,Urban regions,0.10096153846153846,16642,0.09638412198863652,0.1055389549344404
1994,At least once per month,1st Quintile,Urban regions,0.09134615384615384,16642,0.08696894084872221,0.09572336684358547
1994,At least once per month,1st Quintile,Rural regions,0.08173076923076923,16642,0.07756849086326702,0.08589304759827145
1994,At least once per month,5th Quintile,Urban regions,0.0673076923076923,16642,0.06350093789036124,0.07111444672502337
1994,At least once per month,4th Quintile,Rural regions,0.0625,16642,0.05882227747762718,0.06617772252237282
1994,At least once per month,5th Quintile,Rural regions,0.014423076923076924,16642,0.01261162198295707,0.016234531863196778
1994,Seldom,2nd Quintile,Rural regions,0.15315315315315314,16642,0.14768149796570443,0.15862480834060186
1994,Seldom,2nd Quintile,Urban regions,0.14543114543114544,16642,0.1400749606010078,0.15078733026128308
1994,Seldom,4th Quintile,Urban regions,0.1402831402831403,16642,0.13500678812395253,0.14555949244232805
1994,Seldom,3rd Quintile,Urban regions,0.1377091377091377,16642,0.1324735964804348,0.1429446789378406
1994,Seldom,1st Quintile,Urban regions,0.0978120978120978,16642,0.09329875731622891,0.1023254383079667
1994,Seldom,3rd Quintile,Rural regions,0.09009009009009009,16642,0.08574007242470813,0.09444010775547204
1994,Seldom,5th Quintile,Urban regions,0.08622908622908623,16642,0.08196428426594086,0.0904938881922316
1994,Seldom,1st Quintile,Rural regions,0.07722007722007722,16642,0.07316436158742746,0.08127579285272697
1994,Seldom,4th Quintile,Rural regions,0.0489060489060489,16642,0.04562927624741961,0.0521828215646782
1994,Seldom,5th Quintile,Rural regions,0.023166023166023165,16642,0.020880479967418354,0.025451566364627976
1994,Never,2nd Quintile,Urban regions,0.1812620171298724,16642,0.175409008207609,0.18711502605213579
1994,Never,1st Quintile,Urban regions,0.16631707743401503,16642,0.16065960837275542,0.17197454649527463
1994,Never,3rd Quintile,Urban regions,0.1515469323544835,16642,0.14609888593235615,0.15699497877661084
1994,Never,4th Quintile,Urban regions,0.1130921167628037,16642,0.10828030381391009,0.11790392971169732
1994,Never,2nd Quintile,Rural regions,0.10837266212200664,16642,0.10364980430439809,0.11309551993961518
1994,Never,1st Quintile,Rural regions,0.108023072889355,16642,0.10330691445356242,0.11273923132514758
1994,Never,3rd Quintile,Rural regions,0.06991784653032687,16642,0.06604341500431762,0.07379227805633612
1994,Never,5th Quintile,Urban regions,0.05200139835693061,16642,0.048628022968772375,0.05537477374508884
1994,Never,4th Quintile,Rural regions,0.03810522635902814,16642,0.035196456455791905,0.041013996262264374
1994,Never,5th Quintile,Rural regions,0.011361650061178116,16642,0.009751402153669247,0.012971897968686984
1995,At least once per week,3rd Quintile,Rural regions,0.13513513513513514,17246,0.13003278629068665,0.14023748397958363
1995,At least once per week,1st Quintile,Urban regions,0.13513513513513514,17246,0.13003278629068665,0.14023748397958363
1995,At least once per week,4th Quintile,Urban regions,0.12837837837837837,17246,0.12338583530210107,0.13337092145465568
1995,At least once per week,3rd Quintile,Urban regions,0.12837837837837837,17246,0.12338583530210107,0.13337092145465568
1995,At least once per week,2nd Quintile,Urban regions,0.12837837837837837,17246,0.12338583530210107,0.13337092145465568
1995,At least once per week,2nd Quintile,Rural regions,0.0945945945945946,17246,0.090226755993385,0.0989624331958042
1995,At least once per week,5th Quintile,Urban regions,0.07432432432432433,17246,0.07040954945942048,0.07823909918922818
1995,At least once per week,1st Quintile,Rural regions,0.060810810810810814,17246,0.05724401030197401,0.06437761131964762
1995,At least once per week,4th Quintile,Rural regions,0.060810810810810814,17246,0.05724401030197401,0.06437761131964762
1995,At least once per week,5th Quintile,Rural regions,0.05405405405405406,17246,0.05067916751787693,0.05742894059023118
1995,At least once per month,2nd Quintile,Rural regions,0.1652542372881356,17246,0.15971097671423387,0.17079749786203732
1995,At least once per month,2nd Quintile,Urban regions,0.13135593220338984,17246,0.12631445677356692,0.13639740763321276
1995,At least once per month,4th Quintile,Urban regions,0.13135593220338984,17246,0.12631445677356692,0.13639740763321276
1995,At least once per month,3rd Quintile,Urban regions,0.11440677966101695,17246,0.10965610923489967,0.11915745008713423
1995,At least once per month,3rd Quintile,Rural regions,0.1059322033898305,17246,0.10133904830332119,0.11052535847633982
1995,At least once per month,5th Quintile,Urban regions,0.08898305084745763,17246,0.0847336396805766,0.09323246201433866
1995,At least once per month,1st Quintile,Urban regions,0.08050847457627118,17246,0.0764477218467198,0.08456922730582256
1995,At least once per month,4th Quintile,Rural regions,0.07627118644067797,17246,0.07230964341711915,0.08023272946423679
1995,At least once per month,1st Quintile,Rural regions,0.07203389830508475,17246,0.06817515049861007,0.07589264611155942
1995,At least once per month,5th Quintile,Rural regions,0.03389830508474576,17246,0.03119738151669878,0.03659922865279275
1995,Seldom,3rd Quintile,Urban regions,0.1466798810703667,17246,0.14139964733283247,0.15196011480790092
1995,Seldom,2nd Quintile,Urban regions,0.14469772051536176,17246,0.1394471978208309,0.1499482432098926
1995,Seldom,2nd Quintile,Rural regions,0.1278493557978196,17246,0.12286559826079732,0.1328331133348419
1995,Seldom,4th Quintile,Urban regions,0.12091179385530228,17246,0.11604590214558959,0.12577768556501495
1995,Seldom,3rd Quintile,Rural regions,0.10604558969276512,17246,0.10145026850220848,0.11064091088332176
1995,Seldom,1st Quintile,Urban regions,0.10009910802775025,17246,0.09561966182272554,0.10457855423277497
1995,Seldom,1st Quintile,Rural regions,0.09217046580773043,17246,0.0878531886972759,0.09648774291818496
1995,Seldom,5th Quintile,Urban regions,0.06937561942517344,17246,0.06558332078449983,0.07316791806584705
1995,Seldom,4th Quintile,Rural regions,0.06442021803766106,17246,0.06075615117885774,0.06808428489646437
1995,Seldom,5th Quintile,Rural regions,0.027750247770069375,17246,0.025298734583719517,0.030201760956419233
1995,Never,2nd Quintile,Urban regions,0.19016336762036476,17246,0.18430638386777332,0.1960203513729562
1995,Never,1st Quintile,Urban regions,0.1685538940271415,17246,0.1629666411548174,0.17414114689946558
1995,Never,3rd Quintile,Urban regions,0.1473766099057827,17246,0.14208601166897075,0.15266720814259463
1995,Never,4th Quintile,Urban regions,0.10804736796611634,17246,0.10341407382284702,0.11268066210938567
1995,Never,2nd Quintile,Rural regions,0.10329328377560723,17246,0.09875101180888061,0.10783555574233385
1995,Never,1st Quintile,Rural regions,0.09836632379635232,17246,0.09392154488891055,0.1028111027037941
1995,Never,3rd Quintile,Rural regions,0.07813985651309534,17246,0.07413413544579205,0.08214557758039863
