"pli0097_h","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Hamburg","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Niedersachsen","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Bremen","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Hessen","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Bayern","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Saarland","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Berlin","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Brandenburg","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Sachsen","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Thueringen","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Hamburg","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Niedersachsen","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Bremen","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Hessen","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Bayern","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Saarland","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Berlin","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Brandenburg","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Sachsen","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Thueringen","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Schleswig-Holstein","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Hamburg","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Niedersachsen","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Bremen","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Nordrhein-Westfalen","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Hessen","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Baden-Wuerttemberg","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Bayern","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Saarland","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Berlin","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Brandenburg","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Mecklenburg-Vorpommern","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Sachsen","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Sachsen-Anhalt","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Thueringen","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Hamburg","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Niedersachsen","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Bremen","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Hessen","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Bayern","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Saarland","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Berlin","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Brandenburg","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Sachsen","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Thueringen","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Hamburg","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Niedersachsen","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Bremen","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Hessen","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Bayern","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Saarland","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Berlin","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Brandenburg","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Sachsen","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Thueringen","","","",""
"Gelegentlich (1984)","1993","66 und älter","Schleswig-Holstein","","","",""
"Gelegentlich (1984)","1993","66 und älter","Hamburg","","","",""
"Gelegentlich (1984)","1993","66 und älter","Niedersachsen","","","",""
"Gelegentlich (1984)","1993","66 und älter","Bremen","","","",""
"Gelegentlich (1984)","1993","66 und älter","Nordrhein-Westfalen","","","",""
"Gelegentlich (1984)","1993","66 und älter","Hessen","","","",""
"Gelegentlich (1984)","1993","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Gelegentlich (1984)","1993","66 und älter","Baden-Wuerttemberg","","","",""
"Gelegentlich (1984)","1993","66 und älter","Bayern","","","",""
"Gelegentlich (1984)","1993","66 und älter","Saarland","","","",""
"Gelegentlich (1984)","1993","66 und älter","Berlin","","","",""
"Gelegentlich (1984)","1993","66 und älter","Brandenburg","","","",""
"Gelegentlich (1984)","1993","66 und älter","Mecklenburg-Vorpommern","","","",""
"Gelegentlich (1984)","1993","66 und älter","Sachsen","","","",""
"Gelegentlich (1984)","1993","66 und älter","Sachsen-Anhalt","","","",""
"Gelegentlich (1984)","1993","66 und älter","Thueringen","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Hamburg","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Niedersachsen","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Bremen","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Hessen","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Bayern","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Saarland","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Berlin","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Brandenburg","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Sachsen","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Thueringen","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Hamburg","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Niedersachsen","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Bremen","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Hessen","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Bayern","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Saarland","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Berlin","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Brandenburg","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Sachsen","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Thueringen","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Schleswig-Holstein","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Hamburg","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Niedersachsen","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Bremen","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Nordrhein-Westfalen","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Hessen","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Baden-Wuerttemberg","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Bayern","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Saarland","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Berlin","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Brandenburg","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Mecklenburg-Vorpommern","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Sachsen","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Sachsen-Anhalt","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Thueringen","","","",""
"Taeglich","1994","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Taeglich","1994","16-34 Jahre alt","Hamburg","","","",""
"Taeglich","1994","16-34 Jahre alt","Niedersachsen","","","",""
"Taeglich","1994","16-34 Jahre alt","Bremen","","","",""
"Taeglich","1994","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Taeglich","1994","16-34 Jahre alt","Hessen","","","",""
"Taeglich","1994","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1994","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Taeglich","1994","16-34 Jahre alt","Bayern","","","",""
"Taeglich","1994","16-34 Jahre alt","Saarland","","","",""
"Taeglich","1994","16-34 Jahre alt","Berlin","","","",""
"Taeglich","1994","16-34 Jahre alt","Brandenburg","","","",""
"Taeglich","1994","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Taeglich","1994","16-34 Jahre alt","Sachsen","","","",""
"Taeglich","1994","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Taeglich","1994","16-34 Jahre alt","Thueringen","","","",""
"Taeglich","1994","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Taeglich","1994","35-65 Jahre alt","Hamburg","","","",""
"Taeglich","1994","35-65 Jahre alt","Niedersachsen","","","",""
"Taeglich","1994","35-65 Jahre alt","Bremen","","","",""
"Taeglich","1994","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Taeglich","1994","35-65 Jahre alt","Hessen","","","",""
"Taeglich","1994","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1994","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Taeglich","1994","35-65 Jahre alt","Bayern","","","",""
"Taeglich","1994","35-65 Jahre alt","Saarland","","","",""
"Taeglich","1994","35-65 Jahre alt","Berlin","","","",""
"Taeglich","1994","35-65 Jahre alt","Brandenburg","","","",""
"Taeglich","1994","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Taeglich","1994","35-65 Jahre alt","Sachsen","","","",""
"Taeglich","1994","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Taeglich","1994","35-65 Jahre alt","Thueringen","","","",""
"Taeglich","1994","66 und älter","Schleswig-Holstein","","","",""
"Taeglich","1994","66 und älter","Hamburg","","","",""
"Taeglich","1994","66 und älter","Niedersachsen","","","",""
"Taeglich","1994","66 und älter","Bremen","","","",""
"Taeglich","1994","66 und älter","Nordrhein-Westfalen","","","",""
"Taeglich","1994","66 und älter","Hessen","","","",""
"Taeglich","1994","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Taeglich","1994","66 und älter","Baden-Wuerttemberg","","","",""
"Taeglich","1994","66 und älter","Bayern","","","",""
"Taeglich","1994","66 und älter","Saarland","","","",""
"Taeglich","1994","66 und älter","Berlin","","","",""
"Taeglich","1994","66 und älter","Brandenburg","","","",""
"Taeglich","1994","66 und älter","Mecklenburg-Vorpommern","","","",""
"Taeglich","1994","66 und älter","Sachsen","","","",""
"Taeglich","1994","66 und älter","Sachsen-Anhalt","","","",""
"Taeglich","1994","66 und älter","Thueringen","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Hamburg","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Bremen","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Hessen","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Bayern","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Saarland","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Berlin","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Brandenburg","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Sachsen","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Thueringen","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Hamburg","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Bremen","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Hessen","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Bayern","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Saarland","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Berlin","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Brandenburg","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Sachsen","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Thueringen","","","",""
"Min 1x pro Woche","1994","66 und älter","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1994","66 und älter","Hamburg","","","",""
"Min 1x pro Woche","1994","66 und älter","Niedersachsen","","","",""
"Min 1x pro Woche","1994","66 und älter","Bremen","","","",""
"Min 1x pro Woche","1994","66 und älter","Nordrhein-Westfalen","","","",""
"Min 1x pro Woche","1994","66 und älter","Hessen","","","",""
"Min 1x pro Woche","1994","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1994","66 und älter","Baden-Wuerttemberg","","","",""
"Min 1x pro Woche","1994","66 und älter","Bayern","","","",""
"Min 1x pro Woche","1994","66 und älter","Saarland","","","",""
"Min 1x pro Woche","1994","66 und älter","Berlin","","","",""
"Min 1x pro Woche","1994","66 und älter","Brandenburg","","","",""
"Min 1x pro Woche","1994","66 und älter","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1994","66 und älter","Sachsen","","","",""
"Min 1x pro Woche","1994","66 und älter","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1994","66 und älter","Thueringen","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Hamburg","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Bremen","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Hessen","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Bayern","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Saarland","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Berlin","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Brandenburg","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Sachsen","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Thueringen","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Hamburg","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Niedersachsen","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Bremen","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Hessen","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Bayern","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Saarland","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Berlin","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Brandenburg","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Sachsen","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Thueringen","","","",""
"Min 1x pro Monat","1994","66 und älter","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1994","66 und älter","Hamburg","","","",""
"Min 1x pro Monat","1994","66 und älter","Niedersachsen","","","",""
"Min 1x pro Monat","1994","66 und älter","Bremen","","","",""
"Min 1x pro Monat","1994","66 und älter","Nordrhein-Westfalen","","","",""
"Min 1x pro Monat","1994","66 und älter","Hessen","","","",""
"Min 1x pro Monat","1994","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1994","66 und älter","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1994","66 und älter","Bayern","","","",""
"Min 1x pro Monat","1994","66 und älter","Saarland","","","",""
"Min 1x pro Monat","1994","66 und älter","Berlin","","","",""
"Min 1x pro Monat","1994","66 und älter","Brandenburg","","","",""
"Min 1x pro Monat","1994","66 und älter","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1994","66 und älter","Sachsen","","","",""
"Min 1x pro Monat","1994","66 und älter","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1994","66 und älter","Thueringen","","","",""
"Seltener","1994","16-34 Jahre alt","Schleswig-Holstein","","","",""
"Seltener","1994","16-34 Jahre alt","Hamburg","","","",""
"Seltener","1994","16-34 Jahre alt","Niedersachsen","","","",""
"Seltener","1994","16-34 Jahre alt","Bremen","","","",""
"Seltener","1994","16-34 Jahre alt","Nordrhein-Westfalen","44","0.0446079973099038","0.0312463320670498","0.0579696625527578"
"Seltener","1994","16-34 Jahre alt","Hessen","","","",""
"Seltener","1994","16-34 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1994","16-34 Jahre alt","Baden-Wuerttemberg","45","0.0650722430844648","0.0472889253797944","0.0828555607891351"
"Seltener","1994","16-34 Jahre alt","Bayern","53","0.0789707725751885","0.0579112890686405","0.100030256081736"
"Seltener","1994","16-34 Jahre alt","Saarland","","","",""
"Seltener","1994","16-34 Jahre alt","Berlin","","","",""
"Seltener","1994","16-34 Jahre alt","Brandenburg","","","",""
"Seltener","1994","16-34 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Seltener","1994","16-34 Jahre alt","Sachsen","","","",""
"Seltener","1994","16-34 Jahre alt","Sachsen-Anhalt","","","",""
"Seltener","1994","16-34 Jahre alt","Thueringen","","","",""
"Seltener","1994","35-65 Jahre alt","Schleswig-Holstein","","","",""
"Seltener","1994","35-65 Jahre alt","Hamburg","","","",""
"Seltener","1994","35-65 Jahre alt","Niedersachsen","42","0.102805725096676","0.0751719004226597","0.130439549770691"
"Seltener","1994","35-65 Jahre alt","Bremen","","","",""
"Seltener","1994","35-65 Jahre alt","Nordrhein-Westfalen","89","0.0731680034358599","0.0587375310680324","0.0875984758036873"
"Seltener","1994","35-65 Jahre alt","Hessen","31","0.0800604829071811","0.0552601268906246","0.104860838923738"
"Seltener","1994","35-65 Jahre alt","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1994","35-65 Jahre alt","Baden-Wuerttemberg","59","0.0775875980402128","0.0591644304867909","0.0960107655936346"
"Seltener","1994","35-65 Jahre alt","Bayern","60","0.076520843101091","0.0575086794196793","0.0955330067825027"
"Seltener","1994","35-65 Jahre alt","Saarland","","","",""
"Seltener","1994","35-65 Jahre alt","Berlin","","","",""
"Seltener","1994","35-65 Jahre alt","Brandenburg","","","",""
"Seltener","1994","35-65 Jahre alt","Mecklenburg-Vorpommern","","","",""
"Seltener","1994","35-65 Jahre alt","Sachsen","37","0.0520775620157527","0.0345033593834646","0.0696517646480408"
"Seltener","1994","35-65 Jahre alt","Sachsen-Anhalt","","","",""
"Seltener","1994","35-65 Jahre alt","Thueringen","","","",""
"Seltener","1994","66 und älter","Schleswig-Holstein","","","",""
"Seltener","1994","66 und älter","Hamburg","","","",""
"Seltener","1994","66 und älter","Niedersachsen","","","",""
"Seltener","1994","66 und älter","Bremen","","","",""
"Seltener","1994","66 und älter","Nordrhein-Westfalen","","","",""
"Seltener","1994","66 und älter","Hessen","","","",""
"Seltener","1994","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Seltener","1994","66 und älter","Baden-Wuerttemberg","","","",""
"Seltener","1994","66 und älter","Bayern","","","",""
"Seltener","1994","66 und älter","Saarland","","","",""
"Seltener","1994","66 und älter","Berlin","","","",""
"Seltener","1994","66 und älter","Brandenburg","","","",""
"Seltener","1994","66 und älter","Mecklenburg-Vorpommern","","","",""
"Seltener","1994","66 und älter","Sachsen","","","",""
"Seltener","1994","66 und älter","Sachsen-Anhalt","","","",""
"Seltener","1994","66 und älter","Thueringen","","","",""
"Nie","1994","16-34 Jahre alt","Schleswig-Holstein","100","0.950622643581332","0.909182482362097","0.992062804800568"
"Nie","1994","16-34 Jahre alt","Hamburg","39","0.931823678069643","0.855596981259106","1.00805037488018"
"Nie","1994","16-34 Jahre alt","Niedersachsen","354","0.922503401172815","0.895655464640163","0.949351337705468"
"Nie","1994","16-34 Jahre alt","Bremen","","","",""
"Nie","1994","16-34 Jahre alt","Nordrhein-Westfalen","862","0.941039346180616","0.925793607912705","0.956285084448526"
"Nie","1994","16-34 Jahre alt","Hessen","318","0.898239092130945","0.866055486017621","0.930422698244269"
"Nie","1994","16-34 Jahre alt","Rheinland-Pfalz,Saarland","219","0.933712598533328","0.90217190437427","0.965253292692386"
"Nie","1994","16-34 Jahre alt","Baden-Wuerttemberg","686","0.924080236911531","0.904983545291845","0.943176928531216"
"Nie","1994","16-34 Jahre alt","Bayern","573","0.913200162935494","0.891215477223856","0.935184848647133"
"Nie","1994","16-34 Jahre alt","Saarland","","","",""
"Nie","1994","16-34 Jahre alt","Berlin","183","0.918842650070301","0.880416070600738","0.957269229539863"
"Nie","1994","16-34 Jahre alt","Brandenburg","178","0.903540679513874","0.861673147446214","0.945408211581534"
"Nie","1994","16-34 Jahre alt","Mecklenburg-Vorpommern","130","0.972301893965811","0.944619298302748","0.999984489628874"
"Nie","1994","16-34 Jahre alt","Sachsen","348","0.918662770922505","0.891069692140599","0.946255849704412"
"Nie","1994","16-34 Jahre alt","Sachsen-Anhalt","220","0.962000135226363","0.937236811111209","0.986763459341518"
"Nie","1994","16-34 Jahre alt","Thueringen","230","0.971173940790358","0.949961517343","0.992386364237716"
"Nie","1994","35-65 Jahre alt","Schleswig-Holstein","126","0.854051288996649","0.796386732911736","0.911715845081561"
"Nie","1994","35-65 Jahre alt","Hamburg","65","0.951889954903823","0.901396533461121","1.00238337634653"
"Nie","1994","35-65 Jahre alt","Niedersachsen","404","0.868938083848294","0.83823218794547","0.899643979751119"
"Nie","1994","35-65 Jahre alt","Bremen","32","0.808394865271571","0.683261928412487","0.933527802130655"
