"pli0097_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Seltener","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"Seltener","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"Seltener","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Seltener","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"Seltener","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"Seltener","1984","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","1984","66 und älter","Hauptschulabschluss","","","",""
"Seltener","1984","66 und älter","Realschulabschluss","","","",""
"Seltener","1984","66 und älter","(Fach-)Abitur","","","",""
"Seltener","1984","66 und älter","AkademikerInnen","","","",""
"Nie","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie","1984","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie","1984","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie","1984","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie","1984","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie","1984","66 und älter","(noch) kein Abschluss","","","",""
"Nie","1984","66 und älter","Hauptschulabschluss","","","",""
"Nie","1984","66 und älter","Realschulabschluss","","","",""
"Nie","1984","66 und älter","(Fach-)Abitur","","","",""
"Nie","1984","66 und älter","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","(noch) kein Abschluss","501","0.951350888986951","0.932877905251892","0.969823872722011"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","Hauptschulabschluss","2119","0.960151122617486","0.951986772198316","0.968315473036657"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","Realschulabschluss","924","0.917349412785978","0.900291675644807","0.934407149927149"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","(Fach-)Abitur","481","0.840877286730659","0.810662029753454","0.871092543707864"
"Nie, sehr selten (1984)","1984","16-34 Jahre alt","AkademikerInnen","212","0.840996962286207","0.795393319131474","0.886600605440941"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","(noch) kein Abschluss","738","0.976874044085466","0.966152835459737","0.987595252711195"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","Hauptschulabschluss","3775","0.938962154176335","0.931544143428315","0.946380164924355"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","Realschulabschluss","624","0.904549770193224","0.882625342343147","0.926474198043301"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","(Fach-)Abitur","219","0.86351323229098","0.82087215282328","0.90615431175868"
"Nie, sehr selten (1984)","1984","35-65 Jahre alt","AkademikerInnen","377","0.792972355435072","0.756458245836963","0.829486465033181"
"Nie, sehr selten (1984)","1984","66 und älter","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1984","66 und älter","Hauptschulabschluss","914","0.974656953802878","0.964609882956494","0.984704024649262"
"Nie, sehr selten (1984)","1984","66 und älter","Realschulabschluss","165","0.956372695689851","0.925934576499378","0.986810814880323"
"Nie, sehr selten (1984)","1984","66 und älter","(Fach-)Abitur","44","0.981144023347363","0.941403577845948","1.02088446884878"
"Nie, sehr selten (1984)","1984","66 und älter","AkademikerInnen","56","0.892547190105968","0.81546097399604","0.969633406215895"
"Gelegentlich (1984)","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1984","16-34 Jahre alt","Hauptschulabschluss","52","0.0211466648812225","0.0151415191940796","0.0271518105683654"
"Gelegentlich (1984)","1984","16-34 Jahre alt","Realschulabschluss","52","0.0562620142078988","0.0419873990590614","0.0705366293567362"
"Gelegentlich (1984)","1984","16-34 Jahre alt","(Fach-)Abitur","52","0.102087677958471","0.0770786091103543","0.127096746806588"
"Gelegentlich (1984)","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1984","35-65 Jahre alt","Hauptschulabschluss","158","0.0441312490717287","0.0377671628169246","0.0504953353265328"
"Gelegentlich (1984)","1984","35-65 Jahre alt","Realschulabschluss","45","0.0646252723041631","0.0462802791268627","0.0829702654814634"
"Gelegentlich (1984)","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1984","35-65 Jahre alt","AkademikerInnen","65","0.142263961901372","0.110783449041129","0.173744474761616"
"Gelegentlich (1984)","1984","66 und älter","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1984","66 und älter","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1984","66 und älter","Realschulabschluss","","","",""
"Gelegentlich (1984)","1984","66 und älter","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1984","66 und älter","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","Hauptschulabschluss","34","0.018702212501291","0.0130477582117345","0.0243566667908475"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","(Fach-)Abitur","30","0.0570350353108701","0.0378786956233663","0.0761913749983738"
"Haeufig,regelmaessig (1984)","1984","16-34 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","Hauptschulabschluss","68","0.0169065967519363","0.012911849530164","0.0209013439737086"
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1984","35-65 Jahre alt","AkademikerInnen","31","0.0647636826635554","0.0425845800478385","0.0869427852792722"
"Haeufig,regelmaessig (1984)","1984","66 und älter","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1984","66 und älter","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1984","66 und älter","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1984","66 und älter","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1984","66 und älter","AkademikerInnen","","","",""
"Taeglich","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1985","66 und älter","(noch) kein Abschluss","","","",""
"Taeglich","1985","66 und älter","Hauptschulabschluss","","","",""
"Taeglich","1985","66 und älter","Realschulabschluss","","","",""
"Taeglich","1985","66 und älter","(Fach-)Abitur","","","",""
"Taeglich","1985","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Woche","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Woche","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Woche","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","1985","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1985","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1985","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Woche","1985","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1985","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Monat","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Monat","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1985","35-65 Jahre alt","Hauptschulabschluss","66","0.0202709010329085","0.0157015623468211","0.0248402397189959"
"Min 1x pro Monat","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Monat","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","1985","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1985","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1985","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Monat","1985","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1985","66 und älter","AkademikerInnen","","","",""
"Seltener","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1985","16-34 Jahre alt","Hauptschulabschluss","55","0.0339548772003309","0.0258069005610581","0.0421028538396038"
"Seltener","1985","16-34 Jahre alt","Realschulabschluss","72","0.079299700382583","0.0622954637765631","0.0963039369886029"
"Seltener","1985","16-34 Jahre alt","(Fach-)Abitur","65","0.14563387827617","0.115257469524796","0.176010287027543"
"Seltener","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Seltener","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1985","35-65 Jahre alt","Hauptschulabschluss","132","0.0389604273742042","0.0326864014180033","0.045234453330405"
"Seltener","1985","35-65 Jahre alt","Realschulabschluss","43","0.0598150265765651","0.041763949121743","0.0778661040313871"
"Seltener","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","1985","35-65 Jahre alt","AkademikerInnen","63","0.145461009278816","0.113172009500342","0.17775000905729"
"Seltener","1985","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","1985","66 und älter","Hauptschulabschluss","","","",""
"Seltener","1985","66 und älter","Realschulabschluss","","","",""
"Seltener","1985","66 und älter","(Fach-)Abitur","","","",""
"Seltener","1985","66 und älter","AkademikerInnen","","","",""
"Nie","1985","16-34 Jahre alt","(noch) kein Abschluss","417","0.943456457440189","0.921751651841116","0.965161263039261"
"Nie","1985","16-34 Jahre alt","Hauptschulabschluss","1814","0.949689387742215","0.939855605643926","0.959523169840503"
"Nie","1985","16-34 Jahre alt","Realschulabschluss","872","0.891153191452683","0.871553634368817","0.910752748536548"
"Nie","1985","16-34 Jahre alt","(Fach-)Abitur","427","0.797476869918896","0.762868625089872","0.83208511474792"
"Nie","1985","16-34 Jahre alt","AkademikerInnen","193","0.807066757789435","0.756722452697684","0.857411062881187"
"Nie","1985","35-65 Jahre alt","(noch) kein Abschluss","630","0.968963134734963","0.955548676751768","0.982377592718157"
"Nie","1985","35-65 Jahre alt","Hauptschulabschluss","3429","0.933909979453606","0.925854632123814","0.941965326783399"
"Nie","1985","35-65 Jahre alt","Realschulabschluss","589","0.89236017000885","0.868769084912188","0.915951255105512"
"Nie","1985","35-65 Jahre alt","(Fach-)Abitur","194","0.853403720985337","0.80677100679107","0.900036435179604"
"Nie","1985","35-65 Jahre alt","AkademikerInnen","351","0.758903315402551","0.71972874918265","0.798077881622452"
"Nie","1985","66 und älter","(noch) kein Abschluss","","","",""
"Nie","1985","66 und älter","Hauptschulabschluss","798","0.97708503709839","0.96682467179697","0.98734540239981"
"Nie","1985","66 und älter","Realschulabschluss","154","0.939618918401307","0.903164305810934","0.976073530991679"
"Nie","1985","66 und älter","(Fach-)Abitur","38","0.926026147864056","0.845912426610111","1.006139869118"
"Nie","1985","66 und älter","AkademikerInnen","53","0.977282787543463","0.937904720776169","1.01666085431076"
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1985","66 und älter","AkademikerInnen","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1985","66 und älter","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1985","66 und älter","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1985","66 und älter","Realschulabschluss","","","",""
"Gelegentlich (1984)","1985","66 und älter","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1985","66 und älter","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1985","16-34 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1985","35-65 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1985","66 und älter","AkademikerInnen","","","",""
"Taeglich","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1986","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1986","16-34 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1986","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1986","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1986","66 und älter","(noch) kein Abschluss","","","",""
"Taeglich","1986","66 und älter","Hauptschulabschluss","","","",""
"Taeglich","1986","66 und älter","Realschulabschluss","","","",""
"Taeglich","1986","66 und älter","(Fach-)Abitur","","","",""
"Taeglich","1986","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Woche","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1986","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1986","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Woche","1986","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1986","35-65 Jahre alt","Hauptschulabschluss","33","0.00973311708552552","0.00645571631940019","0.0130105178516508"
"Min 1x pro Woche","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Woche","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","1986","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1986","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1986","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Woche","1986","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1986","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Monat","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1986","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1986","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Monat","1986","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1986","35-65 Jahre alt","Hauptschulabschluss","66","0.0216156151461848","0.0167608748162421","0.0264703554761275"
"Min 1x pro Monat","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Monat","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1986","35-65 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","1986","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1986","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1986","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Monat","1986","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1986","66 und älter","AkademikerInnen","","","",""
"Seltener","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1986","16-34 Jahre alt","Hauptschulabschluss","61","0.0377636328972844","0.0290417987552856","0.0464854670392832"
"Seltener","1986","16-34 Jahre alt","Realschulabschluss","67","0.073515284554087","0.0569717959858268","0.0900587731223472"
"Seltener","1986","16-34 Jahre alt","(Fach-)Abitur","59","0.127993994130516","0.100274485629937","0.155713502631094"
"Seltener","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Seltener","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1986","35-65 Jahre alt","Hauptschulabschluss","130","0.041056595539915","0.0344326705667068","0.0476805205131232"
"Seltener","1986","35-65 Jahre alt","Realschulabschluss","44","0.0654027827549553","0.0463962994707294","0.0844092660391812"
"Seltener","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","1986","35-65 Jahre alt","AkademikerInnen","72","0.157326975023954","0.12416130789023","0.190492642157678"
"Seltener","1986","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","1986","66 und älter","Hauptschulabschluss","","","",""
"Seltener","1986","66 und älter","Realschulabschluss","","","",""
"Seltener","1986","66 und älter","(Fach-)Abitur","","","",""
"Seltener","1986","66 und älter","AkademikerInnen","","","",""
"Nie","1986","16-34 Jahre alt","(noch) kein Abschluss","398","0.958300843195356","0.939091345999194","0.977510340391519"
"Nie","1986","16-34 Jahre alt","Hauptschulabschluss","1748","0.943884717945202","0.93335467580621","0.954414760084194"
"Nie","1986","16-34 Jahre alt","Realschulabschluss","875","0.908945136029298","0.890708717330501","0.927181554728094"
"Nie","1986","16-34 Jahre alt","(Fach-)Abitur","472","0.814936560903894","0.782714507957978","0.84715861384981"
"Nie","1986","16-34 Jahre alt","AkademikerInnen","197","0.855425089825133","0.809677036355684","0.901173143294583"
"Nie","1986","35-65 Jahre alt","(noch) kein Abschluss","586","0.989228015453847","0.980912612447662","0.997543418460031"
"Nie","1986","35-65 Jahre alt","Hauptschulabschluss","3218","0.927594672228375","0.918943163823534","0.936246180633216"
"Nie","1986","35-65 Jahre alt","Realschulabschluss","588","0.908232589497447","0.886038660524315","0.930426518470579"
"Nie","1986","35-65 Jahre alt","(Fach-)Abitur","185","0.825741112908839","0.774798911159854","0.876683314657824"
"Nie","1986","35-65 Jahre alt","AkademikerInnen","354","0.755976975725342","0.716854414177188","0.795099537273495"
"Nie","1986","66 und älter","(noch) kein Abschluss","","","",""
"Nie","1986","66 und älter","Hauptschulabschluss","728","0.974038372064785","0.962642402361537","0.985434341768032"
"Nie","1986","66 und älter","Realschulabschluss","156","0.977783077317631","0.954945432737383","1.00062072189788"
"Nie","1986","66 und älter","(Fach-)Abitur","44","1","1","1"
"Nie","1986","66 und älter","AkademikerInnen","53","1","1","1"
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1986","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1986","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1986","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1986","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1986","35-65 Jahre alt","(Fach-)Abitur","","","",""
