"pli0097_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","1995","(Fach-)Abitur","2","253","0.901947211306614","0.867176348610728","0.936718074002499"
"Nie","1995","(Fach-)Abitur","3","160","0.863091103783358","0.81315018227472","0.913032025291995"
"Nie","1995","(Fach-)Abitur","4","111","0.799895618243722","0.731902144630149","0.867889091857295"
"Nie","1995","(Fach-)Abitur","5 Einkommensstärkstes Quintil","63","0.810245779587465","0.723228620499357","0.897262938675574"
"Nie","1995","AkademikerIn","1 Einkommensschwächstes Quintil","295","0.839334908660967","0.801295392581325","0.87737442474061"
"Nie","1995","AkademikerIn","2","365","0.796089444732278","0.759068868088592","0.833110021375964"
"Nie","1995","AkademikerIn","3","293","0.802661499818906","0.762272248506375","0.843050751131437"
"Nie","1995","AkademikerIn","4","253","0.777774442289437","0.731494684158602","0.824054200420272"
"Nie","1995","AkademikerIn","5 Einkommensstärkstes Quintil","198","0.764771810360447","0.712300507353594","0.817243113367301"
"Täglich","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","(noch) kein Abschluss","2","","","",""
"Täglich","1996","(noch) kein Abschluss","3","","","",""
"Täglich","1996","(noch) kein Abschluss","4","","","",""
"Täglich","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","Hauptschule","2","","","",""
"Täglich","1996","Hauptschule","3","","","",""
"Täglich","1996","Hauptschule","4","","","",""
"Täglich","1996","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","Realschule","2","","","",""
"Täglich","1996","Realschule","3","","","",""
"Täglich","1996","Realschule","4","","","",""
"Täglich","1996","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","(Fach-)Abitur","2","","","",""
"Täglich","1996","(Fach-)Abitur","3","","","",""
"Täglich","1996","(Fach-)Abitur","4","","","",""
"Täglich","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1996","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1996","AkademikerIn","2","","","",""
"Täglich","1996","AkademikerIn","3","","","",""
"Täglich","1996","AkademikerIn","4","","","",""
"Täglich","1996","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Min 1x pro Woche","1996","Hauptschule","1 Einkommensschwächstes Quintil","9","","",""
"Min 1x pro Woche","1996","Hauptschule","2","5","","",""
"Min 1x pro Woche","1996","Hauptschule","3","6","","",""
"Min 1x pro Woche","1996","Hauptschule","4","8","","",""
"Min 1x pro Woche","1996","Hauptschule","5 Einkommensstärkstes Quintil","5","","",""
"Min 1x pro Woche","1996","Realschule","1 Einkommensschwächstes Quintil","6","","",""
"Min 1x pro Woche","1996","Realschule","2","7","","",""
"Min 1x pro Woche","1996","Realschule","3","8","","",""
"Min 1x pro Woche","1996","Realschule","4","3","","",""
"Min 1x pro Woche","1996","Realschule","5 Einkommensstärkstes Quintil","1","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","2","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","2","1","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","3","3","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","3","","",""
"Min 1x pro Woche","1996","AkademikerIn","1 Einkommensschwächstes Quintil","5","","",""
"Min 1x pro Woche","1996","AkademikerIn","2","6","","",""
"Min 1x pro Woche","1996","AkademikerIn","3","7","","",""
"Min 1x pro Woche","1996","AkademikerIn","4","6","","",""
"Min 1x pro Woche","1996","AkademikerIn","5 Einkommensstärkstes Quintil","8","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","2","1","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","3","1","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Min 1x pro Monat","1996","Hauptschule","1 Einkommensschwächstes Quintil","15","","",""
"Min 1x pro Monat","1996","Hauptschule","2","15","","",""
"Min 1x pro Monat","1996","Hauptschule","3","10","","",""
"Min 1x pro Monat","1996","Hauptschule","4","6","","",""
"Min 1x pro Monat","1996","Hauptschule","5 Einkommensstärkstes Quintil","5","","",""
"Min 1x pro Monat","1996","Realschule","1 Einkommensschwächstes Quintil","14","","",""
"Min 1x pro Monat","1996","Realschule","2","9","","",""
"Min 1x pro Monat","1996","Realschule","3","7","","",""
"Min 1x pro Monat","1996","Realschule","4","11","","",""
"Min 1x pro Monat","1996","Realschule","5 Einkommensstärkstes Quintil","5","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","4","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","2","4","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","3","2","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","4","2","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1","","",""
"Min 1x pro Monat","1996","AkademikerIn","1 Einkommensschwächstes Quintil","10","","",""
"Min 1x pro Monat","1996","AkademikerIn","2","20","","",""
"Min 1x pro Monat","1996","AkademikerIn","3","18","","",""
"Min 1x pro Monat","1996","AkademikerIn","4","14","","",""
"Min 1x pro Monat","1996","AkademikerIn","5 Einkommensstärkstes Quintil","8","","",""
"Seltener","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","11","","",""
"Seltener","1996","(noch) kein Abschluss","2","9","","",""
"Seltener","1996","(noch) kein Abschluss","3","1","","",""
"Seltener","1996","(noch) kein Abschluss","4","3","","",""
"Seltener","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","1996","Hauptschule","1 Einkommensschwächstes Quintil","111","0.0530567599733596","0.0438783408988341","0.062235179047885"
"Seltener","1996","Hauptschule","2","129","0.0868961084529087","0.0739974181066708","0.0997947987991465"
"Seltener","1996","Hauptschule","3","68","0.075622579341042","0.0590945247154078","0.0921506339666763"
"Seltener","1996","Hauptschule","4","40","0.0836581949533853","0.061335976930112","0.105980412976659"
"Seltener","1996","Hauptschule","5 Einkommensstärkstes Quintil","18","","",""
"Seltener","1996","Realschule","1 Einkommensschwächstes Quintil","66","0.0679709185147904","0.0522446081292726","0.0836972289003081"
"Seltener","1996","Realschule","2","64","0.0706764328658372","0.0539884141348884","0.0873644515967859"
"Seltener","1996","Realschule","3","40","0.0867357459901904","0.0643826988809649","0.109088793099416"
"Seltener","1996","Realschule","4","37","0.111432100539513","0.0803219376996013","0.142542263379425"
"Seltener","1996","Realschule","5 Einkommensstärkstes Quintil","28","","",""
"Seltener","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","31","0.0794010413758491","0.0503625324006374","0.108439550351061"
"Seltener","1996","(Fach-)Abitur","2","18","","",""
"Seltener","1996","(Fach-)Abitur","3","28","","",""
"Seltener","1996","(Fach-)Abitur","4","10","","",""
"Seltener","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","5","","",""
"Seltener","1996","AkademikerIn","1 Einkommensschwächstes Quintil","33","0.135695000182708","0.0965487775732184","0.174841222792199"
"Seltener","1996","AkademikerIn","2","73","0.169227708584549","0.135111101069086","0.203344316100011"
"Seltener","1996","AkademikerIn","3","52","0.167511551452666","0.12898980409945","0.206033298805883"
"Seltener","1996","AkademikerIn","4","45","0.146710799202969","0.108708914118046","0.184712684287893"
"Seltener","1996","AkademikerIn","5 Einkommensstärkstes Quintil","51","0.167409052385339","0.12544121305399","0.209376891716688"
"Nie","1996","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","400","0.966911289842836","0.949660606635737","0.984161973049935"
"Nie","1996","(noch) kein Abschluss","2","244","0.961450026948576","0.937774119692234","0.985125934204917"
"Nie","1996","(noch) kein Abschluss","3","87","0.962066771955829","0.922378188714436","1.00175535519722"
"Nie","1996","(noch) kein Abschluss","4","50","0.93958951580439","0.875448564683057","1.00373046692572"
"Nie","1996","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","26","","",""
"Nie","1996","Hauptschule","1 Einkommensschwächstes Quintil","2156","0.934902500683022","0.924800651973649","0.945004349392394"
"Nie","1996","Hauptschule","2","1683","0.902751701109509","0.889183867132774","0.916319535086245"
"Nie","1996","Hauptschule","3","899","0.910284214182253","0.892419574115708","0.928148854248798"
"Nie","1996","Hauptschule","4","537","0.894984874658856","0.870268308991687","0.919701440326025"
"Nie","1996","Hauptschule","5 Einkommensstärkstes Quintil","174","0.847095402280276","0.797464880529917","0.896725924030635"
"Nie","1996","Realschule","1 Einkommensschwächstes Quintil","898","0.907599185680911","0.88950514802104","0.925693223340782"
"Nie","1996","Realschule","2","826","0.910805367047666","0.89224587251454","0.929364861580792"
"Nie","1996","Realschule","3","554","0.886149593140967","0.860922903778725","0.91137628250321"
"Nie","1996","Realschule","4","342","0.850647173255491","0.815407386576345","0.885886959934638"
"Nie","1996","Realschule","5 Einkommensstärkstes Quintil","174","0.866288677164173","0.820036536770381","0.912540817557965"
"Nie","1996","(Fach-)Abitur","1 Einkommensschwächstes Quintil","296","0.906263821317182","0.874959310750395","0.937568331883969"
"Nie","1996","(Fach-)Abitur","2","261","0.89808653569571","0.862901030096273","0.933272041295147"
"Nie","1996","(Fach-)Abitur","3","178","0.85323481486815","0.805487091325839","0.900982538410461"
"Nie","1996","(Fach-)Abitur","4","118","0.915763563430217","0.86801964185225","0.963507485008184"
"Nie","1996","(Fach-)Abitur","5 Einkommensstärkstes Quintil","61","0.833229364291317","0.745903851110828","0.920554877471806"
"Nie","1996","AkademikerIn","1 Einkommensschwächstes Quintil","246","0.831886792309191","0.789139613503032","0.874633971115351"
"Nie","1996","AkademikerIn","2","365","0.785946967037777","0.748626556299346","0.823267377776208"
"Nie","1996","AkademikerIn","3","284","0.776728204653203","0.733770016073241","0.819686393233166"
"Nie","1996","AkademikerIn","4","268","0.774136349180251","0.729224816520577","0.819047881839924"
"Nie","1996","AkademikerIn","5 Einkommensstärkstes Quintil","237","0.777673490324427","0.730931675385391","0.824415305263464"
"Täglich","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","(noch) kein Abschluss","2","","","",""
"Täglich","1997","(noch) kein Abschluss","3","","","",""
"Täglich","1997","(noch) kein Abschluss","4","","","",""
"Täglich","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","Hauptschule","2","","","",""
"Täglich","1997","Hauptschule","3","","","",""
"Täglich","1997","Hauptschule","4","","","",""
"Täglich","1997","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","Realschule","2","","","",""
"Täglich","1997","Realschule","3","","","",""
"Täglich","1997","Realschule","4","","","",""
"Täglich","1997","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","(Fach-)Abitur","2","","","",""
"Täglich","1997","(Fach-)Abitur","3","","","",""
"Täglich","1997","(Fach-)Abitur","4","","","",""
"Täglich","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","1997","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","1997","AkademikerIn","2","","","",""
"Täglich","1997","AkademikerIn","3","","","",""
"Täglich","1997","AkademikerIn","4","","","",""
"Täglich","1997","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","1","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","3","1","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","4","1","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","1997","Hauptschule","1 Einkommensschwächstes Quintil","10","","",""
"Min 1x pro Woche","1997","Hauptschule","2","10","","",""
"Min 1x pro Woche","1997","Hauptschule","3","5","","",""
"Min 1x pro Woche","1997","Hauptschule","4","5","","",""
"Min 1x pro Woche","1997","Hauptschule","5 Einkommensstärkstes Quintil","2","","",""
"Min 1x pro Woche","1997","Realschule","1 Einkommensschwächstes Quintil","5","","",""
"Min 1x pro Woche","1997","Realschule","2","8","","",""
"Min 1x pro Woche","1997","Realschule","3","5","","",""
"Min 1x pro Woche","1997","Realschule","4","6","","",""
"Min 1x pro Woche","1997","Realschule","5 Einkommensstärkstes Quintil","2","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","1","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","3","1","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","4","2","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","2","","",""
"Min 1x pro Woche","1997","AkademikerIn","1 Einkommensschwächstes Quintil","2","","",""
"Min 1x pro Woche","1997","AkademikerIn","2","6","","",""
"Min 1x pro Woche","1997","AkademikerIn","3","4","","",""
"Min 1x pro Woche","1997","AkademikerIn","4","7","","",""
"Min 1x pro Woche","1997","AkademikerIn","5 Einkommensstärkstes Quintil","6","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","2","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","2","2","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","3","2","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"Min 1x pro Monat","1997","Hauptschule","1 Einkommensschwächstes Quintil","13","","",""
"Min 1x pro Monat","1997","Hauptschule","2","23","","",""
"Min 1x pro Monat","1997","Hauptschule","3","14","","",""
"Min 1x pro Monat","1997","Hauptschule","4","11","","",""
"Min 1x pro Monat","1997","Hauptschule","5 Einkommensstärkstes Quintil","5","","",""
"Min 1x pro Monat","1997","Realschule","1 Einkommensschwächstes Quintil","7","","",""
"Min 1x pro Monat","1997","Realschule","2","15","","",""
"Min 1x pro Monat","1997","Realschule","3","10","","",""
"Min 1x pro Monat","1997","Realschule","4","6","","",""
"Min 1x pro Monat","1997","Realschule","5 Einkommensstärkstes Quintil","6","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","2","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","2","3","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","3","3","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","4","1","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","1","","",""
"Min 1x pro Monat","1997","AkademikerIn","1 Einkommensschwächstes Quintil","13","","",""
"Min 1x pro Monat","1997","AkademikerIn","2","22","","",""
"Min 1x pro Monat","1997","AkademikerIn","3","19","","",""
"Min 1x pro Monat","1997","AkademikerIn","4","20","","",""
"Min 1x pro Monat","1997","AkademikerIn","5 Einkommensstärkstes Quintil","10","","",""
"Seltener","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","12","","",""
"Seltener","1997","(noch) kein Abschluss","2","9","","",""
"Seltener","1997","(noch) kein Abschluss","3","3","","",""
"Seltener","1997","(noch) kein Abschluss","4","2","","",""
"Seltener","1997","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Seltener","1997","Hauptschule","1 Einkommensschwächstes Quintil","100","0.0547152260722531","0.0449813837676189","0.0644490683768873"
"Seltener","1997","Hauptschule","2","95","0.0559317258191661","0.045351381385803","0.0665120702525291"
"Seltener","1997","Hauptschule","3","49","0.0644876985683415","0.0494216830529514","0.0795537140837315"
"Seltener","1997","Hauptschule","4","31","0.0572762650022179","0.0381159152354342","0.0764366147690017"
"Seltener","1997","Hauptschule","5 Einkommensstärkstes Quintil","16","","",""
"Seltener","1997","Realschule","1 Einkommensschwächstes Quintil","57","0.067024050516438","0.050978381534165","0.0830697194987111"
"Seltener","1997","Realschule","2","56","0.0767508641503637","0.0597788541628407","0.0937228741378867"
"Seltener","1997","Realschule","3","42","0.0791778340664722","0.0569133027027632","0.101442365430181"
"Seltener","1997","Realschule","4","28","","",""
"Seltener","1997","Realschule","5 Einkommensstärkstes Quintil","16","","",""
"Seltener","1997","(Fach-)Abitur","1 Einkommensschwächstes Quintil","25","","",""
"Seltener","1997","(Fach-)Abitur","2","11","","",""
"Seltener","1997","(Fach-)Abitur","3","19","","",""
"Seltener","1997","(Fach-)Abitur","4","6","","",""
"Seltener","1997","(Fach-)Abitur","5 Einkommensstärkstes Quintil","5","","",""
"Seltener","1997","AkademikerIn","1 Einkommensschwächstes Quintil","33","0.120270758557139","0.0837657285057384","0.15677578860854"
"Seltener","1997","AkademikerIn","2","43","0.119864602790554","0.08902111298848","0.150708092592627"
"Seltener","1997","AkademikerIn","3","40","0.0915435143926731","0.0617953381686381","0.121291690616708"
"Seltener","1997","AkademikerIn","4","42","0.106882004435193","0.0750105997306486","0.138753409139738"
"Seltener","1997","AkademikerIn","5 Einkommensstärkstes Quintil","31","0.113375196500602","0.0776762219305804","0.149074171070624"
"Nie","1997","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","400","0.962725689755138","0.944500161248194","0.980951218262081"
"Nie","1997","(noch) kein Abschluss","2","208","0.945399753436216","0.915309137477174","0.975490369395259"
