year,bula_h,sex,pli0097_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1985,Berlin,female,Never,0.01740372074822547,177,10417,0.01736650807406607,0.01744093342238487
1986,Schleswig-Holstein,male,Never,0.01743343052028956,136,10020,0.01739620547033653,0.01747065557024259
1986,Schleswig-Holstein,female,Never,0.020066011455136003,154,10020,0.020026128088740477,0.02010589482153153
1986,Hamburg,male,Never,0.012867089766086073,117,10020,0.01283503513000245,0.012899144402169696
1986,Hamburg,female,Never,0.013772277817323222,117,10020,0.013739130044011855,0.01380542559063459
1986,Lower Saxony,male,Never,0.051819328427888035,486,10020,0.05175628289659968,0.051882373959176394
1986,Lower Saxony,female,Never,0.06237060407549236,533,10020,0.06230182308080088,0.06243938507018384
1986,Bremen,male,Never,0.004748078874193723,48,10020,0.004728527002238715,0.004767630746148731
1986,Bremen,female,Never,0.006949411683622587,56,10020,0.006925783922239179,0.006973039445005996
1986,North Rhine-Westphalia,male,Seldom,0.010951208675368886,97,10020,0.010921607922625389,0.010980809428112383
1986,North Rhine-Westphalia,male,Never,0.11852177937950868,1265,10020,0.11842984716021386,0.1186137115988035
1986,North Rhine-Westphalia,female,Seldom,0.006058163704670635,55,10020,0.0060360931190142604,0.00608023429032701
1986,North Rhine-Westphalia,female,Never,0.14127327535353637,1351,10020,0.14117421032561958,0.14137234038145316
1986,Hesse,male,Seldom,0.003310909834526507,33,10020,0.0032945711759007753,0.0033272484931522383
1986,Hesse,male,Never,0.040804171968846406,470,10020,0.040747903020948224,0.04086044091674459
1986,Hesse,female,Never,0.04412436430501801,494,10020,0.044065952208180034,0.044182776401855986
1986,"Rhineland-Palatinate, Saarland",male,Never,0.03282258046866612,329,10020,0.032771904471302515,0.03287325646602972
1986,"Rhineland-Palatinate, Saarland",female,Never,0.03863601050470562,364,10020,0.038581195061152755,0.03869082594825849
1986,Baden-Wuerttemberg,male,Seldom,0.004055110571724084,43,10020,0.0040370354232334696,0.004073185720214698
1986,Baden-Wuerttemberg,male,Never,0.0697715095131631,924,10020,0.06969904977712772,0.06984396924919849
1986,Baden-Wuerttemberg,female,Never,0.08244883896868542,939,10020,0.08237060951696783,0.08252706842040301
1986,Bavaria,male,Seldom,0.006719599592690962,58,10020,0.006696363104073617,0.006742836081308307
1986,Bavaria,male,Never,0.07945237453544372,746,10020,0.07937545450608104,0.07952929456480641
1986,Bavaria,female,Seldom,0.004886377009114076,44,10020,0.004866543813671909,0.004906210204556243
1986,Bavaria,female,Never,0.09731125322328216,845,10020,0.09722695597139121,0.0973955504751731
1986,Berlin,male,Never,0.012865461785318435,150,10020,0.012833409150690199,0.012897514419946672
1986,Berlin,female,Never,0.0159607779856992,166,10020,0.01592513319224593,0.015996422779152475
1988,Schleswig-Holstein,male,Never,0.018225612974082876,129,9461,0.01818762244511848,0.01826360350304727
1988,Schleswig-Holstein,female,Never,0.021952034149205758,154,9461,0.021910419534149482,0.021993648764262033
1988,Hamburg,male,Never,0.011162609816188598,87,9461,0.011132771539841128,0.011192448092536068
1988,Hamburg,female,Never,0.012157661433485387,95,9461,0.012126537300646285,0.012188785566324488
1988,Lower Saxony,male,Seldom,0.003464267558592049,31,9461,0.0034475804700226462,0.0034809546471614517
1988,Lower Saxony,male,Never,0.05205207099210178,458,9461,0.0519889840223431,0.05211515796186046
1988,Lower Saxony,female,Never,0.0611816456186661,504,9461,0.06111357968867651,0.06124971154865568
1988,Bremen,male,Never,0.0038249326825452274,37,9461,0.00380740162352866,0.003842463741561795
1988,Bremen,female,Never,0.007816396367936825,54,9461,0.007791385559503684,0.007841407176369965
1988,North Rhine-Westphalia,male,Seldom,0.01148415299061785,96,9461,0.011453892934960611,0.01151441304627509
1988,North Rhine-Westphalia,male,Never,0.1204792090801464,1211,9461,0.12038675894959636,0.12057165921069643
1988,North Rhine-Westphalia,female,Seldom,0.00636829129740813,52,9461,0.006345699405514449,0.006390883189301811
1988,North Rhine-Westphalia,female,Never,0.14312707986662104,1279,9461,0.14302762007748984,0.14322653965575224
1988,Hesse,male,Never,0.04111533281506186,450,9461,0.04105894133258468,0.04117172429753905
1988,Hesse,female,Never,0.04315347033819326,470,9461,0.04309575949413277,0.04321118118225375
1988,"Rhineland-Palatinate, Saarland",male,Never,0.03360671606589573,316,9461,0.033555533929514526,0.03365789820227693
1988,"Rhineland-Palatinate, Saarland",female,Never,0.0400260099119458,355,9461,0.03997033887608815,0.04008168094780345
1988,Baden-Wuerttemberg,male,Seldom,0.005675939431515621,51,9461,0.005654603516625572,0.005697275346405669
1988,Baden-Wuerttemberg,male,Never,0.06974414608878847,879,9461,0.06967180525563081,0.06981648692194613
1988,Baden-Wuerttemberg,female,Never,0.08082422244280216,895,9461,0.08074681219227839,0.08090163269332593
1988,Bavaria,male,Seldom,0.007735545136783655,69,9461,0.007710663004240083,0.007760427269327227
1988,Bavaria,male,Never,0.07755314605729913,680,9461,0.07747718363468309,0.07762910847991517
1988,Bavaria,female,Never,0.09547253230585104,800,9461,0.09538907227891934,0.09555599233278274
1988,Berlin,male,Never,0.014623153454485916,148,9461,0.01458906164010163,0.014657245268870201
1988,Berlin,female,Never,0.01717382112377935,161,9461,0.017136923343079105,0.017210718904479595
1990,Schleswig-Holstein,male,Never,0.013993971540702586,107,12962,0.01396438384536263,0.014023559236042543
1990,Schleswig-Holstein,female,Never,0.015411205825449399,124,12962,0.01538017833757323,0.015442233313325568
1990,Hamburg,male,Never,0.008158782108874872,68,12962,0.00813612342901127,0.008181440788738475
1990,Hamburg,female,Never,0.008629807618274154,75,12962,0.008606509580482327,0.00865310565606598
1990,Lower Saxony,male,Seldom,0.008179392029639854,79,12962,0.008156704984467886,0.008202079074811821
1990,Lower Saxony,male,Never,0.036550118740638474,382,12962,0.03650285154680963,0.03659738593446732
1990,Lower Saxony,female,Seldom,0.00399158055735676,39,12962,0.003975698571169644,0.004007462543543876
1990,Lower Saxony,female,Never,0.04369877525846435,440,12962,0.04364728407798827,0.04375026643894043
1990,Bremen,male,Never,0.003367345146077415,39,12962,0.0033527532330389536,0.003381937059115876
1990,Bremen,female,Never,0.006086986636670862,49,12962,0.006067394751690092,0.006106578521651631
1990,North Rhine-Westphalia,male,Seldom,0.01819941900238315,173,12962,0.018165749145981215,0.018233088858785086
1990,North Rhine-Westphalia,male,Never,0.08745933684367359,1040,12962,0.08738817780655554,0.08753049588079163
1990,North Rhine-Westphalia,female,Seldom,0.013259051943195592,126,12962,0.013230240920709157,0.013287862965682027
1990,North Rhine-Westphalia,female,Never,0.10744254042547303,1135,12962,0.10736453818339903,0.10752054266754704
1990,Hesse,male,Seldom,0.006021302506060534,58,12962,0.006001815971075251,0.0060407890410458165
1990,Hesse,male,Never,0.030942537866904436,402,12962,0.030898921087930093,0.03098615464587878
1990,Hesse,female,Seldom,0.003914306566822692,41,12962,0.0038985784535111047,0.003930034680134279
1990,Hesse,female,Never,0.03478845210482921,441,12962,0.0347422959451411,0.03483460826451733
1990,"Rhineland-Palatinate, Saarland",male,Seldom,0.004437244660155361,41,12962,0.00442050325649139,0.004453986063819332
1990,"Rhineland-Palatinate, Saarland",male,Never,0.023730126219321936,256,12962,0.023691787656566453,0.02376846478207742
1990,"Rhineland-Palatinate, Saarland",female,Never,0.03230506301194254,320,12962,0.032260527608537884,0.032349598415347194
1990,Baden-Wuerttemberg,male,Seldom,0.011070904193214359,118,12962,0.011044548467240227,0.011097259919188491
1990,Baden-Wuerttemberg,male,Never,0.05009184841775469,742,12962,0.05003690379498452,0.05014679304052486
1990,Baden-Wuerttemberg,female,Seldom,0.007081340663890668,88,12962,0.007060219617045452,0.007102461710735885
1990,Baden-Wuerttemberg,female,Never,0.06215526649028543,786,12962,0.062094452248243046,0.062216080732327816
1990,Bavaria,male,Seldom,0.012540122243347293,125,12962,0.012512092993539425,0.01256815149315516
1990,Bavaria,male,Never,0.05484647944970848,612,12962,0.05478913037490166,0.05490382852451531
1990,Bavaria,female,Seldom,0.009550646399003502,95,12962,0.009526148243929656,0.009575144554077347
1990,Bavaria,female,Never,0.06513173743366828,693,12962,0.06506958295904992,0.06519389190828663
1990,Berlin,male,Seldom,0.0022952872319860255,31,12962,0.0022832335316011966,0.0023073409323708543
1990,Berlin,male,Never,0.01700857542878693,237,12962,0.016976006033537265,0.017041144824036597
1990,Berlin,female,Seldom,0.003059022766132816,33,12962,0.0030451127722808066,0.003072932759984825
1990,Berlin,female,Never,0.019938395600496574,278,12962,0.019903185063231892,0.019973606137761255
1990,Brandenburg,male,Seldom,0.001844174362392451,43,12962,0.0018333674651273783,0.0018549812596575237
1990,Brandenburg,male,Never,0.013575533270072939,277,12962,0.01354638510455756,0.013604681435588318
1990,Brandenburg,female,Seldom,0.001604303106234798,35,12962,0.0015942222963979558,0.00161438391607164
1990,Brandenburg,female,Never,0.01468607458604147,307,12962,0.014655774697216834,0.014716374474866104
1990,Mecklenburg-Western Pomerania,male,Seldom,0.0015320630151888113,32,12962,0.0015222114273074822,0.0015419146030701404
1990,Mecklenburg-Western Pomerania,male,Never,0.00864580065386232,179,12962,0.0086224812258285,0.008669120081896142
1990,Mecklenburg-Western Pomerania,female,Never,0.01016471326725525,206,12962,0.010139447651209048,0.010189978883301452
1990,Saxony,male,Seldom,0.0032731228681625595,74,12962,0.003258735872961118,0.003287509863364001
1990,Saxony,male,Never,0.022612000032359653,486,12962,0.022574554168855385,0.022649445895863922
1990,Saxony,female,Seldom,0.0026638999720888113,61,12962,0.0026509168067992894,0.0026768831373783332
1990,Saxony,female,Never,0.028687469972409698,585,12962,0.028645423798755437,0.02872951614606396
1990,Saxony-Anhalt,male,At least once per month,0.0014314728874523699,31,12962,0.0014219497213310882,0.0014409960535736515
1990,Saxony-Anhalt,male,Seldom,0.0017087044970449418,41,12962,0.0016983013920120688,0.0017191076020778148
1990,Saxony-Anhalt,male,Never,0.013891774627922853,292,12962,0.013862293641208565,0.013921255614637142
1990,Saxony-Anhalt,female,Seldom,0.0013565539955633166,36,12962,0.0013472830372051057,0.0013658249539215276
1990,Saxony-Anhalt,female,Never,0.016805986738444155,351,12962,0.01677360855488393,0.01683836492200438
1990,Thuringa,male,Seldom,0.0015093577833081705,40,12962,0.001499579357190644,0.001519136209425697
1990,Thuringa,male,Never,0.012702069462107848,269,12962,0.012673862116811327,0.01273027680740437
1990,Thuringa,female,Never,0.015967951970901725,344,12962,0.015936377935606018,0.01599952600619743
1992,Schleswig-Holstein,male,Never,0.015543924926811262,112,12477,0.015512896687193498,0.015574953166429026
1992,Schleswig-Holstein,female,Never,0.018063612153738452,133,12477,0.018030206298336404,0.0180970180091405
1992,Hamburg,male,Never,0.007892803721708756,64,12477,0.007870607780219254,0.007914999663198257
1992,Hamburg,female,Never,0.008889671653162791,76,12477,0.008866127532163438,0.008913215774162144
1992,Lower Saxony,male,Seldom,0.0038990335733577633,36,12477,0.003883401780621087,0.003914665366094439
1992,Lower Saxony,male,Never,0.040554114428413716,418,12477,0.040504637090645036,0.0406035917661824
1992,Lower Saxony,female,Never,0.044084611835711024,456,12477,0.044033120772791416,0.04413610289863063
1992,Bremen,male,Never,0.0037158391930197827,37,12477,0.003700577641452811,0.0037311007445867544
1992,Bremen,female,Never,0.005304294870857696,45,12477,0.005286075324023219,0.005322514417692173
1992,North Rhine-Westphalia,male,Seldom,0.007749862055694499,81,12477,0.007727866436608589,0.00777185767478041
1992,North Rhine-Westphalia,male,Never,0.09637147240685941,1104,12477,0.09629745261940138,0.09644549219431743
1992,North Rhine-Westphalia,female,Seldom,0.004391534250801354,43,12477,0.004374948656135346,0.004408119845467363
1992,North Rhine-Westphalia,female,Never,0.11158864140252736,1201,12477,0.11150966530568532,0.1116676174993694
1992,Hesse,male,Seldom,0.0024903878850501236,31,12477,0.002477886139307645,0.002502889630792602
1992,Hesse,male,Never,0.03429646246143846,423,12477,0.034250814099851416,0.0343421108230255
1992,Hesse,female,Never,0.03522358573840524,439,12477,0.03517734670560134,0.03526982477120914
1992,"Rhineland-Palatinate, Saarland",male,Never,0.02610493028116695,267,12477,0.026064936177092757,0.02614492438524114
1992,"Rhineland-Palatinate, Saarland",female,Never,0.03064223441210587,316,12477,0.030599004845442784,0.030685463978768958
1992,Baden-Wuerttemberg,male,Seldom,0.004801095817168151,52,12477,0.004783757627432137,0.004818434006904165
1992,Baden-Wuerttemberg,male,Never,0.05763647565308141,795,12477,0.057578018647899507,0.05769493265826331
1992,Baden-Wuerttemberg,female,Seldom,0.003941498875139124,38,12477,0.00392578252315824,0.003957215227120009
1992,Baden-Wuerttemberg,female,Never,0.06639119879666648,826,12477,0.06632875111158512,0.06645364648174784
1992,Bavaria,male,Seldom,0.006153966941493651,61,12477,0.006134350702065588,0.006173583180921713
1992,Bavaria,male,Never,0.06726720278711103,718,12477,0.06720437396350297,0.06733003161071908
1992,Bavaria,female,Never,0.07173513239292274,768,12477,0.07167040613060746,0.07179985865523802
1992,Berlin,male,Never,0.018902951555589066,250,12477,0.018868793006516914,0.018937110104661217
1992,Berlin,female,Never,0.02282977955104978,294,12477,0.022792315512598756,0.022867243589500805
1992,Brandenburg,male,Never,0.015964749889907273,274,12477,0.01593331115892616,0.015996188620888387
1992,Brandenburg,female,Never,0.017628008383863022,312,12477,0.01759500045839073,0.017661016309335312
1992,Mecklenburg-Western Pomerania,male,Never,0.010631198585974432,184,12477,0.010605473973511382,0.010656923198437482
1992,Mecklenburg-Western Pomerania,female,Never,0.011150290601326761,189,12477,0.011123952354811232,0.01117662884784229
1992,Saxony,male,Seldom,0.002079727067238792,45,12477,0.0020683001333501156,0.002091154001127469
1992,Saxony,male,Never,0.025943459382556846,462,12477,0.02590358585614803,0.02598333290896566
1992,Saxony,female,Seldom,0.001426120871097608,32,12477,0.0014166552985463948,0.0014355864436488212
1992,Saxony,female,Never,0.03196118825757851,567,12477,0.03191706816007933,0.032005308355077686
1992,Saxony-Anhalt,male,Seldom,0.0013861000608331021,33,12477,0.0013767680611657103,0.001395432060500494
1992,Saxony-Anhalt,male,Never,0.0161344078534328,309,12477,0.01610280523832939,0.01616601046853621
1992,Saxony-Anhalt,female,Never,0.018307074402979948,365,12477,0.018273448347598927,0.01834070045836097
1992,Thuringa,male,Never,0.01441755593833435,290,12477,0.014387655956673582,0.014447455919995118
1992,Thuringa,female,Never,0.016503799083824593,331,12477,0.01647184275162133,0.016535755416027854
1994,Schleswig-Holstein,male,Never,0.01590503684135765,116,12129,0.015873948232089916,0.015936125450625387
1994,Schleswig-Holstein,female,Never,0.01886194277008925,140,12129,0.01882813833189518,0.01889574720828332
1994,Hamburg,male,Never,0.00752250437263094,61,12129,0.0075010331384473185,0.007543975606814562
1994,Hamburg,female,Never,0.009496972929330518,75,12129,0.009472871879872393,0.009521073978788644
1994,Lower Saxony,male,Seldom,0.004942039135110207,45,12129,0.004924613334929579,0.0049594649352908355
1994,Lower Saxony,male,Never,0.03880445254145557,414,12129,0.03875646128659392,0.03885244379631722
1994,Lower Saxony,female,Never,0.044395079928326545,453,12129,0.0443438973617508,0.044446262494902286
1994,Bremen,male,Never,0.003754970301308671,38,12129,0.003739771764227139,0.003770168838390203
1994,Bremen,female,Never,0.004570595790594361,41,12129,0.00455383451408468,0.004587357067104042
1994,North Rhine-Westphalia,male,Seldom,0.008448070524778603,87,12129,0.008425327305025534,0.008470813744531671
1994,North Rhine-Westphalia,male,Never,0.09680765230348504,1053,12129,0.09673417378028747,0.09688113082668261
1994,North Rhine-Westphalia,female,Seldom,0.005276813624468728,58,12129,0.005258810310783542,0.005294816938153913
1994,North Rhine-Westphalia,female,Never,0.11149021083868715,1181,12129,0.11141200036301958,0.11156842131435472
1994,Hesse,male,Seldom,0.0036387025056723006,35,12129,0.0036237402472986176,0.0036536647640459836
1994,Hesse,male,Never,0.032683748441223646,393,12129,0.03263956438100954,0.032727932501437754
1994,Hesse,female,Never,0.03709393454652625,439,12129,0.03704697121883961,0.03714089787421289
1994,"Rhineland-Palatinate, Saarland",male,Never,0.027333578300085707,257,12129,0.027293060518686123,0.02737409608148529
1994,"Rhineland-Palatinate, Saarland",female,Never,0.03035168364279805,306,12129,0.03030905377678505,0.030394313508811055
1994,Baden-Wuerttemberg,male,Seldom,0.005002476007671811,55,12129,0.004984944512454683,0.005020007502888939
1994,Baden-Wuerttemberg,male,Never,0.06047198434704611,782,12129,0.0604127535703364,0.06053121512375581
1994,Baden-Wuerttemberg,female,Seldom,0.004236808072267063,54,12129,0.004220667724792333,0.004252948419741793
1994,Baden-Wuerttemberg,female,Never,0.06601151920850144,801,12129,0.06594981765847316,0.06607322075852973
1994,Bavaria,male,Seldom,0.008631779033039041,89,12129,0.008608791990260904,0.008654766075817178
1994,Bavaria,male,Never,0.06012606508338398,649,12129,0.06006699308753438,0.06018513707923358
1994,Bavaria,female,Seldom,0.004184242060934633,45,12129,0.004168201729122497,0.004200282392746769
1994,Bavaria,female,Never,0.0708142812142764,746,12129,0.0707505390009982,0.07087802342755459
1994,Berlin,male,Never,0.01911208641358797,230,12129,0.01907806289755408,0.01914610992962186
1994,Berlin,female,Never,0.02199350572470464,269,12129,0.021957061094324975,0.022029950355084305
1994,Brandenburg,male,Never,0.015927015201055196,259,12129,0.015895905466722208,0.015958124935388184
1994,Brandenburg,female,Never,0.01673750334078413,288,12129,0.016705625013427185,0.016769381668141077
1994,Mecklenburg-Western Pomerania,male,Never,0.010302816542435055,178,12129,0.010277724003840045,0.010327909081030064
1994,Mecklenburg-Western Pomerania,female,Never,0.011393329694204068,190,12129,0.01136695711829672,0.011419702270111416
1994,Saxony,male,Seldom,0.0022628006730994253,42,12129,0.0022509934795550478,0.002274607866643803
1994,Saxony,male,Never,0.025879753864398933,455,12129,0.025840298886355362,0.025919208842442504
1994,Saxony,female,Never,0.03116807649564508,560,12129,0.0311248952992212,0.03121125769206896
1994,Saxony-Anhalt,male,Never,0.015479194589260954,289,12129,0.015448518352614325,0.015509870825907584
1994,Saxony-Anhalt,female,Never,0.01806444933914809,342,12129,0.018031353811769853,0.01809754486652633
1994,Thuringa,male,Never,0.014444803617955302,283,12129,0.014415154502085572,0.014474452733825032
1994,Thuringa,female,Never,0.016377520138671463,331,12129,0.016345980715643575,0.01640905956169935
1995,Schleswig-Holstein,male,Never,0.015467729656811159,110,12561,0.015437087569747822,0.015498371743874495
1995,Schleswig-Holstein,female,Never,0.017912911623921147,136,12561,0.017879977344169448,0.017945845903672847
1995,Hamburg,male,Never,0.006501339617264665,55,12561,0.006481383541345192,0.0065212956931841376
1995,Hamburg,female,Never,0.00790338603877634,65,12561,0.007881398649811846,0.007925373427740834
1995,Lower Saxony,male,Seldom,0.006128525493205474,56,12561,0.0061091464116981384,0.0061479045747128095
1995,Lower Saxony,male,Never,0.03934851095868894,444,12561,0.03930023430500746,0.039396787612370414
1995,Lower Saxony,female,Never,0.04430547666127316,479,12561,0.044254381669547774,0.04435657165299854
1995,Bremen,male,Never,0.0040508941377803065,39,12561,0.004035122234764736,0.004066666040795877
1995,Bremen,female,Never,0.004900036310290762,45,12561,0.004882697348793798,0.004917375271787726
1995,North Rhine-Westphalia,male,Seldom,0.01130464847540723,122,12561,0.011278397233434215,0.011330899717380244
1995,North Rhine-Westphalia,male,Never,0.0907682051932864,1073,12561,0.0906968715741057,0.0908395388124671
1995,North Rhine-Westphalia,female,Seldom,0.00744367942251031,77,12561,0.007422336126480147,0.007465022718540472
1995,North Rhine-Westphalia,female,Never,0.11023649924884968,1231,12561,0.1101587331921564,0.11031426530554296
1995,Hesse,male,Seldom,0.004043439514842283,41,12561,0.004027682071591955,0.004059196958092611
1995,Hesse,male,Never,0.03223540980530901,390,12561,0.032191552540860945,0.03227926706975707
1995,Hesse,female,Seldom,0.0038223520934405103,34,12561,0.0038070297984610303,0.0038376743884199903
1995,Hesse,female,Never,0.0361166430999768,447,12561,0.03607031377127988,0.03616297242867372
1995,"Rhineland-Palatinate, Saarland",male,Seldom,0.00404591791575965,41,12561,0.004030155663647973,0.004061680167871327
1995,"Rhineland-Palatinate, Saarland",male,Never,0.027242189183567616,280,12561,0.02720176758883598,0.02728261077829925
1995,"Rhineland-Palatinate, Saarland",female,Never,0.030075202535365938,336,12561,0.030032793012184346,0.03011761205854753
1995,Baden-Wuerttemberg,male,Seldom,0.005877074851861377,63,12561,0.005858095091120009,0.005896054612602745
1995,Baden-Wuerttemberg,male,Never,0.05696529492081761,791,12561,0.05690774309702184,0.05702284674461338
1995,Baden-Wuerttemberg,female,Seldom,0.004696929413093926,47,12561,0.004679951872928502,0.00471390695325935
1995,Baden-Wuerttemberg,female,Never,0.06508971814530817,848,12561,0.06502846459845155,0.0651509716921648
1995,Bavaria,male,Seldom,0.008471621962821752,94,12561,0.008448864390272376,0.008494379535371127
1995,Bavaria,male,Never,0.061096085468950845,686,12561,0.06103661418081563,0.06115555675708606
1995,Bavaria,female,Seldom,0.00574486495456296,59,12561,0.005726098643477038,0.005763631265648881
1995,Bavaria,female,Never,0.07029994489995711,787,12561,0.07023646459585947,0.07036342520405475
1995,Berlin,male,Never,0.01980831149803597,236,12561,0.01977371203855986,0.01984291095751208
1995,Berlin,female,Never,0.022206698841945104,271,12561,0.022170109414966475,0.022243288268923734
1995,Brandenburg,male,Never,0.014567278390111398,238,12561,0.014537527992295834,0.014597028787926961
1995,Brandenburg,female,Never,0.015519454920769846,273,12561,0.015488762448024744,0.015550147393514948
1995,Mecklenburg-Western Pomerania,male,Never,0.009973528585316365,177,12561,0.009948854679665168,0.009998202490967563
1995,Mecklenburg-Western Pomerania,female,Never,0.01098789063776205,189,12561,0.010962005645079473,0.011013775630444627
1995,Saxony,male,Seldom,0.0027908869560992543,47,12561,0.0027777874681356347,0.0028039864440628738
1995,Saxony,male,Never,0.025046561259974984,443,12561,0.025007759085000452,0.025085363434949517
1995,Saxony,female,Seldom,0.0018644914444900565,35,12561,0.001853779581030482,0.001875203307949631
1995,Saxony,female,Never,0.030048573929524525,531,12561,0.030006182603311542,0.03009096525573751
1995,Saxony-Anhalt,male,Seldom,0.0016598525995690746,33,12561,0.0016497446257706739,0.0016699605733674753
1995,Saxony-Anhalt,male,Never,0.014704734466064523,270,12561,0.014674846120960674,0.014734622811168371
1995,Saxony-Anhalt,female,Seldom,0.0013649362116869344,34,12561,0.0013557687382310282,0.0013741036851428407
1995,Saxony-Anhalt,female,Never,0.017693721442335733,325,12561,0.017660985629370345,0.01772645725530112
1995,Thuringa,male,Never,0.014086126271178763,276,12561,0.014056864180250876,0.01411538836210665
1995,Thuringa,female,Never,0.015582420941434248,307,12561,0.015551667252011523,0.015613174630856973
1996,Schleswig-Holstein,male,Never,0.015153200143082924,111,12404,0.015123039431049184,0.015183360855116665
1996,Schleswig-Holstein,female,Never,0.017192452220656705,130,12404,0.017160359375109655,0.017224545066203755
1996,Hamburg,male,Never,0.006503922012659673,53,12404,0.006484075883546237,0.00652376814177311
1996,Hamburg,female,Never,0.008802422775094118,64,12404,0.008779361341617466,0.00882548420857077
1996,Lower Saxony,male,Seldom,0.005031921875171747,45,12404,0.005014452531451383,0.0050493912188921105
1996,Lower Saxony,male,Never,0.04057463454744699,448,12404,0.04052592232122407,0.04062334677366991
1996,Lower Saxony,female,Never,0.0458593251359265,497,12404,0.045807680513557804,0.04591096975829519
1996,Bremen,male,Never,0.00444996413319323,40,12404,0.004433531208203619,0.00446639705818284
1996,Bremen,female,Never,0.0051588381768936055,44,12404,0.0051411510253468636,0.005176525328440347
1996,North Rhine-Westphalia,male,Seldom,0.011500450698610575,112,12404,0.011474126767869873,0.011526774629351276
1996,North Rhine-Westphalia,male,Never,0.09234871457117362,1072,12404,0.0922772353170106,0.09242019382533664
1996,North Rhine-Westphalia,female,Seldom,0.008889256520096554,84,12404,0.00886608263321071,0.008912430406982398
1996,North Rhine-Westphalia,female,Never,0.10967083254743375,1229,12404,0.10959368432176332,0.10974798077310417
1996,Hesse,male,Seldom,0.00467668126322558,50,12404,0.004659836843800712,0.004693525682650447
1996,Hesse,male,Never,0.0334637848708394,381,12404,0.03341938295934352,0.033508186782335275
1996,Hesse,female,Never,0.03644821281231032,430,12404,0.036401944812928605,0.03649448081169203
1996,"Rhineland-Palatinate, Saarland",male,Seldom,0.0035216153459430486,34,12404,0.003506989871222311,0.003536240820663786
1996,"Rhineland-Palatinate, Saarland",male,Never,0.028279490920880744,287,12404,0.028238563766518867,0.02832041807524262
1996,"Rhineland-Palatinate, Saarland",female,Never,0.031663567565543164,335,12404,0.03162033628197879,0.031706798849107536
1996,Baden-Wuerttemberg,male,Seldom,0.0076251100503109724,71,12404,0.007603633426360666,0.007646586674261279
1996,Baden-Wuerttemberg,male,Never,0.05403389326629107,739,12404,0.05397807504542387,0.05408971148715827
1996,Baden-Wuerttemberg,female,Seldom,0.0057270784796426746,63,12404,0.0057084479824748915,0.005745708976810458
1996,Baden-Wuerttemberg,female,Never,0.06441090819158056,795,12404,0.06435030055377992,0.0644715158293812
1996,Bavaria,male,Seldom,0.010256666498943844,89,12404,0.010231791132839459,0.01028154186504823
1996,Bavaria,male,Never,0.06099497815263286,696,12404,0.06093589195144705,0.061054064353818674
