"pli0097_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Min 1x pro Woche","1985","(noch) kein Abschluss","Bayern","2","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Berlin","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1985","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Woche","1985","Hauptschule","Schleswig-Holstein","1","","",""
"Min 1x pro Woche","1985","Hauptschule","Hamburg","1","","",""
"Min 1x pro Woche","1985","Hauptschule","Niedersachsen","3","","",""
"Min 1x pro Woche","1985","Hauptschule","Bremen","1","","",""
"Min 1x pro Woche","1985","Hauptschule","Nordrhein-Westfalen","5","0.00316841906609928","0.000437640296139388","0.00589919783605918"
"Min 1x pro Woche","1985","Hauptschule","Hessen","6","0.0101476906068117","0.00225870696795448","0.018036674245669"
"Min 1x pro Woche","1985","Hauptschule","Rheinland-Pfalz,Saarland","9","0.0171031221126683","0.00593770666364475","0.0282685375616919"
"Min 1x pro Woche","1985","Hauptschule","Baden-Wuerttemberg","4","0.00300552154528124","-9.68142264442936e-05","0.00610785731700677"
"Min 1x pro Woche","1985","Hauptschule","Bayern","6","0.00538627423606158","0.00112999237665339","0.00964255609546977"
"Min 1x pro Woche","1985","Hauptschule","Saarland","","","",""
"Min 1x pro Woche","1985","Hauptschule","Berlin","","","",""
"Min 1x pro Woche","1985","Hauptschule","Brandenburg","","","",""
"Min 1x pro Woche","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1985","Hauptschule","Sachsen","","","",""
"Min 1x pro Woche","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1985","Hauptschule","Thueringen","","","",""
"Min 1x pro Woche","1985","Realschule","Schleswig-Holstein","","","",""
"Min 1x pro Woche","1985","Realschule","Hamburg","1","","",""
"Min 1x pro Woche","1985","Realschule","Niedersachsen","4","0.0184836044797233","0.000395194122136424","0.0365720148373101"
"Min 1x pro Woche","1985","Realschule","Bremen","","","",""
"Min 1x pro Woche","1985","Realschule","Nordrhein-Westfalen","4","0.0108569063196366","0.00127156620924213","0.020442246430031"
"Min 1x pro Woche","1985","Realschule","Hessen","2","","",""
"Min 1x pro Woche","1985","Realschule","Rheinland-Pfalz,Saarland","2","","",""
"Min 1x pro Woche","1985","Realschule","Baden-Wuerttemberg","3","","",""
"Min 1x pro Woche","1985","Realschule","Bayern","6","0.0170788914195242","0.00350503539231396","0.0306527474467344"
"Min 1x pro Woche","1985","Realschule","Saarland","","","",""
"Min 1x pro Woche","1985","Realschule","Berlin","","","",""
"Min 1x pro Woche","1985","Realschule","Brandenburg","","","",""
"Min 1x pro Woche","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1985","Realschule","Sachsen","","","",""
"Min 1x pro Woche","1985","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1985","Realschule","Thueringen","","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Schleswig-Holstein","1","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Hamburg","1","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Niedersachsen","3","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Bremen","","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Nordrhein-Westfalen","3","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Hessen","2","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Baden-Wuerttemberg","3","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Bayern","2","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Berlin","2","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1985","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Schleswig-Holstein","1","","",""
"Min 1x pro Woche","1985","AkademikerIn","Hamburg","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Niedersachsen","2","","",""
"Min 1x pro Woche","1985","AkademikerIn","Bremen","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Nordrhein-Westfalen","5","0.0239228764538757","0.00373058917149586","0.0441151637362555"
"Min 1x pro Woche","1985","AkademikerIn","Hessen","4","0.0332748104949146","-0.00377927926071217","0.0703289002505413"
"Min 1x pro Woche","1985","AkademikerIn","Rheinland-Pfalz,Saarland","3","","",""
"Min 1x pro Woche","1985","AkademikerIn","Baden-Wuerttemberg","4","0.043785405808987","0.00589044579239511","0.0816803658255789"
"Min 1x pro Woche","1985","AkademikerIn","Bayern","4","0.0294802580282756","0.00194862848828307","0.0570118875682682"
"Min 1x pro Woche","1985","AkademikerIn","Saarland","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Berlin","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Sachsen","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Woche","1985","AkademikerIn","Thueringen","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Hamburg","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Niedersachsen","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Bremen","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Nordrhein-Westfalen","2","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Hessen","1","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Bayern","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Saarland","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Berlin","1","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Sachsen","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1985","(noch) kein Abschluss","Thueringen","","","",""
"Min 1x pro Monat","1985","Hauptschule","Schleswig-Holstein","8","0.0355947977535038","0.0104157407774576","0.06077385472955"
"Min 1x pro Monat","1985","Hauptschule","Hamburg","2","","",""
"Min 1x pro Monat","1985","Hauptschule","Niedersachsen","5","0.00955139368513608","0.00200417216470494","0.0170986152055672"
"Min 1x pro Monat","1985","Hauptschule","Bremen","","","",""
"Min 1x pro Monat","1985","Hauptschule","Nordrhein-Westfalen","28","","",""
"Min 1x pro Monat","1985","Hauptschule","Hessen","7","0.0157532847261385","0.00595184678237648","0.0255547226699005"
"Min 1x pro Monat","1985","Hauptschule","Rheinland-Pfalz,Saarland","9","0.0158359729834739","0.00508520892814784","0.0265867370388"
"Min 1x pro Monat","1985","Hauptschule","Baden-Wuerttemberg","10","","",""
"Min 1x pro Monat","1985","Hauptschule","Bayern","21","","",""
"Min 1x pro Monat","1985","Hauptschule","Saarland","","","",""
"Min 1x pro Monat","1985","Hauptschule","Berlin","4","0.0236336681695481","0.00106294723252353","0.0462043891065726"
"Min 1x pro Monat","1985","Hauptschule","Brandenburg","","","",""
"Min 1x pro Monat","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1985","Hauptschule","Sachsen","","","",""
"Min 1x pro Monat","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1985","Hauptschule","Thueringen","","","",""
"Min 1x pro Monat","1985","Realschule","Schleswig-Holstein","2","","",""
"Min 1x pro Monat","1985","Realschule","Hamburg","1","","",""
"Min 1x pro Monat","1985","Realschule","Niedersachsen","8","0.0320119983710944","0.00837187876773982","0.0556521179744489"
"Min 1x pro Monat","1985","Realschule","Bremen","","","",""
"Min 1x pro Monat","1985","Realschule","Nordrhein-Westfalen","9","0.0217929857711468","0.00828785871228883","0.0352981128300047"
"Min 1x pro Monat","1985","Realschule","Hessen","2","","",""
"Min 1x pro Monat","1985","Realschule","Rheinland-Pfalz,Saarland","3","","",""
"Min 1x pro Monat","1985","Realschule","Baden-Wuerttemberg","2","","",""
"Min 1x pro Monat","1985","Realschule","Bayern","10","","",""
"Min 1x pro Monat","1985","Realschule","Saarland","","","",""
"Min 1x pro Monat","1985","Realschule","Berlin","1","","",""
"Min 1x pro Monat","1985","Realschule","Brandenburg","","","",""
"Min 1x pro Monat","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1985","Realschule","Sachsen","","","",""
"Min 1x pro Monat","1985","Realschule","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1985","Realschule","Thueringen","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Schleswig-Holstein","3","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Hamburg","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Niedersachsen","1","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Bremen","1","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Nordrhein-Westfalen","9","0.0387861245844509","0.0148515178300916","0.0627207313388102"
"Min 1x pro Monat","1985","(Fach-)Abitur","Hessen","3","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Bayern","5","0.0425102373000022","0.00641322127324939","0.078607253326755"
"Min 1x pro Monat","1985","(Fach-)Abitur","Saarland","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Berlin","1","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Brandenburg","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Sachsen","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1985","(Fach-)Abitur","Thueringen","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Schleswig-Holstein","1","","",""
"Min 1x pro Monat","1985","AkademikerIn","Hamburg","1","","",""
"Min 1x pro Monat","1985","AkademikerIn","Niedersachsen","5","0.0604665294161673","0.00541169103373279","0.115521367798602"
"Min 1x pro Monat","1985","AkademikerIn","Bremen","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Nordrhein-Westfalen","5","0.0175114909847385","0.000178957300587375","0.0348440246688895"
"Min 1x pro Monat","1985","AkademikerIn","Hessen","6","0.0741442282657337","0.0200143338433601","0.128274122688107"
"Min 1x pro Monat","1985","AkademikerIn","Rheinland-Pfalz,Saarland","5","0.13180323119905","0.0197340548605928","0.243872407537507"
"Min 1x pro Monat","1985","AkademikerIn","Baden-Wuerttemberg","5","0.0398732479203912","0.0036369208025864","0.076109575038196"
"Min 1x pro Monat","1985","AkademikerIn","Bayern","9","0.0681118694720546","0.027104927821886","0.109118811122223"
"Min 1x pro Monat","1985","AkademikerIn","Saarland","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Berlin","2","","",""
"Min 1x pro Monat","1985","AkademikerIn","Brandenburg","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Sachsen","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"Min 1x pro Monat","1985","AkademikerIn","Thueringen","","","",""
"Seltener","1985","(noch) kein Abschluss","Schleswig-Holstein","1","","",""
"Seltener","1985","(noch) kein Abschluss","Hamburg","","","",""
"Seltener","1985","(noch) kein Abschluss","Niedersachsen","1","","",""
"Seltener","1985","(noch) kein Abschluss","Bremen","","","",""
"Seltener","1985","(noch) kein Abschluss","Nordrhein-Westfalen","10","","",""
"Seltener","1985","(noch) kein Abschluss","Hessen","2","","",""
"Seltener","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","1","","",""
"Seltener","1985","(noch) kein Abschluss","Baden-Wuerttemberg","5","0.00654960275864063","-0.00267090844429588","0.0157701139615771"
"Seltener","1985","(noch) kein Abschluss","Bayern","2","","",""
"Seltener","1985","(noch) kein Abschluss","Saarland","","","",""
"Seltener","1985","(noch) kein Abschluss","Berlin","","","",""
"Seltener","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Seltener","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Seltener","1985","(noch) kein Abschluss","Sachsen","","","",""
"Seltener","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Seltener","1985","(noch) kein Abschluss","Thueringen","","","",""
"Seltener","1985","Hauptschule","Schleswig-Holstein","10","","",""
"Seltener","1985","Hauptschule","Hamburg","2","","",""
"Seltener","1985","Hauptschule","Niedersachsen","18","","",""
"Seltener","1985","Hauptschule","Bremen","4","0.0549969703147898","0.00504080653286133","0.104953134096718"
"Seltener","1985","Hauptschule","Nordrhein-Westfalen","50","0.0273067040450803","0.0193875841619469","0.0352258239282137"
"Seltener","1985","Hauptschule","Hessen","12","","",""
"Seltener","1985","Hauptschule","Rheinland-Pfalz,Saarland","22","","",""
"Seltener","1985","Hauptschule","Baden-Wuerttemberg","31","0.0283005461931491","0.0189023200880593","0.0376987722982389"
"Seltener","1985","Hauptschule","Bayern","42","0.0383302825606696","0.0271656892963523","0.0494948758249869"
"Seltener","1985","Hauptschule","Saarland","","","",""
"Seltener","1985","Hauptschule","Berlin","6","0.0344248210424528","0.00733523559020672","0.061514406494699"
"Seltener","1985","Hauptschule","Brandenburg","","","",""
"Seltener","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Seltener","1985","Hauptschule","Sachsen","","","",""
"Seltener","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Seltener","1985","Hauptschule","Thueringen","","","",""
"Seltener","1985","Realschule","Schleswig-Holstein","4","0.0571198641371014","0.00594503852135848","0.108294689752844"
"Seltener","1985","Realschule","Hamburg","2","","",""
"Seltener","1985","Realschule","Niedersachsen","13","","",""
"Seltener","1985","Realschule","Bremen","","","",""
"Seltener","1985","Realschule","Nordrhein-Westfalen","37","0.0849899391788873","0.0591957658170528","0.110784112540722"
"Seltener","1985","Realschule","Hessen","12","","",""
"Seltener","1985","Realschule","Rheinland-Pfalz,Saarland","10","","",""
"Seltener","1985","Realschule","Baden-Wuerttemberg","15","","",""
"Seltener","1985","Realschule","Bayern","27","","",""
"Seltener","1985","Realschule","Saarland","","","",""
"Seltener","1985","Realschule","Berlin","1","","",""
"Seltener","1985","Realschule","Brandenburg","","","",""
"Seltener","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"Seltener","1985","Realschule","Sachsen","","","",""
"Seltener","1985","Realschule","Sachsen-Anhalt","","","",""
"Seltener","1985","Realschule","Thueringen","","","",""
"Seltener","1985","(Fach-)Abitur","Schleswig-Holstein","2","","",""
"Seltener","1985","(Fach-)Abitur","Hamburg","2","","",""
"Seltener","1985","(Fach-)Abitur","Niedersachsen","4","0.0891725788068206","0.022881875253274","0.155463282360367"
"Seltener","1985","(Fach-)Abitur","Bremen","1","","",""
"Seltener","1985","(Fach-)Abitur","Nordrhein-Westfalen","35","0.158471831999792","0.113204129326451","0.203739534673133"
"Seltener","1985","(Fach-)Abitur","Hessen","13","","",""
"Seltener","1985","(Fach-)Abitur","Rheinland-Pfalz,Saarland","1","","",""
"Seltener","1985","(Fach-)Abitur","Baden-Wuerttemberg","12","","",""
"Seltener","1985","(Fach-)Abitur","Bayern","7","0.0514709006729751","0.011937544848695","0.0910042564972552"
"Seltener","1985","(Fach-)Abitur","Saarland","","","",""
"Seltener","1985","(Fach-)Abitur","Berlin","4","0.116560412120528","0.00359871474136593","0.22952210949969"
"Seltener","1985","(Fach-)Abitur","Brandenburg","","","",""
"Seltener","1985","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Seltener","1985","(Fach-)Abitur","Sachsen","","","",""
"Seltener","1985","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Seltener","1985","(Fach-)Abitur","Thueringen","","","",""
"Seltener","1985","AkademikerIn","Schleswig-Holstein","2","","",""
"Seltener","1985","AkademikerIn","Hamburg","1","","",""
"Seltener","1985","AkademikerIn","Niedersachsen","14","","",""
"Seltener","1985","AkademikerIn","Bremen","","","",""
"Seltener","1985","AkademikerIn","Nordrhein-Westfalen","27","","",""
"Seltener","1985","AkademikerIn","Hessen","13","","",""
"Seltener","1985","AkademikerIn","Rheinland-Pfalz,Saarland","5","0.166233149189067","0.0428956332876075","0.289570665090527"
"Seltener","1985","AkademikerIn","Baden-Wuerttemberg","8","0.0624807229307989","0.0176575902722538","0.107303855589344"
"Seltener","1985","AkademikerIn","Bayern","15","","",""
"Seltener","1985","AkademikerIn","Saarland","","","",""
"Seltener","1985","AkademikerIn","Berlin","5","0.146759578428954","0.0327382313490517","0.260780925508857"
"Seltener","1985","AkademikerIn","Brandenburg","","","",""
"Seltener","1985","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Seltener","1985","AkademikerIn","Sachsen","","","",""
"Seltener","1985","AkademikerIn","Sachsen-Anhalt","","","",""
"Seltener","1985","AkademikerIn","Thueringen","","","",""
"Nie","1985","(noch) kein Abschluss","Schleswig-Holstein","13","","",""
"Nie","1985","(noch) kein Abschluss","Hamburg","24","","",""
"Nie","1985","(noch) kein Abschluss","Niedersachsen","74","0.945815972787361","0.89492037059638","0.996711574978342"
"Nie","1985","(noch) kein Abschluss","Bremen","4","1","1","1"
"Nie","1985","(noch) kein Abschluss","Nordrhein-Westfalen","328","0.950009788189553","0.926845702601746","0.97317387377736"
"Nie","1985","(noch) kein Abschluss","Hessen","114","","",""
"Nie","1985","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","67","0.956211043368066","0.907575607666812","1.00484647906932"
"Nie","1985","(noch) kein Abschluss","Baden-Wuerttemberg","289","","",""
"Nie","1985","(noch) kein Abschluss","Bayern","95","0.955749918179002","0.915240158431033","0.996259677926971"
"Nie","1985","(noch) kein Abschluss","Saarland","","","",""
"Nie","1985","(noch) kein Abschluss","Berlin","38","0.961474676883738","0.901071767478269","1.02187758628921"
"Nie","1985","(noch) kein Abschluss","Brandenburg","","","",""
"Nie","1985","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nie","1985","(noch) kein Abschluss","Sachsen","","","",""
"Nie","1985","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nie","1985","(noch) kein Abschluss","Thueringen","","","",""
"Nie","1985","Hauptschule","Schleswig-Holstein","189","","",""
"Nie","1985","Hauptschule","Hamburg","137","","",""
"Nie","1985","Hauptschule","Niedersachsen","612","0.955564785391176","0.939575411391148","0.971554159391205"
"Nie","1985","Hauptschule","Bremen","75","0.934370652453791","0.880106661015754","0.988634643891829"
"Nie","1985","Hauptschule","Nordrhein-Westfalen","1544","","",""
"Nie","1985","Hauptschule","Hessen","595","0.951733266729989","0.934862538695876","0.968603994764102"
"Nie","1985","Hauptschule","Rheinland-Pfalz,Saarland","478","0.920627992915864","0.897349279142936","0.943906706688792"
"Nie","1985","Hauptschule","Baden-Wuerttemberg","1151","","",""
"Nie","1985","Hauptschule","Bayern","1067","","",""
"Nie","1985","Hauptschule","Saarland","","","",""
"Nie","1985","Hauptschule","Berlin","164","","",""
"Nie","1985","Hauptschule","Brandenburg","","","",""
"Nie","1985","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nie","1985","Hauptschule","Sachsen","","","",""
"Nie","1985","Hauptschule","Sachsen-Anhalt","","","",""
"Nie","1985","Hauptschule","Thueringen","","","",""
"Nie","1985","Realschule","Schleswig-Holstein","73","0.914203426779248","0.852445751610281","0.975961101948214"
"Nie","1985","Realschule","Hamburg","52","0.948383188508402","0.890434770035927","1.00633160698088"
"Nie","1985","Realschule","Niedersachsen","188","","",""
"Nie","1985","Realschule","Bremen","22","","",""
"Nie","1985","Realschule","Nordrhein-Westfalen","399","0.882360168730329","0.852559564864072","0.912160772596586"
"Nie","1985","Realschule","Hessen","163","","",""
"Nie","1985","Realschule","Rheinland-Pfalz,Saarland","87","0.853483820980963","0.78485785926166","0.922109782700266"
"Nie","1985","Realschule","Baden-Wuerttemberg","250","","",""
"Nie","1985","Realschule","Bayern","307","0.870793420008267","0.835652433130942","0.905934406885592"
"Nie","1985","Realschule","Saarland","","","",""
"Nie","1985","Realschule","Berlin","71","0.970911212007204","0.932359893835548","1.00946253017886"
"Nie","1985","Realschule","Brandenburg","","","",""
"Nie","1985","Realschule","Mecklenburg-Vorpommern","","","",""
"Nie","1985","Realschule","Sachsen","","","",""
