,Unnamed: 0,year,quintil_oecd,sampreg,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
107,107,1997,4th Quintile,West,Somewhat concerned,0.49492,1004,12698,0.46978,0.51742
108,108,1997,4th Quintile,West,Not concerned at all,0.19977,356,12698,0.18688,0.21655
109,109,1997,4th Quintile,East,Very concerned,0.2404,162,12698,0.21905,0.26269
110,110,1997,4th Quintile,East,Somewhat concerned,0.58776,403,12698,0.55286,0.62308
111,111,1997,4th Quintile,East,Not concerned at all,0.17183,135,12698,0.15436,0.18815
112,112,1997,5th Quintile,West,Very concerned,0.25454,554,12698,0.23993,0.27031
113,113,1997,5th Quintile,West,Somewhat concerned,0.56127,1131,12698,0.54365,0.58354
114,114,1997,5th Quintile,West,Not concerned at all,0.1842,353,12698,0.17182,0.19845
115,115,1997,5th Quintile,East,Very concerned,0.26066,87,12698,0.22688,0.29515
116,116,1997,5th Quintile,East,Somewhat concerned,0.54262,216,12698,0.49823,0.59994
117,117,1997,5th Quintile,East,Not concerned at all,0.19672,73,12698,0.17039,0.22259
118,118,1998,1st Quintile,West,Very concerned,0.36585,616,12146,0.33806,0.38755
119,119,1998,1st Quintile,West,Somewhat concerned,0.47987,775,12146,0.45025,0.50563
120,120,1998,1st Quintile,West,Not concerned at all,0.15428,254,12146,0.14081,0.16988
121,121,1998,1st Quintile,East,Very concerned,0.33522,205,12146,0.30343,0.36434
122,122,1998,1st Quintile,East,Somewhat concerned,0.48263,332,12146,0.45077,0.51538
123,123,1998,1st Quintile,East,Not concerned at all,0.18215,124,12146,0.16122,0.20562
124,124,1998,2nd Quintile,West,Very concerned,0.33154,559,12146,0.31253,0.35787
125,125,1998,2nd Quintile,West,Somewhat concerned,0.50039,855,12146,0.47701,0.5226
126,126,1998,2nd Quintile,West,Not concerned at all,0.16807,274,12146,0.15508,0.1806
127,127,1998,2nd Quintile,East,Very concerned,0.28831,239,12146,0.26428,0.30854
128,128,1998,2nd Quintile,East,Somewhat concerned,0.5036,409,12146,0.46948,0.53387
129,129,1998,2nd Quintile,East,Not concerned at all,0.20809,200,12146,0.19254,0.22704
130,130,1998,3rd Quintile,West,Very concerned,0.30242,462,12146,0.28638,0.32382
131,131,1998,3rd Quintile,West,Somewhat concerned,0.52976,864,12146,0.49655,0.55789
132,132,1998,3rd Quintile,West,Not concerned at all,0.16781,283,12146,0.15081,0.18192
133,133,1998,3rd Quintile,East,Very concerned,0.30275,263,12146,0.28293,0.32746
134,134,1998,3rd Quintile,East,Somewhat concerned,0.44258,418,12146,0.4184,0.4609
135,135,1998,3rd Quintile,East,Not concerned at all,0.25467,212,12146,0.23343,0.27258
136,136,1998,4th Quintile,West,Very concerned,0.31724,572,12146,0.29509,0.33861
137,137,1998,4th Quintile,West,Somewhat concerned,0.49378,947,12146,0.47122,0.51664
138,138,1998,4th Quintile,West,Not concerned at all,0.18898,351,12146,0.17411,0.20279
139,139,1998,4th Quintile,East,Very concerned,0.2707,184,12146,0.24924,0.29275
140,140,1998,4th Quintile,East,Somewhat concerned,0.51768,358,12146,0.48413,0.55121
141,141,1998,4th Quintile,East,Not concerned at all,0.21162,138,12146,0.18676,0.23928
142,142,1998,5th Quintile,West,Very concerned,0.27054,506,12146,0.25387,0.28598
143,143,1998,5th Quintile,West,Somewhat concerned,0.53841,1018,12146,0.51361,0.56185
144,144,1998,5th Quintile,West,Not concerned at all,0.19105,333,12146,0.17598,0.20615
145,145,1998,5th Quintile,East,Very concerned,0.24164,86,12146,0.20754,0.27856
146,146,1998,5th Quintile,East,Somewhat concerned,0.55903,219,12146,0.50825,0.61939
147,147,1998,5th Quintile,East,Not concerned at all,0.19933,90,12146,0.17235,0.23611
148,148,1999,1st Quintile,West,Very concerned,0.30472,538,13610,0.28335,0.32496
149,149,1999,1st Quintile,West,Somewhat concerned,0.52344,912,13610,0.49955,0.54731
150,150,1999,1st Quintile,West,Not concerned at all,0.17183,294,13610,0.15858,0.18572
151,151,1999,1st Quintile,East,Very concerned,0.28004,229,13610,0.25644,0.30378
152,152,1999,1st Quintile,East,Somewhat concerned,0.5582,471,13610,0.52665,0.58836
153,153,1999,1st Quintile,East,Not concerned at all,0.16175,126,13610,0.14555,0.17974
154,154,1999,2nd Quintile,West,Very concerned,0.2976,575,13610,0.28016,0.31867
155,155,1999,2nd Quintile,West,Somewhat concerned,0.53265,981,13610,0.50685,0.55826
156,156,1999,2nd Quintile,West,Not concerned at all,0.16975,303,13610,0.15525,0.18486
157,157,1999,2nd Quintile,East,Very concerned,0.31731,307,13610,0.29766,0.33802
158,158,1999,2nd Quintile,East,Somewhat concerned,0.55424,565,13610,0.53016,0.59146
159,159,1999,2nd Quintile,East,Not concerned at all,0.12846,137,13610,0.1152,0.14169
160,160,1999,3rd Quintile,West,Very concerned,0.27993,544,13610,0.26094,0.29956
161,161,1999,3rd Quintile,West,Somewhat concerned,0.55064,1037,13610,0.52866,0.57528
162,162,1999,3rd Quintile,West,Not concerned at all,0.16943,316,13610,0.15766,0.18481
163,163,1999,3rd Quintile,East,Very concerned,0.27031,247,13610,0.2512,0.29389
164,164,1999,3rd Quintile,East,Somewhat concerned,0.56074,531,13610,0.53326,0.58912
165,165,1999,3rd Quintile,East,Not concerned at all,0.16895,138,13610,0.15287,0.18583
166,166,1999,4th Quintile,West,Very concerned,0.32895,672,13610,0.31339,0.3491
167,167,1999,4th Quintile,West,Somewhat concerned,0.51536,1127,13610,0.49763,0.53785
168,168,1999,4th Quintile,West,Not concerned at all,0.15568,319,13610,0.14528,0.16803
169,169,1999,4th Quintile,East,Very concerned,0.31726,191,13610,0.28946,0.3415
170,170,1999,4th Quintile,East,Somewhat concerned,0.5883,392,13610,0.55128,0.62952
171,171,1999,4th Quintile,East,Not concerned at all,0.09444,64,13610,0.07947,0.10533
172,172,1999,5th Quintile,West,Very concerned,0.28815,641,13610,0.27386,0.30212
173,173,1999,5th Quintile,West,Somewhat concerned,0.56865,1280,13610,0.54701,0.59229
174,174,1999,5th Quintile,West,Not concerned at all,0.1432,297,13610,0.13099,0.15413
175,175,1999,5th Quintile,East,Very concerned,0.3245,114,13610,0.27756,0.38072
176,176,1999,5th Quintile,East,Somewhat concerned,0.53573,214,13610,0.48892,0.58281
177,177,1999,5th Quintile,East,Not concerned at all,0.13978,48,13610,0.10536,0.175
178,178,2000,1st Quintile,West,Very concerned,0.29013,492,13166,0.27015,0.30952
179,179,2000,1st Quintile,West,Somewhat concerned,0.49577,862,13166,0.47358,0.52148
180,180,2000,1st Quintile,West,Not concerned at all,0.2141,362,13166,0.19837,0.22918
181,181,2000,1st Quintile,East,Very concerned,0.24564,219,13166,0.22503,0.26973
182,182,2000,1st Quintile,East,Somewhat concerned,0.57067,463,13166,0.53571,0.60789
183,183,2000,1st Quintile,East,Not concerned at all,0.1837,153,13166,0.16467,0.20204
184,184,2000,2nd Quintile,West,Very concerned,0.27377,459,13166,0.25608,0.29402
185,185,2000,2nd Quintile,West,Somewhat concerned,0.52694,973,13166,0.50404,0.55217
186,186,2000,2nd Quintile,West,Not concerned at all,0.19929,359,13166,0.18351,0.21739
187,187,2000,2nd Quintile,East,Very concerned,0.25813,246,13166,0.23646,0.27531
188,188,2000,2nd Quintile,East,Somewhat concerned,0.59354,565,13166,0.56337,0.62333
189,189,2000,2nd Quintile,East,Not concerned at all,0.14833,132,13166,0.13391,0.16541
190,190,2000,3rd Quintile,West,Very concerned,0.28241,488,13166,0.26472,0.30026
191,191,2000,3rd Quintile,West,Somewhat concerned,0.53088,959,13166,0.50739,0.55617
192,192,2000,3rd Quintile,West,Not concerned at all,0.1867,320,13166,0.17425,0.20364
193,193,2000,3rd Quintile,East,Very concerned,0.2628,240,13166,0.24333,0.28468
194,194,2000,3rd Quintile,East,Somewhat concerned,0.5594,527,13166,0.5289,0.59009
195,195,2000,3rd Quintile,East,Not concerned at all,0.1778,156,13166,0.15826,0.19511
196,196,2000,4th Quintile,West,Very concerned,0.27105,525,13166,0.25459,0.29109
197,197,2000,4th Quintile,West,Somewhat concerned,0.54259,1123,13166,0.51682,0.56582
198,198,2000,4th Quintile,West,Not concerned at all,0.18636,364,13166,0.17269,0.20012
199,199,2000,4th Quintile,East,Very concerned,0.28787,187,13166,0.26399,0.30948
200,200,2000,4th Quintile,East,Somewhat concerned,0.62516,417,13166,0.58743,0.66855
201,201,2000,4th Quintile,East,Not concerned at all,0.08697,58,13166,0.0722,0.10311
202,202,2000,5th Quintile,West,Very concerned,0.278,600,13166,0.26316,0.2923
203,203,2000,5th Quintile,West,Somewhat concerned,0.55644,1218,13166,0.5341,0.58067
204,204,2000,5th Quintile,West,Not concerned at all,0.16556,354,13166,0.15121,0.177
205,205,2000,5th Quintile,East,Very concerned,0.34912,125,13166,0.30081,0.40417
206,206,2000,5th Quintile,East,Somewhat concerned,0.55779,188,13166,0.49644,0.62097
207,207,2000,5th Quintile,East,Not concerned at all,0.09309,32,13166,0.07062,0.11695
208,208,2001,1st Quintile,West,Very concerned,0.32833,876,21673,0.31424,0.34362
209,209,2001,1st Quintile,West,Somewhat concerned,0.46864,1256,21673,0.45364,0.48466
210,210,2001,1st Quintile,West,Not concerned at all,0.20303,511,21673,0.19378,0.21284
211,211,2001,1st Quintile,East,Very concerned,0.38782,447,21673,0.36823,0.40895
212,212,2001,1st Quintile,East,Somewhat concerned,0.43049,513,21673,0.40565,0.45178
213,213,2001,1st Quintile,East,Not concerned at all,0.18168,209,21673,0.16764,0.19443
214,214,2001,2nd Quintile,West,Very concerned,0.35534,1048,21673,0.34197,0.37016
215,215,2001,2nd Quintile,West,Somewhat concerned,0.46545,1375,21673,0.44916,0.48299
216,216,2001,2nd Quintile,West,Not concerned at all,0.17921,512,21673,0.16943,0.18799
217,217,2001,2nd Quintile,East,Very concerned,0.36978,527,21673,0.35301,0.38949
218,218,2001,2nd Quintile,East,Somewhat concerned,0.47637,672,21673,0.45793,0.49695
219,219,2001,2nd Quintile,East,Not concerned at all,0.15385,207,21673,0.14357,0.16568
220,220,2001,3rd Quintile,West,Very concerned,0.34911,1125,21673,0.33633,0.36192
221,221,2001,3rd Quintile,West,Somewhat concerned,0.49353,1570,21673,0.47627,0.50692
222,222,2001,3rd Quintile,West,Not concerned at all,0.15736,494,21673,0.14921,0.16568
223,223,2001,3rd Quintile,East,Very concerned,0.37807,516,21673,0.3619,0.39373
224,224,2001,3rd Quintile,East,Somewhat concerned,0.48473,625,21673,0.46399,0.50644
225,225,2001,3rd Quintile,East,Not concerned at all,0.1372,160,21673,0.12702,0.14759
226,226,2001,4th Quintile,West,Very concerned,0.34564,1258,21673,0.33166,0.359
227,227,2001,4th Quintile,West,Somewhat concerned,0.4947,1782,21673,0.48166,0.50703
228,228,2001,4th Quintile,West,Not concerned at all,0.15966,573,21673,0.15309,0.16876
229,229,2001,4th Quintile,East,Very concerned,0.40512,376,21673,0.3816,0.42707
230,230,2001,4th Quintile,East,Somewhat concerned,0.50824,488,21673,0.48473,0.53334
231,231,2001,4th Quintile,East,Not concerned at all,0.08664,76,21673,0.07309,0.10135
232,232,2001,5th Quintile,West,Very concerned,0.34127,1363,21673,0.33088,0.35162
233,233,2001,5th Quintile,West,Somewhat concerned,0.50619,1959,21673,0.49222,0.51836
234,234,2001,5th Quintile,West,Not concerned at all,0.15255,583,21673,0.14667,0.15888
235,235,2001,5th Quintile,East,Very concerned,0.47877,272,21673,0.43973,0.51374
236,236,2001,5th Quintile,East,Somewhat concerned,0.41337,253,21673,0.38718,0.44522
237,237,2001,5th Quintile,East,Not concerned at all,0.10786,47,21673,0.09442,0.12379
238,238,2002,1st Quintile,West,Very concerned,0.29771,649,20625,0.28109,0.31286
239,239,2002,1st Quintile,West,Somewhat concerned,0.49856,1199,20625,0.48016,0.51334
240,240,2002,1st Quintile,West,Not concerned at all,0.20373,496,20625,0.19289,0.2121
241,241,2002,1st Quintile,East,Very concerned,0.31951,321,20625,0.29767,0.34117
242,242,2002,1st Quintile,East,Somewhat concerned,0.51064,554,20625,0.48465,0.53388
243,243,2002,1st Quintile,East,Not concerned at all,0.16985,184,20625,0.15492,0.18346
244,244,2002,2nd Quintile,West,Very concerned,0.27849,724,20625,0.26279,0.29286
245,245,2002,2nd Quintile,West,Somewhat concerned,0.50519,1377,20625,0.48991,0.52477
246,246,2002,2nd Quintile,West,Not concerned at all,0.21632,561,20625,0.20486,0.22826
247,247,2002,2nd Quintile,East,Very concerned,0.29998,362,20625,0.28029,0.31674
248,248,2002,2nd Quintile,East,Somewhat concerned,0.55723,709,20625,0.52817,0.5838
249,249,2002,2nd Quintile,East,Not concerned at all,0.14279,168,20625,0.13092,0.1558
250,250,2002,3rd Quintile,West,Very concerned,0.2607,728,20625,0.24817,0.27247
251,251,2002,3rd Quintile,West,Somewhat concerned,0.55534,1611,20625,0.53988,0.57304
252,252,2002,3rd Quintile,West,Not concerned at all,0.18396,541,20625,0.17459,0.19322
253,253,2002,3rd Quintile,East,Very concerned,0.30612,360,20625,0.28706,0.32352
254,254,2002,3rd Quintile,East,Somewhat concerned,0.53392,628,20625,0.50609,0.56124
255,255,2002,3rd Quintile,East,Not concerned at all,0.15996,168,20625,0.14637,0.17988
256,256,2002,4th Quintile,West,Very concerned,0.26087,848,20625,0.24804,0.27278
257,257,2002,4th Quintile,West,Somewhat concerned,0.56765,1883,20625,0.54911,0.58785
258,258,2002,4th Quintile,West,Not concerned at all,0.17148,591,20625,0.16122,0.18223
259,259,2002,4th Quintile,East,Very concerned,0.26482,292,20625,0.24782,0.29027
260,260,2002,4th Quintile,East,Somewhat concerned,0.5873,585,20625,0.55755,0.61919
261,261,2002,4th Quintile,East,Not concerned at all,0.14788,130,20625,0.12844,0.16896
262,262,2002,5th Quintile,West,Very concerned,0.25456,1104,20625,0.24376,0.266
263,263,2002,5th Quintile,West,Somewhat concerned,0.5752,2421,20625,0.56096,0.59446
264,264,2002,5th Quintile,West,Not concerned at all,0.17024,739,20625,0.16027,0.18049
265,265,2002,5th Quintile,East,Very concerned,0.34508,223,20625,0.30405,0.38459
266,266,2002,5th Quintile,East,Somewhat concerned,0.49504,388,20625,0.44971,0.54474
267,267,2002,5th Quintile,East,Not concerned at all,0.15988,81,20625,0.13027,0.18914
268,268,2003,1st Quintile,West,Very concerned,0.24411,538,21953,0.23096,0.25922
269,269,2003,1st Quintile,West,Somewhat concerned,0.48393,1147,21953,0.46524,0.50056
270,270,2003,1st Quintile,West,Not concerned at all,0.27196,614,21953,0.2576,0.28244
271,271,2003,1st Quintile,East,Very concerned,0.25979,268,21953,0.24246,0.27786
272,272,2003,1st Quintile,East,Somewhat concerned,0.55574,580,21953,0.52352,0.5871
273,273,2003,1st Quintile,East,Not concerned at all,0.18447,206,21953,0.16829,0.19881
274,274,2003,2nd Quintile,West,Very concerned,0.25237,599,21953,0.24116,0.2663
275,275,2003,2nd Quintile,West,Somewhat concerned,0.51601,1329,21953,0.49454,0.53494
276,276,2003,2nd Quintile,West,Not concerned at all,0.23163,625,21953,0.21903,0.24422
277,277,2003,2nd Quintile,East,Very concerned,0.22843,305,21953,0.21386,0.24494
278,278,2003,2nd Quintile,East,Somewhat concerned,0.56944,734,21953,0.54876,0.59478
279,279,2003,2nd Quintile,East,Not concerned at all,0.20212,244,21953,0.18722,0.21878
280,280,2003,3rd Quintile,West,Very concerned,0.21633,616,21953,0.20494,0.22783
281,281,2003,3rd Quintile,West,Somewhat concerned,0.55311,1586,21953,0.53432,0.57676
282,282,2003,3rd Quintile,West,Not concerned at all,0.23056,678,21953,0.21934,0.23943
283,283,2003,3rd Quintile,East,Very concerned,0.25823,297,21953,0.23976,0.27399
284,284,2003,3rd Quintile,East,Somewhat concerned,0.57721,723,21953,0.54586,0.60486
285,285,2003,3rd Quintile,East,Not concerned at all,0.16456,187,21953,0.149,0.18227
286,286,2003,4th Quintile,West,Very concerned,0.21919,756,21953,0.20562,0.23064
287,287,2003,4th Quintile,West,Somewhat concerned,0.56944,1946,21953,0.54978,0.59172
288,288,2003,4th Quintile,West,Not concerned at all,0.21137,721,21953,0.19851,0.22301
289,289,2003,4th Quintile,East,Very concerned,0.23259,234,21953,0.21374,0.25493
290,290,2003,4th Quintile,East,Somewhat concerned,0.59936,580,21953,0.56046,0.63975
291,291,2003,4th Quintile,East,Not concerned at all,0.16805,149,21953,0.15019,0.18652
292,292,2003,5th Quintile,West,Very concerned,0.21421,1159,21953,0.2009,0.22727
293,293,2003,5th Quintile,West,Somewhat concerned,0.5762,3146,21953,0.55365,0.59721
294,294,2003,5th Quintile,West,Not concerned at all,0.20959,1183,21953,0.19778,0.21949
295,295,2003,5th Quintile,East,Very concerned,0.2326,188,21953,0.20037,0.27155
296,296,2003,5th Quintile,East,Somewhat concerned,0.59267,499,21953,0.53761,0.64468
297,297,2003,5th Quintile,East,Not concerned at all,0.17473,116,21953,0.14632,0.21121
298,298,2004,1st Quintile,West,Very concerned,0.23615,500,21398,0.21864,0.24949
299,299,2004,1st Quintile,West,Somewhat concerned,0.48638,1100,21398,0.46598,0.50645
300,300,2004,1st Quintile,West,Not concerned at all,0.27746,598,21398,0.26558,0.29078
301,301,2004,1st Quintile,East,Very concerned,0.25924,258,21398,0.23885,0.27974
302,302,2004,1st Quintile,East,Somewhat concerned,0.50318,554,21398,0.47299,0.52927
303,303,2004,1st Quintile,East,Not concerned at all,0.23758,232,21398,0.22136,0.26196
304,304,2004,2nd Quintile,West,Very concerned,0.23579,594,21398,0.22148,0.25002
305,305,2004,2nd Quintile,West,Somewhat concerned,0.5176,1328,21398,0.50132,0.54077
306,306,2004,2nd Quintile,West,Not concerned at all,0.2466,609,21398,0.23376,0.26087
307,307,2004,2nd Quintile,East,Very concerned,0.22617,274,21398,0.20703,0.24253
308,308,2004,2nd Quintile,East,Somewhat concerned,0.55331,701,21398,0.52543,0.58145
309,309,2004,2nd Quintile,East,Not concerned at all,0.22052,265,21398,0.20722,0.23667
310,310,2004,3rd Quintile,West,Very concerned,0.23483,634,21398,0.22281,0.24654
311,311,2004,3rd Quintile,West,Somewhat concerned,0.5274,1469,21398,0.50607,0.54633
312,312,2004,3rd Quintile,West,Not concerned at all,0.23778,676,21398,0.22679,0.25018
313,313,2004,3rd Quintile,East,Very concerned,0.23301,267,21398,0.21503,0.25162
