year,age_gr,sex,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,17-29 y.,female,Not concerned at all,0.09203,36,386,0.06315,0.12090
1994,30-45 y.,male,Very concerned,0.49423,127,281,0.43567,0.55279
1994,30-45 y.,male,Somewhat concerned,0.41443,123,281,0.35673,0.47213
1994,30-45 y.,male,Not concerned at all,0.09134,31,281,0.05759,0.12508
1994,30-45 y.,female,Very concerned,0.51347,133,259,0.45248,0.57446
1994,30-45 y.,female,Somewhat concerned,0.38437,126,259,0.32502,0.44373
1994,46-65 y.,male,Very concerned,0.40843,150,405,0.36049,0.45636
1994,46-65 y.,male,Somewhat concerned,0.46676,194,405,0.41811,0.51541
1994,46-65 y.,male,Not concerned at all,0.12482,61,405,0.09259,0.15705
1994,46-65 y.,female,Very concerned,0.50385,146,303,0.44746,0.56024
1994,46-65 y.,female,Somewhat concerned,0.35728,112,303,0.30323,0.41132
1994,46-65 y.,female,Not concerned at all,0.13887,45,303,0.09987,0.17788
1995,17-29 y.,male,Very concerned,0.47173,143,342,0.41875,0.52472
1995,17-29 y.,male,Somewhat concerned,0.43410,166,342,0.38149,0.48671
1995,17-29 y.,male,Not concerned at all,0.09417,33,342,0.06317,0.12517
1995,17-29 y.,female,Very concerned,0.50814,160,349,0.45561,0.56066
1995,17-29 y.,female,Somewhat concerned,0.40247,150,349,0.35094,0.45399
1995,17-29 y.,female,Not concerned at all,0.08940,39,349,0.05942,0.11937
1995,30-45 y.,male,Very concerned,0.43619,102,259,0.37568,0.49671
1995,30-45 y.,male,Somewhat concerned,0.42526,120,259,0.36493,0.48558
1995,30-45 y.,male,Not concerned at all,0.13855,37,259,0.09639,0.18071
1995,30-45 y.,female,Very concerned,0.41046,98,261,0.35066,0.47025
1995,30-45 y.,female,Somewhat concerned,0.46448,130,261,0.40385,0.52510
1995,30-45 y.,female,Not concerned at all,0.12506,33,261,0.08486,0.16527
1995,46-65 y.,male,Very concerned,0.40173,145,385,0.35270,0.45077
1995,46-65 y.,male,Somewhat concerned,0.42565,171,385,0.37620,0.47511
1995,46-65 y.,male,Not concerned at all,0.17262,69,385,0.13482,0.21041
1995,46-65 y.,female,Very concerned,0.45772,125,301,0.40134,0.51410
1995,46-65 y.,female,Somewhat concerned,0.41090,134,301,0.35522,0.46657
1995,46-65 y.,female,Not concerned at all,0.13139,42,301,0.09316,0.16962
1996,17-29 y.,male,Very concerned,0.30365,470,1518,0.28051,0.32679
1996,17-29 y.,male,Somewhat concerned,0.51150,773,1518,0.48635,0.53666
1996,17-29 y.,male,Not concerned at all,0.18485,275,1518,0.16532,0.20438
1996,17-29 y.,female,Very concerned,0.31654,509,1609,0.29380,0.33927
1996,17-29 y.,female,Somewhat concerned,0.55483,886,1609,0.53054,0.57913
1996,17-29 y.,female,Not concerned at all,0.12863,214,1609,0.11227,0.14499
1996,30-45 y.,male,Very concerned,0.25723,570,2164,0.23881,0.27565
1996,30-45 y.,male,Somewhat concerned,0.54761,1156,2164,0.52663,0.56858
1996,30-45 y.,male,Not concerned at all,0.19517,438,2164,0.17847,0.21187
1996,30-45 y.,female,Very concerned,0.29019,654,2229,0.27134,0.30904
1996,30-45 y.,female,Somewhat concerned,0.57451,1277,2229,0.55398,0.59504
1996,30-45 y.,female,Not concerned at all,0.13530,298,2229,0.12110,0.14950
1996,46-65 y.,male,Very concerned,0.27826,581,1946,0.25834,0.29818
1996,46-65 y.,male,Somewhat concerned,0.53466,1016,1946,0.51249,0.55682
1996,46-65 y.,male,Not concerned at all,0.18708,349,1946,0.16975,0.20441
1996,46-65 y.,female,Very concerned,0.32863,590,1884,0.30741,0.34985
1996,46-65 y.,female,Somewhat concerned,0.52282,1002,1884,0.50026,0.54538
1996,46-65 y.,female,Not concerned at all,0.14855,292,1884,0.13248,0.16461
1996,66 and older,male,Very concerned,0.33608,193,591,0.29796,0.37420
1996,66 and older,male,Somewhat concerned,0.47571,285,591,0.43541,0.51600
1996,66 and older,male,Not concerned at all,0.18821,113,591,0.15667,0.21976
1996,66 and older,female,Very concerned,0.30517,277,925,0.27548,0.33486
1996,66 and older,female,Somewhat concerned,0.47348,446,925,0.44128,0.50567
1996,66 and older,female,Not concerned at all,0.22135,202,925,0.19458,0.24812
1997,17-29 y.,male,Very concerned,0.30344,432,1476,0.27997,0.32690
1997,17-29 y.,male,Somewhat concerned,0.48100,738,1476,0.45550,0.50650
1997,17-29 y.,male,Not concerned at all,0.21557,306,1476,0.19458,0.23655
1997,17-29 y.,female,Very concerned,0.30767,490,1524,0.28449,0.33084
1997,17-29 y.,female,Somewhat concerned,0.53569,800,1524,0.51064,0.56074
1997,17-29 y.,female,Not concerned at all,0.15665,234,1524,0.13839,0.17490
1997,30-45 y.,male,Very concerned,0.29003,622,2138,0.27079,0.30927
1997,30-45 y.,male,Somewhat concerned,0.49519,1064,2138,0.47399,0.51639
1997,30-45 y.,male,Not concerned at all,0.21478,452,2138,0.19737,0.23219
1997,30-45 y.,female,Very concerned,0.31070,642,2200,0.29136,0.33004
1997,30-45 y.,female,Somewhat concerned,0.54915,1234,2200,0.52835,0.56994
1997,30-45 y.,female,Not concerned at all,0.14015,324,2200,0.12564,0.15466
1997,46-65 y.,male,Very concerned,0.28033,567,1908,0.26017,0.30049
1997,46-65 y.,male,Somewhat concerned,0.52112,964,1908,0.49870,0.54355
1997,46-65 y.,male,Not concerned at all,0.19854,377,1908,0.18064,0.21645
1997,46-65 y.,female,Very concerned,0.33067,640,1904,0.30954,0.35181
1997,46-65 y.,female,Somewhat concerned,0.51710,981,1904,0.49465,0.53955
1997,46-65 y.,female,Not concerned at all,0.15223,283,1904,0.13609,0.16837
1997,66 and older,male,Very concerned,0.34652,201,627,0.30924,0.38379
1997,66 and older,male,Somewhat concerned,0.47164,304,627,0.43254,0.51075
1997,66 and older,male,Not concerned at all,0.18184,122,627,0.15163,0.21206
1997,66 and older,female,Very concerned,0.29981,278,922,0.27022,0.32940
1997,66 and older,female,Somewhat concerned,0.48600,460,922,0.45372,0.51828
1997,66 and older,female,Not concerned at all,0.21420,184,922,0.18770,0.24069
1998,17-29 y.,male,Very concerned,0.29954,455,1540,0.27666,0.32243
1998,17-29 y.,male,Somewhat concerned,0.46979,738,1540,0.44486,0.49473
1998,17-29 y.,male,Not concerned at all,0.23066,347,1540,0.20962,0.25171
1998,17-29 y.,female,Very concerned,0.30234,477,1568,0.27960,0.32508
1998,17-29 y.,female,Somewhat concerned,0.53085,847,1568,0.50614,0.55556
1998,17-29 y.,female,Not concerned at all,0.16682,244,1568,0.14836,0.18528
1998,30-45 y.,male,Very concerned,0.27959,642,2344,0.26141,0.29776
1998,30-45 y.,male,Somewhat concerned,0.50891,1181,2344,0.48867,0.52915
1998,30-45 y.,male,Not concerned at all,0.21151,521,2344,0.19497,0.22804
1998,30-45 y.,female,Very concerned,0.29269,673,2426,0.27458,0.31080
1998,30-45 y.,female,Somewhat concerned,0.55498,1357,2426,0.53520,0.57476
1998,30-45 y.,female,Not concerned at all,0.15233,396,2426,0.13803,0.16664
1998,46-65 y.,male,Very concerned,0.31163,677,2158,0.29208,0.33117
1998,46-65 y.,male,Somewhat concerned,0.48766,1044,2158,0.46657,0.50876
1998,46-65 y.,male,Not concerned at all,0.20071,437,2158,0.18381,0.21761
1998,46-65 y.,female,Very concerned,0.33378,734,2158,0.31388,0.35368
1998,46-65 y.,female,Somewhat concerned,0.50263,1073,2158,0.48153,0.52373
1998,46-65 y.,female,Not concerned at all,0.16359,351,2158,0.14798,0.17920
1998,66 and older,male,Very concerned,0.36881,264,742,0.33407,0.40355
1998,66 and older,male,Somewhat concerned,0.45747,346,742,0.42160,0.49334
1998,66 and older,male,Not concerned at all,0.17372,132,742,0.14644,0.20100
1998,66 and older,female,Very concerned,0.30523,323,1057,0.27745,0.33300
1998,66 and older,female,Somewhat concerned,0.50383,535,1057,0.47368,0.53399
1998,66 and older,female,Not concerned at all,0.19094,199,1057,0.16723,0.21464
1999,17-29 y.,male,Very concerned,0.29463,413,1445,0.27112,0.31815
1999,17-29 y.,male,Somewhat concerned,0.51340,762,1445,0.48762,0.53918
1999,17-29 y.,male,Not concerned at all,0.19197,270,1445,0.17165,0.21228
1999,17-29 y.,female,Very concerned,0.34223,500,1519,0.31837,0.36610
1999,17-29 y.,female,Somewhat concerned,0.52927,825,1519,0.50416,0.55438
1999,17-29 y.,female,Not concerned at all,0.12849,194,1519,0.11166,0.14533
1999,30-45 y.,male,Very concerned,0.28731,656,2323,0.26890,0.30572
1999,30-45 y.,male,Somewhat concerned,0.56170,1312,2323,0.54152,0.58188
1999,30-45 y.,male,Not concerned at all,0.15099,355,2323,0.13643,0.16555
1999,30-45 y.,female,Very concerned,0.34201,781,2374,0.32292,0.36109
1999,30-45 y.,female,Somewhat concerned,0.55993,1355,2374,0.53996,0.57991
1999,30-45 y.,female,Not concerned at all,0.09806,238,2374,0.08610,0.11003
1999,46-65 y.,male,Very concerned,0.29133,578,2069,0.27175,0.31091
1999,46-65 y.,male,Somewhat concerned,0.53268,1135,2069,0.51118,0.55419
1999,46-65 y.,male,Not concerned at all,0.17599,356,2069,0.15957,0.19240
1999,46-65 y.,female,Very concerned,0.32929,677,2098,0.30917,0.34940
1999,46-65 y.,female,Somewhat concerned,0.55642,1170,2098,0.53515,0.57768
1999,46-65 y.,female,Not concerned at all,0.11430,251,2098,0.10068,0.12791
1999,66 and older,male,Very concerned,0.24136,184,747,0.21065,0.27206
1999,66 and older,male,Somewhat concerned,0.54226,407,747,0.50651,0.57802
1999,66 and older,male,Not concerned at all,0.21638,156,747,0.18683,0.24593
1999,66 and older,female,Very concerned,0.24321,269,1035,0.21706,0.26936
1999,66 and older,female,Somewhat concerned,0.53066,544,1035,0.50024,0.56108
1999,66 and older,female,Not concerned at all,0.22613,222,1035,0.20063,0.25162
2000,17-29 y.,male,Very concerned,0.29347,615,2192,0.27440,0.31254
2000,17-29 y.,male,Somewhat concerned,0.49239,1095,2192,0.47146,0.51332
2000,17-29 y.,male,Not concerned at all,0.21414,482,2192,0.19696,0.23132
2000,17-29 y.,female,Very concerned,0.35324,813,2334,0.33384,0.37263
2000,17-29 y.,female,Somewhat concerned,0.49756,1178,2334,0.47727,0.51785
2000,17-29 y.,female,Not concerned at all,0.14920,343,2334,0.13475,0.16366
2000,30-45 y.,male,Very concerned,0.31793,1179,3961,0.30342,0.33243
2000,30-45 y.,male,Somewhat concerned,0.52176,2129,3961,0.50620,0.53732
2000,30-45 y.,male,Not concerned at all,0.16031,653,3961,0.14888,0.17174
2000,30-45 y.,female,Very concerned,0.38458,1542,4134,0.36975,0.39941
2000,30-45 y.,female,Somewhat concerned,0.50005,2111,4134,0.48481,0.51530
2000,30-45 y.,female,Not concerned at all,0.11537,481,4134,0.10563,0.12511
2000,46-65 y.,male,Very concerned,0.32196,1177,3793,0.30709,0.33683
2000,46-65 y.,male,Somewhat concerned,0.49329,1916,3793,0.47737,0.50920
2000,46-65 y.,male,Not concerned at all,0.18475,700,3793,0.17240,0.19711
2000,46-65 y.,female,Very concerned,0.35514,1340,3892,0.34010,0.37017
2000,46-65 y.,female,Somewhat concerned,0.49674,1975,3892,0.48103,0.51245
2000,46-65 y.,female,Not concerned at all,0.14813,577,3892,0.13696,0.15929
2000,66 and older,male,Very concerned,0.22413,357,1515,0.20312,0.24514
2000,66 and older,male,Somewhat concerned,0.50832,770,1515,0.48314,0.53351
2000,66 and older,male,Not concerned at all,0.26755,388,1515,0.24525,0.28985
2000,66 and older,female,Very concerned,0.22737,474,2019,0.20908,0.24566
2000,66 and older,female,Somewhat concerned,0.50235,1020,2019,0.48053,0.52416
2000,66 and older,female,Not concerned at all,0.27028,525,2019,0.25090,0.28966
2001,17-29 y.,male,Very concerned,0.34618,676,1965,0.32514,0.36722
2001,17-29 y.,male,Somewhat concerned,0.46872,925,1965,0.44665,0.49079
2001,17-29 y.,male,Not concerned at all,0.18510,364,1965,0.16792,0.20228
2001,17-29 y.,female,Very concerned,0.40144,856,2103,0.38049,0.42240
2001,17-29 y.,female,Somewhat concerned,0.44773,967,2103,0.42647,0.46898
2001,17-29 y.,female,Not concerned at all,0.15083,280,2103,0.13553,0.16613
2001,30-45 y.,male,Very concerned,0.34216,1186,3509,0.32646,0.35786
2001,30-45 y.,male,Somewhat concerned,0.51679,1817,3509,0.50026,0.53333
2001,30-45 y.,male,Not concerned at all,0.14105,506,3509,0.12953,0.15257
2001,30-45 y.,female,Very concerned,0.41593,1561,3745,0.40014,0.43172
2001,30-45 y.,female,Somewhat concerned,0.48507,1803,3745,0.46907,0.50108
2001,30-45 y.,female,Not concerned at all,0.09899,381,3745,0.08943,0.10856
2001,46-65 y.,male,Very concerned,0.34361,1207,3482,0.32784,0.35939
2001,46-65 y.,male,Somewhat concerned,0.47332,1663,3482,0.45673,0.48990
2001,46-65 y.,male,Not concerned at all,0.18307,612,3482,0.17022,0.19592
2001,46-65 y.,female,Very concerned,0.38711,1354,3523,0.37102,0.40319
2001,46-65 y.,female,Somewhat concerned,0.48168,1699,3523,0.46518,0.49818
2001,46-65 y.,female,Not concerned at all,0.13121,470,3523,0.12006,0.14236
2001,66 and older,male,Very concerned,0.27231,418,1458,0.24946,0.29517
2001,66 and older,male,Somewhat concerned,0.48411,700,1458,0.45845,0.50977
2001,66 and older,male,Not concerned at all,0.24358,340,1458,0.22154,0.26562
2001,66 and older,female,Very concerned,0.28314,551,1889,0.26282,0.30346
2001,66 and older,female,Somewhat concerned,0.49041,919,1889,0.46786,0.51296
2001,66 and older,female,Not concerned at all,0.22645,419,1889,0.20757,0.24533
2002,17-29 y.,male,Very concerned,0.26330,519,2004,0.24401,0.28258
2002,17-29 y.,male,Somewhat concerned,0.49218,1006,2004,0.47028,0.51407
2002,17-29 y.,male,Not concerned at all,0.24453,479,2004,0.22570,0.26335
2002,17-29 y.,female,Very concerned,0.30305,646,2107,0.28342,0.32268
2002,17-29 y.,female,Somewhat concerned,0.53105,1125,2107,0.50974,0.55236
2002,17-29 y.,female,Not concerned at all,0.16590,336,2107,0.15001,0.18179
2002,30-45 y.,male,Very concerned,0.26693,907,3538,0.25235,0.28151
2002,30-45 y.,male,Somewhat concerned,0.55727,1997,3538,0.54090,0.57364
2002,30-45 y.,male,Not concerned at all,0.17580,634,3538,0.16325,0.18834
2002,30-45 y.,female,Very concerned,0.32632,1219,3849,0.31151,0.34114
2002,30-45 y.,female,Somewhat concerned,0.56052,2179,3849,0.54484,0.57621
2002,30-45 y.,female,Not concerned at all,0.11315,451,3849,0.10314,0.12316
2002,46-65 y.,male,Very concerned,0.25875,1040,3906,0.24502,0.27249
2002,46-65 y.,male,Somewhat concerned,0.55797,2178,3906,0.54239,0.57355
2002,46-65 y.,male,Not concerned at all,0.18327,688,3906,0.17114,0.19541
2002,46-65 y.,female,Very concerned,0.30187,1197,3897,0.28746,0.31629
2002,46-65 y.,female,Somewhat concerned,0.55274,2162,3897,0.53713,0.56835
2002,46-65 y.,female,Not concerned at all,0.14538,538,3897,0.13431,0.15645
2002,66 and older,male,Very concerned,0.25390,402,1608,0.23262,0.27518
2002,66 and older,male,Somewhat concerned,0.49745,815,1608,0.47300,0.52189
2002,66 and older,male,Not concerned at all,0.24865,391,1608,0.22752,0.26978
2002,66 and older,female,Very concerned,0.24514,476,1939,0.22599,0.26429
2002,66 and older,female,Somewhat concerned,0.53223,1039,1939,0.51002,0.55445
2002,66 and older,female,Not concerned at all,0.22263,424,1939,0.20410,0.24115
2003,17-29 y.,male,Very concerned,0.20535,377,1921,0.18728,0.22342
2003,17-29 y.,male,Somewhat concerned,0.50873,1000,1921,0.48637,0.53110
2003,17-29 y.,male,Not concerned at all,0.28591,544,1921,0.26570,0.30612
2003,17-29 y.,female,Very concerned,0.24465,488,2057,0.22607,0.26323
2003,17-29 y.,female,Somewhat concerned,0.53358,1133,2057,0.51202,0.55515
2003,17-29 y.,female,Not concerned at all,0.22177,436,2057,0.20381,0.23972
2003,30-45 y.,male,Very concerned,0.20548,652,3303,0.19169,0.21926
2003,30-45 y.,male,Somewhat concerned,0.57823,1924,3303,0.56138,0.59507
2003,30-45 y.,male,Not concerned at all,0.21630,727,3303,0.20225,0.23034
2003,30-45 y.,female,Very concerned,0.27772,934,3576,0.26304,0.29241
2003,30-45 y.,female,Somewhat concerned,0.57065,2068,3576,0.55442,0.58687
2003,30-45 y.,female,Not concerned at all,0.15163,574,3576,0.13987,0.16339
2003,46-65 y.,male,Very concerned,0.22182,808,3729,0.20849,0.23516
2003,46-65 y.,male,Somewhat concerned,0.55725,2103,3729,0.54130,0.57319
2003,46-65 y.,male,Not concerned at all,0.22093,818,3729,0.20761,0.23425
2003,46-65 y.,female,Very concerned,0.26583,967,3773,0.25173,0.27993
2003,46-65 y.,female,Somewhat concerned,0.55737,2150,3773,0.54152,0.57322
2003,46-65 y.,female,Not concerned at all,0.17681,656,3773,0.16463,0.18898
2003,66 and older,male,Very concerned,0.19948,319,1646,0.18017,0.21879
2003,66 and older,male,Somewhat concerned,0.51298,857,1646,0.48882,0.53713
2003,66 and older,male,Not concerned at all,0.28754,470,1646,0.26567,0.30941
2003,66 and older,female,Very concerned,0.20313,415,1952,0.18528,0.22099
2003,66 and older,female,Somewhat concerned,0.53425,1038,1952,0.51212,0.55638
2003,66 and older,female,Not concerned at all,0.26262,499,1952,0.24309,0.28214
2004,17-29 y.,male,Very concerned,0.20399,402,1894,0.18584,0.22214
2004,17-29 y.,male,Somewhat concerned,0.48906,935,1894,0.46654,0.51158
2004,17-29 y.,male,Not concerned at all,0.30695,557,1894,0.28617,0.32773
2004,17-29 y.,female,Very concerned,0.26182,523,2029,0.24269,0.28096
2004,17-29 y.,female,Somewhat concerned,0.52318,1091,2029,0.50144,0.54492
2004,17-29 y.,female,Not concerned at all,0.21499,415,2029,0.19711,0.23287
2004,30-45 y.,male,Very concerned,0.22761,664,3107,0.21286,0.24235
2004,30-45 y.,male,Somewhat concerned,0.55319,1745,3107,0.53571,0.57067
2004,30-45 y.,male,Not concerned at all,0.21920,698,3107,0.20465,0.23375
2004,30-45 y.,female,Very concerned,0.28059,908,3378,0.26544,0.29575
2004,30-45 y.,female,Somewhat concerned,0.56494,1929,3378,0.54822,0.58166
2004,30-45 y.,female,Not concerned at all,0.15447,541,3378,0.14228,0.16666
2004,46-65 y.,male,Very concerned,0.22832,791,3597,0.21460,0.24204
2004,46-65 y.,male,Somewhat concerned,0.52671,1970,3597,0.51039,0.54303
2004,46-65 y.,male,Not concerned at all,0.24497,836,3597,0.23091,0.25903
2004,46-65 y.,female,Very concerned,0.26593,950,3700,0.25169,0.28016
2004,46-65 y.,female,Somewhat concerned,0.55661,2102,3700,0.54060,0.57262
2004,46-65 y.,female,Not concerned at all,0.17747,648,3700,0.16515,0.18978
2004,66 and older,male,Very concerned,0.20535,347,1701,0.18615,0.22456
2004,66 and older,male,Somewhat concerned,0.51921,892,1701,0.49546,0.54296
2004,66 and older,male,Not concerned at all,0.27544,462,1701,0.25420,0.29667
2004,66 and older,female,Very concerned,0.19874,405,1994,0.18122,0.21626
2004,66 and older,female,Somewhat concerned,0.53372,1058,1994,0.51182,0.55563
2004,66 and older,female,Not concerned at all,0.26753,531,1994,0.24810,0.28697
2005,17-29 y.,male,Very concerned,0.30214,502,1816,0.28102,0.32327
2005,17-29 y.,male,Somewhat concerned,0.44913,864,1816,0.42625,0.47202
2005,17-29 y.,male,Not concerned at all,0.24872,450,1816,0.22884,0.26861
2005,17-29 y.,female,Very concerned,0.31677,616,1988,0.29631,0.33722
2005,17-29 y.,female,Somewhat concerned,0.51424,1027,1988,0.49226,0.53622
2005,17-29 y.,female,Not concerned at all,0.16899,345,1988,0.15251,0.18547
2005,30-45 y.,male,Very concerned,0.26363,760,2888,0.24755,0.27970
2005,30-45 y.,male,Somewhat concerned,0.53688,1543,2888,0.51869,0.55507
2005,30-45 y.,male,Not concerned at all,0.19949,585,2888,0.18492,0.21407
2005,30-45 y.,female,Very concerned,0.36908,1076,3159,0.35225,0.38591
2005,30-45 y.,female,Somewhat concerned,0.49304,1659,3159,0.47560,0.51047
2005,30-45 y.,female,Not concerned at all,0.13788,424,3159,0.12586,0.14991
2005,46-65 y.,male,Very concerned,0.30686,998,3408,0.29137,0.32234
2005,46-65 y.,male,Somewhat concerned,0.51558,1805,3408,0.49880,0.53237
2005,46-65 y.,male,Not concerned at all,0.17756,605,3408,0.16473,0.19039
2005,46-65 y.,female,Very concerned,0.35926,1232,3556,0.34349,0.37504
2005,46-65 y.,female,Somewhat concerned,0.50881,1864,3556,0.49238,0.52525
2005,46-65 y.,female,Not concerned at all,0.13192,460,3556,0.12080,0.14305
2005,66 and older,male,Very concerned,0.25464,451,1721,0.23405,0.27523
2005,66 and older,male,Somewhat concerned,0.50313,864,1721,0.47950,0.52676
2005,66 and older,male,Not concerned at all,0.24224,406,1721,0.22199,0.26248
2005,66 and older,female,Very concerned,0.25684,535,2001,0.23769,0.27599
2005,66 and older,female,Somewhat concerned,0.51814,1034,2001,0.49625,0.54004
2005,66 and older,female,Not concerned at all,0.22501,432,2001,0.20671,0.24332
2006,17-29 y.,male,Very concerned,0.26047,414,1745,0.23987,0.28106
2006,17-29 y.,male,Somewhat concerned,0.48406,881,1745,0.46061,0.50752
2006,17-29 y.,male,Not concerned at all,0.25547,450,1745,0.23500,0.27594
2006,17-29 y.,female,Very concerned,0.29402,518,1901,0.27354,0.31451
2006,17-29 y.,female,Somewhat concerned,0.52481,1048,1901,0.50236,0.54727
2006,17-29 y.,female,Not concerned at all,0.18116,335,1901,0.16385,0.19848
2006,30-45 y.,male,Very concerned,0.26038,729,2950,0.24454,0.27621
2006,30-45 y.,male,Somewhat concerned,0.53572,1620,2950,0.51772,0.55372
2006,30-45 y.,male,Not concerned at all,0.20391,601,2950,0.18937,0.21845
2006,30-45 y.,female,Very concerned,0.33994,1075,3276,0.32372,0.35616
2006,30-45 y.,female,Somewhat concerned,0.52551,1759,3276,0.50841,0.54261
2006,30-45 y.,female,Not concerned at all,0.13455,442,3276,0.12287,0.14624
2006,46-65 y.,male,Very concerned,0.28608,992,3629,0.27137,0.30079
2006,46-65 y.,male,Somewhat concerned,0.51086,1927,3629,0.49459,0.52712
2006,46-65 y.,male,Not concerned at all,0.20306,710,3629,0.18997,0.21615
2006,46-65 y.,female,Very concerned,0.33402,1250,3889,0.31920,0.34885
2006,46-65 y.,female,Somewhat concerned,0.52791,2107,3889,0.51222,0.54360
2006,46-65 y.,female,Not concerned at all,0.13806,532,3889,0.12722,0.14891
2006,66 and older,male,Very concerned,0.24174,494,2062,0.22325,0.26022
2006,66 and older,male,Somewhat concerned,0.52949,1110,2062,0.50794,0.55104
2006,66 and older,male,Not concerned at all,0.22877,458,2062,0.21064,0.24691
2006,66 and older,female,Very concerned,0.24742,575,2304,0.22980,0.26505
2006,66 and older,female,Somewhat concerned,0.52335,1222,2304,0.50295,0.54375
2006,66 and older,female,Not concerned at all,0.22923,507,2304,0.21206,0.24640
2007,17-29 y.,male,Very concerned,0.24840,395,1610,0.22728,0.26951
2007,17-29 y.,male,Somewhat concerned,0.47557,776,1610,0.45116,0.49997
2007,17-29 y.,male,Not concerned at all,0.27604,439,1610,0.25419,0.29788
2007,17-29 y.,female,Very concerned,0.29311,492,1752,0.27179,0.31443
2007,17-29 y.,female,Somewhat concerned,0.51605,923,1752,0.49264,0.53945
2007,17-29 y.,female,Not concerned at all,0.19084,337,1752,0.17244,0.20925
2007,30-45 y.,male,Very concerned,0.25260,639,2693,0.23619,0.26901
2007,30-45 y.,male,Somewhat concerned,0.53060,1460,2693,0.51175,0.54945
2007,30-45 y.,male,Not concerned at all,0.21680,594,2693,0.20124,0.23237
2007,30-45 y.,female,Very concerned,0.32725,930,2975,0.31038,0.34411
2007,30-45 y.,female,Somewhat concerned,0.53662,1630,2975,0.51870,0.55455
2007,30-45 y.,female,Not concerned at all,0.13613,415,2975,0.12380,0.14845
2007,46-65 y.,male,Very concerned,0.26880,880,3379,0.25385,0.28375
2007,46-65 y.,male,Somewhat concerned,0.54013,1873,3379,0.52332,0.55694
2007,46-65 y.,male,Not concerned at all,0.19107,626,3379,0.17781,0.20433
2007,46-65 y.,female,Very concerned,0.30230,1091,3625,0.28735,0.31725
2007,46-65 y.,female,Somewhat concerned,0.54901,2006,3625,0.53281,0.56521
2007,46-65 y.,female,Not concerned at all,0.14869,528,3625,0.13711,0.16028
2007,66 and older,male,Very concerned,0.23949,497,2020,0.22087,0.25811
