syear,sex,plj0047,proportion,n,lower_confidence,upper_confidence
2011,female,3.0,0.12055974165769645,28898,0.11680546300840516,0.12431402030698774
2011,female,1.0,0.10862119581172326,28898,0.10503354125790607,0.11220885036554046
2011,male,1.0,0.07911733046286329,28898,0.0760051831899122,0.08222947773581438
2012,female,2.0,0.3046790523935909,28166,0.29930369383656724,0.31005441095061453
2012,male,2.0,0.25960876830826696,28166,0.2544886052053172,0.26472893141121673
2012,male,3.0,0.12572495822274649,28166,0.12185302129532302,0.12959689515016995
2012,female,1.0,0.11889314853042367,28166,0.11511319738172118,0.12267309967912615
2012,female,3.0,0.10498378059569448,28166,0.10140388763974524,0.10856367355164372
2012,male,1.0,0.0861102919492775,28166,0.08283411079373061,0.08938647310482438
2013,female,2.0,0.28233951739001817,31177,0.27734280605787104,0.2873362287221653
2013,male,2.0,0.23610700249334404,31177,0.23139278507534705,0.24082121991134103
2013,male,3.0,0.160799560495288,31177,0.15672187064796847,0.16487725034260756
2013,female,3.0,0.14245869078307907,31177,0.13857887675266886,0.14633850481348928
2013,female,1.0,0.10425558889405401,31177,0.10086339524819864,0.10764778253990938
2013,male,1.0,0.07403963994421671,31177,0.07113316049538862,0.0769461193930448
2014,female,2.0,0.30001115283096025,27654,0.2946099392342431,0.3054123664276774
2014,male,2.0,0.2502323506450054,27654,0.24512715760142084,0.2553375436885899
2014,female,1.0,0.13175210974385665,27654,0.1277657384242349,0.1357384810634784
2014,male,3.0,0.12282984497564965,27654,0.11896109229451814,0.12669859765678118
2014,female,3.0,0.1085170452433176,27654,0.10485112852885871,0.11218296195777648
2014,male,1.0,0.08665749656121045,27654,0.08334163037775387,0.08997336274466704
2015,female,2.0,0.26849376952904414,27342,0.26324065278294856,0.2737468862751397
2015,male,2.0,0.23163799269660806,27342,0.22663731609184448,0.23663866930137165
2015,female,1.0,0.19210932500094116,27342,0.18743959842188923,0.1967790515799931
2015,male,1.0,0.13300455520837254,27342,0.1289794003146339,0.13702971010211118
2015,male,3.0,0.09539585137220946,27342,0.09191380168837308,0.09887790105604584
2015,female,3.0,0.0793585061928246,27342,0.0761545767278813,0.0825624356577679
2016,female,1.0,0.2499075238588444,27798,0.24481777485065387,0.25499727286703494
2016,female,2.0,0.20315158689058224,27798,0.198421738048306,0.20788143573285847
2016,male,2.0,0.19198046903898794,27798,0.18735038632572393,0.19661055175225195
2016,male,1.0,0.17722127691055709,27798,0.17273228572166058,0.1817102680994536
2016,male,3.0,0.10316638307316713,27798,0.09959057386866588,0.10674219227766837
2016,female,3.0,0.07457276022786122,27798,0.07148452377781674,0.0776609966779057
2017,female,2.0,0.224962852897474,31140,0.22032503777903048,0.22960066801591753
2017,female,1.0,0.21185405316163117,31140,0.20731548900341373,0.2163926173198486
2017,male,2.0,0.21000495294700347,31140,0.20548094123801988,0.21452896465598706
2017,male,1.0,0.15377249463430742,31140,0.14976586069176795,0.1577791285768469
2017,male,3.0,0.11253095591877167,31140,0.10902093764129346,0.11604097419624988
2017,female,3.0,0.08687469044081228,31140,0.08374638901556672,0.09000299186605784
2018,female,2.0,0.2580411874096012,29779,0.2530714272399403,0.2630109475792621
2018,male,2.0,0.22945795164956265,29779,0.22468210092159638,0.23423380237752892
2018,female,1.0,0.1782147530821682,29779,0.17386812968648913,0.18256137647784726
2018,male,1.0,0.12848681038639026,29779,0.12468607816545232,0.1322875426073282
2018,male,3.0,0.11722570424960396,29779,0.11357196726539345,0.12087944123381447
2018,female,3.0,0.08857359322267373,29779,0.0853464818653369,0.09180070458001056
2019,female,2.0,0.23671464157210076,29565,0.23186931385510004,0.24155996928910148
2019,male,2.0,0.22495156379739828,29565,0.22019190237727435,0.2297112252175222
2019,female,1.0,0.19606282867423194,29565,0.19153723231401476,0.20058842503444912
2019,male,1.0,0.1534043730971492,29565,0.14929643386835742,0.15751231232594096
2019,male,3.0,0.11157625242181013,29565,0.10798733806926937,0.11516516677435089
2019,female,3.0,0.07729034043730972,29565,0.07424621689810294,0.08033446397651649
2020,female,2.0,0.240513698630137,29899,0.23566910202215516,0.24535829523811883
2020,male,2.0,0.22804794520547944,29899,0.2232920093859146,0.2328038810250443
2020,female,1.0,0.17414383561643837,29899,0.1698451666699166,0.17844250456296015
2020,male,1.0,0.1361986301369863,29899,0.1323106767118359,0.14008658356213669
2020,male,3.0,0.13287671232876713,29899,0.12902908853472014,0.13672433612281412
2020,female,3.0,0.08821917808219178,29899,0.08500437430469464,0.09143398185968891
2021,female,2.0,0.24809514003294894,19931,0.24209885731443595,0.2540914227514619
2021,male,2.0,0.23156919275123558,19931,0.22571274461522425,0.2374256408872469
2021,female,1.0,0.18595551894563428,19931,0.18055394742235553,0.19135709046891303
2021,male,1.0,0.13838550247116968,19931,0.13359155442430215,0.1431794505180372
2021,male,3.0,0.11511532125205931,19931,0.11068432452235076,0.11954631798176786
2021,female,3.0,0.08087932454695222,19931,0.07709405725224962,0.08466459184165483
