year,migback,sampreg,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Direct migration background,East,Very concerned,0.32020,46,115,0.23455,0.40584
1996,Direct migration background,East,Somewhat concerned,0.49587,69,115,0.40409,0.58765
1996,Indirect migration background,West,Very concerned,0.42320,198,522,0.38077,0.46562
1996,Indirect migration background,West,Somewhat concerned,0.47569,258,522,0.43280,0.51857
1996,Indirect migration background,West,Not concerned at all,0.10111,66,522,0.07523,0.12700
1997,No migration background,West,Very concerned,0.30549,1877,6236,0.29406,0.31693
1997,No migration background,West,Somewhat concerned,0.51344,3260,6236,0.50103,0.52585
1997,No migration background,West,Not concerned at all,0.18107,1099,6236,0.17151,0.19063
1997,No migration background,East,Very concerned,0.27407,943,3454,0.25919,0.28895
1997,No migration background,East,Somewhat concerned,0.52828,1802,3454,0.51163,0.54493
1997,No migration background,East,Not concerned at all,0.19765,709,3454,0.18437,0.21093
1997,Direct migration background,West,Very concerned,0.34944,827,2321,0.33004,0.36884
1997,Direct migration background,West,Somewhat concerned,0.47755,1143,2321,0.45722,0.49787
1997,Direct migration background,West,Not concerned at all,0.17301,351,2321,0.15762,0.18841
1997,Direct migration background,East,Very concerned,0.30742,40,100,0.21652,0.39831
1997,Direct migration background,East,Somewhat concerned,0.44735,60,100,0.34941,0.54530
1997,Indirect migration background,West,Very concerned,0.33588,177,541,0.29605,0.37572
1997,Indirect migration background,West,Somewhat concerned,0.50294,272,541,0.46077,0.54511
1997,Indirect migration background,West,Not concerned at all,0.16118,92,541,0.13017,0.19219
1998,No migration background,West,Very concerned,0.30269,2206,7371,0.29220,0.31318
1998,No migration background,West,Somewhat concerned,0.51665,3827,7371,0.50524,0.52806
1998,No migration background,West,Not concerned at all,0.18066,1338,7371,0.17188,0.18945
1998,No migration background,East,Very concerned,0.28215,995,3671,0.26759,0.29671
1998,No migration background,East,Somewhat concerned,0.49978,1850,3671,0.48361,0.51596
1998,No migration background,East,Not concerned at all,0.21807,826,3671,0.20471,0.23143
1998,Direct migration background,West,Very concerned,0.36682,806,2246,0.34688,0.38675
1998,Direct migration background,West,Somewhat concerned,0.46582,1082,2246,0.44519,0.48646
1998,Direct migration background,West,Not concerned at all,0.16736,358,2246,0.15192,0.18280
1998,Direct migration background,East,Very concerned,0.40174,41,91,0.30045,0.50302
1998,Direct migration background,East,Somewhat concerned,0.37236,50,91,0.27249,0.47224
1998,Indirect migration background,West,Very concerned,0.34997,189,566,0.31064,0.38930
1998,Indirect migration background,West,Somewhat concerned,0.47916,296,566,0.43796,0.52035
1998,Indirect migration background,West,Not concerned at all,0.17088,81,566,0.13984,0.20191
1999,No migration background,West,Very concerned,0.29228,2084,7169,0.28175,0.30281
1999,No migration background,West,Somewhat concerned,0.55073,4012,7169,0.53922,0.56225
1999,No migration background,West,Not concerned at all,0.15699,1073,7169,0.14857,0.16541
1999,No migration background,East,Very concerned,0.29588,1040,3644,0.28106,0.31070
1999,No migration background,East,Somewhat concerned,0.56458,2111,3644,0.54848,0.58068
1999,No migration background,East,Not concerned at all,0.13954,493,3644,0.12829,0.15079
1999,Direct migration background,West,Very concerned,0.32346,676,2087,0.30339,0.34354
1999,Direct migration background,West,Somewhat concerned,0.49151,1032,2087,0.47006,0.51297
1999,Direct migration background,West,Not concerned at all,0.18502,379,2087,0.16836,0.20169
1999,Direct migration background,East,Very concerned,0.33233,39,94,0.23659,0.42806
1999,Direct migration background,East,Somewhat concerned,0.49408,55,94,0.39247,0.59570
1999,Indirect migration background,West,Very concerned,0.37978,210,580,0.34025,0.41931
1999,Indirect migration background,West,Somewhat concerned,0.48908,293,580,0.44836,0.52980
1999,Indirect migration background,West,Not concerned at all,0.13114,77,580,0.10364,0.15863
2000,No migration background,West,Very concerned,0.31355,4406,14154,0.30590,0.32119
2000,No migration background,West,Somewhat concerned,0.50503,7287,14154,0.49679,0.51327
2000,No migration background,West,Not concerned at all,0.18142,2461,14154,0.17507,0.18777
2000,No migration background,East,Very concerned,0.31841,1778,5619,0.30622,0.33059
2000,No migration background,East,Somewhat concerned,0.52510,2995,5619,0.51204,0.53816
2000,No migration background,East,Not concerned at all,0.15649,846,5619,0.14699,0.16599
2000,Direct migration background,West,Very concerned,0.32670,977,3113,0.31022,0.34318
2000,Direct migration background,West,Somewhat concerned,0.45878,1465,3113,0.44127,0.47629
2000,Direct migration background,West,Not concerned at all,0.21452,671,3113,0.20010,0.22894
2000,Direct migration background,East,Very concerned,0.32414,53,126,0.24209,0.40619
2000,Direct migration background,East,Somewhat concerned,0.52905,73,126,0.44155,0.61656
2000,Indirect migration background,West,Very concerned,0.36294,272,782,0.32921,0.39666
2000,Indirect migration background,West,Somewhat concerned,0.45537,363,782,0.42045,0.49030
2000,Indirect migration background,West,Not concerned at all,0.18169,147,782,0.15465,0.20873
2001,No migration background,West,Very concerned,0.33981,4423,12789,0.33160,0.34802
2001,No migration background,West,Somewhat concerned,0.49639,6358,12789,0.48772,0.50505
2001,No migration background,West,Not concerned at all,0.16380,2008,12789,0.15738,0.17021
2001,No migration background,East,Very concerned,0.39057,2073,5242,0.37736,0.40378
2001,No migration background,East,Somewhat concerned,0.46827,2489,5242,0.45476,0.48178
2001,No migration background,East,Not concerned at all,0.14117,680,5242,0.13174,0.15059
2001,Direct migration background,West,Very concerned,0.34833,952,2765,0.33057,0.36610
2001,Direct migration background,West,Somewhat concerned,0.45652,1274,2765,0.43795,0.47509
2001,Direct migration background,West,Not concerned at all,0.19515,539,2765,0.18037,0.20992
2001,Direct migration background,East,Very concerned,0.43098,54,106,0.33626,0.52570
2001,Direct migration background,East,Somewhat concerned,0.42220,52,106,0.32773,0.51668
2001,Indirect migration background,West,Very concerned,0.42933,296,732,0.39344,0.46521
2001,Indirect migration background,West,Somewhat concerned,0.41156,310,732,0.37589,0.44724
2001,Indirect migration background,West,Not concerned at all,0.15911,126,732,0.13260,0.18563
2002,No migration background,West,Very concerned,0.27008,3833,14065,0.26274,0.27742
2002,No migration background,West,Somewhat concerned,0.54928,7766,14065,0.54105,0.55750
2002,No migration background,West,Not concerned at all,0.18064,2466,14065,0.17429,0.18700
2002,No migration background,East,Very concerned,0.30211,1601,5255,0.28970,0.31453
2002,No migration background,East,Somewhat concerned,0.54041,2904,5255,0.52693,0.55388
2002,No migration background,East,Not concerned at all,0.15748,750,5255,0.14763,0.16733
2002,Direct migration background,West,Very concerned,0.28019,701,2651,0.26310,0.29729
2002,Direct migration background,West,Somewhat concerned,0.50479,1379,2651,0.48575,0.52382
2002,Direct migration background,West,Not concerned at all,0.21502,571,2651,0.19937,0.23066
2002,Direct migration background,East,Very concerned,0.41085,43,102,0.31490,0.50680
2002,Direct migration background,East,Somewhat concerned,0.48805,59,102,0.39056,0.58553
2002,Indirect migration background,West,Very concerned,0.30786,219,741,0.27460,0.34112
2002,Indirect migration background,West,Somewhat concerned,0.52966,380,741,0.49370,0.56562
2002,Indirect migration background,West,Not concerned at all,0.16248,142,741,0.13590,0.18906
2003,No migration background,West,Very concerned,0.22271,2941,13432,0.21567,0.22974
2003,No migration background,West,Somewhat concerned,0.55653,7554,13432,0.54813,0.56494
2003,No migration background,West,Not concerned at all,0.22076,2937,13432,0.21375,0.22777
2003,No migration background,East,Very concerned,0.24350,1250,5176,0.23180,0.25519
2003,No migration background,East,Somewhat concerned,0.57399,3039,5176,0.56052,0.58747
2003,No migration background,East,Not concerned at all,0.18251,887,5176,0.17199,0.19303
2003,Direct migration background,West,Very concerned,0.24863,555,2480,0.23162,0.26565
2003,Direct migration background,West,Somewhat concerned,0.48424,1231,2480,0.46456,0.50391
2003,Direct migration background,West,Not concerned at all,0.26713,694,2480,0.24971,0.28455
2003,Direct migration background,East,Somewhat concerned,0.64381,62,62,0.52363,0.76398
2003,Indirect migration background,West,Very concerned,0.24931,172,735,0.21801,0.28061
2003,Indirect migration background,West,Somewhat concerned,0.50078,372,735,0.46461,0.53695
2003,Indirect migration background,West,Not concerned at all,0.24991,191,735,0.21859,0.28123
2004,No migration background,West,Very concerned,0.23164,3021,13071,0.22440,0.23887
2004,No migration background,West,Somewhat concerned,0.54205,7141,13071,0.53351,0.55059
2004,No migration background,West,Not concerned at all,0.22631,2909,13071,0.21914,0.23349
2004,No migration background,East,Very concerned,0.23792,1186,5058,0.22618,0.24966
2004,No migration background,East,Somewhat concerned,0.55676,2910,5058,0.54307,0.57046
2004,No migration background,East,Not concerned at all,0.20532,962,5058,0.19418,0.21645
2004,Direct migration background,West,Very concerned,0.25173,546,2387,0.23431,0.26914
2004,Direct migration background,West,Somewhat concerned,0.49371,1228,2387,0.47365,0.51377
2004,Direct migration background,West,Not concerned at all,0.25457,613,2387,0.23709,0.27205
2004,Direct migration background,East,Very concerned,0.35210,36,83,0.24872,0.45548
2004,Direct migration background,East,Somewhat concerned,0.48240,47,83,0.37424,0.59055
2004,Indirect migration background,West,Very concerned,0.24938,186,752,0.21843,0.28032
2004,Indirect migration background,West,Somewhat concerned,0.51688,383,752,0.48114,0.55262
2004,Indirect migration background,West,Not concerned at all,0.23374,183,752,0.20348,0.26401
2005,No migration background,West,Very concerned,0.29960,3651,12504,0.29157,0.30762
2005,No migration background,West,Somewhat concerned,0.51011,6515,12504,0.50135,0.51888
2005,No migration background,West,Not concerned at all,0.19029,2338,12504,0.18341,0.19717
2005,No migration background,East,Very concerned,0.31928,1569,4876,0.30619,0.33237
2005,No migration background,East,Somewhat concerned,0.52770,2618,4876,0.51369,0.54172
2005,No migration background,East,Not concerned at all,0.15302,689,4876,0.14291,0.16313
2005,Direct migration background,West,Very concerned,0.31211,660,2245,0.29294,0.33128
2005,Direct migration background,West,Somewhat concerned,0.47578,1077,2245,0.45512,0.49645
2005,Direct migration background,West,Not concerned at all,0.21211,508,2245,0.19520,0.22902
2005,Direct migration background,East,Very concerned,0.42649,40,91,0.32431,0.52867
2005,Direct migration background,East,Somewhat concerned,0.52761,51,91,0.42446,0.63075
2005,Indirect migration background,West,Very concerned,0.34097,234,780,0.30768,0.37425
2005,Indirect migration background,West,Somewhat concerned,0.46330,383,780,0.42828,0.49832
2005,Indirect migration background,West,Not concerned at all,0.19573,163,780,0.16787,0.22360
2006,No migration background,West,Very concerned,0.28229,3733,13521,0.27470,0.28987
2006,No migration background,West,Somewhat concerned,0.52960,7303,13521,0.52119,0.53801
2006,No migration background,West,Not concerned at all,0.18811,2485,13521,0.18153,0.19470
2006,No migration background,East,Very concerned,0.28131,1388,5088,0.26895,0.29366
2006,No migration background,East,Somewhat concerned,0.53598,2824,5088,0.52228,0.54969
2006,No migration background,East,Not concerned at all,0.18271,876,5088,0.17209,0.19333
2006,Direct migration background,West,Very concerned,0.30583,650,2237,0.28673,0.32493
2006,Direct migration background,West,Somewhat concerned,0.46779,1085,2237,0.44710,0.48847
2006,Direct migration background,West,Not concerned at all,0.22639,502,2237,0.20904,0.24373
2006,Direct migration background,East,Very concerned,0.41853,41,92,0.31717,0.51989
2006,Direct migration background,East,Somewhat concerned,0.46935,51,92,0.36681,0.57189
2006,Indirect migration background,West,Very concerned,0.30555,222,761,0.27280,0.33830
2006,Indirect migration background,West,Somewhat concerned,0.50397,391,761,0.46842,0.53952
2006,Indirect migration background,West,Not concerned at all,0.19048,148,761,0.16256,0.21840
2007,No migration background,West,Very concerned,0.27019,3360,12608,0.26244,0.27794
2007,No migration background,West,Somewhat concerned,0.53772,6863,12608,0.52901,0.54642
2007,No migration background,West,Not concerned at all,0.19210,2385,12608,0.18522,0.19897
2007,No migration background,East,Very concerned,0.28634,1356,4846,0.27361,0.29906
2007,No migration background,East,Somewhat concerned,0.51314,2589,4846,0.49906,0.52721
2007,No migration background,East,Not concerned at all,0.20053,901,4846,0.18925,0.21180
2007,Direct migration background,West,Very concerned,0.28116,544,1997,0.26144,0.30088
2007,Direct migration background,West,Somewhat concerned,0.49124,1005,1997,0.46931,0.51318
2007,Direct migration background,West,Not concerned at all,0.22760,448,1997,0.20920,0.24599
2007,Direct migration background,East,Somewhat concerned,0.50927,43,43,0.35807,0.66046
2007,Indirect migration background,West,Very concerned,0.28762,216,730,0.25476,0.32048
2007,Indirect migration background,West,Somewhat concerned,0.48142,348,730,0.44515,0.51770
2007,Indirect migration background,West,Not concerned at all,0.23096,166,730,0.20036,0.26155
2008,No migration background,West,Very concerned,0.23576,2748,11913,0.22814,0.24338
2008,No migration background,West,Somewhat concerned,0.55436,6669,11913,0.54543,0.56328
2008,No migration background,West,Not concerned at all,0.20988,2496,11913,0.20257,0.21720
2008,No migration background,East,Very concerned,0.23420,1052,4621,0.22198,0.24641
2008,No migration background,East,Somewhat concerned,0.55007,2622,4621,0.53572,0.56441
2008,No migration background,East,Not concerned at all,0.21574,947,4621,0.20388,0.22760
2008,Direct migration background,West,Very concerned,0.26239,464,1811,0.24213,0.28266
2008,Direct migration background,West,Somewhat concerned,0.50549,904,1811,0.48246,0.52853
2008,Direct migration background,West,Not concerned at all,0.23211,443,1811,0.21266,0.25156
2008,Direct migration background,East,Somewhat concerned,0.63501,49,49,0.49881,0.77120
2008,Indirect migration background,West,Very concerned,0.26357,192,722,0.23141,0.29573
2008,Indirect migration background,West,Somewhat concerned,0.47808,356,722,0.44162,0.51454
2008,Indirect migration background,West,Not concerned at all,0.25835,174,722,0.22640,0.29030
2009,No migration background,West,Very concerned,0.19263,2082,11129,0.18530,0.19996
2009,No migration background,West,Somewhat concerned,0.58421,6440,11129,0.57506,0.59337
2009,No migration background,West,Not concerned at all,0.22316,2607,11129,0.21542,0.23089
2009,No migration background,East,Very concerned,0.21001,893,4409,0.19798,0.22203
2009,No migration background,East,Somewhat concerned,0.57853,2647,4409,0.56395,0.59311
2009,No migration background,East,Not concerned at all,0.21146,869,4409,0.19941,0.22352
2009,Direct migration background,West,Very concerned,0.21888,318,1569,0.19841,0.23935
2009,Direct migration background,West,Somewhat concerned,0.49282,773,1569,0.46807,0.51757
2009,Direct migration background,West,Not concerned at all,0.28830,478,1569,0.26588,0.31072
2009,Direct migration background,East,Somewhat concerned,0.46187,38,38,0.30122,0.62251
2009,Indirect migration background,West,Very concerned,0.26964,162,662,0.23581,0.30347
2009,Indirect migration background,West,Somewhat concerned,0.50548,334,662,0.46736,0.54359
2009,Indirect migration background,West,Not concerned at all,0.22488,166,662,0.19306,0.25671
2010,No migration background,West,Very concerned,0.20144,3057,14521,0.19491,0.20796
2010,No migration background,West,Somewhat concerned,0.57427,8349,14521,0.56623,0.58231
2010,No migration background,West,Not concerned at all,0.22430,3115,14521,0.21751,0.23108
2010,No migration background,East,Very concerned,0.21488,1073,5229,0.20375,0.22602
2010,No migration background,East,Somewhat concerned,0.57408,3044,5229,0.56067,0.58748
2010,No migration background,East,Not concerned at all,0.21104,1112,5229,0.19998,0.22210
2010,Direct migration background,West,Very concerned,0.21995,680,2818,0.20465,0.23525
2010,Direct migration background,West,Somewhat concerned,0.48344,1373,2818,0.46499,0.50190
2010,Direct migration background,West,Not concerned at all,0.29661,765,2818,0.27974,0.31348
2010,Direct migration background,East,Very concerned,0.34739,35,116,0.26036,0.43441
2010,Direct migration background,East,Somewhat concerned,0.56329,81,116,0.47264,0.65394
2010,Indirect migration background,West,Very concerned,0.21174,271,1014,0.18658,0.23690
2010,Indirect migration background,West,Somewhat concerned,0.51709,498,1014,0.48632,0.54787
2010,Indirect migration background,West,Not concerned at all,0.27116,245,1014,0.24379,0.29854
2010,Indirect migration background,East,Somewhat concerned,0.69644,46,46,0.56210,0.83078
2011,No migration background,West,Very concerned,0.18658,2401,12988,0.17988,0.19328
2011,No migration background,West,Somewhat concerned,0.55595,7279,12988,0.54740,0.56450
2011,No migration background,West,Not concerned at all,0.25747,3308,12988,0.24995,0.26499
2011,No migration background,East,Very concerned,0.20890,887,4690,0.19727,0.22054
2011,No migration background,East,Somewhat concerned,0.53983,2663,4690,0.52556,0.55409
2011,No migration background,East,Not concerned at all,0.25127,1140,4690,0.23886,0.26369
2011,Direct migration background,West,Very concerned,0.20031,364,1881,0.18222,0.21840
2011,Direct migration background,West,Somewhat concerned,0.48539,917,1881,0.46279,0.50798
2011,Direct migration background,West,Not concerned at all,0.31430,600,1881,0.29332,0.33529
2011,Direct migration background,East,Somewhat concerned,0.40687,46,46,0.26334,0.55041
2011,Indirect migration background,West,Very concerned,0.21246,157,745,0.18306,0.24185
2011,Indirect migration background,West,Somewhat concerned,0.49381,367,745,0.45788,0.52973
2011,Indirect migration background,West,Not concerned at all,0.29374,221,745,0.26101,0.32647
2012,No migration background,West,Very concerned,0.21006,2663,12921,0.20304,0.21709
2012,No migration background,West,Somewhat concerned,0.56287,7408,12921,0.55432,0.57142
2012,No migration background,West,Not concerned at all,0.22706,2850,12921,0.21984,0.23429
2012,No migration background,East,Very concerned,0.20145,873,4671,0.18995,0.21295
2012,No migration background,East,Somewhat concerned,0.55523,2676,4671,0.54098,0.56948
2012,No migration background,East,Not concerned at all,0.24332,1122,4671,0.23101,0.25563
2012,Direct migration background,West,Very concerned,0.23760,432,1870,0.21830,0.25689
2012,Direct migration background,West,Somewhat concerned,0.50964,923,1870,0.48697,0.53230
2012,Direct migration background,West,Not concerned at all,0.25276,515,1870,0.23306,0.27247
2012,Direct migration background,East,Very concerned,0.32793,32,109,0.23939,0.41647
2012,Direct migration background,East,Somewhat concerned,0.41163,46,109,0.31882,0.50445
2012,Direct migration background,East,Not concerned at all,0.26043,31,109,0.17766,0.34320
2012,Indirect migration background,West,Very concerned,0.20638,165,733,0.17706,0.23570
2012,Indirect migration background,West,Somewhat concerned,0.53113,400,733,0.49497,0.56728
2012,Indirect migration background,West,Not concerned at all,0.26250,168,733,0.23062,0.29437
2013,No migration background,West,Very concerned,0.19134,2421,12296,0.18438,0.19829
2013,No migration background,West,Somewhat concerned,0.56509,6912,12296,0.55633,0.57385
2013,No migration background,West,Not concerned at all,0.24357,2963,12296,0.23598,0.25116
2013,No migration background,East,Very concerned,0.18114,779,4353,0.16970,0.19258
2013,No migration background,East,Somewhat concerned,0.56918,2527,4353,0.55446,0.58389
2013,No migration background,East,Not concerned at all,0.24969,1047,4353,0.23683,0.26254
2013,Direct migration background,West,Very concerned,0.16849,686,5014,0.15813,0.17885
2013,Direct migration background,West,Somewhat concerned,0.42990,1959,5014,0.41620,0.44361
2013,Direct migration background,West,Not concerned at all,0.40161,2369,5014,0.38804,0.41518
2013,Direct migration background,East,Very concerned,0.17733,47,390,0.13937,0.21529
2013,Direct migration background,East,Somewhat concerned,0.42791,160,390,0.37874,0.47708
2013,Direct migration background,East,Not concerned at all,0.39476,183,390,0.34618,0.44333
2013,Indirect migration background,West,Very concerned,0.17399,271,1546,0.15508,0.19289
2013,Indirect migration background,West,Somewhat concerned,0.45713,675,1546,0.43229,0.48197
2013,Indirect migration background,West,Not concerned at all,0.36889,600,1546,0.34483,0.39295
2013,Indirect migration background,East,Somewhat concerned,0.56226,35,35,0.39550,0.72902
2014,No migration background,West,Very concerned,0.20548,3178,14888,0.19899,0.21197
2014,No migration background,West,Somewhat concerned,0.57078,8558,14888,0.56283,0.57874
2014,No migration background,West,Not concerned at all,0.22373,3152,14888,0.21704,0.23043
2014,No migration background,East,Very concerned,0.22539,1102,5097,0.21392,0.23686
2014,No migration background,East,Somewhat concerned,0.54856,2860,5097,0.53489,0.56222
2014,No migration background,East,Not concerned at all,0.22605,1135,5097,0.21457,0.23753
2014,Direct migration background,West,Very concerned,0.21398,1042,4863,0.20245,0.22551
2014,Direct migration background,West,Somewhat concerned,0.48534,2386,4863,0.47129,0.49939
2014,Direct migration background,West,Not concerned at all,0.30068,1435,4863,0.28779,0.31357
2014,Direct migration background,East,Very concerned,0.21685,86,366,0.17458,0.25913
2014,Direct migration background,East,Somewhat concerned,0.56797,193,366,0.51715,0.61879
2014,Direct migration background,East,Not concerned at all,0.21518,87,366,0.17302,0.25734
2014,Indirect migration background,West,Very concerned,0.25147,448,1598,0.23019,0.27275
2014,Indirect migration background,West,Somewhat concerned,0.48877,750,1598,0.46425,0.51329
2014,Indirect migration background,West,Not concerned at all,0.25976,400,1598,0.23826,0.28127
2014,Indirect migration background,East,Somewhat concerned,0.65360,54,54,0.52550,0.78171
2015,No migration background,West,Very concerned,0.34956,4998,14158,0.34171,0.35742
2015,No migration background,West,Somewhat concerned,0.51374,7337,14158,0.50551,0.52198
2015,No migration background,West,Not concerned at all,0.13670,1823,14158,0.13104,0.14235
2015,No migration background,East,Very concerned,0.34669,1632,4831,0.33327,0.36011
2015,No migration background,East,Somewhat concerned,0.49677,2421,4831,0.48267,0.51087
2015,No migration background,East,Not concerned at all,0.15653,778,4831,0.14629,0.16678
2015,Direct migration background,West,Very concerned,0.27236,1324,5538,0.26064,0.28409
2015,Direct migration background,West,Somewhat concerned,0.47656,2569,5538,0.46340,0.48971
2015,Direct migration background,West,Not concerned at all,0.25108,1645,5538,0.23966,0.26250
2015,Direct migration background,East,Very concerned,0.28928,117,442,0.24696,0.33160
2015,Direct migration background,East,Somewhat concerned,0.51779,218,442,0.47115,0.56443
2015,Direct migration background,East,Not concerned at all,0.19293,107,442,0.15610,0.22975
2015,Indirect migration background,West,Very concerned,0.31631,529,1501,0.29277,0.33984
2015,Indirect migration background,West,Somewhat concerned,0.48129,692,1501,0.45601,0.50658
2015,Indirect migration background,West,Not concerned at all,0.20240,280,1501,0.18207,0.22273
2015,Indirect migration background,East,Very concerned,0.49870,36,84,0.39113,0.60627
2015,Indirect migration background,East,Somewhat concerned,0.44063,48,84,0.33382,0.54744
2016,No migration background,West,Very concerned,0.49073,6603,13140,0.48218,0.49928
2016,No migration background,West,Somewhat concerned,0.41430,5405,13140,0.40588,0.42272
2016,No migration background,West,Not concerned at all,0.09497,1132,13140,0.08996,0.09998
2016,No migration background,East,Very concerned,0.45510,2069,4532,0.44060,0.46960
2016,No migration background,East,Somewhat concerned,0.41815,1889,4532,0.40379,0.43251
2016,No migration background,East,Not concerned at all,0.12675,574,4532,0.11706,0.13644
2016,Direct migration background,West,Very concerned,0.38556,1921,7031,0.37419,0.39694
2016,Direct migration background,West,Somewhat concerned,0.43288,2532,7031,0.42130,0.44446
2016,Direct migration background,West,Not concerned at all,0.18156,2578,7031,0.17255,0.19057
2016,Direct migration background,East,Very concerned,0.39689,214,861,0.36419,0.42959
2016,Direct migration background,East,Somewhat concerned,0.45853,302,861,0.42522,0.49183
2016,Direct migration background,East,Not concerned at all,0.14458,345,861,0.12108,0.16809
2016,Indirect migration background,West,Very concerned,0.46854,699,1371,0.44211,0.49496
2016,Indirect migration background,West,Somewhat concerned,0.39985,512,1371,0.37391,0.42579
2016,Indirect migration background,West,Not concerned at all,0.13161,160,1371,0.11371,0.14952
2016,Indirect migration background,East,Very concerned,0.42000,41,83,0.31317,0.52683
2016,Indirect migration background,East,Somewhat concerned,0.44880,42,83,0.34114,0.55645
2017,No migration background,West,Very concerned,0.42561,6366,14897,0.41767,0.43355
2017,No migration background,West,Somewhat concerned,0.47472,7196,14897,0.46670,0.48274
2017,No migration background,West,Not concerned at all,0.09967,1335,14897,0.09486,0.10448
2017,No migration background,East,Very concerned,0.42061,2039,5073,0.40703,0.43420
2017,No migration background,East,Somewhat concerned,0.44214,2360,5073,0.42847,0.45581
2017,No migration background,East,Not concerned at all,0.13725,674,5073,0.12778,0.14672
2017,Direct migration background,West,Very concerned,0.36102,1708,7747,0.35033,0.37172
2017,Direct migration background,West,Somewhat concerned,0.44263,2620,7747,0.43156,0.45369
2017,Direct migration background,West,Not concerned at all,0.19635,3419,7747,0.18751,0.20520
2017,Direct migration background,East,Very concerned,0.33443,218,958,0.30454,0.36432
2017,Direct migration background,East,Somewhat concerned,0.44286,329,958,0.41139,0.47433
2017,Direct migration background,East,Not concerned at all,0.22271,411,958,0.19635,0.24908
2017,Indirect migration background,West,Very concerned,0.46426,696,1512,0.43912,0.48941
2017,Indirect migration background,West,Somewhat concerned,0.43349,631,1512,0.40850,0.45848
2017,Indirect migration background,West,Not concerned at all,0.10225,185,1512,0.08697,0.11752
2017,Indirect migration background,East,Very concerned,0.39143,46,83,0.28579,0.49707
2017,Indirect migration background,East,Somewhat concerned,0.51787,37,83,0.40971,0.62602
2018,No migration background,West,Very concerned,0.34239,4961,14349,0.33463,0.35016
2018,No migration background,West,Somewhat concerned,0.53143,7722,14349,0.52327,0.53960
2018,No migration background,West,Not concerned at all,0.12617,1666,14349,0.12074,0.13161
2018,No migration background,East,Very concerned,0.34546,1682,4970,0.33224,0.35868
2018,No migration background,East,Somewhat concerned,0.49659,2504,4970,0.48269,0.51049
2018,No migration background,East,Not concerned at all,0.15795,784,4970,0.14781,0.16809
2018,Direct migration background,West,Very concerned,0.28306,1452,7223,0.27267,0.29345
2018,Direct migration background,West,Somewhat concerned,0.52024,2845,7223,0.50871,0.53176
2018,Direct migration background,West,Not concerned at all,0.19670,2926,7223,0.18753,0.20587
2018,Direct migration background,East,Very concerned,0.33973,224,887,0.30855,0.37092
2018,Direct migration background,East,Somewhat concerned,0.45536,304,887,0.42256,0.48815
2018,Direct migration background,East,Not concerned at all,0.20491,359,887,0.17833,0.23149
