year,pgisced97,regtyp,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1994,Lower Secondary Level,Urban regions,Not concerned at all,0.04234468428836929,73,1699,0.04213438400449511,0.042554984572243465
1994,Lower Secondary Level,Rural regions,Somewhat concerned,0.02507153323358492,45,1699,0.024908260892442205,0.025234805574727633
1994,Upper Secondary Level,Urban regions,Very concerned,0.15541082960517877,243,1699,0.15503247485477425,0.15578918435558328
1994,Upper Secondary Level,Urban regions,Somewhat concerned,0.142784223328402,245,1699,0.14241886333818796,0.14314958331861602
1994,Upper Secondary Level,Urban regions,Not concerned at all,0.034322310912346984,59,1699,0.03413218550531036,0.03451243631938361
1994,Upper Secondary Level,Rural regions,Somewhat concerned,0.018288196069877864,41,1699,0.01814826529517831,0.018428126844577418
1994,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.022246502847686714,36,1699,0.02209248134321417,0.022400524352159258
1995,Primary Level,Urban regions,Very concerned,0.107835396562569,154,1517,0.10745132810855336,0.10821946501658465
1995,Primary Level,Urban regions,Somewhat concerned,0.10193916864608427,168,1517,0.10156451592228419,0.10231382136988434
1995,Primary Level,Urban regions,Not concerned at all,0.028417137058767278,45,1517,0.028211389089693863,0.028622885027840692
1995,Lower Secondary Level,Urban regions,Very concerned,0.17994265082672806,240,1517,0.17946699300514327,0.18041830864831285
1995,Lower Secondary Level,Urban regions,Somewhat concerned,0.14518727719590988,255,1517,0.14475105752867617,0.14562349686314358
1995,Lower Secondary Level,Urban regions,Not concerned at all,0.032997304927386145,63,1517,0.03277611846108904,0.03321849139368325
1995,Lower Secondary Level,Rural regions,Somewhat concerned,0.01983968983410465,32,1517,0.01966701801335931,0.02001236165484999
1995,Upper Secondary Level,Urban regions,Very concerned,0.14078157476979297,196,1517,0.140350919096066,0.14121223044351994
1995,Upper Secondary Level,Urban regions,Somewhat concerned,0.16662787195619855,253,1517,0.16616644944042325,0.16708929447197385
1995,Upper Secondary Level,Urban regions,Not concerned at all,0.051642441494937796,73,1517,0.051368413513810995,0.0519164694760646
1995,Upper Secondary Level,Rural regions,Somewhat concerned,0.024789486727521407,38,1517,0.0245969611531716,0.024982012301871213
1996,Pre-primary Level,Urban regions,Very concerned,0.003529553314764608,50,12500,0.0035150100128244033,0.0035440966167048127
1996,Pre-primary Level,Urban regions,Somewhat concerned,0.007971749241786601,113,12500,0.007949941546475159,0.007993556937098044
1996,Pre-primary Level,Rural regions,Very concerned,0.0021207682694608376,34,12500,0.0021094870373057346,0.0021320495016159406
1996,Pre-primary Level,Rural regions,Somewhat concerned,0.0022900020907130674,40,12500,0.0022782803789552944,0.0023017238024708405
1996,Primary Level,Urban regions,Very concerned,0.006112832622935406,151,12500,0.006093718220300335,0.006131947025570477
1996,Primary Level,Urban regions,Somewhat concerned,0.00643404781724671,195,12500,0.006414440804619938,0.006453654829873481
1996,Primary Level,Urban regions,Not concerned at all,0.0022757352036481206,51,12500,0.0022640499789700168,0.0022874204283262244
1996,Primary Level,Rural regions,Very concerned,0.0016091664155473504,36,12500,0.0015993371355036957,0.0016189956955910052
1996,Primary Level,Rural regions,Somewhat concerned,0.0019147307386318743,35,12500,0.0019040103972896261,0.0019254510799741225
1996,Lower Secondary Level,Urban regions,Very concerned,0.04048786148333355,549,12500,0.040439526831789585,0.04053619613487751
1996,Lower Secondary Level,Urban regions,Somewhat concerned,0.06257157875760508,798,12500,0.06251218667546836,0.0626309708397418
1996,Lower Secondary Level,Urban regions,Not concerned at all,0.025495420291056003,276,12500,0.025456766333432388,0.02553407424867962
1996,Lower Secondary Level,Rural regions,Very concerned,0.02244609742674555,249,12500,0.022409771917206868,0.022482422936284233
1996,Lower Secondary Level,Rural regions,Somewhat concerned,0.025909513799923824,356,12500,0.025870555480090263,0.025948472119757385
1996,Lower Secondary Level,Rural regions,Not concerned at all,0.010138058589446811,124,12500,0.010113492521549852,0.01016262465734377
1996,Upper Secondary Level,Urban regions,Very concerned,0.10650414097171941,1209,12500,0.1064284924483642,0.10657978949507461
1996,Upper Secondary Level,Urban regions,Somewhat concerned,0.1939254922325408,2177,12500,0.1938285359443864,0.1940224485206952
1996,Upper Secondary Level,Urban regions,Not concerned at all,0.06282043792620141,698,12500,0.0627609357540099,0.06287994009839293
1996,Upper Secondary Level,Rural regions,Very concerned,0.05696946540712129,745,12500,0.0569126253002608,0.05702630551398179
1996,Upper Secondary Level,Rural regions,Somewhat concerned,0.08892934547550274,1277,12500,0.08885954321081735,0.08899914774018813
1996,Upper Secondary Level,Rural regions,Not concerned at all,0.028257269717209706,421,12500,0.02821663364861133,0.028297905785808083
1996,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.008686302096077871,99,12500,0.008663546199334288,0.008709057992821454
1996,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.019674057299884775,211,12500,0.01964000055391574,0.01970811404585381
1996,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.002461857983530812,40,12500,0.002449705439885471,0.002474010527176153
1996,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.005597659116195723,72,12500,0.005579363155068844,0.005615955077322601
1996,First Stage of Tertiary Education,Urban regions,Very concerned,0.010340849760865288,125,12500,0.010316041754048011,0.010365657767682565
1996,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.02554546773189158,267,12500,0.025506776847619556,0.025584158616163605
1996,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.007386893596162423,66,12500,0.007365894922686218,0.0074078922696386275
1996,First Stage of Tertiary Education,Rural regions,Very concerned,0.008980871251244868,92,12500,0.008957736161420319,0.009004006341069418
1996,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.011441446533019988,153,12500,0.011415366231807385,0.011467526834232591
1996,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.003363027193325435,49,12500,0.003348829930480226,0.0033772244561706436
1996,Second Stage of Tertiary Education,Urban regions,Very concerned,0.019884132664383047,232,12500,0.019849898244557535,0.01991836708420856
1996,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.059917591180453554,676,12500,0.0598593900966679,0.05997579226423921
1996,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.018103238250493713,193,12500,0.018070543202174195,0.01813593329881323
1996,Second Stage of Tertiary Education,Rural regions,Very concerned,0.00917169826232847,147,12500,0.009148320926434705,0.009195075598222236
1996,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.022661737531542978,365,12500,0.022625241975109994,0.02269823308797596
1996,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.00806990175545866,129,12500,0.008047961302258851,0.008091842208658469
1997,Pre-primary Level,Urban regions,Very concerned,0.003021610024126929,49,12303,0.003008201307209905,0.0030350187410439528
1997,Pre-primary Level,Urban regions,Somewhat concerned,0.007355249886646904,112,12303,0.007334375160611915,0.007376124612681893
1997,Pre-primary Level,Urban regions,Not concerned at all,0.0032365419766065794,44,12303,0.0032226660555797213,0.0032504178976334374
1997,Pre-primary Level,Rural regions,Somewhat concerned,0.003465627190264746,62,12303,0.0034512702396628132,0.0034799841408666788
1997,Primary Level,Urban regions,Very concerned,0.005482403832198519,142,12303,0.005464364648116824,0.005500443016280213
1997,Primary Level,Urban regions,Somewhat concerned,0.007165112863083913,177,12303,0.007144507741764061,0.0071857179844037646
1997,Primary Level,Urban regions,Not concerned at all,0.0030017873797768824,64,12303,0.0029884225849195535,0.0030151521746342113
1997,Primary Level,Rural regions,Somewhat concerned,0.0022185886300526707,37,12303,0.002207094364160697,0.0022300828959446444
1997,Lower Secondary Level,Urban regions,Very concerned,0.04213766820597442,564,12303,0.04208858737123131,0.04218674904071753
1997,Lower Secondary Level,Urban regions,Somewhat concerned,0.061014913083121916,735,12303,0.06095643777899061,0.06107338838725322
1997,Lower Secondary Level,Urban regions,Not concerned at all,0.02567294503934309,293,12303,0.0256343069742331,0.02571158310445308
1997,Lower Secondary Level,Rural regions,Very concerned,0.020765567856717765,227,12303,0.020730730885697896,0.020800404827737633
1997,Lower Secondary Level,Rural regions,Somewhat concerned,0.02671064816658631,358,12303,0.02667125795235306,0.02675003838081956
1997,Lower Secondary Level,Rural regions,Not concerned at all,0.009766441252756134,123,12303,0.009742416322555581,0.009790466182956687
1997,Upper Secondary Level,Urban regions,Very concerned,0.11521848424237188,1287,12303,0.11514048251098968,0.11529648597375408
1997,Upper Secondary Level,Urban regions,Somewhat concerned,0.17932194699276813,1999,12303,0.1792282278568244,0.17941566612871185
1997,Upper Secondary Level,Urban regions,Not concerned at all,0.06811433430686796,719,12303,0.068052784638485,0.06817588397525091
1997,Upper Secondary Level,Rural regions,Very concerned,0.058584856709346544,765,12303,0.058527483595748164,0.058642229822944925
1997,Upper Secondary Level,Rural regions,Somewhat concerned,0.08630229004100402,1196,12303,0.08623368791552037,0.08637089216648768
1997,Upper Secondary Level,Rural regions,Not concerned at all,0.030355688838157344,446,12303,0.030313775580562207,0.03039760209575248
1997,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.008890603582632868,97,12303,0.008867671074126275,0.00891353609113946
1997,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.016760322338084194,190,12303,0.01672896089598808,0.016791683780180307
1997,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.003383376701426874,41,12303,0.0033691905567729712,0.003397562846080777
1997,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.005869097338730606,71,12303,0.005850436438686938,0.0058877582387742745
1997,First Stage of Tertiary Education,Urban regions,Very concerned,0.01362502045639507,136,12303,0.013596699054391146,0.013653341858398992
1997,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.022354846254591963,245,12303,0.022318730090881804,0.022390962418302122
1997,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.00863525870958174,80,12303,0.008612655008547949,0.008657862410615532
1997,First Stage of Tertiary Education,Rural regions,Very concerned,0.00709308627997201,81,12303,0.007072584242069535,0.007113588317874485
1997,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.011139357146790294,143,12303,0.011113716867373198,0.01116499742620739
1997,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.004023183340100876,65,12303,0.004007718883282117,0.004038647796919635
1997,Second Stage of Tertiary Education,Urban regions,Very concerned,0.019960121143650554,224,12303,0.019925952432002382,0.019994289855298726
1997,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.06044232853138039,691,12303,0.06038411050770205,0.060500546555058723
1997,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.017516779502881132,186,12303,0.017484730476104472,0.017548828529657792
1997,Second Stage of Tertiary Education,Rural regions,Very concerned,0.007891787123076185,125,12303,0.007870170276174588,0.007913403969977783
1997,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.025095841076320742,400,12303,0.025057628441618185,0.0251340537110233
1997,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.008406283956611806,129,12303,0.008383979376379332,0.00842858853684428
1998,Pre-primary Level,Urban regions,Very concerned,0.003201005354392763,50,13289,0.0031869573339751746,0.003215053374810351
1998,Pre-primary Level,Urban regions,Somewhat concerned,0.007185189313971796,116,13289,0.007164184377850322,0.007206194250093271
1998,Pre-primary Level,Urban regions,Not concerned at all,0.0033851135860595355,46,13289,0.0033706685562734907,0.0033995586158455803
1998,Pre-primary Level,Rural regions,Very concerned,0.001795888993889374,32,13289,0.0017853592561296175,0.0018064187316491306
1998,Pre-primary Level,Rural regions,Somewhat concerned,0.0028078518626065132,58,13289,0.0027946922030338225,0.002821011522179204
1998,Primary Level,Urban regions,Very concerned,0.006176560580811263,135,13289,0.006157075773997904,0.006196045387624622
1998,Primary Level,Urban regions,Somewhat concerned,0.006845713327755268,158,13289,0.006825207096589398,0.006866219558921138
1998,Primary Level,Urban regions,Not concerned at all,0.0037150192878639106,69,13289,0.003699889234426407,0.003730149341301414
1998,Primary Level,Rural regions,Somewhat concerned,0.002037018204644822,39,13289,0.0020258051792702075,0.002048231230019437
1998,Lower Secondary Level,Urban regions,Very concerned,0.046772841846656574,622,13289,0.046720329283565384,0.04682535440974776
1998,Lower Secondary Level,Urban regions,Somewhat concerned,0.060530029170016944,793,13289,0.060470723662490886,0.060589334677543
1998,Lower Secondary Level,Urban regions,Not concerned at all,0.02525293960793536,317,13289,0.02521392115274117,0.02529195806312955
1998,Lower Secondary Level,Rural regions,Very concerned,0.018075466992849464,251,13289,0.01804233466482131,0.01810859932087762
1998,Lower Secondary Level,Rural regions,Somewhat concerned,0.028520175909281763,389,13289,0.02847877964732485,0.028561572171238676
1998,Lower Secondary Level,Rural regions,Not concerned at all,0.008542063989987973,121,13289,0.008519177104812092,0.008564950875163853
1998,Upper Secondary Level,Urban regions,Very concerned,0.11130673940088402,1346,13289,0.11122852174298278,0.11138495705878526
1998,Upper Secondary Level,Urban regions,Somewhat concerned,0.17498987790641277,2118,13289,0.17489538390576115,0.17508437190706438
1998,Upper Secondary Level,Urban regions,Not concerned at all,0.06784519309892485,825,13289,0.06778265110874897,0.06790773508910074
1998,Upper Secondary Level,Rural regions,Very concerned,0.06167375390746391,827,13289,0.06161392717859312,0.061733580636334696
1998,Upper Secondary Level,Rural regions,Somewhat concerned,0.08872998686943391,1329,13289,0.08865926937220496,0.08880070436666286
1998,Upper Secondary Level,Rural regions,Not concerned at all,0.02807224560835824,465,13289,0.02803116624509855,0.028113324971617934
1998,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.00908803709959819,103,13289,0.00906443662616119,0.00911163757303519
1998,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.017373380379696386,204,13289,0.01734088627611252,0.01740587448328025
1998,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.004771082776765232,68,13289,0.004753945646311725,0.004788219907218739
1998,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.005164919227797757,71,13289,0.005147092343467494,0.00518274611212802
1998,First Stage of Tertiary Education,Urban regions,Very concerned,0.011957182381066694,137,13289,0.011930150862542748,0.01198421389959064
1998,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.023018060929073467,282,13289,0.022980766344911096,0.02305535551323584
1998,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.00799027719381882,83,13289,0.007968135694744895,0.008012418692892747
1998,First Stage of Tertiary Education,Rural regions,Very concerned,0.006949304013072653,96,13289,0.006928644289824609,0.006969963736320697
1998,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.009701957731240734,140,13289,0.009677580701725298,0.00972633476075617
1998,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.004812708514928258,69,13289,0.004795497149557021,0.004829919880299494
1998,Second Stage of Tertiary Education,Urban regions,Very concerned,0.02022325790285342,253,13289,0.020188250712425342,0.020258265093281495
1998,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.056767881991174954,718,13289,0.05671033418534696,0.056825429797002946
1998,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.021011445036845062,244,13289,0.020975776532248965,0.02104711354144116
1998,Second Stage of Tertiary Education,Rural regions,Very concerned,0.009139910446442363,148,13289,0.00911624333411125,0.009163577558773476
1998,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.02664877129687499,419,13289,0.026608717700286194,0.02668882489346379
1998,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.007921148258550007,148,13289,0.007899101979472368,0.007943194537627646
1999,Pre-primary Level,Urban regions,Very concerned,0.004801597549213659,74,13225,0.004784827406438436,0.0048183676919888825
1999,Pre-primary Level,Urban regions,Somewhat concerned,0.007318522313134225,101,13225,0.00729784444760894,0.0073392001786595105
1999,Pre-primary Level,Urban regions,Not concerned at all,0.0023240891930406964,33,13225,0.002312407381773237,0.0023357710043081558
1999,Pre-primary Level,Rural regions,Very concerned,0.0016349177018435163,42,13225,0.00162511644688865,0.0016447189567983826
1999,Pre-primary Level,Rural regions,Somewhat concerned,0.0025715885007364433,48,13225,0.00255930193095105,0.0025838750705218364
1999,Primary Level,Urban regions,Very concerned,0.004927359518355449,109,13225,0.004910372249315941,0.004944346787394957
1999,Primary Level,Urban regions,Somewhat concerned,0.008183115149491525,166,13225,0.008161259479385069,0.00820497081959798
1999,Primary Level,Urban regions,Not concerned at all,0.0038540885902025104,76,13225,0.003839056776948759,0.0038691204034562617
1999,Lower Secondary Level,Urban regions,Very concerned,0.03709378516242818,506,13225,0.03704793597768236,0.037139634347173996
1999,Lower Secondary Level,Urban regions,Somewhat concerned,0.06590746311022339,854,13225,0.06584726937473877,0.065967656845708
1999,Lower Secondary Level,Urban regions,Not concerned at all,0.026652980943291285,312,13225,0.026613906230662898,0.026692055655919672
1999,Lower Secondary Level,Rural regions,Very concerned,0.014702600756899852,198,13225,0.014673401634600356,0.014731799879199347
1999,Lower Secondary Level,Rural regions,Somewhat concerned,0.0289279285848811,414,13225,0.028887268016337213,0.028968589153424987
1999,Lower Secondary Level,Rural regions,Not concerned at all,0.009839202224384003,133,13225,0.009815256837736208,0.009863147611031797
1999,Upper Secondary Level,Urban regions,Very concerned,0.10788661359740974,1295,13225,0.107811350366898,0.10796187682792148
1999,Upper Secondary Level,Urban regions,Somewhat concerned,0.19104858281001008,2327,13225,0.19095321052738992,0.19114395509263024
1999,Upper Secondary Level,Urban regions,Not concerned at all,0.05670015546458549,651,13225,0.05664404988501071,0.05675626104416027
1999,Upper Secondary Level,Rural regions,Very concerned,0.05209332705544276,725,13225,0.0520394178557238,0.052147236255161725
1999,Upper Secondary Level,Rural regions,Somewhat concerned,0.10102044229725904,1515,13225,0.1009473336770127,0.10109355091750538
1999,Upper Secondary Level,Rural regions,Not concerned at all,0.02761330360910623,397,13225,0.027573550808075813,0.027653056410136646
1999,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.011557736031262634,141,13225,0.01153180611670012,0.011583665945825147
1999,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.01720615568881548,202,13225,0.017174608389617416,0.017237702988013547
1999,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.003255803277124382,41,13225,0.003241983215403162,0.003269623338845602
1999,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.002784797710699793,38,13225,0.002772013311635015,0.0027975821097645714
1999,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.004617356487330624,65,13225,0.004600909711176625,0.004633803263484624
1999,First Stage of Tertiary Education,Urban regions,Very concerned,0.01229265073528491,144,13225,0.012265919073322093,0.012319382397247726
1999,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.025307567620120756,296,13225,0.02526946559607201,0.025345669644169504
1999,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.005479870978101531,57,13225,0.005461961579510486,0.005497780376692575
1999,First Stage of Tertiary Education,Rural regions,Very concerned,0.0061983951557412435,100,13225,0.006179354648080238,0.006217435663402249
1999,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.01191715040340203,177,13225,0.011890825187746337,0.011943475619057724
1999,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.0022585399565233605,36,13225,0.002247023683684294,0.002270056229362427
1999,Second Stage of Tertiary Education,Urban regions,Very concerned,0.029734097328207133,363,13225,0.02969289119986526,0.029775303456549006
1999,Second Stage of Tertiary Education,Urban regions,Somewhat concerned,0.05793289000867665,747,13225,0.05787621487350316,0.05798956514385014
1999,Second Stage of Tertiary Education,Urban regions,Not concerned at all,0.012005690744309017,129,13225,0.011979269099840298,0.012032112388777735
1999,Second Stage of Tertiary Education,Rural regions,Very concerned,0.013395007011457247,214,13225,0.013367118060801854,0.01342289596211264
1999,Second Stage of Tertiary Education,Rural regions,Somewhat concerned,0.02475930461986578,432,13225,0.024721606978712767,0.024797002261018792
1999,Second Stage of Tertiary Education,Rural regions,Not concerned at all,0.004195322111138276,67,13225,0.004179641651703526,0.0042110025705730265
2000,Pre-primary Level,Urban regions,Very concerned,0.003940067687609747,106,23708,0.00392497387917991,0.003955161496039584
2000,Pre-primary Level,Urban regions,Somewhat concerned,0.0050430712886874824,141,23708,0.005026004415911326,0.005060138161463639
2000,Pre-primary Level,Urban regions,Not concerned at all,0.0026286153886560027,71,23708,0.0026162787673941557,0.0026409520099178498
2000,Pre-primary Level,Rural regions,Very concerned,0.0019509776005703734,60,23708,0.0019403458119010215,0.0019616093892397255
2000,Pre-primary Level,Rural regions,Somewhat concerned,0.002875260892995657,86,23708,0.0028623600636165027,0.0028881617223748116
2000,Primary Level,Urban regions,Very concerned,0.004164880357780085,106,23708,0.004149363662149706,0.004180397053410464
2000,Primary Level,Urban regions,Somewhat concerned,0.004936385793239078,137,23708,0.004919499503881999,0.004953272082596157
2000,Primary Level,Urban regions,Not concerned at all,0.003025024083486693,73,23708,0.003011792530991677,0.0030382556359817093
2000,Primary Level,Rural regions,Somewhat concerned,0.001139597874309799,32,23708,0.001131468961401416,0.001147726787218182
2000,Lower Secondary Level,Urban regions,Very concerned,0.029511907459523957,679,23708,0.029471132080862685,0.02955268283818523
2000,Lower Secondary Level,Urban regions,Somewhat concerned,0.04666445394378494,1101,23708,0.04661363563072346,0.04671527225684642
2000,Lower Secondary Level,Urban regions,Not concerned at all,0.02582746837790572,571,23708,0.02578925080381814,0.0258656859519933
2000,Lower Secondary Level,Rural regions,Very concerned,0.01066900182036729,261,23708,0.010644248300660894,0.010693755340073687
2000,Lower Secondary Level,Rural regions,Somewhat concerned,0.025841679772558947,639,23708,0.02580345196427286,0.025879907580845032
2000,Lower Secondary Level,Rural regions,Not concerned at all,0.010538190379784054,246,23708,0.010513587451805806,0.010562793307762303
2000,Upper Secondary Level,Urban regions,Very concerned,0.1132647053773352,2504,23708,0.11318834843054797,0.11334106232412243
2000,Upper Secondary Level,Urban regions,Somewhat concerned,0.1718662341276399,3939,23708,0.17177533707865839,0.17195713117662142
2000,Upper Secondary Level,Urban regions,Not concerned at all,0.06640988212119299,1441,23708,0.06634988937606073,0.06646987486632525
2000,Upper Secondary Level,Rural regions,Very concerned,0.051829303251407,1359,23708,0.05177589169825459,0.05188271480455941
2000,Upper Secondary Level,Rural regions,Somewhat concerned,0.09985758913526437,2580,23708,0.09978535368112577,0.09992982458940296
2000,Upper Secondary Level,Rural regions,Not concerned at all,0.033912056771254924,838,23708,0.0338684464130969,0.03395566712941295
2000,Post-secondary Non-tertiary Level,Urban regions,Very concerned,0.014831505956076027,313,23708,0.014802381881157746,0.01486063003099431
2000,Post-secondary Non-tertiary Level,Urban regions,Somewhat concerned,0.01908238288617368,419,23708,0.019049419119828225,0.019115346652519138
2000,Post-secondary Non-tertiary Level,Urban regions,Not concerned at all,0.005299073894655245,123,23708,0.0052815814500997045,0.005316566339210786
2000,Post-secondary Non-tertiary Level,Rural regions,Very concerned,0.003732410509683482,89,23708,0.0037177183053434208,0.003747102714023543
2000,Post-secondary Non-tertiary Level,Rural regions,Somewhat concerned,0.0056384035442211865,136,23708,0.00562036279763223,0.005656444290810143
2000,First Stage of Tertiary Education,Urban regions,Very concerned,0.019723565423240642,424,23708,0.01969006338339768,0.019757067463083606
2000,First Stage of Tertiary Education,Urban regions,Somewhat concerned,0.025289354492072365,574,23708,0.025251526700819243,0.025327182283325488
2000,First Stage of Tertiary Education,Urban regions,Not concerned at all,0.007879304717494456,175,23708,0.007858002223100836,0.007900607211888077
2000,First Stage of Tertiary Education,Rural regions,Very concerned,0.007862199545247188,206,23708,0.007840920002756907,0.007883479087737469
2000,First Stage of Tertiary Education,Rural regions,Somewhat concerned,0.014772847799800428,401,23708,0.014743780509042974,0.014801915090557881
2000,First Stage of Tertiary Education,Rural regions,Not concerned at all,0.0035895281632000032,90,23708,0.0035751188898175356,0.003603937436582471
2000,Second Stage of Tertiary Education,Urban regions,Very concerned,0.041121873726812946,936,23708,0.041074030285482656,0.04116971716814324
