,Unnamed: 0,year,age_gr,regtyp,plj0047,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
36,36,1994,46-65 y.,Urban regions,Somewhat concerned,0.43283,269,1963,0.39388,0.47954
37,37,1994,46-65 y.,Urban regions,Not concerned at all,0.12134,88,1963,0.10338,0.14091
38,38,1994,46-65 y.,Rural regions,Somewhat concerned,1.0,37,1963,0.89057,1.14649
39,39,1995,17-29 y.,Urban regions,Very concerned,0.49787,267,1775,0.45316,0.54365
40,40,1995,17-29 y.,Urban regions,Somewhat concerned,0.41843,275,1775,0.38799,0.45096
41,41,1995,17-29 y.,Urban regions,Not concerned at all,0.08371,60,1775,0.06769,0.10459
42,42,1995,17-29 y.,Rural regions,Very concerned,0.50278,36,1775,0.35299,0.67653
43,43,1995,17-29 y.,Rural regions,Somewhat concerned,0.49722,41,1775,0.4029,0.59969
44,44,1995,30-45 y.,Urban regions,Very concerned,0.44205,187,1775,0.39382,0.50229
45,45,1995,30-45 y.,Urban regions,Somewhat concerned,0.43512,220,1775,0.38333,0.49557
46,46,1995,30-45 y.,Urban regions,Not concerned at all,0.12283,55,1775,0.09704,0.15245
47,47,1995,46-65 y.,Urban regions,Very concerned,0.42592,235,1775,0.39599,0.46135
48,48,1995,46-65 y.,Urban regions,Somewhat concerned,0.42628,276,1775,0.39122,0.47403
49,49,1995,46-65 y.,Urban regions,Not concerned at all,0.14779,88,1775,0.12445,0.17227
50,50,1995,46-65 y.,Rural regions,Very concerned,1.0,35,1775,0.78688,1.23581
51,51,1996,17-29 y.,Urban regions,Very concerned,0.30445,640,12866,0.28606,0.32796
52,52,1996,17-29 y.,Urban regions,Somewhat concerned,0.53887,1097,12866,0.51462,0.56302
53,53,1996,17-29 y.,Urban regions,Not concerned at all,0.15669,307,12866,0.14169,0.17035
54,54,1996,17-29 y.,Rural regions,Very concerned,0.32148,339,12866,0.29821,0.35426
55,55,1996,17-29 y.,Rural regions,Somewhat concerned,0.52059,562,12866,0.48947,0.54942
56,56,1996,17-29 y.,Rural regions,Not concerned at all,0.15792,182,12866,0.13854,0.17834
57,57,1996,30-45 y.,Urban regions,Very concerned,0.26638,814,12866,0.25379,0.28347
58,58,1996,30-45 y.,Urban regions,Somewhat concerned,0.57011,1602,12866,0.5474,0.59078
59,59,1996,30-45 y.,Urban regions,Not concerned at all,0.16351,463,12866,0.1506,0.17436
60,60,1996,30-45 y.,Rural regions,Very concerned,0.29005,410,12866,0.26755,0.3128
61,61,1996,30-45 y.,Rural regions,Somewhat concerned,0.53857,831,12866,0.51166,0.57106
62,62,1996,30-45 y.,Rural regions,Not concerned at all,0.17138,274,12866,0.15707,0.18824
63,63,1996,46-65 y.,Urban regions,Very concerned,0.28837,751,12866,0.27367,0.30343
64,64,1996,46-65 y.,Urban regions,Somewhat concerned,0.54735,1324,12866,0.52479,0.56751
65,65,1996,46-65 y.,Urban regions,Not concerned at all,0.16428,398,12866,0.15417,0.17485
66,66,1996,46-65 y.,Rural regions,Very concerned,0.33441,420,12866,0.30924,0.36014
67,67,1996,46-65 y.,Rural regions,Somewhat concerned,0.49006,694,12866,0.46926,0.51664
68,68,1996,46-65 y.,Rural regions,Not concerned at all,0.17552,242,12866,0.16253,0.18794
69,69,1996,66 and older,Urban regions,Very concerned,0.2887,290,12866,0.27258,0.30675
70,70,1996,66 and older,Urban regions,Somewhat concerned,0.48051,493,12866,0.45638,0.50252
71,71,1996,66 and older,Urban regions,Not concerned at all,0.23079,225,12866,0.2167,0.24612
72,72,1996,66 and older,Rural regions,Very concerned,0.38066,180,12866,0.35609,0.41244
73,73,1996,66 and older,Rural regions,Somewhat concerned,0.46006,238,12866,0.42674,0.49113
74,74,1996,66 and older,Rural regions,Not concerned at all,0.15929,90,12866,0.14297,0.17635
75,75,1997,17-29 y.,Urban regions,Very concerned,0.30982,618,12698,0.29048,0.33636
76,76,1997,17-29 y.,Urban regions,Somewhat concerned,0.506,991,12698,0.48061,0.53619
77,77,1997,17-29 y.,Urban regions,Not concerned at all,0.18418,341,12698,0.17147,0.20089
78,78,1997,17-29 y.,Rural regions,Very concerned,0.29446,303,12698,0.26796,0.319
79,79,1997,17-29 y.,Rural regions,Somewhat concerned,0.51379,547,12698,0.47905,0.55006
80,80,1997,17-29 y.,Rural regions,Not concerned at all,0.19175,199,12698,0.17073,0.2104
81,81,1997,30-45 y.,Urban regions,Very concerned,0.30502,877,12698,0.28661,0.32151
82,82,1997,30-45 y.,Urban regions,Somewhat concerned,0.52162,1505,12698,0.49623,0.54092
83,83,1997,30-45 y.,Urban regions,Not concerned at all,0.17336,472,12698,0.16115,0.18786
84,84,1997,30-45 y.,Rural regions,Very concerned,0.28845,387,12698,0.26794,0.31428
85,85,1997,30-45 y.,Rural regions,Somewhat concerned,0.52179,794,12698,0.49455,0.54945
86,86,1997,30-45 y.,Rural regions,Not concerned at all,0.18976,304,12698,0.17428,0.20575
87,87,1997,46-65 y.,Urban regions,Very concerned,0.29833,780,12698,0.2804,0.31309
88,88,1997,46-65 y.,Urban regions,Somewhat concerned,0.52264,1250,12698,0.50302,0.54479
89,89,1997,46-65 y.,Urban regions,Not concerned at all,0.17903,416,12698,0.16651,0.19445
90,90,1997,46-65 y.,Rural regions,Very concerned,0.32086,427,12698,0.301,0.34641
91,91,1997,46-65 y.,Rural regions,Somewhat concerned,0.51139,694,12698,0.47666,0.54222
92,92,1997,46-65 y.,Rural regions,Not concerned at all,0.16776,244,12698,0.15104,0.18666
93,93,1997,66 and older,Urban regions,Very concerned,0.29986,302,12698,0.28057,0.32069
94,94,1997,66 and older,Urban regions,Somewhat concerned,0.4818,501,12698,0.45659,0.50681
95,95,1997,66 and older,Urban regions,Not concerned at all,0.21834,221,12698,0.20554,0.23362
96,96,1997,66 and older,Rural regions,Very concerned,0.35769,177,12698,0.32453,0.38254
97,97,1997,66 and older,Rural regions,Somewhat concerned,0.47727,263,12698,0.44136,0.50818
98,98,1997,66 and older,Rural regions,Not concerned at all,0.16504,85,12698,0.14561,0.18577
99,99,1998,17-29 y.,Urban regions,Very concerned,0.3004,611,13993,0.27958,0.31799
100,100,1998,17-29 y.,Urban regions,Somewhat concerned,0.48332,1003,13993,0.46204,0.50755
101,101,1998,17-29 y.,Urban regions,Not concerned at all,0.21628,400,13993,0.20294,0.22951
102,102,1998,17-29 y.,Rural regions,Very concerned,0.30206,321,13993,0.2775,0.33017
103,103,1998,17-29 y.,Rural regions,Somewhat concerned,0.53457,582,13993,0.50111,0.57913
104,104,1998,17-29 y.,Rural regions,Not concerned at all,0.16337,191,13993,0.15087,0.17857
105,105,1998,30-45 y.,Urban regions,Very concerned,0.28466,879,13993,0.269,0.30047
106,106,1998,30-45 y.,Urban regions,Somewhat concerned,0.53469,1667,13993,0.51485,0.55259
107,107,1998,30-45 y.,Urban regions,Not concerned at all,0.18064,583,13993,0.17025,0.18964
108,108,1998,30-45 y.,Rural regions,Very concerned,0.28916,436,13993,0.27215,0.30757
109,109,1998,30-45 y.,Rural regions,Somewhat concerned,0.52419,871,13993,0.49913,0.54788
110,110,1998,30-45 y.,Rural regions,Not concerned at all,0.18665,335,13993,0.17185,0.20433
111,111,1998,46-65 y.,Urban regions,Very concerned,0.31596,915,13993,0.30128,0.32793
112,112,1998,46-65 y.,Urban regions,Somewhat concerned,0.48911,1326,13993,0.47214,0.50383
113,113,1998,46-65 y.,Urban regions,Not concerned at all,0.19492,515,13993,0.18349,0.20606
114,114,1998,46-65 y.,Rural regions,Very concerned,0.33669,496,13993,0.3155,0.35431
115,115,1998,46-65 y.,Rural regions,Somewhat concerned,0.50793,791,13993,0.48498,0.53238
116,116,1998,46-65 y.,Rural regions,Not concerned at all,0.15538,272,13993,0.14259,0.16568
117,117,1998,66 and older,Urban regions,Very concerned,0.32241,380,13993,0.30604,0.33843
118,118,1998,66 and older,Urban regions,Somewhat concerned,0.48614,590,13993,0.46247,0.51105
119,119,1998,66 and older,Urban regions,Not concerned at all,0.19146,229,13993,0.1783,0.20349
120,120,1998,66 and older,Rural regions,Very concerned,0.3474,207,13993,0.32682,0.37496
121,121,1998,66 and older,Rural regions,Somewhat concerned,0.48449,291,13993,0.45383,0.50652
122,122,1998,66 and older,Rural regions,Not concerned at all,0.16811,102,13993,0.15047,0.18767
123,123,1999,17-29 y.,Urban regions,Very concerned,0.33517,628,13610,0.31084,0.35428
124,124,1999,17-29 y.,Urban regions,Somewhat concerned,0.51151,1014,13610,0.48879,0.53703
125,125,1999,17-29 y.,Urban regions,Not concerned at all,0.15332,279,13610,0.13842,0.17042
126,126,1999,17-29 y.,Rural regions,Very concerned,0.27828,285,13610,0.25172,0.30456
127,127,1999,17-29 y.,Rural regions,Somewhat concerned,0.54258,573,13610,0.50484,0.56818
128,128,1999,17-29 y.,Rural regions,Not concerned at all,0.17913,185,13610,0.16183,0.20279
129,129,1999,30-45 y.,Urban regions,Very concerned,0.32032,972,13610,0.30363,0.33624
130,130,1999,30-45 y.,Urban regions,Somewhat concerned,0.55392,1723,13610,0.53426,0.57481
131,131,1999,30-45 y.,Urban regions,Not concerned at all,0.12576,384,13610,0.11662,0.13311
132,132,1999,30-45 y.,Rural regions,Very concerned,0.30023,465,13610,0.28067,0.32159
133,133,1999,30-45 y.,Rural regions,Somewhat concerned,0.57636,944,13610,0.54851,0.61022
134,134,1999,30-45 y.,Rural regions,Not concerned at all,0.12341,210,13610,0.11011,0.13585
135,135,1999,46-65 y.,Urban regions,Very concerned,0.31153,823,13610,0.29582,0.32645
136,136,1999,46-65 y.,Urban regions,Somewhat concerned,0.53369,1427,13610,0.51633,0.55162
137,137,1999,46-65 y.,Urban regions,Not concerned at all,0.15478,411,13610,0.14519,0.16378
138,138,1999,46-65 y.,Rural regions,Very concerned,0.30758,432,13610,0.28611,0.32527
139,139,1999,46-65 y.,Rural regions,Somewhat concerned,0.56838,878,13610,0.54117,0.59144
140,140,1999,46-65 y.,Rural regions,Not concerned at all,0.12403,195,13610,0.11065,0.13547
141,141,1999,66 and older,Urban regions,Very concerned,0.2273,277,13610,0.21243,0.24402
142,142,1999,66 and older,Urban regions,Somewhat concerned,0.54514,630,13610,0.52112,0.56583
143,143,1999,66 and older,Urban regions,Not concerned at all,0.22756,261,13610,0.21407,0.24243
144,144,1999,66 and older,Rural regions,Very concerned,0.27533,176,13610,0.2547,0.29888
145,145,1999,66 and older,Rural regions,Somewhat concerned,0.51395,321,13610,0.48323,0.54178
146,146,1999,66 and older,Rural regions,Not concerned at all,0.21072,117,13610,0.19228,0.23061
147,147,2000,17-29 y.,Urban regions,Very concerned,0.33803,939,23840,0.3264,0.35047
148,148,2000,17-29 y.,Urban regions,Somewhat concerned,0.47805,1401,23840,0.463,0.49604
149,149,2000,17-29 y.,Urban regions,Not concerned at all,0.18392,535,23840,0.17518,0.19348
150,150,2000,17-29 y.,Rural regions,Very concerned,0.29263,489,23840,0.27905,0.31022
151,151,2000,17-29 y.,Rural regions,Somewhat concerned,0.52806,871,23840,0.50594,0.55114
152,152,2000,17-29 y.,Rural regions,Not concerned at all,0.17931,290,23840,0.16658,0.19463
153,153,2000,30-45 y.,Urban regions,Very concerned,0.36955,1875,23840,0.36021,0.37947
154,154,2000,30-45 y.,Urban regions,Somewhat concerned,0.4958,2712,23840,0.48463,0.50827
155,155,2000,30-45 y.,Urban regions,Not concerned at all,0.13465,746,23840,0.1285,0.13999
156,156,2000,30-45 y.,Rural regions,Very concerned,0.30809,846,23840,0.29906,0.31938
157,157,2000,30-45 y.,Rural regions,Somewhat concerned,0.54524,1529,23840,0.52969,0.56047
158,158,2000,30-45 y.,Rural regions,Not concerned at all,0.14667,389,23840,0.13806,0.15435
159,159,2000,46-65 y.,Urban regions,Very concerned,0.34876,1705,23840,0.34046,0.35802
160,160,2000,46-65 y.,Urban regions,Somewhat concerned,0.4806,2463,23840,0.4704,0.48997
161,161,2000,46-65 y.,Urban regions,Not concerned at all,0.17064,858,23840,0.16558,0.17609
162,162,2000,46-65 y.,Rural regions,Very concerned,0.31661,812,23840,0.30478,0.32993
163,163,2000,46-65 y.,Rural regions,Somewhat concerned,0.5265,1428,23840,0.51219,0.54175
164,164,2000,46-65 y.,Rural regions,Not concerned at all,0.15689,418,23840,0.14972,0.16478
165,165,2000,66 and older,Urban regions,Very concerned,0.23716,561,23840,0.22855,0.24627
166,166,2000,66 and older,Urban regions,Somewhat concerned,0.47783,1097,23840,0.46384,0.49432
167,167,2000,66 and older,Urban regions,Not concerned at all,0.28502,632,23840,0.27663,0.29644
168,168,2000,66 and older,Rural regions,Very concerned,0.20343,270,23840,0.19392,0.21171
169,169,2000,66 and older,Rural regions,Somewhat concerned,0.55957,693,23840,0.54137,0.58073
170,170,2000,66 and older,Rural regions,Not concerned at all,0.23699,281,23840,0.2247,0.24996
171,171,2001,17-29 y.,Urban regions,Very concerned,0.38628,1015,21674,0.37085,0.4047
172,172,2001,17-29 y.,Urban regions,Somewhat concerned,0.44447,1169,21674,0.42685,0.46751
173,173,2001,17-29 y.,Urban regions,Not concerned at all,0.16925,414,21674,0.15857,0.17981
174,174,2001,17-29 y.,Rural regions,Very concerned,0.34647,517,21674,0.32726,0.36803
175,175,2001,17-29 y.,Rural regions,Somewhat concerned,0.48688,723,21674,0.45966,0.51381
176,176,2001,17-29 y.,Rural regions,Not concerned at all,0.16665,230,21674,0.15331,0.182
177,177,2001,30-45 y.,Urban regions,Very concerned,0.38545,1853,21674,0.37452,0.39877
178,178,2001,30-45 y.,Urban regions,Somewhat concerned,0.4974,2379,21674,0.48485,0.51208
179,179,2001,30-45 y.,Urban regions,Not concerned at all,0.11715,577,21674,0.11148,0.12257
180,180,2001,30-45 y.,Rural regions,Very concerned,0.36186,894,21674,0.34672,0.37549
181,181,2001,30-45 y.,Rural regions,Somewhat concerned,0.50986,1241,21674,0.49331,0.52923
182,182,2001,30-45 y.,Rural regions,Not concerned at all,0.12828,311,21674,0.11997,0.13673
183,183,2001,46-65 y.,Urban regions,Very concerned,0.36152,1645,21674,0.3486,0.37233
184,184,2001,46-65 y.,Urban regions,Somewhat concerned,0.47175,2155,21674,0.45761,0.48469
185,185,2001,46-65 y.,Urban regions,Not concerned at all,0.16673,754,21674,0.16024,0.17372
186,186,2001,46-65 y.,Rural regions,Very concerned,0.37358,916,21674,0.36195,0.38952
187,187,2001,46-65 y.,Rural regions,Somewhat concerned,0.49003,1207,21674,0.47274,0.50453
188,188,2001,46-65 y.,Rural regions,Not concerned at all,0.13639,327,21674,0.1285,0.14555
189,189,2001,66 and older,Urban regions,Very concerned,0.27496,618,21674,0.26391,0.28611
190,190,2001,66 and older,Urban regions,Somewhat concerned,0.47923,1030,21674,0.46313,0.4939
191,191,2001,66 and older,Urban regions,Not concerned at all,0.2458,521,21674,0.23632,0.25681
192,192,2001,66 and older,Rural regions,Very concerned,0.2864,351,21674,0.2736,0.30448
193,193,2001,66 and older,Rural regions,Somewhat concerned,0.50524,589,21674,0.48564,0.52236
194,194,2001,66 and older,Rural regions,Not concerned at all,0.20836,238,21674,0.19674,0.221
195,195,2002,17-29 y.,Urban regions,Very concerned,0.30609,785,22848,0.28813,0.32425
196,196,2002,17-29 y.,Urban regions,Somewhat concerned,0.49357,1334,22848,0.47202,0.51468
197,197,2002,17-29 y.,Urban regions,Not concerned at all,0.20034,524,22848,0.18738,0.21314
198,198,2002,17-29 y.,Rural regions,Very concerned,0.23653,380,22848,0.21718,0.25592
199,199,2002,17-29 y.,Rural regions,Somewhat concerned,0.54581,797,22848,0.51431,0.58036
200,200,2002,17-29 y.,Rural regions,Not concerned at all,0.21766,291,22848,0.19732,0.24176
201,201,2002,30-45 y.,Urban regions,Very concerned,0.29503,1418,22848,0.28313,0.30833
202,202,2002,30-45 y.,Urban regions,Somewhat concerned,0.55629,2799,22848,0.53869,0.57399
203,203,2002,30-45 y.,Urban regions,Not concerned at all,0.14868,751,22848,0.14152,0.15834
204,204,2002,30-45 y.,Rural regions,Very concerned,0.29903,708,22848,0.28134,0.31616
205,205,2002,30-45 y.,Rural regions,Somewhat concerned,0.56363,1376,22848,0.53967,0.58962
206,206,2002,30-45 y.,Rural regions,Not concerned at all,0.13734,335,22848,0.12618,0.14538
207,207,2002,46-65 y.,Urban regions,Very concerned,0.28097,1504,22848,0.26882,0.29396
208,208,2002,46-65 y.,Urban regions,Somewhat concerned,0.54432,2833,22848,0.52985,0.56015
209,209,2002,46-65 y.,Urban regions,Not concerned at all,0.1747,872,22848,0.16682,0.18248
210,210,2002,46-65 y.,Rural regions,Very concerned,0.27886,733,22848,0.2629,0.29316
211,211,2002,46-65 y.,Rural regions,Somewhat concerned,0.57981,1508,22848,0.55533,0.60349
212,212,2002,46-65 y.,Rural regions,Not concerned at all,0.14133,353,22848,0.13167,0.15221
213,213,2002,66 and older,Urban regions,Very concerned,0.23503,541,22848,0.22315,0.24627
214,214,2002,66 and older,Urban regions,Somewhat concerned,0.51165,1200,22848,0.495,0.52695
215,215,2002,66 and older,Urban regions,Not concerned at all,0.25332,583,22848,0.24081,0.26425
216,216,2002,66 and older,Rural regions,Very concerned,0.27755,337,22848,0.26305,0.29352
217,217,2002,66 and older,Rural regions,Somewhat concerned,0.53085,654,22848,0.50609,0.55353
218,218,2002,66 and older,Rural regions,Not concerned at all,0.1916,232,22848,0.18092,0.20487
219,219,2003,17-29 y.,Urban regions,Very concerned,0.23864,590,21957,0.22,0.25449
220,220,2003,17-29 y.,Urban regions,Somewhat concerned,0.49652,1334,21957,0.47611,0.52089
221,221,2003,17-29 y.,Urban regions,Not concerned at all,0.26484,668,21957,0.25101,0.28163
222,222,2003,17-29 y.,Rural regions,Very concerned,0.195,275,21957,0.17544,0.21504
223,223,2003,17-29 y.,Rural regions,Somewhat concerned,0.57243,799,21957,0.53302,0.60829
224,224,2003,17-29 y.,Rural regions,Not concerned at all,0.23257,312,21957,0.21222,0.2501
225,225,2003,30-45 y.,Urban regions,Very concerned,0.23682,1037,21957,0.22774,0.25025
226,226,2003,30-45 y.,Urban regions,Somewhat concerned,0.57469,2675,21957,0.55654,0.59383
227,227,2003,30-45 y.,Urban regions,Not concerned at all,0.18849,917,21957,0.17764,0.19873
228,228,2003,30-45 y.,Rural regions,Very concerned,0.2492,549,21957,0.23239,0.26381
229,229,2003,30-45 y.,Rural regions,Somewhat concerned,0.57394,1317,21957,0.54861,0.5975
230,230,2003,30-45 y.,Rural regions,Not concerned at all,0.17686,385,21957,0.16288,0.19059
231,231,2003,46-65 y.,Urban regions,Very concerned,0.2412,1172,21957,0.23219,0.25079
232,232,2003,46-65 y.,Urban regions,Somewhat concerned,0.54876,2782,21957,0.53154,0.56533
233,233,2003,46-65 y.,Urban regions,Not concerned at all,0.21004,1050,21957,0.19886,0.22246
234,234,2003,46-65 y.,Rural regions,Very concerned,0.2498,603,21957,0.23591,0.26668
235,235,2003,46-65 y.,Rural regions,Somewhat concerned,0.57567,1471,21957,0.55282,0.59754
236,236,2003,46-65 y.,Rural regions,Not concerned at all,0.17452,423,21957,0.16229,0.18602
237,237,2003,66 and older,Urban regions,Very concerned,0.19734,463,21957,0.18741,0.2081
238,238,2003,66 and older,Urban regions,Somewhat concerned,0.50699,1210,21957,0.4885,0.52217
239,239,2003,66 and older,Urban regions,Not concerned at all,0.29567,686,21957,0.28379,0.3068
240,240,2003,66 and older,Rural regions,Very concerned,0.21039,271,21957,0.19853,0.22262
241,241,2003,66 and older,Rural regions,Somewhat concerned,0.56359,685,21957,0.54172,0.58874
242,242,2003,66 and older,Rural regions,Not concerned at all,0.22602,283,21957,0.21177,0.23952
243,243,2004,17-29 y.,Urban regions,Very concerned,0.24177,614,21400,0.22496,0.25986
244,244,2004,17-29 y.,Urban regions,Somewhat concerned,0.51109,1323,21400,0.485,0.53652
245,245,2004,17-29 y.,Urban regions,Not concerned at all,0.24714,620,21400,0.23165,0.26563
246,246,2004,17-29 y.,Rural regions,Very concerned,0.21302,311,21400,0.19281,0.23976
247,247,2004,17-29 y.,Rural regions,Somewhat concerned,0.49545,703,21400,0.45941,0.53193
248,248,2004,17-29 y.,Rural regions,Not concerned at all,0.29153,352,21400,0.26202,0.3207
249,249,2004,30-45 y.,Urban regions,Very concerned,0.25323,1040,21400,0.24059,0.26672
250,250,2004,30-45 y.,Urban regions,Somewhat concerned,0.55408,2482,21400,0.53651,0.57238
251,251,2004,30-45 y.,Urban regions,Not concerned at all,0.19269,876,21400,0.18223,0.20299
252,252,2004,30-45 y.,Rural regions,Very concerned,0.25431,532,21400,0.23653,0.27096
253,253,2004,30-45 y.,Rural regions,Somewhat concerned,0.57008,1192,21400,0.54572,0.5995
254,254,2004,30-45 y.,Rural regions,Not concerned at all,0.17561,364,21400,0.1618,0.18788
255,255,2004,46-65 y.,Urban regions,Very concerned,0.2501,1174,21400,0.23715,0.26191
256,256,2004,46-65 y.,Urban regions,Somewhat concerned,0.53782,2652,21400,0.52217,0.55625
257,257,2004,46-65 y.,Urban regions,Not concerned at all,0.21209,998,21400,0.20076,0.22325
258,258,2004,46-65 y.,Rural regions,Very concerned,0.2408,567,21400,0.22406,0.25697
259,259,2004,46-65 y.,Rural regions,Somewhat concerned,0.54977,1420,21400,0.52854,0.57802
260,260,2004,46-65 y.,Rural regions,Not concerned at all,0.20943,486,21400,0.19622,0.22385
261,261,2004,66 and older,Urban regions,Very concerned,0.20749,501,21400,0.19528,0.22072
262,262,2004,66 and older,Urban regions,Somewhat concerned,0.50565,1234,21400,0.48929,0.52269
263,263,2004,66 and older,Urban regions,Not concerned at all,0.28686,688,21400,0.27471,0.30084
264,264,2004,66 and older,Rural regions,Very concerned,0.18916,251,21400,0.17658,0.20158
265,265,2004,66 and older,Rural regions,Somewhat concerned,0.57396,716,21400,0.54965,0.59807
266,266,2004,66 and older,Rural regions,Not concerned at all,0.23688,304,21400,0.22356,0.25186
267,267,2005,17-29 y.,Urban regions,Very concerned,0.32263,754,20537,0.29826,0.34379
268,268,2005,17-29 y.,Urban regions,Somewhat concerned,0.46688,1211,20537,0.44362,0.49099
269,269,2005,17-29 y.,Urban regions,Not concerned at all,0.21049,543,20537,0.19111,0.22368
270,270,2005,17-29 y.,Rural regions,Very concerned,0.28106,364,20537,0.2509,0.31393
271,271,2005,17-29 y.,Rural regions,Somewhat concerned,0.51047,680,20537,0.4732,0.55776
272,272,2005,17-29 y.,Rural regions,Not concerned at all,0.20847,252,20537,0.18573,0.23152
273,273,2005,30-45 y.,Urban regions,Very concerned,0.31745,1247,20537,0.30444,0.33337
274,274,2005,30-45 y.,Urban regions,Somewhat concerned,0.52021,2163,20537,0.50201,0.54044
275,275,2005,30-45 y.,Urban regions,Not concerned at all,0.16234,697,20537,0.15363,0.17305
276,276,2005,30-45 y.,Rural regions,Very concerned,0.30979,589,20537,0.28649,0.33195
277,277,2005,30-45 y.,Rural regions,Somewhat concerned,0.50403,1039,20537,0.47465,0.52709
278,278,2005,30-45 y.,Rural regions,Not concerned at all,0.18618,313,20537,0.17144,0.20336
279,279,2005,46-65 y.,Urban regions,Very concerned,0.33024,1428,20537,0.31584,0.3442
280,280,2005,46-65 y.,Urban regions,Somewhat concerned,0.51203,2412,20537,0.493,0.52818
281,281,2005,46-65 y.,Urban regions,Not concerned at all,0.15774,739,20537,0.1485,0.16737
282,282,2005,46-65 y.,Rural regions,Very concerned,0.33987,802,20537,0.32051,0.36365
283,283,2005,46-65 y.,Rural regions,Somewhat concerned,0.51239,1257,20537,0.4913,0.54133
284,284,2005,46-65 y.,Rural regions,Not concerned at all,0.14774,326,20537,0.13517,0.16031
285,285,2005,66 and older,Urban regions,Very concerned,0.25278,639,20537,0.23968,0.26618
286,286,2005,66 and older,Urban regions,Somewhat concerned,0.49981,1223,20537,0.48177,0.52172
287,287,2005,66 and older,Urban regions,Not concerned at all,0.24741,589,20537,0.23738,0.25855
288,288,2005,66 and older,Rural regions,Very concerned,0.26271,347,20537,0.24303,0.27784
289,289,2005,66 and older,Rural regions,Somewhat concerned,0.53748,675,20537,0.50996,0.57162
290,290,2005,66 and older,Rural regions,Not concerned at all,0.19982,248,20537,0.18562,0.21395
291,291,2006,17-29 y.,Urban regions,Very concerned,0.29124,632,21756,0.27188,0.31082
