"plj0047","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Große Sorgen","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Große Sorgen","1993","Hauptschule","direkter Migrationshintergrund","464","0.493766202587396","0.462575456531664","0.524956948643129"
"Große Sorgen","1993","Hauptschule","indirekter Migrationshintergrund","64","0.490969922328288","0.412521365618544","0.569418479038032"
"Große Sorgen","1993","Realschule","kein Migrationshintergrund","","","",""
"Große Sorgen","1993","Realschule","direkter Migrationshintergrund","","","",""
"Große Sorgen","1993","Realschule","indirekter Migrationshintergrund","34","0.49198699141115","0.375699462160322","0.608274520661977"
"Große Sorgen","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Große Sorgen","1993","(Fach-)Abitur","direkter Migrationshintergrund","76","0.466813359881128","0.387501603988533","0.546125115773724"
"Große Sorgen","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Große Sorgen","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Große Sorgen","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Einige Sorgen","1993","(noch) kein Abschluss","direkter Migrationshintergrund","214","0.390493480423221","0.349345617677786","0.431641343168656"
"Einige Sorgen","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Einige Sorgen","1993","Hauptschule","direkter Migrationshintergrund","410","0.394195649318993","0.363708864739999","0.424682433897986"
"Einige Sorgen","1993","Hauptschule","indirekter Migrationshintergrund","71","0.396427534165483","0.319667986432977","0.47318708189799"
"Einige Sorgen","1993","Realschule","kein Migrationshintergrund","","","",""
"Einige Sorgen","1993","Realschule","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Einige Sorgen","1993","(Fach-)Abitur","direkter Migrationshintergrund","64","0.461268894857559","0.382020694706261","0.540517095008856"
"Einige Sorgen","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Einige Sorgen","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1993","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Sorgen","1993","(noch) kein Abschluss","direkter Migrationshintergrund","72","0.111519306049108","0.0849701794816207","0.138068432616596"
"Keine Sorgen","1993","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1993","Hauptschule","kein Migrationshintergrund","","","",""
"Keine Sorgen","1993","Hauptschule","direkter Migrationshintergrund","113","0.112038148093611","0.0923606612976026","0.131715634889619"
"Keine Sorgen","1993","Hauptschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1993","Realschule","kein Migrationshintergrund","","","",""
"Keine Sorgen","1993","Realschule","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1993","Realschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1993","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Sorgen","1993","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1993","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1993","AkademikerIn","kein Migrationshintergrund","","","",""
"Keine Sorgen","1993","AkademikerIn","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1993","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Große Sorgen","1994","(noch) kein Abschluss","direkter Migrationshintergrund","231","0.481200226230878","0.43783657893103","0.524563873530727"
"Große Sorgen","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1994","Hauptschule","kein Migrationshintergrund","","","",""
"Große Sorgen","1994","Hauptschule","direkter Migrationshintergrund","411","0.484898537018937","0.452604227309907","0.517192846727968"
"Große Sorgen","1994","Hauptschule","indirekter Migrationshintergrund","69","0.460775474001986","0.381271449484892","0.540279498519081"
"Große Sorgen","1994","Realschule","kein Migrationshintergrund","","","",""
"Große Sorgen","1994","Realschule","direkter Migrationshintergrund","","","",""
"Große Sorgen","1994","Realschule","indirekter Migrationshintergrund","41","0.55863500885493","0.446257222029555","0.671012795680305"
"Große Sorgen","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Große Sorgen","1994","(Fach-)Abitur","direkter Migrationshintergrund","61","0.425378298411759","0.343773215296598","0.50698338152692"
"Große Sorgen","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"Große Sorgen","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"Große Sorgen","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","(noch) kein Abschluss","direkter Migrationshintergrund","224","0.438931094315476","0.395861649128051","0.482000539502902"
"Einige Sorgen","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Hauptschule","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Hauptschule","direkter Migrationshintergrund","386","0.389200996047044","0.357695210759544","0.420706781334544"
"Einige Sorgen","1994","Hauptschule","indirekter Migrationshintergrund","64","0.445836181987503","0.366555686413575","0.52511667756143"
"Einige Sorgen","1994","Realschule","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","Realschule","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1994","Realschule","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","(Fach-)Abitur","direkter Migrationshintergrund","68","0.509922699732338","0.427409581271641","0.592435818193035"
"Einige Sorgen","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"Einige Sorgen","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","(noch) kein Abschluss","direkter Migrationshintergrund","55","0.0798686794536454","0.0563411588772513","0.103396200030039"
"Keine Sorgen","1994","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Hauptschule","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Hauptschule","direkter Migrationshintergrund","123","0.125900466934019","0.104464242673916","0.147336691194122"
"Keine Sorgen","1994","Hauptschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Realschule","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","Realschule","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","Realschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1994","AkademikerIn","kein Migrationshintergrund","","","",""
"Keine Sorgen","1994","AkademikerIn","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1994","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","(noch) kein Abschluss","direkter Migrationshintergrund","192","0.457630903342458","0.412053782332518","0.503208024352397"
"Große Sorgen","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","Hauptschule","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Hauptschule","direkter Migrationshintergrund","341","0.453951953898892","0.419998931423872","0.487904976373912"
"Große Sorgen","1995","Hauptschule","indirekter Migrationshintergrund","50","0.379579764858459","0.299479668616881","0.459679861100038"
"Große Sorgen","1995","Realschule","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","Realschule","direkter Migrationshintergrund","","","",""
"Große Sorgen","1995","Realschule","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","(Fach-)Abitur","direkter Migrationshintergrund","52","0.411836807173327","0.32755692033579","0.496116694010864"
"Große Sorgen","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1995","AkademikerIn","kein Migrationshintergrund","","","",""
"Große Sorgen","1995","AkademikerIn","direkter Migrationshintergrund","","","",""
"Große Sorgen","1995","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Einige Sorgen","1995","(noch) kein Abschluss","direkter Migrationshintergrund","207","0.421134427300994","0.375965374667093","0.466303479934894"
"Einige Sorgen","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","Hauptschule","kein Migrationshintergrund","","","",""
"Einige Sorgen","1995","Hauptschule","direkter Migrationshintergrund","370","0.422031189435749","0.388350378250186","0.455712000621312"
"Einige Sorgen","1995","Hauptschule","indirekter Migrationshintergrund","70","0.470375928852593","0.387991537632187","0.552760320073"
"Einige Sorgen","1995","Realschule","kein Migrationshintergrund","","","",""
"Einige Sorgen","1995","Realschule","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1995","Realschule","indirekter Migrationshintergrund","42","0.51265189098411","0.398767774828222","0.626536007139998"
"Einige Sorgen","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Einige Sorgen","1995","(Fach-)Abitur","direkter Migrationshintergrund","59","0.381638930894252","0.298451090832886","0.464826770955618"
"Einige Sorgen","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1995","AkademikerIn","kein Migrationshintergrund","","","",""
"Einige Sorgen","1995","AkademikerIn","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1995","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Keine Sorgen","1995","(noch) kein Abschluss","direkter Migrationshintergrund","60","0.121234669356549","0.0913745443345278","0.151094794378569"
"Keine Sorgen","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1995","Hauptschule","kein Migrationshintergrund","","","",""
"Keine Sorgen","1995","Hauptschule","direkter Migrationshintergrund","115","0.124016856665359","0.101539444893852","0.146494268436866"
"Keine Sorgen","1995","Hauptschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1995","Realschule","kein Migrationshintergrund","","","",""
"Keine Sorgen","1995","Realschule","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1995","Realschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Keine Sorgen","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1995","AkademikerIn","kein Migrationshintergrund","","","",""
"Keine Sorgen","1995","AkademikerIn","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1995","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1996","(noch) kein Abschluss","kein Migrationshintergrund","73","0.292255323911787","0.237289880225351","0.347220767598222"
"Große Sorgen","1996","(noch) kein Abschluss","direkter Migrationshintergrund","198","0.433559066258019","0.389902764497607","0.47721536801843"
"Große Sorgen","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1996","Hauptschule","kein Migrationshintergrund","1350","0.32091723940274","0.307006099764401","0.33482837904108"
"Große Sorgen","1996","Hauptschule","direkter Migrationshintergrund","497","0.363030464206021","0.33719656684729","0.388864361564752"
"Große Sorgen","1996","Hauptschule","indirekter Migrationshintergrund","76","0.431580348179275","0.363944046354602","0.499216650003947"
"Große Sorgen","1996","Realschule","kein Migrationshintergrund","744","0.267532691747519","0.251124449470811","0.283940934024226"
"Große Sorgen","1996","Realschule","direkter Migrationshintergrund","46","0.31535258479422","0.240492740875445","0.390212428712996"
"Große Sorgen","1996","Realschule","indirekter Migrationshintergrund","47","0.383612203900899","0.299041595720124","0.468182812081674"
"Große Sorgen","1996","(Fach-)Abitur","kein Migrationshintergrund","165","0.261936339838351","0.228667962436097","0.295204717240604"
"Große Sorgen","1996","(Fach-)Abitur","direkter Migrationshintergrund","98","0.32905683063855","0.274505671380103","0.383607989896996"
"Große Sorgen","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1996","AkademikerIn","kein Migrationshintergrund","332","0.207543935391662","0.187328366536948","0.227759504246375"
"Große Sorgen","1996","AkademikerIn","direkter Migrationshintergrund","44","0.236921684471929","0.174806353947296","0.299037014996563"
"Große Sorgen","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1996","(noch) kein Abschluss","kein Migrationshintergrund","138","0.502483246025209","0.442055712931404","0.562910779119013"
"Einige Sorgen","1996","(noch) kein Abschluss","direkter Migrationshintergrund","237","0.450921245262003","0.407087037632123","0.494755452891882"
"Einige Sorgen","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","32","0.495891980438401","0.375268607320918","0.616515353555884"
"Einige Sorgen","1996","Hauptschule","kein Migrationshintergrund","2188","0.501032629292417","0.486133053230094","0.51593220535474"
"Einige Sorgen","1996","Hauptschule","direkter Migrationshintergrund","652","0.480398079324623","0.453557303282608","0.507238855366637"
"Einige Sorgen","1996","Hauptschule","indirekter Migrationshintergrund","101","0.456931339655888","0.38890653169191","0.524956147619866"
"Einige Sorgen","1996","Realschule","kein Migrationshintergrund","1552","0.554734765881605","0.536312985804593","0.573156545958617"
"Einige Sorgen","1996","Realschule","direkter Migrationshintergrund","82","0.503651028629906","0.423099152677082","0.584202904582729"
"Einige Sorgen","1996","Realschule","indirekter Migrationshintergrund","70","0.528540018610221","0.441722456637562","0.615357580582879"
"Einige Sorgen","1996","(Fach-)Abitur","kein Migrationshintergrund","407","0.609783027421465","0.572874427204211","0.646691627638719"
"Einige Sorgen","1996","(Fach-)Abitur","direkter Migrationshintergrund","152","0.522745432879286","0.464756404626869","0.580734461131703"
"Einige Sorgen","1996","(Fach-)Abitur","indirekter Migrationshintergrund","33","0.504530824177998","0.379062139149197","0.629999509206798"
"Einige Sorgen","1996","AkademikerIn","kein Migrationshintergrund","912","0.592026160916384","0.567528199127115","0.616524122705653"
"Einige Sorgen","1996","AkademikerIn","direkter Migrationshintergrund","118","0.650321969255867","0.580657677669767","0.719986260841967"
"Einige Sorgen","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1996","(noch) kein Abschluss","kein Migrationshintergrund","52","0.205261430063005","0.156448369660523","0.254074490465487"
"Keine Sorgen","1996","(noch) kein Abschluss","direkter Migrationshintergrund","60","0.115519688479979","0.0873606655741892","0.143678711385768"
"Keine Sorgen","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1996","Hauptschule","kein Migrationshintergrund","788","0.178050131304843","0.166650294142673","0.189449968467012"
"Keine Sorgen","1996","Hauptschule","direkter Migrationshintergrund","182","0.156571456469357","0.137048773299086","0.176094139639627"
"Keine Sorgen","1996","Hauptschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1996","Realschule","kein Migrationshintergrund","500","0.177732542370877","0.163562552639537","0.191902532102216"
"Keine Sorgen","1996","Realschule","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1996","Realschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1996","(Fach-)Abitur","kein Migrationshintergrund","99","0.128280632740185","0.102978581837548","0.153582683642821"
"Keine Sorgen","1996","(Fach-)Abitur","direkter Migrationshintergrund","35","0.148197736482164","0.106948506942182","0.189446966022147"
"Keine Sorgen","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1996","AkademikerIn","kein Migrationshintergrund","302","0.200429903691955","0.180474851098087","0.220384956285823"
"Keine Sorgen","1996","AkademikerIn","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1997","(noch) kein Abschluss","kein Migrationshintergrund","71","0.266800821373805","0.215179620562131","0.31842202218548"
"Große Sorgen","1997","(noch) kein Abschluss","direkter Migrationshintergrund","174","0.3720679122104","0.328135094195248","0.416000730225552"
"Große Sorgen","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1997","Hauptschule","kein Migrationshintergrund","1422","0.336099483453595","0.321833906674368","0.350365060232822"
"Große Sorgen","1997","Hauptschule","direkter Migrationshintergrund","474","0.367543978081727","0.341058750382706","0.394029205780748"
"Große Sorgen","1997","Hauptschule","indirekter Migrationshintergrund","69","0.312880354022086","0.251046467358074","0.374714240686098"
"Große Sorgen","1997","Realschule","kein Migrationshintergrund","804","0.294546702725555","0.277598836232186","0.311494569218924"
"Große Sorgen","1997","Realschule","direkter Migrationshintergrund","42","0.28794552537929","0.216196806211309","0.359694244547271"
"Große Sorgen","1997","Realschule","indirekter Migrationshintergrund","43","0.332406529568216","0.249492492441397","0.415320566695035"
"Große Sorgen","1997","(Fach-)Abitur","kein Migrationshintergrund","166","0.272690450629531","0.239413120008064","0.305967781250998"
"Große Sorgen","1997","(Fach-)Abitur","direkter Migrationshintergrund","90","0.335368194894576","0.277981275257021","0.39275511453213"
"Große Sorgen","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1997","AkademikerIn","kein Migrationshintergrund","298","0.185720545649123","0.166410598803373","0.205030492494873"
"Große Sorgen","1997","AkademikerIn","direkter Migrationshintergrund","48","0.286493830337874","0.220260273357323","0.352727387318424"
"Große Sorgen","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1997","(noch) kein Abschluss","kein Migrationshintergrund","158","0.549764902866599","0.491697591796731","0.607832213936467"
"Einige Sorgen","1997","(noch) kein Abschluss","direkter Migrationshintergrund","218","0.474937720581905","0.429549270146299","0.52032617101751"
"Einige Sorgen","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","40","0.470772994970205","0.360001616725473","0.581544373214937"
"Einige Sorgen","1997","Hauptschule","kein Migrationshintergrund","2036","0.48161830772269","0.466528620738086","0.496707994707293"
"Einige Sorgen","1997","Hauptschule","direkter Migrationshintergrund","595","0.433453722940613","0.406231539705662","0.460675906175565"
"Einige Sorgen","1997","Hauptschule","indirekter Migrationshintergrund","107","0.524372667665873","0.457772604575492","0.590972730756253"
"Einige Sorgen","1997","Realschule","kein Migrationshintergrund","1419","0.508983844017979","0.490397083327868","0.52757060470809"
"Einige Sorgen","1997","Realschule","direkter Migrationshintergrund","85","0.527247470890863","0.448138349953184","0.606356591828543"
"Einige Sorgen","1997","Realschule","indirekter Migrationshintergrund","53","0.433899203793962","0.346666655833705","0.521131751754219"
"Einige Sorgen","1997","(Fach-)Abitur","kein Migrationshintergrund","396","0.566780091852312","0.52975336106035","0.603806822644273"
"Einige Sorgen","1997","(Fach-)Abitur","direkter Migrationshintergrund","130","0.509564189489178","0.448799406145701","0.570328972832655"
"Einige Sorgen","1997","(Fach-)Abitur","indirekter Migrationshintergrund","40","0.772594167606167","0.666534813490947","0.878653521721386"
"Einige Sorgen","1997","AkademikerIn","kein Migrationshintergrund","968","0.623128970373114","0.599065973597694","0.647191967148535"
"Einige Sorgen","1997","AkademikerIn","direkter Migrationshintergrund","109","0.555320966736847","0.482523387557994","0.628118545915699"
"Einige Sorgen","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","(noch) kein Abschluss","kein Migrationshintergrund","53","0.183434275759596","0.138263312210977","0.228605239308214"
"Keine Sorgen","1997","(noch) kein Abschluss","direkter Migrationshintergrund","73","0.152994367207695","0.120275181653718","0.185713552761673"
"Keine Sorgen","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Hauptschule","kein Migrationshintergrund","754","0.182282208823716","0.170622766606305","0.193941651041127"
"Keine Sorgen","1997","Hauptschule","direkter Migrationshintergrund","204","0.19900229897766","0.17707028213085","0.220934315824469"
"Keine Sorgen","1997","Hauptschule","indirekter Migrationshintergrund","40","0.162746978312042","0.113519675164364","0.211974281459719"
"Keine Sorgen","1997","Realschule","kein Migrationshintergrund","556","0.196469453256466","0.181697003157303","0.211241903355629"
"Keine Sorgen","1997","Realschule","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1997","Realschule","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","(Fach-)Abitur","kein Migrationshintergrund","126","0.160529457518158","0.133098941883417","0.187959973152899"
"Keine Sorgen","1997","(Fach-)Abitur","direkter Migrationshintergrund","40","0.155067615616246","0.111069614181063","0.19906561705143"
"Keine Sorgen","1997","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1997","AkademikerIn","kein Migrationshintergrund","292","0.191150483977763","0.171625713812174","0.210675254143351"
"Keine Sorgen","1997","AkademikerIn","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1997","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","(noch) kein Abschluss","kein Migrationshintergrund","83","0.282802033884347","0.232008853302632","0.333595214466062"
"Große Sorgen","1998","(noch) kein Abschluss","direkter Migrationshintergrund","161","0.390128836176387","0.343863339454141","0.436394332898632"
"Große Sorgen","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","Hauptschule","kein Migrationshintergrund","1573","0.345542250517976","0.331890135906438","0.359194365129514"
"Große Sorgen","1998","Hauptschule","direkter Migrationshintergrund","454","0.394332981016348","0.366751159063435","0.421914802969261"
"Große Sorgen","1998","Hauptschule","indirekter Migrationshintergrund","72","0.364921036483322","0.301307423241215","0.428534649725429"
"Große Sorgen","1998","Realschule","kein Migrationshintergrund","866","0.283037292540236","0.267107592454515","0.298966992625958"
"Große Sorgen","1998","Realschule","direkter Migrationshintergrund","40","0.315242909774668","0.23800480237173","0.392481017177606"
"Große Sorgen","1998","Realschule","indirekter Migrationshintergrund","51","0.333912738871596","0.25465152947093","0.413173948272262"
"Große Sorgen","1998","(Fach-)Abitur","kein Migrationshintergrund","179","0.237672691765567","0.208176667719751","0.267168715811383"
"Große Sorgen","1998","(Fach-)Abitur","direkter Migrationshintergrund","97","0.378328672689436","0.318804543877313","0.43785280150156"
"Große Sorgen","1998","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Große Sorgen","1998","AkademikerIn","kein Migrationshintergrund","353","0.202141731210499","0.1831626697087","0.221120792712299"
"Große Sorgen","1998","AkademikerIn","direkter Migrationshintergrund","44","0.246639380937977","0.184857666507728","0.308421095368226"
"Große Sorgen","1998","AkademikerIn","indirekter Migrationshintergrund","","","",""
