year,migback,pgisced97,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,No migration background,Pre-primary Level,Very concerned,0.24906,52,204,0.18957,0.30855
1996,No migration background,Pre-primary Level,Somewhat concerned,0.57178,117,204,0.50371,0.63985
1996,No migration background,Pre-primary Level,Not concerned at all,0.17916,35,204,0.12641,0.23192
1996,No migration background,Lower Secondary Level,Very concerned,0.31490,437,1468,0.29113,0.33867
1996,No migration background,Lower Secondary Level,Somewhat concerned,0.48197,739,1468,0.45640,0.50754
1996,No migration background,Lower Secondary Level,Not concerned at all,0.20313,292,1468,0.18254,0.22372
1996,No migration background,Upper Secondary Level,Very concerned,0.30112,1574,5398,0.28888,0.31336
1996,No migration background,Upper Secondary Level,Somewhat concerned,0.52874,2865,5398,0.51542,0.54206
1996,No migration background,Upper Secondary Level,Not concerned at all,0.17014,959,5398,0.16011,0.18016
1996,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.24315,76,316,0.19578,0.29052
1996,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.66117,199,316,0.60890,0.71344
1996,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.09568,41,316,0.06320,0.12816
1996,No migration background,First Stage of Tertiary Education,Very concerned,0.28274,190,675,0.24874,0.31673
1996,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.55657,380,675,0.51906,0.59407
1996,No migration background,First Stage of Tertiary Education,Not concerned at all,0.16070,105,675,0.13297,0.18842
1996,No migration background,Second Stage of Tertiary Education,Very concerned,0.20754,332,1546,0.18731,0.22776
1996,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.59204,912,1546,0.56753,0.61655
1996,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.20043,302,1546,0.18046,0.22039
1996,Direct migration background,No answer / don't know,Very concerned,0.39734,43,81,0.29011,0.50458
1996,Direct migration background,No answer / don't know,Somewhat concerned,0.37443,38,81,0.26837,0.48048
1996,Direct migration background,Primary Level,Very concerned,0.43228,168,416,0.38461,0.47994
1996,Direct migration background,Primary Level,Somewhat concerned,0.47486,202,416,0.42681,0.52290
1996,Direct migration background,Primary Level,Not concerned at all,0.09286,46,416,0.06494,0.12079
1996,Direct migration background,Lower Secondary Level,Very concerned,0.41100,288,713,0.37486,0.44714
1996,Direct migration background,Lower Secondary Level,Somewhat concerned,0.43451,337,713,0.39810,0.47092
1996,Direct migration background,Lower Secondary Level,Not concerned at all,0.15449,88,713,0.12794,0.18104
1996,Direct migration background,Upper Secondary Level,Very concerned,0.32084,314,925,0.29074,0.35094
1996,Direct migration background,Upper Secondary Level,Somewhat concerned,0.50941,475,925,0.47718,0.54165
1996,Direct migration background,Upper Secondary Level,Not concerned at all,0.16974,136,925,0.14554,0.19395
1996,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.35303,46,126,0.26925,0.43681
1996,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.54031,80,126,0.45294,0.62768
1996,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.52511,33,33,0.35209,0.69813
1996,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.23685,44,162,0.17118,0.30252
1996,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.65028,118,162,0.57661,0.72394
1996,Indirect migration background,Lower Secondary Level,Very concerned,0.43085,73,151,0.35160,0.51010
1996,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.47588,78,151,0.39596,0.55581
1996,Indirect migration background,Upper Secondary Level,Very concerned,0.37616,66,181,0.30539,0.44693
1996,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.50370,115,181,0.43065,0.57674
1997,No migration background,No answer / don't know,Very concerned,0.39586,40,99,0.29904,0.49269
1997,No migration background,No answer / don't know,Somewhat concerned,0.48257,59,99,0.38363,0.58150
1997,No migration background,Pre-primary Level,Very concerned,0.22791,52,222,0.17260,0.28321
1997,No migration background,Pre-primary Level,Somewhat concerned,0.56029,125,222,0.49485,0.62573
1997,No migration background,Pre-primary Level,Not concerned at all,0.21180,45,222,0.15793,0.26567
1997,No migration background,Lower Secondary Level,Very concerned,0.32081,456,1423,0.29655,0.34507
1997,No migration background,Lower Secondary Level,Somewhat concerned,0.48173,689,1423,0.45576,0.50770
1997,No migration background,Lower Secondary Level,Not concerned at all,0.19746,278,1423,0.17677,0.21815
1997,No migration background,Upper Secondary Level,Very concerned,0.32394,1695,5330,0.31137,0.33650
1997,No migration background,Upper Secondary Level,Somewhat concerned,0.49555,2656,5330,0.48213,0.50898
1997,No migration background,Upper Secondary Level,Not concerned at all,0.18051,979,5330,0.17018,0.19084
1997,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.23196,70,305,0.18451,0.27941
1997,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.61576,186,305,0.56108,0.67044
1997,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.15228,49,305,0.11189,0.19267
1997,No migration background,First Stage of Tertiary Education,Very concerned,0.31385,196,683,0.27902,0.34868
1997,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.49422,351,683,0.45670,0.53174
1997,No migration background,First Stage of Tertiary Education,Not concerned at all,0.19193,136,683,0.16237,0.22149
1997,No migration background,Second Stage of Tertiary Education,Very concerned,0.18567,298,1558,0.16636,0.20499
1997,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.62315,968,1558,0.59908,0.64722
1997,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.19118,292,1558,0.17165,0.21071
1997,Direct migration background,No answer / don't know,Very concerned,0.40995,38,84,0.30414,0.51576
1997,Direct migration background,No answer / don't know,Somewhat concerned,0.48680,46,84,0.37927,0.59434
1997,Direct migration background,Primary Level,Very concerned,0.36505,150,392,0.31733,0.41277
1997,Direct migration background,Primary Level,Somewhat concerned,0.46487,179,392,0.41543,0.51431
1997,Direct migration background,Primary Level,Not concerned at all,0.17008,63,392,0.13284,0.20732
1997,Direct migration background,Lower Secondary Level,Very concerned,0.40680,267,683,0.36993,0.44367
1997,Direct migration background,Lower Secondary Level,Somewhat concerned,0.42369,314,683,0.38660,0.46077
1997,Direct migration background,Lower Secondary Level,Not concerned at all,0.16951,102,683,0.14135,0.19767
1997,Direct migration background,Upper Secondary Level,Very concerned,0.31994,298,891,0.28930,0.35059
1997,Direct migration background,Upper Secondary Level,Somewhat concerned,0.47648,441,891,0.44367,0.50929
1997,Direct migration background,Upper Secondary Level,Not concerned at all,0.20358,152,891,0.17712,0.23003
1997,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.40411,45,109,0.31156,0.49666
1997,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.44567,64,109,0.35193,0.53941
1997,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.55594,32,32,0.38104,0.73085
1997,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.28652,48,157,0.21557,0.35748
1997,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.55542,109,157,0.47745,0.63340
1997,Indirect migration background,Pre-primary Level,Somewhat concerned,0.47457,31,31,0.29588,0.65326
1997,Indirect migration background,Lower Secondary Level,Very concerned,0.34605,68,194,0.27893,0.41316
1997,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.49724,90,194,0.42670,0.56778
1997,Indirect migration background,Lower Secondary Level,Not concerned at all,0.15671,36,194,0.10543,0.20800
1997,Indirect migration background,Upper Secondary Level,Very concerned,0.30374,60,193,0.23869,0.36878
1997,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.51268,99,193,0.44198,0.58338
1997,Indirect migration background,Upper Secondary Level,Not concerned at all,0.18358,34,193,0.12882,0.23835
1998,No migration background,No answer / don't know,Very concerned,0.30845,126,416,0.26401,0.35289
1998,No migration background,No answer / don't know,Somewhat concerned,0.48107,205,416,0.43300,0.52914
1998,No migration background,No answer / don't know,Not concerned at all,0.21048,85,416,0.17126,0.24970
1998,No migration background,Pre-primary Level,Very concerned,0.22801,57,230,0.17367,0.28235
1998,No migration background,Pre-primary Level,Somewhat concerned,0.50444,118,230,0.43968,0.56920
1998,No migration background,Pre-primary Level,Not concerned at all,0.26755,55,230,0.21021,0.32489
1998,No migration background,Lower Secondary Level,Very concerned,0.33790,561,1651,0.31508,0.36073
1998,No migration background,Lower Secondary Level,Somewhat concerned,0.47868,784,1651,0.45457,0.50278
1998,No migration background,Lower Secondary Level,Not concerned at all,0.18342,306,1651,0.16474,0.20209
1998,No migration background,Upper Secondary Level,Very concerned,0.31866,1796,5876,0.30675,0.33058
1998,No migration background,Upper Secondary Level,Somewhat concerned,0.50110,2950,5876,0.48832,0.51389
1998,No migration background,Upper Secondary Level,Not concerned at all,0.18024,1130,5876,0.17041,0.19007
1998,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.23547,81,346,0.19070,0.28024
1998,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.60458,200,346,0.55298,0.65617
1998,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.15996,65,346,0.12127,0.19864
1998,No migration background,First Stage of Tertiary Education,Very concerned,0.27930,208,739,0.24693,0.31167
1998,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.51745,390,739,0.48140,0.55351
1998,No migration background,First Stage of Tertiary Education,Not concerned at all,0.20324,141,739,0.17421,0.23227
1998,No migration background,Second Stage of Tertiary Education,Very concerned,0.20213,353,1720,0.18315,0.22112
1998,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.58737,1003,1720,0.56410,0.61065
1998,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.21049,364,1720,0.19122,0.22976
1998,Direct migration background,No answer / don't know,Very concerned,0.42097,48,105,0.32608,0.51586
1998,Direct migration background,No answer / don't know,Somewhat concerned,0.42719,57,105,0.33212,0.52226
1998,Direct migration background,Primary Level,Very concerned,0.39254,136,358,0.34188,0.44319
1998,Direct migration background,Primary Level,Somewhat concerned,0.41849,162,358,0.36732,0.46966
1998,Direct migration background,Primary Level,Not concerned at all,0.18897,60,358,0.14836,0.22958
1998,Direct migration background,Lower Secondary Level,Very concerned,0.37405,244,647,0.33673,0.41136
1998,Direct migration background,Lower Secondary Level,Somewhat concerned,0.45339,298,647,0.41500,0.49178
1998,Direct migration background,Lower Secondary Level,Not concerned at all,0.17256,105,647,0.14342,0.20170
1998,Direct migration background,Upper Secondary Level,Very concerned,0.37199,300,831,0.33910,0.40487
1998,Direct migration background,Upper Secondary Level,Somewhat concerned,0.45347,399,831,0.41960,0.48734
1998,Direct migration background,Upper Secondary Level,Not concerned at all,0.17455,132,831,0.14872,0.20037
1998,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.40491,47,109,0.31233,0.49749
1998,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.43477,62,109,0.34128,0.52827
1998,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.24675,44,160,0.17974,0.31376
1998,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.58743,116,160,0.51091,0.66395
1998,Indirect migration background,Pre-primary Level,Somewhat concerned,0.56916,41,41,0.41569,0.72262
1998,Indirect migration background,Lower Secondary Level,Very concerned,0.35715,68,168,0.28448,0.42983
1998,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.48815,100,168,0.41234,0.56397
1998,Indirect migration background,Upper Secondary Level,Very concerned,0.36293,77,176,0.29169,0.43417
1998,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.43745,99,176,0.36395,0.51095
1999,No migration background,No answer / don't know,Very concerned,0.23900,34,114,0.16036,0.31763
1999,No migration background,No answer / don't know,Somewhat concerned,0.57771,80,114,0.48664,0.66879
1999,No migration background,Pre-primary Level,Very concerned,0.31881,84,230,0.25846,0.37917
1999,No migration background,Pre-primary Level,Somewhat concerned,0.51909,113,230,0.45437,0.58380
1999,No migration background,Pre-primary Level,Not concerned at all,0.16210,33,230,0.11437,0.20983
1999,No migration background,Lower Secondary Level,Very concerned,0.27726,451,1617,0.25543,0.29908
1999,No migration background,Lower Secondary Level,Somewhat concerned,0.52733,869,1617,0.50299,0.55167
1999,No migration background,Lower Secondary Level,Not concerned at all,0.19541,297,1617,0.17608,0.21474
1999,No migration background,Upper Secondary Level,Very concerned,0.29341,1677,5908,0.28180,0.30503
1999,No migration background,Upper Secondary Level,Somewhat concerned,0.55013,3341,5908,0.53744,0.56281
1999,No migration background,Upper Secondary Level,Not concerned at all,0.15646,890,5908,0.14719,0.16572
1999,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.32790,120,357,0.27913,0.37666
1999,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.55840,192,357,0.50681,0.60998
1999,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.11370,45,357,0.08073,0.14668
1999,No migration background,First Stage of Tertiary Education,Very concerned,0.28065,217,742,0.24830,0.31300
1999,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.59400,437,742,0.55864,0.62936
1999,No migration background,First Stage of Tertiary Education,Not concerned at all,0.12535,88,742,0.10150,0.14919
1999,No migration background,Second Stage of Tertiary Education,Very concerned,0.30410,519,1748,0.28253,0.32568
1999,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.58803,1062,1748,0.56495,0.61111
1999,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.10786,167,1748,0.09332,0.12241
1999,Direct migration background,No answer / don't know,Very concerned,0.53141,36,69,0.41280,0.65002
1999,Direct migration background,No answer / don't know,Somewhat concerned,0.26984,33,69,0.16434,0.37534
1999,Direct migration background,Primary Level,Very concerned,0.27967,105,338,0.23175,0.32759
1999,Direct migration background,Primary Level,Somewhat concerned,0.48851,155,338,0.43514,0.54188
1999,Direct migration background,Primary Level,Not concerned at all,0.23182,78,338,0.18677,0.27688
1999,Direct migration background,Lower Secondary Level,Very concerned,0.29318,190,609,0.25700,0.32937
1999,Direct migration background,Lower Secondary Level,Somewhat concerned,0.48861,300,609,0.44887,0.52834
1999,Direct migration background,Lower Secondary Level,Not concerned at all,0.21821,119,609,0.18538,0.25104
1999,Direct migration background,Upper Secondary Level,Very concerned,0.32683,260,787,0.29403,0.35962
1999,Direct migration background,Upper Secondary Level,Somewhat concerned,0.49982,397,787,0.46486,0.53477
1999,Direct migration background,Upper Secondary Level,Not concerned at all,0.17336,130,787,0.14689,0.19982
1999,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.44270,50,113,0.35071,0.53470
1999,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.45377,63,113,0.36157,0.54598
1999,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.28434,52,149,0.21166,0.35701
1999,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.54241,97,149,0.46214,0.62267
1999,Indirect migration background,Lower Secondary Level,Very concerned,0.33200,63,162,0.25926,0.40474
1999,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.47919,99,162,0.40202,0.55636
1999,Indirect migration background,Upper Secondary Level,Very concerned,0.37623,83,188,0.30680,0.44567
1999,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.51181,105,188,0.44016,0.58345
2000,No migration background,Pre-primary Level,Very concerned,0.35928,129,366,0.31006,0.40850
2000,No migration background,Pre-primary Level,Somewhat concerned,0.48339,172,366,0.43212,0.53465
2000,No migration background,Pre-primary Level,Not concerned at all,0.15733,65,366,0.11998,0.19469
2000,No migration background,Primary Level,Somewhat concerned,0.36685,38,72,0.25475,0.47896
2000,No migration background,Primary Level,Not concerned at all,0.36539,34,72,0.25338,0.47740
2000,No migration background,Lower Secondary Level,Very concerned,0.25505,610,2401,0.23761,0.27249
2000,No migration background,Lower Secondary Level,Somewhat concerned,0.49111,1212,2401,0.47111,0.51111
2000,No migration background,Lower Secondary Level,Not concerned at all,0.25384,579,2401,0.23643,0.27126
2000,No migration background,Upper Secondary Level,Very concerned,0.30762,3385,11112,0.29904,0.31620
2000,No migration background,Upper Secondary Level,Somewhat concerned,0.51004,5780,11112,0.50074,0.51933
2000,No migration background,Upper Secondary Level,Not concerned at all,0.18234,1947,11112,0.17516,0.18952
2000,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.36429,289,795,0.33082,0.39776
2000,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.51775,413,795,0.48299,0.55250
2000,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.11796,93,795,0.09553,0.14040
2000,No migration background,First Stage of Tertiary Education,Very concerned,0.33912,545,1638,0.31618,0.36205
2000,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.51327,870,1638,0.48906,0.53749
2000,No migration background,First Stage of Tertiary Education,Not concerned at all,0.14761,223,1638,0.13043,0.16479
2000,No migration background,Second Stage of Tertiary Education,Very concerned,0.35849,1191,3346,0.34223,0.37474
2000,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.52648,1794,3346,0.50956,0.54340
2000,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.11503,361,3346,0.10422,0.12585
2000,Direct migration background,Primary Level,Very concerned,0.32683,86,278,0.27159,0.38207
2000,Direct migration background,Primary Level,Somewhat concerned,0.42733,125,278,0.36908,0.48559
2000,Direct migration background,Primary Level,Not concerned at all,0.24583,67,278,0.19513,0.29654
2000,Direct migration background,Lower Secondary Level,Very concerned,0.30563,250,843,0.27451,0.33674
2000,Direct migration background,Lower Secondary Level,Somewhat concerned,0.47096,407,843,0.43724,0.50467
2000,Direct migration background,Lower Secondary Level,Not concerned at all,0.22342,186,843,0.19528,0.25155
2000,Direct migration background,Upper Secondary Level,Very concerned,0.29474,359,1211,0.26905,0.32043
2000,Direct migration background,Upper Secondary Level,Somewhat concerned,0.47456,583,1211,0.44642,0.50270
2000,Direct migration background,Upper Secondary Level,Not concerned at all,0.23070,269,1211,0.20697,0.25444
2000,Direct migration background,Post-secondary Non-tertiary Level,Very concerned,0.39865,97,271,0.34025,0.45705
2000,Direct migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.43267,121,271,0.37357,0.49176
2000,Direct migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.16869,53,271,0.12402,0.21335
2000,Direct migration background,First Stage of Tertiary Education,Very concerned,0.42998,71,191,0.35959,0.50038
2000,Direct migration background,First Stage of Tertiary Education,Somewhat concerned,0.45054,86,191,0.37979,0.52129
2000,Direct migration background,First Stage of Tertiary Education,Not concerned at all,0.11948,34,191,0.07336,0.16560
2000,Direct migration background,Second Stage of Tertiary Education,Very concerned,0.35905,145,389,0.31131,0.40678
2000,Direct migration background,Second Stage of Tertiary Education,Somewhat concerned,0.45840,179,389,0.40882,0.50798
2000,Direct migration background,Second Stage of Tertiary Education,Not concerned at all,0.18255,65,389,0.14411,0.22099
2000,Indirect migration background,Lower Secondary Level,Very concerned,0.33298,80,253,0.27479,0.39117
2000,Indirect migration background,Lower Secondary Level,Somewhat concerned,0.48175,121,253,0.42006,0.54344
2000,Indirect migration background,Lower Secondary Level,Not concerned at all,0.18527,52,253,0.13730,0.23324
2000,Indirect migration background,Upper Secondary Level,Very concerned,0.34568,119,340,0.29505,0.39631
2000,Indirect migration background,Upper Secondary Level,Somewhat concerned,0.46886,158,340,0.41573,0.52198
2000,Indirect migration background,Upper Secondary Level,Not concerned at all,0.18546,63,340,0.14409,0.22684
2001,No migration background,No answer / don't know,Somewhat concerned,0.50307,39,39,0.34409,0.66204
2001,No migration background,Pre-primary Level,Very concerned,0.43528,191,422,0.38792,0.48264
2001,No migration background,Pre-primary Level,Somewhat concerned,0.41533,170,422,0.36826,0.46240
2001,No migration background,Pre-primary Level,Not concerned at all,0.14939,61,422,0.11534,0.18344
2001,No migration background,Primary Level,Somewhat concerned,0.45593,42,42,0.30347,0.60838
2001,No migration background,Lower Secondary Level,Very concerned,0.30219,623,2041,0.28226,0.32212
2001,No migration background,Lower Secondary Level,Somewhat concerned,0.48209,992,2041,0.46041,0.50377
2001,No migration background,Lower Secondary Level,Not concerned at all,0.21572,426,2041,0.19787,0.23357
2001,No migration background,Upper Secondary Level,Very concerned,0.33728,3477,10065,0.32805,0.34652
2001,No migration background,Upper Secondary Level,Somewhat concerned,0.49450,4977,10065,0.48473,0.50427
2001,No migration background,Upper Secondary Level,Not concerned at all,0.16822,1611,10065,0.16091,0.17552
2001,No migration background,Post-secondary Non-tertiary Level,Very concerned,0.39346,312,770,0.35893,0.42798
2001,No migration background,Post-secondary Non-tertiary Level,Somewhat concerned,0.49256,371,770,0.45723,0.52790
2001,No migration background,Post-secondary Non-tertiary Level,Not concerned at all,0.11398,87,770,0.09152,0.13644
2001,No migration background,First Stage of Tertiary Education,Very concerned,0.37939,571,1465,0.35454,0.40425
2001,No migration background,First Stage of Tertiary Education,Somewhat concerned,0.51577,750,1465,0.49017,0.54137
2001,No migration background,First Stage of Tertiary Education,Not concerned at all,0.10484,144,1465,0.08914,0.12053
2001,No migration background,Second Stage of Tertiary Education,Very concerned,0.40298,1273,3104,0.38572,0.42024
2001,No migration background,Second Stage of Tertiary Education,Somewhat concerned,0.47775,1506,3104,0.46017,0.49532
2001,No migration background,Second Stage of Tertiary Education,Not concerned at all,0.11927,325,3104,0.10787,0.13067
2001,Direct migration background,Primary Level,Very concerned,0.31678,63,205,0.25294,0.38062
2001,Direct migration background,Primary Level,Somewhat concerned,0.50096,98,205,0.43235,0.56958
2001,Direct migration background,Primary Level,Not concerned at all,0.18226,44,205,0.12928,0.23524
2001,Direct migration background,Lower Secondary Level,Very concerned,0.30168,237,767,0.26917,0.33418
2001,Direct migration background,Lower Secondary Level,Somewhat concerned,0.46568,355,767,0.43036,0.50101
2001,Direct migration background,Lower Secondary Level,Not concerned at all,0.23264,175,767,0.20272,0.26256
2001,Direct migration background,Upper Secondary Level,Very concerned,0.34056,377,1077,0.31224,0.36888
2001,Direct migration background,Upper Secondary Level,Somewhat concerned,0.44799,486,1077,0.41828,0.47771
2001,Direct migration background,Upper Secondary Level,Not concerned at all,0.21145,214,1077,0.18705,0.23585
