year,pgisced97,quintil_oecd,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,Primary Level,2nd Quintile,Very concerned,0.60144,79,129,0.51662,0.68626
1993,Primary Level,2nd Quintile,Somewhat concerned,0.35097,50,129,0.26829,0.43366
1993,Primary Level,3rd Quintile,Very concerned,0.51587,45,83,0.40770,0.62404
1993,Primary Level,3rd Quintile,Somewhat concerned,0.38256,38,83,0.27736,0.48775
1993,Primary Level,4th Quintile,Somewhat concerned,0.44658,41,41,0.29251,0.60064
1993,Lower Secondary Level,1st Quintile,Very concerned,0.62115,128,204,0.55442,0.68789
1993,Lower Secondary Level,1st Quintile,Somewhat concerned,0.32544,76,204,0.26098,0.38989
1993,Lower Secondary Level,2nd Quintile,Very concerned,0.52570,101,176,0.45172,0.59969
1993,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.34979,75,176,0.27913,0.42045
1993,Lower Secondary Level,3rd Quintile,Very concerned,0.47660,80,149,0.39613,0.55706
1993,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.39405,69,149,0.31532,0.47277
1993,Lower Secondary Level,4th Quintile,Very concerned,0.43282,52,117,0.34265,0.52298
1993,Lower Secondary Level,4th Quintile,Somewhat concerned,0.37202,65,117,0.28406,0.45997
1993,Upper Secondary Level,1st Quintile,Very concerned,0.54774,76,121,0.45869,0.63679
1993,Upper Secondary Level,1st Quintile,Somewhat concerned,0.37709,45,121,0.29037,0.46380
1993,Upper Secondary Level,2nd Quintile,Very concerned,0.45473,60,126,0.36744,0.54203
1993,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.43773,66,126,0.35076,0.52470
1993,Upper Secondary Level,3rd Quintile,Very concerned,0.41926,63,137,0.33633,0.50219
1993,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.43807,74,137,0.35468,0.52145
1993,Upper Secondary Level,4th Quintile,Very concerned,0.44095,52,111,0.34817,0.53374
1993,Upper Secondary Level,4th Quintile,Somewhat concerned,0.41549,59,111,0.32339,0.50758
1993,Upper Secondary Level,5th Quintile,Somewhat concerned,0.44984,34,34,0.28011,0.61958
1994,Primary Level,1st Quintile,Very concerned,0.49091,83,161,0.41345,0.56838
1994,Primary Level,1st Quintile,Somewhat concerned,0.45195,78,161,0.37483,0.52906
1994,Primary Level,2nd Quintile,Very concerned,0.58939,61,107,0.49574,0.68304
1994,Primary Level,2nd Quintile,Somewhat concerned,0.36396,46,107,0.27236,0.45555
1994,Primary Level,3rd Quintile,Very concerned,0.38539,35,78,0.27668,0.49410
1994,Primary Level,3rd Quintile,Somewhat concerned,0.49220,43,78,0.38053,0.60387
1994,Lower Secondary Level,1st Quintile,Very concerned,0.51167,118,212,0.44422,0.57911
1994,Lower Secondary Level,1st Quintile,Somewhat concerned,0.36773,94,212,0.30267,0.43279
1994,Lower Secondary Level,2nd Quintile,Very concerned,0.51286,86,146,0.43150,0.59422
1994,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.36136,60,146,0.28317,0.43956
1994,Lower Secondary Level,3rd Quintile,Very concerned,0.50446,69,129,0.41785,0.59108
1994,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.36611,60,129,0.28265,0.44957
1994,Lower Secondary Level,4th Quintile,Very concerned,0.60140,51,92,0.50081,0.70200
1994,Lower Secondary Level,4th Quintile,Somewhat concerned,0.28394,41,92,0.19130,0.37659
1994,Upper Secondary Level,1st Quintile,Very concerned,0.56986,82,138,0.48695,0.65277
1994,Upper Secondary Level,1st Quintile,Somewhat concerned,0.36814,56,138,0.28738,0.44891
1994,Upper Secondary Level,2nd Quintile,Very concerned,0.50549,70,134,0.42052,0.59046
1994,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.35901,64,134,0.27748,0.44054
1994,Upper Secondary Level,3rd Quintile,Very concerned,0.37679,49,120,0.28973,0.46386
1994,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.51078,71,120,0.42096,0.60059
1994,Upper Secondary Level,4th Quintile,Very concerned,0.39537,46,101,0.29954,0.49120
1994,Upper Secondary Level,4th Quintile,Somewhat concerned,0.44024,55,101,0.34294,0.53754
1994,Upper Secondary Level,5th Quintile,Somewhat concerned,0.68376,40,40,0.53782,0.82970
1995,Primary Level,1st Quintile,Very concerned,0.50947,67,123,0.42076,0.59818
1995,Primary Level,1st Quintile,Somewhat concerned,0.37229,56,123,0.28651,0.45808
1995,Primary Level,2nd Quintile,Very concerned,0.41403,58,119,0.32515,0.50290
1995,Primary Level,2nd Quintile,Somewhat concerned,0.48687,61,119,0.39669,0.57706
1995,Primary Level,3rd Quintile,Somewhat concerned,0.48898,36,36,0.32337,0.65459
1995,Lower Secondary Level,1st Quintile,Very concerned,0.53275,114,206,0.46445,0.60105
1995,Lower Secondary Level,1st Quintile,Somewhat concerned,0.36008,92,206,0.29436,0.42579
1995,Lower Secondary Level,2nd Quintile,Very concerned,0.47727,67,142,0.39483,0.55972
1995,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.42535,75,142,0.34374,0.50695
1995,Lower Secondary Level,3rd Quintile,Very concerned,0.37175,39,101,0.27703,0.46647
1995,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.50571,62,101,0.40772,0.60371
1995,Lower Secondary Level,4th Quintile,Very concerned,0.47404,35,74,0.35950,0.58859
1995,Lower Secondary Level,4th Quintile,Somewhat concerned,0.41436,39,74,0.30136,0.52737
1995,Upper Secondary Level,1st Quintile,Very concerned,0.51610,77,136,0.43180,0.60041
1995,Upper Secondary Level,1st Quintile,Somewhat concerned,0.35619,59,136,0.27541,0.43697
1995,Upper Secondary Level,2nd Quintile,Very concerned,0.36907,66,153,0.29236,0.44579
1995,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.49157,87,153,0.41209,0.57105
1995,Upper Secondary Level,3rd Quintile,Very concerned,0.36692,38,101,0.27246,0.46139
1995,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.52649,63,101,0.42862,0.62435
1995,Upper Secondary Level,4th Quintile,Somewhat concerned,0.60124,53,53,0.46815,0.73433
1996,No answer / don't know,1st Quintile,Very concerned,0.46994,36,36,0.30459,0.63529
1996,Pre-primary Level,1st Quintile,Somewhat concerned,0.45184,31,31,0.27375,0.62993
1996,Pre-primary Level,2nd Quintile,Somewhat concerned,0.47621,31,31,0.29749,0.65493
1996,Pre-primary Level,4th Quintile,Somewhat concerned,0.53682,31,31,0.35838,0.71525
1996,Primary Level,1st Quintile,Very concerned,0.43976,85,166,0.36402,0.51550
1996,Primary Level,1st Quintile,Somewhat concerned,0.41212,81,166,0.33701,0.48723
1996,Primary Level,2nd Quintile,Very concerned,0.38084,45,109,0.28926,0.47242
1996,Primary Level,2nd Quintile,Somewhat concerned,0.49813,64,109,0.40383,0.59243
1996,Primary Level,3rd Quintile,Somewhat concerned,0.53450,43,43,0.38364,0.68535
1996,Primary Level,4th Quintile,Somewhat concerned,0.44230,31,31,0.26457,0.62003
1996,Lower Secondary Level,1st Quintile,Very concerned,0.36925,275,745,0.33457,0.40393
1996,Lower Secondary Level,1st Quintile,Somewhat concerned,0.42891,342,745,0.39335,0.46447
1996,Lower Secondary Level,1st Quintile,Not concerned at all,0.20184,128,745,0.17300,0.23068
1996,Lower Secondary Level,2nd Quintile,Very concerned,0.30930,166,517,0.26942,0.34918
1996,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.48515,264,517,0.44202,0.52827
1996,Lower Secondary Level,2nd Quintile,Not concerned at all,0.20556,87,517,0.17069,0.24042
1996,Lower Secondary Level,3rd Quintile,Very concerned,0.30728,159,475,0.26574,0.34881
1996,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.52620,239,475,0.48125,0.57115
1996,Lower Secondary Level,3rd Quintile,Not concerned at all,0.16652,77,475,0.13298,0.20006
1996,Lower Secondary Level,4th Quintile,Very concerned,0.37762,130,391,0.32950,0.42573
1996,Lower Secondary Level,4th Quintile,Somewhat concerned,0.45402,194,391,0.40461,0.50344
1996,Lower Secondary Level,4th Quintile,Not concerned at all,0.16836,67,391,0.13123,0.20550
1996,Lower Secondary Level,5th Quintile,Very concerned,0.27572,67,223,0.21694,0.33451
1996,Lower Secondary Level,5th Quintile,Somewhat concerned,0.51402,115,223,0.44827,0.57977
1996,Lower Secondary Level,5th Quintile,Not concerned at all,0.21026,41,223,0.15666,0.26386
1996,Upper Secondary Level,1st Quintile,Very concerned,0.31985,382,1170,0.29311,0.34658
1996,Upper Secondary Level,1st Quintile,Somewhat concerned,0.50213,581,1170,0.47347,0.53080
1996,Upper Secondary Level,1st Quintile,Not concerned at all,0.17802,207,1170,0.15609,0.19995
1996,Upper Secondary Level,2nd Quintile,Very concerned,0.32910,438,1414,0.30459,0.35360
1996,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.49289,723,1414,0.46682,0.51896
1996,Upper Secondary Level,2nd Quintile,Not concerned at all,0.17802,253,1414,0.15807,0.19796
1996,Upper Secondary Level,3rd Quintile,Very concerned,0.30865,418,1413,0.28455,0.33274
1996,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.51730,757,1413,0.49123,0.54336
1996,Upper Secondary Level,3rd Quintile,Not concerned at all,0.17406,238,1413,0.15428,0.19383
1996,Upper Secondary Level,4th Quintile,Very concerned,0.27482,388,1410,0.25151,0.29813
1996,Upper Secondary Level,4th Quintile,Somewhat concerned,0.57977,801,1410,0.55400,0.60554
1996,Upper Secondary Level,4th Quintile,Not concerned at all,0.14542,221,1410,0.12701,0.16382
1996,Upper Secondary Level,5th Quintile,Very concerned,0.29092,326,1118,0.26428,0.31755
1996,Upper Secondary Level,5th Quintile,Somewhat concerned,0.53554,593,1118,0.50630,0.56479
1996,Upper Secondary Level,5th Quintile,Not concerned at all,0.17354,199,1118,0.15133,0.19575
1996,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.34208,32,85,0.24063,0.44353
1996,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.58321,53,85,0.47778,0.68865
1996,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.70639,58,58,0.58816,0.82462
1996,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.59642,50,50,0.45904,0.73379
1996,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.60282,66,66,0.48386,0.72177
1996,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.66316,56,56,0.53825,0.78807
1996,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.50137,42,42,0.34832,0.65442
1996,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.34147,41,104,0.24989,0.43306
1996,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.53512,63,104,0.43880,0.63145
1996,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.40568,66,156,0.32838,0.48299
1996,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.47534,90,156,0.39672,0.55396
1996,First Stage of Tertiary Education,4th Quintile,Very concerned,0.24031,50,168,0.17550,0.30511
1996,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.62996,118,168,0.55673,0.70319
1996,First Stage of Tertiary Education,5th Quintile,Very concerned,0.21905,48,192,0.16039,0.27771
1996,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.57618,106,192,0.50610,0.64626
1996,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.20477,38,192,0.14754,0.26200
1996,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.31492,35,102,0.22433,0.40551
1996,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.56711,67,102,0.47047,0.66374
1996,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.23267,40,218,0.17645,0.28889
1996,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.56417,137,218,0.49820,0.63015
1996,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.20316,41,218,0.14962,0.25669
1996,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.21925,70,321,0.17391,0.26458
1996,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.58188,192,321,0.52783,0.63592
1996,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.19888,59,321,0.15514,0.24261
1996,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.22374,104,421,0.18388,0.26360
1996,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.56003,239,421,0.51256,0.60750
1996,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.21623,78,421,0.17686,0.25560
1996,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.17790,130,659,0.14868,0.20712
1996,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.63996,406,659,0.60328,0.67664
1996,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.18214,123,659,0.15265,0.21163
1997,No answer / don't know,1st Quintile,Very concerned,0.52360,32,68,0.40401,0.64319
1997,No answer / don't know,1st Quintile,Somewhat concerned,0.38883,36,68,0.27210,0.50556
1997,No answer / don't know,2nd Quintile,Very concerned,0.49112,34,34,0.32055,0.66169
1997,Pre-primary Level,1st Quintile,Somewhat concerned,0.68803,45,45,0.55114,0.82493
1997,Pre-primary Level,2nd Quintile,Somewhat concerned,0.58298,45,45,0.43729,0.72867
1997,Primary Level,1st Quintile,Very concerned,0.31023,66,152,0.23645,0.38402
1997,Primary Level,1st Quintile,Somewhat concerned,0.53011,86,152,0.45050,0.60972
1997,Primary Level,2nd Quintile,Very concerned,0.39301,53,110,0.30132,0.48471
1997,Primary Level,2nd Quintile,Somewhat concerned,0.42884,57,110,0.33593,0.52175
1997,Primary Level,3rd Quintile,Somewhat concerned,0.47079,33,33,0.29785,0.64374
1997,Lower Secondary Level,1st Quintile,Very concerned,0.34595,249,698,0.31063,0.38126
1997,Lower Secondary Level,1st Quintile,Somewhat concerned,0.46468,326,698,0.42765,0.50171
1997,Lower Secondary Level,1st Quintile,Not concerned at all,0.18937,123,698,0.16028,0.21846
1997,Lower Secondary Level,2nd Quintile,Very concerned,0.33026,201,573,0.29172,0.36880
1997,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.46323,270,573,0.42236,0.50409
1997,Lower Secondary Level,2nd Quintile,Not concerned at all,0.20651,102,573,0.17334,0.23968
1997,Lower Secondary Level,3rd Quintile,Very concerned,0.33383,146,439,0.28967,0.37800
1997,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.48111,204,439,0.43432,0.52790
1997,Lower Secondary Level,3rd Quintile,Not concerned at all,0.18506,89,439,0.14869,0.22143
1997,Lower Secondary Level,4th Quintile,Very concerned,0.32901,119,371,0.28113,0.37689
1997,Lower Secondary Level,4th Quintile,Somewhat concerned,0.48649,189,371,0.43556,0.53742
1997,Lower Secondary Level,4th Quintile,Not concerned at all,0.18450,63,371,0.14498,0.22403
1997,Lower Secondary Level,5th Quintile,Very concerned,0.35547,76,219,0.29193,0.41901
1997,Lower Secondary Level,5th Quintile,Somewhat concerned,0.46918,104,219,0.40293,0.53542
1997,Lower Secondary Level,5th Quintile,Not concerned at all,0.17535,39,219,0.12487,0.22583
1997,Upper Secondary Level,1st Quintile,Very concerned,0.36097,384,1078,0.33229,0.38966
1997,Upper Secondary Level,1st Quintile,Somewhat concerned,0.46769,503,1078,0.43789,0.49749
1997,Upper Secondary Level,1st Quintile,Not concerned at all,0.17134,191,1078,0.14883,0.19384
1997,Upper Secondary Level,2nd Quintile,Very concerned,0.31883,455,1420,0.29458,0.34308
1997,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.47369,687,1420,0.44771,0.49967
1997,Upper Secondary Level,2nd Quintile,Not concerned at all,0.20748,278,1420,0.18638,0.22858
1997,Upper Secondary Level,3rd Quintile,Very concerned,0.33261,453,1419,0.30809,0.35714
1997,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.50729,713,1419,0.48127,0.53331
1997,Upper Secondary Level,3rd Quintile,Not concerned at all,0.16010,253,1419,0.14101,0.17918
1997,Upper Secondary Level,4th Quintile,Very concerned,0.31720,416,1395,0.29277,0.34163
1997,Upper Secondary Level,4th Quintile,Somewhat concerned,0.49122,720,1395,0.46498,0.51747
1997,Upper Secondary Level,4th Quintile,Not concerned at all,0.19158,259,1395,0.17092,0.21224
1997,Upper Secondary Level,5th Quintile,Very concerned,0.29311,345,1102,0.26623,0.32000
1997,Upper Secondary Level,5th Quintile,Somewhat concerned,0.52390,573,1102,0.49440,0.55340
1997,Upper Secondary Level,5th Quintile,Not concerned at all,0.18298,184,1102,0.16015,0.20582
1997,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.49432,40,40,0.33741,0.65124
1997,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.57917,50,50,0.44093,0.71740
1997,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.59386,47,47,0.45194,0.73579
1997,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.59649,70,70,0.48073,0.71225
1997,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.64098,54,54,0.51183,0.77013
1997,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.47730,31,31,0.29856,0.65604
1997,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.30923,39,103,0.21954,0.39893
1997,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.49107,64,103,0.39405,0.58809
1997,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.29350,50,150,0.22038,0.36662
1997,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.57446,100,150,0.49507,0.65385
1997,First Stage of Tertiary Education,4th Quintile,Very concerned,0.35471,61,188,0.28614,0.42329
1997,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.44687,85,188,0.37561,0.51812
1997,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.19842,42,188,0.14126,0.25558
1997,First Stage of Tertiary Education,5th Quintile,Very concerned,0.28205,52,197,0.21905,0.34505
1997,First Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.50026,107,197,0.43026,0.57026
1997,First Stage of Tertiary Education,5th Quintile,Not concerned at all,0.21769,38,197,0.15992,0.27547
1997,Second Stage of Tertiary Education,1st Quintile,Very concerned,0.33497,34,89,0.23636,0.43358
1997,Second Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.44433,55,89,0.34051,0.54815
1997,Second Stage of Tertiary Education,2nd Quintile,Very concerned,0.19258,44,228,0.14129,0.24388
1997,Second Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.61053,137,228,0.54710,0.67397
1997,Second Stage of Tertiary Education,2nd Quintile,Not concerned at all,0.19688,47,228,0.14515,0.24861
1997,Second Stage of Tertiary Education,3rd Quintile,Very concerned,0.24295,62,303,0.19458,0.29132
1997,Second Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.61219,191,303,0.55724,0.66715
1997,Second Stage of Tertiary Education,3rd Quintile,Not concerned at all,0.14486,50,303,0.10517,0.18456
1997,Second Stage of Tertiary Education,4th Quintile,Very concerned,0.19834,88,436,0.16087,0.23581
1997,Second Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.63873,286,436,0.59358,0.68387
1997,Second Stage of Tertiary Education,4th Quintile,Not concerned at all,0.16293,62,436,0.12823,0.19764
1997,Second Stage of Tertiary Education,5th Quintile,Very concerned,0.16586,121,674,0.13776,0.19396
1997,Second Stage of Tertiary Education,5th Quintile,Somewhat concerned,0.63162,422,674,0.59518,0.66807
1997,Second Stage of Tertiary Education,5th Quintile,Not concerned at all,0.20252,131,674,0.17216,0.23288
1998,No answer / don't know,1st Quintile,Very concerned,0.53094,37,73,0.41567,0.64621
1998,No answer / don't know,1st Quintile,Somewhat concerned,0.33971,36,73,0.23031,0.44910
1998,Pre-primary Level,1st Quintile,Somewhat concerned,0.53754,42,42,0.38492,0.69016
1998,Pre-primary Level,2nd Quintile,Somewhat concerned,0.49841,39,39,0.33944,0.65739
1998,Pre-primary Level,3rd Quintile,Somewhat concerned,0.57567,41,41,0.42251,0.72884
1998,Primary Level,1st Quintile,Very concerned,0.44921,76,181,0.37655,0.52188
1998,Primary Level,1st Quintile,Somewhat concerned,0.32815,68,181,0.25956,0.39675
1998,Primary Level,1st Quintile,Not concerned at all,0.22264,37,181,0.16186,0.28341
1998,Primary Level,2nd Quintile,Very concerned,0.32282,33,80,0.21972,0.42593
1998,Primary Level,2nd Quintile,Somewhat concerned,0.53585,47,80,0.42588,0.64583
1998,Lower Secondary Level,1st Quintile,Very concerned,0.36758,249,641,0.33023,0.40494
1998,Lower Secondary Level,1st Quintile,Somewhat concerned,0.47718,288,641,0.43849,0.51588
1998,Lower Secondary Level,1st Quintile,Not concerned at all,0.15524,104,641,0.12718,0.18329
1998,Lower Secondary Level,2nd Quintile,Very concerned,0.35609,188,540,0.31566,0.39651
1998,Lower Secondary Level,2nd Quintile,Somewhat concerned,0.47258,254,540,0.43043,0.51473
1998,Lower Secondary Level,2nd Quintile,Not concerned at all,0.17133,98,540,0.13952,0.20314
1998,Lower Secondary Level,3rd Quintile,Very concerned,0.31891,140,448,0.27570,0.36211
1998,Lower Secondary Level,3rd Quintile,Somewhat concerned,0.48885,226,448,0.44251,0.53519
1998,Lower Secondary Level,3rd Quintile,Not concerned at all,0.19225,82,448,0.15572,0.22878
1998,Lower Secondary Level,4th Quintile,Very concerned,0.32475,116,361,0.27637,0.37312
1998,Lower Secondary Level,4th Quintile,Somewhat concerned,0.48551,185,361,0.43388,0.53714
1998,Lower Secondary Level,4th Quintile,Not concerned at all,0.18975,60,361,0.14924,0.23025
1998,Lower Secondary Level,5th Quintile,Very concerned,0.31405,60,190,0.24788,0.38022
1998,Lower Secondary Level,5th Quintile,Somewhat concerned,0.46583,91,190,0.39471,0.53695
1998,Lower Secondary Level,5th Quintile,Not concerned at all,0.22012,39,190,0.16105,0.27919
1998,Upper Secondary Level,1st Quintile,Very concerned,0.34470,354,1078,0.31631,0.37308
1998,Upper Secondary Level,1st Quintile,Somewhat concerned,0.47517,533,1078,0.44534,0.50499
1998,Upper Secondary Level,1st Quintile,Not concerned at all,0.18014,191,1078,0.15719,0.20309
1998,Upper Secondary Level,2nd Quintile,Very concerned,0.33119,411,1311,0.30570,0.35668
1998,Upper Secondary Level,2nd Quintile,Somewhat concerned,0.49660,647,1311,0.46953,0.52368
1998,Upper Secondary Level,2nd Quintile,Not concerned at all,0.17221,253,1311,0.15176,0.19265
1998,Upper Secondary Level,3rd Quintile,Very concerned,0.32059,437,1373,0.29589,0.34528
1998,Upper Secondary Level,3rd Quintile,Somewhat concerned,0.49644,673,1373,0.46998,0.52290
1998,Upper Secondary Level,3rd Quintile,Not concerned at all,0.18297,263,1373,0.16251,0.20343
1998,Upper Secondary Level,4th Quintile,Very concerned,0.33406,420,1333,0.30873,0.35939
1998,Upper Secondary Level,4th Quintile,Somewhat concerned,0.48383,665,1333,0.45699,0.51066
1998,Upper Secondary Level,4th Quintile,Not concerned at all,0.18211,248,1333,0.16139,0.20284
1998,Upper Secondary Level,5th Quintile,Very concerned,0.30734,320,1048,0.27939,0.33528
1998,Upper Secondary Level,5th Quintile,Somewhat concerned,0.51245,543,1048,0.48217,0.54272
1998,Upper Secondary Level,5th Quintile,Not concerned at all,0.18022,185,1048,0.15693,0.20350
1998,Post-secondary Non-tertiary Level,1st Quintile,Very concerned,0.51611,41,74,0.40147,0.63075
1998,Post-secondary Non-tertiary Level,1st Quintile,Somewhat concerned,0.40161,33,74,0.28915,0.51407
1998,Post-secondary Non-tertiary Level,2nd Quintile,Somewhat concerned,0.57028,33,33,0.39876,0.74180
1998,Post-secondary Non-tertiary Level,3rd Quintile,Somewhat concerned,0.52733,49,49,0.38609,0.66857
1998,Post-secondary Non-tertiary Level,4th Quintile,Somewhat concerned,0.65393,74,74,0.54480,0.76306
1998,Post-secondary Non-tertiary Level,5th Quintile,Somewhat concerned,0.63242,51,51,0.49877,0.76606
1998,First Stage of Tertiary Education,1st Quintile,Somewhat concerned,0.55553,31,31,0.37772,0.73335
1998,First Stage of Tertiary Education,2nd Quintile,Very concerned,0.32658,37,105,0.23645,0.41671
1998,First Stage of Tertiary Education,2nd Quintile,Somewhat concerned,0.50385,68,105,0.40776,0.59995
1998,First Stage of Tertiary Education,3rd Quintile,Very concerned,0.25186,40,129,0.17666,0.32706
1998,First Stage of Tertiary Education,3rd Quintile,Somewhat concerned,0.56458,89,129,0.47868,0.65047
1998,First Stage of Tertiary Education,4th Quintile,Very concerned,0.33304,65,196,0.26689,0.39919
1998,First Stage of Tertiary Education,4th Quintile,Somewhat concerned,0.52435,99,196,0.45425,0.59445
1998,First Stage of Tertiary Education,4th Quintile,Not concerned at all,0.14261,32,196,0.09353,0.19169
1998,First Stage of Tertiary Education,5th Quintile,Very concerned,0.23531,42,181,0.17334,0.29728
