year,age_gr,quintil_oecd,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,17-29 y.,3rd Quintile,Somewhat concerned,0.43951,64,132,0.35452,0.52450
1994,17-29 y.,4th Quintile,Very concerned,0.50292,52,103,0.40589,0.59996
1994,17-29 y.,4th Quintile,Somewhat concerned,0.42798,51,103,0.33196,0.52400
1994,30-45 y.,1st Quintile,Very concerned,0.51786,73,143,0.43567,0.60004
1994,30-45 y.,1st Quintile,Somewhat concerned,0.40627,70,143,0.32549,0.48705
1994,30-45 y.,2nd Quintile,Very concerned,0.57277,73,131,0.48773,0.65781
1994,30-45 y.,2nd Quintile,Somewhat concerned,0.33976,58,131,0.25834,0.42118
1994,30-45 y.,3rd Quintile,Very concerned,0.42400,55,117,0.33407,0.51394
1994,30-45 y.,3rd Quintile,Somewhat concerned,0.45491,62,117,0.36429,0.54553
1994,30-45 y.,4th Quintile,Very concerned,0.52913,43,80,0.41906,0.63920
1994,30-45 y.,4th Quintile,Somewhat concerned,0.38808,37,80,0.28062,0.49554
1994,46-65 y.,1st Quintile,Very concerned,0.54376,110,186,0.47198,0.61553
1994,46-65 y.,1st Quintile,Somewhat concerned,0.36565,76,186,0.29624,0.43505
1994,46-65 y.,2nd Quintile,Very concerned,0.48060,68,121,0.39121,0.57000
1994,46-65 y.,2nd Quintile,Somewhat concerned,0.32900,53,121,0.24493,0.41307
1994,46-65 y.,3rd Quintile,Very concerned,0.39405,55,129,0.30940,0.47870
1994,46-65 y.,3rd Quintile,Somewhat concerned,0.48293,74,129,0.39636,0.56950
1994,46-65 y.,4th Quintile,Very concerned,0.38923,43,102,0.29414,0.48432
1994,46-65 y.,4th Quintile,Somewhat concerned,0.46338,59,102,0.36613,0.56064
1994,46-65 y.,5th Quintile,Somewhat concerned,0.59265,44,44,0.44579,0.73951
1995,17-29 y.,1st Quintile,Very concerned,0.57835,124,220,0.51295,0.64376
1995,17-29 y.,1st Quintile,Somewhat concerned,0.35175,96,220,0.28851,0.41500
1995,17-29 y.,2nd Quintile,Very concerned,0.43823,94,198,0.36895,0.50752
1995,17-29 y.,2nd Quintile,Somewhat concerned,0.45418,104,198,0.38465,0.52371
1995,17-29 y.,3rd Quintile,Very concerned,0.38460,33,87,0.28178,0.48742
1995,17-29 y.,3rd Quintile,Somewhat concerned,0.52757,54,87,0.42205,0.63308
1995,17-29 y.,4th Quintile,Very concerned,0.45636,41,86,0.35047,0.56225
1995,17-29 y.,4th Quintile,Somewhat concerned,0.45726,45,86,0.35136,0.56317
1995,30-45 y.,1st Quintile,Very concerned,0.50548,78,143,0.42324,0.58771
1995,30-45 y.,1st Quintile,Somewhat concerned,0.35318,65,143,0.27456,0.43179
1995,30-45 y.,2nd Quintile,Very concerned,0.34916,59,135,0.26845,0.42987
1995,30-45 y.,2nd Quintile,Somewhat concerned,0.50386,76,135,0.41921,0.58852
1995,30-45 y.,3rd Quintile,Very concerned,0.44124,36,91,0.33865,0.54382
1995,30-45 y.,3rd Quintile,Somewhat concerned,0.45501,55,91,0.35213,0.55789
1995,46-65 y.,1st Quintile,Very concerned,0.50253,96,167,0.42647,0.57859
1995,46-65 y.,1st Quintile,Somewhat concerned,0.34376,71,167,0.27151,0.41602
1995,46-65 y.,2nd Quintile,Very concerned,0.44015,68,147,0.35962,0.52067
1995,46-65 y.,2nd Quintile,Somewhat concerned,0.43337,79,147,0.35299,0.51375
1995,46-65 y.,3rd Quintile,Very concerned,0.36476,49,115,0.27640,0.45313
1995,46-65 y.,3rd Quintile,Somewhat concerned,0.48249,66,115,0.39077,0.57422
1995,46-65 y.,4th Quintile,Somewhat concerned,0.52727,59,59,0.39878,0.65576
1996,17-29 y.,1st Quintile,Very concerned,0.33973,269,770,0.30626,0.37321
1996,17-29 y.,1st Quintile,Somewhat concerned,0.52390,388,770,0.48860,0.55920
1996,17-29 y.,1st Quintile,Not concerned at all,0.13636,113,770,0.11211,0.16062
1996,17-29 y.,2nd Quintile,Very concerned,0.33923,208,635,0.30237,0.37608
1996,17-29 y.,2nd Quintile,Somewhat concerned,0.49106,324,635,0.45214,0.52997
1996,17-29 y.,2nd Quintile,Not concerned at all,0.16971,103,635,0.14049,0.19893
1996,17-29 y.,3rd Quintile,Very concerned,0.32250,195,604,0.28519,0.35981
1996,17-29 y.,3rd Quintile,Somewhat concerned,0.53846,323,604,0.49867,0.57825
1996,17-29 y.,3rd Quintile,Not concerned at all,0.13904,86,604,0.11143,0.16666
1996,17-29 y.,4th Quintile,Very concerned,0.26093,176,665,0.22753,0.29433
1996,17-29 y.,4th Quintile,Somewhat concerned,0.57236,379,665,0.53473,0.60999
1996,17-29 y.,4th Quintile,Not concerned at all,0.16671,110,665,0.13836,0.19505
1996,17-29 y.,5th Quintile,Very concerned,0.28303,131,452,0.24146,0.32461
1996,17-29 y.,5th Quintile,Somewhat concerned,0.53714,244,452,0.49113,0.58316
1996,17-29 y.,5th Quintile,Not concerned at all,0.17983,77,452,0.14438,0.21527
1996,30-45 y.,1st Quintile,Very concerned,0.34240,282,834,0.31017,0.37462
1996,30-45 y.,1st Quintile,Somewhat concerned,0.51961,422,834,0.48568,0.55354
1996,30-45 y.,1st Quintile,Not concerned at all,0.13799,130,834,0.11457,0.16141
1996,30-45 y.,2nd Quintile,Very concerned,0.27328,267,976,0.24530,0.30125
1996,30-45 y.,2nd Quintile,Somewhat concerned,0.56045,543,976,0.52930,0.59161
1996,30-45 y.,2nd Quintile,Not concerned at all,0.16627,166,976,0.14290,0.18964
1996,30-45 y.,3rd Quintile,Very concerned,0.30846,274,945,0.27900,0.33793
1996,30-45 y.,3rd Quintile,Somewhat concerned,0.54152,525,945,0.50973,0.57330
1996,30-45 y.,3rd Quintile,Not concerned at all,0.15002,146,945,0.12724,0.17280
1996,30-45 y.,4th Quintile,Very concerned,0.23727,216,863,0.20887,0.26567
1996,30-45 y.,4th Quintile,Somewhat concerned,0.58553,497,863,0.55264,0.61841
1996,30-45 y.,4th Quintile,Not concerned at all,0.17721,150,863,0.15171,0.20270
1996,30-45 y.,5th Quintile,Very concerned,0.22035,185,775,0.19115,0.24955
1996,30-45 y.,5th Quintile,Somewhat concerned,0.58832,446,775,0.55365,0.62299
1996,30-45 y.,5th Quintile,Not concerned at all,0.19133,144,775,0.16362,0.21905
1996,46-65 y.,1st Quintile,Very concerned,0.38067,237,616,0.34230,0.41905
1996,46-65 y.,1st Quintile,Somewhat concerned,0.40751,261,616,0.36868,0.44635
1996,46-65 y.,1st Quintile,Not concerned at all,0.21181,118,616,0.17952,0.24411
1996,46-65 y.,2nd Quintile,Very concerned,0.34110,200,612,0.30351,0.37870
1996,46-65 y.,2nd Quintile,Somewhat concerned,0.48010,315,612,0.44049,0.51972
1996,46-65 y.,2nd Quintile,Not concerned at all,0.17879,97,612,0.14841,0.20918
1996,46-65 y.,3rd Quintile,Very concerned,0.30731,228,773,0.27476,0.33986
1996,46-65 y.,3rd Quintile,Somewhat concerned,0.52902,415,773,0.49381,0.56423
1996,46-65 y.,3rd Quintile,Not concerned at all,0.16367,130,773,0.13757,0.18977
1996,46-65 y.,4th Quintile,Very concerned,0.29958,258,864,0.26902,0.33014
1996,46-65 y.,4th Quintile,Somewhat concerned,0.57283,487,864,0.53982,0.60583
1996,46-65 y.,4th Quintile,Not concerned at all,0.12759,119,864,0.10533,0.14985
1996,46-65 y.,5th Quintile,Very concerned,0.24430,246,963,0.21715,0.27145
1996,46-65 y.,5th Quintile,Somewhat concerned,0.58033,540,963,0.54915,0.61152
1996,46-65 y.,5th Quintile,Not concerned at all,0.17536,177,963,0.15133,0.19939
1996,66 and older,1st Quintile,Very concerned,0.30126,89,312,0.25026,0.35225
1996,66 and older,1st Quintile,Somewhat concerned,0.44377,147,312,0.38855,0.49899
1996,66 and older,1st Quintile,Not concerned at all,0.25498,76,312,0.20654,0.30342
1996,66 and older,2nd Quintile,Very concerned,0.32942,118,378,0.28198,0.37687
1996,66 and older,2nd Quintile,Somewhat concerned,0.47173,184,378,0.42134,0.52212
1996,66 and older,2nd Quintile,Not concerned at all,0.19885,76,378,0.15856,0.23914
1996,66 and older,3rd Quintile,Very concerned,0.29341,101,332,0.24435,0.34246
1996,66 and older,3rd Quintile,Somewhat concerned,0.49244,164,332,0.43858,0.54630
1996,66 and older,3rd Quintile,Not concerned at all,0.21415,67,332,0.16996,0.25834
1996,66 and older,4th Quintile,Very concerned,0.36117,97,284,0.30520,0.41713
1996,66 and older,4th Quintile,Somewhat concerned,0.46052,133,284,0.40245,0.51860
1996,66 and older,4th Quintile,Not concerned at all,0.17831,54,284,0.13371,0.22291
1996,66 and older,5th Quintile,Very concerned,0.28760,63,207,0.22579,0.34941
1996,66 and older,5th Quintile,Somewhat concerned,0.52791,103,207,0.45973,0.59608
1996,66 and older,5th Quintile,Not concerned at all,0.18449,41,207,0.13152,0.23746
1997,17-29 y.,1st Quintile,Very concerned,0.32664,238,687,0.29154,0.36173
1997,17-29 y.,1st Quintile,Somewhat concerned,0.50322,336,687,0.46581,0.54064
1997,17-29 y.,1st Quintile,Not concerned at all,0.17014,113,687,0.14202,0.19826
1997,17-29 y.,2nd Quintile,Very concerned,0.35116,224,656,0.31460,0.38771
1997,17-29 y.,2nd Quintile,Somewhat concerned,0.45210,307,656,0.41399,0.49022
1997,17-29 y.,2nd Quintile,Not concerned at all,0.19674,125,656,0.16630,0.22719
1997,17-29 y.,3rd Quintile,Very concerned,0.29498,170,592,0.25822,0.33175
1997,17-29 y.,3rd Quintile,Somewhat concerned,0.52048,307,592,0.48020,0.56076
1997,17-29 y.,3rd Quintile,Not concerned at all,0.18453,115,592,0.15326,0.21581
1997,17-29 y.,4th Quintile,Very concerned,0.28486,167,640,0.24987,0.31986
1997,17-29 y.,4th Quintile,Somewhat concerned,0.50552,350,640,0.46675,0.54428
1997,17-29 y.,4th Quintile,Not concerned at all,0.20962,123,640,0.17806,0.24118
1997,17-29 y.,5th Quintile,Very concerned,0.26168,123,424,0.21979,0.30357
1997,17-29 y.,5th Quintile,Somewhat concerned,0.57116,237,424,0.52400,0.61833
1997,17-29 y.,5th Quintile,Not concerned at all,0.16716,64,424,0.13160,0.20271
1997,30-45 y.,1st Quintile,Very concerned,0.35874,264,777,0.32499,0.39248
1997,30-45 y.,1st Quintile,Somewhat concerned,0.46448,377,777,0.42939,0.49958
1997,30-45 y.,1st Quintile,Not concerned at all,0.17678,136,777,0.14994,0.20362
1997,30-45 y.,2nd Quintile,Very concerned,0.29079,286,984,0.26240,0.31918
1997,30-45 y.,2nd Quintile,Somewhat concerned,0.50485,503,984,0.47359,0.53610
1997,30-45 y.,2nd Quintile,Not concerned at all,0.20436,195,984,0.17915,0.22957
1997,30-45 y.,3rd Quintile,Very concerned,0.32350,277,939,0.29356,0.35343
1997,30-45 y.,3rd Quintile,Somewhat concerned,0.52577,496,939,0.49381,0.55772
1997,30-45 y.,3rd Quintile,Not concerned at all,0.15074,166,939,0.12784,0.17363
1997,30-45 y.,4th Quintile,Very concerned,0.29219,239,855,0.26169,0.32269
1997,30-45 y.,4th Quintile,Somewhat concerned,0.54253,475,855,0.50912,0.57595
1997,30-45 y.,4th Quintile,Not concerned at all,0.16527,141,855,0.14036,0.19018
1997,30-45 y.,5th Quintile,Very concerned,0.25018,198,783,0.21982,0.28054
1997,30-45 y.,5th Quintile,Somewhat concerned,0.55565,447,783,0.52083,0.59048
1997,30-45 y.,5th Quintile,Not concerned at all,0.19417,138,783,0.16644,0.22189
1997,46-65 y.,1st Quintile,Very concerned,0.39994,224,570,0.35969,0.44019
1997,46-65 y.,1st Quintile,Somewhat concerned,0.43106,250,570,0.39037,0.47175
1997,46-65 y.,1st Quintile,Not concerned at all,0.16900,96,570,0.13821,0.19979
1997,46-65 y.,2nd Quintile,Very concerned,0.31063,232,671,0.27559,0.34567
1997,46-65 y.,2nd Quintile,Somewhat concerned,0.54444,346,671,0.50673,0.58215
1997,46-65 y.,2nd Quintile,Not concerned at all,0.14492,93,671,0.11827,0.17158
1997,46-65 y.,3rd Quintile,Very concerned,0.29870,234,734,0.26557,0.33184
1997,46-65 y.,3rd Quintile,Somewhat concerned,0.53376,368,734,0.49764,0.56987
1997,46-65 y.,3rd Quintile,Not concerned at all,0.16754,132,734,0.14051,0.19458
1997,46-65 y.,4th Quintile,Very concerned,0.30287,255,881,0.27251,0.33323
1997,46-65 y.,4th Quintile,Somewhat concerned,0.51483,467,881,0.48181,0.54785
1997,46-65 y.,4th Quintile,Not concerned at all,0.18230,159,881,0.15679,0.20781
1997,46-65 y.,5th Quintile,Very concerned,0.26170,262,956,0.23382,0.28958
1997,46-65 y.,5th Quintile,Somewhat concerned,0.54499,514,956,0.51340,0.57657
1997,46-65 y.,5th Quintile,Not concerned at all,0.19331,180,956,0.16826,0.21836
1997,66 and older,1st Quintile,Very concerned,0.30932,99,319,0.25851,0.36012
1997,66 and older,1st Quintile,Somewhat concerned,0.49733,159,319,0.44238,0.55229
1997,66 and older,1st Quintile,Not concerned at all,0.19335,61,319,0.14994,0.23676
1997,66 and older,2nd Quintile,Very concerned,0.31900,124,403,0.27344,0.36457
1997,66 and older,2nd Quintile,Somewhat concerned,0.42617,184,403,0.37783,0.47451
1997,66 and older,2nd Quintile,Not concerned at all,0.25482,95,403,0.21223,0.29742
1997,66 and older,3rd Quintile,Very concerned,0.37558,116,343,0.32425,0.42690
1997,66 and older,3rd Quintile,Somewhat concerned,0.47532,172,343,0.42239,0.52824
1997,66 and older,3rd Quintile,Not concerned at all,0.14911,55,343,0.11135,0.18686
1997,66 and older,4th Quintile,Very concerned,0.29995,80,262,0.24435,0.35554
1997,66 and older,4th Quintile,Somewhat concerned,0.47606,128,262,0.41547,0.53665
1997,66 and older,4th Quintile,Not concerned at all,0.22399,54,262,0.17341,0.27457
1997,66 and older,5th Quintile,Very concerned,0.26169,60,222,0.20374,0.31964
1997,66 and older,5th Quintile,Somewhat concerned,0.55518,121,222,0.48966,0.62070
1997,66 and older,5th Quintile,Not concerned at all,0.18313,41,222,0.13214,0.23412
1998,17-29 y.,1st Quintile,Very concerned,0.35930,251,705,0.32386,0.39474
1998,17-29 y.,1st Quintile,Somewhat concerned,0.48519,347,705,0.44827,0.52211
1998,17-29 y.,1st Quintile,Not concerned at all,0.15551,107,705,0.12874,0.18228
1998,17-29 y.,2nd Quintile,Very concerned,0.31988,189,601,0.28255,0.35720
1998,17-29 y.,2nd Quintile,Somewhat concerned,0.49931,300,601,0.45931,0.53932
1998,17-29 y.,2nd Quintile,Not concerned at all,0.18081,112,601,0.15001,0.21161
1998,17-29 y.,3rd Quintile,Very concerned,0.29183,155,542,0.25352,0.33013
1998,17-29 y.,3rd Quintile,Somewhat concerned,0.48885,281,542,0.44673,0.53098
1998,17-29 y.,3rd Quintile,Not concerned at all,0.21932,106,542,0.18445,0.25419
1998,17-29 y.,4th Quintile,Very concerned,0.29596,165,593,0.25919,0.33273
1998,17-29 y.,4th Quintile,Somewhat concerned,0.51968,318,593,0.47943,0.55992
1998,17-29 y.,4th Quintile,Not concerned at all,0.18436,110,593,0.15312,0.21560
1998,17-29 y.,5th Quintile,Very concerned,0.22128,93,370,0.17892,0.26363
1998,17-29 y.,5th Quintile,Somewhat concerned,0.52400,194,370,0.47305,0.57496
1998,17-29 y.,5th Quintile,Not concerned at all,0.25472,83,370,0.21026,0.29918
1998,30-45 y.,1st Quintile,Very concerned,0.37592,272,765,0.34158,0.41027
1998,30-45 y.,1st Quintile,Somewhat concerned,0.48999,374,765,0.45454,0.52544
1998,30-45 y.,1st Quintile,Not concerned at all,0.13408,119,765,0.10992,0.15825
1998,30-45 y.,2nd Quintile,Very concerned,0.30751,271,938,0.27796,0.33706
1998,30-45 y.,2nd Quintile,Somewhat concerned,0.52325,482,938,0.49127,0.55523
1998,30-45 y.,2nd Quintile,Not concerned at all,0.16924,185,938,0.14524,0.19325
1998,30-45 y.,3rd Quintile,Very concerned,0.25940,219,870,0.23026,0.28855
1998,30-45 y.,3rd Quintile,Somewhat concerned,0.53895,468,870,0.50581,0.57209
1998,30-45 y.,3rd Quintile,Not concerned at all,0.20164,183,870,0.17497,0.22832
1998,30-45 y.,4th Quintile,Very concerned,0.27103,229,851,0.24115,0.30091
1998,30-45 y.,4th Quintile,Somewhat concerned,0.51775,444,851,0.48416,0.55135
1998,30-45 y.,4th Quintile,Not concerned at all,0.21122,178,851,0.18378,0.23866
1998,30-45 y.,5th Quintile,Very concerned,0.24438,172,761,0.21383,0.27493
1998,30-45 y.,5th Quintile,Somewhat concerned,0.56497,445,761,0.52973,0.60022
1998,30-45 y.,5th Quintile,Not concerned at all,0.19064,144,761,0.16272,0.21857
1998,46-65 y.,1st Quintile,Very concerned,0.37309,213,555,0.33282,0.41336
1998,46-65 y.,1st Quintile,Somewhat concerned,0.44142,238,555,0.40007,0.48277
1998,46-65 y.,1st Quintile,Not concerned at all,0.18549,104,555,0.15312,0.21786
1998,46-65 y.,2nd Quintile,Very concerned,0.33525,190,572,0.29653,0.37397
1998,46-65 y.,2nd Quintile,Somewhat concerned,0.47446,269,572,0.43350,0.51542
1998,46-65 y.,2nd Quintile,Not concerned at all,0.19029,113,572,0.15809,0.22249
1998,46-65 y.,3rd Quintile,Very concerned,0.31643,253,765,0.28345,0.34941
1998,46-65 y.,3rd Quintile,Somewhat concerned,0.51955,375,765,0.48412,0.55497
1998,46-65 y.,3rd Quintile,Not concerned at all,0.16402,137,765,0.13777,0.19028
1998,46-65 y.,4th Quintile,Very concerned,0.35537,275,839,0.32296,0.38777
1998,46-65 y.,4th Quintile,Somewhat concerned,0.47139,423,839,0.43759,0.50519
1998,46-65 y.,4th Quintile,Not concerned at all,0.17324,141,839,0.14762,0.19887
1998,46-65 y.,5th Quintile,Very concerned,0.26414,256,921,0.23565,0.29263
1998,46-65 y.,5th Quintile,Somewhat concerned,0.54764,497,921,0.51548,0.57980
1998,46-65 y.,5th Quintile,Not concerned at all,0.18822,168,921,0.16296,0.21348
1998,66 and older,1st Quintile,Very concerned,0.32236,90,282,0.26771,0.37700
1998,66 and older,1st Quintile,Somewhat concerned,0.47283,135,282,0.41445,0.53120
1998,66 and older,1st Quintile,Not concerned at all,0.20482,57,282,0.15763,0.25200
1998,66 and older,2nd Quintile,Very concerned,0.34678,117,359,0.29748,0.39609
1998,66 and older,2nd Quintile,Somewhat concerned,0.48096,176,359,0.42921,0.53272
1998,66 and older,2nd Quintile,Not concerned at all,0.17225,66,359,0.13314,0.21137
1998,66 and older,3rd Quintile,Very concerned,0.35847,128,358,0.30873,0.40822
1998,66 and older,3rd Quintile,Somewhat concerned,0.46421,170,358,0.41248,0.51595
1998,66 and older,3rd Quintile,Not concerned at all,0.17732,60,358,0.13770,0.21694
1998,66 and older,4th Quintile,Very concerned,0.27949,83,282,0.22702,0.33196
1998,66 and older,4th Quintile,Somewhat concerned,0.53451,149,282,0.47619,0.59284
1998,66 and older,4th Quintile,Not concerned at all,0.18600,50,282,0.14050,0.23150
1998,66 and older,5th Quintile,Very concerned,0.33531,71,217,0.27235,0.39827
1998,66 and older,5th Quintile,Somewhat concerned,0.48780,110,217,0.42114,0.55446
1998,66 and older,5th Quintile,Not concerned at all,0.17689,36,217,0.12600,0.22778
1999,17-29 y.,1st Quintile,Very concerned,0.33747,240,746,0.30351,0.37142
1999,17-29 y.,1st Quintile,Somewhat concerned,0.50996,388,746,0.47407,0.54586
1999,17-29 y.,1st Quintile,Not concerned at all,0.15257,118,746,0.12675,0.17839
1999,17-29 y.,2nd Quintile,Very concerned,0.32759,203,652,0.29154,0.36365
1999,17-29 y.,2nd Quintile,Somewhat concerned,0.49075,339,652,0.45235,0.52915
1999,17-29 y.,2nd Quintile,Not concerned at all,0.18166,110,652,0.15204,0.21128
1999,17-29 y.,3rd Quintile,Very concerned,0.27622,171,600,0.24042,0.31203
1999,17-29 y.,3rd Quintile,Somewhat concerned,0.54844,336,600,0.50858,0.58829
1999,17-29 y.,3rd Quintile,Not concerned at all,0.17534,93,600,0.14489,0.20579
1999,17-29 y.,4th Quintile,Very concerned,0.28820,151,548,0.25024,0.32616
1999,17-29 y.,4th Quintile,Somewhat concerned,0.55014,311,548,0.50845,0.59183
1999,17-29 y.,4th Quintile,Not concerned at all,0.16166,86,548,0.13081,0.19251
1999,17-29 y.,5th Quintile,Very concerned,0.36020,148,418,0.31412,0.40628
1999,17-29 y.,5th Quintile,Somewhat concerned,0.50975,213,418,0.46177,0.55773
1999,17-29 y.,5th Quintile,Not concerned at all,0.13005,57,418,0.09777,0.16233
1999,30-45 y.,1st Quintile,Very concerned,0.30033,280,891,0.27021,0.33044
1999,30-45 y.,1st Quintile,Somewhat concerned,0.55089,489,891,0.51821,0.58357
1999,30-45 y.,1st Quintile,Not concerned at all,0.14879,122,891,0.12541,0.17217
1999,30-45 y.,2nd Quintile,Very concerned,0.31157,310,1032,0.28330,0.33984
1999,30-45 y.,2nd Quintile,Somewhat concerned,0.57584,591,1032,0.54567,0.60601
1999,30-45 y.,2nd Quintile,Not concerned at all,0.11259,131,1032,0.09329,0.13188
1999,30-45 y.,3rd Quintile,Very concerned,0.30420,285,1001,0.27568,0.33271
1999,30-45 y.,3rd Quintile,Somewhat concerned,0.54561,570,1001,0.51475,0.57647
1999,30-45 y.,3rd Quintile,Not concerned at all,0.15020,146,1001,0.12805,0.17234
1999,30-45 y.,4th Quintile,Very concerned,0.33994,304,939,0.30963,0.37026
1999,30-45 y.,4th Quintile,Somewhat concerned,0.55328,532,939,0.52146,0.58510
1999,30-45 y.,4th Quintile,Not concerned at all,0.10678,103,939,0.08701,0.12654
1999,30-45 y.,5th Quintile,Very concerned,0.31235,258,834,0.28087,0.34382
1999,30-45 y.,5th Quintile,Somewhat concerned,0.57790,485,834,0.54436,0.61144
1999,30-45 y.,5th Quintile,Not concerned at all,0.10975,91,834,0.08852,0.13098
1999,46-65 y.,1st Quintile,Very concerned,0.29230,173,604,0.25600,0.32860
1999,46-65 y.,1st Quintile,Somewhat concerned,0.53593,326,604,0.49613,0.57574
1999,46-65 y.,1st Quintile,Not concerned at all,0.17177,105,604,0.14166,0.20188
1999,46-65 y.,2nd Quintile,Very concerned,0.29630,217,716,0.26283,0.32978
