year,pgisced97,sex,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Primary Level,female,Not concerned at all,0.15298,37,285,0.11112,0.19485
1996,Lower Secondary Level,male,Very concerned,0.34437,290,816,0.31175,0.37700
1996,Lower Secondary Level,male,Somewhat concerned,0.46172,394,816,0.42750,0.49595
1996,Lower Secondary Level,male,Not concerned at all,0.19390,132,816,0.16676,0.22104
1996,Lower Secondary Level,female,Very concerned,0.33341,508,1536,0.30982,0.35699
1996,Lower Secondary Level,female,Somewhat concerned,0.47755,760,1536,0.45256,0.50254
1996,Lower Secondary Level,female,Not concerned at all,0.18904,268,1536,0.16945,0.20863
1996,Upper Secondary Level,male,Very concerned,0.29939,984,3299,0.28376,0.31502
1996,Upper Secondary Level,male,Somewhat concerned,0.51292,1677,3299,0.49586,0.52998
1996,Upper Secondary Level,male,Not concerned at all,0.18769,638,3299,0.17436,0.20102
1996,Upper Secondary Level,female,Very concerned,0.30916,970,3229,0.29322,0.32510
1996,Upper Secondary Level,female,Somewhat concerned,0.54044,1778,3229,0.52325,0.55763
1996,Upper Secondary Level,female,Not concerned at all,0.15040,481,3229,0.13807,0.16273
1996,Post-secondary Non-tertiary Level,male,Very concerned,0.29995,67,235,0.24124,0.35866
1996,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.58692,136,235,0.52384,0.65001
1996,Post-secondary Non-tertiary Level,male,Not concerned at all,0.11312,32,235,0.07254,0.15371
1996,Post-secondary Non-tertiary Level,female,Very concerned,0.24149,60,207,0.18305,0.29994
1996,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.67741,147,207,0.61357,0.74124
1996,First Stage of Tertiary Education,male,Very concerned,0.26998,131,468,0.22971,0.31024
1996,First Stage of Tertiary Education,male,Somewhat concerned,0.54423,258,468,0.49906,0.58940
1996,First Stage of Tertiary Education,male,Not concerned at all,0.18579,79,468,0.15052,0.22107
1996,First Stage of Tertiary Education,female,Very concerned,0.31711,86,283,0.26279,0.37142
1996,First Stage of Tertiary Education,female,Somewhat concerned,0.56113,161,283,0.50321,0.61905
1996,First Stage of Tertiary Education,female,Not concerned at all,0.12176,36,283,0.08359,0.15993
1996,Second Stage of Tertiary Education,male,Very concerned,0.19206,193,952,0.16702,0.21710
1996,Second Stage of Tertiary Education,male,Somewhat concerned,0.59591,549,952,0.56472,0.62710
1996,Second Stage of Tertiary Education,male,Not concerned at all,0.21203,210,952,0.18605,0.23801
1996,Second Stage of Tertiary Education,female,Very concerned,0.23839,186,790,0.20866,0.26812
1996,Second Stage of Tertiary Education,female,Somewhat concerned,0.60396,492,790,0.56984,0.63809
1996,Second Stage of Tertiary Education,female,Not concerned at all,0.15765,112,790,0.13222,0.18308
1997,No answer / don't know,male,Very concerned,0.44069,45,99,0.34240,0.53899
1997,No answer / don't know,male,Somewhat concerned,0.40372,54,99,0.30658,0.50086
1997,No answer / don't know,female,Very concerned,0.39661,55,130,0.31219,0.48102
1997,No answer / don't know,female,Somewhat concerned,0.52038,75,130,0.43417,0.60659
1997,Pre-primary Level,male,Very concerned,0.25360,43,156,0.18511,0.32209
1997,Pre-primary Level,male,Somewhat concerned,0.48657,77,156,0.40788,0.56525
1997,Pre-primary Level,male,Not concerned at all,0.25984,36,156,0.19079,0.32888
1997,Pre-primary Level,female,Very concerned,0.21502,34,131,0.14440,0.28565
1997,Pre-primary Level,female,Somewhat concerned,0.62079,97,131,0.53739,0.70420
1997,Primary Level,male,Very concerned,0.34458,65,190,0.27683,0.41234
1997,Primary Level,male,Somewhat concerned,0.44319,85,190,0.37237,0.51401
1997,Primary Level,male,Not concerned at all,0.21223,40,190,0.15393,0.27052
1997,Primary Level,female,Very concerned,0.33821,101,268,0.28146,0.39496
1997,Primary Level,female,Somewhat concerned,0.50853,129,268,0.44856,0.56849
1997,Primary Level,female,Not concerned at all,0.15326,38,268,0.11005,0.19647
1997,Lower Secondary Level,male,Very concerned,0.35376,289,821,0.32103,0.38648
1997,Lower Secondary Level,male,Somewhat concerned,0.46865,392,821,0.43450,0.50281
1997,Lower Secondary Level,male,Not concerned at all,0.17759,140,821,0.15143,0.20375
1997,Lower Secondary Level,female,Very concerned,0.33167,502,1479,0.30767,0.35568
1997,Lower Secondary Level,female,Somewhat concerned,0.47266,701,1479,0.44721,0.49812
1997,Lower Secondary Level,female,Not concerned at all,0.19566,276,1479,0.17544,0.21589
1997,Upper Secondary Level,male,Very concerned,0.32231,1015,3202,0.30612,0.33851
1997,Upper Secondary Level,male,Somewhat concerned,0.47110,1514,3202,0.45380,0.48839
1997,Upper Secondary Level,male,Not concerned at all,0.20659,673,3202,0.19256,0.22061
1997,Upper Secondary Level,female,Very concerned,0.32411,1038,3212,0.30792,0.34030
1997,Upper Secondary Level,female,Somewhat concerned,0.51696,1682,3212,0.49967,0.53424
1997,Upper Secondary Level,female,Not concerned at all,0.15893,492,3212,0.14628,0.17158
1997,Post-secondary Non-tertiary Level,male,Very concerned,0.24018,56,231,0.18497,0.29539
1997,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.58511,136,231,0.52143,0.64879
1997,Post-secondary Non-tertiary Level,male,Not concerned at all,0.17471,39,231,0.12564,0.22378
1997,Post-secondary Non-tertiary Level,female,Very concerned,0.29649,63,188,0.23103,0.36195
1997,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.58289,125,188,0.51222,0.65357
1997,First Stage of Tertiary Education,male,Very concerned,0.29072,134,471,0.24966,0.33177
1997,First Stage of Tertiary Education,male,Somewhat concerned,0.47591,225,471,0.43076,0.52106
1997,First Stage of Tertiary Education,male,Not concerned at all,0.23337,112,471,0.19513,0.27161
1997,First Stage of Tertiary Education,female,Very concerned,0.34108,83,278,0.28525,0.39691
1997,First Stage of Tertiary Education,female,Somewhat concerned,0.53744,162,278,0.47872,0.59615
1997,First Stage of Tertiary Education,female,Not concerned at all,0.12148,33,278,0.08301,0.15996
1997,Second Stage of Tertiary Education,male,Very concerned,0.18931,175,959,0.16451,0.21412
1997,Second Stage of Tertiary Education,male,Somewhat concerned,0.60536,587,959,0.57441,0.63631
1997,Second Stage of Tertiary Education,male,Not concerned at all,0.20532,197,959,0.17974,0.23090
1997,Second Stage of Tertiary Education,female,Very concerned,0.21549,174,796,0.18691,0.24407
1997,Second Stage of Tertiary Education,female,Somewhat concerned,0.62643,504,796,0.59280,0.66006
1997,Second Stage of Tertiary Education,female,Not concerned at all,0.15808,118,796,0.13272,0.18344
1998,No answer / don't know,male,Very concerned,0.31606,88,285,0.26199,0.37013
1998,No answer / don't know,male,Somewhat concerned,0.45435,128,285,0.39644,0.51226
1998,No answer / don't know,male,Not concerned at all,0.22959,69,285,0.18067,0.27850
1998,No answer / don't know,female,Very concerned,0.35542,105,310,0.30205,0.40879
1998,No answer / don't know,female,Somewhat concerned,0.48579,159,310,0.43006,0.54152
1998,No answer / don't know,female,Not concerned at all,0.15879,46,310,0.11804,0.19954
1998,Pre-primary Level,male,Very concerned,0.26952,45,160,0.20055,0.33849
1998,Pre-primary Level,male,Somewhat concerned,0.48249,84,160,0.40482,0.56016
1998,Pre-primary Level,male,Not concerned at all,0.24799,31,160,0.18086,0.31511
1998,Pre-primary Level,female,Very concerned,0.23900,37,165,0.17373,0.30428
1998,Pre-primary Level,female,Somewhat concerned,0.52996,90,165,0.45357,0.60635
1998,Pre-primary Level,female,Not concerned at all,0.23103,38,165,0.16652,0.29554
1998,Primary Level,male,Very concerned,0.35426,58,183,0.28477,0.42375
1998,Primary Level,male,Somewhat concerned,0.45655,88,183,0.38419,0.52892
1998,Primary Level,male,Not concerned at all,0.18919,37,183,0.13229,0.24609
1998,Primary Level,female,Very concerned,0.37934,100,255,0.31967,0.43902
1998,Primary Level,female,Somewhat concerned,0.40231,109,255,0.34200,0.46261
1998,Primary Level,female,Not concerned at all,0.21835,46,255,0.16754,0.26916
1998,Lower Secondary Level,male,Very concerned,0.35329,313,911,0.32224,0.38435
1998,Lower Secondary Level,male,Somewhat concerned,0.43458,416,911,0.40237,0.46679
1998,Lower Secondary Level,male,Not concerned at all,0.21213,182,911,0.18556,0.23869
1998,Lower Secondary Level,female,Very concerned,0.34184,560,1582,0.31846,0.36522
1998,Lower Secondary Level,female,Somewhat concerned,0.49286,766,1582,0.46822,0.51751
1998,Lower Secondary Level,female,Not concerned at all,0.16530,256,1582,0.14699,0.18361
1998,Upper Secondary Level,male,Very concerned,0.33294,1115,3463,0.31724,0.34864
1998,Upper Secondary Level,male,Somewhat concerned,0.47224,1627,3463,0.45561,0.48887
1998,Upper Secondary Level,male,Not concerned at all,0.19481,721,3463,0.18162,0.20801
1998,Upper Secondary Level,female,Very concerned,0.31615,1058,3448,0.30063,0.33167
1998,Upper Secondary Level,female,Somewhat concerned,0.51902,1821,3448,0.50234,0.53570
1998,Upper Secondary Level,female,Not concerned at all,0.16483,569,3448,0.15244,0.17721
1998,Post-secondary Non-tertiary Level,male,Very concerned,0.25809,60,236,0.20215,0.31404
1998,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.56117,134,236,0.49772,0.62462
1998,Post-secondary Non-tertiary Level,male,Not concerned at all,0.18074,42,236,0.13154,0.22994
1998,Post-secondary Non-tertiary Level,female,Very concerned,0.29148,72,259,0.23603,0.34693
1998,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.57273,141,259,0.51237,0.63309
1998,Post-secondary Non-tertiary Level,female,Not concerned at all,0.13579,46,259,0.09399,0.17759
1998,First Stage of Tertiary Education,male,Very concerned,0.29222,145,488,0.25183,0.33261
1998,First Stage of Tertiary Education,male,Somewhat concerned,0.45467,228,488,0.41044,0.49889
1998,First Stage of Tertiary Education,male,Not concerned at all,0.25311,115,488,0.21449,0.29173
1998,First Stage of Tertiary Education,female,Very concerned,0.29613,88,318,0.24588,0.34639
1998,First Stage of Tertiary Education,female,Somewhat concerned,0.58267,193,318,0.52838,0.63695
1998,First Stage of Tertiary Education,female,Not concerned at all,0.12120,37,318,0.08527,0.15713
1998,Second Stage of Tertiary Education,male,Very concerned,0.20977,214,1058,0.18523,0.23432
1998,Second Stage of Tertiary Education,male,Somewhat concerned,0.57872,604,1058,0.54895,0.60849
1998,Second Stage of Tertiary Education,male,Not concerned at all,0.21151,240,1058,0.18689,0.23613
1998,Second Stage of Tertiary Education,female,Very concerned,0.20356,187,872,0.17682,0.23030
1998,Second Stage of Tertiary Education,female,Somewhat concerned,0.60278,533,872,0.57029,0.63528
1998,Second Stage of Tertiary Education,female,Not concerned at all,0.19365,152,872,0.16741,0.21990
1999,No answer / don't know,male,Very concerned,0.27168,34,130,0.19491,0.34844
1999,No answer / don't know,male,Somewhat concerned,0.45087,61,130,0.36500,0.53674
1999,No answer / don't know,male,Not concerned at all,0.27745,35,130,0.20019,0.35472
1999,No answer / don't know,female,Very concerned,0.41459,54,132,0.33023,0.49896
1999,No answer / don't know,female,Somewhat concerned,0.48114,78,132,0.39558,0.56670
1999,Pre-primary Level,male,Very concerned,0.31385,56,128,0.23314,0.39456
1999,Pre-primary Level,male,Somewhat concerned,0.49948,72,128,0.41252,0.58644
1999,Pre-primary Level,female,Very concerned,0.34379,60,137,0.26396,0.42362
1999,Pre-primary Level,female,Somewhat concerned,0.51107,77,137,0.42706,0.59508
1999,Primary Level,male,Very concerned,0.27266,50,174,0.20630,0.33902
1999,Primary Level,male,Somewhat concerned,0.48815,82,174,0.41366,0.56264
1999,Primary Level,male,Not concerned at all,0.23919,42,174,0.17562,0.30276
1999,Primary Level,female,Very concerned,0.32668,80,248,0.26819,0.38517
1999,Primary Level,female,Somewhat concerned,0.43861,111,248,0.37672,0.50049
1999,Primary Level,female,Not concerned at all,0.23471,57,248,0.18186,0.28757
1999,Lower Secondary Level,male,Very concerned,0.28115,255,875,0.25135,0.31096
1999,Lower Secondary Level,male,Somewhat concerned,0.50402,451,875,0.47087,0.53717
1999,Lower Secondary Level,male,Not concerned at all,0.21483,169,875,0.18760,0.24206
1999,Lower Secondary Level,female,Very concerned,0.28358,449,1542,0.26107,0.30608
1999,Lower Secondary Level,female,Somewhat concerned,0.52427,817,1542,0.49934,0.54921
1999,Lower Secondary Level,female,Not concerned at all,0.19215,276,1542,0.17248,0.21182
1999,Upper Secondary Level,male,Very concerned,0.28742,935,3454,0.27233,0.30252
1999,Upper Secondary Level,male,Somewhat concerned,0.52764,1886,3454,0.51099,0.54429
1999,Upper Secondary Level,male,Not concerned at all,0.18494,633,3454,0.17199,0.19789
1999,Upper Secondary Level,female,Very concerned,0.30954,1085,3457,0.29412,0.32495
1999,Upper Secondary Level,female,Somewhat concerned,0.56214,1957,3457,0.54560,0.57868
1999,Upper Secondary Level,female,Not concerned at all,0.12833,415,3457,0.11718,0.13948
1999,Post-secondary Non-tertiary Level,male,Very concerned,0.30737,81,208,0.24452,0.37023
1999,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.58507,127,208,0.51795,0.65219
1999,Post-secondary Non-tertiary Level,female,Very concerned,0.39564,98,238,0.33338,0.45789
1999,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.49483,140,238,0.43118,0.55849
1999,First Stage of Tertiary Education,male,Very concerned,0.26017,132,482,0.22096,0.29937
1999,First Stage of Tertiary Education,male,Somewhat concerned,0.60507,287,482,0.56138,0.64876
1999,First Stage of Tertiary Education,male,Not concerned at all,0.13476,63,482,0.10425,0.16528
1999,First Stage of Tertiary Education,female,Very concerned,0.33547,112,297,0.28168,0.38926
1999,First Stage of Tertiary Education,female,Somewhat concerned,0.56001,185,297,0.50346,0.61656
1999,Second Stage of Tertiary Education,male,Very concerned,0.27106,288,1076,0.24449,0.29763
1999,Second Stage of Tertiary Education,male,Somewhat concerned,0.58373,650,1076,0.55426,0.61320
1999,Second Stage of Tertiary Education,male,Not concerned at all,0.14521,138,1076,0.12415,0.16627
1999,Second Stage of Tertiary Education,female,Very concerned,0.35010,289,876,0.31850,0.38171
1999,Second Stage of Tertiary Education,female,Somewhat concerned,0.58023,529,876,0.54753,0.61293
1999,Second Stage of Tertiary Education,female,Not concerned at all,0.06967,58,876,0.05280,0.08654
2000,Pre-primary Level,male,Very concerned,0.30245,71,234,0.24347,0.36142
2000,Pre-primary Level,male,Somewhat concerned,0.45310,105,234,0.38919,0.51702
2000,Pre-primary Level,male,Not concerned at all,0.24445,58,234,0.18927,0.29963
2000,Pre-primary Level,female,Very concerned,0.38395,95,254,0.32402,0.44388
2000,Pre-primary Level,female,Somewhat concerned,0.46944,122,254,0.40795,0.53094
2000,Pre-primary Level,female,Not concerned at all,0.14661,37,254,0.10302,0.19019
2000,Primary Level,male,Very concerned,0.32011,49,167,0.24914,0.39108
2000,Primary Level,male,Somewhat concerned,0.36966,70,167,0.29623,0.44309
2000,Primary Level,male,Not concerned at all,0.31023,48,167,0.23986,0.38060
2000,Primary Level,female,Very concerned,0.32033,73,225,0.25923,0.38144
2000,Primary Level,female,Somewhat concerned,0.43915,99,225,0.37416,0.50414
2000,Primary Level,female,Not concerned at all,0.24052,53,225,0.18455,0.29649
2000,Lower Secondary Level,male,Very concerned,0.26839,294,1139,0.24264,0.29414
2000,Lower Secondary Level,male,Somewhat concerned,0.46930,550,1139,0.44031,0.49830
2000,Lower Secondary Level,male,Not concerned at all,0.26231,295,1139,0.23675,0.28787
2000,Lower Secondary Level,female,Very concerned,0.27003,646,2358,0.25211,0.28796
2000,Lower Secondary Level,female,Somewhat concerned,0.49393,1190,2358,0.47374,0.51411
2000,Lower Secondary Level,female,Not concerned at all,0.23604,522,2358,0.21890,0.25318
2000,Upper Secondary Level,male,Very concerned,0.29164,1729,6197,0.28032,0.30295
2000,Upper Secondary Level,male,Somewhat concerned,0.50016,3190,6197,0.48771,0.51261
2000,Upper Secondary Level,male,Not concerned at all,0.20821,1278,6197,0.19810,0.21832
2000,Upper Secondary Level,female,Very concerned,0.32254,2134,6466,0.31115,0.33394
2000,Upper Secondary Level,female,Somewhat concerned,0.51174,3331,6466,0.49956,0.52393
2000,Upper Secondary Level,female,Not concerned at all,0.16572,1001,6466,0.15665,0.17478
2000,Post-secondary Non-tertiary Level,male,Very concerned,0.36073,174,500,0.31859,0.40286
2000,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.50548,249,500,0.46161,0.54935
2000,Post-secondary Non-tertiary Level,male,Not concerned at all,0.13379,77,500,0.10392,0.16366
2000,Post-secondary Non-tertiary Level,female,Very concerned,0.38713,228,607,0.34834,0.42591
2000,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.48844,305,607,0.44864,0.52824
2000,Post-secondary Non-tertiary Level,female,Not concerned at all,0.12443,74,607,0.09815,0.15071
2000,First Stage of Tertiary Education,male,Very concerned,0.30907,323,1067,0.28132,0.33681
2000,First Stage of Tertiary Education,male,Somewhat concerned,0.52147,571,1067,0.49148,0.55146
2000,First Stage of Tertiary Education,male,Not concerned at all,0.16946,173,1067,0.14694,0.19199
2000,First Stage of Tertiary Education,female,Very concerned,0.40236,307,802,0.36840,0.43632
2000,First Stage of Tertiary Education,female,Somewhat concerned,0.48554,403,802,0.45093,0.52016
2000,First Stage of Tertiary Education,female,Not concerned at all,0.11209,92,802,0.09025,0.13394
2000,Second Stage of Tertiary Education,male,Very concerned,0.31374,679,2144,0.29409,0.33338
2000,Second Stage of Tertiary Education,male,Somewhat concerned,0.54388,1173,2144,0.52279,0.56496
2000,Second Stage of Tertiary Education,male,Not concerned at all,0.14239,292,2144,0.12759,0.15718
2000,Second Stage of Tertiary Education,female,Very concerned,0.42563,679,1644,0.40173,0.44954
2000,Second Stage of Tertiary Education,female,Somewhat concerned,0.47782,823,1644,0.45367,0.50197
2000,Second Stage of Tertiary Education,female,Not concerned at all,0.09655,142,1644,0.08227,0.11083
2001,Pre-primary Level,male,Very concerned,0.36090,97,255,0.30183,0.41996
2001,Pre-primary Level,male,Somewhat concerned,0.41885,103,255,0.35817,0.47952
2001,Pre-primary Level,male,Not concerned at all,0.22026,55,255,0.16929,0.27122
2001,Pre-primary Level,female,Very concerned,0.42399,125,279,0.36589,0.48208
2001,Pre-primary Level,female,Somewhat concerned,0.42240,116,279,0.36433,0.48046
2001,Pre-primary Level,female,Not concerned at all,0.15362,38,279,0.11123,0.19600
2001,Primary Level,male,Very concerned,0.31507,37,101,0.22402,0.40612
2001,Primary Level,male,Somewhat concerned,0.45126,64,101,0.35373,0.54880
2001,Primary Level,female,Very concerned,0.28958,54,175,0.22219,0.35698
2001,Primary Level,female,Somewhat concerned,0.50630,82,175,0.43201,0.58059
2001,Primary Level,female,Not concerned at all,0.20412,39,175,0.14423,0.26400
2001,Lower Secondary Level,male,Very concerned,0.32883,319,989,0.29954,0.35813
2001,Lower Secondary Level,male,Somewhat concerned,0.44690,445,989,0.41590,0.47790
2001,Lower Secondary Level,male,Not concerned at all,0.22427,225,989,0.19826,0.25028
2001,Lower Secondary Level,female,Very concerned,0.30213,629,2049,0.28224,0.32202
2001,Lower Secondary Level,female,Somewhat concerned,0.48474,1004,2049,0.46309,0.50638
2001,Lower Secondary Level,female,Not concerned at all,0.21313,416,2049,0.19539,0.23087
2001,Upper Secondary Level,male,Very concerned,0.31423,1770,5577,0.30205,0.32642
2001,Upper Secondary Level,male,Somewhat concerned,0.48839,2740,5577,0.47527,0.50151
2001,Upper Secondary Level,male,Not concerned at all,0.19737,1067,5577,0.18693,0.20782
2001,Upper Secondary Level,female,Very concerned,0.36375,2213,5872,0.35145,0.37606
2001,Upper Secondary Level,female,Somewhat concerned,0.48871,2847,5872,0.47592,0.50150
2001,Upper Secondary Level,female,Not concerned at all,0.14754,812,5872,0.13847,0.15661
2001,Post-secondary Non-tertiary Level,male,Very concerned,0.37910,172,475,0.33543,0.42278
2001,Post-secondary Non-tertiary Level,male,Somewhat concerned,0.48751,236,475,0.44251,0.53251
2001,Post-secondary Non-tertiary Level,male,Not concerned at all,0.13339,67,475,0.10278,0.16400
2001,Post-secondary Non-tertiary Level,female,Very concerned,0.42339,258,582,0.38322,0.46357
2001,Post-secondary Non-tertiary Level,female,Somewhat concerned,0.46858,263,582,0.42800,0.50916
2001,Post-secondary Non-tertiary Level,female,Not concerned at all,0.10803,61,582,0.08278,0.13327
2001,First Stage of Tertiary Education,male,Very concerned,0.34643,335,954,0.31622,0.37664
2001,First Stage of Tertiary Education,male,Somewhat concerned,0.53811,514,954,0.50646,0.56977
2001,First Stage of Tertiary Education,male,Not concerned at all,0.11545,105,954,0.09516,0.13574
2001,First Stage of Tertiary Education,female,Very concerned,0.45736,324,709,0.42066,0.49406
2001,First Stage of Tertiary Education,female,Somewhat concerned,0.45354,324,709,0.41687,0.49021
2001,First Stage of Tertiary Education,female,Not concerned at all,0.08910,61,709,0.06812,0.11009
2001,Second Stage of Tertiary Education,male,Very concerned,0.35860,735,1977,0.33745,0.37975
2001,Second Stage of Tertiary Education,male,Somewhat concerned,0.49664,979,1977,0.47460,0.51869
2001,Second Stage of Tertiary Education,male,Not concerned at all,0.14476,263,1977,0.12925,0.16027
2001,Second Stage of Tertiary Education,female,Very concerned,0.46188,700,1539,0.43696,0.48679
2001,Second Stage of Tertiary Education,female,Somewhat concerned,0.45380,725,1539,0.42892,0.47868
2001,Second Stage of Tertiary Education,female,Not concerned at all,0.08432,114,1539,0.07044,0.09821
2002,No answer / don't know,male,Somewhat concerned,0.48514,49,49,0.34375,0.62653
