year,pgisced97,sampreg,plj0047,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Lower Secondary Level,West,Very concerned,0.34094,690,1987,0.32009,0.36179
1996,Lower Secondary Level,West,Somewhat concerned,0.47272,970,1987,0.45076,0.49467
1996,Lower Secondary Level,West,Not concerned at all,0.18634,327,1987,0.16921,0.20347
1996,Lower Secondary Level,East,Very concerned,0.29971,108,365,0.25264,0.34677
1996,Lower Secondary Level,East,Somewhat concerned,0.47634,184,365,0.42503,0.52765
1996,Lower Secondary Level,East,Not concerned at all,0.22396,73,365,0.18113,0.26678
1996,Upper Secondary Level,West,Very concerned,0.31068,1407,4524,0.29719,0.32417
1996,Upper Secondary Level,West,Somewhat concerned,0.53108,2409,4524,0.51654,0.54562
1996,Upper Secondary Level,West,Not concerned at all,0.15824,708,4524,0.14760,0.16888
1996,Upper Secondary Level,East,Very concerned,0.27912,547,2004,0.25947,0.29876
1996,Upper Secondary Level,East,Somewhat concerned,0.50842,1046,2004,0.48652,0.53031
1996,Upper Secondary Level,East,Not concerned at all,0.21247,411,2004,0.19455,0.23038
1996,Post-secondary Non-tertiary Level,West,Very concerned,0.27701,110,393,0.23271,0.32131
1996,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.63159,242,393,0.58384,0.67934
1996,Post-secondary Non-tertiary Level,West,Not concerned at all,0.09140,41,393,0.06287,0.11993
1996,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.62600,41,41,0.47605,0.77595
1996,First Stage of Tertiary Education,West,Very concerned,0.29279,152,524,0.25379,0.33179
1996,First Stage of Tertiary Education,West,Somewhat concerned,0.55431,295,524,0.51171,0.59691
1996,First Stage of Tertiary Education,West,Not concerned at all,0.15290,77,524,0.12205,0.18374
1996,First Stage of Tertiary Education,East,Very concerned,0.27095,65,227,0.21300,0.32889
1996,First Stage of Tertiary Education,East,Somewhat concerned,0.53656,124,227,0.47155,0.60157
1996,First Stage of Tertiary Education,East,Not concerned at all,0.19249,38,227,0.14109,0.24390
1996,Second Stage of Tertiary Education,West,Very concerned,0.20196,190,914,0.17592,0.22800
1996,Second Stage of Tertiary Education,West,Somewhat concerned,0.60825,563,914,0.57658,0.63991
1996,Second Stage of Tertiary Education,West,Not concerned at all,0.18979,161,914,0.16436,0.21523
1996,Second Stage of Tertiary Education,East,Very concerned,0.23040,189,828,0.20170,0.25910
1996,Second Stage of Tertiary Education,East,Somewhat concerned,0.57918,478,828,0.54553,0.61283
1996,Second Stage of Tertiary Education,East,Not concerned at all,0.19042,161,828,0.16366,0.21718
1997,No answer / don't know,West,Very concerned,0.41537,85,197,0.34638,0.48436
1997,No answer / don't know,West,Somewhat concerned,0.47280,112,197,0.40291,0.54270
1997,Pre-primary Level,West,Very concerned,0.22408,50,203,0.16658,0.28158
1997,Pre-primary Level,West,Somewhat concerned,0.56104,115,203,0.49260,0.62948
1997,Pre-primary Level,West,Not concerned at all,0.21488,38,203,0.15824,0.27152
1997,Pre-primary Level,East,Somewhat concerned,0.52967,59,59,0.40122,0.65812
1997,Primary Level,West,Very concerned,0.34804,164,447,0.30383,0.39225
1997,Primary Level,West,Somewhat concerned,0.47526,209,447,0.42891,0.52160
1997,Primary Level,West,Not concerned at all,0.17671,74,447,0.14131,0.21210
1997,Lower Secondary Level,West,Very concerned,0.34346,686,1954,0.32240,0.36452
1997,Lower Secondary Level,West,Somewhat concerned,0.47019,929,1954,0.44805,0.49233
1997,Lower Secondary Level,West,Not concerned at all,0.18636,339,1954,0.16909,0.20363
1997,Lower Secondary Level,East,Very concerned,0.29136,105,346,0.24341,0.33931
1997,Lower Secondary Level,East,Somewhat concerned,0.48286,164,346,0.43013,0.53559
1997,Lower Secondary Level,East,Not concerned at all,0.22577,77,346,0.18166,0.26989
1997,Upper Secondary Level,West,Very concerned,0.32944,1456,4447,0.31563,0.34326
1997,Upper Secondary Level,West,Somewhat concerned,0.49118,2228,4447,0.47649,0.50588
1997,Upper Secondary Level,West,Not concerned at all,0.17937,763,4447,0.16809,0.19065
1997,Upper Secondary Level,East,Very concerned,0.29877,597,1967,0.27853,0.31900
1997,Upper Secondary Level,East,Somewhat concerned,0.50420,968,1967,0.48210,0.52630
1997,Upper Secondary Level,East,Not concerned at all,0.19703,402,1967,0.17945,0.21461
1997,Post-secondary Non-tertiary Level,West,Very concerned,0.27042,102,374,0.22534,0.31550
1997,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.58404,219,374,0.53402,0.63406
1997,Post-secondary Non-tertiary Level,West,Not concerned at all,0.14554,53,374,0.10975,0.18132
1997,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.58440,42,42,0.43355,0.73525
1997,First Stage of Tertiary Education,West,Very concerned,0.32048,156,520,0.28033,0.36063
1997,First Stage of Tertiary Education,West,Somewhat concerned,0.49665,273,520,0.45364,0.53967
1997,First Stage of Tertiary Education,West,Not concerned at all,0.18287,91,520,0.14961,0.21613
1997,First Stage of Tertiary Education,East,Very concerned,0.26803,61,229,0.21054,0.32553
1997,First Stage of Tertiary Education,East,Somewhat concerned,0.51426,114,229,0.44938,0.57913
1997,First Stage of Tertiary Education,East,Not concerned at all,0.21771,54,229,0.16414,0.27128
1997,Second Stage of Tertiary Education,West,Very concerned,0.19307,182,926,0.16763,0.21851
1997,Second Stage of Tertiary Education,West,Somewhat concerned,0.62568,590,926,0.59450,0.65687
1997,Second Stage of Tertiary Education,West,Not concerned at all,0.18125,154,926,0.15642,0.20607
1997,Second Stage of Tertiary Education,East,Very concerned,0.21510,167,829,0.18711,0.24308
1997,Second Stage of Tertiary Education,East,Somewhat concerned,0.58797,501,829,0.55444,0.62149
1997,Second Stage of Tertiary Education,East,Not concerned at all,0.19694,161,829,0.16985,0.22402
1998,No answer / don't know,West,Very concerned,0.35006,170,499,0.30816,0.39195
1998,No answer / don't know,West,Somewhat concerned,0.46410,239,499,0.42030,0.50790
1998,No answer / don't know,West,Not concerned at all,0.18584,90,499,0.15168,0.22001
1998,No answer / don't know,East,Somewhat concerned,0.52079,48,48,0.37797,0.66362
1998,Pre-primary Level,West,Very concerned,0.25490,55,219,0.19705,0.31275
1998,Pre-primary Level,West,Somewhat concerned,0.49190,115,219,0.42554,0.55827
1998,Pre-primary Level,West,Not concerned at all,0.25320,49,219,0.19547,0.31092
1998,Pre-primary Level,East,Somewhat concerned,0.56353,59,59,0.43589,0.69117
1998,Primary Level,West,Very concerned,0.37180,155,424,0.32574,0.41785
1998,Primary Level,West,Somewhat concerned,0.42143,189,424,0.37437,0.46849
1998,Primary Level,West,Not concerned at all,0.20677,80,424,0.16818,0.24537
1998,Lower Secondary Level,West,Very concerned,0.34792,755,2128,0.32768,0.36816
1998,Lower Secondary Level,West,Somewhat concerned,0.47452,1013,2128,0.45330,0.49574
1998,Lower Secondary Level,West,Not concerned at all,0.17756,360,2128,0.16132,0.19380
1998,Lower Secondary Level,East,Very concerned,0.32402,118,365,0.27594,0.37210
1998,Lower Secondary Level,East,Somewhat concerned,0.47410,169,365,0.42280,0.52540
1998,Lower Secondary Level,East,Not concerned at all,0.20188,78,365,0.16064,0.24312
1998,Upper Secondary Level,West,Very concerned,0.32847,1569,4839,0.31523,0.34170
1998,Upper Secondary Level,West,Somewhat concerned,0.50286,2456,4839,0.48878,0.51695
1998,Upper Secondary Level,West,Not concerned at all,0.16867,814,4839,0.15812,0.17922
1998,Upper Secondary Level,East,Very concerned,0.31065,604,2072,0.29072,0.33059
1998,Upper Secondary Level,East,Somewhat concerned,0.46704,992,2072,0.44555,0.48852
1998,Upper Secondary Level,East,Not concerned at all,0.22231,476,2072,0.20440,0.24022
1998,Post-secondary Non-tertiary Level,West,Very concerned,0.26953,110,428,0.22744,0.31161
1998,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.57356,243,428,0.52665,0.62047
1998,Post-secondary Non-tertiary Level,West,Not concerned at all,0.15691,75,428,0.12241,0.19141
1998,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.49897,32,32,0.32296,0.67498
1998,First Stage of Tertiary Education,West,Very concerned,0.29440,162,573,0.25705,0.33175
1998,First Stage of Tertiary Education,West,Somewhat concerned,0.52275,310,573,0.48182,0.56368
1998,First Stage of Tertiary Education,West,Not concerned at all,0.18285,101,573,0.15117,0.21453
1998,First Stage of Tertiary Education,East,Very concerned,0.29149,71,233,0.23302,0.34997
1998,First Stage of Tertiary Education,East,Somewhat concerned,0.44414,111,233,0.38021,0.50808
1998,First Stage of Tertiary Education,East,Not concerned at all,0.26436,51,233,0.20761,0.32111
1998,Second Stage of Tertiary Education,West,Very concerned,0.20397,225,1073,0.17984,0.22809
1998,Second Stage of Tertiary Education,West,Somewhat concerned,0.59071,640,1073,0.56127,0.62014
1998,Second Stage of Tertiary Education,West,Not concerned at all,0.20533,208,1073,0.18114,0.22951
1998,Second Stage of Tertiary Education,East,Very concerned,0.21437,176,857,0.18688,0.24186
1998,Second Stage of Tertiary Education,East,Somewhat concerned,0.58400,497,857,0.55098,0.61702
1998,Second Stage of Tertiary Education,East,Not concerned at all,0.20163,184,857,0.17475,0.22851
1999,No answer / don't know,West,Very concerned,0.37523,81,237,0.31345,0.43700
1999,No answer / don't know,West,Somewhat concerned,0.45822,113,237,0.39465,0.52179
1999,No answer / don't know,West,Not concerned at all,0.16655,43,237,0.11901,0.21408
1999,Pre-primary Level,West,Very concerned,0.31178,74,211,0.24913,0.37443
1999,Pre-primary Level,West,Somewhat concerned,0.52396,103,211,0.45641,0.59151
1999,Pre-primary Level,West,Not concerned at all,0.16426,34,211,0.11415,0.21437
1999,Pre-primary Level,East,Very concerned,0.39069,42,88,0.28817,0.49322
1999,Pre-primary Level,East,Somewhat concerned,0.43843,46,88,0.33416,0.54270
1999,Primary Level,West,Very concerned,0.30087,124,406,0.25620,0.34553
1999,Primary Level,West,Somewhat concerned,0.46273,188,406,0.41416,0.51129
1999,Primary Level,West,Not concerned at all,0.23641,94,406,0.19503,0.27779
1999,Lower Secondary Level,West,Very concerned,0.28016,595,2052,0.26072,0.29959
1999,Lower Secondary Level,West,Somewhat concerned,0.52276,1085,2052,0.50115,0.54438
1999,Lower Secondary Level,West,Not concerned at all,0.19708,372,2052,0.17986,0.21430
1999,Lower Secondary Level,East,Very concerned,0.30687,109,365,0.25949,0.35425
1999,Lower Secondary Level,East,Somewhat concerned,0.47393,183,365,0.42263,0.52523
1999,Lower Secondary Level,East,Not concerned at all,0.21920,73,365,0.17670,0.26170
1999,Upper Secondary Level,West,Very concerned,0.30236,1450,4837,0.28941,0.31530
1999,Upper Secondary Level,West,Somewhat concerned,0.53790,2631,4837,0.52385,0.55195
1999,Upper Secondary Level,West,Not concerned at all,0.15974,756,4837,0.14942,0.17007
1999,Upper Secondary Level,East,Very concerned,0.28253,570,2074,0.26315,0.30192
1999,Upper Secondary Level,East,Somewhat concerned,0.57024,1212,2074,0.54893,0.59155
1999,Upper Secondary Level,East,Not concerned at all,0.14722,292,2074,0.13197,0.16247
1999,Post-secondary Non-tertiary Level,West,Very concerned,0.35829,155,429,0.31286,0.40372
1999,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.54032,231,429,0.49311,0.58754
1999,Post-secondary Non-tertiary Level,West,Not concerned at all,0.10139,43,429,0.07279,0.12998
1999,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.51332,36,36,0.34772,0.67891
1999,First Stage of Tertiary Education,West,Very concerned,0.29535,168,567,0.25777,0.33294
1999,First Stage of Tertiary Education,West,Somewhat concerned,0.58452,337,567,0.54392,0.62512
1999,First Stage of Tertiary Education,West,Not concerned at all,0.12012,62,567,0.09334,0.14691
1999,First Stage of Tertiary Education,East,Very concerned,0.27701,76,242,0.22051,0.33352
1999,First Stage of Tertiary Education,East,Somewhat concerned,0.59295,135,242,0.53092,0.65497
1999,First Stage of Tertiary Education,East,Not concerned at all,0.13004,31,242,0.08757,0.17251
1999,Second Stage of Tertiary Education,West,Very concerned,0.29048,323,1097,0.26360,0.31735
1999,Second Stage of Tertiary Education,West,Somewhat concerned,0.58113,649,1097,0.55192,0.61034
1999,Second Stage of Tertiary Education,West,Not concerned at all,0.12839,125,1097,0.10858,0.14819
1999,Second Stage of Tertiary Education,East,Very concerned,0.33498,254,855,0.30332,0.36664
1999,Second Stage of Tertiary Education,East,Somewhat concerned,0.58502,530,855,0.55198,0.61807
1999,Second Stage of Tertiary Education,East,Not concerned at all,0.08000,71,855,0.06180,0.09819
2000,Pre-primary Level,West,Very concerned,0.30945,107,347,0.26074,0.35816
2000,Pre-primary Level,West,Somewhat concerned,0.45919,162,347,0.40668,0.51169
2000,Pre-primary Level,West,Not concerned at all,0.23136,78,347,0.18693,0.27580
2000,Pre-primary Level,East,Very concerned,0.44925,59,124,0.36134,0.53716
2000,Pre-primary Level,East,Somewhat concerned,0.46757,65,124,0.37939,0.55575
2000,Primary Level,West,Very concerned,0.31506,113,373,0.26785,0.36227
2000,Primary Level,West,Somewhat concerned,0.41819,167,373,0.36807,0.46832
2000,Primary Level,West,Not concerned at all,0.26675,93,373,0.22180,0.31169
2000,Lower Secondary Level,West,Very concerned,0.26848,800,2996,0.25261,0.28435
2000,Lower Secondary Level,West,Somewhat concerned,0.48610,1494,2996,0.46820,0.50400
2000,Lower Secondary Level,West,Not concerned at all,0.24542,702,2996,0.23001,0.26083
2000,Lower Secondary Level,East,Very concerned,0.27764,140,501,0.23838,0.31689
2000,Lower Secondary Level,East,Somewhat concerned,0.48959,246,501,0.44577,0.53340
2000,Lower Secondary Level,East,Not concerned at all,0.23278,115,501,0.19573,0.26982
2000,Upper Secondary Level,West,Very concerned,0.31016,2912,9445,0.30083,0.31949
2000,Upper Secondary Level,West,Somewhat concerned,0.50049,4796,9445,0.49041,0.51058
2000,Upper Secondary Level,West,Not concerned at all,0.18935,1737,9445,0.18144,0.19725
2000,Upper Secondary Level,East,Very concerned,0.29592,951,3218,0.28015,0.31170
2000,Upper Secondary Level,East,Somewhat concerned,0.52787,1725,3218,0.51062,0.54513
2000,Upper Secondary Level,East,Not concerned at all,0.17620,542,3218,0.16304,0.18937
2000,Post-secondary Non-tertiary Level,West,Very concerned,0.37199,357,984,0.34177,0.40221
2000,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.49462,487,984,0.46337,0.52588
2000,Post-secondary Non-tertiary Level,West,Not concerned at all,0.13339,140,984,0.11213,0.15464
2000,Post-secondary Non-tertiary Level,East,Very concerned,0.40358,45,112,0.31231,0.49485
2000,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.51830,67,112,0.42534,0.61125
2000,First Stage of Tertiary Education,West,Very concerned,0.35735,468,1364,0.33191,0.38279
2000,First Stage of Tertiary Education,West,Somewhat concerned,0.49045,685,1364,0.46391,0.51698
2000,First Stage of Tertiary Education,West,Not concerned at all,0.15220,211,1364,0.13313,0.17127
2000,First Stage of Tertiary Education,East,Very concerned,0.31874,162,505,0.27806,0.35943
2000,First Stage of Tertiary Education,East,Somewhat concerned,0.56174,289,505,0.51842,0.60505
2000,First Stage of Tertiary Education,East,Not concerned at all,0.11952,54,505,0.09120,0.14784
2000,Second Stage of Tertiary Education,West,Very concerned,0.35508,883,2505,0.33633,0.37382
2000,Second Stage of Tertiary Education,West,Somewhat concerned,0.51281,1311,2505,0.49323,0.53238
2000,Second Stage of Tertiary Education,West,Not concerned at all,0.13212,311,2505,0.11885,0.14538
2000,Second Stage of Tertiary Education,East,Very concerned,0.37438,475,1283,0.34789,0.40087
2000,Second Stage of Tertiary Education,East,Somewhat concerned,0.52703,685,1283,0.49970,0.55436
2000,Second Stage of Tertiary Education,East,Not concerned at all,0.09859,123,1283,0.08227,0.11491
2001,No answer / don't know,West,Somewhat concerned,0.41045,36,36,0.24748,0.57342
2001,Pre-primary Level,West,Very concerned,0.36232,147,380,0.31393,0.41071
2001,Pre-primary Level,West,Somewhat concerned,0.42193,157,380,0.37220,0.47165
2001,Pre-primary Level,West,Not concerned at all,0.21575,76,380,0.17434,0.25717
2001,Pre-primary Level,East,Very concerned,0.48619,75,137,0.40218,0.57019
2001,Pre-primary Level,East,Somewhat concerned,0.41557,62,137,0.33275,0.49840
2001,Primary Level,West,Very concerned,0.29994,86,289,0.24701,0.35286
2001,Primary Level,West,Somewhat concerned,0.48339,139,289,0.42568,0.54111
2001,Primary Level,West,Not concerned at all,0.21667,64,289,0.16909,0.26425
2001,Lower Secondary Level,West,Very concerned,0.30706,807,2592,0.28929,0.32482
2001,Lower Secondary Level,West,Somewhat concerned,0.47828,1240,2592,0.45905,0.49752
2001,Lower Secondary Level,West,Not concerned at all,0.21466,545,2592,0.19885,0.23047
2001,Lower Secondary Level,East,Very concerned,0.33405,141,446,0.29022,0.37787
2001,Lower Secondary Level,East,Somewhat concerned,0.43548,209,446,0.38941,0.48155
2001,Lower Secondary Level,East,Not concerned at all,0.23047,96,446,0.19134,0.26960
2001,Upper Secondary Level,West,Very concerned,0.33223,2873,8479,0.32220,0.34226
2001,Upper Secondary Level,West,Somewhat concerned,0.49195,4157,8479,0.48131,0.50259
2001,Upper Secondary Level,West,Not concerned at all,0.17582,1449,8479,0.16772,0.18392
2001,Upper Secondary Level,East,Very concerned,0.36807,1110,2970,0.35072,0.38542
2001,Upper Secondary Level,East,Somewhat concerned,0.47491,1430,2970,0.45695,0.49287
2001,Upper Secondary Level,East,Not concerned at all,0.15702,430,2970,0.14393,0.17011
2001,Post-secondary Non-tertiary Level,West,Very concerned,0.40469,384,937,0.37324,0.43613
2001,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.47316,438,937,0.44117,0.50515
2001,Post-secondary Non-tertiary Level,West,Not concerned at all,0.12215,115,937,0.10117,0.14313
2001,Post-secondary Non-tertiary Level,East,Very concerned,0.37727,46,107,0.28500,0.46955
2001,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.52903,61,107,0.43401,0.62406
2001,First Stage of Tertiary Education,West,Very concerned,0.39157,473,1222,0.36420,0.41895
2001,First Stage of Tertiary Education,West,Somewhat concerned,0.49858,618,1222,0.47053,0.52663
2001,First Stage of Tertiary Education,West,Not concerned at all,0.10985,131,1222,0.09231,0.12739
2001,First Stage of Tertiary Education,East,Very concerned,0.39753,186,441,0.35181,0.44326
2001,First Stage of Tertiary Education,East,Somewhat concerned,0.51801,220,441,0.47132,0.56469
2001,First Stage of Tertiary Education,East,Not concerned at all,0.08446,35,441,0.05848,0.11044
2001,Second Stage of Tertiary Education,West,Very concerned,0.37972,872,2303,0.35990,0.39955
2001,Second Stage of Tertiary Education,West,Somewhat concerned,0.49357,1157,2303,0.47315,0.51399
2001,Second Stage of Tertiary Education,West,Not concerned at all,0.12671,274,2303,0.11312,0.14030
2001,Second Stage of Tertiary Education,East,Very concerned,0.46497,563,1213,0.43689,0.49305
2001,Second Stage of Tertiary Education,East,Somewhat concerned,0.43630,547,1213,0.40838,0.46422
2001,Second Stage of Tertiary Education,East,Not concerned at all,0.09873,103,1213,0.08193,0.11552
2002,No answer / don't know,West,Very concerned,0.27996,38,133,0.20337,0.35655
2002,No answer / don't know,West,Somewhat concerned,0.48074,63,133,0.39550,0.56597
2002,No answer / don't know,West,Not concerned at all,0.23931,32,133,0.16652,0.31209
2002,Pre-primary Level,West,Very concerned,0.33471,155,452,0.29116,0.37826
2002,Pre-primary Level,West,Somewhat concerned,0.46479,211,452,0.41875,0.51082
2002,Pre-primary Level,West,Not concerned at all,0.20051,86,452,0.16355,0.23746
2002,Pre-primary Level,East,Very concerned,0.49168,64,134,0.40672,0.57665
2002,Pre-primary Level,East,Somewhat concerned,0.39721,70,134,0.31405,0.48037
2002,Primary Level,West,Very concerned,0.24560,58,263,0.19348,0.29772
2002,Primary Level,West,Somewhat concerned,0.53725,148,263,0.47688,0.59763
2002,Primary Level,West,Not concerned at all,0.21715,57,263,0.16722,0.26707
2002,Lower Secondary Level,West,Very concerned,0.25107,601,2434,0.23384,0.26831
2002,Lower Secondary Level,West,Somewhat concerned,0.52224,1276,2434,0.50239,0.54208
2002,Lower Secondary Level,West,Not concerned at all,0.22669,557,2434,0.21005,0.24333
2002,Lower Secondary Level,East,Very concerned,0.31199,122,417,0.26747,0.35651
2002,Lower Secondary Level,East,Somewhat concerned,0.46751,207,417,0.41956,0.51545
2002,Lower Secondary Level,East,Not concerned at all,0.22050,88,417,0.18066,0.26035
2002,Upper Secondary Level,West,Very concerned,0.26852,2294,8650,0.25918,0.27786
2002,Upper Secondary Level,West,Somewhat concerned,0.54333,4720,8650,0.53283,0.55383
2002,Upper Secondary Level,West,Not concerned at all,0.18815,1636,8650,0.17992,0.19639
2002,Upper Secondary Level,East,Very concerned,0.28422,821,2853,0.26766,0.30077
2002,Upper Secondary Level,East,Somewhat concerned,0.54163,1576,2853,0.52334,0.55991
2002,Upper Secondary Level,East,Not concerned at all,0.17415,456,2853,0.16024,0.18807
2002,Post-secondary Non-tertiary Level,West,Very concerned,0.31035,307,1020,0.28195,0.33876
2002,Post-secondary Non-tertiary Level,West,Somewhat concerned,0.56067,559,1020,0.53019,0.59114
2002,Post-secondary Non-tertiary Level,West,Not concerned at all,0.12898,154,1020,0.10840,0.14956
2002,Post-secondary Non-tertiary Level,East,Very concerned,0.29226,42,114,0.20841,0.37612
2002,Post-secondary Non-tertiary Level,East,Somewhat concerned,0.54049,72,114,0.44860,0.63238
2002,First Stage of Tertiary Education,West,Very concerned,0.29415,357,1286,0.26924,0.31906
2002,First Stage of Tertiary Education,West,Somewhat concerned,0.53705,713,1286,0.50978,0.56431
2002,First Stage of Tertiary Education,West,Not concerned at all,0.16880,216,1286,0.14832,0.18929
2002,First Stage of Tertiary Education,East,Very concerned,0.26608,128,451,0.22525,0.30691
2002,First Stage of Tertiary Education,East,Somewhat concerned,0.61033,277,451,0.56527,0.65539
2002,First Stage of Tertiary Education,East,Not concerned at all,0.12359,46,451,0.09318,0.15400
2002,Second Stage of Tertiary Education,West,Very concerned,0.28050,943,3219,0.26498,0.29602
2002,Second Stage of Tertiary Education,West,Somewhat concerned,0.56705,1835,3219,0.54993,0.58417
2002,Second Stage of Tertiary Education,West,Not concerned at all,0.15245,441,3219,0.14003,0.16487
2002,Second Stage of Tertiary Education,East,Very concerned,0.35836,461,1319,0.33247,0.38424
2002,Second Stage of Tertiary Education,East,Somewhat concerned,0.55002,739,1319,0.52316,0.57688
2002,Second Stage of Tertiary Education,East,Not concerned at all,0.09163,119,1319,0.07605,0.10720
2003,No answer / don't know,West,Very concerned,0.24230,44,178,0.17918,0.30543
2003,No answer / don't know,West,Somewhat concerned,0.41654,81,178,0.34391,0.48916
2003,No answer / don't know,West,Not concerned at all,0.34116,53,178,0.27132,0.41101
2003,No answer / don't know,East,Somewhat concerned,0.53825,34,34,0.36816,0.70835
2003,Pre-primary Level,West,Very concerned,0.24820,120,453,0.20837,0.28802
2003,Pre-primary Level,West,Somewhat concerned,0.49088,227,453,0.44479,0.53697
