"plh0174","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1984","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","31","0.00702979266966317","0.00469380856990287","0.00936577676942347"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","43","0.0227304160371652","0.0152352702000941","0.0302255618742364"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","72","0.013964210974351","0.0106833709465244","0.0172450510021775"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","91","0.0528319799922344","0.0415825333339929","0.064081426650476"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","155","0.0318836567185797","0.0269714305643133","0.036795882872846"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","101","0.0619774312308263","0.049852127283314","0.0741027351783386"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","236","0.0487048270869481","0.0426865224896488","0.0547231316842475"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","361","0.242698778292253","0.221139345644146","0.264258210940361"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","718","0.149604587535182","0.139631872147471","0.159577302922894"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","148","0.100219279476562","0.0851180195154548","0.11532053943767"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","480","0.0990959734264652","0.0907419097157461","0.107450037137184"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","188","0.127418770170764","0.110650477637835","0.144187062703693"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","778","0.156485932886432","0.1463277896729","0.166644076099965"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","244","0.161356188853022","0.142857080717041","0.179855296989003"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","1037","0.204532621133491","0.193254857343152","0.215810384923831"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","90","0.0630828233038515","0.0508570773892423","0.0753085692184607"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","475","0.0932255434235563","0.0850963470336384","0.101354739813474"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","maennlich","203","0.13648728343903","0.119222955860504","0.153751611017556"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Westdeutschland, alte Bundeslaender","weiblich","908","0.190437679107481","0.179459454843079","0.201415903371884"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1985","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","30","0.00558475501545639","0.0034569520962333","0.00771255793467948"
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","55","0.0276908103844137","0.0198351787208461","0.0355464420479813"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","75","0.0170083043573194","0.0133163962397297","0.0207002124749091"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","84","0.0516529169785709","0.0410569116899232","0.0622489222672186"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","153","0.0323155506287074","0.0272664025074137","0.037364698750001"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","136","0.0819146340974632","0.0687855822272149","0.0950436859677116"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","220","0.0458074542014319","0.0398380424265056","0.0517768659763583"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","345","0.21305373013117","0.193450474847712","0.232656985414628"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","722","0.153054186649805","0.142774121433756","0.163334251865853"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","159","0.0924998317235093","0.0786289230502016","0.106370740396817"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","522","0.103560516478863","0.0948608412052531","0.112260191752472"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","231","0.138691006551146","0.122144179604768","0.155237833497524"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","731","0.150710359343076","0.140495205392801","0.160925513293351"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","316","0.19527011381536","0.176291956651772","0.214248270978948"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","1072","0.231319635768983","0.219279688256037","0.243359583281928"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","102","0.0598037679499152","0.0484514483067812","0.0711560875930492"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","469","0.0979855182689752","0.0894969752836846","0.106474061254266"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","maennlich","205","0.118116054875208","0.10266453273708","0.133567577013335"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Westdeutschland, alte Bundeslaender","weiblich","693","0.156615920171737","0.146238817761554","0.166993022581921"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1986","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","54","0.0251955932888567","0.0177282013226251","0.0326629852550882"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","75","0.0152960989108972","0.0117765554839834","0.018815642337811"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","74","0.0427887089183789","0.0331456147162546","0.0524318031205032"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","138","0.0278527574652455","0.0231338302327126","0.0325716846977785"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","124","0.07120335002147","0.0589498982615671","0.0834568017813729"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","214","0.0428771914858885","0.0370676727640958","0.0486867102076813"
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"4 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","359","0.211630817915289","0.192168158339458","0.23109347749112"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","664","0.145909996736192","0.135786337913336","0.156033655559048"
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"5 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","195","0.122197397176978","0.106591910345696","0.13780288400826"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","556","0.113852147929367","0.104743228384705","0.122961067474029"
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"6 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","267","0.145996245974039","0.129171494957673","0.162820996990405"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","778","0.158848421293047","0.148365755472354","0.169331087113739"
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"7 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","294","0.183816608085978","0.165360753390718","0.202272462781238"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","1050","0.226318150311934","0.214318072720622","0.238318227903247"
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"8 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","110","0.0738759600670023","0.0614126310682329","0.0863392890657717"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","497","0.107683822115962","0.0987943131601771","0.116573331071746"
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"9 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","maennlich","187","0.107953835411566","0.0931674978998596","0.122740172923272"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Westdeutschland, alte Bundeslaender","weiblich","668","0.15480957234703","0.144436214791212","0.165182929902849"
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"10 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1987","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"0 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","weiblich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"1 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","maennlich","50","0.0331755984647916","0.0244998503251469","0.0418513466044363"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","weiblich","76","0.0176055633530172","0.0137528121697751","0.0214583145362593"
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
"2 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","weiblich","","","",""
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","maennlich","100","0.0554459076582962","0.0443599831471246","0.0665318321694677"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Westdeutschland, alte Bundeslaender","weiblich","124","0.0262091873519159","0.0215290061689","0.0308893685349318"
"3 Zufrieden: Skala 0-Niedrig bis 10-Hoch","1988","Ostdeutschland, neue Bundeslaender","maennlich","","","",""
