year,age_gr,sampreg,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,17-29 y.,West,Yes,0.07495,288,3619,0.06637,0.08353
2017,17-29 y.,West,No,0.92505,3331,3619,0.91647,0.93363
2017,17-29 y.,East,Yes,0.07453,51,740,0.05559,0.09346
2017,17-29 y.,East,No,0.92547,689,740,0.90654,0.94441
2017,30-45 y.,West,Yes,0.06271,350,5793,0.05646,0.06895
2017,30-45 y.,West,No,0.93729,5443,5793,0.93105,0.94354
2017,30-45 y.,East,Yes,0.06097,93,1464,0.04871,0.07323
2017,30-45 y.,East,No,0.93903,1371,1464,0.92677,0.95129
2017,46-65 y.,West,Yes,0.07469,549,7804,0.06885,0.08052
2017,46-65 y.,West,No,0.92531,7255,7804,0.91948,0.93115
2017,46-65 y.,East,Yes,0.06213,129,2169,0.05197,0.07230
2017,46-65 y.,East,No,0.93787,2040,2169,0.92770,0.94803
2017,66 and older,West,Yes,0.06237,209,3743,0.05462,0.07011
2017,66 and older,West,No,0.93763,3534,3743,0.92989,0.94538
2017,66 and older,East,Yes,0.06634,61,1217,0.05235,0.08033
2017,66 and older,East,No,0.93366,1156,1217,0.91967,0.94765
2019,17-29 y.,West,Yes,0.07993,258,3193,0.07052,0.08934
2019,17-29 y.,West,No,0.92007,2935,3193,0.91066,0.92948
2019,17-29 y.,East,Yes,0.08817,49,639,0.06617,0.11017
2019,17-29 y.,East,No,0.91183,590,639,0.88983,0.93383
2019,30-45 y.,West,Yes,0.07502,368,4929,0.06767,0.08238
2019,30-45 y.,West,No,0.92498,4561,4929,0.91762,0.93233
2019,30-45 y.,East,Yes,0.06183,88,1332,0.04889,0.07477
2019,30-45 y.,East,No,0.93817,1244,1332,0.92523,0.95111
2019,46-65 y.,West,Yes,0.07752,608,8114,0.07170,0.08334
2019,46-65 y.,West,No,0.92248,7506,8114,0.91666,0.92830
2019,46-65 y.,East,Yes,0.06642,136,2278,0.05619,0.07664
2019,46-65 y.,East,No,0.93358,2142,2278,0.92336,0.94381
2019,66 and older,West,Yes,0.06642,247,3868,0.05858,0.07427
2019,66 and older,West,No,0.93358,3621,3868,0.92573,0.94142
2019,66 and older,East,Yes,0.07275,78,1297,0.05861,0.08689
2019,66 and older,East,No,0.92725,1219,1297,0.91311,0.94139
2021,17-29 y.,West,Yes,0.07036,182,2704,0.06072,0.08000
2021,17-29 y.,West,No,0.92964,2522,2704,0.92000,0.93928
2021,17-29 y.,East,Yes,0.10334,36,476,0.07596,0.13071
2021,17-29 y.,East,No,0.89666,440,476,0.86929,0.92404
2021,30-45 y.,West,Yes,0.08860,292,4158,0.07996,0.09724
2021,30-45 y.,West,No,0.91140,3866,4158,0.90276,0.92004
2021,30-45 y.,East,Yes,0.07710,87,1047,0.06093,0.09326
2021,30-45 y.,East,No,0.92290,960,1047,0.90674,0.93907
2021,46-65 y.,West,Yes,0.10027,528,5745,0.09250,0.10804
2021,46-65 y.,West,No,0.89973,5217,5745,0.89196,0.90750
2021,46-65 y.,East,Yes,0.06302,95,1470,0.05059,0.07544
2021,46-65 y.,East,No,0.93698,1375,1470,0.92456,0.94941
2021,66 and older,West,Yes,0.07888,200,2710,0.06873,0.08903
2021,66 and older,West,No,0.92112,2510,2710,0.91097,0.93127
2021,66 and older,East,Yes,0.07530,57,854,0.05759,0.09301
2021,66 and older,East,No,0.92470,797,854,0.90699,0.94241
