year,bula_h,sex,ple0013,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2021,Bavaria,female,No,0.9346468503937874,1362,18927,0.9344348671082965,0.9348588336792782
2021,Berlin,male,Yes,0.09413323528649421,36,18927,0.09365790447680021,0.09460856609618822
2021,Berlin,male,No,0.9058667647135057,433,18927,0.9053914339038117,0.9063420955231997
2021,Berlin,female,Yes,0.08832514515186975,34,18927,0.08786334699870031,0.08878694330503918
2021,Berlin,female,No,0.9116748548481304,400,18927,0.9112130566949609,0.9121366530012999
2021,Brandenburg,male,No,1.0,314,18927,1.0,1.0
2021,Brandenburg,female,Yes,0.07718188539111058,36,18927,0.07668446262165236,0.0776793081605688
2021,Brandenburg,female,No,0.9228181146088894,334,18927,0.9223206918394312,0.9233155373783476
2021,Mecklenburg-Western Pomerania,male,No,1.0,178,18927,1.0,1.0
2021,Mecklenburg-Western Pomerania,female,No,1.0,195,18927,1.0,1.0
2021,Saxony,male,Yes,0.08429177305617525,38,18927,0.0838911024154118,0.0846924436969387
2021,Saxony,male,No,0.9157082269438248,534,18927,0.9153075563030614,0.9161088975845882
2021,Saxony,female,Yes,0.06624156915496522,41,18927,0.06586794852645926,0.06661518978347118
2021,Saxony,female,No,0.9337584308450348,546,18927,0.9333848102165289,0.9341320514735408
2021,Saxony-Anhalt,male,No,1.0,265,18927,1.0,1.0
2021,Saxony-Anhalt,female,No,1.0,290,18927,1.0,1.0
2021,Thuringa,male,No,1.0,271,18927,1.0,1.0
2021,Thuringa,female,No,1.0,325,18927,1.0,1.0
