year,pgisced97,regtyp,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,Upper Secondary Level,Rural regions,Yes,0.06097,291,4837,0.05422,0.06771
2017,Upper Secondary Level,Rural regions,No,0.93903,4546,4837,0.93229,0.94578
2017,Post-secondary Non-tertiary Level,Urban regions,Yes,0.06293,104,1588,0.05098,0.07488
2017,Post-secondary Non-tertiary Level,Urban regions,No,0.93707,1484,1588,0.92512,0.94902
2017,Post-secondary Non-tertiary Level,Rural regions,Yes,0.07059,35,623,0.05046,0.09072
2017,Post-secondary Non-tertiary Level,Rural regions,No,0.92941,588,623,0.90928,0.94954
2017,First Stage of Tertiary Education,Urban regions,Yes,0.04867,52,894,0.03456,0.06279
2017,First Stage of Tertiary Education,Urban regions,No,0.95133,842,894,0.93721,0.96544
2017,First Stage of Tertiary Education,Rural regions,Yes,0.05376,37,633,0.03617,0.07134
2017,First Stage of Tertiary Education,Rural regions,No,0.94624,596,633,0.92866,0.96383
2017,Second Stage of Tertiary Education,Urban regions,Yes,0.06870,274,4698,0.06147,0.07593
2017,Second Stage of Tertiary Education,Urban regions,No,0.93130,4424,4698,0.92407,0.93853
2017,Second Stage of Tertiary Education,Rural regions,Yes,0.06367,95,1817,0.05244,0.07490
2017,Second Stage of Tertiary Education,Rural regions,No,0.93633,1722,1817,0.92510,0.94756
2019,No answer / don't know,Urban regions,Yes,0.11552,31,386,0.08359,0.14745
2019,No answer / don't know,Urban regions,No,0.88448,355,386,0.85255,0.91641
2019,No answer / don't know,Rural regions,No,0.92078,175,175,0.88065,0.96091
2019,Pre-primary Level,Urban regions,No,0.96511,233,233,0.94149,0.98872
2019,Pre-primary Level,Rural regions,No,0.93907,83,83,0.88729,0.99084
2019,Primary Level,Urban regions,No,0.89697,251,251,0.85929,0.93465
2019,Primary Level,Rural regions,No,0.81787,96,96,0.74025,0.89548
2019,Lower Secondary Level,No answer / don't know,No,0.97542,35,35,0.92338,1.02747
2019,Lower Secondary Level,Urban regions,Yes,0.07521,122,1477,0.06176,0.08866
2019,Lower Secondary Level,Urban regions,No,0.92479,1355,1477,0.91134,0.93824
2019,Lower Secondary Level,Rural regions,Yes,0.08477,71,910,0.06666,0.10288
2019,Lower Secondary Level,Rural regions,No,0.91523,839,910,0.89712,0.93334
2019,Upper Secondary Level,No answer / don't know,No,0.90954,216,216,0.87119,0.94788
2019,Upper Secondary Level,Urban regions,Yes,0.07738,537,6594,0.07093,0.08383
2019,Upper Secondary Level,Urban regions,No,0.92262,6057,6594,0.91617,0.92907
2019,Upper Secondary Level,Rural regions,Yes,0.07248,278,4317,0.06474,0.08021
2019,Upper Secondary Level,Rural regions,No,0.92752,4039,4317,0.91979,0.93526
2019,Post-secondary Non-tertiary Level,No answer / don't know,No,0.95288,58,58,0.89787,1.00789
2019,Post-secondary Non-tertiary Level,Urban regions,Yes,0.05625,104,1518,0.04466,0.06784
2019,Post-secondary Non-tertiary Level,Urban regions,No,0.94375,1414,1518,0.93216,0.95534
2019,Post-secondary Non-tertiary Level,Rural regions,Yes,0.05896,42,595,0.04002,0.07791
2019,Post-secondary Non-tertiary Level,Rural regions,No,0.94104,553,595,0.92209,0.95998
2019,First Stage of Tertiary Education,Urban regions,Yes,0.05947,60,948,0.04441,0.07453
2019,First Stage of Tertiary Education,Urban regions,No,0.94053,888,948,0.92547,0.95559
2019,First Stage of Tertiary Education,Rural regions,Yes,0.05346,38,685,0.03660,0.07032
2019,First Stage of Tertiary Education,Rural regions,No,0.94654,647,685,0.92968,0.96340
2019,Second Stage of Tertiary Education,No answer / don't know,No,0.88485,163,163,0.83569,0.93400
2019,Second Stage of Tertiary Education,Urban regions,Yes,0.06953,312,4947,0.06244,0.07662
2019,Second Stage of Tertiary Education,Urban regions,No,0.93047,4635,4947,0.92338,0.93756
2019,Second Stage of Tertiary Education,Rural regions,Yes,0.08053,123,1891,0.06827,0.09280
2019,Second Stage of Tertiary Education,Rural regions,No,0.91947,1768,1891,0.90720,0.93173
2021,No answer / don't know,Urban regions,Yes,0.12167,38,607,0.09564,0.14770
2021,No answer / don't know,Urban regions,No,0.87833,569,607,0.85230,0.90436
2021,No answer / don't know,Rural regions,No,0.98773,174,174,0.97133,1.00414
2021,Pre-primary Level,Urban regions,No,0.89632,127,127,0.84309,0.94955
2021,Pre-primary Level,Rural regions,No,0.84256,51,51,0.74160,0.94351
2021,Primary Level,Urban regions,Yes,0.09093,41,722,0.06995,0.11192
2021,Primary Level,Urban regions,No,0.90907,681,722,0.88808,0.93005
2021,Primary Level,Rural regions,No,0.93654,196,196,0.90233,0.97076
2021,Lower Secondary Level,Urban regions,Yes,0.12651,103,1127,0.10709,0.14592
2021,Lower Secondary Level,Urban regions,No,0.87349,1024,1127,0.85408,0.89291
2021,Lower Secondary Level,Rural regions,Yes,0.09651,62,617,0.07319,0.11983
2021,Lower Secondary Level,Rural regions,No,0.90349,555,617,0.88017,0.92681
2021,Upper Secondary Level,Urban regions,Yes,0.09390,413,4513,0.08539,0.10241
2021,Upper Secondary Level,Urban regions,No,0.90610,4100,4513,0.89759,0.91461
2021,Upper Secondary Level,Rural regions,Yes,0.08186,203,2785,0.07167,0.09204
2021,Upper Secondary Level,Rural regions,No,0.91814,2582,2785,0.90796,0.92833
2021,Post-secondary Non-tertiary Level,Urban regions,Yes,0.06793,96,1164,0.05347,0.08239
2021,Post-secondary Non-tertiary Level,Urban regions,No,0.93207,1068,1164,0.91761,0.94653
2021,Post-secondary Non-tertiary Level,Rural regions,No,0.90906,396,396,0.88070,0.93741
2021,First Stage of Tertiary Education,Urban regions,Yes,0.03240,31,583,0.01801,0.04678
2021,First Stage of Tertiary Education,Urban regions,No,0.96760,552,583,0.95322,0.98199
2021,First Stage of Tertiary Education,Rural regions,No,0.94584,382,382,0.92311,0.96857
2021,Second Stage of Tertiary Education,Urban regions,Yes,0.08011,300,4158,0.07186,0.08837
2021,Second Stage of Tertiary Education,Urban regions,No,0.91989,3858,4158,0.91163,0.92814
2021,Second Stage of Tertiary Education,Rural regions,Yes,0.08305,106,1477,0.06897,0.09712
2021,Second Stage of Tertiary Education,Rural regions,No,0.91695,1371,1477,0.90288,0.93103
