year,age_gr,migback,ple0013,proportion,n,lower_confidence,upper_confidence
2013,18-29 J.,kein Migrationshintergrund,Ja,0.007473762323757023,44486,0.00667340295686269,0.008274121690651356
2013,46-65 J.,indirekter Migrationshintergrund,Nein,0.0048234919961836105,44486,0.004179656033315982,0.005467327959051239
2013,46-65 J.,direkter Migrationshintergrund,Ja,0.0018551892293013888,44486,0.001455304079542166,0.0022550743790606116
2013,18-29 J.,indirekter Migrationshintergrund,Ja,0.0013251351637867063,44486,0.000987080803732861,0.0016631895238405515
2013,66 und älter,direkter Migrationshintergrund,Ja,0.0012191243506837698,44486,0.0008948567900055074,0.0015433919113620321
2013,30-45 J.,direkter Migrationshintergrund,Ja,0.0007950810982720238,44486,0.0005331558352243868,0.0010570063613196607
2013,30-45 J.,indirekter Migrationshintergrund,Ja,0.0006890702851690872,44486,0.00044521820065281825,0.0009329223696853562
2013,46-65 J.,indirekter Migrationshintergrund,Ja,0.0005830594720661507,44486,0.0003587362814415669,0.0008073826626907346
2013,18-29 J.,direkter Migrationshintergrund,Ja,0.000424043252411746,44486,0.00023272457422162095,0.000615361930601871
2013,66 und älter,indirekter Migrationshintergrund,Nein,0.000212021626205873,44486,7.6724544734053e-05,0.00034731870767769303
2015,46-65 J.,kein Migrationshintergrund,Nein,0.27293422261272415,38036,0.2684573524350485,0.2774110927903998
2015,30-45 J.,kein Migrationshintergrund,Nein,0.17720356244258956,38036,0.1733661270422195,0.18104099784295963
2015,66 und älter,kein Migrationshintergrund,Nein,0.16789807899676504,38036,0.16414169676239543,0.17165446123113465
2015,18-29 J.,kein Migrationshintergrund,Nein,0.09465234234594033,38036,0.09171041443832523,0.09759427025355544
2015,30-45 J.,direkter Migrationshintergrund,Nein,0.07604137545429131,38036,0.07337752466009044,0.07870522624849217
2015,46-65 J.,direkter Migrationshintergrund,Nein,0.05387595351252047,38036,0.05160697607656238,0.056144930948478555
2015,18-29 J.,indirekter Migrationshintergrund,Nein,0.02887495507009066,38036,0.027192060582660625,0.030557849557520694
2015,30-45 J.,indirekter Migrationshintergrund,Nein,0.022524861216502257,38036,0.021033638283042173,0.02401608414996234
2015,18-29 J.,direkter Migrationshintergrund,Nein,0.022444985822117496,38036,0.020956348430052,0.023933623214182992
2015,46-65 J.,kein Migrationshintergrund,Ja,0.01773233755341667,38036,0.016405992352484067,0.019058682754349274
2015,66 und älter,direkter Migrationshintergrund,Nein,0.016254642757298616,38036,0.01498380908231617,0.017525476432281063
2015,30-45 J.,kein Migrationshintergrund,Ja,0.013578817045409163,38036,0.012415706976401807,0.014741927114416518
2015,66 und älter,kein Migrationshintergrund,Ja,0.009744798114940693,38036,0.008757567439672573,0.010732028790208813
2015,18-29 J.,kein Migrationshintergrund,Ja,0.007588162466552179,38036,0.006716049125026662,0.008460275808077695
2015,46-65 J.,indirekter Migrationshintergrund,Nein,0.006110467670434123,38036,0.00532728163420925,0.006893653706658996
2015,46-65 J.,direkter Migrationshintergrund,Ja,0.0030352649866208716,38036,0.0024824282988112163,0.003588101674430527
2015,30-45 J.,direkter Migrationshintergrund,Ja,0.0025959503175046928,38036,0.002084571889440518,0.0031073287455688674
2015,18-29 J.,indirekter Migrationshintergrund,Ja,0.0019569471624266144,38036,0.0015128041438248867,0.0024010901810283423
2015,30-45 J.,indirekter Migrationshintergrund,Ja,0.0018371340708494748,38036,0.0014067761682455473,0.002267491973453402
2015,18-29 J.,direkter Migrationshintergrund,Ja,0.0011182555213866368,38036,0.0007823739196133168,0.001454137123159957
2015,66 und älter,direkter Migrationshintergrund,Ja,0.0009585047326171173,38036,0.0006475139292118557,0.0012694955360223787
2015,46-65 J.,indirekter Migrationshintergrund,Ja,0.0008786293382323575,38036,0.0005808664101278657,0.0011763922663368493
2015,66 und älter,indirekter Migrationshintergrund,Nein,0.00011981309157713966,38036,9.815096184943772e-06,0.00022981108696933555
2015,66 und älter,indirekter Migrationshintergrund,Ja,3.9937697192379885e-05,38036,-2.35722116490911e-05,0.00010344760603385087
2017,46-65 J.,kein Migrationshintergrund,Nein,0.28554747824776827,45410,0.2813930986983583,0.2897018577971782
2017,66 und älter,kein Migrationshintergrund,Nein,0.16057101962409132,45410,0.15719421540072087,0.16394782384746176
2017,30-45 J.,kein Migrationshintergrund,Nein,0.15921503634788503,45410,0.155849805752364,0.16258026694340605
2017,18-29 J.,kein Migrationshintergrund,Nein,0.10139741609853478,45410,0.098621044481385,0.10417378771568456
2017,30-45 J.,direkter Migrationshintergrund,Nein,0.07657538890353685,45410,0.0741295623900771,0.0790212154169966
2017,46-65 J.,direkter Migrationshintergrund,Nein,0.05676296659007872,45410,0.05463471344101786,0.05889121973913958
2017,18-29 J.,indirekter Migrationshintergrund,Nein,0.027835323364345174,45410,0.026322290454685753,0.029348356274004596
2017,18-29 J.,direkter Migrationshintergrund,Nein,0.02222305924893593,45410,0.0208672389306648,0.023578879567207063
2017,46-65 J.,kein Migrationshintergrund,Ja,0.02150740140871596,45410,0.020173102707594166,0.022841700109837753
2017,30-45 J.,indirekter Migrationshintergrund,Nein,0.02086707597272967,45410,0.019552359979223576,0.022181791966235764
2017,66 und älter,direkter Migrationshintergrund,Nein,0.01548080907002147,45410,0.01434530357388797,0.016616314566154967
2017,30-45 J.,kein Migrationshintergrund,Ja,0.012655843911258428,45410,0.011627685209838036,0.01368400261267882
2017,18-29 J.,kein Migrationshintergrund,Ja,0.009341218124976458,45410,0.008456420141941104,0.010226016108011812
2017,66 und älter,kein Migrationshintergrund,Ja,0.009039888508041735,45410,0.008169346076294704,0.009910430939788765
2017,46-65 J.,indirekter Migrationshintergrund,Nein,0.007796903838185995,45410,0.0069879165484169605,0.008605891127955031
2017,46-65 J.,direkter Migrationshintergrund,Ja,0.0033522919883988097,45410,0.002820646569295137,0.0038839374075024823
2017,30-45 J.,direkter Migrationshintergrund,Ja,0.0025989679460619985,45410,0.002130677078236003,0.003067258813887994
2017,18-29 J.,indirekter Migrationshintergrund,Ja,0.0024483031375946364,45410,0.0019937542274289103,0.0029028520477603625
2017,30-45 J.,indirekter Migrationshintergrund,Ja,0.0014313156804399412,45410,0.0010835898074938585,0.001779041553386024
2017,66 und älter,direkter Migrationshintergrund,Ja,0.0010923198613883762,45410,0.0007884987754283299,0.0013961409473484225
2017,18-29 J.,direkter Migrationshintergrund,Ja,0.0009793212550378546,45410,0.0006916276889524641,0.001267014821123245
2017,46-65 J.,indirekter Migrationshintergrund,Ja,0.0006779916381031301,45410,0.00043858002366387196,0.0009174032525423883
2017,66 und älter,indirekter Migrationshintergrund,Nein,0.0005649930317526084,45410,0.0003464287727656068,0.0007835572907396101
2017,66 und älter,indirekter Migrationshintergrund,Ja,3.766620211684056e-05,45410,-1.8781732670626875e-05,9.4114136904308e-05
2019,46-65 J.,kein Migrationshintergrund,Nein,0.310709426627794,42417,0.3063052525021822,0.3151136007534058
2019,66 und älter,kein Migrationshintergrund,Nein,0.17150631681243927,42417,0.16791899153531292,0.17509364208956563
2019,30-45 J.,kein Migrationshintergrund,Nein,0.1470165208940719,42417,0.14364644658422962,0.1503865952039142
2019,18-29 J.,kein Migrationshintergrund,Nein,0.09620991253644315,42417,0.09340364033921797,0.09901618473366833
2019,30-45 J.,direkter Migrationshintergrund,Nein,0.059825072886297376,42417,0.05756807034796318,0.06208207542463157
2019,46-65 J.,direkter Migrationshintergrund,Nein,0.055121477162293486,42417,0.05294960374773563,0.057293350576851344
2019,18-29 J.,indirekter Migrationshintergrund,Nein,0.025539358600583092,42417,0.024038038700913672,0.02704067850025251
2019,46-65 J.,kein Migrationshintergrund,Ja,0.024528668610301264,42417,0.023056592245794438,0.02600074497480809
2019,30-45 J.,indirekter Migrationshintergrund,Nein,0.019747327502429544,42417,0.018423262584743926,0.021071392420115163
2019,66 und älter,direkter Migrationshintergrund,Nein,0.01597667638483965,42417,0.014783424821188572,0.017169927948490725
2019,18-29 J.,direkter Migrationshintergrund,Nein,0.015704567541302235,42417,0.014521357565780305,0.016887777516824163
2019,30-45 J.,kein Migrationshintergrund,Ja,0.013877551020408163,42417,0.012764261974515181,0.014990840066301145
2019,66 und älter,kein Migrationshintergrund,Ja,0.011428571428571429,42417,0.01041702435623703,0.012440118500905827
2019,46-65 J.,indirekter Migrationshintergrund,Nein,0.01022351797862002,42417,0.00926620302133987,0.01118083293590017
2019,18-29 J.,kein Migrationshintergrund,Ja,0.009290573372206025,42417,0.008377552926135146,0.010203593818276903
2019,46-65 J.,direkter Migrationshintergrund,Ja,0.0034596695821185615,42417,0.002900876722324461,0.004018462441912662
2019,30-45 J.,direkter Migrationshintergrund,Ja,0.0022546161321671527,42417,0.0018032465740926893,0.002705985690241616
2019,18-29 J.,indirekter Migrationshintergrund,Ja,0.0020602526724975705,42417,0.0016287350859157438,0.002491770259079397
2019,30-45 J.,indirekter Migrationshintergrund,Ja,0.0016715257531584062,42417,0.0012827677328041927,0.00206028377351262
2019,66 und älter,direkter Migrationshintergrund,Ja,0.0011273080660835764,42417,0.0008079613356572913,0.0014466547965098614
2019,46-65 J.,indirekter Migrationshintergrund,Ja,0.0010495626822157435,42417,0.0007414126213899782,0.0013577127430415088
2019,66 und älter,indirekter Migrationshintergrund,Nein,0.0009718172983479105,42417,0.0006752882257462898,0.0012683463709495311
2019,18-29 J.,direkter Migrationshintergrund,Ja,0.0005830903790087463,42417,0.0003533552645299207,0.000812825493487572
2019,66 und älter,indirekter Migrationshintergrund,Ja,0.00011661807580174928,42417,1.3853435221854857e-05,0.00021938271638164368
2021,46-65 J.,kein Migrationshintergrund,Nein,0.26320183677729075,27598,0.2580062333893385,0.26839744016524303
2021,66 und älter,kein Migrationshintergrund,Nein,0.15544771446462116,27598,0.15117284648008086,0.15972258244916146
2021,30-45 J.,kein Migrationshintergrund,Nein,0.12231266958881236,27598,0.11844701626496881,0.1261783229126559
2021,30-45 J.,direkter Migrationshintergrund,Nein,0.11511166771029013,27598,0.1113461805286131,0.11887715489196717
2021,18-29 J.,kein Migrationshintergrund,Nein,0.08364642037152996,27598,0.0803799969074727,0.08691284383558721
2021,46-65 J.,direkter Migrationshintergrund,Nein,0.07138384470882905,27598,0.06834621136586903,0.07442147805178907
2021,18-29 J.,direkter Migrationshintergrund,Nein,0.05202462951367147,27598,0.04940451488880224,0.0546447441385407
2021,46-65 J.,kein Migrationshintergrund,Ja,0.026455854727614275,27598,0.024562395361900944,0.028349314093327607
2021,18-29 J.,indirekter Migrationshintergrund,Nein,0.01888958463786266,27598,0.017283429787870324,0.020495739487854995
2021,66 und älter,direkter Migrationshintergrund,Nein,0.015915257774994782,27598,0.014438734307429726,0.01739178124255984
2021,30-45 J.,indirekter Migrationshintergrund,Nein,0.014454184930077229,27598,0.013046023389740816,0.01586234647041364
2021,30-45 J.,kein Migrationshintergrund,Ja,0.012836568566061366,27598,0.011508451772802087,0.014164685359320644
2021,66 und älter,kein Migrationshintergrund,Ja,0.01194948862450428,27598,0.01066750788639369,0.013231469362614868
2021,46-65 J.,indirekter Migrationshintergrund,Nein,0.00939261114589856,27598,0.008254561470699522,0.010530660821097597
2021,18-29 J.,kein Migrationshintergrund,Ja,0.008192444166144855,27598,0.0071289436192321625,0.009255944713057547
2021,46-65 J.,direkter Migrationshintergrund,Ja,0.0051137549572114385,27598,0.004272216560559335,0.005955293353863542
2021,30-45 J.,direkter Migrationshintergrund,Ja,0.0051137549572114385,27598,0.004272216560559335,0.005955293353863542
2021,18-29 J.,indirekter Migrationshintergrund,Ja,0.0019828845752452515,27598,0.0014580348453413542,0.0025077343051491487
2021,30-45 J.,indirekter Migrationshintergrund,Ja,0.0018263410561469421,27598,0.0013225954631300957,0.0023300866491637886
2021,66 und älter,direkter Migrationshintergrund,Ja,0.0013567104988520143,27598,0.0009224342747418473,0.0017909867229621813
2021,18-29 J.,direkter Migrationshintergrund,Ja,0.001147985806720935,27598,0.0007484680372054808,0.0015475035762363893
2021,66 und älter,indirekter Migrationshintergrund,Nein,0.001147985806720935,27598,0.0007484680372054808,0.0015475035762363893
2021,46-65 J.,indirekter Migrationshintergrund,Ja,0.0009914422876226257,27598,0.0006201331903255916,0.0013627513849196599
2021,66 und älter,indirekter Migrationshintergrund,Ja,0.00010436234606553955,27598,-1.6159706608955923e-05,0.00022488439874003503
