year,age_gr,regtyp,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2017,17-29 y.,Rural regions,No,0.92502,1308,1414,0.91129,0.93875
2017,30-45 y.,Urban regions,Yes,0.06286,293,4842,0.05602,0.06970
2017,30-45 y.,Urban regions,No,0.93714,4549,4842,0.93030,0.94398
2017,30-45 y.,Rural regions,Yes,0.06124,150,2415,0.05168,0.07081
2017,30-45 y.,Rural regions,No,0.93876,2265,2415,0.92919,0.94832
2017,46-65 y.,Urban regions,Yes,0.07575,455,6286,0.06921,0.08229
2017,46-65 y.,Urban regions,No,0.92425,5831,6286,0.91771,0.93079
2017,46-65 y.,Rural regions,Yes,0.06593,223,3687,0.05792,0.07394
2017,46-65 y.,Rural regions,No,0.93407,3464,3687,0.92606,0.94208
2017,66 and older,Urban regions,Yes,0.06753,174,3107,0.05870,0.07635
2017,66 and older,Urban regions,No,0.93247,2933,3107,0.92365,0.94130
2017,66 and older,Rural regions,Yes,0.05365,96,1853,0.04339,0.06391
2017,66 and older,Rural regions,No,0.94635,1757,1853,0.93609,0.95661
2019,17-29 y.,No answer / don't know,No,0.91540,109,109,0.86291,0.96788
2019,17-29 y.,Urban regions,Yes,0.08330,217,2568,0.07261,0.09399
2019,17-29 y.,Urban regions,No,0.91670,2351,2568,0.90601,0.92739
2019,17-29 y.,Rural regions,Yes,0.07377,80,1156,0.05870,0.08885
2019,17-29 y.,Rural regions,No,0.92623,1076,1156,0.91115,0.94130
2019,30-45 y.,No answer / don't know,No,0.87725,135,135,0.82168,0.93281
2019,30-45 y.,Urban regions,Yes,0.06895,287,4064,0.06116,0.07674
2019,30-45 y.,Urban regions,No,0.93105,3777,4064,0.92326,0.93884
2019,30-45 y.,Rural regions,Yes,0.07878,150,2068,0.06716,0.09039
2019,30-45 y.,Rural regions,No,0.92122,1918,2068,0.90961,0.93284
2019,46-65 y.,No answer / don't know,No,0.92783,181,181,0.89003,0.96564
2019,46-65 y.,Urban regions,Yes,0.07806,501,6536,0.07155,0.08456
2019,46-65 y.,Urban regions,No,0.92194,6035,6536,0.91544,0.92845
2019,46-65 y.,Rural regions,Yes,0.07088,229,3686,0.06260,0.07917
2019,46-65 y.,Rural regions,No,0.92912,3457,3686,0.92083,0.93740
2019,66 and older,No answer / don't know,No,0.94397,75,75,0.89157,0.99637
2019,66 and older,Urban regions,Yes,0.06356,198,3223,0.05514,0.07199
2019,66 and older,Urban regions,No,0.93644,3025,3223,0.92801,0.94486
2019,66 and older,Rural regions,Yes,0.07640,122,1871,0.06436,0.08844
2019,66 and older,Rural regions,No,0.92360,1749,1871,0.91156,0.93564
2021,17-29 y.,Urban regions,Yes,0.07247,159,2323,0.06193,0.08302
2021,17-29 y.,Urban regions,No,0.92753,2164,2323,0.91698,0.93807
2021,17-29 y.,Rural regions,Yes,0.08296,59,857,0.06449,0.10144
2021,17-29 y.,Rural regions,No,0.91704,798,857,0.89856,0.93551
2021,30-45 y.,Urban regions,Yes,0.08658,269,3671,0.07748,0.09568
2021,30-45 y.,Urban regions,No,0.91342,3402,3671,0.90432,0.92252
2021,30-45 y.,Rural regions,Yes,0.08632,110,1534,0.07226,0.10038
2021,30-45 y.,Rural regions,No,0.91368,1424,1534,0.89962,0.92774
2021,46-65 y.,Urban regions,Yes,0.10341,444,4774,0.09477,0.11205
2021,46-65 y.,Urban regions,No,0.89659,4330,4774,0.88795,0.90523
2021,46-65 y.,Rural regions,Yes,0.07572,179,2440,0.06522,0.08622
2021,46-65 y.,Rural regions,No,0.92428,2261,2440,0.91378,0.93478
2021,66 and older,Urban regions,Yes,0.07693,161,2244,0.06590,0.08795
2021,66 and older,Urban regions,No,0.92307,2083,2244,0.91205,0.93410
2021,66 and older,Rural regions,Yes,0.08090,96,1320,0.06618,0.09561
2021,66 and older,Rural regions,No,0.91910,1224,1320,0.90439,0.93382
