"ple0013","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2018","Hauptschule","Ostdeutschland","","","",""
"Ja","2018","Realschule","Westdeutschland","","","",""
"Ja","2018","Realschule","Ostdeutschland","","","",""
"Ja","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Ja","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Ja","2018","AkademikerIn","Westdeutschland","","","",""
"Ja","2018","AkademikerIn","Ostdeutschland","","","",""
"Nein","2018","(noch) kein Abschluss","Westdeutschland","","","",""
"Nein","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nein","2018","Hauptschule","Westdeutschland","","","",""
"Nein","2018","Hauptschule","Ostdeutschland","","","",""
"Nein","2018","Realschule","Westdeutschland","","","",""
"Nein","2018","Realschule","Ostdeutschland","","","",""
"Nein","2018","(Fach-)Abitur","Westdeutschland","","","",""
"Nein","2018","(Fach-)Abitur","Ostdeutschland","","","",""
"Nein","2018","AkademikerIn","Westdeutschland","","","",""
"Nein","2018","AkademikerIn","Ostdeutschland","","","",""
"Ja","2019","(noch) kein Abschluss","Westdeutschland","49","0.0896236446428894","0.0680431028273356","0.111204186458443"
"Ja","2019","(noch) kein Abschluss","Ostdeutschland","4","","",""
"Ja","2019","Hauptschule","Westdeutschland","418","0.0765788556524354","0.0694033908068157","0.0837543204980552"
"Ja","2019","Hauptschule","Ostdeutschland","80","0.0884009029954341","0.0702438404882702","0.106557965502598"
"Ja","2019","Realschule","Westdeutschland","356","0.0752570358835076","0.0676202632828373","0.0828938084841778"
"Ja","2019","Realschule","Ostdeutschland","117","0.0554437961884983","0.0457885633261898","0.0650990290508067"
"Ja","2019","(Fach-)Abitur","Westdeutschland","241","0.0571946040832529","0.049546149602151","0.0648430585643548"
"Ja","2019","(Fach-)Abitur","Ostdeutschland","54","0.0989892328426366","0.0751721486762756","0.122806317008998"
"Ja","2019","AkademikerIn","Westdeutschland","366","0.073698943965191","0.0667430146557433","0.0806548732746387"
"Ja","2019","AkademikerIn","Ostdeutschland","91","0.0614122771426921","0.0496299037304824","0.0731946505549018"
"Nein","2019","(noch) kein Abschluss","Westdeutschland","624","0.910376355357111","0.888795813541557","0.931956897172664"
"Nein","2019","(noch) kein Abschluss","Ostdeutschland","100","0.95329168088961","0.912736957625294","0.993846404153927"
"Nein","2019","Hauptschule","Westdeutschland","4858","0.923421144347565","0.916245679501945","0.930596609193184"
"Nein","2019","Hauptschule","Ostdeutschland","859","0.911599097004566","0.893442034497402","0.92975615951173"
"Nein","2019","Realschule","Westdeutschland","4228","0.924742964116492","0.917106191515822","0.932379736717163"
"Nein","2019","Realschule","Ostdeutschland","2041","0.944556203811502","0.934900970949193","0.95421143667381"
"Nein","2019","(Fach-)Abitur","Westdeutschland","3300","0.942805395916747","0.935156941435645","0.950453850397849"
"Nein","2019","(Fach-)Abitur","Ostdeutschland","550","0.901010767157364","0.877193682991003","0.924827851323724"
"Nein","2019","AkademikerIn","Westdeutschland","5054","0.926301056034809","0.919345126725361","0.933256985344257"
"Nein","2019","AkademikerIn","Ostdeutschland","1504","0.938587722857308","0.926805349445098","0.950370096269518"
