"ple0013","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Nein","2012","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2013","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2013","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2013","Hauptschule","kein Migrationshintergrund","352","0.0652135722184896","0.0585764349594001","0.0718507094775792"
"Ja","2013","Hauptschule","direkter Migrationshintergrund","37","0.0543402251440881","0.0377706329213737","0.0709098173668025"
"Ja","2013","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2013","Realschule","kein Migrationshintergrund","267","0.0571497010942605","0.050535156173606","0.063764246014915"
"Ja","2013","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2013","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2013","(Fach-)Abitur","kein Migrationshintergrund","113","0.0648968357998675","0.053364994490852","0.0764286771088831"
"Ja","2013","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2013","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2013","AkademikerIn","kein Migrationshintergrund","219","0.0647265292591193","0.0570988664761152","0.0723541920421234"
"Ja","2013","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2013","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2013","(noch) kein Abschluss","kein Migrationshintergrund","299","0.929514910929269","0.901686832578788","0.957342989279749"
"Nein","2013","(noch) kein Abschluss","direkter Migrationshintergrund","90","0.898059541497737","0.837534049067455","0.958585033928019"
"Nein","2013","(noch) kein Abschluss","indirekter Migrationshintergrund","59","0.974964397722244","0.936385375473118","1.01354341997137"
"Nein","2013","Hauptschule","kein Migrationshintergrund","4964","0.93478642778151","0.928149290522421","0.9414235650406"
"Nein","2013","Hauptschule","direkter Migrationshintergrund","682","0.945659774855912","0.929090182633198","0.962229367078626"
"Nein","2013","Hauptschule","indirekter Migrationshintergrund","170","0.93647233168945","0.901036606087121","0.97190805729178"
"Nein","2013","Realschule","kein Migrationshintergrund","4464","0.94285029890574","0.936235753985085","0.949464843826394"
"Nein","2013","Realschule","direkter Migrationshintergrund","140","0.978863496732856","0.955370171973872","1.00235682149184"
"Nein","2013","Realschule","indirekter Migrationshintergrund","147","0.876431309075422","0.826217948993349","0.926644669157494"
"Nein","2013","(Fach-)Abitur","kein Migrationshintergrund","1640","0.935103164200132","0.923571322891117","0.946635005509148"
"Nein","2013","(Fach-)Abitur","direkter Migrationshintergrund","326","0.93605889057998","0.909977459892372","0.962140321267589"
"Nein","2013","(Fach-)Abitur","indirekter Migrationshintergrund","119","0.980935206499963","0.956865352155115","1.00500506084481"
"Nein","2013","AkademikerIn","kein Migrationshintergrund","3778","0.935273470740881","0.927645807957877","0.942901133523885"
"Nein","2013","AkademikerIn","direkter Migrationshintergrund","340","0.970234384475314","0.952556524921306","0.987912244029321"
"Nein","2013","AkademikerIn","indirekter Migrationshintergrund","105","0.872909947065104","0.811768436128259","0.934051458001949"
"Ja","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2014","Realschule","kein Migrationshintergrund","","","",""
"Ja","2014","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2014","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2014","Realschule","kein Migrationshintergrund","","","",""
"Nein","2014","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2014","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2014","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2015","(noch) kein Abschluss","kein Migrationshintergrund","40","0.0729558793489699","0.0472440980119631","0.0986676606859767"
"Ja","2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2015","Hauptschule","kein Migrationshintergrund","373","0.0629283213070187","0.0564634791293065","0.0693931634847309"
"Ja","2015","Hauptschule","direkter Migrationshintergrund","62","0.04636309828707","0.0359053035698151","0.056820893004325"
"Ja","2015","Hauptschule","indirekter Migrationshintergrund","30","0.103664736713221","0.0736419318256074","0.133687541600836"
"Ja","2015","Realschule","kein Migrationshintergrund","348","0.0613754603327551","0.0551711248925482","0.0675797957729619"
"Ja","2015","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2015","Realschule","indirekter Migrationshintergrund","37","0.119754764876897","0.0880164907322923","0.151493039021501"
"Ja","2015","(Fach-)Abitur","kein Migrationshintergrund","162","0.0702132717739134","0.0598630737046074","0.0805634698432194"
"Ja","2015","(Fach-)Abitur","direkter Migrationshintergrund","34","0.0368556481581074","0.0251607019229808","0.0485505943932341"
"Ja","2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2015","AkademikerIn","kein Migrationshintergrund","261","0.0648288743705785","0.05774726820262","0.0719104805385369"
"Ja","2015","AkademikerIn","direkter Migrationshintergrund","44","0.0672918221664482","0.0515584198113345","0.083025224521562"
"Ja","2015","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2015","(noch) kein Abschluss","kein Migrationshintergrund","353","0.92704412065103","0.901332339314023","0.952755901988037"
"Nein","2015","(noch) kein Abschluss","direkter Migrationshintergrund","278","0.905845818843716","0.872576096004714","0.939115541682719"
"Nein","2015","(noch) kein Abschluss","indirekter Migrationshintergrund","118","0.921920305734416","0.875258453622326","0.968582157846507"
"Nein","2015","Hauptschule","kein Migrationshintergrund","5047","0.937071678692981","0.930606836515269","0.943536520870694"
"Nein","2015","Hauptschule","direkter Migrationshintergrund","1491","0.95363690171293","0.943179106995675","0.964094696430185"
"Nein","2015","Hauptschule","indirekter Migrationshintergrund","366","0.896335263286779","0.866312458399164","0.926358068174393"
"Nein","2015","Realschule","kein Migrationshintergrund","5401","0.938624539667245","0.932420204227038","0.944828875107452"
"Nein","2015","Realschule","direkter Migrationshintergrund","330","0.957331646705976","0.936097118405759","0.978566175006193"
"Nein","2015","Realschule","indirekter Migrationshintergrund","365","0.880245235123103","0.848506960978499","0.911983509267708"
"Nein","2015","(Fach-)Abitur","kein Migrationshintergrund","2179","0.929786728226087","0.919436530156781","0.940136926295393"
"Nein","2015","(Fach-)Abitur","direkter Migrationshintergrund","963","0.963144351841893","0.951449405606766","0.974839298077019"
"Nein","2015","(Fach-)Abitur","indirekter Migrationshintergrund","291","0.937670689817794","0.910931108824895","0.964410270810692"
"Nein","2015","AkademikerIn","kein Migrationshintergrund","4383","0.935171125629422","0.928089519461463","0.94225273179738"
"Nein","2015","AkademikerIn","direkter Migrationshintergrund","930","0.932708177833552","0.916974775478438","0.948441580188666"
"Nein","2015","AkademikerIn","indirekter Migrationshintergrund","235","0.877826167177637","0.837631229328952","0.918021105026322"
"Ja","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2016","Realschule","kein Migrationshintergrund","","","",""
"Ja","2016","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2016","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2016","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2016","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2016","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2016","Realschule","kein Migrationshintergrund","","","",""
"Nein","2016","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2016","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2016","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2016","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2016","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2016","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2016","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2017","(noch) kein Abschluss","kein Migrationshintergrund","46","0.112482131852484","0.0843336010314316","0.140630662673536"
"Ja","2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2017","Hauptschule","kein Migrationshintergrund","418","0.0768830671013047","0.069680884607777","0.0840852495948325"
"Ja","2017","Hauptschule","direkter Migrationshintergrund","70","0.0567217681194752","0.0451690941601467","0.0682744420788038"
"Ja","2017","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2017","Realschule","kein Migrationshintergrund","390","0.0603345145104241","0.054403866267454","0.0662651627533942"
"Ja","2017","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2017","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2017","(Fach-)Abitur","kein Migrationshintergrund","191","0.0662692030472769","0.0568391241312633","0.0756992819632905"
"Ja","2017","(Fach-)Abitur","direkter Migrationshintergrund","48","0.0369735309236971","0.0258021363979504","0.0481449254494438"
"Ja","2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2017","AkademikerIn","kein Migrationshintergrund","306","0.0673803072641958","0.0604705412240892","0.0742900733043023"
"Ja","2017","AkademikerIn","direkter Migrationshintergrund","46","0.0577343901455541","0.0444094943516292","0.071059285939479"
"Ja","2017","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2017","(noch) kein Abschluss","kein Migrationshintergrund","438","0.887517868147516","0.859369337326464","0.915666398968568"
"Nein","2017","(noch) kein Abschluss","direkter Migrationshintergrund","314","0.939502610097962","0.913819275568771","0.965185944627152"
"Nein","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","110","0.945577458991158","0.905157732643058","0.985997185339258"
"Nein","2017","Hauptschule","kein Migrationshintergrund","4838","0.923116932898695","0.915914750405168","0.930319115392223"
"Nein","2017","Hauptschule","direkter Migrationshintergrund","1470","0.943278231880525","0.931725557921196","0.954830905839853"
"Nein","2017","Hauptschule","indirekter Migrationshintergrund","343","0.896873799907158","0.865968938702781","0.927778661111535"
"Nein","2017","Realschule","kein Migrationshintergrund","5802","0.939665485489576","0.933734837246606","0.945596133732546"
"Nein","2017","Realschule","direkter Migrationshintergrund","320","0.950505681742063","0.927279344938583","0.973732018545543"
"Nein","2017","Realschule","indirekter Migrationshintergrund","385","0.944205532860773","0.922015598493287","0.96639546722826"
"Nein","2017","(Fach-)Abitur","kein Migrationshintergrund","2482","0.933730796952723","0.92430071803671","0.943160875868737"
"Nein","2017","(Fach-)Abitur","direkter Migrationshintergrund","1048","0.963026469076303","0.951855074550556","0.97419786360205"
"Nein","2017","(Fach-)Abitur","indirekter Migrationshintergrund","351","0.917627922208896","0.889985276134762","0.94527056828303"
"Nein","2017","AkademikerIn","kein Migrationshintergrund","4750","0.932619692735804","0.925709926695698","0.939529458775911"
"Nein","2017","AkademikerIn","direkter Migrationshintergrund","1131","0.942265609854446","0.928940714060521","0.955590505648371"
"Nein","2017","AkademikerIn","indirekter Migrationshintergrund","265","0.925979840496122","0.895423642811924","0.95653603818032"
"Ja","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2018","Realschule","kein Migrationshintergrund","","","",""
"Ja","2018","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2018","Realschule","kein Migrationshintergrund","","","",""
"Nein","2018","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2019","(noch) kein Abschluss","kein Migrationshintergrund","30","0.0744817604636612","0.0482895654116444","0.100673955515678"
"Ja","2019","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2019","Hauptschule","kein Migrationshintergrund","404","0.0800794936614559","0.0722992518949438","0.087859735427968"
"Ja","2019","Hauptschule","direkter Migrationshintergrund","61","0.0640636184916498","0.0502609251934144","0.0778663117898851"
"Ja","2019","Hauptschule","indirekter Migrationshintergrund","33","0.0968660314725875","0.0652872779972445","0.12844478494793"
"Ja","2019","Realschule","kein Migrationshintergrund","432","0.068425308052734","0.0620660237879363","0.0747845923175318"
"Ja","2019","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2019","Realschule","indirekter Migrationshintergrund","32","0.0824593157520829","0.0565511497357926","0.108367481768373"
"Ja","2019","(Fach-)Abitur","kein Migrationshintergrund","227","0.072078513855212","0.0626398832364366","0.0815171444739875"
"Ja","2019","(Fach-)Abitur","direkter Migrationshintergrund","43","0.0350775080050637","0.0229633896846914","0.0471916263254359"
"Ja","2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2019","AkademikerIn","kein Migrationshintergrund","382","0.0744527513535426","0.0675626377706511","0.0813428649364341"
"Ja","2019","AkademikerIn","direkter Migrationshintergrund","43","0.0474197095690043","0.0346731580618444","0.0601662610761643"
"Ja","2019","AkademikerIn","indirekter Migrationshintergrund","34","0.0985599463824647","0.0694945624987984","0.127625330266131"
"Nein","2019","(noch) kein Abschluss","kein Migrationshintergrund","356","0.925518239536339","0.899326044484322","0.951710434588356"
"Nein","2019","(noch) kein Abschluss","direkter Migrationshintergrund","260","0.907043077970159","0.87284804469423","0.941238111246087"
"Nein","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","109","0.903306205278647","0.849291007597839","0.957321402959454"
"Nein","2019","Hauptschule","kein Migrationshintergrund","4271","0.919920506338544","0.912140264572032","0.927700748105056"
