year,quintil_oecd,sampreg,ple0013,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2013,4th Quintile,West,No,0.9459374012013911,44486,0.9438359270595642,0.9480388753432181
2013,4th Quintile,West,Yes,0.05406259879860892,44486,0.051961124656782015,0.05616407294043582
2013,4th Quintile,East,No,0.9419354838709677,44486,0.9397622304244214,0.944108737317514
2013,4th Quintile,East,Yes,0.05806451612903226,44486,0.055891262682486,0.06023776957557852
2013,5th Quintile,West,No,0.9436519258202568,44486,0.941509085316798,0.9457947663237156
2013,5th Quintile,West,Yes,0.056348074179743225,44486,0.05420523367628445,0.058490914683202
2013,5th Quintile,East,No,0.9727427597955707,44486,0.9712296015916796,0.9742559179994618
2013,5th Quintile,East,Yes,0.027257240204429302,44486,0.025744082000538224,0.02877039840832038
2015,1st Quintile,West,No,0.9227053140096618,38036,0.9200214223453551,0.9253892056739685
2015,1st Quintile,West,Yes,0.07729468599033816,38036,0.0746107943260314,0.07997857765464492
2015,1st Quintile,East,No,0.9430132708821234,38036,0.9406835471728867,0.9453429945913601
2015,1st Quintile,East,Yes,0.05698672911787666,38036,0.054657005408639964,0.059316452827113356
2015,2nd Quintile,West,No,0.9310253699788583,38036,0.9284786329696262,0.9335721069880905
2015,2nd Quintile,West,Yes,0.06897463002114165,38036,0.0664278930119095,0.0715213670303738
2015,2nd Quintile,East,No,0.9458917835671342,38036,0.9436181996537576,0.9481653674805108
2015,2nd Quintile,East,Yes,0.05410821643286573,38036,0.051834632519489145,0.056381800346242315
2015,3rd Quintile,West,No,0.9397338899034698,38036,0.9373422396132886,0.9421255401936511
2015,3rd Quintile,West,Yes,0.060266110096530136,38036,0.05787445980634881,0.06265776038671146
2015,3rd Quintile,East,No,0.941738299904489,38036,0.9393842517350963,0.9440923480738816
2015,3rd Quintile,East,Yes,0.05826170009551098,38036,0.05590765192611837,0.06061574826490359
2015,4th Quintile,West,No,0.9429153924566769,38036,0.9405837898912998,0.945246995022054
2015,4th Quintile,West,Yes,0.05708460754332314,38036,0.05475300497794604,0.05941621010870024
2015,4th Quintile,East,No,0.9359430604982206,38036,0.9334823163620063,0.938403804634435
2015,4th Quintile,East,Yes,0.06405693950177936,38036,0.061596195365565085,0.06651768363799364
2015,5th Quintile,West,No,0.9477529333628515,38036,0.9455165967355914,0.9499892699901116
2015,5th Quintile,West,Yes,0.05224706663714855,38036,0.05001073000988852,0.054483403264408585
2015,5th Quintile,East,No,0.9657534246575342,38036,0.9639257438358289,0.9675811054792396
2015,5th Quintile,East,Yes,0.03424657534246575,38036,0.03241889452076039,0.03607425616417111
2017,1st Quintile,West,No,0.9189111747851003,45410,0.9164004587795239,0.9214218907906767
2017,1st Quintile,West,Yes,0.08108882521489971,45410,0.07857810920932327,0.08359954122047615
2017,1st Quintile,East,No,0.9190556492411467,45410,0.9165469736926221,0.9215643247896713
2017,1st Quintile,East,Yes,0.08094435075885328,45410,0.07843567521032871,0.08345302630737786
2017,2nd Quintile,West,No,0.9353122374684962,45410,0.9330498358981406,0.9375746390388519
2017,2nd Quintile,West,Yes,0.06468776253150378,45410,0.06242536096114816,0.0669501641018594
2017,2nd Quintile,East,No,0.94765625,45410,0.9456077396971916,0.9497047603028084
2017,2nd Quintile,East,Yes,0.05234375,45410,0.05029523969719161,0.054392260302808394
2017,3rd Quintile,West,No,0.9297884841363102,45410,0.9274384369817145,0.932138531290906
2017,3rd Quintile,West,Yes,0.07021151586368977,45410,0.06786146870909399,0.07256156301828556
2017,3rd Quintile,East,No,0.9357072205736894,45410,0.9334512604887532,0.9379631806586256
2017,3rd Quintile,East,Yes,0.06429277942631058,45410,0.06203681934137441,0.06654873951124675
2017,4th Quintile,West,No,0.9406732891832229,45410,0.9385004636205885,0.9428461147458573
2017,4th Quintile,West,Yes,0.05932671081677704,45410,0.05715388525414259,0.06149953637941149
2017,4th Quintile,East,No,0.9441340782122905,45410,0.942021705047108,0.9462464513774729
2017,4th Quintile,East,Yes,0.055865921787709494,45410,0.05375354862252709,0.0579782949528919
2017,5th Quintile,West,No,0.9465629703963874,45410,0.9444943717776302,0.9486315690151446
2017,5th Quintile,West,Yes,0.05343702960361264,45410,0.05136843098485545,0.05550562822236984
2017,5th Quintile,East,No,0.9612676056338029,45410,0.9594928455743642,0.9630423656932415
2017,5th Quintile,East,Yes,0.03873239436619718,45410,0.03695763430675848,0.04050715442563588
2019,1st Quintile,West,No,0.9124267653407339,42417,0.9097366506220159,0.9151168800594518
2019,1st Quintile,West,Yes,0.08757323465926611,42417,0.08488311994054813,0.0902633493779841
2019,1st Quintile,East,No,0.9194805194805195,42417,0.916891067598849,0.9220699713621899
2019,1st Quintile,East,Yes,0.08051948051948052,42417,0.07793002863781007,0.08310893240115097
2019,2nd Quintile,West,No,0.9187699448796055,42417,0.9161700974602772,0.9213697922989338
2019,2nd Quintile,West,Yes,0.08123005512039455,42417,0.07863020770106628,0.08382990253972282
2019,2nd Quintile,East,No,0.9414893617021277,42417,0.9392557317574706,0.9437229916467849
2019,2nd Quintile,East,Yes,0.05851063829787234,42417,0.05627700835321515,0.060744268242529535
2019,3rd Quintile,West,No,0.9272142648348436,42417,0.9247419755565145,0.9296865541131727
2019,3rd Quintile,West,Yes,0.07278573516515639,42417,0.07031344588682727,0.07525802444348552
2019,3rd Quintile,East,No,0.9375,42417,0.9351963752090866,0.9398036247909134
2019,3rd Quintile,East,Yes,0.0625,42417,0.060196375209086564,0.06480362479091344
2019,4th Quintile,West,No,0.93121091529278,42417,0.9288022864026115,0.9336195441829485
2019,4th Quintile,West,Yes,0.06878908470722,42417,0.0663804558170515,0.07119771359738851
2019,4th Quintile,East,No,0.9454787234042553,42417,0.9433180208521883,0.9476394259563223
2019,4th Quintile,East,Yes,0.05452127659574468,42417,0.05236057404367767,0.056681979147811694
2019,5th Quintile,West,No,0.9361396795025113,42417,0.933812810305099,0.9384665486999236
2019,5th Quintile,West,Yes,0.06386032049748865,42417,0.06153345130007635,0.06618718969490095
2019,5th Quintile,East,No,0.9355371900826446,42417,0.9332001226623222,0.9378742575029669
2019,5th Quintile,East,Yes,0.06446280991735537,42417,0.06212574249703305,0.06679987733767768
2021,1st Quintile,West,No,0.9179224973089344,27598,0.9146840835182526,0.9211609110996162
2021,1st Quintile,West,Yes,0.08207750269106566,27598,0.07883908890038387,0.08531591648174745
2021,1st Quintile,East,No,0.9210789210789211,27598,0.9178979318768123,0.9242599102810298
2021,1st Quintile,East,Yes,0.07892107892107893,27598,0.07574008971897021,0.08210206812318764
2021,2nd Quintile,West,No,0.9284383153186732,27598,0.9253971917174747,0.9314794389198716
2021,2nd Quintile,West,Yes,0.07156168468132687,27598,0.06852056108012843,0.07460280828252532
2021,2nd Quintile,East,No,0.9221357063403782,27598,0.9189742742323148,0.9252971384484416
2021,2nd Quintile,East,Yes,0.0778642936596218,27598,0.0747028615515584,0.0810257257676852
2021,3rd Quintile,West,No,0.9090132422041862,27598,0.9056201827774379,0.9124063016309345
2021,3rd Quintile,West,Yes,0.09098675779581375,27598,0.08759369836906548,0.09437981722256202
2021,3rd Quintile,East,No,0.9336219336219336,27598,0.9306848582761753,0.9365590089676918
2021,3rd Quintile,East,Yes,0.06637806637806638,27598,0.06344099103230809,0.06931514172382468
2021,4th Quintile,West,No,0.9199101796407185,27598,0.916707757067594,0.9231126022138431
2021,4th Quintile,West,Yes,0.08008982035928144,27598,0.0768873977861569,0.08329224293240599
2021,4th Quintile,East,No,0.9285714285714286,27598,0.9255329169154436,0.9316099402274136
2021,4th Quintile,East,Yes,0.07142857142857142,27598,0.06839005977258641,0.07446708308455643
2021,5th Quintile,West,No,0.9254470426409904,27598,0.9223480147133526,0.9285460705686283
2021,5th Quintile,West,Yes,0.07455295735900963,27598,0.07145392943137183,0.07765198528664743
2021,5th Quintile,East,No,0.9396284829721362,27598,0.9368184501201354,0.942438515824137
2021,5th Quintile,East,Yes,0.06037151702786378,27598,0.05756148417586303,0.06318154987986453
