year,age_gr,pgisced97,ple0013,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,66 and older,Upper Secondary Level,No,0.94616,2498,2641,0.93755,0.95477
2011,66 and older,Post-secondary Non-tertiary Level,No,0.92884,115,115,0.88165,0.97604
2011,66 and older,First Stage of Tertiary Education,No,0.94071,355,355,0.91611,0.96531
2011,66 and older,Second Stage of Tertiary Education,Yes,0.06453,58,1087,0.04992,0.07915
2011,66 and older,Second Stage of Tertiary Education,No,0.93547,1029,1087,0.92085,0.95008
2013,17-29 y.,No answer / don't know,No,0.94203,211,211,0.91042,0.97363
2013,17-29 y.,Pre-primary Level,No,0.93104,242,242,0.89905,0.96303
2013,17-29 y.,Lower Secondary Level,No,0.92954,354,354,0.90284,0.95624
2013,17-29 y.,Upper Secondary Level,Yes,0.07065,81,1121,0.05564,0.08565
2013,17-29 y.,Upper Secondary Level,No,0.92935,1040,1121,0.91435,0.94436
2013,17-29 y.,Post-secondary Non-tertiary Level,No,0.97442,159,159,0.94980,0.99904
2013,17-29 y.,Second Stage of Tertiary Education,No,0.92270,282,282,0.89147,0.95393
2013,30-45 y.,Primary Level,No,0.95139,49,49,0.89055,1.01223
2013,30-45 y.,Lower Secondary Level,No,0.94844,268,268,0.92191,0.97497
2013,30-45 y.,Upper Secondary Level,Yes,0.07395,123,1894,0.06217,0.08574
2013,30-45 y.,Upper Secondary Level,No,0.92605,1771,1894,0.91426,0.93783
2013,30-45 y.,Post-secondary Non-tertiary Level,No,0.96011,390,390,0.94067,0.97956
2013,30-45 y.,First Stage of Tertiary Education,No,0.97270,289,289,0.95388,0.99152
2013,30-45 y.,Second Stage of Tertiary Education,Yes,0.05453,60,1118,0.04122,0.06785
2013,30-45 y.,Second Stage of Tertiary Education,No,0.94547,1058,1118,0.93215,0.95878
2013,46-65 y.,Primary Level,No,0.89288,52,52,0.80800,0.97776
2013,46-65 y.,Lower Secondary Level,Yes,0.09438,44,464,0.06775,0.12101
2013,46-65 y.,Lower Secondary Level,No,0.90562,420,464,0.87899,0.93225
2013,46-65 y.,Upper Secondary Level,Yes,0.05922,240,3856,0.05177,0.06667
2013,46-65 y.,Upper Secondary Level,No,0.94078,3616,3856,0.93333,0.94823
2013,46-65 y.,Post-secondary Non-tertiary Level,No,0.91500,382,382,0.88700,0.94301
2013,46-65 y.,First Stage of Tertiary Education,Yes,0.04681,31,634,0.03036,0.06327
2013,46-65 y.,First Stage of Tertiary Education,No,0.95319,603,634,0.93673,0.96964
2013,46-65 y.,Second Stage of Tertiary Education,Yes,0.05787,94,1894,0.04735,0.06839
2013,46-65 y.,Second Stage of Tertiary Education,No,0.94213,1800,1894,0.93161,0.95265
2013,66 and older,Primary Level,No,0.98896,46,46,0.95844,1.01949
2013,66 and older,Lower Secondary Level,Yes,0.06508,47,726,0.04713,0.08304
2013,66 and older,Lower Secondary Level,No,0.93492,679,726,0.91696,0.95287
2013,66 and older,Upper Secondary Level,Yes,0.05953,143,2536,0.05032,0.06874
2013,66 and older,Upper Secondary Level,No,0.94047,2393,2536,0.93126,0.94968
2013,66 and older,Post-secondary Non-tertiary Level,No,0.95809,112,112,0.92082,0.99537
2013,66 and older,First Stage of Tertiary Education,No,0.93497,325,325,0.90812,0.96182
2013,66 and older,Second Stage of Tertiary Education,Yes,0.07765,66,1149,0.06216,0.09313
2013,66 and older,Second Stage of Tertiary Education,No,0.92235,1083,1149,0.90687,0.93784
2015,17-29 y.,No answer / don't know,No,0.95004,456,456,0.93003,0.97006
2015,17-29 y.,Pre-primary Level,No,0.93434,324,324,0.90732,0.96135
2015,17-29 y.,Primary Level,No,0.93156,74,74,0.87364,0.98948
2015,17-29 y.,Lower Secondary Level,Yes,0.08555,54,783,0.06595,0.10515
2015,17-29 y.,Lower Secondary Level,No,0.91445,729,783,0.89485,0.93405
2015,17-29 y.,Upper Secondary Level,Yes,0.07185,103,1581,0.05912,0.08458
2015,17-29 y.,Upper Secondary Level,No,0.92815,1478,1581,0.91542,0.94088
2015,17-29 y.,Post-secondary Non-tertiary Level,No,0.89186,201,201,0.84882,0.93490
2015,17-29 y.,First Stage of Tertiary Education,No,0.99451,59,59,0.97548,1.01353
2015,17-29 y.,Second Stage of Tertiary Education,No,0.91040,335,335,0.87977,0.94103
2015,30-45 y.,No answer / don't know,No,0.99699,65,65,0.98357,1.01041
2015,30-45 y.,Primary Level,No,0.95294,145,145,0.91835,0.98753
2015,30-45 y.,Lower Secondary Level,Yes,0.09521,46,630,0.07227,0.11814
2015,30-45 y.,Lower Secondary Level,No,0.90479,584,630,0.88186,0.92773
2015,30-45 y.,Upper Secondary Level,Yes,0.06739,207,3217,0.05873,0.07605
2015,30-45 y.,Upper Secondary Level,No,0.93261,3010,3217,0.92395,0.94127
2015,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.03421,44,906,0.02237,0.04605
2015,30-45 y.,Post-secondary Non-tertiary Level,No,0.96579,862,906,0.95395,0.97763
2015,30-45 y.,First Stage of Tertiary Education,No,0.95218,357,357,0.93002,0.97435
2015,30-45 y.,Second Stage of Tertiary Education,Yes,0.06765,115,1997,0.05663,0.07867
2015,30-45 y.,Second Stage of Tertiary Education,No,0.93235,1882,1997,0.92133,0.94337
2015,46-65 y.,No answer / don't know,No,0.90339,41,41,0.81184,0.99495
2015,46-65 y.,Primary Level,No,0.87564,113,113,0.81452,0.93675
2015,46-65 y.,Lower Secondary Level,Yes,0.05987,41,612,0.04105,0.07868
2015,46-65 y.,Lower Secondary Level,No,0.94013,571,612,0.92132,0.95895
2015,46-65 y.,Upper Secondary Level,Yes,0.06582,285,4327,0.05843,0.07321
2015,46-65 y.,Upper Secondary Level,No,0.93418,4042,4327,0.92679,0.94157
2015,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.08284,42,692,0.06229,0.10339
2015,46-65 y.,Post-secondary Non-tertiary Level,No,0.91716,650,692,0.89661,0.93771
2015,46-65 y.,First Stage of Tertiary Education,Yes,0.03251,31,738,0.01971,0.04532
2015,46-65 y.,First Stage of Tertiary Education,No,0.96749,707,738,0.95468,0.98029
2015,46-65 y.,Second Stage of Tertiary Education,Yes,0.06209,122,2333,0.05229,0.07188
2015,46-65 y.,Second Stage of Tertiary Education,No,0.93791,2211,2333,0.92812,0.94771
2015,66 and older,Primary Level,No,0.90893,36,36,0.81361,1.00425
2015,66 and older,Lower Secondary Level,Yes,0.05796,37,648,0.03995,0.07596
2015,66 and older,Lower Secondary Level,No,0.94204,611,648,0.92404,0.96005
2015,66 and older,Upper Secondary Level,Yes,0.05858,142,2524,0.04942,0.06775
2015,66 and older,Upper Secondary Level,No,0.94142,2382,2524,0.93225,0.95058
2015,66 and older,Post-secondary Non-tertiary Level,No,0.98529,132,132,0.96467,1.00590
2015,66 and older,First Stage of Tertiary Education,No,0.94321,318,318,0.91774,0.96869
2015,66 and older,Second Stage of Tertiary Education,Yes,0.07240,58,1178,0.05759,0.08720
2015,66 and older,Second Stage of Tertiary Education,No,0.92760,1120,1178,0.91280,0.94241
2017,17-29 y.,No answer / don't know,Yes,0.08158,40,461,0.05656,0.10659
2017,17-29 y.,No answer / don't know,No,0.91842,421,461,0.89341,0.94344
2017,17-29 y.,Pre-primary Level,No,0.92587,380,380,0.89949,0.95224
2017,17-29 y.,Primary Level,No,0.93813,72,72,0.88209,0.99417
2017,17-29 y.,Lower Secondary Level,Yes,0.06760,62,779,0.04996,0.08524
2017,17-29 y.,Lower Secondary Level,No,0.93240,717,779,0.91476,0.95004
2017,17-29 y.,Upper Secondary Level,Yes,0.07876,143,1788,0.06627,0.09125
2017,17-29 y.,Upper Secondary Level,No,0.92124,1645,1788,0.90875,0.93373
2017,17-29 y.,Post-secondary Non-tertiary Level,No,0.91672,290,290,0.88486,0.94857
2017,17-29 y.,First Stage of Tertiary Education,No,0.96184,57,57,0.91166,1.01202
2017,17-29 y.,Second Stage of Tertiary Education,Yes,0.06833,34,472,0.04554,0.09111
2017,17-29 y.,Second Stage of Tertiary Education,No,0.93167,438,472,0.90889,0.95446
2017,30-45 y.,No answer / don't know,No,0.95921,68,68,0.91185,1.00658
2017,30-45 y.,Primary Level,No,0.94248,167,167,0.90707,0.97790
2017,30-45 y.,Lower Secondary Level,Yes,0.08740,42,658,0.06580,0.10899
2017,30-45 y.,Lower Secondary Level,No,0.91260,616,658,0.89101,0.93420
2017,30-45 y.,Upper Secondary Level,Yes,0.06086,189,2933,0.05220,0.06951
2017,30-45 y.,Upper Secondary Level,No,0.93914,2744,2933,0.93049,0.94780
2017,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.04956,57,911,0.03546,0.06366
2017,30-45 y.,Post-secondary Non-tertiary Level,No,0.95044,854,911,0.93634,0.96454
2017,30-45 y.,First Stage of Tertiary Education,No,0.96754,324,324,0.94821,0.98687
2017,30-45 y.,Second Stage of Tertiary Education,Yes,0.06839,120,2159,0.05774,0.07904
2017,30-45 y.,Second Stage of Tertiary Education,No,0.93161,2039,2159,0.92096,0.94226
2017,46-65 y.,No answer / don't know,No,0.83507,47,47,0.72782,0.94232
2017,46-65 y.,Primary Level,No,0.82646,133,133,0.76185,0.89106
2017,46-65 y.,Lower Secondary Level,Yes,0.08302,54,701,0.06258,0.10346
2017,46-65 y.,Lower Secondary Level,No,0.91698,647,701,0.89654,0.93742
2017,46-65 y.,Upper Secondary Level,Yes,0.07231,335,4802,0.06498,0.07964
2017,46-65 y.,Upper Secondary Level,No,0.92769,4467,4802,0.92036,0.93502
2017,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.07849,56,851,0.06041,0.09657
2017,46-65 y.,Post-secondary Non-tertiary Level,No,0.92151,795,851,0.90343,0.93959
2017,46-65 y.,First Stage of Tertiary Education,Yes,0.04302,46,784,0.02880,0.05723
2017,46-65 y.,First Stage of Tertiary Education,No,0.95698,738,784,0.94277,0.97120
2017,46-65 y.,Second Stage of Tertiary Education,Yes,0.06914,161,2629,0.05944,0.07884
2017,46-65 y.,Second Stage of Tertiary Education,No,0.93086,2468,2629,0.92116,0.94056
2017,66 and older,Primary Level,No,0.96724,40,40,0.91137,1.02311
2017,66 and older,Lower Secondary Level,Yes,0.07443,46,607,0.05353,0.09532
2017,66 and older,Lower Secondary Level,No,0.92557,561,607,0.90468,0.94647
2017,66 and older,Upper Secondary Level,Yes,0.05964,140,2550,0.05044,0.06883
2017,66 and older,Upper Secondary Level,No,0.94036,2410,2550,0.93117,0.94956
2017,66 and older,Post-secondary Non-tertiary Level,No,0.95682,133,133,0.92214,0.99150
2017,66 and older,First Stage of Tertiary Education,No,0.91891,319,319,0.88890,0.94891
2017,66 and older,Second Stage of Tertiary Education,Yes,0.06301,54,1255,0.04956,0.07646
2017,66 and older,Second Stage of Tertiary Education,No,0.93699,1201,1255,0.92354,0.95044
2019,17-29 y.,No answer / don't know,Yes,0.09561,32,396,0.06661,0.12461
2019,17-29 y.,No answer / don't know,No,0.90439,364,396,0.87539,0.93339
2019,17-29 y.,Pre-primary Level,No,0.95970,317,317,0.93802,0.98139
2019,17-29 y.,Primary Level,No,0.91187,67,67,0.84347,0.98026
2019,17-29 y.,Lower Secondary Level,Yes,0.07178,66,697,0.05260,0.09096
2019,17-29 y.,Lower Secondary Level,No,0.92822,631,697,0.90904,0.94740
2019,17-29 y.,Upper Secondary Level,Yes,0.08455,127,1552,0.07070,0.09840
2019,17-29 y.,Upper Secondary Level,No,0.91545,1425,1552,0.90160,0.92930
2019,17-29 y.,Post-secondary Non-tertiary Level,No,0.90598,259,259,0.87037,0.94159
2019,17-29 y.,First Stage of Tertiary Education,No,0.88710,60,60,0.80634,0.96785
2019,17-29 y.,Second Stage of Tertiary Education,Yes,0.07399,33,446,0.04967,0.09831
2019,17-29 y.,Second Stage of Tertiary Education,No,0.92601,413,446,0.90169,0.95033
2019,30-45 y.,No answer / don't know,No,0.89398,77,77,0.82477,0.96320
2019,30-45 y.,Primary Level,No,0.82082,130,130,0.75464,0.88700
2019,30-45 y.,Lower Secondary Level,Yes,0.09831,41,523,0.07277,0.12385
2019,30-45 y.,Lower Secondary Level,No,0.90169,482,523,0.87615,0.92723
2019,30-45 y.,Upper Secondary Level,Yes,0.07620,193,2372,0.06552,0.08688
2019,30-45 y.,Upper Secondary Level,No,0.92380,2179,2372,0.91312,0.93448
2019,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.05371,56,790,0.03798,0.06944
2019,30-45 y.,Post-secondary Non-tertiary Level,No,0.94629,734,790,0.93056,0.96202
2019,30-45 y.,First Stage of Tertiary Education,No,0.97080,328,328,0.95255,0.98905
2019,30-45 y.,Second Stage of Tertiary Education,Yes,0.06748,129,2029,0.05656,0.07840
2019,30-45 y.,Second Stage of Tertiary Education,No,0.93252,1900,2029,0.92160,0.94344
2019,46-65 y.,No answer / don't know,No,0.84031,66,66,0.75126,0.92937
2019,46-65 y.,Primary Level,No,0.90139,123,123,0.84848,0.95429
2019,46-65 y.,Lower Secondary Level,Yes,0.07966,51,653,0.05887,0.10044
2019,46-65 y.,Lower Secondary Level,No,0.92034,602,653,0.89956,0.94113
2019,46-65 y.,Upper Secondary Level,Yes,0.07918,342,4655,0.07143,0.08694
2019,46-65 y.,Upper Secondary Level,No,0.92082,4313,4655,0.91306,0.92857
2019,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.05362,64,936,0.03918,0.06806
2019,46-65 y.,Post-secondary Non-tertiary Level,No,0.94638,872,936,0.93194,0.96082
2019,46-65 y.,First Stage of Tertiary Education,Yes,0.04197,50,867,0.02861,0.05532
2019,46-65 y.,First Stage of Tertiary Education,No,0.95803,817,867,0.94468,0.97139
2019,46-65 y.,Second Stage of Tertiary Education,Yes,0.08314,221,3101,0.07342,0.09286
2019,46-65 y.,Second Stage of Tertiary Education,No,0.91686,2880,3101,0.90714,0.92658
2019,66 and older,Primary Level,No,0.95406,31,31,0.87914,1.02898
2019,66 and older,Lower Secondary Level,Yes,0.06888,37,551,0.04772,0.09005
2019,66 and older,Lower Secondary Level,No,0.93112,514,551,0.90995,0.95228
2019,66 and older,Upper Secondary Level,Yes,0.06684,176,2571,0.05718,0.07649
2019,66 and older,Upper Secondary Level,No,0.93316,2395,2571,0.92351,0.94282
2019,66 and older,Post-secondary Non-tertiary Level,No,0.98439,160,160,0.96513,1.00366
2019,66 and older,First Stage of Tertiary Education,No,0.89941,351,351,0.86789,0.93092
2019,66 and older,Second Stage of Tertiary Education,Yes,0.06570,74,1447,0.05293,0.07847
2019,66 and older,Second Stage of Tertiary Education,No,0.93430,1373,1447,0.92153,0.94707
2021,17-29 y.,No answer / don't know,No,0.92750,254,254,0.89555,0.95946
2021,17-29 y.,Pre-primary Level,No,0.88014,176,176,0.83202,0.92826
2021,17-29 y.,Primary Level,No,0.99014,211,211,0.97677,1.00350
2021,17-29 y.,Lower Secondary Level,Yes,0.06964,47,544,0.04823,0.09105
2021,17-29 y.,Lower Secondary Level,No,0.93036,497,544,0.90895,0.95177
2021,17-29 y.,Upper Secondary Level,Yes,0.09142,101,1176,0.07494,0.10790
2021,17-29 y.,Upper Secondary Level,No,0.90858,1075,1176,0.89210,0.92506
2021,17-29 y.,Post-secondary Non-tertiary Level,No,0.94086,219,219,0.90955,0.97218
2021,17-29 y.,Second Stage of Tertiary Education,No,0.94606,494,494,0.92612,0.96600
2021,30-45 y.,No answer / don't know,No,0.91194,253,253,0.87695,0.94693
2021,30-45 y.,Primary Level,No,0.93668,441,441,0.91393,0.95944
2021,30-45 y.,Lower Secondary Level,Yes,0.16639,40,475,0.13287,0.19992
2021,30-45 y.,Lower Secondary Level,No,0.83361,435,475,0.80008,0.86713
2021,30-45 y.,Upper Secondary Level,Yes,0.08020,119,1531,0.06659,0.09381
2021,30-45 y.,Upper Secondary Level,No,0.91980,1412,1531,0.90619,0.93341
2021,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08251,45,544,0.05937,0.10565
2021,30-45 y.,Post-secondary Non-tertiary Level,No,0.91749,499,544,0.89435,0.94063
2021,30-45 y.,First Stage of Tertiary Education,No,0.96094,179,179,0.93248,0.98940
2021,30-45 y.,Second Stage of Tertiary Education,Yes,0.08717,133,1740,0.07391,0.10043
2021,30-45 y.,Second Stage of Tertiary Education,No,0.91283,1607,1740,0.89957,0.92609
2021,46-65 y.,No answer / don't know,No,0.86137,198,198,0.81312,0.90963
2021,46-65 y.,Primary Level,No,0.82833,201,201,0.77606,0.88059
2021,46-65 y.,Lower Secondary Level,Yes,0.12468,44,418,0.09298,0.15639
2021,46-65 y.,Lower Secondary Level,No,0.87532,374,418,0.84361,0.90702
2021,46-65 y.,Upper Secondary Level,Yes,0.09415,249,2882,0.08349,0.10481
2021,46-65 y.,Upper Secondary Level,No,0.90585,2633,2882,0.89519,0.91651
2021,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.07238,53,687,0.05299,0.09177
2021,46-65 y.,Post-secondary Non-tertiary Level,No,0.92762,634,687,0.90823,0.94701
2021,46-65 y.,First Stage of Tertiary Education,Yes,0.05057,34,506,0.03146,0.06968
2021,46-65 y.,First Stage of Tertiary Education,No,0.94943,472,506,0.93032,0.96854
2021,46-65 y.,Second Stage of Tertiary Education,Yes,0.09821,197,2275,0.08598,0.11045
2021,46-65 y.,Second Stage of Tertiary Education,No,0.90179,2078,2275,0.88955,0.91402
2021,66 and older,No answer / don't know,No,0.97526,38,38,0.92520,1.02531
2021,66 and older,Lower Secondary Level,Yes,0.11151,34,307,0.07625,0.14678
2021,66 and older,Lower Secondary Level,No,0.88849,273,307,0.85322,0.92375
2021,66 and older,Upper Secondary Level,Yes,0.08885,147,1709,0.07536,0.10235
2021,66 and older,Upper Secondary Level,No,0.91115,1562,1709,0.89765,0.92464
2021,66 and older,Post-secondary Non-tertiary Level,No,0.93303,113,113,0.88674,0.97933
2021,66 and older,First Stage of Tertiary Education,No,0.96869,247,247,0.94693,0.99045
2021,66 and older,Second Stage of Tertiary Education,Yes,0.05805,52,1102,0.04424,0.07186
2021,66 and older,Second Stage of Tertiary Education,No,0.94195,1050,1102,0.92814,0.95576
