"plj0587","year","bildungsniveau","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Sehr oft","2016","Realschule","maennlich","","","",""
"Sehr oft","2016","Realschule","weiblich","","","",""
"Sehr oft","2016","(Fach-)Abitur","maennlich","32","0.102721815221815","0.0681360704167754","0.137307560026855"
"Sehr oft","2016","(Fach-)Abitur","weiblich","34","0.160614037003866","0.109470813687255","0.211757260320478"
"Sehr oft","2016","AkademikerIn","maennlich","52","0.164195976221625","0.12608691395816","0.20230503848509"
"Sehr oft","2016","AkademikerIn","weiblich","41","0.179376680127951","0.1277308718566","0.231022488399303"
"Oft","2016","(noch) kein Abschluss","maennlich","72","0.147664089921867","0.117686287503679","0.177641892340055"
"Oft","2016","(noch) kein Abschluss","weiblich","88","0.210958531452309","0.173955431253258","0.247961631651359"
"Oft","2016","Hauptschule","maennlich","71","0.170968558291009","0.133313258939619","0.208623857642399"
"Oft","2016","Hauptschule","weiblich","26","","",""
"Oft","2016","Realschule","maennlich","","","",""
"Oft","2016","Realschule","weiblich","1","","",""
"Oft","2016","(Fach-)Abitur","maennlich","57","0.195403693528694","0.150232908629001","0.240574478428386"
"Oft","2016","(Fach-)Abitur","weiblich","37","0.210501440716168","0.153718392425661","0.267284489006675"
"Oft","2016","AkademikerIn","maennlich","64","0.205995139409874","0.164391162609856","0.247599116209892"
"Oft","2016","AkademikerIn","weiblich","34","0.144059245860108","0.0967906630588196","0.191327828661396"
"Manchmal","2016","(noch) kein Abschluss","maennlich","147","0.290503632676181","0.2521410510928","0.328866214259563"
"Manchmal","2016","(noch) kein Abschluss","weiblich","128","0.293707034816089","0.252398550002639","0.33501551962954"
"Manchmal","2016","Hauptschule","maennlich","124","0.348885575018004","0.30121475264129","0.396556397394718"
"Manchmal","2016","Hauptschule","weiblich","92","0.446881489405468","0.381628420941097","0.512134557869839"
"Manchmal","2016","Realschule","maennlich","1","","",""
"Manchmal","2016","Realschule","weiblich","3","","",""
"Manchmal","2016","(Fach-)Abitur","maennlich","98","0.317539428164428","0.26450720329556","0.370571653033296"
"Manchmal","2016","(Fach-)Abitur","weiblich","58","0.249286592304133","0.189030350302792","0.309542834305474"
"Manchmal","2016","AkademikerIn","maennlich","100","0.252727584496219","0.208022123527515","0.297433045464924"
"Manchmal","2016","AkademikerIn","weiblich","61","0.2964695937869","0.234992734002447","0.357946453571353"
"Selten","2016","(noch) kein Abschluss","maennlich","92","0.14077444740289","0.111386282990672","0.170162611815109"
"Selten","2016","(noch) kein Abschluss","weiblich","73","0.125521061945524","0.0954725735064099","0.155569550384638"
"Selten","2016","Hauptschule","maennlich","48","0.106545780844417","0.0756864319107335","0.1374051297781"
"Selten","2016","Hauptschule","weiblich","35","0.122316790363002","0.0793129151597386","0.165320665566265"
"Selten","2016","Realschule","maennlich","3","","",""
"Selten","2016","Realschule","weiblich","","","",""
"Selten","2016","(Fach-)Abitur","maennlich","49","0.1802993996744","0.136504150419581","0.224094648929218"
"Selten","2016","(Fach-)Abitur","weiblich","36","0.208460012431266","0.151879965230072","0.26504005963246"
"Selten","2016","AkademikerIn","maennlich","67","0.173740505508543","0.134763941564646","0.21271706945244"
"Selten","2016","AkademikerIn","weiblich","37","0.172718976845132","0.121835506888914","0.22360244680135"
"Nie","2016","(noch) kein Abschluss","maennlich","142","0.226469971307844","0.191102756951614","0.261837185664073"
"Nie","2016","(noch) kein Abschluss","weiblich","108","0.208144393615465","0.171323442075852","0.244965345155077"
"Nie","2016","Hauptschule","maennlich","94","0.246904319125364","0.203775069637962","0.290033568612765"
"Nie","2016","Hauptschule","weiblich","44","0.161510850524836","0.113211061353899","0.209810639695772"
"Nie","2016","Realschule","maennlich","1","","",""
"Nie","2016","Realschule","weiblich","","","",""
"Nie","2016","(Fach-)Abitur","maennlich","60","0.204035663410663","0.15812621419886","0.249945112622467"
"Nie","2016","(Fach-)Abitur","weiblich","33","0.171137917544567","0.118677740281418","0.223598094807716"
"Nie","2016","AkademikerIn","maennlich","80","0.203340794363739","0.161936696553056","0.244744892174422"
"Nie","2016","AkademikerIn","weiblich","39","0.207375503379909","0.152800643119795","0.261950363640023"
"Sehr oft","2017","(noch) kein Abschluss","maennlich","55","0.0464938040358448","0.0316701066745063","0.0613175013971832"
"Sehr oft","2017","(noch) kein Abschluss","weiblich","74","0.0402405586210516","0.0272191711694481","0.0532619460726551"
"Sehr oft","2017","Hauptschule","maennlich","78","0.015066854764167","0.0111787809426434","0.0189549285856905"
"Sehr oft","2017","Hauptschule","weiblich","132","0.0284286001436165","0.023126325226924","0.0337308750603089"
"Sehr oft","2017","Realschule","maennlich","30","0.0109068997699628","0.00706592487436685","0.0147478746655587"
"Sehr oft","2017","Realschule","weiblich","75","0.0219803684224788","0.0175065871297839","0.0264541497151737"
"Sehr oft","2017","(Fach-)Abitur","maennlich","41","0.0216520701213045","0.0151180115898419","0.028186128652767"
"Sehr oft","2017","(Fach-)Abitur","weiblich","85","0.0287205602610853","0.0222226930235985","0.0352184274985722"
"Sehr oft","2017","AkademikerIn","maennlich","56","0.00671459754019034","0.00398947796420674","0.00943971711617395"
"Sehr oft","2017","AkademikerIn","weiblich","84","0.0164504906996064","0.0121590931986717","0.0207418882005411"
"Oft","2017","(noch) kein Abschluss","maennlich","97","0.0798508705597204","0.0607670125233374","0.0989347285961035"
"Oft","2017","(noch) kein Abschluss","weiblich","148","0.109163774879485","0.0885013031890108","0.12982624656996"
"Oft","2017","Hauptschule","maennlich","316","0.0677242116209522","0.0597044029643603","0.0757440202775441"
"Oft","2017","Hauptschule","weiblich","378","0.101082407283536","0.0914652909126949","0.110699523654378"
"Oft","2017","Realschule","maennlich","162","0.0552355284901254","0.0467877356625957","0.0636833213176551"
"Oft","2017","Realschule","weiblich","301","0.0703474771474842","0.0625443610448466","0.0781505932501217"
"Oft","2017","(Fach-)Abitur","maennlich","150","0.0801977957666449","0.0680046692018827","0.0923909223314072"
"Oft","2017","(Fach-)Abitur","weiblich","227","0.088678567709779","0.0776187642541445","0.0997383711654135"
"Oft","2017","AkademikerIn","maennlich","214","0.0556192409957057","0.0479716502757134","0.0632668317156981"
"Oft","2017","AkademikerIn","weiblich","271","0.0767887286482528","0.0678059543003997","0.085771502996106"
"Manchmal","2017","(noch) kein Abschluss","maennlich","239","0.324213581994134","0.291258866130282","0.357168297857986"
"Manchmal","2017","(noch) kein Abschluss","weiblich","287","0.311856346921734","0.281161822245077","0.342550871598391"
"Manchmal","2017","Hauptschule","maennlich","1165","0.310302315370226","0.295537034356142","0.325067596384311"
"Manchmal","2017","Hauptschule","weiblich","1238","0.321752796750703","0.306848814859432","0.336656778641975"
"Manchmal","2017","Realschule","maennlich","805","0.297194751465344","0.280293833755377","0.314095669175311"
"Manchmal","2017","Realschule","weiblich","1340","0.344433685862039","0.329934467064247","0.358932904659831"
"Manchmal","2017","(Fach-)Abitur","maennlich","591","0.285868001255861","0.265583764912908","0.306152237598815"
"Manchmal","2017","(Fach-)Abitur","weiblich","842","0.322048147245701","0.303869477048962","0.34022681744244"
"Manchmal","2017","AkademikerIn","maennlich","1015","0.289198896989749","0.274069873188291","0.304327920791208"
"Manchmal","2017","AkademikerIn","weiblich","1074","0.316851223049329","0.301154950038674","0.332547496059984"
"Selten","2017","(noch) kein Abschluss","maennlich","208","0.3724867325924","0.33844872739778","0.406524737787019"
"Selten","2017","(noch) kein Abschluss","weiblich","212","0.329630657867142","0.298483750202314","0.360777565531971"
"Selten","2017","Hauptschule","maennlich","1365","0.396227080364511","0.380616152494868","0.411838008234154"
"Selten","2017","Hauptschule","weiblich","1234","0.341239725112795","0.326113149038297","0.356366301187292"
"Selten","2017","Realschule","maennlich","1214","0.443572796962764","0.425200694851815","0.461944899073713"
"Selten","2017","Realschule","weiblich","1633","0.388752400471361","0.373878372140569","0.403626428802153"
"Selten","2017","(Fach-)Abitur","maennlich","744","0.422761105094508","0.400583637752001","0.444938572437016"
"Selten","2017","(Fach-)Abitur","weiblich","890","0.347549237965438","0.329023124321415","0.366075351609461"
"Selten","2017","AkademikerIn","maennlich","1535","0.473103598945321","0.456443434437701","0.489763763452941"
"Selten","2017","AkademikerIn","weiblich","1321","0.416488665781973","0.399856935088761","0.433120396475184"
"Nie","2017","(noch) kein Abschluss","maennlich","176","0.176955010817902","0.150086694046927","0.203823327588876"
"Nie","2017","(noch) kein Abschluss","weiblich","154","0.209108661710586","0.182163022814849","0.236054300606323"
"Nie","2017","Hauptschule","maennlich","847","0.210679537880143","0.197664132954822","0.223694942805465"
"Nie","2017","Hauptschule","weiblich","792","0.207496470709349","0.194558889088346","0.220434052330352"
"Nie","2017","Realschule","maennlich","598","0.193090023311804","0.178492987231929","0.207687059391679"
"Nie","2017","Realschule","weiblich","777","0.174486068096637","0.162905601428466","0.186066534764808"
"Nie","2017","(Fach-)Abitur","maennlich","380","0.189521027761681","0.171926151371584","0.207115904151778"
"Nie","2017","(Fach-)Abitur","weiblich","494","0.213003486817996","0.197074724108307","0.228932249527686"
"Nie","2017","AkademikerIn","maennlich","630","0.175363665529034","0.162674309459956","0.188053021598111"
"Nie","2017","AkademikerIn","weiblich","625","0.173420891820839","0.160647562119328","0.18619422152235"
"Sehr oft","2018","(noch) kein Abschluss","maennlich","11","","",""
"Sehr oft","2018","(noch) kein Abschluss","weiblich","14","","",""
"Sehr oft","2018","Hauptschule","maennlich","6","","",""
"Sehr oft","2018","Hauptschule","weiblich","3","","",""
"Sehr oft","2018","Realschule","maennlich","","","",""
"Sehr oft","2018","Realschule","weiblich","","","",""
"Sehr oft","2018","(Fach-)Abitur","maennlich","4","","",""
"Sehr oft","2018","(Fach-)Abitur","weiblich","4","","",""
"Sehr oft","2018","AkademikerIn","maennlich","3","","",""
"Sehr oft","2018","AkademikerIn","weiblich","5","","",""
"Oft","2018","(noch) kein Abschluss","maennlich","12","","",""
"Oft","2018","(noch) kein Abschluss","weiblich","21","","",""
"Oft","2018","Hauptschule","maennlich","5","","",""
"Oft","2018","Hauptschule","weiblich","11","","",""
"Oft","2018","Realschule","maennlich","","","",""
"Oft","2018","Realschule","weiblich","","","",""
"Oft","2018","(Fach-)Abitur","maennlich","6","","",""
"Oft","2018","(Fach-)Abitur","weiblich","1","","",""
"Oft","2018","AkademikerIn","maennlich","1","","",""
"Oft","2018","AkademikerIn","weiblich","9","","",""
"Manchmal","2018","(noch) kein Abschluss","maennlich","21","","",""
"Manchmal","2018","(noch) kein Abschluss","weiblich","23","","",""
"Manchmal","2018","Hauptschule","maennlich","10","","",""
"Manchmal","2018","Hauptschule","weiblich","16","","",""
"Manchmal","2018","Realschule","maennlich","1","","",""
"Manchmal","2018","Realschule","weiblich","","","",""
"Manchmal","2018","(Fach-)Abitur","maennlich","7","","",""
"Manchmal","2018","(Fach-)Abitur","weiblich","11","","",""
"Manchmal","2018","AkademikerIn","maennlich","3","","",""
"Manchmal","2018","AkademikerIn","weiblich","12","","",""
"Selten","2018","(noch) kein Abschluss","maennlich","5","","",""
"Selten","2018","(noch) kein Abschluss","weiblich","8","","",""
"Selten","2018","Hauptschule","maennlich","7","","",""
"Selten","2018","Hauptschule","weiblich","9","","",""
"Selten","2018","Realschule","maennlich","1","","",""
"Selten","2018","Realschule","weiblich","","","",""
"Selten","2018","(Fach-)Abitur","maennlich","3","","",""
"Selten","2018","(Fach-)Abitur","weiblich","5","","",""
"Selten","2018","AkademikerIn","maennlich","3","","",""
"Selten","2018","AkademikerIn","weiblich","1","","",""
"Nie","2018","(noch) kein Abschluss","maennlich","16","","",""
"Nie","2018","(noch) kein Abschluss","weiblich","18","","",""
"Nie","2018","Hauptschule","maennlich","13","","",""
"Nie","2018","Hauptschule","weiblich","7","","",""
"Nie","2018","Realschule","maennlich","2","","",""
"Nie","2018","Realschule","weiblich","","","",""
"Nie","2018","(Fach-)Abitur","maennlich","12","","",""
"Nie","2018","(Fach-)Abitur","weiblich","7","","",""
"Nie","2018","AkademikerIn","maennlich","4","","",""
"Nie","2018","AkademikerIn","weiblich","3","","",""
"Sehr oft","2019","(noch) kein Abschluss","maennlich","13","","",""
"Sehr oft","2019","(noch) kein Abschluss","weiblich","7","","",""
"Sehr oft","2019","Hauptschule","maennlich","4","","",""
"Sehr oft","2019","Hauptschule","weiblich","3","","",""
"Sehr oft","2019","Realschule","maennlich","","","",""
"Sehr oft","2019","Realschule","weiblich","","","",""
"Sehr oft","2019","(Fach-)Abitur","maennlich","1","","",""
"Sehr oft","2019","(Fach-)Abitur","weiblich","2","","",""
"Sehr oft","2019","AkademikerIn","maennlich","1","","",""
"Sehr oft","2019","AkademikerIn","weiblich","","","",""
"Oft","2019","(noch) kein Abschluss","maennlich","12","","",""
"Oft","2019","(noch) kein Abschluss","weiblich","18","","",""
"Oft","2019","Hauptschule","maennlich","3","","",""
"Oft","2019","Hauptschule","weiblich","5","","",""
"Oft","2019","Realschule","maennlich","","","",""
"Oft","2019","Realschule","weiblich","","","",""
"Oft","2019","(Fach-)Abitur","maennlich","4","","",""
"Oft","2019","(Fach-)Abitur","weiblich","5","","",""
"Oft","2019","AkademikerIn","maennlich","4","","",""
"Oft","2019","AkademikerIn","weiblich","1","","",""
"Manchmal","2019","(noch) kein Abschluss","maennlich","19","","",""
"Manchmal","2019","(noch) kein Abschluss","weiblich","26","","",""
"Manchmal","2019","Hauptschule","maennlich","6","","",""
"Manchmal","2019","Hauptschule","weiblich","13","","",""
"Manchmal","2019","Realschule","maennlich","2","","",""
"Manchmal","2019","Realschule","weiblich","","","",""
"Manchmal","2019","(Fach-)Abitur","maennlich","3","","",""
"Manchmal","2019","(Fach-)Abitur","weiblich","4","","",""
"Manchmal","2019","AkademikerIn","maennlich","5","","",""
"Manchmal","2019","AkademikerIn","weiblich","4","","",""
"Selten","2019","(noch) kein Abschluss","maennlich","2","","",""
"Selten","2019","(noch) kein Abschluss","weiblich","7","","",""
"Selten","2019","Hauptschule","maennlich","3","","",""
"Selten","2019","Hauptschule","weiblich","2","","",""
"Selten","2019","Realschule","maennlich","1","","",""
"Selten","2019","Realschule","weiblich","","","",""
"Selten","2019","(Fach-)Abitur","maennlich","1","","",""
"Selten","2019","(Fach-)Abitur","weiblich","2","","",""
"Selten","2019","AkademikerIn","maennlich","","","",""
"Selten","2019","AkademikerIn","weiblich","4","","",""
"Nie","2019","(noch) kein Abschluss","maennlich","13","","",""
"Nie","2019","(noch) kein Abschluss","weiblich","11","","",""
"Nie","2019","Hauptschule","maennlich","7","","",""
"Nie","2019","Hauptschule","weiblich","","","",""
"Nie","2019","Realschule","maennlich","","","",""
"Nie","2019","Realschule","weiblich","2","","",""
"Nie","2019","(Fach-)Abitur","maennlich","3","","",""
"Nie","2019","(Fach-)Abitur","weiblich","1","","",""
"Nie","2019","AkademikerIn","maennlich","1","","",""
"Nie","2019","AkademikerIn","weiblich","2","","",""
