"plj0587","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Manchmal","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","258","0.331285617233262","0.299284200756411","0.363287033710113"
"Manchmal","2013","AkademikerIn","1 Einkommensschwächstes Quintil","102","0.372220227108421","0.313798571406695","0.430641882810148"
"Manchmal","2013","AkademikerIn","2","176","0.341238339881693","0.298645393601313","0.383831286162074"
"Manchmal","2013","AkademikerIn","3","263","0.409744996255831","0.374094459695826","0.445395532815836"
"Manchmal","2013","AkademikerIn","4","477","0.394749206698005","0.369144937194822","0.420353476201187"
"Manchmal","2013","AkademikerIn","5 Einkommensstärkstes Quintil","912","0.305069100961742","0.288459475604693","0.321678726318791"
"Selten","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","80","0.237858904553481","0.186401531189338","0.289316277917625"
"Selten","2013","(noch) kein Abschluss","2","60","0.278744031366743","0.215649063355834","0.341838999377652"
"Selten","2013","(noch) kein Abschluss","3","56","0.3454383092994","0.266102530475828","0.424774088122971"
"Selten","2013","(noch) kein Abschluss","4","49","0.446886818347354","0.353552659326457","0.54022097736825"
"Selten","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","47","0.579448462498542","0.482695313012345","0.676201611984738"
"Selten","2013","Hauptschule","1 Einkommensschwächstes Quintil","495","0.29873426013408","0.276086750849023","0.321381769419137"
"Selten","2013","Hauptschule","2","685","0.319491500627546","0.299331589678029","0.339651411577063"
"Selten","2013","Hauptschule","3","639","0.370408365556085","0.347573083570757","0.393243647541413"
"Selten","2013","Hauptschule","4","572","0.365759655680834","0.341633655445053","0.389885655916616"
"Selten","2013","Hauptschule","5 Einkommensstärkstes Quintil","331","0.377561273455808","0.344894598334772","0.410227948576845"
"Selten","2013","Realschule","1 Einkommensschwächstes Quintil","322","0.331275710342514","0.302118269827944","0.360433150857083"
"Selten","2013","Realschule","2","550","0.344580818346151","0.320799247706529","0.368362388985774"
"Selten","2013","Realschule","3","569","0.384550470495104","0.359914760680453","0.409186180309756"
"Selten","2013","Realschule","4","697","0.402831020899146","0.379955930729858","0.425706111068434"
"Selten","2013","Realschule","5 Einkommensstärkstes Quintil","598","0.454393219108616","0.428245829791575","0.480540608425656"
"Selten","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","164","0.39338790086665","0.348746767864326","0.438029033868974"
"Selten","2013","(Fach-)Abitur","2","215","0.345833460009479","0.307257269693455","0.384409650325503"
"Selten","2013","(Fach-)Abitur","3","236","0.398642763220652","0.359000586238079","0.438284940203224"
"Selten","2013","(Fach-)Abitur","4","327","0.37693052085653","0.343327865886272","0.410533175826788"
"Selten","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","362","0.433010677475622","0.399321972073142","0.466699382878101"
"Selten","2013","AkademikerIn","1 Einkommensschwächstes Quintil","83","0.315714614043057","0.259540505131426","0.371888722954688"
"Selten","2013","AkademikerIn","2","185","0.377808300265038","0.334252853912968","0.421363746617108"
"Selten","2013","AkademikerIn","3","297","0.378442610504836","0.343284135094466","0.413601085915207"
"Selten","2013","AkademikerIn","4","573","0.390631221512561","0.365074352414014","0.416188090611108"
"Selten","2013","AkademikerIn","5 Einkommensstärkstes Quintil","1283","0.440887022607556","0.422976702061744","0.458797343153368"
"Nie","2013","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","43","0.184985826634463","0.138058909436089","0.231912743832838"
"Nie","2013","(noch) kein Abschluss","2","40","0.179436535800018","0.125440888466429","0.233432183133607"
"Nie","2013","(noch) kein Abschluss","3","30","0.275713780716825","0.201156013167283","0.350271548266368"
"Nie","2013","(noch) kein Abschluss","4","23","","",""
"Nie","2013","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","14","","",""
"Nie","2013","Hauptschule","1 Einkommensschwächstes Quintil","287","0.168166920561749","0.149660390438534","0.186673450684963"
"Nie","2013","Hauptschule","2","383","0.199088194533432","0.181823564365706","0.216352824701158"
"Nie","2013","Hauptschule","3","344","0.187384676126788","0.168932565428526","0.20583678682505"
"Nie","2013","Hauptschule","4","339","0.200081390762586","0.180041897074771","0.220120884450402"
"Nie","2013","Hauptschule","5 Einkommensstärkstes Quintil","219","0.26239558892089","0.232750488413727","0.292040689428054"
"Nie","2013","Realschule","1 Einkommensschwächstes Quintil","136","0.114998757949523","0.0952359082725958","0.134761607626451"
"Nie","2013","Realschule","2","216","0.14395262875216","0.126385769963947","0.161519487540373"
"Nie","2013","Realschule","3","250","0.155219070012573","0.136881711596343","0.173556428428804"
"Nie","2013","Realschule","4","308","0.144149751329411","0.127768065950698","0.160531436708124"
"Nie","2013","Realschule","5 Einkommensstärkstes Quintil","248","0.153116324899001","0.134206166714224","0.172026483083779"
"Nie","2013","(Fach-)Abitur","1 Einkommensschwächstes Quintil","62","0.117947649652384","0.0884721618261857","0.147423137478583"
"Nie","2013","(Fach-)Abitur","2","92","0.164473507868828","0.134407916028043","0.194539099709614"
"Nie","2013","(Fach-)Abitur","3","106","0.139762933620303","0.111688929272508","0.167836937968098"
"Nie","2013","(Fach-)Abitur","4","125","0.159803733903901","0.134396432695493","0.185211035112309"
"Nie","2013","(Fach-)Abitur","5 Einkommensstärkstes Quintil","157","0.157311472876427","0.132556564777491","0.182066380975363"
"Nie","2013","AkademikerIn","1 Einkommensschwächstes Quintil","30","0.109818660708856","0.0720312154304187","0.147606105987293"
"Nie","2013","AkademikerIn","2","55","0.102172701420103","0.0749639598464225","0.129381442993783"
"Nie","2013","AkademikerIn","3","101","0.0975874718377087","0.076075065422042","0.119099878253375"
"Nie","2013","AkademikerIn","4","225","0.132634442621814","0.114867474717921","0.150401410525707"
"Nie","2013","AkademikerIn","5 Einkommensstärkstes Quintil","589","0.183375120773233","0.169415570587667","0.1973346709588"
"Sehr oft","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2014","(noch) kein Abschluss","2","","","",""
"Sehr oft","2014","(noch) kein Abschluss","3","","","",""
"Sehr oft","2014","(noch) kein Abschluss","4","","","",""
"Sehr oft","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2014","Hauptschule","2","","","",""
"Sehr oft","2014","Hauptschule","3","","","",""
"Sehr oft","2014","Hauptschule","4","","","",""
"Sehr oft","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2014","Realschule","2","","","",""
"Sehr oft","2014","Realschule","3","","","",""
"Sehr oft","2014","Realschule","4","","","",""
"Sehr oft","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2014","(Fach-)Abitur","2","","","",""
"Sehr oft","2014","(Fach-)Abitur","3","","","",""
"Sehr oft","2014","(Fach-)Abitur","4","","","",""
"Sehr oft","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2014","AkademikerIn","2","","","",""
"Sehr oft","2014","AkademikerIn","3","","","",""
"Sehr oft","2014","AkademikerIn","4","","","",""
"Sehr oft","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Oft","2014","(noch) kein Abschluss","2","","","",""
"Oft","2014","(noch) kein Abschluss","3","","","",""
"Oft","2014","(noch) kein Abschluss","4","","","",""
"Oft","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2014","Hauptschule","2","","","",""
"Oft","2014","Hauptschule","3","","","",""
"Oft","2014","Hauptschule","4","","","",""
"Oft","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2014","Realschule","2","","","",""
"Oft","2014","Realschule","3","","","",""
"Oft","2014","Realschule","4","","","",""
"Oft","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Oft","2014","(Fach-)Abitur","2","","","",""
"Oft","2014","(Fach-)Abitur","3","","","",""
"Oft","2014","(Fach-)Abitur","4","","","",""
"Oft","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Oft","2014","AkademikerIn","2","","","",""
"Oft","2014","AkademikerIn","3","","","",""
"Oft","2014","AkademikerIn","4","","","",""
"Oft","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2014","(noch) kein Abschluss","2","","","",""
"Manchmal","2014","(noch) kein Abschluss","3","","","",""
"Manchmal","2014","(noch) kein Abschluss","4","","","",""
"Manchmal","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2014","Hauptschule","2","","","",""
"Manchmal","2014","Hauptschule","3","","","",""
"Manchmal","2014","Hauptschule","4","","","",""
"Manchmal","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2014","Realschule","2","","","",""
"Manchmal","2014","Realschule","3","","","",""
"Manchmal","2014","Realschule","4","","","",""
"Manchmal","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2014","(Fach-)Abitur","2","","","",""
"Manchmal","2014","(Fach-)Abitur","3","","","",""
"Manchmal","2014","(Fach-)Abitur","4","","","",""
"Manchmal","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2014","AkademikerIn","2","","","",""
"Manchmal","2014","AkademikerIn","3","","","",""
"Manchmal","2014","AkademikerIn","4","","","",""
"Manchmal","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Selten","2014","(noch) kein Abschluss","2","","","",""
"Selten","2014","(noch) kein Abschluss","3","","","",""
"Selten","2014","(noch) kein Abschluss","4","","","",""
"Selten","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2014","Hauptschule","2","","","",""
"Selten","2014","Hauptschule","3","","","",""
"Selten","2014","Hauptschule","4","","","",""
"Selten","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2014","Realschule","2","","","",""
"Selten","2014","Realschule","3","","","",""
"Selten","2014","Realschule","4","","","",""
"Selten","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Selten","2014","(Fach-)Abitur","2","","","",""
"Selten","2014","(Fach-)Abitur","3","","","",""
"Selten","2014","(Fach-)Abitur","4","","","",""
"Selten","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Selten","2014","AkademikerIn","2","","","",""
"Selten","2014","AkademikerIn","3","","","",""
"Selten","2014","AkademikerIn","4","","","",""
"Selten","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","(noch) kein Abschluss","2","","","",""
"Nie","2014","(noch) kein Abschluss","3","","","",""
"Nie","2014","(noch) kein Abschluss","4","","","",""
"Nie","2014","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Hauptschule","2","","","",""
"Nie","2014","Hauptschule","3","","","",""
"Nie","2014","Hauptschule","4","","","",""
"Nie","2014","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","Realschule","2","","","",""
"Nie","2014","Realschule","3","","","",""
"Nie","2014","Realschule","4","","","",""
"Nie","2014","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","(Fach-)Abitur","2","","","",""
"Nie","2014","(Fach-)Abitur","3","","","",""
"Nie","2014","(Fach-)Abitur","4","","","",""
"Nie","2014","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2014","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2014","AkademikerIn","2","","","",""
"Nie","2014","AkademikerIn","3","","","",""
"Nie","2014","AkademikerIn","4","","","",""
"Nie","2014","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2015","(noch) kein Abschluss","2","","","",""
"Sehr oft","2015","(noch) kein Abschluss","3","","","",""
"Sehr oft","2015","(noch) kein Abschluss","4","","","",""
"Sehr oft","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2015","Hauptschule","2","","","",""
"Sehr oft","2015","Hauptschule","3","","","",""
"Sehr oft","2015","Hauptschule","4","","","",""
"Sehr oft","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2015","Realschule","2","","","",""
"Sehr oft","2015","Realschule","3","","","",""
"Sehr oft","2015","Realschule","4","","","",""
"Sehr oft","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2015","(Fach-)Abitur","2","","","",""
"Sehr oft","2015","(Fach-)Abitur","3","","","",""
"Sehr oft","2015","(Fach-)Abitur","4","","","",""
"Sehr oft","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2015","AkademikerIn","2","","","",""
"Sehr oft","2015","AkademikerIn","3","","","",""
"Sehr oft","2015","AkademikerIn","4","","","",""
"Sehr oft","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Oft","2015","(noch) kein Abschluss","2","","","",""
"Oft","2015","(noch) kein Abschluss","3","","","",""
"Oft","2015","(noch) kein Abschluss","4","","","",""
"Oft","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2015","Hauptschule","2","","","",""
"Oft","2015","Hauptschule","3","","","",""
"Oft","2015","Hauptschule","4","","","",""
"Oft","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2015","Realschule","2","","","",""
"Oft","2015","Realschule","3","","","",""
"Oft","2015","Realschule","4","","","",""
"Oft","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Oft","2015","(Fach-)Abitur","2","","","",""
"Oft","2015","(Fach-)Abitur","3","","","",""
"Oft","2015","(Fach-)Abitur","4","","","",""
"Oft","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Oft","2015","AkademikerIn","2","","","",""
"Oft","2015","AkademikerIn","3","","","",""
"Oft","2015","AkademikerIn","4","","","",""
"Oft","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2015","(noch) kein Abschluss","2","","","",""
"Manchmal","2015","(noch) kein Abschluss","3","","","",""
"Manchmal","2015","(noch) kein Abschluss","4","","","",""
"Manchmal","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2015","Hauptschule","2","","","",""
"Manchmal","2015","Hauptschule","3","","","",""
"Manchmal","2015","Hauptschule","4","","","",""
"Manchmal","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2015","Realschule","2","","","",""
"Manchmal","2015","Realschule","3","","","",""
"Manchmal","2015","Realschule","4","","","",""
"Manchmal","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2015","(Fach-)Abitur","2","","","",""
"Manchmal","2015","(Fach-)Abitur","3","","","",""
"Manchmal","2015","(Fach-)Abitur","4","","","",""
"Manchmal","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2015","AkademikerIn","2","","","",""
"Manchmal","2015","AkademikerIn","3","","","",""
"Manchmal","2015","AkademikerIn","4","","","",""
"Manchmal","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Selten","2015","(noch) kein Abschluss","2","","","",""
"Selten","2015","(noch) kein Abschluss","3","","","",""
"Selten","2015","(noch) kein Abschluss","4","","","",""
"Selten","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2015","Hauptschule","2","","","",""
"Selten","2015","Hauptschule","3","","","",""
"Selten","2015","Hauptschule","4","","","",""
"Selten","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2015","Realschule","2","","","",""
"Selten","2015","Realschule","3","","","",""
"Selten","2015","Realschule","4","","","",""
"Selten","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Selten","2015","(Fach-)Abitur","2","","","",""
"Selten","2015","(Fach-)Abitur","3","","","",""
"Selten","2015","(Fach-)Abitur","4","","","",""
"Selten","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Selten","2015","AkademikerIn","2","","","",""
"Selten","2015","AkademikerIn","3","","","",""
"Selten","2015","AkademikerIn","4","","","",""
"Selten","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","(noch) kein Abschluss","2","","","",""
"Nie","2015","(noch) kein Abschluss","3","","","",""
"Nie","2015","(noch) kein Abschluss","4","","","",""
"Nie","2015","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","Hauptschule","2","","","",""
"Nie","2015","Hauptschule","3","","","",""
"Nie","2015","Hauptschule","4","","","",""
"Nie","2015","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","Realschule","2","","","",""
"Nie","2015","Realschule","3","","","",""
"Nie","2015","Realschule","4","","","",""
"Nie","2015","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","(Fach-)Abitur","2","","","",""
"Nie","2015","(Fach-)Abitur","3","","","",""
"Nie","2015","(Fach-)Abitur","4","","","",""
"Nie","2015","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2015","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2015","AkademikerIn","2","","","",""
"Nie","2015","AkademikerIn","3","","","",""
"Nie","2015","AkademikerIn","4","","","",""
"Nie","2015","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2016","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","148","0.178639808061799","0.154608404914757","0.202671211208842"
"Sehr oft","2016","(noch) kein Abschluss","2","7","","",""
"Sehr oft","2016","(noch) kein Abschluss","3","","","",""
"Sehr oft","2016","(noch) kein Abschluss","4","","","",""
"Sehr oft","2016","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
