year,pgisced97,sampreg,plj0587,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2021,Lower Secondary Level,West,Never,0.11818163009835916,185,18243,0.11791245730186395,0.11845080289485438
2021,Lower Secondary Level,East,Often,0.09335522808982234,34,18243,0.09266723153134289,0.0940432246483018
2021,Lower Secondary Level,East,Sometimes,0.38872737586795736,82,18243,0.38757461719258524,0.3898801345433295
2021,Lower Secondary Level,East,Seldom,0.3370058904002861,83,18243,0.33588807022538153,0.3381237105751907
2021,Lower Secondary Level,East,Never,0.18091150564193414,33,18243,0.18000117980390073,0.18182183147996756
2021,Upper Secondary Level,West,Very often,0.054744303395404266,371,18243,0.0546555115023928,0.054833095288415734
2021,Upper Secondary Level,West,Often,0.15935618249356404,958,18243,0.15921331952609216,0.1594990454610359
2021,Upper Secondary Level,West,Sometimes,0.3520762918934757,2027,18243,0.35188986458781185,0.3522627191991396
2021,Upper Secondary Level,West,Seldom,0.32717613918781224,1661,18243,0.3269930044628784,0.3273592739127461
2021,Upper Secondary Level,West,Never,0.10664708302974368,656,18243,0.106526602958121,0.10676756310136637
2021,Upper Secondary Level,East,Very often,0.04958886315389349,69,18243,0.04941206306410983,0.049765663243677156
2021,Upper Secondary Level,East,Often,0.1388126716118837,257,18243,0.13853109406647954,0.13909424915728788
2021,Upper Secondary Level,East,Sometimes,0.36240736419405084,601,18243,0.36201588850243277,0.3627988398856689
2021,Upper Secondary Level,East,Seldom,0.33973783763533777,531,18243,0.3393521241606806,0.3401235511099949
2021,Upper Secondary Level,East,Never,0.10945326340483412,214,18243,0.10919900380301764,0.1097075230066506
2021,Post-secondary Non-tertiary Level,West,Very often,0.043427392658765135,68,18243,0.04325385944097508,0.04360092587655519
2021,Post-secondary Non-tertiary Level,West,Often,0.1553980455401075,220,18243,0.15508959141030187,0.15570649966991312
2021,Post-secondary Non-tertiary Level,West,Sometimes,0.36943081059680993,483,18243,0.3690198741118189,0.36984174708180095
2021,Post-secondary Non-tertiary Level,West,Seldom,0.34505415367708464,445,18243,0.3446494025208947,0.34545890483327457
2021,Post-secondary Non-tertiary Level,West,Never,0.08668959752723274,154,18243,0.08645002640486245,0.08692916864960303
2021,Post-secondary Non-tertiary Level,East,Sometimes,0.6525034657416803,92,18243,0.6512688610848885,0.6537380703984721
2021,Post-secondary Non-tertiary Level,East,Seldom,0.3474965342583198,76,18243,0.34626192960152796,0.3487311389151116
2021,First Stage of Tertiary Education,West,Very often,0.035979511535778615,39,18243,0.035777895819348884,0.036181127252208345
2021,First Stage of Tertiary Education,West,Often,0.14022746874523961,108,18243,0.13985157772570608,0.14060335976477314
2021,First Stage of Tertiary Education,West,Sometimes,0.3422463551567073,237,18243,0.3417327200884795,0.34275999022493514
2021,First Stage of Tertiary Education,West,Seldom,0.36491058400525794,270,18243,0.3643894321509234,0.3654317358595925
2021,First Stage of Tertiary Education,West,Never,0.11663608055701655,81,18243,0.11628859248072887,0.11698356863330422
2021,First Stage of Tertiary Education,East,Often,0.13098275848837396,31,18243,0.13031870254677824,0.13164681442996967
2021,First Stage of Tertiary Education,East,Sometimes,0.2996666979723374,95,18243,0.2987650125789821,0.30056838336569275
2021,First Stage of Tertiary Education,East,Seldom,0.4361390485285933,101,18243,0.43516297642662977,0.43711512063055685
2021,First Stage of Tertiary Education,East,Never,0.1332114950106953,35,18243,0.13254267258450256,0.13388031743688802
2021,Second Stage of Tertiary Education,West,Very often,0.039148205659916176,242,18243,0.03904914109026567,0.03924727022956668
2021,Second Stage of Tertiary Education,West,Often,0.1531360409381564,719,18243,0.15295209942421123,0.15331998245210154
2021,Second Stage of Tertiary Education,West,Sometimes,0.3633313360665917,1615,18243,0.3630856715742441,0.36357700055893927
2021,Second Stage of Tertiary Education,West,Seldom,0.34156471283228,1412,18243,0.3413224831991616,0.34180694246539844
2021,Second Stage of Tertiary Education,West,Never,0.1028197045030557,505,18243,0.10266456861968482,0.1029748403864266
2021,Second Stage of Tertiary Education,East,Very often,0.03235413142961319,56,18243,0.032156349679818806,0.03255191317940757
2021,Second Stage of Tertiary Education,East,Often,0.13704817433385616,156,18243,0.13666376579861728,0.13743258286909504
2021,Second Stage of Tertiary Education,East,Sometimes,0.40974225051743307,438,18243,0.40919253329705013,0.410291967737816
2021,Second Stage of Tertiary Education,East,Seldom,0.3351625702620997,411,18243,0.33463491702622733,0.3356902234979721
2021,Second Stage of Tertiary Education,East,Never,0.08569287345699775,126,18243,0.08537999077610564,0.08600575613788985
