year,pgisced97,plj0587,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Primary Level,Seldom,0.19669,111,918,0.17097,0.22242
2021,Primary Level,Never,0.13338,119,918,0.11138,0.15539
2021,Lower Secondary Level,Very often,0.06063,173,1751,0.04944,0.07181
2021,Lower Secondary Level,Often,0.18020,315,1751,0.16219,0.19821
2021,Lower Secondary Level,Sometimes,0.35134,620,1751,0.32897,0.37371
2021,Lower Secondary Level,Seldom,0.28460,425,1751,0.26345,0.30574
2021,Lower Secondary Level,Never,0.12324,218,1751,0.10783,0.13864
2021,Upper Secondary Level,Very often,0.05400,440,7347,0.04883,0.05917
2021,Upper Secondary Level,Often,0.15492,1215,7347,0.14665,0.16320
2021,Upper Secondary Level,Sometimes,0.35424,2630,7347,0.34331,0.36518
2021,Upper Secondary Level,Seldom,0.32953,2192,7347,0.31879,0.34028
2021,Upper Secondary Level,Never,0.10730,870,7347,0.10022,0.11438
2021,Post-secondary Non-tertiary Level,Very often,0.04002,76,1593,0.03039,0.04964
2021,Post-secondary Non-tertiary Level,Often,0.15073,242,1593,0.13316,0.16831
2021,Post-secondary Non-tertiary Level,Sometimes,0.38803,575,1593,0.36409,0.41197
2021,Post-secondary Non-tertiary Level,Seldom,0.33610,521,1593,0.31290,0.35931
2021,Post-secondary Non-tertiary Level,Never,0.08511,179,1593,0.07141,0.09882
2021,First Stage of Tertiary Education,Very often,0.02949,45,1001,0.01901,0.03998
2021,First Stage of Tertiary Education,Often,0.13853,139,1001,0.11712,0.15995
2021,First Stage of Tertiary Education,Sometimes,0.33296,331,1001,0.30375,0.36217
2021,First Stage of Tertiary Education,Seldom,0.37722,370,1001,0.34718,0.40726
2021,First Stage of Tertiary Education,Never,0.12180,116,1001,0.10153,0.14207
2021,Second Stage of Tertiary Education,Very often,0.03789,298,5679,0.03292,0.04286
2021,Second Stage of Tertiary Education,Often,0.15116,875,5679,0.14184,0.16047
2021,Second Stage of Tertiary Education,Sometimes,0.36976,2052,5679,0.35720,0.38232
2021,Second Stage of Tertiary Education,Seldom,0.34156,1823,5679,0.32922,0.35389
2021,Second Stage of Tertiary Education,Never,0.09964,631,5679,0.09185,0.10743
