syear,migback,regtyp,plj0587,proportion,n,lower_confidence,upper_confidence
2016,Direct migration background,Rural regions,5.0,0.06343673753921227,27798,0.060571317623782504,0.06630215745464202
2016,Direct migration background,Rural regions,2.0,0.052980132450331126,27798,0.050346923267173424,0.05561334163348883
2016,Direct migration background,Rural regions,1.0,0.049146043917741376,27798,0.04660477580458407,0.051687312030898686
2016,Direct migration background,Rural regions,4.0,0.04078075984663646,27798,0.03845569059127869,0.04310582910199423
2017,No migration background,Urban regions,4.0,0.1838061256932914,31140,0.17950409580586973,0.1881081555807131
2017,No migration background,Urban regions,3.0,0.12689440774366764,31140,0.1231973912021845,0.1305914242851508
2017,No migration background,Rural regions,4.0,0.11152718408874131,31140,0.10803087992032347,0.11502348825715915
2017,No migration background,Urban regions,5.0,0.09018970572649875,31140,0.08700806838292376,0.09337134307007373
2017,No migration background,Rural regions,3.0,0.09011905182463702,31140,0.08693853747124647,0.09329956617802757
2017,Direct migration background,Urban regions,3.0,0.05814816123220405,31140,0.055548863336402715,0.06074745912800539
2017,No migration background,Rural regions,5.0,0.05178931006464832,31140,0.049327983417615,0.05425063671168164
2017,Direct migration background,Urban regions,4.0,0.04309888013565549,31140,0.04084327387396046,0.04535448639735053
2017,Direct migration background,Urban regions,5.0,0.032288833150810756,31140,0.030325491775577418,0.034252174526044094
2017,No migration background,Urban regions,2.0,0.027095771363973575,31140,0.025292410783336355,0.028899131944610794
2017,Direct migration background,Urban regions,2.0,0.021620093969689475,31140,0.020004696798049587,0.023235491141329362
2017,Direct migration background,Rural regions,3.0,0.02158476701875861,31140,0.019970661015653653,0.02319887302186357
2017,No migration background,Rural regions,2.0,0.02041897763804006,31140,0.018848130426555264,0.021989824849524855
2017,Indirect migration background,Urban regions,4.0,0.01815805277846469,31140,0.016675015063902406,0.019641090493026973
2017,Direct migration background,Rural regions,4.0,0.016533013035644892,31140,0.01511672148453758,0.017949304586752205
2017,Indirect migration background,Urban regions,3.0,0.01349489525559049,31140,0.012213358122165176,0.014776432389015803
2017,Direct migration background,Rural regions,5.0,0.01342424135372876,31140,0.012146017661202605,0.014702465046254914
2017,Direct migration background,Urban regions,1.0,0.01109266259229166,31140,0.00992936060918169,0.01225596457540163
2017,Indirect migration background,Urban regions,5.0,0.010456777475536087,31140,0.00932694752132683,0.011586607429745344
2017,Direct migration background,Rural regions,2.0,0.008937718585508885,31140,0.007892371339903292,0.009983065831114479
2017,No migration background,Urban regions,1.0,0.00561698519800756,31140,0.0047868950571825775,0.006447075338832542
2017,Indirect migration background,Urban regions,2.0,0.004486522768219875,31140,0.0037442299184079217,0.0052288156180318275
2017,Direct migration background,Rural regions,1.0,0.004380541915427279,31140,0.0036470296585418963,0.005114054172312661
2017,No migration background,Rural regions,1.0,0.0036740028968099765,31140,0.003002006033823078,0.004345999759796875
2017,Indirect migration background,Rural regions,4.0,0.0035326950930865157,31140,0.0028737012279049863,0.0041916889582680455
2017,Indirect migration background,Rural regions,3.0,0.003144098632846999,31140,0.0025222838534355013,0.0037659134122584965
2017,Indirect migration background,Rural regions,5.0,0.002649521319814887,31140,0.0020785630381581727,0.0032204796014716013
2017,Indirect migration background,Urban regions,1.0,0.0009891546260642245,31140,0.0006400030860325475,0.0013383061660959014
2017,Indirect migration background,Rural regions,2.0,0.000671212067686438,31140,0.0003835511613344714,0.0009588729740384046
2017,Indirect migration background,Rural regions,1.0,0.0001766347546543258,31140,2.903131170383058e-05,0.000324238197604821
2018,Direct migration background,Urban regions,3.0,0.1711229946524064,29779,0.16684539389299635,0.17540059541181646
2018,Direct migration background,Urban regions,5.0,0.1497326203208556,29779,0.14567999001510237,0.15378525062660883
2018,Direct migration background,Urban regions,2.0,0.12566844919786097,29779,0.12190355982392141,0.12943333857180053
2018,Direct migration background,Rural regions,3.0,0.12566844919786097,29779,0.12190355982392141,0.12943333857180053
2018,Direct migration background,Urban regions,1.0,0.0855614973262032,29779,0.08238449555849282,0.08873849909391358
2018,Direct migration background,Rural regions,5.0,0.0855614973262032,29779,0.08238449555849282,0.08873849909391358
2018,Direct migration background,Rural regions,2.0,0.07219251336898395,29779,0.06925299597920277,0.07513203075876514
2018,Direct migration background,Urban regions,4.0,0.06951871657754011,29779,0.06662999483499187,0.07240743832008835
2018,Direct migration background,Rural regions,1.0,0.058823529411764705,29779,0.056151064040924424,0.061495994782604986
2018,Direct migration background,Rural regions,4.0,0.05614973262032086,29779,0.053535005241887264,0.05876445999875445
2019,Direct migration background,Rural regions,3.0,0.19140625,29565,0.18692178770224557,0.19589071229775443
2019,Direct migration background,Urban regions,3.0,0.16015625,29565,0.15597565282554962,0.16433684717445038
2019,Direct migration background,Urban regions,2.0,0.1484375,29565,0.14438477430898736,0.15249022569101264
2019,Direct migration background,Urban regions,5.0,0.13671875,29565,0.13280261798764154,0.14063488201235846
2019,Direct migration background,Urban regions,1.0,0.09765625,29565,0.09427246190090527,0.10104003809909473
2019,Direct migration background,Urban regions,4.0,0.08203125,29565,0.0789032212007835,0.0851592787992165
2019,Direct migration background,Rural regions,2.0,0.078125,29565,0.07506586837531598,0.08118413162468402
2019,Direct migration background,Rural regions,5.0,0.0546875,29565,0.052095715637618736,0.057279284362381264
2019,Direct migration background,Rural regions,1.0,0.0390625,29565,0.0368540136572637,0.0412709863427363
2019,Direct migration background,Rural regions,4.0,0.01171875,29565,0.010492022637833893,0.012945477362166107
2021,No migration background,Urban regions,3.0,0.15726664245317284,19931,0.15221241332120852,0.16232087158513717
2021,No migration background,Urban regions,4.0,0.14061121776578633,19931,0.13578511737451093,0.14543731815706173
2021,No migration background,Rural regions,3.0,0.0893477922482229,19931,0.08538765979337143,0.09330792470307436
2021,No migration background,Rural regions,4.0,0.08587142634774036,19931,0.08198169589262833,0.0897611568028524
2021,Direct migration background,Urban regions,3.0,0.07409329113267266,19931,0.07045695027863594,0.07772963198670937
2021,No migration background,Urban regions,2.0,0.06340476314014425,19931,0.060021557147212884,0.06678796913307561
2021,No migration background,Urban regions,5.0,0.04970684377107871,19931,0.04668947479005622,0.0527242127521012
2021,Direct migration background,Urban regions,4.0,0.04057489752503502,19931,0.03783568466951467,0.043314110380555375
2021,Direct migration background,Urban regions,2.0,0.040159809059305766,19931,0.03743405409377427,0.042885564024837265
2021,No migration background,Rural regions,2.0,0.0382919109635241,19931,0.035627711837643794,0.040956110089404404
2021,No migration background,Rural regions,5.0,0.028900534426399626,19931,0.026574713245651846,0.031226355607147406
2021,Direct migration background,Urban regions,1.0,0.027707155087428006,19931,0.02542846092637018,0.029985849248485835
2021,Direct migration background,Urban regions,5.0,0.024334561303377782,19931,0.022195349688188162,0.026473772918567402
2021,No migration background,Urban regions,1.0,0.021325169926840658,19931,0.01931951143530667,0.023330828418374645
2021,Direct migration background,Rural regions,3.0,0.021169511752192186,19931,0.01917102767822282,0.023167995826161553
2021,Indirect migration background,Urban regions,4.0,0.01297151455403933,19931,0.011400603073333015,0.014542426034745645
2021,Indirect migration background,Urban regions,3.0,0.01297151455403933,19931,0.011400603073333015,0.014542426034745645
2021,Direct migration background,Rural regions,4.0,0.012608312146526229,19931,0.011059264642421537,0.01415735965063092
2021,No migration background,Rural regions,1.0,0.010947958283609194,19931,0.009503291572468603,0.012392624994749786
2021,Direct migration background,Rural regions,2.0,0.010792300108960722,19931,0.009357827441231042,0.012226772776690402
2021,Direct migration background,Rural regions,5.0,0.007419706324910497,19931,0.006228278580600062,0.008611134069220932
2021,Direct migration background,Rural regions,1.0,0.006900845742748923,19931,0.005751530960396431,0.008050160525101414
2021,Indirect migration background,Urban regions,2.0,0.0061744409277227205,19931,0.005086900456353181,0.00726198139909226
2021,Indirect migration background,Urban regions,5.0,0.0054999221709126755,19931,0.004473154444351245,0.006526689897474106
2021,Indirect migration background,Rural regions,4.0,0.0035282519586986977,19931,0.0027050548858408166,0.004351449031556579
2021,Indirect migration background,Rural regions,3.0,0.003320707725834068,19931,0.002522006096024172,0.004119409355643965
2021,Indirect migration background,Rural regions,2.0,0.0015046956882685623,19931,0.0009665636135210981,0.0020428277630160263
2021,Indirect migration background,Rural regions,5.0,0.0013490375136200902,19931,0.0008394598274012447,0.0018586151998389359
2021,Indirect migration background,Urban regions,1.0,0.0010896072225393036,19931,0.0006315815941184122,0.001547632850960195
2021,Indirect migration background,Rural regions,1.0,0.00015565817464847196,19931,-1.7540151318608954e-05,0.0003288565006155529
