year,bula_h,regtyp,plj0587,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Saxony,Rural regions,Never,0.12372,135,828,0.10128,0.14616
2013,Saxony-Anhalt,Urban regions,Sometimes,0.33589,71,155,0.26129,0.41048
2013,Saxony-Anhalt,Urban regions,Seldom,0.42813,84,155,0.34998,0.50628
2013,Saxony-Anhalt,Rural regions,Often,0.08903,67,740,0.06849,0.10956
2013,Saxony-Anhalt,Rural regions,Sometimes,0.31649,251,740,0.28295,0.35002
2013,Saxony-Anhalt,Rural regions,Seldom,0.43131,312,740,0.39560,0.46702
2013,Saxony-Anhalt,Rural regions,Never,0.13813,110,740,0.11325,0.16301
2013,Thuringa,Urban regions,Sometimes,0.35619,102,261,0.29798,0.41440
2013,Thuringa,Urban regions,Seldom,0.35437,109,261,0.29623,0.41252
2013,Thuringa,Urban regions,Never,0.19490,50,261,0.14675,0.24306
2013,Thuringa,Rural regions,Often,0.12380,72,680,0.09903,0.14858
2013,Thuringa,Rural regions,Sometimes,0.35164,239,680,0.31572,0.38755
2013,Thuringa,Rural regions,Seldom,0.28544,223,680,0.25147,0.31941
2013,Thuringa,Rural regions,Never,0.21873,146,680,0.18764,0.24983
2017,Schleswig-Holstein,Urban regions,Often,0.10510,41,327,0.07181,0.13840
2017,Schleswig-Holstein,Urban regions,Sometimes,0.40281,118,327,0.34956,0.45605
2017,Schleswig-Holstein,Urban regions,Seldom,0.32505,101,327,0.27421,0.37590
2017,Schleswig-Holstein,Urban regions,Never,0.16244,67,327,0.12240,0.20248
2017,Schleswig-Holstein,Rural regions,Often,0.08454,69,703,0.06396,0.10512
2017,Schleswig-Holstein,Rural regions,Sometimes,0.33575,233,703,0.30081,0.37068
2017,Schleswig-Holstein,Rural regions,Seldom,0.41344,269,703,0.37701,0.44987
2017,Schleswig-Holstein,Rural regions,Never,0.15483,132,703,0.12807,0.18159
2017,Hamburg,Urban regions,Sometimes,0.25970,139,470,0.22002,0.29939
2017,Hamburg,Urban regions,Seldom,0.48261,216,470,0.43739,0.52784
2017,Hamburg,Urban regions,Never,0.20256,115,470,0.16618,0.23893
2017,Lower Saxony,Urban regions,Often,0.07477,94,1151,0.05957,0.08997
2017,Lower Saxony,Urban regions,Sometimes,0.27256,327,1151,0.24682,0.29830
2017,Lower Saxony,Urban regions,Seldom,0.42128,471,1151,0.39274,0.44982
2017,Lower Saxony,Urban regions,Never,0.21367,259,1151,0.18998,0.23736
2017,Lower Saxony,Rural regions,Very often,0.01599,59,1806,0.01021,0.02178
2017,Lower Saxony,Rural regions,Often,0.08132,173,1806,0.06871,0.09393
2017,Lower Saxony,Rural regions,Sometimes,0.32473,607,1806,0.30312,0.34633
2017,Lower Saxony,Rural regions,Seldom,0.42904,686,1806,0.40621,0.45187
2017,Lower Saxony,Rural regions,Never,0.14892,281,1806,0.13249,0.16534
2017,Bremen,Urban regions,Sometimes,0.22777,75,222,0.17248,0.28307
2017,Bremen,Urban regions,Seldom,0.46859,103,222,0.40280,0.53438
2017,Bremen,Urban regions,Never,0.18313,44,222,0.13213,0.23412
2017,North Rhine-Westphalia,Urban regions,Very often,0.02277,208,5922,0.01897,0.02657
2017,North Rhine-Westphalia,Urban regions,Often,0.07567,492,5922,0.06894,0.08241
2017,North Rhine-Westphalia,Urban regions,Sometimes,0.31551,1838,5922,0.30367,0.32735
2017,North Rhine-Westphalia,Urban regions,Seldom,0.38795,2120,5922,0.37554,0.40036
2017,North Rhine-Westphalia,Urban regions,Never,0.19809,1264,5922,0.18794,0.20825
2017,North Rhine-Westphalia,Rural regions,Sometimes,0.43396,39,94,0.33323,0.53469
2017,North Rhine-Westphalia,Rural regions,Seldom,0.41663,55,94,0.31643,0.51683
2017,Hesse,Urban regions,Very often,0.01892,47,1546,0.01212,0.02571
2017,Hesse,Urban regions,Often,0.07360,130,1546,0.06058,0.08662
2017,Hesse,Urban regions,Sometimes,0.28082,458,1546,0.25841,0.30323
2017,Hesse,Urban regions,Seldom,0.42425,626,1546,0.39961,0.44890
2017,Hesse,Urban regions,Never,0.20241,285,1546,0.18237,0.22244
2017,Hesse,Rural regions,Often,0.08644,34,367,0.05765,0.11523
2017,Hesse,Rural regions,Sometimes,0.27336,122,367,0.22770,0.31902
2017,Hesse,Rural regions,Seldom,0.46353,153,367,0.41245,0.51462
2017,Hesse,Rural regions,Never,0.14412,58,367,0.10814,0.18010
2017,"Rhineland-Palatinate, Saarland",Urban regions,Very often,0.01897,34,1195,0.01123,0.02670
2017,"Rhineland-Palatinate, Saarland",Urban regions,Often,0.06031,93,1195,0.04681,0.07381
2017,"Rhineland-Palatinate, Saarland",Urban regions,Sometimes,0.30397,354,1195,0.27788,0.33006
2017,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.38616,437,1195,0.35854,0.41377
2017,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.23060,277,1195,0.20671,0.25449
2017,"Rhineland-Palatinate, Saarland",Rural regions,Often,0.11891,46,438,0.08856,0.14926
2017,"Rhineland-Palatinate, Saarland",Rural regions,Sometimes,0.24665,138,438,0.20624,0.28707
2017,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.38795,158,438,0.34226,0.43364
2017,"Rhineland-Palatinate, Saarland",Rural regions,Never,0.23065,96,438,0.19116,0.27015
2017,Baden-Wuerttemberg,Urban regions,Very often,0.02621,62,2805,0.02030,0.03212
2017,Baden-Wuerttemberg,Urban regions,Often,0.07233,233,2805,0.06274,0.08191
2017,Baden-Wuerttemberg,Urban regions,Sometimes,0.29334,827,2805,0.27649,0.31019
2017,Baden-Wuerttemberg,Urban regions,Seldom,0.40620,1077,2805,0.38802,0.42437
2017,Baden-Wuerttemberg,Urban regions,Never,0.20193,606,2805,0.18707,0.21679
2017,Baden-Wuerttemberg,Rural regions,Sometimes,0.30798,121,326,0.25779,0.35818
2017,Baden-Wuerttemberg,Rural regions,Seldom,0.43155,132,326,0.37771,0.48540
2017,Baden-Wuerttemberg,Rural regions,Never,0.19773,73,326,0.15443,0.24104
2017,Bavaria,Urban regions,Very often,0.02333,52,1989,0.01669,0.02996
2017,Bavaria,Urban regions,Often,0.07079,140,1989,0.05952,0.08206
2017,Bavaria,Urban regions,Sometimes,0.30137,645,1989,0.28120,0.32154
2017,Bavaria,Urban regions,Seldom,0.38613,764,1989,0.36473,0.40754
2017,Bavaria,Urban regions,Never,0.21838,388,1989,0.20022,0.23654
2017,Bavaria,Rural regions,Very often,0.01029,46,2383,0.00624,0.01435
2017,Bavaria,Rural regions,Often,0.05996,164,2383,0.05043,0.06949
2017,Bavaria,Rural regions,Sometimes,0.34075,779,2383,0.32171,0.35978
2017,Bavaria,Rural regions,Seldom,0.38417,870,2383,0.36464,0.40371
2017,Bavaria,Rural regions,Never,0.20483,524,2383,0.18862,0.22104
2017,Berlin,Urban regions,Often,0.07247,89,992,0.05633,0.08861
2017,Berlin,Urban regions,Sometimes,0.33108,328,992,0.30178,0.36038
2017,Berlin,Urban regions,Seldom,0.39261,400,992,0.36221,0.42302
2017,Berlin,Urban regions,Never,0.18483,175,992,0.16066,0.20900
2017,Brandenburg,Urban regions,Seldom,0.53872,45,45,0.39142,0.68601
2017,Brandenburg,Rural regions,Often,0.11748,104,947,0.09696,0.13800
2017,Brandenburg,Rural regions,Sometimes,0.37199,311,947,0.34119,0.40279
2017,Brandenburg,Rural regions,Seldom,0.32846,349,947,0.29853,0.35839
2017,Brandenburg,Rural regions,Never,0.16926,183,947,0.14537,0.19316
2017,Mecklenburg-Western Pomerania,Rural regions,Often,0.07715,52,496,0.05365,0.10066
2017,Mecklenburg-Western Pomerania,Rural regions,Sometimes,0.39421,177,496,0.35116,0.43727
2017,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.37893,193,496,0.33619,0.42166
2017,Mecklenburg-Western Pomerania,Rural regions,Never,0.13775,74,496,0.10738,0.16811
2017,Saxony,Urban regions,Often,0.08878,80,918,0.07037,0.10719
2017,Saxony,Urban regions,Sometimes,0.36641,310,918,0.33522,0.39759
2017,Saxony,Urban regions,Seldom,0.37647,355,918,0.34511,0.40783
2017,Saxony,Urban regions,Never,0.15894,173,918,0.13527,0.18260
2017,Saxony,Rural regions,Often,0.09237,53,772,0.07193,0.11280
2017,Saxony,Rural regions,Sometimes,0.31934,252,772,0.28643,0.35225
2017,Saxony,Rural regions,Seldom,0.37181,290,772,0.33770,0.40592
2017,Saxony,Rural regions,Never,0.19964,177,772,0.17142,0.22785
2017,Saxony-Anhalt,Urban regions,Sometimes,0.37507,61,144,0.29572,0.45443
2017,Saxony-Anhalt,Urban regions,Seldom,0.42106,83,144,0.34014,0.50199
2017,Saxony-Anhalt,Rural regions,Often,0.06986,56,747,0.05157,0.08816
2017,Saxony-Anhalt,Rural regions,Sometimes,0.35078,228,747,0.31654,0.38503
2017,Saxony-Anhalt,Rural regions,Seldom,0.39362,323,747,0.35857,0.42868
2017,Saxony-Anhalt,Rural regions,Never,0.17361,140,747,0.14643,0.20079
2017,Thuringa,Urban regions,Often,0.08136,31,307,0.05073,0.11200
2017,Thuringa,Urban regions,Sometimes,0.34523,102,307,0.29195,0.39850
2017,Thuringa,Urban regions,Seldom,0.38787,123,307,0.33328,0.44247
2017,Thuringa,Urban regions,Never,0.16758,51,307,0.12573,0.20943
2017,Thuringa,Rural regions,Often,0.09718,64,684,0.07497,0.11940
2017,Thuringa,Rural regions,Sometimes,0.30794,238,684,0.27332,0.34256
2017,Thuringa,Rural regions,Seldom,0.34303,233,684,0.30743,0.37864
2017,Thuringa,Rural regions,Never,0.22074,149,684,0.18964,0.25185
2021,Schleswig-Holstein,Urban regions,Often,0.17486,55,302,0.13194,0.21777
2021,Schleswig-Holstein,Urban regions,Sometimes,0.43362,131,302,0.37763,0.48961
2021,Schleswig-Holstein,Urban regions,Seldom,0.23438,70,302,0.18653,0.28224
2021,Schleswig-Holstein,Urban regions,Never,0.09510,46,302,0.06196,0.12824
2021,Schleswig-Holstein,Rural regions,Often,0.16334,87,483,0.13034,0.19634
2021,Schleswig-Holstein,Rural regions,Sometimes,0.29755,154,483,0.25674,0.33837
2021,Schleswig-Holstein,Rural regions,Seldom,0.38682,165,483,0.34334,0.43029
2021,Schleswig-Holstein,Rural regions,Never,0.13737,77,483,0.10664,0.16811
2021,Hamburg,Urban regions,Often,0.16760,69,429,0.13222,0.20299
2021,Hamburg,Urban regions,Sometimes,0.37868,160,429,0.33273,0.42464
2021,Hamburg,Urban regions,Seldom,0.32303,128,429,0.27873,0.36734
2021,Hamburg,Urban regions,Never,0.11553,72,429,0.08525,0.14582
2021,Lower Saxony,Urban regions,Very often,0.04096,65,848,0.02761,0.05431
2021,Lower Saxony,Urban regions,Often,0.13201,140,848,0.10921,0.15481
2021,Lower Saxony,Urban regions,Sometimes,0.41554,305,848,0.38235,0.44873
2021,Lower Saxony,Urban regions,Seldom,0.33961,253,848,0.30772,0.37151
2021,Lower Saxony,Urban regions,Never,0.07187,85,848,0.05448,0.08927
2021,Lower Saxony,Rural regions,Very often,0.04684,72,1048,0.03404,0.05964
2021,Lower Saxony,Rural regions,Often,0.16591,185,1048,0.14338,0.18845
2021,Lower Saxony,Rural regions,Sometimes,0.33552,351,1048,0.30692,0.36412
2021,Lower Saxony,Rural regions,Seldom,0.34080,334,1048,0.31209,0.36951
2021,Lower Saxony,Rural regions,Never,0.11093,106,1048,0.09191,0.12995
2021,Bremen,Urban regions,Sometimes,0.29968,50,97,0.20804,0.39132
2021,Bremen,Urban regions,Seldom,0.42123,47,97,0.32246,0.52000
2021,North Rhine-Westphalia,Urban regions,Very often,0.06488,331,4036,0.05728,0.07248
2021,North Rhine-Westphalia,Urban regions,Often,0.16874,683,4036,0.15718,0.18030
2021,North Rhine-Westphalia,Urban regions,Sometimes,0.36109,1447,4036,0.34627,0.37591
2021,North Rhine-Westphalia,Urban regions,Seldom,0.30296,1108,4036,0.28878,0.31714
2021,North Rhine-Westphalia,Urban regions,Never,0.10233,467,4036,0.09298,0.11168
2021,North Rhine-Westphalia,Rural regions,Sometimes,0.37530,34,68,0.25936,0.49124
2021,North Rhine-Westphalia,Rural regions,Seldom,0.38228,34,68,0.26592,0.49864
2021,Hesse,Urban regions,Very often,0.04544,100,1095,0.03310,0.05778
2021,Hesse,Urban regions,Often,0.14655,186,1095,0.12560,0.16751
2021,Hesse,Urban regions,Sometimes,0.31554,375,1095,0.28800,0.34308
2021,Hesse,Urban regions,Seldom,0.38602,316,1095,0.35717,0.41487
2021,Hesse,Urban regions,Never,0.10645,118,1095,0.08817,0.12473
2021,Hesse,Rural regions,Often,0.14341,38,202,0.09495,0.19186
2021,Hesse,Rural regions,Sometimes,0.37112,89,202,0.30433,0.43791
2021,Hesse,Rural regions,Seldom,0.29738,75,202,0.23418,0.36057
2021,"Rhineland-Palatinate, Saarland",Urban regions,Very often,0.04911,67,774,0.03388,0.06434
2021,"Rhineland-Palatinate, Saarland",Urban regions,Often,0.15990,116,774,0.13407,0.18574
2021,"Rhineland-Palatinate, Saarland",Urban regions,Sometimes,0.33434,282,774,0.30108,0.36760
2021,"Rhineland-Palatinate, Saarland",Urban regions,Seldom,0.38556,227,774,0.35124,0.41987
2021,"Rhineland-Palatinate, Saarland",Urban regions,Never,0.07109,82,774,0.05297,0.08921
2021,"Rhineland-Palatinate, Saarland",Rural regions,Often,0.19121,46,192,0.13544,0.24699
2021,"Rhineland-Palatinate, Saarland",Rural regions,Sometimes,0.37687,88,192,0.30814,0.44559
2021,"Rhineland-Palatinate, Saarland",Rural regions,Seldom,0.27942,58,192,0.21579,0.34306
2021,Baden-Wuerttemberg,Urban regions,Very often,0.03954,117,1938,0.03086,0.04822
2021,Baden-Wuerttemberg,Urban regions,Often,0.13026,294,1938,0.11527,0.14525
2021,Baden-Wuerttemberg,Urban regions,Sometimes,0.38216,740,1938,0.36052,0.40380
2021,Baden-Wuerttemberg,Urban regions,Seldom,0.32868,566,1938,0.30776,0.34959
2021,Baden-Wuerttemberg,Urban regions,Never,0.11936,221,1938,0.10492,0.13380
2021,Baden-Wuerttemberg,Rural regions,Often,0.17959,38,198,0.12599,0.23320
2021,Baden-Wuerttemberg,Rural regions,Sometimes,0.38493,99,198,0.31698,0.45288
2021,Baden-Wuerttemberg,Rural regions,Seldom,0.31089,61,198,0.24625,0.37552
2021,Bavaria,Urban regions,Very often,0.04645,87,1382,0.03535,0.05755
2021,Bavaria,Urban regions,Often,0.18077,242,1382,0.16047,0.20107
2021,Bavaria,Urban regions,Sometimes,0.33071,456,1382,0.30590,0.35552
2021,Bavaria,Urban regions,Seldom,0.32465,429,1382,0.29995,0.34935
2021,Bavaria,Urban regions,Never,0.11742,168,1382,0.10044,0.13440
2021,Bavaria,Rural regions,Very often,0.05033,101,1487,0.03922,0.06145
2021,Bavaria,Rural regions,Often,0.16035,243,1487,0.14170,0.17901
2021,Bavaria,Rural regions,Sometimes,0.34948,509,1487,0.32523,0.37372
2021,Bavaria,Rural regions,Seldom,0.30965,442,1487,0.28614,0.33316
2021,Bavaria,Rural regions,Never,0.13019,192,1487,0.11308,0.14730
2021,Berlin,Urban regions,Very often,0.03378,79,913,0.02205,0.04550
2021,Berlin,Urban regions,Often,0.13820,147,913,0.11581,0.16060
2021,Berlin,Urban regions,Sometimes,0.43002,334,913,0.39789,0.46215
2021,Berlin,Urban regions,Seldom,0.27206,235,913,0.24318,0.30095
2021,Berlin,Urban regions,Never,0.12593,118,913,0.10440,0.14747
2021,Brandenburg,Rural regions,Very often,0.03685,31,636,0.02220,0.05150
2021,Brandenburg,Rural regions,Often,0.11168,92,636,0.08718,0.13618
2021,Brandenburg,Rural regions,Sometimes,0.39182,249,636,0.35385,0.42979
2021,Brandenburg,Rural regions,Seldom,0.32042,188,636,0.28412,0.35671
2021,Brandenburg,Rural regions,Never,0.13923,76,636,0.11230,0.16616
2021,Mecklenburg-Western Pomerania,Rural regions,Often,0.13757,46,324,0.10001,0.17514
2021,Mecklenburg-Western Pomerania,Rural regions,Sometimes,0.39119,123,324,0.33797,0.44441
2021,Mecklenburg-Western Pomerania,Rural regions,Seldom,0.34697,116,324,0.29506,0.39888
2021,Mecklenburg-Western Pomerania,Rural regions,Never,0.09904,39,324,0.06646,0.13162
2021,Saxony,Urban regions,Very often,0.05716,35,634,0.03908,0.07525
2021,Saxony,Urban regions,Often,0.13241,92,634,0.10600,0.15881
2021,Saxony,Urban regions,Sometimes,0.35737,220,634,0.32004,0.39470
2021,Saxony,Urban regions,Seldom,0.32446,206,634,0.28799,0.36094
2021,Saxony,Urban regions,Never,0.12860,81,634,0.10252,0.15468
2021,Saxony,Rural regions,Often,0.14890,77,519,0.11824,0.17955
2021,Saxony,Rural regions,Sometimes,0.36672,201,519,0.32522,0.40822
2021,Saxony,Rural regions,Seldom,0.37288,190,519,0.33124,0.41453
2021,Saxony,Rural regions,Never,0.08410,51,519,0.06020,0.10800
2021,Saxony-Anhalt,Urban regions,Sometimes,0.36440,53,103,0.27100,0.45780
2021,Saxony-Anhalt,Urban regions,Seldom,0.46454,50,103,0.36775,0.56133
2021,Saxony-Anhalt,Rural regions,Often,0.08039,44,435,0.05481,0.10597
2021,Saxony-Anhalt,Rural regions,Sometimes,0.37579,161,435,0.33022,0.42135
2021,Saxony-Anhalt,Rural regions,Seldom,0.41311,182,435,0.36678,0.45943
2021,Saxony-Anhalt,Rural regions,Never,0.07313,48,435,0.04864,0.09763
2021,Thuringa,Urban regions,Often,0.12229,33,201,0.07688,0.16769
2021,Thuringa,Urban regions,Sometimes,0.42481,110,201,0.35631,0.49332
2021,Thuringa,Urban regions,Seldom,0.37079,58,201,0.30385,0.43774
2021,Thuringa,Rural regions,Very often,0.06365,31,402,0.03975,0.08754
2021,Thuringa,Rural regions,Often,0.21913,60,402,0.17864,0.25962
2021,Thuringa,Rural regions,Sometimes,0.32755,129,402,0.28162,0.37349
2021,Thuringa,Rural regions,Seldom,0.24932,117,402,0.20697,0.29166
2021,Thuringa,Rural regions,Never,0.14035,65,402,0.10635,0.17435
