year,bula_h,sex,plj0587,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Brandenburg,female,Seldom,0.26366,195,543,0.22656,0.30076
2013,Brandenburg,female,Never,0.08605,73,543,0.06244,0.10965
2013,Mecklenburg-Western Pomerania,male,Sometimes,0.36146,99,230,0.29924,0.42369
2013,Mecklenburg-Western Pomerania,male,Seldom,0.29028,97,230,0.23149,0.34907
2013,Mecklenburg-Western Pomerania,male,Never,0.08816,34,230,0.05144,0.12488
2013,Mecklenburg-Western Pomerania,female,Often,0.11102,42,291,0.07486,0.14718
2013,Mecklenburg-Western Pomerania,female,Sometimes,0.35355,139,291,0.29853,0.40858
2013,Mecklenburg-Western Pomerania,female,Seldom,0.30017,110,291,0.24742,0.35293
2013,Saxony,male,Often,0.06042,52,805,0.04395,0.07689
2013,Saxony,male,Sometimes,0.31036,289,805,0.27838,0.34234
2013,Saxony,male,Seldom,0.38318,346,805,0.34957,0.41678
2013,Saxony,male,Never,0.09486,118,805,0.07461,0.11512
2013,Saxony,female,Often,0.10056,92,879,0.08066,0.12045
2013,Saxony,female,Sometimes,0.35917,354,879,0.32744,0.39090
2013,Saxony,female,Seldom,0.27292,302,879,0.24346,0.30239
2013,Saxony,female,Never,0.09562,131,879,0.07616,0.11507
2013,Saxony-Anhalt,male,Sometimes,0.26155,141,392,0.21799,0.30512
2013,Saxony-Anhalt,male,Seldom,0.36136,185,392,0.31374,0.40897
2013,Saxony-Anhalt,male,Never,0.13573,66,392,0.10178,0.16968
2013,Saxony-Anhalt,female,Often,0.10209,61,515,0.07591,0.12826
2013,Saxony-Anhalt,female,Sometimes,0.27282,181,515,0.23432,0.31133
2013,Saxony-Anhalt,female,Seldom,0.35765,211,515,0.31621,0.39908
2013,Saxony-Anhalt,female,Never,0.07616,62,515,0.05323,0.09909
2013,Thuringa,male,Often,0.07212,43,440,0.04792,0.09632
2013,Thuringa,male,Sometimes,0.30264,142,440,0.25966,0.34561
2013,Thuringa,male,Seldom,0.24333,161,440,0.20319,0.28347
2013,Thuringa,male,Never,0.18726,94,440,0.15077,0.22376
2013,Thuringa,female,Often,0.09976,55,527,0.07415,0.12537
2013,Thuringa,female,Sometimes,0.29522,199,527,0.25623,0.33420
2013,Thuringa,female,Seldom,0.27363,171,527,0.23553,0.31173
2013,Thuringa,female,Never,0.17154,102,527,0.13933,0.20376
2021,Schleswig-Holstein,male,Often,0.08509,52,381,0.05704,0.11314
2021,Schleswig-Holstein,male,Sometimes,0.25430,145,381,0.21052,0.29808
2021,Schleswig-Holstein,male,Seldom,0.29879,121,381,0.25276,0.34481
2021,Schleswig-Holstein,male,Never,0.12328,63,381,0.09023,0.15634
2021,Schleswig-Holstein,female,Often,0.17337,90,404,0.13641,0.21033
2021,Schleswig-Holstein,female,Sometimes,0.27028,140,404,0.22692,0.31364
2021,Schleswig-Holstein,female,Seldom,0.22844,114,404,0.18745,0.26943
2021,Schleswig-Holstein,female,Never,0.06947,60,404,0.04465,0.09430
2021,Hamburg,male,Sometimes,0.35721,73,169,0.28475,0.42967
2021,Hamburg,male,Seldom,0.21480,63,169,0.15269,0.27690
2021,Hamburg,male,Never,0.10980,33,169,0.06253,0.15708
2021,Hamburg,female,Often,0.10596,39,230,0.06609,0.14582
2021,Hamburg,female,Sometimes,0.29025,87,230,0.23147,0.34904
2021,Hamburg,female,Seldom,0.32519,65,230,0.26451,0.38586
2021,Hamburg,female,Never,0.08784,39,230,0.05118,0.12450
2021,Lower Saxony,male,Very often,0.02480,52,910,0.01469,0.03491
2021,Lower Saxony,male,Often,0.10675,143,910,0.08668,0.12682
2021,Lower Saxony,male,Sometimes,0.29362,303,910,0.26401,0.32323
2021,Lower Saxony,male,Seldom,0.31401,313,910,0.28384,0.34418
2021,Lower Saxony,male,Never,0.08151,99,910,0.06372,0.09930
2021,Lower Saxony,female,Very often,0.04771,85,986,0.03440,0.06102
2021,Lower Saxony,female,Often,0.14217,182,986,0.12036,0.16398
2021,Lower Saxony,female,Sometimes,0.31435,353,986,0.28535,0.34334
2021,Lower Saxony,female,Seldom,0.24841,274,986,0.22143,0.27540
2021,Lower Saxony,female,Never,0.07431,92,986,0.05793,0.09069
2021,North Rhine-Westphalia,male,Very often,0.04658,154,2013,0.03737,0.05579
2021,North Rhine-Westphalia,male,Often,0.13709,336,2013,0.12206,0.15212
2021,North Rhine-Westphalia,male,Sometimes,0.28575,686,2013,0.26601,0.30549
2021,North Rhine-Westphalia,male,Seldom,0.26909,584,2013,0.24971,0.28846
2021,North Rhine-Westphalia,male,Never,0.08350,253,2013,0.07141,0.09559
2021,North Rhine-Westphalia,female,Very often,0.05873,181,2116,0.04871,0.06875
2021,North Rhine-Westphalia,female,Often,0.14446,362,2116,0.12947,0.15944
2021,North Rhine-Westphalia,female,Sometimes,0.31452,794,2116,0.29473,0.33431
2021,North Rhine-Westphalia,female,Seldom,0.23960,558,2116,0.22141,0.25779
2021,North Rhine-Westphalia,female,Never,0.08342,221,2116,0.07164,0.09521
2021,Hesse,male,Very often,0.02100,49,670,0.01014,0.03187
2021,Hesse,male,Often,0.09726,106,670,0.07481,0.11972
2021,Hesse,male,Sometimes,0.27914,241,670,0.24515,0.31313
2021,Hesse,male,Seldom,0.35549,212,670,0.31922,0.39176
2021,Hesse,male,Never,0.08714,62,670,0.06576,0.10851
2021,Hesse,female,Very often,0.06171,66,660,0.04333,0.08008
2021,Hesse,female,Often,0.15000,118,660,0.12274,0.17726
2021,Hesse,female,Sometimes,0.26915,223,660,0.23529,0.30301
2021,Hesse,female,Seldom,0.26411,179,660,0.23045,0.29777
2021,Hesse,female,Never,0.09867,74,660,0.07590,0.12144
2021,"Rhineland-Palatinate, Saarland",male,Often,0.12082,74,452,0.09074,0.15090
2021,"Rhineland-Palatinate, Saarland",male,Sometimes,0.27701,163,452,0.23571,0.31832
2021,"Rhineland-Palatinate, Saarland",male,Seldom,0.34394,158,452,0.30010,0.38778
2021,"Rhineland-Palatinate, Saarland",male,Never,0.04894,57,452,0.02903,0.06885
2021,"Rhineland-Palatinate, Saarland",female,Very often,0.06355,52,520,0.04256,0.08454
2021,"Rhineland-Palatinate, Saarland",female,Often,0.16093,88,520,0.12932,0.19255
2021,"Rhineland-Palatinate, Saarland",female,Sometimes,0.30422,207,520,0.26464,0.34380
2021,"Rhineland-Palatinate, Saarland",female,Seldom,0.26535,127,520,0.22736,0.30333
2021,"Rhineland-Palatinate, Saarland",female,Never,0.07063,46,520,0.04859,0.09267
2021,Baden-Wuerttemberg,male,Very often,0.02542,61,1048,0.01589,0.03496
2021,Baden-Wuerttemberg,male,Often,0.10369,151,1048,0.08522,0.12215
2021,Baden-Wuerttemberg,male,Sometimes,0.28359,383,1048,0.25629,0.31090
2021,Baden-Wuerttemberg,male,Seldom,0.29394,322,1048,0.26635,0.32154
2021,Baden-Wuerttemberg,male,Never,0.10465,131,1048,0.08611,0.12319
2021,Baden-Wuerttemberg,female,Very often,0.04643,70,1125,0.03413,0.05873
2021,Baden-Wuerttemberg,female,Often,0.12160,181,1125,0.10249,0.14071
2021,Baden-Wuerttemberg,female,Sometimes,0.34579,456,1125,0.31798,0.37360
2021,Baden-Wuerttemberg,female,Seldom,0.24457,305,1125,0.21944,0.26970
2021,Baden-Wuerttemberg,female,Never,0.07787,113,1125,0.06220,0.09353
2021,Bavaria,male,Very often,0.04142,82,1387,0.03093,0.05192
2021,Bavaria,male,Often,0.11633,213,1387,0.09945,0.13321
2021,Bavaria,male,Sometimes,0.28214,467,1387,0.25845,0.30583
2021,Bavaria,male,Seldom,0.27890,441,1387,0.25529,0.30251
2021,Bavaria,male,Never,0.09735,184,1387,0.08174,0.11296
2021,Bavaria,female,Very often,0.03864,106,1482,0.02882,0.04846
2021,Bavaria,female,Often,0.16619,272,1482,0.14723,0.18515
2021,Bavaria,female,Sometimes,0.28065,498,1482,0.25777,0.30354
2021,Bavaria,female,Seldom,0.24580,430,1482,0.22387,0.26773
2021,Bavaria,female,Never,0.10757,176,1482,0.09179,0.12335
2021,Berlin,male,Very often,0.02044,38,474,0.00769,0.03320
2021,Berlin,male,Often,0.11017,71,474,0.08196,0.13839
2021,Berlin,male,Sometimes,0.36701,184,474,0.32357,0.41045
2021,Berlin,male,Seldom,0.21757,121,474,0.18039,0.25475
2021,Berlin,male,Never,0.10000,60,474,0.07297,0.12704
2021,Berlin,female,Very often,0.03475,40,436,0.01754,0.05196
2021,Berlin,female,Often,0.11729,75,436,0.08705,0.14752
2021,Berlin,female,Sometimes,0.34195,150,436,0.29737,0.38653
2021,Berlin,female,Seldom,0.23049,113,436,0.19091,0.27007
2021,Berlin,female,Never,0.10785,58,436,0.07870,0.13700
2021,Brandenburg,male,Often,0.08261,44,321,0.05244,0.11277
2021,Brandenburg,male,Sometimes,0.27941,117,321,0.23024,0.32857
2021,Brandenburg,male,Seldom,0.30150,115,321,0.25122,0.35179
2021,Brandenburg,male,Never,0.13233,45,321,0.09520,0.16945
2021,Brandenburg,female,Often,0.09262,55,350,0.06220,0.12303
2021,Brandenburg,female,Sometimes,0.35533,157,350,0.30512,0.40555
2021,Brandenburg,female,Seldom,0.24860,96,350,0.20326,0.29395
2021,Brandenburg,female,Never,0.09357,42,350,0.06302,0.12412
2021,Mecklenburg-Western Pomerania,male,Sometimes,0.32967,63,134,0.24978,0.40956
2021,Mecklenburg-Western Pomerania,male,Seldom,0.28509,71,134,0.20836,0.36182
2021,Mecklenburg-Western Pomerania,female,Sometimes,0.35435,88,163,0.28069,0.42801
2021,Mecklenburg-Western Pomerania,female,Seldom,0.31757,75,163,0.24588,0.38926
2021,Saxony,male,Often,0.10785,73,554,0.08199,0.13370
2021,Saxony,male,Sometimes,0.27129,197,554,0.23423,0.30835
2021,Saxony,male,Seldom,0.35287,219,554,0.31304,0.39270
2021,Saxony,male,Never,0.10193,65,554,0.07672,0.12715
2021,Saxony,female,Very often,0.04937,32,595,0.03195,0.06679
2021,Saxony,female,Often,0.12804,95,595,0.10116,0.15491
2021,Saxony,female,Sometimes,0.34374,224,595,0.30554,0.38193
2021,Saxony,female,Seldom,0.23657,177,595,0.20239,0.27074
2021,Saxony,female,Never,0.07652,67,595,0.05514,0.09790
2021,Saxony-Anhalt,male,Often,0.09171,35,244,0.05542,0.12800
2021,Saxony-Anhalt,male,Sometimes,0.27352,92,244,0.21747,0.32957
2021,Saxony-Anhalt,male,Seldom,0.41252,117,244,0.35062,0.47442
2021,Saxony-Anhalt,female,Often,0.05932,32,303,0.03268,0.08596
2021,Saxony-Anhalt,female,Sometimes,0.37044,122,303,0.31598,0.42491
2021,Saxony-Anhalt,female,Seldom,0.31021,115,303,0.25804,0.36238
2021,Saxony-Anhalt,female,Never,0.06606,34,303,0.03804,0.09407
2021,Thuringa,male,Often,0.13946,36,272,0.09821,0.18071
2021,Thuringa,male,Sometimes,0.25654,107,272,0.20455,0.30854
2021,Thuringa,male,Seldom,0.27865,82,272,0.22527,0.33203
2021,Thuringa,male,Never,0.09751,47,272,0.06219,0.13283
2021,Thuringa,female,Often,0.15780,57,328,0.11829,0.19732
2021,Thuringa,female,Sometimes,0.33493,132,328,0.28378,0.38609
2021,Thuringa,female,Seldom,0.21089,93,328,0.16668,0.25511
2021,Thuringa,female,Never,0.09440,46,328,0.06271,0.12609
2022,Lower Saxony,male,Sometimes,0.00329,35,35,-0.01596,0.02254
2022,Lower Saxony,female,Sometimes,0.00232,40,40,-0.01279,0.01744
2022,North Rhine-Westphalia,male,Very often,0.00288,59,354,-0.00271,0.00846
2022,North Rhine-Westphalia,male,Often,0.00201,52,354,-0.00266,0.00668
2022,North Rhine-Westphalia,male,Sometimes,0.00621,128,354,-0.00198,0.01441
2022,North Rhine-Westphalia,male,Seldom,0.00230,43,354,-0.00270,0.00730
2022,North Rhine-Westphalia,male,Never,0.00269,72,354,-0.00271,0.00809
2022,North Rhine-Westphalia,female,Very often,0.00140,48,211,-0.00366,0.00646
2022,North Rhine-Westphalia,female,Often,0.00107,37,211,-0.00335,0.00549
2022,North Rhine-Westphalia,female,Sometimes,0.00308,88,211,-0.00441,0.01058
2022,North Rhine-Westphalia,female,Never,0.00095,38,211,-0.00321,0.00510
2022,Hesse,male,Sometimes,0.00384,34,34,-0.01727,0.02495
2022,Hesse,female,Sometimes,0.00352,37,37,-0.01583,0.02286
2022,Bavaria,male,Sometimes,0.00296,36,36,-0.01504,0.02097
