year,migback,sex,plj0587,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2013,Indirect migration background,female,Often,0.12337662337662338,44486,0.12032052481490152,0.12643272193834523
2013,Indirect migration background,female,Very often,0.021103896103896104,44486,0.019768241969941116,0.022439550237851092
2016,Direct migration background,male,Sometimes,0.2962085308056872,41132,0.2917960082541933,0.30062105335718114
2016,Direct migration background,male,Never,0.23755924170616113,41132,0.23344627517721925,0.24167220823510302
2016,Direct migration background,male,Often,0.16943127962085308,41132,0.16580592295842758,0.17305663628327858
2016,Direct migration background,male,Seldom,0.16291469194312796,41132,0.1593458185348773,0.16648356535137862
2016,Direct migration background,male,Very often,0.1338862559241706,41132,0.1305953033677932,0.137177208480548
2016,Direct migration background,female,Sometimes,0.3090601185436071,41132,0.30459423111348843,0.31352600597372576
2016,Direct migration background,female,Never,0.20406435224386113,41132,0.20016952043448075,0.2079591840532415
2016,Direct migration background,female,Often,0.1735817104149026,41132,0.169921398466342,0.17724202236346323
2016,Direct migration background,female,Seldom,0.15664690939881457,41132,0.15313428435325985,0.16015953444436928
2016,Direct migration background,female,Very often,0.15664690939881457,41132,0.15313428435325985,0.16015953444436928
2017,No migration background,male,Seldom,0.44355527102005976,45410,0.43898580755688393,0.4481247344832356
2017,No migration background,male,Sometimes,0.2897994024754588,45410,0.2856266792424613,0.2939721257084563
2017,No migration background,male,Never,0.2024114383269313,45410,0.19871581836386196,0.20610705829000062
2017,No migration background,male,Often,0.05612462654716176,45410,0.05400765812413818,0.058241594970185336
2017,No migration background,male,Very often,0.00810926163038839,45410,0.007284358609305938,0.008934164651470844
2017,No migration background,female,Seldom,0.390686001115449,45410,0.3861983940463149,0.3951736081845831
2017,No migration background,female,Sometimes,0.31855363450455476,45410,0.3142682732130697,0.3228389957960398
2017,No migration background,female,Never,0.19724855921174939,45410,0.19358858700811254,0.20090853141538623
2017,No migration background,female,Often,0.07612939208031233,45410,0.07369010971185991,0.07856867444876475
2017,No migration background,female,Very often,0.017382413087934562,45410,0.01618034900695261,0.018584477168916515
2017,Direct migration background,male,Sometimes,0.3396783721693469,45410,0.3353223304622694,0.34403441387642436
2017,Direct migration background,male,Seldom,0.2563176895306859,45410,0.2523019703416066,0.2603334087197652
2017,Direct migration background,male,Never,0.218903839842468,45410,0.21510055141757392,0.22270712826736208
2017,Direct migration background,male,Often,0.12504102395799147,45410,0.12199873524240396,0.12808331267357898
2017,Direct migration background,male,Very often,0.06005907449950771,45410,0.057873729956608624,0.062244419042406796
2017,Direct migration background,female,Sometimes,0.3496423462088698,45410,0.345256347887361,0.3540283445303786
2017,Direct migration background,female,Seldom,0.25951359084406295,45410,0.25548160573175377,0.2635455759563721
2017,Direct migration background,female,Never,0.1793991416309013,45410,0.1758701024164575,0.18292818084534507
2017,Direct migration background,female,Often,0.13848354792560802,45410,0.13530659193367126,0.14166050391754478
2017,Direct migration background,female,Very often,0.07296137339055794,45410,0.07056929319407755,0.07535345358703834
2017,Indirect migration background,male,Seldom,0.3853211009174312,45410,0.3808448350962942,0.38979736673856824
2017,Indirect migration background,male,Sometimes,0.26605504587155965,45410,0.26199063302945785,0.27011945871366144
2017,Indirect migration background,male,Never,0.24639580602883354,45410,0.24243239941804812,0.25035921263961897
2017,Indirect migration background,male,Often,0.08781127129750983,45410,0.08520812963125134,0.09041441296376833
2017,Indirect migration background,male,Very often,0.014416775884665793,45410,0.013320396034315302,0.015513155735016285
2017,Indirect migration background,female,Seldom,0.3669724770642202,45410,0.3625393685362156,0.3714055855922248
2017,Indirect migration background,female,Sometimes,0.3073394495412844,45410,0.3030957004190295,0.3115831986635393
2017,Indirect migration background,female,Never,0.2098623853211009,45410,0.20611697854996272,0.2136077920922391
2017,Indirect migration background,female,Often,0.09059633027522936,45410,0.08795626919505432,0.09323639135540439
2017,Indirect migration background,female,Very often,0.02522935779816514,45410,0.023786961368412345,0.026671754227917933
2018,Direct migration background,male,Never,0.2988505747126437,43121,0.29452997533929337,0.30317117408599403
2018,Direct migration background,male,Sometimes,0.26436781609195403,43121,0.26020539214136834,0.2685302400425397
2018,Direct migration background,male,Often,0.1724137931034483,43121,0.16884842574136558,0.175979160465531
2018,Direct migration background,male,Very often,0.14942528735632185,43121,0.14606032707115726,0.15279024764148644
2018,Direct migration background,male,Seldom,0.11494252873563218,43121,0.11193203471186859,0.11795302275939577
2018,Direct migration background,female,Sometimes,0.325,43121,0.3205791556306293,0.32942084436937075
2018,Direct migration background,female,Often,0.22,43121,0.21609005812539783,0.22390994187460217
2018,Direct migration background,female,Never,0.18,43121,0.1763737742444502,0.1836262257555498
2018,Direct migration background,female,Very often,0.14,43121,0.13672489745198968,0.14327510254801035
2018,Direct migration background,female,Seldom,0.135,43121,0.13177457760223177,0.13822542239776825
2019,Direct migration background,male,Sometimes,0.3225806451612903,42417,0.31813193563082487,0.32702935469175576
2019,Direct migration background,male,Never,0.21774193548387097,42417,0.21381429108433914,0.2216695798834028
2019,Direct migration background,male,Often,0.20967741935483872,42417,0.2058033791508362,0.21355145955884122
2019,Direct migration background,male,Very often,0.1774193548387097,42417,0.17378375698899062,0.18105495268842875
2019,Direct migration background,male,Seldom,0.07258064516129033,42417,0.07011156843104371,0.07504972189153694
2019,Direct migration background,female,Sometimes,0.3787878787878788,42417,0.37417147175575605,0.3834042858200015
2019,Direct migration background,female,Often,0.24242424242424243,42417,0.2383458674359227,0.24650261741256216
2019,Direct migration background,female,Never,0.16666666666666666,42417,0.1631200042849446,0.1702133290483887
2019,Direct migration background,female,Seldom,0.11363636363636363,42417,0.11061605916252057,0.1166566681102067
2019,Direct migration background,female,Very often,0.09848484848484848,42417,0.09564916781713068,0.10132052915256629
2021,No migration background,male,Seldom,0.366212970376301,27598,0.36052894771490424,0.3718969930376978
2021,No migration background,male,Sometimes,0.344275420336269,27598,0.33866970543352404,0.349881135239014
2021,No migration background,male,Often,0.13466773418734987,27598,0.13064018835225957,0.13869528002244016
2021,No migration background,male,Never,0.12249799839871897,27598,0.11862982601242006,0.12636617078501788
2021,No migration background,male,Very often,0.03234587670136109,27598,0.0302585674146906,0.03443318598803158
2021,No migration background,female,Sometimes,0.3736358414704193,27598,0.3679282223983081,0.3793434605425305
2021,No migration background,female,Seldom,0.2983917288914417,27598,0.29299341657667277,0.30379004120621067
2021,No migration background,female,Often,0.16010913268236646,27598,0.1557826322830967,0.16443563308163622
2021,No migration background,female,Never,0.10769672601952901,27598,0.10403930665550506,0.11135414538355295
2021,No migration background,female,Very often,0.06016657093624354,27598,0.05736100589949713,0.06297213597298995
2021,Direct migration background,male,Sometimes,0.3597446488922268,27598,0.35408237274460375,0.36540692503984984
2021,Direct migration background,male,Seldom,0.19451746150957566,27598,0.18984737820124023,0.1991875448179111
2021,Direct migration background,male,Often,0.1877581674802854,27598,0.18315073094640688,0.19236560401416392
2021,Direct migration background,male,Very often,0.13405933158092376,27598,0.1300394814741675,0.13807918168768002
2021,Direct migration background,male,Never,0.12392039053698836,27598,0.12003297971719609,0.12780780135678063
2021,Direct migration background,female,Sometimes,0.357055713704758,27598,0.3514028055365349,0.36270862187298114
2021,Direct migration background,female,Seldom,0.20618137454249694,27598,0.20140825156642456,0.21095449751856932
2021,Direct migration background,female,Often,0.19601464009760064,27598,0.19133097761341303,0.20069830258178825
2021,Direct migration background,female,Very often,0.1260675071167141,27598,0.12215137087770203,0.12998364335572618
2021,Direct migration background,female,Never,0.11468076453843025,27598,0.1109214167439586,0.1184401123329019
2021,Indirect migration background,male,Seldom,0.3767123287671233,27598,0.3709953516839388,0.38242930585030777
2021,Indirect migration background,male,Sometimes,0.3150684931506849,27598,0.3095877010792455,0.32054928522212434
2021,Indirect migration background,male,Never,0.15753424657534246,27598,0.15323610334085533,0.16183238980982959
2021,Indirect migration background,male,Often,0.13470319634703196,27598,0.13067520279653905,0.13873118989752486
2021,Indirect migration background,male,Very often,0.01598173515981735,27598,0.014502181192718684,0.017461289126916017
2021,Indirect migration background,female,Sometimes,0.3534136546184739,27598,0.34777374436524416,0.35905356487170365
2021,Indirect migration background,female,Seldom,0.3072289156626506,27598,0.30178585485146026,0.31267197647384093
2021,Indirect migration background,female,Often,0.178714859437751,27598,0.17419479547212294,0.18323492340337907
2021,Indirect migration background,female,Never,0.12650602409638553,27598,0.12258406710672302,0.13042798108604803
2021,Indirect migration background,female,Very often,0.03413654618473896,27598,0.03199422332331079,0.036278869046167124
