"plj0587","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Sehr oft","2013","Hauptschule","Thueringen","11","","",""
"Sehr oft","2013","Realschule","Schleswig-Holstein","2","","",""
"Sehr oft","2013","Realschule","Hamburg","1","","",""
"Sehr oft","2013","Realschule","Niedersachsen","15","","",""
"Sehr oft","2013","Realschule","Bremen","4","0.0790525520080255","-0.00254907490640428","0.160654178922455"
"Sehr oft","2013","Realschule","Nordrhein-Westfalen","14","","",""
"Sehr oft","2013","Realschule","Hessen","7","0.0277125698133768","0.0120512772973876","0.043373862329366"
"Sehr oft","2013","Realschule","Rheinland-Pfalz,Saarland","7","0.0242371779105442","0.00671793258006773","0.0417564232410206"
"Sehr oft","2013","Realschule","Baden-Wuerttemberg","9","0.0284659952878942","0.0168177797141839","0.0401142108616045"
"Sehr oft","2013","Realschule","Bayern","12","","",""
"Sehr oft","2013","Realschule","Saarland","","","",""
"Sehr oft","2013","Realschule","Berlin","8","0.0185555948718347","0.00257683381806246","0.034534355925607"
"Sehr oft","2013","Realschule","Brandenburg","10","","",""
"Sehr oft","2013","Realschule","Mecklenburg-Vorpommern","5","0.00959134562632497","-0.00261293071319825","0.0217956219658482"
"Sehr oft","2013","Realschule","Sachsen","4","0.00320412391871695","-0.000892698796411324","0.00730094663384522"
"Sehr oft","2013","Realschule","Sachsen-Anhalt","10","","",""
"Sehr oft","2013","Realschule","Thueringen","9","0.028607058438483","0.0123919765029575","0.0448221403740084"
"Sehr oft","2013","(Fach-)Abitur","Schleswig-Holstein","2","","",""
"Sehr oft","2013","(Fach-)Abitur","Hamburg","1","","",""
"Sehr oft","2013","(Fach-)Abitur","Niedersachsen","7","0.0286867878684613","0.00967062691794324","0.0477029488189793"
"Sehr oft","2013","(Fach-)Abitur","Bremen","","","",""
"Sehr oft","2013","(Fach-)Abitur","Nordrhein-Westfalen","13","","",""
"Sehr oft","2013","(Fach-)Abitur","Hessen","8","0.00775811505970693","-0.00264955829695655","0.0181657884163704"
"Sehr oft","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","6","0.0347500997729844","0.00761527775527869","0.0618849217906901"
"Sehr oft","2013","(Fach-)Abitur","Baden-Wuerttemberg","5","0.01401916097038","0.00233577997807965","0.0257025419626803"
"Sehr oft","2013","(Fach-)Abitur","Bayern","7","0.00708762127395835","-0.00065459919401609","0.0148298417419328"
"Sehr oft","2013","(Fach-)Abitur","Saarland","","","",""
"Sehr oft","2013","(Fach-)Abitur","Berlin","4","0.0191160472140392","-0.00433273565734769","0.0425648300854261"
"Sehr oft","2013","(Fach-)Abitur","Brandenburg","2","","",""
"Sehr oft","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","1","","",""
"Sehr oft","2013","(Fach-)Abitur","Sachsen","2","","",""
"Sehr oft","2013","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Sehr oft","2013","(Fach-)Abitur","Thueringen","1","","",""
"Sehr oft","2013","AkademikerIn","Schleswig-Holstein","1","","",""
"Sehr oft","2013","AkademikerIn","Hamburg","1","","",""
"Sehr oft","2013","AkademikerIn","Niedersachsen","7","0.0130028554819132","0.00291026326831356","0.0230954476955129"
"Sehr oft","2013","AkademikerIn","Bremen","","","",""
"Sehr oft","2013","AkademikerIn","Nordrhein-Westfalen","13","","",""
"Sehr oft","2013","AkademikerIn","Hessen","6","0.010661867399808","0.00157746511672863","0.0197462696828873"
"Sehr oft","2013","AkademikerIn","Rheinland-Pfalz,Saarland","5","0.0532247286658487","0.0257262739313527","0.0807231834003446"
"Sehr oft","2013","AkademikerIn","Baden-Wuerttemberg","9","0.0178356433565557","0.00807266750923331","0.0275986192038781"
"Sehr oft","2013","AkademikerIn","Bayern","6","0.0109021197785603","0.00371082745344202","0.0180934121036786"
"Sehr oft","2013","AkademikerIn","Saarland","","","",""
"Sehr oft","2013","AkademikerIn","Berlin","3","","",""
"Sehr oft","2013","AkademikerIn","Brandenburg","3","","",""
"Sehr oft","2013","AkademikerIn","Mecklenburg-Vorpommern","2","","",""
"Sehr oft","2013","AkademikerIn","Sachsen","8","0.023618147099234","0.00960316391026406","0.037633130288204"
"Sehr oft","2013","AkademikerIn","Sachsen-Anhalt","6","0.0295769236297474","0.0071900314159253","0.0519638158435695"
"Sehr oft","2013","AkademikerIn","Thueringen","3","","",""
"Oft","2013","(noch) kein Abschluss","Schleswig-Holstein","6","0.397299786180038","0.241715356887327","0.552884215472748"
"Oft","2013","(noch) kein Abschluss","Hamburg","2","","",""
"Oft","2013","(noch) kein Abschluss","Niedersachsen","9","0.0614077284116833","0.0115304106166181","0.111285046206749"
"Oft","2013","(noch) kein Abschluss","Bremen","","","",""
"Oft","2013","(noch) kein Abschluss","Nordrhein-Westfalen","28","","",""
"Oft","2013","(noch) kein Abschluss","Hessen","4","0.0434264324940479","-0.00365157866249568","0.0905044436505915"
"Oft","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6","0.190164568133595","0.0700434543412683","0.310285681925921"
"Oft","2013","(noch) kein Abschluss","Baden-Wuerttemberg","12","","",""
"Oft","2013","(noch) kein Abschluss","Bayern","10","","",""
"Oft","2013","(noch) kein Abschluss","Saarland","","","",""
"Oft","2013","(noch) kein Abschluss","Berlin","6","0.213506233054155","0.0617236298651439","0.365288836243167"
"Oft","2013","(noch) kein Abschluss","Brandenburg","1","","",""
"Oft","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","3","","",""
"Oft","2013","(noch) kein Abschluss","Sachsen","3","","",""
"Oft","2013","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Oft","2013","(noch) kein Abschluss","Thueringen","1","","",""
"Oft","2013","Hauptschule","Schleswig-Holstein","31","0.0886424824063839","0.0558165408282751","0.121468423984493"
"Oft","2013","Hauptschule","Hamburg","5","0.0579645424283798","0.0114619617752927","0.104467123081467"
"Oft","2013","Hauptschule","Niedersachsen","78","0.100892381606273","0.0796465142089564","0.12213824900359"
"Oft","2013","Hauptschule","Bremen","4","0.14213746534747","0.0472279942511467","0.237046936443794"
"Oft","2013","Hauptschule","Nordrhein-Westfalen","137","","",""
"Oft","2013","Hauptschule","Hessen","51","0.109512284895927","0.0809438048643896","0.138080764927465"
"Oft","2013","Hauptschule","Rheinland-Pfalz,Saarland","44","0.0621837760216119","0.0428448614088611","0.0815226906343626"
"Oft","2013","Hauptschule","Baden-Wuerttemberg","69","0.0800468355507159","0.0628360240539055","0.0972576470475262"
"Oft","2013","Hauptschule","Bayern","114","","",""
"Oft","2013","Hauptschule","Saarland","","","",""
"Oft","2013","Hauptschule","Berlin","21","","",""
"Oft","2013","Hauptschule","Brandenburg","30","0.156915635558588","0.110803231123634","0.203028039993543"
"Oft","2013","Hauptschule","Mecklenburg-Vorpommern","14","","",""
"Oft","2013","Hauptschule","Sachsen","29","","",""
"Oft","2013","Hauptschule","Sachsen-Anhalt","31","0.118929855778549","0.0777177689016958","0.160141942655403"
"Oft","2013","Hauptschule","Thueringen","32","0.139489138987374","0.0977759369525014","0.181202341022247"
"Oft","2013","Realschule","Schleswig-Holstein","19","","",""
"Oft","2013","Realschule","Hamburg","6","0.0774105978516924","0.0230966891040062","0.131724506599379"
"Oft","2013","Realschule","Niedersachsen","51","0.0615947363945409","0.0443655682231558","0.078823904565926"
"Oft","2013","Realschule","Bremen","2","","",""
"Oft","2013","Realschule","Nordrhein-Westfalen","77","0.0791990455797259","0.0631379179671187","0.095260173192333"
"Oft","2013","Realschule","Hessen","34","0.100305534845852","0.0716438419109603","0.128967227780743"
"Oft","2013","Realschule","Rheinland-Pfalz,Saarland","23","","",""
"Oft","2013","Realschule","Baden-Wuerttemberg","65","0.0797950220473399","0.0608149700152763","0.0987750740794035"
"Oft","2013","Realschule","Bayern","75","0.0774034189481691","0.0610915114162686","0.0937153264800695"
"Oft","2013","Realschule","Saarland","","","",""
"Oft","2013","Realschule","Berlin","33","0.103832629651959","0.0677137475938997","0.139951511710018"
"Oft","2013","Realschule","Brandenburg","36","0.0911139035918788","0.0618707855188632","0.120357021664894"
"Oft","2013","Realschule","Mecklenburg-Vorpommern","33","0.143893275223134","0.0999442494909375","0.187842300955331"
"Oft","2013","Realschule","Sachsen","70","0.0943351625100697","0.0731461871089399","0.115524137911199"
"Oft","2013","Realschule","Sachsen-Anhalt","35","0.0787880027722434","0.052118501402855","0.105457504141632"
"Oft","2013","Realschule","Thueringen","45","0.106597423177044","0.0765794041992662","0.136615442154823"
"Oft","2013","(Fach-)Abitur","Schleswig-Holstein","7","0.048497107847472","0.0114276518930172","0.0855665638019269"
"Oft","2013","(Fach-)Abitur","Hamburg","5","0.054252684389704","0.000414326000094639","0.108091042779313"
"Oft","2013","(Fach-)Abitur","Niedersachsen","29","","",""
"Oft","2013","(Fach-)Abitur","Bremen","","","",""
"Oft","2013","(Fach-)Abitur","Nordrhein-Westfalen","67","0.0703227066024456","0.053514897329353","0.0871305158755383"
"Oft","2013","(Fach-)Abitur","Hessen","19","","",""
"Oft","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","16","","",""
"Oft","2013","(Fach-)Abitur","Baden-Wuerttemberg","28","","",""
"Oft","2013","(Fach-)Abitur","Bayern","40","0.0684248622635425","0.0451237994452996","0.0917259250817853"
"Oft","2013","(Fach-)Abitur","Saarland","","","",""
"Oft","2013","(Fach-)Abitur","Berlin","15","","",""
"Oft","2013","(Fach-)Abitur","Brandenburg","12","","",""
"Oft","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Oft","2013","(Fach-)Abitur","Sachsen","11","","",""
"Oft","2013","(Fach-)Abitur","Sachsen-Anhalt","2","","",""
"Oft","2013","(Fach-)Abitur","Thueringen","4","0.0357591947855059","-0.00571608716033961","0.0772344767313514"
"Oft","2013","AkademikerIn","Schleswig-Holstein","9","0.0429698419950621","0.0102988799246633","0.0756408040654609"
"Oft","2013","AkademikerIn","Hamburg","10","","",""
"Oft","2013","AkademikerIn","Niedersachsen","39","0.104824994791337","0.0775344749310635","0.13211551465161"
"Oft","2013","AkademikerIn","Bremen","8","0.133889115645791","0.0422101845941982","0.225568046697383"
"Oft","2013","AkademikerIn","Nordrhein-Westfalen","64","0.0570765524494634","0.0434105540749649","0.0707425508239619"
"Oft","2013","AkademikerIn","Hessen","30","0.0762872869731633","0.0528070816388616","0.0997674923074649"
"Oft","2013","AkademikerIn","Rheinland-Pfalz,Saarland","13","","",""
"Oft","2013","AkademikerIn","Baden-Wuerttemberg","45","0.0763870060073866","0.0567940257129201","0.095979986301853"
"Oft","2013","AkademikerIn","Bayern","46","0.0639227699529032","0.0469826895794333","0.0808628503263731"
"Oft","2013","AkademikerIn","Saarland","","","",""
"Oft","2013","AkademikerIn","Berlin","44","0.12105698668398","0.0877297373579615","0.154384236009999"
"Oft","2013","AkademikerIn","Brandenburg","20","","",""
"Oft","2013","AkademikerIn","Mecklenburg-Vorpommern","14","","",""
"Oft","2013","AkademikerIn","Sachsen","27","","",""
"Oft","2013","AkademikerIn","Sachsen-Anhalt","15","","",""
"Oft","2013","AkademikerIn","Thueringen","14","","",""
"Manchmal","2013","(noch) kein Abschluss","Schleswig-Holstein","11","","",""
"Manchmal","2013","(noch) kein Abschluss","Hamburg","2","","",""
"Manchmal","2013","(noch) kein Abschluss","Niedersachsen","24","","",""
"Manchmal","2013","(noch) kein Abschluss","Bremen","2","","",""
"Manchmal","2013","(noch) kein Abschluss","Nordrhein-Westfalen","67","0.335015474737318","0.272503353359423","0.397527596115213"
"Manchmal","2013","(noch) kein Abschluss","Hessen","24","","",""
"Manchmal","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","9","0.177227390850462","0.0603416598708076","0.294113121830117"
"Manchmal","2013","(noch) kein Abschluss","Baden-Wuerttemberg","23","","",""
"Manchmal","2013","(noch) kein Abschluss","Bayern","42","0.357822680495223","0.271332161875755","0.444313199114691"
"Manchmal","2013","(noch) kein Abschluss","Saarland","","","",""
"Manchmal","2013","(noch) kein Abschluss","Berlin","12","","",""
"Manchmal","2013","(noch) kein Abschluss","Brandenburg","7","0.684583029643854","0.480931026745495","0.888235032542213"
"Manchmal","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","6","0.327864594176364","0.111000583617532","0.544728604735196"
"Manchmal","2013","(noch) kein Abschluss","Sachsen","7","0.381686820620695","0.19495460467454","0.568419036566849"
"Manchmal","2013","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Manchmal","2013","(noch) kein Abschluss","Thueringen","5","0.583732569398765","0.30483119982988","0.862633938967649"
"Manchmal","2013","Hauptschule","Schleswig-Holstein","95","0.367331617631583","0.311655484022761","0.423007751240404"
"Manchmal","2013","Hauptschule","Hamburg","30","0.283498352836521","0.193807926084522","0.37318877958852"
"Manchmal","2013","Hauptschule","Niedersachsen","242","","",""
"Manchmal","2013","Hauptschule","Bremen","15","","",""
"Manchmal","2013","Hauptschule","Nordrhein-Westfalen","555","0.35666609099033","0.333475717312889","0.379856464667771"
"Manchmal","2013","Hauptschule","Hessen","155","","",""
"Manchmal","2013","Hauptschule","Rheinland-Pfalz,Saarland","176","","",""
"Manchmal","2013","Hauptschule","Baden-Wuerttemberg","336","0.378954365543787","0.348186198896598","0.409722532190976"
"Manchmal","2013","Hauptschule","Bayern","484","0.31573215909104","0.292241421828939","0.33922289635314"
"Manchmal","2013","Hauptschule","Saarland","","","",""
"Manchmal","2013","Hauptschule","Berlin","61","0.357496938737145","0.283922314442293","0.431071563031998"
"Manchmal","2013","Hauptschule","Brandenburg","85","0.404938852930448","0.342705290462089","0.467172415398806"
"Manchmal","2013","Hauptschule","Mecklenburg-Vorpommern","37","0.323254023217415","0.239916571491361","0.406591474943469"
"Manchmal","2013","Hauptschule","Sachsen","128","","",""
"Manchmal","2013","Hauptschule","Sachsen-Anhalt","72","0.332628876183611","0.272644575789019","0.392613176578203"
"Manchmal","2013","Hauptschule","Thueringen","73","0.289113457807761","0.234530199833998","0.343696715781524"
"Manchmal","2013","Realschule","Schleswig-Holstein","108","","",""
"Manchmal","2013","Realschule","Hamburg","29","","",""
"Manchmal","2013","Realschule","Niedersachsen","260","","",""
"Manchmal","2013","Realschule","Bremen","12","","",""
"Manchmal","2013","Realschule","Nordrhein-Westfalen","387","0.382828130156323","0.353918791209713","0.411737469102933"
"Manchmal","2013","Realschule","Hessen","160","","",""
"Manchmal","2013","Realschule","Rheinland-Pfalz,Saarland","85","0.334410231123586","0.280664332047645","0.388156130199528"
"Manchmal","2013","Realschule","Baden-Wuerttemberg","258","","",""
"Manchmal","2013","Realschule","Bayern","352","0.310553035713638","0.282308328336978","0.338797743090299"
"Manchmal","2013","Realschule","Saarland","","","",""
"Manchmal","2013","Realschule","Berlin","103","","",""
"Manchmal","2013","Realschule","Brandenburg","147","","",""
"Manchmal","2013","Realschule","Mecklenburg-Vorpommern","111","","",""
"Manchmal","2013","Realschule","Sachsen","278","","",""
"Manchmal","2013","Realschule","Sachsen-Anhalt","137","","",""
"Manchmal","2013","Realschule","Thueringen","150","","",""
"Manchmal","2013","(Fach-)Abitur","Schleswig-Holstein","51","0.510821920685991","0.424559529521676","0.597084311850305"
"Manchmal","2013","(Fach-)Abitur","Hamburg","18","","",""
"Manchmal","2013","(Fach-)Abitur","Niedersachsen","89","0.316841530490368","0.263840536419522","0.369842524561214"
"Manchmal","2013","(Fach-)Abitur","Bremen","4","0.396738905850225","0.176762376923727","0.616715434776723"
"Manchmal","2013","(Fach-)Abitur","Nordrhein-Westfalen","279","","",""
"Manchmal","2013","(Fach-)Abitur","Hessen","90","0.351737148480628","0.295093469302367","0.408380827658889"
"Manchmal","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","61","0.44769733302537","0.374024072529587","0.521370593521152"
"Manchmal","2013","(Fach-)Abitur","Baden-Wuerttemberg","117","","",""
"Manchmal","2013","(Fach-)Abitur","Bayern","162","","",""
"Manchmal","2013","(Fach-)Abitur","Saarland","","","",""
"Manchmal","2013","(Fach-)Abitur","Berlin","53","0.3999136645008","0.316025163551916","0.483802165449683"
"Manchmal","2013","(Fach-)Abitur","Brandenburg","42","0.417598289253583","0.320940074978047","0.514256503529118"
"Manchmal","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","22","","",""
"Manchmal","2013","(Fach-)Abitur","Sachsen","47","0.434680682130364","0.352272037008339","0.51708932725239"
"Manchmal","2013","(Fach-)Abitur","Sachsen-Anhalt","31","0.402241910765592","0.287372217464123","0.517111604067061"
"Manchmal","2013","(Fach-)Abitur","Thueringen","29","","",""
"Manchmal","2013","AkademikerIn","Schleswig-Holstein","53","0.410380576130047","0.331131077602702","0.489630074657392"
"Manchmal","2013","AkademikerIn","Hamburg","32","0.235295975990884","0.161522513306442","0.309069438675326"
"Manchmal","2013","AkademikerIn","Niedersachsen","152","","",""
"Manchmal","2013","AkademikerIn","Bremen","19","","",""
"Manchmal","2013","AkademikerIn","Nordrhein-Westfalen","353","0.364843929970701","0.33648642155769","0.393201438383713"
"Manchmal","2013","AkademikerIn","Hessen","183","","",""
"Manchmal","2013","AkademikerIn","Rheinland-Pfalz,Saarland","77","0.285064212983538","0.229763214034244","0.340365211932832"
"Manchmal","2013","AkademikerIn","Baden-Wuerttemberg","204","","",""
"Manchmal","2013","AkademikerIn","Bayern","262","","",""
"Manchmal","2013","AkademikerIn","Saarland","","","",""
"Manchmal","2013","AkademikerIn","Berlin","118","","",""
"Manchmal","2013","AkademikerIn","Brandenburg","95","0.408942186626604","0.349067376694548","0.46881699655866"
"Manchmal","2013","AkademikerIn","Mecklenburg-Vorpommern","59","0.508060793054481","0.424950607846061","0.5911709782629"
"Manchmal","2013","AkademikerIn","Sachsen","176","","",""
"Manchmal","2013","AkademikerIn","Sachsen-Anhalt","72","0.351611145130795","0.288517468225484","0.414704822036107"
"Manchmal","2013","AkademikerIn","Thueringen","75","0.432383795940758","0.365696630494323","0.499070961387194"
"Selten","2013","(noch) kein Abschluss","Schleswig-Holstein","15","","",""
"Selten","2013","(noch) kein Abschluss","Hamburg","6","0.834835156874072","0.624739711470902","1.04493060227724"
"Selten","2013","(noch) kein Abschluss","Niedersachsen","35","0.418054445285912","0.315581153333068","0.520527737238756"
"Selten","2013","(noch) kein Abschluss","Bremen","1","","",""
"Selten","2013","(noch) kein Abschluss","Nordrhein-Westfalen","76","0.318473551618719","0.256770864691406","0.380176238546031"
"Selten","2013","(noch) kein Abschluss","Hessen","27","","",""
"Selten","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","16","","",""
"Selten","2013","(noch) kein Abschluss","Baden-Wuerttemberg","30","0.398937037391359","0.294837022636047","0.50303705214667"
"Selten","2013","(noch) kein Abschluss","Bayern","38","0.243319565051782","0.165899798843713","0.320739331259851"
"Selten","2013","(noch) kein Abschluss","Saarland","","","",""
"Selten","2013","(noch) kein Abschluss","Berlin","8","0.430127799900757","0.246745857969818","0.613509741831695"
"Selten","2013","(noch) kein Abschluss","Brandenburg","9","0.206688991134148","0.0292236670786118","0.384154315189684"
"Selten","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","7","0.339913035473016","0.121088343119665","0.558737727826367"
"Selten","2013","(noch) kein Abschluss","Sachsen","10","","",""
"Selten","2013","(noch) kein Abschluss","Sachsen-Anhalt","11","","",""
"Selten","2013","(noch) kein Abschluss","Thueringen","3","","",""
"Selten","2013","Hauptschule","Schleswig-Holstein","112","","",""
"Selten","2013","Hauptschule","Hamburg","32","0.372033008608245","0.275844903551403","0.468221113665087"
"Selten","2013","Hauptschule","Niedersachsen","283","","",""
"Selten","2013","Hauptschule","Bremen","21","","",""
"Selten","2013","Hauptschule","Nordrhein-Westfalen","544","0.327117131201546","0.304403843896007","0.349830418507085"
"Selten","2013","Hauptschule","Hessen","162","","",""
"Selten","2013","Hauptschule","Rheinland-Pfalz,Saarland","183","","",""
"Selten","2013","Hauptschule","Baden-Wuerttemberg","352","0.349450259084867","0.319210429266049","0.379690088903686"
"Selten","2013","Hauptschule","Bayern","562","0.363085258451309","0.338781741114157","0.387388775788461"
"Selten","2013","Hauptschule","Saarland","","","",""
"Selten","2013","Hauptschule","Berlin","54","0.358311784642517","0.284700081405219","0.431923487879814"
"Selten","2013","Hauptschule","Brandenburg","83","0.308289200026803","0.24974409705052","0.366834303003086"
"Selten","2013","Hauptschule","Mecklenburg-Vorpommern","49","0.40492863392591","0.317464665841424","0.492392602010395"
"Selten","2013","Hauptschule","Sachsen","116","","",""
"Selten","2013","Hauptschule","Sachsen-Anhalt","90","0.358192463883331","0.297149649816226","0.419235277950436"
"Selten","2013","Hauptschule","Thueringen","79","0.242546194903866","0.190940163451701","0.294152226356032"
"Selten","2013","Realschule","Schleswig-Holstein","113","","",""
"Selten","2013","Realschule","Hamburg","30","0.281626152962854","0.190210963297577","0.373041342628131"
"Selten","2013","Realschule","Niedersachsen","310","0.423408207764061","0.38799941204343","0.458817003484692"
"Selten","2013","Realschule","Bremen","16","","",""
"Selten","2013","Realschule","Nordrhein-Westfalen","393","0.368714703046924","0.34002069315689","0.397408712936959"
"Selten","2013","Realschule","Hessen","165","","",""
"Selten","2013","Realschule","Rheinland-Pfalz,Saarland","116","","",""
"Selten","2013","Realschule","Baden-Wuerttemberg","315","0.424240955560671","0.389623599856964","0.458858311264379"
"Selten","2013","Realschule","Bayern","414","0.417632027907802","0.387528707704373","0.44773534811123"
"Selten","2013","Realschule","Saarland","","","",""
"Selten","2013","Realschule","Berlin","93","0.352959362866535","0.296374412194959","0.40954431353811"
"Selten","2013","Realschule","Brandenburg","127","","",""
"Selten","2013","Realschule","Mecklenburg-Vorpommern","74","0.296865199468945","0.239656247708737","0.354074151229153"
"Selten","2013","Realschule","Sachsen","287","","",""
"Selten","2013","Realschule","Sachsen-Anhalt","156","","",""
"Selten","2013","Realschule","Thueringen","127","","",""
"Selten","2013","(Fach-)Abitur","Schleswig-Holstein","57","0.380636507561886","0.296848616906544","0.464424398217229"
"Selten","2013","(Fach-)Abitur","Hamburg","28","","",""
"Selten","2013","(Fach-)Abitur","Niedersachsen","122","","",""
"Selten","2013","(Fach-)Abitur","Bremen","7","0.101509045306729","-0.0342849345512653","0.237303025164724"
"Selten","2013","(Fach-)Abitur","Nordrhein-Westfalen","353","0.383011630291099","0.35105641997922","0.414966840602979"
"Selten","2013","(Fach-)Abitur","Hessen","121","","",""
"Selten","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","62","0.32010932700352","0.250990275069962","0.389228378937079"
"Selten","2013","(Fach-)Abitur","Baden-Wuerttemberg","163","","",""
"Selten","2013","(Fach-)Abitur","Bayern","172","","",""
"Selten","2013","(Fach-)Abitur","Saarland","","","",""
"Selten","2013","(Fach-)Abitur","Berlin","50","0.354418092476982","0.272506369640219","0.436329815313744"
"Selten","2013","(Fach-)Abitur","Brandenburg","31","0.276964697302325","0.189256527163482","0.364672867441167"
"Selten","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","25","","",""
"Selten","2013","(Fach-)Abitur","Sachsen","55","0.329879288585781","0.251717455520678","0.408041121650883"
"Selten","2013","(Fach-)Abitur","Sachsen-Anhalt","30","0.4227288197204","0.307005752058447","0.538451887382353"
"Selten","2013","(Fach-)Abitur","Thueringen","28","","",""
"Selten","2013","AkademikerIn","Schleswig-Holstein","60","0.443234910520767","0.363201705124061","0.523268115917473"
"Selten","2013","AkademikerIn","Hamburg","45","0.446115591101575","0.359662703923598","0.532568478279552"
"Selten","2013","AkademikerIn","Niedersachsen","199","","",""
"Selten","2013","AkademikerIn","Bremen","21","","",""
"Selten","2013","AkademikerIn","Nordrhein-Westfalen","442","0.385485762541455","0.356814657851226","0.414156867231684"
"Selten","2013","AkademikerIn","Hessen","208","","",""
"Selten","2013","AkademikerIn","Rheinland-Pfalz,Saarland","106","","",""
"Selten","2013","AkademikerIn","Baden-Wuerttemberg","323","0.49386636284899","0.456987029258866","0.530745696439114"
"Selten","2013","AkademikerIn","Bayern","345","0.390063328715626","0.356284719285885","0.423841938145366"
"Selten","2013","AkademikerIn","Saarland","","","",""
"Selten","2013","AkademikerIn","Berlin","145","","",""
"Selten","2013","AkademikerIn","Brandenburg","118","","",""
"Selten","2013","AkademikerIn","Mecklenburg-Vorpommern","50","0.312114159725193","0.235084919946282","0.389143399504103"
"Selten","2013","AkademikerIn","Sachsen","169","","",""
"Selten","2013","AkademikerIn","Sachsen-Anhalt","100","","",""
"Selten","2013","AkademikerIn","Thueringen","90","0.342051648839188","0.278192679318671","0.405910618359705"
"Nie","2013","(noch) kein Abschluss","Schleswig-Holstein","5","0.0748106473172272","-0.00883691941978415","0.158458214054239"
"Nie","2013","(noch) kein Abschluss","Hamburg","2","","",""
"Nie","2013","(noch) kein Abschluss","Niedersachsen","19","","",""
"Nie","2013","(noch) kein Abschluss","Bremen","3","","",""
"Nie","2013","(noch) kein Abschluss","Nordrhein-Westfalen","43","0.22793209688477","0.172372827561604","0.283491366207936"
"Nie","2013","(noch) kein Abschluss","Hessen","14","","",""
"Nie","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","8","0.34906360689349","0.203156070291634","0.494971143495347"
