year,age_gr,quintil_oecd,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,30-45 y.,5th Quintile,In my current field/ field I was trained in,0.03604,32,32,-0.02957,0.10165
1996,46-65 y.,1st Quintile,Does not matter,0.10948,68,68,0.03471,0.18425
1996,46-65 y.,2nd Quintile,Does not matter,0.04028,31,31,-0.03008,0.11063
1996,46-65 y.,3rd Quintile,Does not matter,0.04851,35,35,-0.02371,0.12072
1997,17-29 y.,1st Quintile,In my current field/ field I was trained in,0.10742,63,306,0.07267,0.14217
1997,17-29 y.,1st Quintile,Do something new,0.07530,43,306,0.04569,0.10492
1997,17-29 y.,1st Quintile,Does not matter,0.10874,68,306,0.07380,0.14368
1997,17-29 y.,1st Quintile,Does not apply/do not (yet) have a job,0.17739,132,306,0.13451,0.22026
1997,17-29 y.,2nd Quintile,In my current field/ field I was trained in,0.07089,50,230,0.03765,0.10412
1997,17-29 y.,2nd Quintile,Does not matter,0.05439,39,230,0.02501,0.08376
1997,17-29 y.,2nd Quintile,Does not apply/do not (yet) have a job,0.19174,141,230,0.14075,0.24273
1997,17-29 y.,3rd Quintile,In my current field/ field I was trained in,0.08213,43,142,0.03681,0.12745
1997,17-29 y.,3rd Quintile,Does not apply/do not (yet) have a job,0.14517,99,142,0.08702,0.20332
1997,17-29 y.,4th Quintile,In my current field/ field I was trained in,0.05595,38,124,0.01533,0.09656
1997,17-29 y.,4th Quintile,Does not apply/do not (yet) have a job,0.14089,86,124,0.07941,0.20238
1997,17-29 y.,5th Quintile,Does not apply/do not (yet) have a job,0.17656,61,61,0.08008,0.27304
1997,30-45 y.,1st Quintile,In my current field/ field I was trained in,0.07910,56,269,0.04678,0.11141
1997,30-45 y.,1st Quintile,Do something new,0.07955,36,269,0.04716,0.11195
1997,30-45 y.,1st Quintile,Does not matter,0.14486,134,269,0.10272,0.18700
1997,30-45 y.,1st Quintile,Does not apply/do not (yet) have a job,0.04248,43,269,0.01834,0.06663
1997,30-45 y.,2nd Quintile,In my current field/ field I was trained in,0.07009,64,143,0.02810,0.11208
1997,30-45 y.,2nd Quintile,Does not matter,0.08494,79,143,0.03908,0.13080
1997,30-45 y.,3rd Quintile,In my current field/ field I was trained in,0.06233,53,96,0.01372,0.11095
1997,30-45 y.,3rd Quintile,Does not matter,0.04412,43,96,0.00282,0.08542
1997,30-45 y.,4th Quintile,In my current field/ field I was trained in,0.04878,36,72,-0.00132,0.09889
1997,30-45 y.,4th Quintile,Does not matter,0.03716,36,72,-0.00684,0.08116
1997,30-45 y.,5th Quintile,In my current field/ field I was trained in,0.03585,36,36,-0.02574,0.09745
1997,46-65 y.,1st Quintile,Does not matter,0.10865,56,56,0.02640,0.19089
1997,46-65 y.,2nd Quintile,Does not matter,0.03905,41,41,-0.02098,0.09908
1997,46-65 y.,3rd Quintile,Does not matter,0.03704,33,33,-0.02840,0.10248
1998,17-29 y.,1st Quintile,In my current field/ field I was trained in,0.07486,57,303,0.04518,0.10454
1998,17-29 y.,1st Quintile,Do something new,0.05690,39,303,0.03077,0.08302
1998,17-29 y.,1st Quintile,Does not matter,0.08285,52,303,0.05176,0.11394
1998,17-29 y.,1st Quintile,Does not apply/do not (yet) have a job,0.21012,155,303,0.16417,0.25607
1998,17-29 y.,2nd Quintile,In my current field/ field I was trained in,0.09605,51,217,0.05675,0.13534
1998,17-29 y.,2nd Quintile,Does not matter,0.05391,41,217,0.02380,0.08403
1998,17-29 y.,2nd Quintile,Does not apply/do not (yet) have a job,0.18453,125,217,0.13279,0.23626
1998,17-29 y.,3rd Quintile,In my current field/ field I was trained in,0.06995,39,137,0.02708,0.11282
1998,17-29 y.,3rd Quintile,Does not apply/do not (yet) have a job,0.17373,98,137,0.11005,0.23741
1998,17-29 y.,4th Quintile,Does not apply/do not (yet) have a job,0.14108,77,77,0.06281,0.21934
1998,17-29 y.,5th Quintile,Does not apply/do not (yet) have a job,0.23700,72,72,0.13809,0.33592
1998,30-45 y.,1st Quintile,In my current field/ field I was trained in,0.08592,52,250,0.05111,0.12073
1998,30-45 y.,1st Quintile,Do something new,0.05600,36,250,0.02744,0.08456
1998,30-45 y.,1st Quintile,Does not matter,0.17121,124,250,0.12442,0.21800
1998,30-45 y.,1st Quintile,Does not apply/do not (yet) have a job,0.04640,38,250,0.02028,0.07253
1998,30-45 y.,2nd Quintile,In my current field/ field I was trained in,0.07158,67,144,0.02933,0.11383
1998,30-45 y.,2nd Quintile,Does not matter,0.07433,77,144,0.03134,0.11732
1998,30-45 y.,3rd Quintile,In my current field/ field I was trained in,0.06352,57,96,0.01448,0.11257
1998,30-45 y.,3rd Quintile,Does not matter,0.03597,39,96,-0.00148,0.07342
1998,30-45 y.,4th Quintile,In my current field/ field I was trained in,0.04140,39,39,-0.02194,0.10475
1998,30-45 y.,5th Quintile,In my current field/ field I was trained in,0.04074,32,32,-0.02885,0.11032
1998,46-65 y.,1st Quintile,Does not matter,0.10746,55,55,0.02486,0.19007
1998,46-65 y.,3rd Quintile,Does not matter,0.02834,31,31,-0.03104,0.08772
1999,17-29 y.,1st Quintile,In my current field/ field I was trained in,0.05822,52,323,0.03265,0.08380
1999,17-29 y.,1st Quintile,Do something new,0.06404,44,323,0.03729,0.09078
1999,17-29 y.,1st Quintile,Does not matter,0.07699,57,323,0.04787,0.10610
1999,17-29 y.,1st Quintile,Does not apply/do not (yet) have a job,0.23906,170,323,0.19247,0.28564
1999,17-29 y.,2nd Quintile,In my current field/ field I was trained in,0.06041,44,205,0.02772,0.09310
1999,17-29 y.,2nd Quintile,Does not matter,0.05417,34,205,0.02311,0.08523
1999,17-29 y.,2nd Quintile,Does not apply/do not (yet) have a job,0.19720,127,205,0.14260,0.25180
1999,17-29 y.,3rd Quintile,In my current field/ field I was trained in,0.06143,37,132,0.02031,0.10255
1999,17-29 y.,3rd Quintile,Does not apply/do not (yet) have a job,0.15029,95,132,0.08909,0.21149
1999,17-29 y.,4th Quintile,Does not apply/do not (yet) have a job,0.10703,67,67,0.03245,0.18162
1999,17-29 y.,5th Quintile,Does not apply/do not (yet) have a job,0.22888,86,86,0.13957,0.31820
1999,30-45 y.,1st Quintile,In my current field/ field I was trained in,0.08935,71,201,0.04981,0.12888
1999,30-45 y.,1st Quintile,Does not matter,0.13709,130,201,0.08942,0.18475
1999,30-45 y.,2nd Quintile,In my current field/ field I was trained in,0.06000,60,164,0.02354,0.09646
1999,30-45 y.,2nd Quintile,Do something new,0.04335,34,164,0.01209,0.07462
1999,30-45 y.,2nd Quintile,Does not matter,0.06090,70,164,0.02419,0.09762
1999,30-45 y.,3rd Quintile,In my current field/ field I was trained in,0.07088,56,100,0.02033,0.12143
1999,30-45 y.,3rd Quintile,Does not matter,0.04875,44,100,0.00633,0.09116
1999,30-45 y.,4th Quintile,In my current field/ field I was trained in,0.03147,38,38,-0.02478,0.08773
1999,46-65 y.,1st Quintile,Does not matter,0.08712,52,52,0.00972,0.16452
1999,46-65 y.,2nd Quintile,Does not matter,0.04373,32,32,-0.02826,0.11572
1999,46-65 y.,3rd Quintile,Does not matter,0.03280,31,31,-0.03094,0.09654
2000,17-29 y.,1st Quintile,In my current field/ field I was trained in,0.09158,65,320,0.05993,0.12323
2000,17-29 y.,1st Quintile,Do something new,0.05337,34,320,0.02870,0.07803
2000,17-29 y.,1st Quintile,Does not matter,0.07575,51,320,0.04671,0.10478
2000,17-29 y.,1st Quintile,Does not apply/do not (yet) have a job,0.24835,170,320,0.20094,0.29576
2000,17-29 y.,2nd Quintile,In my current field/ field I was trained in,0.05846,40,204,0.02619,0.09074
2000,17-29 y.,2nd Quintile,Does not matter,0.03822,33,204,0.01184,0.06459
2000,17-29 y.,2nd Quintile,Does not apply/do not (yet) have a job,0.19269,131,204,0.13844,0.24695
2000,17-29 y.,3rd Quintile,In my current field/ field I was trained in,0.05984,40,138,0.02012,0.09956
2000,17-29 y.,3rd Quintile,Does not apply/do not (yet) have a job,0.17081,98,138,0.10779,0.23383
2000,17-29 y.,4th Quintile,Does not apply/do not (yet) have a job,0.14161,85,85,0.06705,0.21617
2000,17-29 y.,5th Quintile,Does not apply/do not (yet) have a job,0.22322,78,78,0.13021,0.31622
2000,30-45 y.,1st Quintile,In my current field/ field I was trained in,0.09322,68,222,0.05489,0.13156
2000,30-45 y.,1st Quintile,Does not matter,0.13060,115,222,0.08618,0.17503
2000,30-45 y.,1st Quintile,Does not apply/do not (yet) have a job,0.03896,39,222,0.01345,0.06447
2000,30-45 y.,2nd Quintile,In my current field/ field I was trained in,0.05692,62,170,0.02199,0.09185
2000,30-45 y.,2nd Quintile,Do something new,0.03334,32,170,0.00627,0.06040
2000,30-45 y.,2nd Quintile,Does not matter,0.07705,76,170,0.03684,0.11725
2000,30-45 y.,3rd Quintile,In my current field/ field I was trained in,0.05390,52,102,0.00986,0.09795
2000,30-45 y.,3rd Quintile,Does not matter,0.04876,50,102,0.00676,0.09077
2000,30-45 y.,4th Quintile,In my current field/ field I was trained in,0.04012,38,38,-0.02311,0.10335
2000,46-65 y.,1st Quintile,Does not matter,0.08450,53,53,0.00890,0.16009
2001,17-29 y.,1st Quintile,In my current field/ field I was trained in,0.07380,72,427,0.04897,0.09862
2001,17-29 y.,1st Quintile,Do something new,0.03836,42,427,0.02012,0.05660
2001,17-29 y.,1st Quintile,Does not matter,0.06789,78,427,0.04400,0.09178
2001,17-29 y.,1st Quintile,Does not apply/do not (yet) have a job,0.22762,235,427,0.18780,0.26743
2001,17-29 y.,2nd Quintile,In my current field/ field I was trained in,0.06453,65,299,0.03663,0.09242
2001,17-29 y.,2nd Quintile,Does not matter,0.04654,44,299,0.02262,0.07045
2001,17-29 y.,2nd Quintile,Does not apply/do not (yet) have a job,0.17753,190,299,0.13414,0.22091
2001,17-29 y.,3rd Quintile,In my current field/ field I was trained in,0.06313,49,206,0.02984,0.09642
2001,17-29 y.,3rd Quintile,Does not apply/do not (yet) have a job,0.17177,157,206,0.12013,0.22340
2001,17-29 y.,4th Quintile,In my current field/ field I was trained in,0.04674,41,197,0.01719,0.07629
2001,17-29 y.,4th Quintile,Does not apply/do not (yet) have a job,0.18318,156,197,0.12902,0.23733
2001,17-29 y.,5th Quintile,Does not apply/do not (yet) have a job,0.18825,121,121,0.11831,0.25819
2001,30-45 y.,1st Quintile,In my current field/ field I was trained in,0.08613,93,381,0.05792,0.11434
2001,30-45 y.,1st Quintile,Do something new,0.06102,70,381,0.03695,0.08508
2001,30-45 y.,1st Quintile,Does not matter,0.11543,165,381,0.08330,0.14756
2001,30-45 y.,1st Quintile,Does not apply/do not (yet) have a job,0.04198,53,381,0.02182,0.06214
2001,30-45 y.,2nd Quintile,In my current field/ field I was trained in,0.06419,110,241,0.03318,0.09519
2001,30-45 y.,2nd Quintile,Do something new,0.03234,46,241,0.00996,0.05472
2001,30-45 y.,2nd Quintile,Does not matter,0.06072,85,241,0.03051,0.09093
2001,30-45 y.,3rd Quintile,In my current field/ field I was trained in,0.05676,94,195,0.02420,0.08932
2001,30-45 y.,3rd Quintile,Do something new,0.02332,41,195,0.00208,0.04455
2001,30-45 y.,3rd Quintile,Does not matter,0.03639,60,195,0.01004,0.06274
2001,30-45 y.,4th Quintile,In my current field/ field I was trained in,0.03635,59,105,0.00038,0.07233
2001,30-45 y.,4th Quintile,Does not matter,0.02797,46,105,-0.00372,0.05966
2001,30-45 y.,5th Quintile,In my current field/ field I was trained in,0.04339,64,64,-0.00692,0.09370
2001,46-65 y.,1st Quintile,In my current field/ field I was trained in,0.04334,36,163,0.01198,0.07469
2001,46-65 y.,1st Quintile,Do something new,0.03550,34,163,0.00700,0.06399
2001,46-65 y.,1st Quintile,Does not matter,0.09827,93,163,0.05243,0.14411
2001,46-65 y.,2nd Quintile,Does not matter,0.03417,47,47,-0.01833,0.08666
2001,46-65 y.,3rd Quintile,Does not matter,0.03456,54,54,-0.01462,0.08374
2001,46-65 y.,4th Quintile,Does not matter,0.01874,35,35,-0.02684,0.06431
2003,17-29 y.,1st Quintile,In my current field/ field I was trained in,0.04932,44,388,0.02775,0.07089
2003,17-29 y.,1st Quintile,Do something new,0.04405,37,388,0.02360,0.06449
2003,17-29 y.,1st Quintile,Does not matter,0.08348,67,388,0.05592,0.11103
2003,17-29 y.,1st Quintile,Does not apply/do not (yet) have a job,0.28717,240,388,0.24209,0.33225
2003,17-29 y.,2nd Quintile,In my current field/ field I was trained in,0.06561,55,263,0.03563,0.09559
2003,17-29 y.,2nd Quintile,Does not matter,0.04343,42,263,0.01875,0.06811
2003,17-29 y.,2nd Quintile,Does not apply/do not (yet) have a job,0.17900,166,263,0.13258,0.22541
2003,17-29 y.,3rd Quintile,In my current field/ field I was trained in,0.05146,39,201,0.02084,0.08208
2003,17-29 y.,3rd Quintile,Does not apply/do not (yet) have a job,0.18154,162,201,0.12812,0.23497
2003,17-29 y.,4th Quintile,Does not apply/do not (yet) have a job,0.14886,171,171,0.09535,0.20237
2003,17-29 y.,5th Quintile,Does not apply/do not (yet) have a job,0.25126,248,248,0.19717,0.30535
2003,30-45 y.,1st Quintile,In my current field/ field I was trained in,0.09414,81,351,0.06354,0.12473
2003,30-45 y.,1st Quintile,Do something new,0.05234,51,351,0.02901,0.07567
2003,30-45 y.,1st Quintile,Does not matter,0.18122,177,351,0.14087,0.22158
2003,30-45 y.,1st Quintile,Does not apply/do not (yet) have a job,0.04650,42,351,0.02444,0.06856
2003,30-45 y.,2nd Quintile,In my current field/ field I was trained in,0.06770,76,225,0.03480,0.10061
2003,30-45 y.,2nd Quintile,Do something new,0.04201,47,225,0.01574,0.06828
2003,30-45 y.,2nd Quintile,Does not matter,0.07903,102,225,0.04370,0.11436
2003,30-45 y.,3rd Quintile,In my current field/ field I was trained in,0.05175,67,171,0.01845,0.08505
2003,30-45 y.,3rd Quintile,Do something new,0.01974,31,171,-0.00117,0.04064
2003,30-45 y.,3rd Quintile,Does not matter,0.04550,73,171,0.01417,0.07683
2003,30-45 y.,4th Quintile,In my current field/ field I was trained in,0.04593,73,114,0.00734,0.08453
2003,30-45 y.,4th Quintile,Does not matter,0.02831,41,114,-0.00227,0.05890
2003,30-45 y.,5th Quintile,In my current field/ field I was trained in,0.02972,62,115,-0.00145,0.06090
2003,30-45 y.,5th Quintile,Does not matter,0.02678,53,115,-0.00286,0.05642
2003,46-65 y.,1st Quintile,In my current field/ field I was trained in,0.04252,37,173,0.01236,0.07267
2003,46-65 y.,1st Quintile,Does not matter,0.15882,136,173,0.10420,0.21345
2003,46-65 y.,2nd Quintile,Does not matter,0.05682,61,61,-0.00176,0.11539
2003,46-65 y.,3rd Quintile,Does not matter,0.03757,54,54,-0.01362,0.08877
2003,46-65 y.,4th Quintile,Does not matter,0.02695,45,45,-0.02090,0.07480
2003,46-65 y.,5th Quintile,In my current field/ field I was trained in,0.00978,36,79,-0.01206,0.03162
2003,46-65 y.,5th Quintile,Does not matter,0.01578,43,79,-0.01188,0.04344
2005,17-29 y.,1st Quintile,In my current field/ field I was trained in,0.06385,55,383,0.03934,0.08837
2005,17-29 y.,1st Quintile,Do something new,0.04118,35,383,0.02126,0.06111
2005,17-29 y.,1st Quintile,Does not matter,0.09368,91,383,0.06446,0.12291
2005,17-29 y.,1st Quintile,Does not apply/do not (yet) have a job,0.20713,202,383,0.16649,0.24777
2005,17-29 y.,2nd Quintile,Does not matter,0.06798,45,217,0.03441,0.10155
2005,17-29 y.,2nd Quintile,Does not apply/do not (yet) have a job,0.20892,172,217,0.15470,0.26313
2005,17-29 y.,3rd Quintile,Does not matter,0.02842,32,158,0.00243,0.05442
2005,17-29 y.,3rd Quintile,Does not apply/do not (yet) have a job,0.15616,126,158,0.09938,0.21295
2005,17-29 y.,4th Quintile,Does not apply/do not (yet) have a job,0.15247,126,126,0.08945,0.21549
2005,17-29 y.,5th Quintile,Does not apply/do not (yet) have a job,0.18316,186,186,0.12742,0.23890
2005,30-45 y.,1st Quintile,In my current field/ field I was trained in,0.07105,59,307,0.04226,0.09984
2005,30-45 y.,1st Quintile,Do something new,0.04364,36,307,0.02075,0.06654
2005,30-45 y.,1st Quintile,Does not matter,0.18804,177,307,0.14426,0.23182
2005,30-45 y.,1st Quintile,Does not apply/do not (yet) have a job,0.04698,35,307,0.02327,0.07069
2005,30-45 y.,2nd Quintile,In my current field/ field I was trained in,0.04169,49,145,0.00904,0.07433
2005,30-45 y.,2nd Quintile,Does not matter,0.08215,96,145,0.03730,0.12700
2005,30-45 y.,3rd Quintile,In my current field/ field I was trained in,0.05452,57,112,0.01228,0.09676
2005,30-45 y.,3rd Quintile,Does not matter,0.05412,55,112,0.01203,0.09621
2005,30-45 y.,4th Quintile,In my current field/ field I was trained in,0.02411,39,82,-0.00930,0.05751
2005,30-45 y.,4th Quintile,Does not matter,0.03250,43,82,-0.00612,0.07112
2005,30-45 y.,5th Quintile,In my current field/ field I was trained in,0.01735,41,77,-0.01201,0.04671
2005,30-45 y.,5th Quintile,Does not matter,0.02215,36,77,-0.01094,0.05524
2005,46-65 y.,1st Quintile,Does not matter,0.18301,141,141,0.11896,0.24706
2005,46-65 y.,2nd Quintile,Does not matter,0.06958,80,80,0.01347,0.12569
2005,46-65 y.,3rd Quintile,Does not matter,0.02805,41,41,-0.02312,0.07923
2005,46-65 y.,4th Quintile,Does not matter,0.02892,42,42,-0.02238,0.08022
2007,17-29 y.,1st Quintile,In my current field/ field I was trained in,0.07371,53,376,0.04726,0.10015
2007,17-29 y.,1st Quintile,Do something new,0.03638,34,376,0.01743,0.05533
2007,17-29 y.,1st Quintile,Does not matter,0.05886,68,376,0.03503,0.08268
2007,17-29 y.,1st Quintile,Does not apply/do not (yet) have a job,0.25630,221,376,0.21211,0.30049
2007,17-29 y.,2nd Quintile,In my current field/ field I was trained in,0.05728,41,210,0.02577,0.08878
2007,17-29 y.,2nd Quintile,Does not matter,0.04506,42,210,0.01693,0.07318
2007,17-29 y.,2nd Quintile,Does not apply/do not (yet) have a job,0.17211,127,210,0.12094,0.22329
2007,17-29 y.,3rd Quintile,Does not apply/do not (yet) have a job,0.14414,135,135,0.08467,0.20361
2007,17-29 y.,4th Quintile,In my current field/ field I was trained in,0.03661,31,173,0.00855,0.06468
2007,17-29 y.,4th Quintile,Does not apply/do not (yet) have a job,0.12781,142,173,0.07791,0.17770
2007,17-29 y.,5th Quintile,Does not apply/do not (yet) have a job,0.21724,183,183,0.15733,0.27715
2007,30-45 y.,1st Quintile,In my current field/ field I was trained in,0.07525,59,296,0.04514,0.10535
2007,30-45 y.,1st Quintile,Do something new,0.05456,42,296,0.02864,0.08048
2007,30-45 y.,1st Quintile,Does not matter,0.20479,163,296,0.15874,0.25084
2007,30-45 y.,1st Quintile,Does not apply/do not (yet) have a job,0.04994,32,296,0.02508,0.07479
2007,30-45 y.,2nd Quintile,In my current field/ field I was trained in,0.03881,50,134,0.00598,0.07163
2007,30-45 y.,2nd Quintile,Does not matter,0.08873,84,134,0.04040,0.13706
2007,30-45 y.,3rd Quintile,In my current field/ field I was trained in,0.03569,50,98,-0.00123,0.07262
2007,30-45 y.,3rd Quintile,Does not matter,0.04425,48,98,0.00333,0.08518
2007,30-45 y.,4th Quintile,In my current field/ field I was trained in,0.03520,48,85,-0.00421,0.07461
2007,30-45 y.,4th Quintile,Does not matter,0.03087,37,85,-0.00612,0.06786
2007,30-45 y.,5th Quintile,In my current field/ field I was trained in,0.01758,34,34,-0.02726,0.06241
2007,46-65 y.,1st Quintile,Does not matter,0.18502,159,159,0.12447,0.24557
2007,46-65 y.,2nd Quintile,Does not matter,0.06509,63,63,0.00369,0.12650
2007,46-65 y.,3rd Quintile,Does not matter,0.04020,46,46,-0.01719,0.09760
2007,46-65 y.,4th Quintile,Does not matter,0.02448,41,41,-0.02341,0.07237
2007,46-65 y.,5th Quintile,Does not matter,0.01350,32,32,-0.02713,0.05413
2009,17-29 y.,1st Quintile,In my current field/ field I was trained in,0.05421,45,289,0.02806,0.08036
2009,17-29 y.,1st Quintile,Does not matter,0.08483,64,289,0.05265,0.11701
2009,17-29 y.,1st Quintile,Does not apply/do not (yet) have a job,0.23215,180,289,0.18338,0.28091
2009,17-29 y.,2nd Quintile,In my current field/ field I was trained in,0.06012,39,136,0.02002,0.10021
2009,17-29 y.,2nd Quintile,Does not apply/do not (yet) have a job,0.15096,97,136,0.09057,0.21135
2009,17-29 y.,3rd Quintile,Does not apply/do not (yet) have a job,0.15717,109,109,0.08853,0.22581
2009,17-29 y.,4th Quintile,Does not apply/do not (yet) have a job,0.13881,120,120,0.07669,0.20093
2009,17-29 y.,5th Quintile,Does not apply/do not (yet) have a job,0.21391,130,130,0.14315,0.28468
2009,30-45 y.,1st Quintile,In my current field/ field I was trained in,0.04880,35,162,0.01552,0.08209
2009,30-45 y.,1st Quintile,Does not matter,0.18312,127,162,0.12338,0.24287
2009,30-45 y.,2nd Quintile,In my current field/ field I was trained in,0.04804,37,99,0.00570,0.09038
2009,30-45 y.,2nd Quintile,Does not matter,0.05482,62,99,0.00975,0.09989
2009,30-45 y.,3rd Quintile,In my current field/ field I was trained in,0.04853,46,92,0.00438,0.09268
2009,30-45 y.,3rd Quintile,Does not matter,0.04472,46,92,0.00225,0.08719
2009,30-45 y.,4th Quintile,In my current field/ field I was trained in,0.02926,34,71,-0.01022,0.06875
2009,30-45 y.,4th Quintile,Does not matter,0.04204,37,71,-0.00497,0.08906
2009,46-65 y.,1st Quintile,Does not matter,0.15751,136,136,0.09606,0.21896
2009,46-65 y.,2nd Quintile,Does not matter,0.06271,43,43,-0.01061,0.13603
2009,46-65 y.,3rd Quintile,Does not matter,0.03725,39,39,-0.02296,0.09746
2011,17-29 y.,1st Quintile,In my current field/ field I was trained in,0.04040,32,207,0.01351,0.06729
2011,17-29 y.,1st Quintile,Does not matter,0.05454,37,207,0.02353,0.08555
2011,17-29 y.,1st Quintile,Does not apply/do not (yet) have a job,0.16200,138,207,0.11168,0.21231
2011,17-29 y.,2nd Quintile,Does not apply/do not (yet) have a job,0.12692,87,87,0.05657,0.19728
2011,17-29 y.,3rd Quintile,Does not apply/do not (yet) have a job,0.09606,81,81,0.03149,0.16063
2011,17-29 y.,4th Quintile,Does not apply/do not (yet) have a job,0.15113,97,97,0.07948,0.22278
2011,17-29 y.,5th Quintile,Does not apply/do not (yet) have a job,0.15967,103,103,0.08858,0.23075
2011,30-45 y.,1st Quintile,In my current field/ field I was trained in,0.03501,37,117,0.00156,0.06846
2011,30-45 y.,1st Quintile,Does not matter,0.06916,80,117,0.02299,0.11533
2011,30-45 y.,2nd Quintile,Does not matter,0.02756,38,38,-0.02519,0.08031
2011,30-45 y.,3rd Quintile,In my current field/ field I was trained in,0.03719,43,43,-0.02004,0.09441
2011,30-45 y.,4th Quintile,In my current field/ field I was trained in,0.01845,34,34,-0.02747,0.06437
2011,46-65 y.,1st Quintile,Does not matter,0.12835,114,114,0.06668,0.19002
2011,46-65 y.,2nd Quintile,Does not matter,0.05795,42,42,-0.01357,0.12947
2011,46-65 y.,3rd Quintile,Does not matter,0.03646,36,36,-0.02564,0.09856
