year,age_gr,migback,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,46-65 y.,No migration background,Do something new,0.01343,37,259,-0.00062,0.02747
1997,46-65 y.,No migration background,Does not matter,0.04139,136,259,0.01709,0.06570
1997,46-65 y.,Direct migration background,Does not matter,0.04195,47,47,-0.01598,0.09989
1998,17-29 y.,No migration background,In my current field/ field I was trained in,0.06779,160,713,0.04932,0.08625
1998,17-29 y.,No migration background,Do something new,0.03132,70,713,0.01853,0.04411
1998,17-29 y.,No migration background,Does not matter,0.04037,92,713,0.02591,0.05483
1998,17-29 y.,No migration background,Does not apply/do not (yet) have a job,0.18044,391,713,0.15220,0.20869
1998,17-29 y.,Direct migration background,In my current field/ field I was trained in,0.08176,31,112,0.03078,0.13273
1998,17-29 y.,Direct migration background,Does not apply/do not (yet) have a job,0.16209,81,112,0.09353,0.23065
1998,17-29 y.,Indirect migration background,Does not apply/do not (yet) have a job,0.24379,110,110,0.16319,0.32440
1998,30-45 y.,No migration background,In my current field/ field I was trained in,0.06445,255,623,0.04515,0.08375
1998,30-45 y.,No migration background,Do something new,0.02938,103,623,0.01611,0.04266
1998,30-45 y.,No migration background,Does not matter,0.05871,265,623,0.04024,0.07719
1998,30-45 y.,Direct migration background,In my current field/ field I was trained in,0.04344,32,122,0.00712,0.07976
1998,30-45 y.,Direct migration background,Does not matter,0.07171,56,122,0.02574,0.11768
1998,30-45 y.,Direct migration background,Does not apply/do not (yet) have a job,0.03999,34,122,0.00508,0.07490
1998,46-65 y.,No migration background,In my current field/ field I was trained in,0.02533,99,268,0.00648,0.04418
1998,46-65 y.,No migration background,Do something new,0.01184,40,268,-0.00113,0.02482
1998,46-65 y.,No migration background,Does not matter,0.03023,129,268,0.00969,0.05077
1998,46-65 y.,Direct migration background,Does not matter,0.05345,38,38,-0.01903,0.12593
1999,17-29 y.,No migration background,In my current field/ field I was trained in,0.05455,130,663,0.03725,0.07185
1999,17-29 y.,No migration background,Do something new,0.03927,71,663,0.02447,0.05407
1999,17-29 y.,No migration background,Does not matter,0.04369,93,663,0.02812,0.05926
1999,17-29 y.,No migration background,Does not apply/do not (yet) have a job,0.18047,369,663,0.15117,0.20976
1999,17-29 y.,Direct migration background,Does not apply/do not (yet) have a job,0.17479,68,68,0.08385,0.26573
1999,17-29 y.,Indirect migration background,Does not apply/do not (yet) have a job,0.22894,108,108,0.14933,0.30855
1999,30-45 y.,No migration background,In my current field/ field I was trained in,0.05430,198,517,0.03474,0.07385
1999,30-45 y.,No migration background,Do something new,0.02652,97,517,0.01266,0.04039
1999,30-45 y.,No migration background,Does not matter,0.05200,222,517,0.03284,0.07116
1999,30-45 y.,Direct migration background,In my current field/ field I was trained in,0.05893,38,96,0.01158,0.10629
1999,30-45 y.,Direct migration background,Does not matter,0.07314,58,96,0.02079,0.12550
1999,46-65 y.,No migration background,In my current field/ field I was trained in,0.01677,66,227,0.00003,0.03351
1999,46-65 y.,No migration background,Do something new,0.00764,31,227,-0.00371,0.01900
1999,46-65 y.,No migration background,Does not matter,0.03255,130,227,0.00941,0.05568
2000,17-29 y.,No migration background,In my current field/ field I was trained in,0.06609,234,1098,0.05138,0.08079
2000,17-29 y.,No migration background,Do something new,0.03792,126,1098,0.02662,0.04922
2000,17-29 y.,No migration background,Does not matter,0.03002,120,1098,0.01992,0.04011
2000,17-29 y.,No migration background,Does not apply/do not (yet) have a job,0.17077,618,1098,0.14851,0.19304
2000,17-29 y.,Direct migration background,In my current field/ field I was trained in,0.06794,43,201,0.03306,0.10281
2000,17-29 y.,Direct migration background,Does not matter,0.06037,36,201,0.02736,0.09338
2000,17-29 y.,Direct migration background,Does not apply/do not (yet) have a job,0.18472,122,201,0.13093,0.23850
2000,17-29 y.,Indirect migration background,Does not apply/do not (yet) have a job,0.25901,158,158,0.19048,0.32754
2000,30-45 y.,No migration background,In my current field/ field I was trained in,0.05141,385,1002,0.03773,0.06509
2000,30-45 y.,No migration background,Do something new,0.02733,189,1002,0.01723,0.03744
2000,30-45 y.,No migration background,Does not matter,0.04753,374,1002,0.03435,0.06071
2000,30-45 y.,No migration background,Does not apply/do not (yet) have a job,0.00803,54,1002,0.00250,0.01356
2000,30-45 y.,Direct migration background,In my current field/ field I was trained in,0.07296,80,243,0.04019,0.10573
2000,30-45 y.,Direct migration background,Do something new,0.02744,31,243,0.00686,0.04802
2000,30-45 y.,Direct migration background,Does not matter,0.06450,81,243,0.03355,0.09545
2000,30-45 y.,Direct migration background,Does not apply/do not (yet) have a job,0.03592,51,243,0.01248,0.05937
2000,46-65 y.,No migration background,In my current field/ field I was trained in,0.01845,134,426,0.00566,0.03125
2000,46-65 y.,No migration background,Do something new,0.01031,76,426,0.00071,0.01992
2000,46-65 y.,No migration background,Does not matter,0.02896,216,426,0.01302,0.04491
2000,46-65 y.,Direct migration background,Does not matter,0.02851,36,36,-0.02663,0.08365
2001,17-29 y.,No migration background,In my current field/ field I was trained in,0.06094,191,1021,0.04626,0.07563
2001,17-29 y.,No migration background,Do something new,0.03075,93,1021,0.02015,0.04134
2001,17-29 y.,No migration background,Does not matter,0.03620,115,1021,0.02474,0.04766
2001,17-29 y.,No migration background,Does not apply/do not (yet) have a job,0.18261,622,1021,0.15890,0.20632
2001,17-29 y.,Direct migration background,In my current field/ field I was trained in,0.06604,35,127,0.02267,0.10940
2001,17-29 y.,Direct migration background,Does not apply/do not (yet) have a job,0.18689,92,127,0.11882,0.25496
2001,17-29 y.,Indirect migration background,Does not apply/do not (yet) have a job,0.25866,145,145,0.18714,0.33018
2001,30-45 y.,No migration background,In my current field/ field I was trained in,0.05568,349,872,0.04045,0.07091
2001,30-45 y.,No migration background,Do something new,0.02675,171,872,0.01603,0.03746
2001,30-45 y.,No migration background,Does not matter,0.04477,311,872,0.03103,0.05850
2001,30-45 y.,No migration background,Does not apply/do not (yet) have a job,0.00751,41,872,0.00178,0.01325
2001,30-45 y.,Direct migration background,In my current field/ field I was trained in,0.06092,63,164,0.02420,0.09764
2001,30-45 y.,Direct migration background,Does not matter,0.06074,58,164,0.02407,0.09741
2001,30-45 y.,Direct migration background,Does not apply/do not (yet) have a job,0.03905,43,164,0.00931,0.06879
2001,46-65 y.,No migration background,In my current field/ field I was trained in,0.01842,107,387,0.00501,0.03184
2001,46-65 y.,No migration background,Do something new,0.01067,66,387,0.00042,0.02092
2001,46-65 y.,No migration background,Does not matter,0.03220,214,387,0.01459,0.04981
2001,46-65 y.,Direct migration background,Does not matter,0.03682,35,35,-0.02648,0.10012
2003,17-29 y.,No migration background,In my current field/ field I was trained in,0.04917,149,1139,0.03661,0.06173
2003,17-29 y.,No migration background,Do something new,0.03591,97,1139,0.02510,0.04672
2003,17-29 y.,No migration background,Does not matter,0.03944,117,1139,0.02813,0.05075
2003,17-29 y.,No migration background,Does not apply/do not (yet) have a job,0.20936,776,1139,0.18572,0.23300
2003,17-29 y.,Direct migration background,Does not apply/do not (yet) have a job,0.23368,87,87,0.14424,0.32311
2003,17-29 y.,Indirect migration background,Does not apply/do not (yet) have a job,0.20651,126,126,0.13554,0.27747
2003,30-45 y.,No migration background,In my current field/ field I was trained in,0.05365,299,829,0.03830,0.06900
2003,30-45 y.,No migration background,Do something new,0.02457,142,829,0.01403,0.03512
2003,30-45 y.,No migration background,Does not matter,0.06073,353,829,0.04446,0.07700
2003,30-45 y.,No migration background,Does not apply/do not (yet) have a job,0.00763,35,829,0.00170,0.01356
2003,30-45 y.,Direct migration background,In my current field/ field I was trained in,0.06788,49,160,0.02878,0.10698
2003,30-45 y.,Direct migration background,Does not matter,0.09435,74,160,0.04891,0.13979
2003,30-45 y.,Direct migration background,Does not apply/do not (yet) have a job,0.04002,37,160,0.00956,0.07049
2003,46-65 y.,No migration background,In my current field/ field I was trained in,0.01749,121,460,0.00550,0.02948
2003,46-65 y.,No migration background,Do something new,0.00832,52,460,0.00001,0.01663
2003,46-65 y.,No migration background,Does not matter,0.04923,287,460,0.02944,0.06902
2003,46-65 y.,Direct migration background,Does not matter,0.05769,50,50,-0.00759,0.12298
2005,17-29 y.,No migration background,In my current field/ field I was trained in,0.04339,118,955,0.03047,0.05632
2005,17-29 y.,No migration background,Do something new,0.02739,75,955,0.01703,0.03774
2005,17-29 y.,No migration background,Does not matter,0.05067,136,955,0.03675,0.06459
2005,17-29 y.,No migration background,Does not apply/do not (yet) have a job,0.18265,626,955,0.15813,0.20717
2005,17-29 y.,Direct migration background,Does not apply/do not (yet) have a job,0.18853,67,67,0.09416,0.28289
2005,17-29 y.,Indirect migration background,Does not apply/do not (yet) have a job,0.19497,120,120,0.12379,0.26616
2005,30-45 y.,No migration background,In my current field/ field I was trained in,0.03970,199,645,0.02462,0.05478
2005,30-45 y.,No migration background,Do something new,0.01635,86,645,0.00655,0.02614
2005,30-45 y.,No migration background,Does not matter,0.06657,329,645,0.04732,0.08583
2005,30-45 y.,No migration background,Does not apply/do not (yet) have a job,0.00877,31,645,0.00157,0.01597
2005,30-45 y.,Direct migration background,In my current field/ field I was trained in,0.04552,34,96,0.00361,0.08744
2005,30-45 y.,Direct migration background,Does not matter,0.08811,62,96,0.03111,0.14512
2005,46-65 y.,No migration background,In my current field/ field I was trained in,0.01494,94,412,0.00321,0.02667
2005,46-65 y.,No migration background,Do something new,0.00849,43,412,-0.00038,0.01736
2005,46-65 y.,No migration background,Does not matter,0.05181,275,412,0.03038,0.07323
2005,46-65 y.,Direct migration background,Does not matter,0.05836,55,55,-0.00416,0.12089
2007,17-29 y.,No migration background,In my current field/ field I was trained in,0.04407,130,963,0.03110,0.05704
2007,17-29 y.,No migration background,Do something new,0.02551,73,963,0.01555,0.03547
2007,17-29 y.,No migration background,Does not matter,0.04095,125,963,0.02843,0.05347
2007,17-29 y.,No migration background,Does not apply/do not (yet) have a job,0.17920,635,963,0.15496,0.20343
2007,17-29 y.,Direct migration background,Does not apply/do not (yet) have a job,0.25764,65,65,0.15050,0.36479
2007,17-29 y.,Indirect migration background,Does not apply/do not (yet) have a job,0.19948,111,111,0.12480,0.27415
2007,30-45 y.,No migration background,In my current field/ field I was trained in,0.03593,190,567,0.02060,0.05127
2007,30-45 y.,No migration background,Do something new,0.01960,86,567,0.00818,0.03101
2007,30-45 y.,No migration background,Does not matter,0.06546,291,567,0.04508,0.08584
2007,30-45 y.,Direct migration background,In my current field/ field I was trained in,0.05312,39,94,0.00754,0.09870
2007,30-45 y.,Direct migration background,Does not matter,0.10037,55,94,0.03930,0.16144
2007,46-65 y.,No migration background,In my current field/ field I was trained in,0.01425,93,432,0.00306,0.02543
2007,46-65 y.,No migration background,Do something new,0.01033,52,432,0.00078,0.01987
2007,46-65 y.,No migration background,Does not matter,0.04943,287,432,0.02897,0.06989
2007,46-65 y.,Direct migration background,Does not matter,0.09193,53,53,0.01340,0.17046
2009,17-29 y.,No migration background,In my current field/ field I was trained in,0.04142,122,784,0.02746,0.05538
2009,17-29 y.,No migration background,Do something new,0.02616,65,784,0.01498,0.03734
2009,17-29 y.,No migration background,Does not matter,0.03976,94,784,0.02607,0.05344
2009,17-29 y.,No migration background,Does not apply/do not (yet) have a job,0.18047,503,784,0.15354,0.20741
2009,17-29 y.,Direct migration background,Does not apply/do not (yet) have a job,0.15867,31,31,0.02793,0.28942
2009,17-29 y.,Indirect migration background,Does not apply/do not (yet) have a job,0.19906,102,102,0.12119,0.27694
2009,30-45 y.,No migration background,In my current field/ field I was trained in,0.03788,150,440,0.02002,0.05574
2009,30-45 y.,No migration background,Do something new,0.01761,66,440,0.00531,0.02992
2009,30-45 y.,No migration background,Does not matter,0.05761,224,440,0.03581,0.07940
2009,30-45 y.,Direct migration background,Does not matter,0.09342,59,59,0.01852,0.16832
2009,46-65 y.,No migration background,In my current field/ field I was trained in,0.01928,97,370,0.00525,0.03331
2009,46-65 y.,No migration background,Do something new,0.00940,44,370,-0.00044,0.01925
2009,46-65 y.,No migration background,Does not matter,0.04061,229,370,0.02047,0.06076
2009,46-65 y.,Direct migration background,Does not matter,0.07909,37,37,-0.00907,0.16725
2011,17-29 y.,No migration background,In my current field/ field I was trained in,0.02397,85,569,0.01139,0.03655
2011,17-29 y.,No migration background,Do something new,0.01303,43,569,0.00370,0.02236
2011,17-29 y.,No migration background,Does not matter,0.01591,51,569,0.00562,0.02621
2011,17-29 y.,No migration background,Does not apply/do not (yet) have a job,0.10455,390,569,0.07938,0.12971
2011,17-29 y.,Indirect migration background,Does not apply/do not (yet) have a job,0.10948,89,89,0.04424,0.17472
2011,30-45 y.,No migration background,In my current field/ field I was trained in,0.01645,135,332,0.00275,0.03015
2011,30-45 y.,No migration background,Do something new,0.00853,54,332,-0.00138,0.01844
2011,30-45 y.,No migration background,Does not matter,0.01702,143,332,0.00308,0.03095
2011,30-45 y.,Direct migration background,Does not matter,0.04245,35,35,-0.02532,0.11022
2011,46-65 y.,No migration background,In my current field/ field I was trained in,0.01118,77,339,-0.00003,0.02239
2011,46-65 y.,No migration background,Do something new,0.00941,62,339,-0.00088,0.01970
2011,46-65 y.,No migration background,Does not matter,0.02866,200,339,0.01087,0.04645
2011,46-65 y.,Direct migration background,Does not matter,0.05340,35,35,-0.02217,0.12897
2013,17-29 y.,No migration background,In my current field/ field I was trained in,0.03884,100,680,0.02431,0.05338
2013,17-29 y.,No migration background,Do something new,0.02260,57,680,0.01142,0.03378
2013,17-29 y.,No migration background,Does not matter,0.02571,67,680,0.01381,0.03762
2013,17-29 y.,No migration background,Does not apply/do not (yet) have a job,0.14512,456,680,0.11863,0.17162
2013,17-29 y.,Indirect migration background,Does not apply/do not (yet) have a job,0.08834,82,82,0.02653,0.15014
2013,30-45 y.,No migration background,In my current field/ field I was trained in,0.03481,164,396,0.01673,0.05288
2013,30-45 y.,No migration background,Do something new,0.02316,90,396,0.00832,0.03799
2013,30-45 y.,No migration background,Does not matter,0.02569,142,396,0.01009,0.04129
2013,30-45 y.,Direct migration background,Does not matter,0.01907,39,39,-0.02442,0.06256
2013,46-65 y.,No migration background,In my current field/ field I was trained in,0.01413,95,428,0.00293,0.02532
2013,46-65 y.,No migration background,Do something new,0.00987,85,428,0.00049,0.01924
2013,46-65 y.,No migration background,Does not matter,0.03874,248,428,0.02043,0.05704
2013,46-65 y.,Direct migration background,Does not matter,0.02816,34,34,-0.02828,0.08461
2015,17-29 y.,No migration background,In my current field/ field I was trained in,0.05062,120,873,0.03607,0.06518
2015,17-29 y.,No migration background,Do something new,0.01887,68,873,0.00984,0.02790
2015,17-29 y.,No migration background,Does not matter,0.02344,72,873,0.01340,0.03349
2015,17-29 y.,No migration background,Does not apply/do not (yet) have a job,0.16706,613,873,0.14230,0.19182
2015,17-29 y.,Direct migration background,In my current field/ field I was trained in,0.05010,66,395,0.02856,0.07164
2015,17-29 y.,Direct migration background,Do something new,0.04322,58,395,0.02314,0.06330
2015,17-29 y.,Direct migration background,Does not matter,0.04953,86,395,0.02810,0.07095
2015,17-29 y.,Direct migration background,Does not apply/do not (yet) have a job,0.16407,185,395,0.12750,0.20064
2015,17-29 y.,Indirect migration background,In my current field/ field I was trained in,0.05759,45,288,0.03064,0.08455
2015,17-29 y.,Indirect migration background,Does not apply/do not (yet) have a job,0.24207,243,288,0.19251,0.29162
2015,30-45 y.,No migration background,In my current field/ field I was trained in,0.04867,263,676,0.03244,0.06490
2015,30-45 y.,No migration background,Do something new,0.02444,128,676,0.01279,0.03609
2015,30-45 y.,No migration background,Does not matter,0.04071,242,676,0.02580,0.05562
2015,30-45 y.,No migration background,Does not apply/do not (yet) have a job,0.00862,43,676,0.00165,0.01559
2015,30-45 y.,Direct migration background,In my current field/ field I was trained in,0.07114,220,737,0.05256,0.08971
2015,30-45 y.,Direct migration background,Do something new,0.04246,115,737,0.02789,0.05702
2015,30-45 y.,Direct migration background,Does not matter,0.08252,296,737,0.06264,0.10239
2015,30-45 y.,Direct migration background,Does not apply/do not (yet) have a job,0.02902,106,737,0.01689,0.04115
2015,30-45 y.,Indirect migration background,In my current field/ field I was trained in,0.07441,51,101,0.02297,0.12585
2015,30-45 y.,Indirect migration background,Does not matter,0.05196,50,101,0.00846,0.09546
2015,46-65 y.,No migration background,In my current field/ field I was trained in,0.01324,108,524,0.00345,0.02304
2015,46-65 y.,No migration background,Do something new,0.01422,116,524,0.00407,0.02437
2015,46-65 y.,No migration background,Does not matter,0.03958,300,524,0.02287,0.05629
2015,46-65 y.,Direct migration background,In my current field/ field I was trained in,0.01664,46,190,-0.00160,0.03488
2015,46-65 y.,Direct migration background,Does not matter,0.06835,144,190,0.03237,0.10433
2017,17-29 y.,No migration background,In my current field/ field I was trained in,0.04501,128,947,0.03179,0.05822
2017,17-29 y.,No migration background,Do something new,0.02753,86,947,0.01710,0.03796
2017,17-29 y.,No migration background,Does not matter,0.01322,59,947,0.00594,0.02050
2017,17-29 y.,No migration background,Does not apply/do not (yet) have a job,0.17270,674,947,0.14861,0.19679
2017,17-29 y.,Direct migration background,In my current field/ field I was trained in,0.03359,40,203,0.00875,0.05844
2017,17-29 y.,Direct migration background,Does not matter,0.03529,39,203,0.00985,0.06074
2017,17-29 y.,Direct migration background,Does not apply/do not (yet) have a job,0.15504,124,203,0.10513,0.20496
2017,17-29 y.,Indirect migration background,In my current field/ field I was trained in,0.05831,37,255,0.02950,0.08713
2017,17-29 y.,Indirect migration background,Does not apply/do not (yet) have a job,0.20339,218,255,0.15388,0.25289
2017,30-45 y.,No migration background,In my current field/ field I was trained in,0.04645,213,567,0.02911,0.06379
2017,30-45 y.,No migration background,Do something new,0.02319,108,567,0.01079,0.03559
2017,30-45 y.,No migration background,Does not matter,0.03549,201,567,0.02025,0.05074
2017,30-45 y.,No migration background,Does not apply/do not (yet) have a job,0.00993,45,567,0.00176,0.01810
2017,30-45 y.,Direct migration background,In my current field/ field I was trained in,0.06009,138,504,0.03932,0.08086
2017,30-45 y.,Direct migration background,Do something new,0.03759,106,504,0.02097,0.05421
2017,30-45 y.,Direct migration background,Does not matter,0.08439,188,504,0.06009,0.10868
2017,30-45 y.,Direct migration background,Does not apply/do not (yet) have a job,0.02373,72,504,0.01043,0.03703
2017,30-45 y.,Indirect migration background,In my current field/ field I was trained in,0.05182,35,74,0.00097,0.10267
2017,30-45 y.,Indirect migration background,Does not matter,0.05289,39,74,0.00155,0.10423
2017,46-65 y.,No migration background,In my current field/ field I was trained in,0.01273,90,466,0.00254,0.02291
2017,46-65 y.,No migration background,Do something new,0.01583,134,466,0.00448,0.02717
2017,46-65 y.,No migration background,Does not matter,0.03035,242,466,0.01476,0.04595
2017,46-65 y.,Direct migration background,In my current field/ field I was trained in,0.03119,51,147,0.00299,0.05938
2017,46-65 y.,Direct migration background,Does not matter,0.05882,96,147,0.02065,0.09699
