year,age_gr,bula_h,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,17-29 y.,Saxony,Does not apply/do not (yet) have a job,0.13517,39,39,0.02646,0.24388
1996,30-45 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.06477,60,103,0.01700,0.11253
1996,30-45 y.,North Rhine-Westphalia,Does not matter,0.04294,43,103,0.00360,0.08228
1996,30-45 y.,Baden-Wuerttemberg,Does not matter,0.07082,32,32,-0.01948,0.16112
1996,30-45 y.,Bavaria,In my current field/ field I was trained in,0.05786,38,38,-0.01737,0.13310
1996,30-45 y.,Saxony,Does not matter,0.10742,35,35,0.00334,0.21151
1997,17-29 y.,Lower Saxony,Does not apply/do not (yet) have a job,0.18455,41,41,0.06433,0.30477
1997,17-29 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.07394,41,152,0.03220,0.11567
1997,17-29 y.,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.17047,111,152,0.11049,0.23045
1997,17-29 y.,Hesse,Does not apply/do not (yet) have a job,0.20057,38,38,0.07154,0.32959
1997,17-29 y.,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.19330,89,89,0.11080,0.27581
1997,17-29 y.,Bavaria,In my current field/ field I was trained in,0.07899,32,88,0.02231,0.13566
1997,17-29 y.,Bavaria,Does not apply/do not (yet) have a job,0.16117,56,88,0.08391,0.23843
1997,17-29 y.,Saxony,Does not apply/do not (yet) have a job,0.12886,38,38,0.02090,0.23682
1997,30-45 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.06845,65,110,0.02104,0.11585
1997,30-45 y.,North Rhine-Westphalia,Does not matter,0.03981,45,110,0.00311,0.07652
1997,30-45 y.,Baden-Wuerttemberg,Does not matter,0.05174,35,35,-0.02272,0.12619
1997,30-45 y.,Bavaria,In my current field/ field I was trained in,0.08197,46,46,0.00182,0.16212
1997,30-45 y.,Saxony,Does not matter,0.08892,34,34,-0.00819,0.18603
1997,30-45 y.,Thuringa,Does not matter,0.12974,31,31,0.00950,0.24998
1997,46-65 y.,Saxony,Does not matter,0.08296,31,31,-0.01574,0.18166
1998,17-29 y.,Lower Saxony,Does not apply/do not (yet) have a job,0.16213,39,39,0.04494,0.27932
1998,17-29 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.06982,43,206,0.03493,0.10470
1998,17-29 y.,North Rhine-Westphalia,Does not matter,0.04655,31,206,0.01771,0.07538
1998,17-29 y.,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.20390,132,206,0.14874,0.25905
1998,17-29 y.,Hesse,Does not apply/do not (yet) have a job,0.18221,38,38,0.05783,0.30660
1998,17-29 y.,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.16990,85,85,0.08959,0.25022
1998,17-29 y.,Bavaria,Does not apply/do not (yet) have a job,0.23740,80,80,0.14357,0.33123
1998,17-29 y.,Saxony,Does not apply/do not (yet) have a job,0.11424,35,35,0.00732,0.22117
1998,30-45 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.05928,58,106,0.01411,0.10445
1998,30-45 y.,North Rhine-Westphalia,Does not matter,0.04229,48,106,0.00379,0.08078
1998,30-45 y.,Baden-Wuerttemberg,In my current field/ field I was trained in,0.05634,39,73,0.00308,0.10961
1998,30-45 y.,Baden-Wuerttemberg,Does not matter,0.05442,34,73,0.00202,0.10682
1998,30-45 y.,Bavaria,In my current field/ field I was trained in,0.07337,49,81,0.01624,0.13051
1998,30-45 y.,Bavaria,Does not matter,0.04940,32,81,0.00191,0.09689
1998,30-45 y.,Saxony,Does not matter,0.10476,41,41,0.00986,0.19967
1998,30-45 y.,Thuringa,Does not matter,0.10597,31,31,-0.00417,0.21612
1998,46-65 y.,Saxony,Does not matter,0.07245,33,33,-0.01737,0.16227
1999,17-29 y.,Lower Saxony,Does not apply/do not (yet) have a job,0.17872,41,41,0.05999,0.29745
1999,17-29 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.05754,35,154,0.02064,0.09444
1999,17-29 y.,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.20887,119,154,0.14446,0.27328
1999,17-29 y.,Hesse,Does not apply/do not (yet) have a job,0.22121,44,44,0.09715,0.34526
1999,17-29 y.,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.17354,76,76,0.08783,0.25925
1999,17-29 y.,Bavaria,Does not apply/do not (yet) have a job,0.14401,48,48,0.04363,0.24438
1999,17-29 y.,Berlin,Does not apply/do not (yet) have a job,0.27947,31,31,0.11889,0.44005
1999,17-29 y.,Saxony,Does not apply/do not (yet) have a job,0.14385,41,41,0.03509,0.25260
1999,30-45 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.04298,41,90,0.00084,0.08511
1999,30-45 y.,North Rhine-Westphalia,Does not matter,0.04006,49,90,-0.00068,0.08081
1999,30-45 y.,Baden-Wuerttemberg,In my current field/ field I was trained in,0.07507,37,70,0.01290,0.13725
1999,30-45 y.,Baden-Wuerttemberg,Does not matter,0.05144,33,70,-0.00068,0.10356
1999,30-45 y.,Bavaria,In my current field/ field I was trained in,0.05027,35,66,-0.00285,0.10340
1999,30-45 y.,Bavaria,Does not matter,0.04558,31,66,-0.00512,0.09629
1999,30-45 y.,Saxony,Does not matter,0.08914,37,37,-0.00394,0.18222
1999,46-65 y.,Saxony,Does not matter,0.08797,34,34,-0.00867,0.18462
2000,17-29 y.,Lower Saxony,Does not apply/do not (yet) have a job,0.15508,72,72,0.07088,0.23928
2000,17-29 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.05267,52,284,0.02665,0.07870
2000,17-29 y.,North Rhine-Westphalia,Does not matter,0.03308,34,284,0.01224,0.05392
2000,17-29 y.,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.19474,198,284,0.14860,0.24087
2000,17-29 y.,Hesse,Does not apply/do not (yet) have a job,0.24162,77,77,0.14538,0.33786
2000,17-29 y.,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.22598,53,53,0.11230,0.33965
2000,17-29 y.,Baden-Wuerttemberg,In my current field/ field I was trained in,0.06115,38,158,0.02367,0.09863
2000,17-29 y.,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.16105,120,158,0.10355,0.21855
2000,17-29 y.,Bavaria,In my current field/ field I was trained in,0.05977,43,138,0.02008,0.09947
2000,17-29 y.,Bavaria,Does not apply/do not (yet) have a job,0.16409,95,138,0.10207,0.22611
2000,17-29 y.,Berlin,Does not apply/do not (yet) have a job,0.26553,43,43,0.13197,0.39909
2000,17-29 y.,Brandenburg,Does not apply/do not (yet) have a job,0.16183,39,39,0.04473,0.27893
2000,17-29 y.,Saxony,In my current field/ field I was trained in,0.10960,32,96,0.04678,0.17242
2000,17-29 y.,Saxony,Does not apply/do not (yet) have a job,0.17511,64,96,0.09868,0.25154
2000,17-29 y.,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.14185,39,39,0.03092,0.25278
2000,17-29 y.,Thuringa,Does not apply/do not (yet) have a job,0.15721,37,37,0.03831,0.27612
2000,30-45 y.,Lower Saxony,In my current field/ field I was trained in,0.05204,42,42,-0.01595,0.12002
2000,30-45 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.05314,99,227,0.02390,0.08239
2000,30-45 y.,North Rhine-Westphalia,Do something new,0.01810,36,227,0.00072,0.03547
2000,30-45 y.,North Rhine-Westphalia,Does not matter,0.04785,92,227,0.02002,0.07568
2000,30-45 y.,Hesse,In my current field/ field I was trained in,0.08115,47,84,0.02240,0.13989
2000,30-45 y.,Hesse,Does not matter,0.06087,37,84,0.00943,0.11231
2000,30-45 y.,Baden-Wuerttemberg,In my current field/ field I was trained in,0.05674,68,119,0.01500,0.09848
2000,30-45 y.,Baden-Wuerttemberg,Does not matter,0.04487,51,119,0.00752,0.08222
2000,30-45 y.,Bavaria,In my current field/ field I was trained in,0.05221,69,147,0.01613,0.08829
2000,30-45 y.,Bavaria,Do something new,0.03129,33,147,0.00305,0.05954
2000,30-45 y.,Bavaria,Does not matter,0.02993,45,147,0.00229,0.05757
2000,30-45 y.,Brandenburg,Does not matter,0.09145,31,31,-0.01170,0.19460
2000,30-45 y.,Saxony,In my current field/ field I was trained in,0.04630,31,83,0.00082,0.09178
2000,30-45 y.,Saxony,Does not matter,0.08005,52,83,0.02131,0.13879
2000,30-45 y.,Thuringa,Does not matter,0.11562,35,35,0.00813,0.22310
2000,46-65 y.,North Rhine-Westphalia,Does not matter,0.02119,40,40,-0.02401,0.06639
2000,46-65 y.,Saxony,Does not matter,0.06888,45,45,-0.00595,0.14372
2001,17-29 y.,Lower Saxony,Does not apply/do not (yet) have a job,0.17829,70,70,0.08798,0.26861
2001,17-29 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.05248,48,231,0.02366,0.08129
2001,17-29 y.,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.20571,183,231,0.15347,0.25795
2001,17-29 y.,Hesse,Does not apply/do not (yet) have a job,0.21997,63,63,0.11686,0.32308
2001,17-29 y.,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.22413,52,52,0.10968,0.33858
2001,17-29 y.,Baden-Wuerttemberg,In my current field/ field I was trained in,0.06161,36,148,0.02274,0.10047
2001,17-29 y.,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.17400,112,148,0.11271,0.23529
2001,17-29 y.,Bavaria,In my current field/ field I was trained in,0.05791,34,132,0.01791,0.09791
2001,17-29 y.,Bavaria,Does not apply/do not (yet) have a job,0.17298,98,132,0.10821,0.23775
2001,17-29 y.,Berlin,Does not apply/do not (yet) have a job,0.26690,43,43,0.13312,0.40068
2001,17-29 y.,Brandenburg,Does not apply/do not (yet) have a job,0.13756,33,33,0.01822,0.25690
2001,17-29 y.,Saxony,Does not apply/do not (yet) have a job,0.17319,60,60,0.07663,0.26974
2001,17-29 y.,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.18307,50,50,0.07479,0.29135
2001,17-29 y.,Thuringa,Does not apply/do not (yet) have a job,0.19690,43,43,0.07663,0.31716
2001,30-45 y.,Lower Saxony,In my current field/ field I was trained in,0.05312,39,39,-0.01819,0.12443
2001,30-45 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.05243,93,201,0.02154,0.08332
2001,30-45 y.,North Rhine-Westphalia,Do something new,0.02978,46,201,0.00622,0.05333
2001,30-45 y.,North Rhine-Westphalia,Does not matter,0.03621,62,201,0.01032,0.06210
2001,30-45 y.,Hesse,In my current field/ field I was trained in,0.07824,39,39,-0.00714,0.16363
2001,30-45 y.,Baden-Wuerttemberg,In my current field/ field I was trained in,0.04654,39,75,-0.00146,0.09454
2001,30-45 y.,Baden-Wuerttemberg,Does not matter,0.03221,36,75,-0.00802,0.07244
2001,30-45 y.,Bavaria,In my current field/ field I was trained in,0.06351,67,100,0.01547,0.11155
2001,30-45 y.,Bavaria,Does not matter,0.02834,33,100,-0.00435,0.06102
2001,30-45 y.,Saxony,In my current field/ field I was trained in,0.05983,32,77,0.00651,0.11315
2001,30-45 y.,Saxony,Does not matter,0.08277,45,77,0.02082,0.14472
2001,30-45 y.,Saxony-Anhalt,Does not matter,0.11654,31,31,0.00172,0.23137
2001,46-65 y.,North Rhine-Westphalia,Does not matter,0.02287,31,31,-0.03062,0.07636
2001,46-65 y.,Saxony,Does not matter,0.08231,48,48,0.00373,0.16088
2001,46-65 y.,Thuringa,Does not matter,0.10370,32,32,-0.00362,0.21103
2003,17-29 y.,Lower Saxony,Does not apply/do not (yet) have a job,0.19715,85,85,0.11207,0.28223
2003,17-29 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.05865,41,232,0.02835,0.08895
2003,17-29 y.,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.20991,191,232,0.15740,0.26243
2003,17-29 y.,Hesse,Does not apply/do not (yet) have a job,0.19405,57,57,0.09047,0.29763
2003,17-29 y.,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.28277,71,71,0.17727,0.38827
2003,17-29 y.,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.22689,138,138,0.15676,0.29702
2003,17-29 y.,Bavaria,Does not apply/do not (yet) have a job,0.16252,121,121,0.09651,0.22853
2003,17-29 y.,Berlin,Does not apply/do not (yet) have a job,0.33035,52,52,0.20126,0.45944
2003,17-29 y.,Brandenburg,Does not apply/do not (yet) have a job,0.17052,36,36,0.04592,0.29511
2003,17-29 y.,Saxony,Does not apply/do not (yet) have a job,0.22050,69,69,0.12196,0.31904
2003,17-29 y.,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.27277,51,51,0.14931,0.39622
2003,17-29 y.,Thuringa,Does not apply/do not (yet) have a job,0.16115,42,42,0.04861,0.27370
2003,30-45 y.,Lower Saxony,In my current field/ field I was trained in,0.06806,38,77,0.01144,0.12469
2003,30-45 y.,Lower Saxony,Does not matter,0.06745,39,77,0.01106,0.12384
2003,30-45 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.05069,72,188,0.01925,0.08213
2003,30-45 y.,North Rhine-Westphalia,Do something new,0.02472,36,188,0.00246,0.04697
2003,30-45 y.,North Rhine-Westphalia,Does not matter,0.05109,80,188,0.01953,0.08265
2003,30-45 y.,Baden-Wuerttemberg,In my current field/ field I was trained in,0.05119,44,92,0.00591,0.09647
2003,30-45 y.,Baden-Wuerttemberg,Does not matter,0.04440,48,92,0.00208,0.08672
2003,30-45 y.,Bavaria,In my current field/ field I was trained in,0.05753,55,109,0.01362,0.10145
2003,30-45 y.,Bavaria,Does not matter,0.06581,54,109,0.01905,0.11257
2003,30-45 y.,Saxony,In my current field/ field I was trained in,0.06881,33,73,0.01034,0.12727
2003,30-45 y.,Saxony,Does not matter,0.08528,40,73,0.02077,0.14980
2003,30-45 y.,Thuringa,Does not matter,0.16022,37,37,0.04040,0.28005
2003,46-65 y.,North Rhine-Westphalia,Does not matter,0.04914,58,58,-0.00698,0.10525
2003,46-65 y.,Saxony,Does not matter,0.11193,57,57,0.02935,0.19450
2003,46-65 y.,Saxony-Anhalt,Does not matter,0.11925,35,35,0.01031,0.22819
2005,17-29 y.,Lower Saxony,Does not apply/do not (yet) have a job,0.15557,59,59,0.06229,0.24885
2005,17-29 y.,North Rhine-Westphalia,Does not matter,0.04744,33,217,0.01909,0.07579
2005,17-29 y.,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.20886,184,217,0.15465,0.26307
2005,17-29 y.,Hesse,Does not apply/do not (yet) have a job,0.24471,58,58,0.13310,0.35631
2005,17-29 y.,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.18504,41,41,0.06470,0.30539
2005,17-29 y.,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.19901,99,99,0.11996,0.27806
2005,17-29 y.,Bavaria,Does not apply/do not (yet) have a job,0.11686,82,82,0.04690,0.18682
2005,17-29 y.,Berlin,Does not apply/do not (yet) have a job,0.22596,45,45,0.10239,0.34953
2005,17-29 y.,Saxony,Does not apply/do not (yet) have a job,0.20252,65,65,0.10406,0.30098
2005,17-29 y.,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.25683,51,51,0.13574,0.37793
2005,17-29 y.,Thuringa,Does not apply/do not (yet) have a job,0.16323,37,37,0.04251,0.28396
2005,30-45 y.,Lower Saxony,Does not matter,0.04446,34,34,-0.02587,0.11478
2005,30-45 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.03736,49,132,0.00488,0.06984
2005,30-45 y.,North Rhine-Westphalia,Does not matter,0.07389,83,132,0.02909,0.11868
2005,30-45 y.,Baden-Wuerttemberg,In my current field/ field I was trained in,0.04663,37,70,-0.00312,0.09638
2005,30-45 y.,Baden-Wuerttemberg,Does not matter,0.04043,33,70,-0.00605,0.08690
2005,30-45 y.,Bavaria,Does not matter,0.05667,46,46,-0.01088,0.12423
2005,30-45 y.,Saxony,Does not matter,0.09761,31,31,-0.00859,0.20382
2005,30-45 y.,Thuringa,Does not matter,0.19013,37,37,0.06194,0.31832
2005,46-65 y.,North Rhine-Westphalia,Does not matter,0.04586,54,54,-0.01046,0.10218
2005,46-65 y.,Saxony,Does not matter,0.12017,47,47,0.02620,0.21413
2005,46-65 y.,Thuringa,Does not matter,0.14229,32,32,0.01931,0.26527
2007,17-29 y.,Lower Saxony,Does not apply/do not (yet) have a job,0.19773,63,63,0.09859,0.29687
2007,17-29 y.,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.21538,171,171,0.15359,0.27718
2007,17-29 y.,Hesse,Does not apply/do not (yet) have a job,0.19354,53,53,0.08616,0.30093
2007,17-29 y.,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.21676,51,51,0.10255,0.33098
2007,17-29 y.,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.20914,122,122,0.13668,0.28161
2007,17-29 y.,Bavaria,Does not apply/do not (yet) have a job,0.16907,105,105,0.09703,0.24110
2007,17-29 y.,Brandenburg,Does not apply/do not (yet) have a job,0.21206,31,31,0.06578,0.35833
2007,17-29 y.,Saxony,Does not apply/do not (yet) have a job,0.16634,51,51,0.06312,0.26956
2007,17-29 y.,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.17894,42,42,0.06161,0.29627
2007,17-29 y.,Thuringa,Does not apply/do not (yet) have a job,0.14222,32,32,0.01927,0.26517
2007,30-45 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.04725,61,141,0.01210,0.08239
2007,30-45 y.,North Rhine-Westphalia,Does not matter,0.06587,80,141,0.02478,0.10696
2007,30-45 y.,Baden-Wuerttemberg,In my current field/ field I was trained in,0.04086,32,67,-0.00690,0.08862
2007,30-45 y.,Baden-Wuerttemberg,Does not matter,0.05600,35,67,0.00053,0.11147
2007,30-45 y.,Bavaria,In my current field/ field I was trained in,0.03838,40,85,-0.00270,0.07946
2007,30-45 y.,Bavaria,Does not matter,0.06203,45,85,0.01045,0.11362
2007,46-65 y.,North Rhine-Westphalia,Does not matter,0.03917,54,54,-0.01306,0.09140
2007,46-65 y.,Brandenburg,Does not matter,0.17093,36,36,0.04621,0.29565
2007,46-65 y.,Saxony,Does not matter,0.08847,31,31,-0.01315,0.19009
2007,46-65 y.,Saxony-Anhalt,Does not matter,0.10683,31,31,-0.00371,0.21737
2007,46-65 y.,Thuringa,Does not matter,0.11787,34,34,0.00785,0.22789
2009,17-29 y.,Lower Saxony,Does not apply/do not (yet) have a job,0.23827,54,54,0.12357,0.35296
2009,17-29 y.,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.23965,145,145,0.16992,0.30937
2009,17-29 y.,Hesse,Does not apply/do not (yet) have a job,0.15052,40,40,0.03829,0.26274
2009,17-29 y.,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.20971,46,46,0.09076,0.32865
2009,17-29 y.,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.14506,66,66,0.05945,0.23068
2009,17-29 y.,Bavaria,Does not apply/do not (yet) have a job,0.13550,94,94,0.06594,0.20507
2009,17-29 y.,Saxony,Does not apply/do not (yet) have a job,0.17806,46,46,0.06628,0.28983
2009,30-45 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.04153,49,101,0.00243,0.08063
2009,30-45 y.,North Rhine-Westphalia,Does not matter,0.05824,52,101,0.01234,0.10414
2009,30-45 y.,Baden-Wuerttemberg,Does not matter,0.06106,33,33,-0.02190,0.14403
2009,30-45 y.,Bavaria,Does not matter,0.04314,38,38,-0.02233,0.10860
2009,46-65 y.,North Rhine-Westphalia,Does not matter,0.04699,39,39,-0.02029,0.11427
2009,46-65 y.,Saxony,Does not matter,0.09922,35,35,-0.00127,0.19971
2009,46-65 y.,Thuringa,Does not matter,0.10247,32,32,-0.00429,0.20922
2011,17-29 y.,Lower Saxony,Does not apply/do not (yet) have a job,0.13679,51,51,0.04154,0.23204
2011,17-29 y.,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.11642,118,118,0.05831,0.17454
2011,17-29 y.,Hesse,Does not apply/do not (yet) have a job,0.10389,31,31,-0.00529,0.21308
2011,17-29 y.,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.11349,70,70,0.03865,0.18834
2011,17-29 y.,Bavaria,Does not apply/do not (yet) have a job,0.07414,69,69,0.01187,0.13642
2011,17-29 y.,Saxony,Does not apply/do not (yet) have a job,0.08851,32,32,-0.01148,0.18849
2011,30-45 y.,North Rhine-Westphalia,Does not matter,0.02100,41,41,-0.02344,0.06544
2011,46-65 y.,North Rhine-Westphalia,Does not matter,0.03447,39,39,-0.02353,0.09248
2013,17-29 y.,Lower Saxony,Does not apply/do not (yet) have a job,0.11246,61,61,0.03252,0.19241
2013,17-29 y.,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.14314,144,144,0.08574,0.20055
2013,17-29 y.,Hesse,Does not apply/do not (yet) have a job,0.12424,39,39,0.01936,0.22911
2013,17-29 y.,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.12174,62,62,0.03968,0.20380
2013,17-29 y.,Bavaria,Does not apply/do not (yet) have a job,0.11312,85,85,0.04539,0.18086
2013,30-45 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.02386,38,90,-0.00785,0.05557
2013,30-45 y.,North Rhine-Westphalia,Does not matter,0.03270,52,90,-0.00425,0.06966
2013,30-45 y.,Bavaria,In my current field/ field I was trained in,0.03476,31,31,-0.03079,0.10031
2013,46-65 y.,North Rhine-Westphalia,Does not matter,0.02111,38,38,-0.02521,0.06744
2013,46-65 y.,Baden-Wuerttemberg,Does not matter,0.02959,31,31,-0.03105,0.09023
2015,17-29 y.,Schleswig-Holstein,Does not apply/do not (yet) have a job,0.19349,39,39,0.06789,0.31909
2015,17-29 y.,Lower Saxony,Does not apply/do not (yet) have a job,0.23411,130,130,0.16104,0.30719
2015,17-29 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.06464,62,393,0.04030,0.08898
2015,17-29 y.,North Rhine-Westphalia,Does not matter,0.03017,51,393,0.01324,0.04710
2015,17-29 y.,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.21177,280,393,0.17133,0.25222
2015,17-29 y.,Hesse,Does not apply/do not (yet) have a job,0.20215,78,78,0.11245,0.29185
2015,17-29 y.,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.15204,68,68,0.06606,0.23802
2015,17-29 y.,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.20574,133,133,0.13678,0.27470
2015,17-29 y.,Bavaria,Do something new,0.01961,32,160,-0.00194,0.04116
2015,17-29 y.,Bavaria,Does not apply/do not (yet) have a job,0.12594,128,160,0.07437,0.17751
2015,17-29 y.,Berlin,Does not apply/do not (yet) have a job,0.15530,35,35,0.03355,0.27704
2015,17-29 y.,Saxony,Does not apply/do not (yet) have a job,0.09902,31,31,-0.00786,0.20591
2015,30-45 y.,Lower Saxony,In my current field/ field I was trained in,0.04843,50,142,0.01300,0.08387
2015,30-45 y.,Lower Saxony,Do something new,0.04466,31,142,0.01057,0.07876
2015,30-45 y.,Lower Saxony,Does not matter,0.05701,61,142,0.01874,0.09528
2015,30-45 y.,North Rhine-Westphalia,In my current field/ field I was trained in,0.04210,116,382,0.02194,0.06227
2015,30-45 y.,North Rhine-Westphalia,Do something new,0.03795,56,382,0.01876,0.05713
2015,30-45 y.,North Rhine-Westphalia,Does not matter,0.05232,155,382,0.02996,0.07468
2015,30-45 y.,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.02119,55,382,0.00673,0.03565
2015,30-45 y.,Hesse,In my current field/ field I was trained in,0.05965,45,83,0.00839,0.11091
2015,30-45 y.,Hesse,Does not matter,0.04673,38,83,0.00105,0.09242
2015,30-45 y.,"Rhineland-Palatinate, Saarland",Does not matter,0.07758,34,34,-0.01369,0.16885
2015,30-45 y.,Baden-Wuerttemberg,In my current field/ field I was trained in,0.06045,72,161,0.02353,0.09738
2015,30-45 y.,Baden-Wuerttemberg,Do something new,0.03014,35,161,0.00365,0.05664
2015,30-45 y.,Baden-Wuerttemberg,Does not matter,0.04129,54,161,0.01046,0.07211
2015,30-45 y.,Bavaria,In my current field/ field I was trained in,0.07133,95,184,0.03404,0.10862
2015,30-45 y.,Bavaria,Does not matter,0.04141,89,184,0.01254,0.07028
2015,30-45 y.,Saxony-Anhalt,Does not matter,0.08282,33,33,-0.01267,0.17832
2015,46-65 y.,Lower Saxony,Does not matter,0.02685,43,43,-0.02204,0.07574
2015,46-65 y.,North Rhine-Westphalia,Do something new,0.01776,33,123,-0.00568,0.04120
2015,46-65 y.,North Rhine-Westphalia,Does not matter,0.03958,90,123,0.00498,0.07418
2015,46-65 y.,Hesse,Does not matter,0.05433,32,32,-0.02546,0.13412
2015,46-65 y.,Baden-Wuerttemberg,Does not matter,0.04375,42,42,-0.01886,0.10636
2015,46-65 y.,Bavaria,Does not matter,0.02248,51,51,-0.01861,0.06357
2015,46-65 y.,Brandenburg,Does not matter,0.09131,36,36,-0.00412,0.18674
2015,46-65 y.,Saxony-Anhalt,Does not matter,0.08651,32,32,-0.01245,0.18547
2017,17-29 y.,Schleswig-Holstein,Does not apply/do not (yet) have a job,0.16124,34,34,0.03577,0.28672
