year,bula_h,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Baden-Wuerttemberg,In my current field/ field I was trained in,0.02680,59,279,0.00782,0.04578
1996,Baden-Wuerttemberg,Do something new,0.02038,35,279,0.00377,0.03699
1996,Baden-Wuerttemberg,Does not matter,0.03128,70,279,0.01082,0.05175
1996,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.03315,115,279,0.01210,0.05419
1996,Bavaria,In my current field/ field I was trained in,0.03421,84,251,0.01168,0.05674
1996,Bavaria,Do something new,0.02001,38,251,0.00265,0.03737
1996,Bavaria,Does not matter,0.02381,66,251,0.00491,0.04271
1996,Bavaria,Does not apply/do not (yet) have a job,0.02711,63,251,0.00698,0.04725
1996,Brandenburg,In my current field/ field I was trained in,0.05572,36,75,0.00345,0.10798
1996,Brandenburg,Does not matter,0.04250,39,75,-0.00346,0.08847
1996,Mecklenburg-Western Pomerania,Does not matter,0.08339,39,39,-0.00452,0.17129
1996,Saxony,In my current field/ field I was trained in,0.04220,53,171,0.01198,0.07242
1996,Saxony,Does not matter,0.05628,79,171,0.02163,0.09092
1996,Saxony,Does not apply/do not (yet) have a job,0.02088,39,171,-0.00061,0.04238
1996,Saxony-Anhalt,In my current field/ field I was trained in,0.03442,31,77,-0.00657,0.07541
1996,Saxony-Anhalt,Does not matter,0.06117,46,77,0.00729,0.11505
1996,Thuringa,In my current field/ field I was trained in,0.03307,31,77,-0.00713,0.07328
1996,Thuringa,Does not matter,0.05253,46,77,0.00237,0.10269
1997,Lower Saxony,In my current field/ field I was trained in,0.02250,37,126,-0.00350,0.04850
1997,Lower Saxony,Does not matter,0.02976,39,126,-0.00003,0.05955
1997,Lower Saxony,Does not apply/do not (yet) have a job,0.03123,50,126,0.00074,0.06172
1997,North Rhine-Westphalia,In my current field/ field I was trained in,0.03549,120,400,0.01733,0.05364
1997,North Rhine-Westphalia,Do something new,0.01517,52,400,0.00318,0.02716
1997,North Rhine-Westphalia,Does not matter,0.02376,95,400,0.00881,0.03870
1997,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.03017,133,400,0.01338,0.04695
1997,Hesse,In my current field/ field I was trained in,0.03390,33,85,-0.00480,0.07260
1997,Hesse,Does not apply/do not (yet) have a job,0.03526,52,85,-0.00418,0.07470
1997,"Rhineland-Palatinate, Saarland",Does not matter,0.03239,37,70,-0.00938,0.07416
1997,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.03129,33,70,-0.00979,0.07237
1997,Baden-Wuerttemberg,In my current field/ field I was trained in,0.02359,55,296,0.00627,0.04091
1997,Baden-Wuerttemberg,Do something new,0.01346,32,296,0.00031,0.02661
1997,Baden-Wuerttemberg,Does not matter,0.02972,78,296,0.01034,0.04909
1997,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.04343,131,296,0.02017,0.06668
1997,Bavaria,In my current field/ field I was trained in,0.04103,95,264,0.01706,0.06500
1997,Bavaria,Do something new,0.02345,38,264,0.00516,0.04173
1997,Bavaria,Does not matter,0.02318,63,264,0.00500,0.04137
1997,Bavaria,Does not apply/do not (yet) have a job,0.02723,68,264,0.00756,0.04690
1997,Brandenburg,Does not matter,0.04624,34,34,-0.02541,0.11790
1997,Saxony,In my current field/ field I was trained in,0.03404,43,162,0.00603,0.06205
1997,Saxony,Does not matter,0.05965,81,162,0.02307,0.09624
1997,Saxony,Does not apply/do not (yet) have a job,0.01873,38,162,-0.00221,0.03968
1997,Saxony-Anhalt,Does not matter,0.05985,48,48,-0.00797,0.12767
1997,Thuringa,Does not matter,0.07035,67,67,0.00865,0.13205
1998,Lower Saxony,In my current field/ field I was trained in,0.02658,48,134,-0.00076,0.05392
1998,Lower Saxony,Does not matter,0.02501,38,134,-0.00153,0.05155
1998,Lower Saxony,Does not apply/do not (yet) have a job,0.02928,48,134,0.00063,0.05793
1998,North Rhine-Westphalia,In my current field/ field I was trained in,0.03433,127,438,0.01726,0.05140
1998,North Rhine-Westphalia,Do something new,0.01712,60,438,0.00496,0.02928
1998,North Rhine-Westphalia,Does not matter,0.02380,102,438,0.00951,0.03809
1998,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.03203,149,438,0.01552,0.04854
1998,Hesse,In my current field/ field I was trained in,0.02514,32,110,-0.00425,0.05453
1998,Hesse,Does not matter,0.02989,32,110,-0.00208,0.06186
1998,Hesse,Does not apply/do not (yet) have a job,0.03068,46,110,-0.00170,0.06305
1998,"Rhineland-Palatinate, Saarland",In my current field/ field I was trained in,0.02938,32,99,-0.00406,0.06281
1998,"Rhineland-Palatinate, Saarland",Does not matter,0.02668,31,99,-0.00522,0.05859
1998,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.02944,36,99,-0.00403,0.06291
1998,Baden-Wuerttemberg,In my current field/ field I was trained in,0.02883,70,249,0.00800,0.04966
1998,Baden-Wuerttemberg,Does not matter,0.02401,62,249,0.00496,0.04307
1998,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.03659,117,249,0.01322,0.05996
1998,Bavaria,In my current field/ field I was trained in,0.03123,89,280,0.01082,0.05165
1998,Bavaria,Do something new,0.01708,35,280,0.00188,0.03229
1998,Bavaria,Does not matter,0.02559,63,280,0.00706,0.04412
1998,Bavaria,Does not apply/do not (yet) have a job,0.04044,93,280,0.01732,0.06355
1998,Brandenburg,In my current field/ field I was trained in,0.04376,32,75,-0.00285,0.09037
1998,Brandenburg,Does not matter,0.05089,43,75,0.00082,0.10097
1998,Mecklenburg-Western Pomerania,Does not matter,0.06628,31,31,-0.02274,0.15531
1998,Saxony,In my current field/ field I was trained in,0.03588,55,187,0.00915,0.06261
1998,Saxony,Does not matter,0.06237,96,187,0.02762,0.09713
1998,Saxony,Does not apply/do not (yet) have a job,0.01659,36,187,-0.00177,0.03494
1998,Saxony-Anhalt,In my current field/ field I was trained in,0.04940,37,81,0.00191,0.09689
1998,Saxony-Anhalt,Does not matter,0.05930,44,81,0.00754,0.11105
1998,Thuringa,In my current field/ field I was trained in,0.05506,42,96,0.00919,0.10092
1998,Thuringa,Does not matter,0.04480,54,96,0.00320,0.08639
1999,Lower Saxony,Does not matter,0.03141,45,91,-0.00463,0.06744
1999,Lower Saxony,Does not apply/do not (yet) have a job,0.02784,46,91,-0.00615,0.06183
1999,North Rhine-Westphalia,In my current field/ field I was trained in,0.02542,94,366,0.00927,0.04157
1999,North Rhine-Westphalia,Do something new,0.01153,47,366,0.00058,0.02248
1999,North Rhine-Westphalia,Does not matter,0.02111,93,366,0.00636,0.03585
1999,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.03353,132,366,0.01506,0.05199
1999,Hesse,Does not apply/do not (yet) have a job,0.03723,57,57,-0.01236,0.08681
1999,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.03653,38,38,-0.02392,0.09698
1999,Baden-Wuerttemberg,In my current field/ field I was trained in,0.03038,64,219,0.00759,0.05316
1999,Baden-Wuerttemberg,Does not matter,0.02811,64,219,0.00617,0.05005
1999,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.03025,91,219,0.00751,0.05299
1999,Bavaria,In my current field/ field I was trained in,0.02490,66,181,0.00214,0.04767
1999,Bavaria,Does not matter,0.01898,57,181,-0.00095,0.03892
1999,Bavaria,Does not apply/do not (yet) have a job,0.02505,58,181,0.00222,0.04788
1999,Berlin,Does not apply/do not (yet) have a job,0.04558,34,34,-0.02558,0.11674
1999,Brandenburg,Does not matter,0.03894,31,31,-0.03029,0.10816
1999,Saxony,In my current field/ field I was trained in,0.03093,51,177,0.00535,0.05650
1999,Saxony,Does not matter,0.05539,85,177,0.02159,0.08918
1999,Saxony,Does not apply/do not (yet) have a job,0.02138,41,177,0.00001,0.04275
1999,Saxony-Anhalt,Does not matter,0.05797,45,45,-0.01108,0.12701
1999,Thuringa,Does not matter,0.06637,52,52,-0.00195,0.13469
2000,Lower Saxony,In my current field/ field I was trained in,0.02197,67,249,0.00372,0.04021
2000,Lower Saxony,Do something new,0.01507,39,249,-0.00009,0.03023
2000,Lower Saxony,Does not matter,0.02079,59,249,0.00303,0.03855
2000,Lower Saxony,Does not apply/do not (yet) have a job,0.02568,84,249,0.00599,0.04536
2000,North Rhine-Westphalia,In my current field/ field I was trained in,0.02448,177,661,0.01269,0.03627
2000,North Rhine-Westphalia,Do something new,0.01088,78,661,0.00297,0.01880
2000,North Rhine-Westphalia,Does not matter,0.02247,166,661,0.01117,0.03378
2000,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.03302,240,661,0.01939,0.04666
2000,Hesse,In my current field/ field I was trained in,0.03455,79,229,0.01084,0.05825
2000,Hesse,Does not matter,0.02483,55,229,0.00463,0.04503
2000,Hesse,Does not apply/do not (yet) have a job,0.03899,95,229,0.01387,0.06412
2000,"Rhineland-Palatinate, Saarland",In my current field/ field I was trained in,0.02856,59,199,0.00536,0.05176
2000,"Rhineland-Palatinate, Saarland",Do something new,0.01492,34,199,-0.00197,0.03181
2000,"Rhineland-Palatinate, Saarland",Does not matter,0.01823,42,199,-0.00040,0.03687
2000,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.03288,64,199,0.00804,0.05772
2000,Baden-Wuerttemberg,In my current field/ field I was trained in,0.02788,119,406,0.01185,0.04392
2000,Baden-Wuerttemberg,Do something new,0.01157,44,406,0.00116,0.02199
2000,Baden-Wuerttemberg,Does not matter,0.02096,92,406,0.00701,0.03492
2000,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.03157,151,406,0.01454,0.04860
2000,Bavaria,In my current field/ field I was trained in,0.02757,132,398,0.01147,0.04368
2000,Bavaria,Do something new,0.01656,68,398,0.00401,0.02912
2000,Bavaria,Does not matter,0.01675,86,398,0.00413,0.02937
2000,Bavaria,Does not apply/do not (yet) have a job,0.02721,112,398,0.01121,0.04322
2000,Berlin,In my current field/ field I was trained in,0.04013,45,97,0.00087,0.07940
2000,Berlin,Does not apply/do not (yet) have a job,0.04619,52,97,0.00420,0.08818
2000,Brandenburg,In my current field/ field I was trained in,0.03571,41,145,0.00540,0.06602
2000,Brandenburg,Does not matter,0.04199,63,145,0.00923,0.07475
2000,Brandenburg,Does not apply/do not (yet) have a job,0.03202,41,145,0.00326,0.06078
2000,Saxony,In my current field/ field I was trained in,0.03666,86,320,0.01603,0.05728
2000,Saxony,Do something new,0.02470,52,320,0.00767,0.04173
2000,Saxony,Does not matter,0.04575,115,320,0.02282,0.06868
2000,Saxony,Does not apply/do not (yet) have a job,0.02630,67,320,0.00874,0.04386
2000,Saxony-Anhalt,In my current field/ field I was trained in,0.03037,42,147,0.00253,0.05820
2000,Saxony-Anhalt,Does not matter,0.05260,63,147,0.01639,0.08881
2000,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.02325,42,147,-0.00119,0.04770
2000,Thuringa,In my current field/ field I was trained in,0.02547,36,153,0.00042,0.05052
2000,Thuringa,Does not matter,0.06388,78,153,0.02500,0.10276
2000,Thuringa,Does not apply/do not (yet) have a job,0.02530,39,153,0.00034,0.05027
2001,Lower Saxony,In my current field/ field I was trained in,0.02662,67,244,0.00638,0.04686
2001,Lower Saxony,Do something new,0.01868,43,244,0.00165,0.03570
2001,Lower Saxony,Does not matter,0.01770,54,244,0.00112,0.03427
2001,Lower Saxony,Does not apply/do not (yet) have a job,0.02676,80,244,0.00647,0.04705
2001,North Rhine-Westphalia,In my current field/ field I was trained in,0.02593,167,580,0.01298,0.03887
2001,North Rhine-Westphalia,Do something new,0.01149,76,580,0.00281,0.02017
2001,North Rhine-Westphalia,Does not matter,0.02100,123,580,0.00932,0.03268
2001,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.03316,214,580,0.01857,0.04774
2001,Hesse,In my current field/ field I was trained in,0.03667,65,191,0.00995,0.06340
2001,Hesse,Does not matter,0.02730,47,191,0.00413,0.05047
2001,Hesse,Does not apply/do not (yet) have a job,0.03397,79,191,0.00821,0.05973
2001,"Rhineland-Palatinate, Saarland",In my current field/ field I was trained in,0.02787,49,173,0.00327,0.05247
2001,"Rhineland-Palatinate, Saarland",Does not matter,0.03124,55,173,0.00524,0.05723
2001,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.03547,69,173,0.00783,0.06311
2001,Baden-Wuerttemberg,In my current field/ field I was trained in,0.02566,89,294,0.00755,0.04376
2001,Baden-Wuerttemberg,Does not matter,0.01721,67,294,0.00232,0.03210
2001,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.03159,138,294,0.01156,0.05162
2001,Bavaria,In my current field/ field I was trained in,0.03193,118,343,0.01330,0.05057
2001,Bavaria,Do something new,0.01253,52,343,0.00074,0.02432
2001,Bavaria,Does not matter,0.01425,62,343,0.00169,0.02681
2001,Bavaria,Does not apply/do not (yet) have a job,0.02996,111,343,0.01189,0.04803
2001,Berlin,In my current field/ field I was trained in,0.02935,34,84,-0.00696,0.06566
2001,Berlin,Does not apply/do not (yet) have a job,0.04524,50,84,0.00053,0.08996
2001,Brandenburg,Does not matter,0.04557,59,94,0.00318,0.08795
2001,Brandenburg,Does not apply/do not (yet) have a job,0.02430,35,94,-0.00699,0.05560
2001,Mecklenburg-Western Pomerania,Does not matter,0.04687,31,31,-0.02876,0.12251
2001,Saxony,In my current field/ field I was trained in,0.03107,66,275,0.01053,0.05162
2001,Saxony,Do something new,0.01926,39,275,0.00298,0.03553
2001,Saxony,Does not matter,0.05191,110,275,0.02564,0.07818
2001,Saxony,Does not apply/do not (yet) have a job,0.02506,60,275,0.00655,0.04357
2001,Saxony-Anhalt,In my current field/ field I was trained in,0.03363,39,148,0.00449,0.06277
2001,Saxony-Anhalt,Does not matter,0.05186,57,148,0.01601,0.08771
2001,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.02931,52,148,0.00204,0.05657
2001,Thuringa,In my current field/ field I was trained in,0.02214,36,154,-0.00117,0.04546
2001,Thuringa,Does not matter,0.06494,75,154,0.02589,0.10398
2001,Thuringa,Does not apply/do not (yet) have a job,0.03056,43,154,0.00329,0.05783
2003,Lower Saxony,In my current field/ field I was trained in,0.02532,55,238,0.00532,0.04532
2003,Lower Saxony,Do something new,0.01579,36,238,-0.00008,0.03166
2003,Lower Saxony,Does not matter,0.02986,60,238,0.00819,0.05154
2003,Lower Saxony,Does not apply/do not (yet) have a job,0.02733,87,238,0.00657,0.04809
2003,North Rhine-Westphalia,In my current field/ field I was trained in,0.02451,140,586,0.01198,0.03704
2003,North Rhine-Westphalia,Do something new,0.01338,69,586,0.00407,0.02270
2003,North Rhine-Westphalia,Does not matter,0.03075,162,586,0.01676,0.04475
2003,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.03296,215,586,0.01849,0.04743
2003,Hesse,In my current field/ field I was trained in,0.03015,44,168,0.00422,0.05609
2003,Hesse,Does not matter,0.03352,53,168,0.00622,0.06082
2003,Hesse,Does not apply/do not (yet) have a job,0.03455,71,168,0.00685,0.06225
2003,"Rhineland-Palatinate, Saarland",In my current field/ field I was trained in,0.02015,39,169,-0.00110,0.04140
2003,"Rhineland-Palatinate, Saarland",Does not matter,0.02979,48,169,0.00408,0.05550
2003,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.04434,82,169,0.01321,0.07547
2003,Baden-Wuerttemberg,In my current field/ field I was trained in,0.02133,70,346,0.00609,0.03658
2003,Baden-Wuerttemberg,Do something new,0.00936,36,346,-0.00080,0.01953
2003,Baden-Wuerttemberg,Does not matter,0.02244,79,346,0.00681,0.03806
2003,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.03738,161,346,0.01736,0.05739
2003,Bavaria,In my current field/ field I was trained in,0.02731,105,378,0.01086,0.04376
2003,Bavaria,Do something new,0.00807,37,378,-0.00096,0.01710
2003,Bavaria,Does not matter,0.02944,106,378,0.01238,0.04650
2003,Bavaria,Does not apply/do not (yet) have a job,0.02553,130,378,0.00961,0.04145
2003,Berlin,In my current field/ field I was trained in,0.04797,47,140,0.01245,0.08350
2003,Berlin,Does not matter,0.04239,32,140,0.00889,0.07588
2003,Berlin,Does not apply/do not (yet) have a job,0.06475,61,140,0.02384,0.10567
2003,Brandenburg,Does not matter,0.04762,52,90,0.00338,0.09187
2003,Brandenburg,Does not apply/do not (yet) have a job,0.03020,38,90,-0.00535,0.06576
2003,Mecklenburg-Western Pomerania,Does not matter,0.07664,46,46,-0.00109,0.15436
2003,Saxony,In my current field/ field I was trained in,0.03143,60,285,0.01114,0.05172
2003,Saxony,Do something new,0.02197,37,285,0.00492,0.03901
2003,Saxony,Does not matter,0.06020,118,285,0.03254,0.08786
2003,Saxony,Does not apply/do not (yet) have a job,0.03278,70,285,0.01207,0.05349
2003,Saxony-Anhalt,In my current field/ field I was trained in,0.02544,31,162,0.00112,0.04976
2003,Saxony-Anhalt,Does not matter,0.08124,80,162,0.03904,0.12345
2003,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.03664,51,162,0.00762,0.06567
2003,Thuringa,Does not matter,0.08356,78,121,0.03405,0.13308
2003,Thuringa,Does not apply/do not (yet) have a job,0.02416,43,121,-0.00331,0.05164
2005,Lower Saxony,In my current field/ field I was trained in,0.02286,47,168,0.00019,0.04553
2005,Lower Saxony,Does not matter,0.01968,59,168,-0.00139,0.04075
2005,Lower Saxony,Does not apply/do not (yet) have a job,0.02317,62,168,0.00035,0.04598
2005,North Rhine-Westphalia,In my current field/ field I was trained in,0.01842,94,504,0.00667,0.03016
2005,North Rhine-Westphalia,Do something new,0.00802,39,504,0.00022,0.01581
2005,North Rhine-Westphalia,Does not matter,0.03770,172,504,0.02105,0.05434
2005,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.03135,199,504,0.01612,0.04658
2005,Hesse,Does not matter,0.02556,34,97,-0.00601,0.05714
2005,Hesse,Does not apply/do not (yet) have a job,0.04053,63,97,0.00108,0.07998
2005,"Rhineland-Palatinate, Saarland",Does not matter,0.04101,55,107,0.00326,0.07876
2005,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.03654,52,107,0.00082,0.07226
2005,Baden-Wuerttemberg,In my current field/ field I was trained in,0.02157,61,251,0.00356,0.03958
2005,Baden-Wuerttemberg,Does not matter,0.02124,71,251,0.00337,0.03911
2005,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.03878,119,251,0.01485,0.06271
2005,Bavaria,In my current field/ field I was trained in,0.01426,59,259,-0.00021,0.02873
2005,Bavaria,Do something new,0.00998,32,259,-0.00215,0.02212
2005,Bavaria,Does not matter,0.02535,77,259,0.00617,0.04453
2005,Bavaria,Does not apply/do not (yet) have a job,0.02183,91,259,0.00400,0.03966
2005,Berlin,In my current field/ field I was trained in,0.04840,35,128,0.01107,0.08572
2005,Berlin,Does not matter,0.05006,40,128,0.01214,0.08799
2005,Berlin,Does not apply/do not (yet) have a job,0.05263,53,128,0.01379,0.09146
2005,Brandenburg,In my current field/ field I was trained in,0.03578,31,104,-0.00009,0.07166
2005,Brandenburg,Does not matter,0.07554,73,104,0.02451,0.12658
2005,Mecklenburg-Western Pomerania,Does not matter,0.07147,41,41,-0.00836,0.15131
2005,Saxony,In my current field/ field I was trained in,0.02697,47,222,0.00561,0.04832
2005,Saxony,Does not matter,0.07921,109,222,0.04361,0.11482
2005,Saxony,Does not apply/do not (yet) have a job,0.03683,66,222,0.01200,0.06166
2005,Saxony-Anhalt,Does not matter,0.08525,68,120,0.03507,0.13542
2005,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.04107,52,120,0.00541,0.07673
2005,Thuringa,Does not matter,0.10504,88,126,0.05129,0.15879
2005,Thuringa,Does not apply/do not (yet) have a job,0.02839,38,126,-0.00073,0.05751
2007,Lower Saxony,In my current field/ field I was trained in,0.01298,39,180,-0.00360,0.02956
2007,Lower Saxony,Does not matter,0.03416,69,180,0.00755,0.06077
2007,Lower Saxony,Does not apply/do not (yet) have a job,0.03090,72,180,0.00555,0.05624
2007,North Rhine-Westphalia,In my current field/ field I was trained in,0.02389,111,519,0.01074,0.03705
2007,North Rhine-Westphalia,Do something new,0.01356,50,519,0.00360,0.02352
2007,North Rhine-Westphalia,Does not matter,0.03240,167,519,0.01715,0.04764
2007,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.03586,191,519,0.01984,0.05187
2007,Hesse,In my current field/ field I was trained in,0.01815,40,144,-0.00373,0.04003
2007,Hesse,Does not matter,0.03569,42,144,0.00528,0.06609
2007,Hesse,Does not apply/do not (yet) have a job,0.03313,62,144,0.00379,0.06246
2007,"Rhineland-Palatinate, Saarland",Does not matter,0.03480,52,109,0.00023,0.06937
2007,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.04289,57,109,0.00468,0.08111
2007,Baden-Wuerttemberg,In my current field/ field I was trained in,0.01765,57,265,0.00177,0.03354
2007,Baden-Wuerttemberg,Does not matter,0.02634,70,265,0.00702,0.04565
2007,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.04056,138,265,0.01677,0.06436
2007,Bavaria,In my current field/ field I was trained in,0.01955,75,313,0.00419,0.03492
2007,Bavaria,Do something new,0.00772,32,313,-0.00199,0.01743
2007,Bavaria,Does not matter,0.02947,91,313,0.01070,0.04823
2007,Bavaria,Does not apply/do not (yet) have a job,0.02925,115,313,0.01055,0.04794
2007,Berlin,In my current field/ field I was trained in,0.04495,34,68,-0.00466,0.09456
2007,Berlin,Does not apply/do not (yet) have a job,0.04151,34,68,-0.00625,0.08928
2007,Brandenburg,Does not matter,0.07694,65,98,0.02390,0.12997
2007,Brandenburg,Does not apply/do not (yet) have a job,0.03573,33,98,-0.00121,0.07266
2007,Mecklenburg-Western Pomerania,Does not matter,0.07490,38,38,-0.00992,0.15972
2007,Saxony,In my current field/ field I was trained in,0.02407,44,177,0.00143,0.04671
2007,Saxony,Does not matter,0.06270,82,177,0.02688,0.09851
2007,Saxony,Does not apply/do not (yet) have a job,0.03021,51,177,0.00492,0.05550
2007,Saxony-Anhalt,Does not matter,0.05933,62,104,0.01371,0.10496
2007,Saxony-Anhalt,Does not apply/do not (yet) have a job,0.03026,42,104,-0.00282,0.06335
2007,Thuringa,Does not matter,0.07269,70,106,0.02303,0.12235
2007,Thuringa,Does not apply/do not (yet) have a job,0.02707,36,106,-0.00397,0.05811
2009,Lower Saxony,In my current field/ field I was trained in,0.02666,45,142,0.00007,0.05326
2009,Lower Saxony,Does not matter,0.02031,42,142,-0.00297,0.04360
2009,Lower Saxony,Does not apply/do not (yet) have a job,0.03338,55,142,0.00373,0.06304
2009,North Rhine-Westphalia,In my current field/ field I was trained in,0.01885,90,414,0.00573,0.03196
2009,North Rhine-Westphalia,Do something new,0.00985,36,414,0.00033,0.01938
2009,North Rhine-Westphalia,Does not matter,0.03043,116,414,0.01387,0.04700
2009,North Rhine-Westphalia,Does not apply/do not (yet) have a job,0.04582,172,414,0.02565,0.06599
2009,Hesse,In my current field/ field I was trained in,0.02128,34,124,-0.00422,0.04678
2009,Hesse,Does not matter,0.03005,45,124,-0.00012,0.06022
2009,Hesse,Does not apply/do not (yet) have a job,0.02583,45,124,-0.00220,0.05386
2009,"Rhineland-Palatinate, Saarland",Does not matter,0.04851,47,99,0.00597,0.09104
2009,"Rhineland-Palatinate, Saarland",Does not apply/do not (yet) have a job,0.04017,52,99,0.00129,0.07905
2009,Baden-Wuerttemberg,In my current field/ field I was trained in,0.01978,58,196,0.00023,0.03932
2009,Baden-Wuerttemberg,Does not matter,0.02742,62,196,0.00450,0.05034
2009,Baden-Wuerttemberg,Does not apply/do not (yet) have a job,0.02861,76,196,0.00521,0.05202
2009,Bavaria,In my current field/ field I was trained in,0.01656,52,229,-0.00000,0.03313
2009,Bavaria,Does not matter,0.02505,71,229,0.00476,0.04534
2009,Bavaria,Does not apply/do not (yet) have a job,0.02224,106,229,0.00310,0.04138
2009,Berlin,Does not apply/do not (yet) have a job,0.04677,33,33,-0.02639,0.11992
2009,Brandenburg,Does not matter,0.06173,55,55,-0.00246,0.12591
2009,Saxony,Does not matter,0.05307,76,122,0.01312,0.09301
2009,Saxony,Does not apply/do not (yet) have a job,0.02891,46,122,-0.00095,0.05876
2009,Saxony-Anhalt,Does not matter,0.05595,44,44,-0.01274,0.12464
2009,Thuringa,Does not matter,0.06581,59,59,0.00200,0.12962
2011,Lower Saxony,In my current field/ field I was trained in,0.01260,37,130,-0.00665,0.03185
2011,Lower Saxony,Does not matter,0.01058,39,130,-0.00708,0.02823
2011,Lower Saxony,Does not apply/do not (yet) have a job,0.02077,54,130,-0.00384,0.04538
