year,sex,plb0426,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2000,female,Does not apply/do not (yet) have a job,0.03318,601,2166,0.02564,0.04073
2001,male,In my current field/ field I was trained in,0.01913,252,1094,0.01101,0.02726
2001,male,Do something new,0.00924,127,1094,0.00357,0.01491
2001,male,Does not matter,0.02014,268,1094,0.01181,0.02847
2001,male,Does not apply/do not (yet) have a job,0.03065,447,1094,0.02043,0.04087
2001,female,In my current field/ field I was trained in,0.03679,559,1911,0.02835,0.04523
2001,female,Do something new,0.01891,280,1911,0.01280,0.02502
2001,female,Does not matter,0.03211,529,1911,0.02421,0.04002
2001,female,Does not apply/do not (yet) have a job,0.03167,543,1911,0.02382,0.03953
2003,male,In my current field/ field I was trained in,0.02128,252,1269,0.01334,0.02922
2003,male,Do something new,0.01143,147,1269,0.00558,0.01728
2003,male,Does not matter,0.02923,360,1269,0.01996,0.03850
2003,male,Does not apply/do not (yet) have a job,0.03343,510,1269,0.02354,0.04333
2003,female,In my current field/ field I was trained in,0.03067,451,1824,0.02275,0.03858
2003,female,Do something new,0.01450,206,1824,0.00901,0.01999
2003,female,Does not matter,0.04247,587,1824,0.03322,0.05173
2003,female,Does not apply/do not (yet) have a job,0.03392,580,1824,0.02561,0.04223
2005,male,In my current field/ field I was trained in,0.01596,179,1056,0.00840,0.02352
2005,male,Do something new,0.00908,102,1056,0.00336,0.01481
2005,male,Does not matter,0.03540,377,1056,0.02425,0.04655
2005,male,Does not apply/do not (yet) have a job,0.03058,398,1056,0.02019,0.04098
2005,female,In my current field/ field I was trained in,0.02571,328,1509,0.01772,0.03370
2005,female,Do something new,0.01015,128,1509,0.00509,0.01520
2005,female,Does not matter,0.04260,557,1509,0.03241,0.05280
2005,female,Does not apply/do not (yet) have a job,0.03423,496,1509,0.02505,0.04341
2007,male,In my current field/ field I was trained in,0.01228,151,962,0.00532,0.01924
2007,male,Do something new,0.01000,92,962,0.00371,0.01630
2007,male,Does not matter,0.03041,310,962,0.01955,0.04127
2007,male,Does not apply/do not (yet) have a job,0.03216,409,962,0.02100,0.04331
2007,female,In my current field/ field I was trained in,0.02927,372,1592,0.02099,0.03755
2007,female,Do something new,0.01294,165,1592,0.00739,0.01849
2007,female,Does not matter,0.04526,564,1592,0.03504,0.05547
2007,female,Does not apply/do not (yet) have a job,0.03594,491,1592,0.02679,0.04509
2009,male,In my current field/ field I was trained in,0.01723,169,866,0.00856,0.02590
2009,male,Do something new,0.00898,86,866,0.00270,0.01527
2009,male,Does not matter,0.02878,273,866,0.01764,0.03992
2009,male,Does not apply/do not (yet) have a job,0.03340,338,866,0.02143,0.04537
2009,female,In my current field/ field I was trained in,0.02489,286,1201,0.01607,0.03370
2009,female,Do something new,0.01088,119,1201,0.00501,0.01675
2009,female,Does not matter,0.03848,425,1201,0.02759,0.04936
2009,female,Does not apply/do not (yet) have a job,0.03131,371,1201,0.02146,0.04117
2011,male,In my current field/ field I was trained in,0.01057,141,647,0.00268,0.01846
2011,male,Do something new,0.00712,64,647,0.00064,0.01360
2011,male,Does not matter,0.01574,178,647,0.00614,0.02534
2011,male,Does not apply/do not (yet) have a job,0.01676,264,647,0.00686,0.02665
2011,female,In my current field/ field I was trained in,0.01139,230,954,0.00465,0.01812
2011,female,Do something new,0.00590,115,954,0.00104,0.01077
2011,female,Does not matter,0.01682,322,954,0.00866,0.02499
2011,female,Does not apply/do not (yet) have a job,0.01690,287,954,0.00872,0.02509
2013,male,In my current field/ field I was trained in,0.01393,154,789,0.00575,0.02212
2013,male,Do something new,0.00908,107,789,0.00245,0.01570
2013,male,Does not matter,0.01960,224,789,0.00992,0.02928
2013,male,Does not apply/do not (yet) have a job,0.02190,304,789,0.01168,0.03212
2013,female,In my current field/ field I was trained in,0.01773,312,1195,0.01024,0.02521
2013,female,Do something new,0.01138,191,1195,0.00536,0.01739
2013,female,Does not matter,0.02053,361,1195,0.01248,0.02857
2013,female,Does not apply/do not (yet) have a job,0.01866,331,1195,0.01098,0.02633
2015,male,In my current field/ field I was trained in,0.01773,263,1374,0.01075,0.02471
2015,male,Do something new,0.01187,171,1374,0.00614,0.01760
2015,male,Does not matter,0.02502,417,1374,0.01676,0.03328
2015,male,Does not apply/do not (yet) have a job,0.03124,523,1374,0.02204,0.04044
2015,female,In my current field/ field I was trained in,0.02808,671,2621,0.02175,0.03441
2015,female,Do something new,0.01632,392,2621,0.01147,0.02117
2015,female,Does not matter,0.03147,830,2621,0.02478,0.03815
2015,female,Does not apply/do not (yet) have a job,0.02842,728,2621,0.02206,0.03478
2017,male,In my current field/ field I was trained in,0.01545,224,1260,0.00864,0.02226
2017,male,Do something new,0.01416,196,1260,0.00763,0.02068
2017,male,Does not matter,0.02182,301,1260,0.01375,0.02989
2017,male,Does not apply/do not (yet) have a job,0.03008,539,1260,0.02065,0.03952
2017,female,In my current field/ field I was trained in,0.02864,534,2155,0.02160,0.03569
2017,female,Do something new,0.01565,355,2155,0.01040,0.02089
2017,female,Does not matter,0.02621,622,2155,0.01946,0.03296
2017,female,Does not apply/do not (yet) have a job,0.02853,644,2155,0.02150,0.03556
