"year","hhtyp","quintil","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"1996","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.23","3.5","507","3","3","5","7","8","4.1","4.36","1","9","4","4"
"1996","Paar mit Kind(ern)","2","4.34","3.5","380","3","3","5","6","11","4.18","4.5","2","11","4","4"
"1996","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"1996","Paar mit Kind(ern)","4","5.31","5.5","66","3","4","7","7","7","4.97","5.65","3","7","5","6"
"1996","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","6.02","5.5","37","5","5","7","7","8","5.61","6.43","4","8","5","7"
"1996","Sonstige","1 Einkommensschwächstes Quintil","3.65","2.5","91","3","3","4","5","7","3.42","3.88","2","7","3","4"
"1996","Sonstige","2","4.72","3.5","31","3","3","4","9","9","4.08","5.36","3","9","3","4"
"1996","Sonstige","3","3.89","3.5","5","3","4","4","4","4","3.21","4.57","3","4","",""
"1996","Sonstige","4","","","","","","","","","","","","","",""
"1996","Sonstige","5 Einkommensstärkstes Quintil","6.8","6.5","9","6","7","7","7","7","6.39","7.21","6","7","6","7"
"1997","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","2.52","2.5","84","1","2","3","3","4","2.37","2.67","1","4","2","3"
"1997","(Ehe-)Paar ohne Kind(er)","2","3.11","2.5","94","2","2","3","5","6","2.89","3.33","1","6","2","3"
"1997","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"1997","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"1997","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","3.94","3.5","56","2","3","5","5","7","3.57","4.31","1","7","3","4"
"1997","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.05","1.5","72","1","2","2","3","6","1.84","2.26","1","6","2","2"
"1997","1-Pers.- Haushalt","2","1.89","1.5","53","1","1","2","3","4","1.66","2.12","1","5","2","2"
"1997","1-Pers.- Haushalt","3","2.37","1.5","37","1","2","3","3","4","2.1","2.64","1","5","2","3"
"1997","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"1997","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1997","Alleinerziehende","2","","","","","","","","","","","","","",""
"1997","Alleinerziehende","3","","","","","","","","","","","","","",""
"1997","Alleinerziehende","4","","","","","","","","","","","","","",""
"1997","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1997","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.06","3.5","513","2","3","5","6","11","3.92","4.2","1","11","4","4"
"1997","Paar mit Kind(ern)","2","4.32","3.5","313","3","3","5","7","8","4.15","4.49","2","8","4","4"
"1997","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"1997","Paar mit Kind(ern)","4","5.22","4.5","76","4","4","6","7","7","4.96","5.48","3","7","4","5"
"1997","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","5.82","5.5","38","4","5","7","8","8","5.34","6.3","3","8","5","6"
"1997","Sonstige","1 Einkommensschwächstes Quintil","3.97","3","45","3","3","5","6","6","3.6","4.34","3","6","3","5"
"1997","Sonstige","2","","","","","","","","","","","","","",""
"1997","Sonstige","3","","","","","","","","","","","","","",""
"1997","Sonstige","4","","","","","","","","","","","","","",""
"1997","Sonstige","5 Einkommensstärkstes Quintil","5.4","4.5","5","3","6","6","6","6","3.36","7.44","3","6","",""
"1998","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.27","2.5","922","2","2","4","5","7","3.19","3.35","1","9","3","3"
"1998","(Ehe-)Paar ohne Kind(er)","2","3.59","2.5","898","2","3","4","6","7","3.5","3.68","1","10","3","3"
"1998","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"1998","(Ehe-)Paar ohne Kind(er)","4","3.69","2.5","838","2","3","4","5","11","3.6","3.78","2","13","3","3"
"1998","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","4.2","3.5","512","3","3","5","6","9","4.08","4.32","1","9","4","4"
"1998","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.36","1.5","537","1","2","3","4","6","2.27","2.45","1","8","2","2"
"1998","1-Pers.- Haushalt","2","2.56","1.5","479","1","2","3","4","6","2.47","2.65","1","7","2","2"
"1998","1-Pers.- Haushalt","3","2.51","1.5","300","1","2","3","4","6","2.38","2.64","1","7","2","2"
"1998","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"1998","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1998","Alleinerziehende","1 Einkommensschwächstes Quintil","3.31","2.5","567","2","3","4","5","10","3.22","3.4","1","10","3","3"
"1998","Alleinerziehende","2","","","","","","","","","","","","","",""
"1998","Alleinerziehende","3","","","","","","","","","","","","","",""
"1998","Alleinerziehende","4","5.52","4.5","66","3","3","7","10","11","4.94","6.1","2","11","4","5"
"1998","Alleinerziehende","5 Einkommensstärkstes Quintil","4","3.5","34","3","3","5","6","6","3.66","4.34","3","6","4","4"
"1998","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.21","3.5","4000","3","3","5","6","8","4.17","4.25","1","12","4","4"
"1998","Paar mit Kind(ern)","2","4.4","3.5","3101","3","3","5","6","9","4.35","4.45","1","10","4","4"
"1998","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"1998","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"1998","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","5.89","5.5","412","4","5","7","8","14","5.72","6.06","3","14","5","6"
"1998","Sonstige","1 Einkommensschwächstes Quintil","4.74","4.5","330","3","3","6","6","18","4.47","5.01","1","18","4","5"
"1998","Sonstige","2","4.2","3.5","311","2","3","5","6","12","3.99","4.41","1","12","4","4"
"1998","Sonstige","3","","","","","","","","","","","","","",""
"1998","Sonstige","4","","","","","","","","","","","","","",""
"1998","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1999","(Ehe-)Paar ohne Kind(er)","2","3.09","2.5","90","2","2","4","5","7","2.82","3.36","1","7","2","3"
"1999","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"1999","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","4.52","3.5","80","3","3","6","7","8","4.2","4.84","2","8","4","4"
"1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","1.93","1.5","91","1","1","2","3","4","1.77","2.09","1","5","2","2"
"1999","1-Pers.- Haushalt","2","2.25","1.5","77","2","2","2","3","5","2.08","2.42","1","5","2","2"
"1999","1-Pers.- Haushalt","3","2.08","1.5","37","1","2","3","3","4","1.83","2.33","1","4","2","2"
"1999","1-Pers.- Haushalt","4","2.33","1.5","33","2","2","3","3","4","2.1","2.56","1","4","2","3"
"1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.31","2.5","33","2","2","4","5","12","2.58","4.04","1","12","2","3"
"1999","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1999","Alleinerziehende","2","2.89","2.5","32","2","3","3","3","3","2.76","3.02","2","3","3","3"
"1999","Alleinerziehende","3","","","","","","","","","","","","","",""
"1999","Alleinerziehende","4","","","","","","","","","","","","","",""
"1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.06","3.5","373","3","3","5","6","8","3.93","4.19","2","9","4","4"
"1999","Paar mit Kind(ern)","2","4.68","3.5","364","3","4","6","7","9","4.52","4.84","2","9","4","4"
"1999","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"1999","Paar mit Kind(ern)","4","5.68","5.5","92","3","5","7","8","9","5.3","6.06","2","9","5","6"
"1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","9.73","11.5","60","4","6","13","14","14","8.79","10.67","2","14","6","9"
"1999","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"1999","Sonstige","2","","","","","","","","","","","","","",""
"1999","Sonstige","3","3.79","3","5","1","1","5","5","5","1.07","6.51","1","5","",""
"1999","Sonstige","4","3.91","3","8","3","3","6","7","7","2.5","5.32","3","7","",""
"1999","Sonstige","5 Einkommensstärkstes Quintil","4","4","5","4","4","4","4","4","4","4","4","4","",""
"2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.32","2.5","738","2","2","4","5","8","3.22","3.42","1","9","3","3"
"2000","(Ehe-)Paar ohne Kind(er)","2","3.72","2.5","890","2","3","4","6","8","3.63","3.81","1","10","3","3"
"2000","(Ehe-)Paar ohne Kind(er)","3","3.93","2.5","986","2","3","5","6","9","3.84","4.02","1","11","3","4"
"2000","(Ehe-)Paar ohne Kind(er)","4","3.82","3.5","840","2","3","5","6","8","3.72","3.92","1","11","4","4"
"2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","4.51","3.5","722","3","3","6","7","10","4.39","4.63","2","10","4","4"
"2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.39","1.5","532","1","2","3","4","7","2.28","2.5","1","10","2","2"
"2000","1-Pers.- Haushalt","2","2.55","1.5","456","1","2","3","4","6","2.45","2.65","1","8","2","2"
"2000","1-Pers.- Haushalt","3","2.74","1.5","324","2","2","3","4","8","2.6","2.88","1","11","2","3"
"2000","1-Pers.- Haushalt","4","","","","","","","","","","","","","",""
"2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","Alleinerziehende","1 Einkommensschwächstes Quintil","3.55","2.5","554","2","3","4","5","8","3.45","3.65","1","9","3","3"
"2000","Alleinerziehende","2","","","","","","","","","","","","","",""
"2000","Alleinerziehende","3","","","","","","","","","","","","","",""
"2000","Alleinerziehende","4","4.81","3.5","85","3","3","7","7","9","4.43","5.19","2","9","4","5"
"2000","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2000","Paar mit Kind(ern)","2","","","","","","","","","","","","","",""
"2000","Paar mit Kind(ern)","3","","","","","","","","","","","","","",""
"2000","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","5.9","5.5","530","4","5","7","8","14","5.73","6.07","2","15","6","6"
"2000","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2000","Sonstige","2","","","","","","","","","","","","","",""
"2000","Sonstige","3","","","","","","","","","","","","","",""
"2000","Sonstige","4","5.02","4.5","81","3","3","6","9","9","4.56","5.48","2","9","5","5"
"2000","Sonstige","5 Einkommensstärkstes Quintil","5.84","4.5","40","3","4","7","10","10","5.05","6.63","3","10","5","7"
"2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2001","(Ehe-)Paar ohne Kind(er)","2","3.69","2.5","92","2","2","4","6","8","3.38","4","1","8","3","3"
"2001","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2001","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2001","1-Pers.- Haushalt","2","2.26","1.5","84","1","2","3","4","4","2.06","2.46","1","7","2","2"
"2001","1-Pers.- Haushalt","3","2.48","1.5","66","2","2","3","4","7","2.19","2.77","1","7","2","2"
"2001","1-Pers.- Haushalt","4","2.33","1.5","62","2","2","3","3","4","2.16","2.5","1","4","2","2"
"2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","2.75","2.5","39","2","2","3","4","6","2.4","3.1","1","6","2","3"
"2001","Alleinerziehende","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2001","Alleinerziehende","2","3.51","2.5","37","2","3","4","5","5","3.17","3.85","2","5","3","4"
"2001","Alleinerziehende","3","3.3","2.5","36","3","3","4","4","5","3.03","3.57","2","5","3","4"
"2001","Alleinerziehende","4","","","","","","","","","","","","","",""
"2001","Alleinerziehende","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.28","3.5","495","3","3","5","6","8","4.15","4.41","2","10","4","4"
"2001","Paar mit Kind(ern)","2","4.8","3.5","547","3","4","6","7","12","4.65","4.95","2","13","4","5"
"2001","Paar mit Kind(ern)","3","4.94","4.5","349","3","3","6","7","12","4.75","5.13","3","12","4","5"
"2001","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","5.51","4.5","83","4","4","7","8","8","5.2","5.82","3","8","5","5"
"2001","Sonstige","1 Einkommensschwächstes Quintil","4.21","3.5","49","2","3","6","7","7","3.79","4.63","2","7","3","4"
"2001","Sonstige","2","4.18","4.5","33","3","3","5","5","5","3.85","4.51","3","5","3","5"
"2001","Sonstige","3","","","","","","","","","","","","","",""
"2001","Sonstige","4","","","","","","","","","","","","","",""
"2001","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.46","2.5","976","2","2","4","5","8","3.37","3.55","1","10","3","3"
"2002","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.38","1.5","723","1","2","3","4","6","2.3","2.46","1","9","2","2"
"2002","1-Pers.- Haushalt","2","2.61","1.5","632","2","2","3","4","6","2.52","2.7","1","7","2","2"
"2002","1-Pers.- Haushalt","3","2.7","1.5","560","2","2","3","4","7","2.6","2.8","1","8","2","3"
"2002","1-Pers.- Haushalt","4","2.88","2.5","564","2","2","3","5","7","2.77","2.99","1","11","2","3"
"2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.21","2.5","422","2","2","4","5","8","3.06","3.36","1","10","3","3"
"2002","Alleinerziehende","1 Einkommensschwächstes Quintil","3.6","2.5","776","2","3","4","5","7","3.52","3.68","1","8","3","4"
"2002","Alleinerziehende","2","3.65","2.5","383","2","3","4","5","8","3.51","3.79","1","8","3","4"
"2002","Alleinerziehende","3","","","","","","","","","","","","","",""
"2002","Alleinerziehende","4","","","","","","","","","","","","","",""
"2002","Alleinerziehende","5 Einkommensstärkstes Quintil","5.24","4.5","79","3","4","6","8","10","4.78","5.7","2","10","5","5"
"2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.34","3.5","3413","3","3","5","6","9","4.29","4.39","1","15","4","4"
"2002","Paar mit Kind(ern)","2","4.55","3.5","3944","3","3","5","7","9","4.5","4.6","2","10","4","4"
"2002","Paar mit Kind(ern)","3","4.78","4.5","3334","3","4","6","7","10","4.73","4.83","1","12","4","5"
"2002","Paar mit Kind(ern)","4","4.92","4.5","3064","3","4","6","7","11","4.86","4.98","2","14","5","5"
"2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2002","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2002","Sonstige","2","","","","","","","","","","","","","",""
"2002","Sonstige","3","","","","","","","","","","","","","",""
"2002","Sonstige","4","","","","","","","","","","","","","",""
"2002","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.29","2.5","928","2","2","4","5","7","3.2","3.38","1","10","3","3"
"2003","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2003","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2003","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.44","1.5","726","1","2","3","4","6","2.35","2.53","1","9","2","2"
"2003","1-Pers.- Haushalt","2","2.63","1.5","581","1","2","3","4","6","2.54","2.72","1","8","2","2"
"2003","1-Pers.- Haushalt","3","2.62","1.5","564","2","2","3","4","6","2.53","2.71","1","8","2","3"
"2003","1-Pers.- Haushalt","4","2.87","2.5","625","2","2","3","4","7","2.77","2.97","1","10","3","3"
"2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.3","2.5","409","2","2","4","5","8","3.15","3.45","1","12","3","3"
"2003","Alleinerziehende","1 Einkommensschwächstes Quintil","3.57","2.5","794","2","3","4","5","8","3.49","3.65","1","8","3","3"
"2003","Alleinerziehende","2","3.63","2.5","410","2","3","4","5","9","3.5","3.76","1","9","3","4"
"2003","Alleinerziehende","3","","","","","","","","","","","","","",""
"2003","Alleinerziehende","4","","","","","","","","","","","","","",""
"2003","Alleinerziehende","5 Einkommensstärkstes Quintil","5.22","4.5","60","3","4","6","8","8","4.82","5.62","2","8","4","6"
"2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","4.34","3.5","3070","3","3","5","6","9","4.28","4.4","2","13","4","4"
"2003","Paar mit Kind(ern)","2","4.54","3.5","3644","3","3","5","7","9","4.49","4.59","1","12","4","4"
"2003","Paar mit Kind(ern)","3","4.89","4.5","3498","3","4","6","7","9","4.84","4.94","2","11","5","5"
"2003","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2003","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2003","Sonstige","2","","","","","","","","","","","","","",""
"2003","Sonstige","3","","","","","","","","","","","","","",""
"2003","Sonstige","4","","","","","","","","","","","","","",""
"2003","Sonstige","5 Einkommensstärkstes Quintil","4.35","3.5","88","1","3","6","7","15","3.88","4.82","1","15","5","6"
"2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.33","2.5","884","2","2","4","5","7","3.25","3.41","1","10","3","3"
"2004","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2004","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2004","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.39","1.5","684","1","2","3","4","6","2.3","2.48","1","7","2","2"
"2004","1-Pers.- Haushalt","2","2.63","1.5","580","1","2","3","4","6","2.54","2.72","1","7","2","3"
"2004","1-Pers.- Haushalt","3","2.73","2.5","558","2","2","3","4","7","2.63","2.83","1","10","2","3"
"2004","1-Pers.- Haushalt","4","2.85","2.5","617","2","2","3","4","6","2.76","2.94","1","7","3","3"
"2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.44","2.5","410","2","2","4","6","9","3.27","3.61","1","12","3","3"
"2004","Alleinerziehende","1 Einkommensschwächstes Quintil","3.54","2.5","811","2","3","4","5","8","3.45","3.63","1","9","3","3"
"2004","Alleinerziehende","2","3.67","2.5","349","2","3","4","5","8","3.53","3.81","1","8","3","4"
"2004","Alleinerziehende","3","","","","","","","","","","","","","",""
"2004","Alleinerziehende","4","","","","","","","","","","","","","",""
"2004","Alleinerziehende","5 Einkommensstärkstes Quintil","4.5","4.5","78","3","4","5","6","8","4.2","4.8","2","8","4","5"
"2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2004","Paar mit Kind(ern)","2","4.58","3.5","3620","3","3","5","7","10","4.53","4.63","2","12","4","4"
"2004","Paar mit Kind(ern)","3","4.82","4.5","3194","3","4","6","7","9","4.76","4.88","2","15","4","5"
"2004","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2004","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2004","Sonstige","2","","","","","","","","","","","","","",""
"2004","Sonstige","3","","","","","","","","","","","","","",""
"2004","Sonstige","4","","","","","","","","","","","","","",""
"2004","Sonstige","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","3.39","2.5","860","2","2","4","5","10","3.29","3.49","1","15","3","3"
"2005","(Ehe-)Paar ohne Kind(er)","2","","","","","","","","","","","","","",""
"2005","(Ehe-)Paar ohne Kind(er)","3","","","","","","","","","","","","","",""
"2005","(Ehe-)Paar ohne Kind(er)","4","","","","","","","","","","","","","",""
"2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","2.35","1.5","689","1","2","3","4","6","2.26","2.44","1","11","2","2"
"2005","1-Pers.- Haushalt","2","2.68","1.5","554","2","2","3","4","6","2.58","2.78","1","9","2","3"
"2005","1-Pers.- Haushalt","3","2.73","2.5","583","2","2","3","4","6","2.64","2.82","1","8","2","3"
"2005","1-Pers.- Haushalt","4","2.89","2.5","631","2","2","3","5","7","2.79","2.99","1","10","3","3"
"2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","3.5","2.5","450","2","2","4","6","9","3.34","3.66","1","11","3","3"
"2005","Alleinerziehende","1 Einkommensschwächstes Quintil","3.54","2.5","843","2","3","4","5","8","3.45","3.63","1","9","3","3"
"2005","Alleinerziehende","2","3.67","2.5","384","2","3","4","5","7","3.54","3.8","2","9","3","4"
"2005","Alleinerziehende","3","","","","","","","","","","","","","",""
"2005","Alleinerziehende","4","","","","","","","","","","","","","",""
"2005","Alleinerziehende","5 Einkommensstärkstes Quintil","4.46","3.5","80","3","3","5","6","8","4.15","4.77","2","8","4","5"
"2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2005","Paar mit Kind(ern)","2","4.59","3.5","3187","3","3","5","7","9","4.54","4.64","2","10","4","4"
"2005","Paar mit Kind(ern)","3","4.86","4.5","3004","3","4","6","7","10","4.8","4.92","2","14","5","5"
"2005","Paar mit Kind(ern)","4","","","","","","","","","","","","","",""
"2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","","","","","","","","","","","",""
"2005","Sonstige","1 Einkommensschwächstes Quintil","","","","","","","","","","","","","",""
"2005","Sonstige","2","","","","","","","","","","","","","",""
