year,hhtyp,regtyp,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
1991,Couple with children,Urban regions,4.248239586220818,4.1390219148918455,4.357457257549791,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,159.0
1991,Couple with children,Rural regions,4.422469686719355,4.252481590702867,4.592457782735843,3.0,4.0,5.234694122462182,1.0,8.586735306155454,4.0,3.0,4.0,80.0
1991,Multi-generational household,Urban regions,,,,,,,,,,,,
1991,Multi-generational household,Rural regions,,,,,,,,,,,,
1991,Other Combinations,Urban regions,,,,,,,,,,,,
1991,Other Combinations,Rural regions,,,,,,,,,,,,
1992,Single-person household,Urban regions,2.031582365622097,1.9382492797915207,2.124915451452673,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,113.0
1992,Single-person household,Rural regions,,,,,,,,,,,,
1992,Couple without children,Urban regions,2.8316134321800828,2.7331252600495377,2.930101604310628,2.0,3.0,3.0,0.5,4.5,3.0,3.0,4.0,138.0
1992,Couple without children,Rural regions,3.3471523325074135,3.1563742391933265,3.5379304258215005,2.0,3.0,4.0,2.0,7.0,3.0,3.0,3.0,46.0
1992,Single parent,Urban regions,,,,,,,,,,,,
1992,Single parent,Rural regions,,,,,,,,,,,,
1992,Couple with children,Urban regions,4.550788250667516,4.426155711126004,4.675420790209028,3.0,4.0,5.612184203853606,1.0,9.530460509634015,4.0,3.0,4.0,140.0
1992,Couple with children,Rural regions,4.217883480344808,4.051585809352125,4.384181151337491,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,95.0
1992,Multi-generational household,Urban regions,,,,,,,,,,,,
1992,Multi-generational household,Rural regions,,,,,,,,,,,,
1992,Other Combinations,Urban regions,,,,,,,,,,,,
1992,Other Combinations,Rural regions,,,,,,,,,,,,
1993,Single-person household,Urban regions,2.181903501125495,2.0771282457354054,2.2866787565155846,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,115.0
1993,Single-person household,Rural regions,2.524404631830932,2.3027255847525123,2.746083678909352,1.0,2.0,3.114373487636077,1.0,6.285933719090192,2.0,1.0,2.0249999999999995,44.0
1993,Couple without children,Urban regions,3.0498681447319997,2.9499508695800327,3.1497854198839668,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,160.0
1993,Couple without children,Rural regions,3.1521077429876962,2.9949388032011495,3.309276682774243,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,59.0
1993,Single parent,Urban regions,2.9483327630335974,2.790317658309332,3.106347867757863,2.1437898416615258,3.0,3.0,1.0,4.284315237507712,3.0,3.0,3.0,30.0
1993,Single parent,Rural regions,,,,,,,,,,,,
1993,Couple with children,Urban regions,4.268863438125732,4.153689293500081,4.3840375827513824,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,153.0
1993,Couple with children,Rural regions,4.673704540428032,4.503837233746983,4.8435718471090805,3.0,4.0,5.0,1.0,8.0,4.0,3.0,4.0,94.0
1993,Multi-generational household,Urban regions,,,,,,,,,,,,
1993,Multi-generational household,Rural regions,,,,,,,,,,,,
1993,Other Combinations,Urban regions,,,,,,,,,,,,
1993,Other Combinations,Rural regions,,,,,,,,,,,,
1994,Single-person household,Urban regions,1.9497878820027843,1.8849123586285925,2.014663405376976,1.0,2.0,2.0,1.0,3.5,2.0,2.0,2.0,139.0
1994,Single-person household,Rural regions,2.3547224253807117,2.1652036474698604,2.544241203291563,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,45.0
1994,Couple without children,Urban regions,2.9038049005519535,2.8243552515224115,2.9832545495814955,2.0,3.0,4.0,1.0,6.0,3.0,3.0,4.0,143.0
1994,Couple without children,Rural regions,3.076690943364539,2.934455467319068,3.21892641941001,2.0,3.0,4.0,1.0,6.0,3.0,3.0,3.0,73.0
1994,Single parent,Urban regions,,,,,,,,,,,,
1994,Single parent,Rural regions,,,,,,,,,,,,
1994,Couple with children,Urban regions,4.310110270732332,4.1949201405684144,4.42530040089625,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,180.0
1994,Couple with children,Rural regions,4.601886013038581,4.415384382053797,4.7883876440233655,3.0,4.0,6.0,2.0,10.0,4.0,3.0,4.0,99.0
1994,Multi-generational household,Urban regions,,,,,,,,,,,,
1994,Multi-generational household,Rural regions,,,,,,,,,,,,
1994,Other Combinations,Urban regions,,,,,,,,,,,,
1994,Other Combinations,Rural regions,,,,,,,,,,,,
1995,Single-person household,Urban regions,2.1167723594578467,2.026736673931452,2.2068080449842413,1.0,2.0,3.0,1.0,6.0,2.0,2.0,2.0,154.0
1995,Single-person household,Rural regions,2.0688490290078083,1.9375651819779227,2.200132876037694,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,44.0
1995,Couple without children,Urban regions,3.011815501474474,2.933186658913676,3.0904443440352716,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,194.0
1995,Couple without children,Rural regions,3.514279451006455,3.372842875762314,3.655716026250596,3.0,3.0,4.0,2.0,5.5,3.0,2.0,3.0,84.0
1995,Single parent,Urban regions,,,,,,,,,,,,
1995,Single parent,Rural regions,,,,,,,,,,,,
1995,Couple with children,Urban regions,4.207791766188422,4.120660831719489,4.294922700657356,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,263.0
1995,Couple with children,Rural regions,4.406371143726856,4.265030001424089,4.547712286029624,3.0,4.0,6.0,1.0,9.0,4.0,3.0,4.0,130.0
1995,Multi-generational household,Urban regions,,,,,,,,,,,,
1995,Multi-generational household,Rural regions,,,,,,,,,,,,
1995,Other Combinations,Urban regions,,,,,,,,,,,,
1995,Other Combinations,Rural regions,,,,,,,,,,,,
1996,Single-person household,Urban regions,2.187720607804595,2.122964548109789,2.2524766674994012,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,158.0
1996,Single-person household,Rural regions,2.2214021892866884,2.1020223483836515,2.3407820301897253,1.4493760113256622,2.0,3.0,1.0,5.325935983011506,2.0,2.0,2.0,68.0
1996,Couple without children,Urban regions,3.305078147922168,3.202905823248338,3.407250472595998,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,178.0
1996,Couple without children,Rural regions,3.0887716288408753,2.9433682695481513,3.2341749881335993,2.0,3.0,4.0,1.0,7.0,3.0,3.0,4.0,79.0
1996,Single parent,Urban regions,2.985695551120615,2.8666242545384897,3.1047668477027406,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,37.0
1996,Single parent,Rural regions,,,,,,,,,,,,
1996,Couple with children,Urban regions,4.269855549810541,4.175584629345885,4.364126470275196,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,218.0
1996,Couple with children,Rural regions,4.551174804389708,4.391723441261552,4.710626167517865,3.0,4.0,5.0,1.0,8.0,4.0,3.0,4.0,107.0
1996,Multi-generational household,Urban regions,,,,,,,,,,,,
1996,Multi-generational household,Rural regions,,,,,,,,,,,,
1996,Other Combinations,Urban regions,,,,,,,,,,,,
1996,Other Combinations,Rural regions,,,,,,,,,,,,
1997,Single-person household,Urban regions,2.2268088724169792,2.142955764699211,2.3106619801347477,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,139.0
1997,Single-person household,Rural regions,2.257599610699192,2.1580074815680375,2.3571917398303466,2.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,62.0
1997,Couple without children,Urban regions,3.2883564529631055,3.199755982850762,3.3769569230754493,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,163.0
1997,Couple without children,Rural regions,3.1873411334629855,3.054918549298958,3.319763717627013,2.2661423772839853,3.0,4.0,1.0,6.600786434074022,3.0,3.0,3.0,72.0
1997,Single parent,Urban regions,2.8639665298276453,2.729701487195209,2.9982315724600817,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,38.0
1997,Single parent,Rural regions,,,,,,,,,,,,
1997,Couple with children,Urban regions,4.3196053829422905,4.201975096974004,4.437235668910577,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,184.0
1997,Couple with children,Rural regions,4.3544994171359965,4.195555401548039,4.513443432723954,3.0,4.0,5.0,1.0,8.0,4.0,3.0,4.0,118.0
1997,Multi-generational household,Urban regions,,,,,,,,,,,,
1997,Multi-generational household,Rural regions,,,,,,,,,,,,
1997,Other Combinations,Urban regions,,,,,,,,,,,,
1997,Other Combinations,Rural regions,,,,,,,,,,,,
1998,Single-person household,Urban regions,2.544262493647444,2.5129248913982765,2.5756000958966117,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,1193.0
1998,Single-person household,Rural regions,2.781336316043567,2.730603480493643,2.832069151593491,2.0,3.0,3.0,1.0,4.5,3.0,3.0,4.0,480.0
1998,Couple without children,Urban regions,3.534259628641396,3.5013987150069643,3.5671205422758274,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,1414.0
1998,Couple without children,Rural regions,3.8635534927518878,3.807248271040457,3.9198587144633183,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,725.0
1998,Single parent,Urban regions,3.4718503994212164,3.390316907198726,3.553383891643707,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,295.0
1998,Single parent,Rural regions,3.706326341617719,3.5885115773205047,3.824141105914933,3.0,3.0,4.0,1.5,5.5,3.0,2.0,3.0,144.0
1998,Couple with children,Urban regions,4.371048180351391,4.335106163767148,4.4069901969356335,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1758.0
1998,Couple with children,Rural regions,4.659168341586821,4.611844315264492,4.70649236790915,4.0,4.0,6.0,1.0,9.0,4.0,3.0,4.0,1007.0
1998,Multi-generational household,Urban regions,4.77506101968589,4.54816912470271,5.00195291466907,3.0,4.0,6.0,2.0,10.5,4.0,3.0,4.0,68.0
1998,Multi-generational household,Rural regions,5.940895997250442,5.4538382134986465,6.427953781002237,5.0,5.392333103490779,7.0,2.0,10.0,5.0,4.0,5.0,35.0
1998,Other Combinations,Urban regions,4.223406271408626,4.073227588118132,4.37358495469912,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,100.0
1998,Other Combinations,Rural regions,3.9068965095732544,3.736347893851068,4.077445125295441,3.0,3.566561566294065,5.0,2.0,8.0,3.0,1.0,3.0,58.0
1999,Single-person household,Urban regions,2.2461024566610206,2.1692994574576794,2.322905455864362,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,199.0
1999,Single-person household,Rural regions,2.4132138118469717,2.3004394030530513,2.525988220640892,2.0,2.0,3.0,1.0,4.5,2.0,1.0,2.0,72.0
1999,Couple without children,Urban regions,3.5238288413604373,3.4266031923725433,3.6210544903483313,3.0,3.0,4.0,1.5,5.5,3.0,2.0,3.0,170.0
1999,Couple without children,Rural regions,3.1605201937014216,3.0337274713288203,3.287312916074023,2.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,99.0
1999,Single parent,Urban regions,3.1837128639419277,3.0346596306110047,3.3327660972728506,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,38.0
1999,Single parent,Rural regions,,,,,,,,,,,,
1999,Couple with children,Urban regions,4.721456085225373,4.582006604667396,4.860905565783351,3.0,4.0,6.0,2.0,10.5,4.0,4.0,4.0,200.0
1999,Couple with children,Rural regions,5.259827470929306,5.025191947481543,5.494462994377068,4.0,5.0,6.0,2.0,9.0,5.0,5.0,6.0,100.0
1999,Multi-generational household,Urban regions,,,,,,,,,,,,
1999,Multi-generational household,Rural regions,,,,,,,,,,,,
1999,Other Combinations,Urban regions,,,,,,,,,,,,
1999,Other Combinations,Rural regions,,,,,,,,,,,,
2000,Single-person household,Urban regions,2.6500654820395577,2.616686322495883,2.6834446415832325,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,1276.0
2000,Single-person household,Rural regions,2.867939698726606,2.805120119096081,2.9307592783571312,2.0,2.0,3.0,1.0,4.5,2.0,1.0,2.0,552.0
2000,Couple without children,Urban regions,3.831596563757133,3.794256709070238,3.8689364184440285,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,1401.0
2000,Couple without children,Rural regions,3.954554475039439,3.896019235313295,4.013089714765583,3.0,3.9891216787388717,5.0,2.0,8.0,4.0,4.0,5.0,687.0
2000,Single parent,Urban regions,3.5017668786294847,3.430809057373264,3.5727246998857054,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,292.0
2000,Single parent,Rural regions,4.020338278510881,3.874746580569287,4.165929976452475,3.0,4.0,5.0,2.0,8.0,4.0,4.0,5.0,120.0
2000,Couple with children,Urban regions,4.58035583326451,4.538417800151464,4.6222938663775555,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1425.0
2000,Couple with children,Rural regions,4.8370162045807845,4.784693848996143,4.8893385601654265,4.0,5.0,6.0,2.0,9.0,5.0,5.0,6.0,828.0
2000,Multi-generational household,Urban regions,5.3803123730331714,5.09841914897231,5.662205597094033,4.0,5.0,6.346468398355907,2.0,9.866170995889767,5.0,4.0,6.0,50.0
2000,Multi-generational household,Rural regions,5.838559603577783,5.582183926672764,6.094935280482803,5.0,6.0,7.0,3.0,9.0,6.0,6.0,7.0,33.0
2000,Other Combinations,Urban regions,3.927279170585876,3.7391863994178682,4.115371941753884,3.0,3.0,5.0,2.0,8.0,3.0,2.0,3.0,70.0
2000,Other Combinations,Rural regions,4.0440746597573005,3.7359687612546115,4.35218055825999,2.556241587723434,4.0,5.0,1.0,8.0,4.0,3.0,5.0,33.0
2001,Single-person household,Urban regions,2.2450366663711456,2.1935325004216404,2.296540832320651,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,256.0
2001,Single-person household,Rural regions,2.5194828416139523,2.417528184871875,2.6214374983560296,2.0,2.0,3.0,1.0,4.5,2.0,1.0,2.0,95.0
2001,Couple without children,Urban regions,3.4571986526627017,3.36768106984697,3.546716235478433,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,236.0
2001,Couple without children,Rural regions,3.8390498192371947,3.6819209564479234,3.996178682026466,3.0,3.0,4.0,1.5,5.5,3.0,2.0,3.0,104.0
2001,Single parent,Urban regions,3.3706148498292157,3.265800998774769,3.475428700883662,3.0,3.0,4.0,2.0,5.5,3.0,2.0,3.0,71.0
2001,Single parent,Rural regions,,,,,,,,,,,,
2001,Couple with children,Urban regions,4.7123707698917,4.614386405969462,4.810355133813937,3.0,4.0,5.0,2.0,8.0,4.0,3.0,4.0,301.0
2001,Couple with children,Rural regions,4.886406273691443,4.752893430049343,5.019919117333543,4.0,4.0,6.0,2.0,9.0,4.0,3.0,4.0,155.0
2001,Multi-generational household,Urban regions,,,,,,,,,,,,
2001,Multi-generational household,Rural regions,,,,,,,,,,,,
2001,Other Combinations,Urban regions,,,,,,,,,,,,
2001,Other Combinations,Rural regions,,,,,,,,,,,,
2002,Single-person household,Urban regions,2.6617294621260705,2.636060519186981,2.68739840506516,2.0,2.0,3.0,1.0,4.5,2.0,2.0,2.0,2050.0
2002,Single-person household,Rural regions,2.843816750741605,2.802734288292501,2.8848992131907085,2.0,3.0,3.0,1.0,4.5,3.0,3.0,4.0,850.0
2002,Couple without children,Urban regions,3.801600892668474,3.7736283058066715,3.8295734795302763,3.0,3.0,5.0,1.0,8.0,3.0,2.0,3.0,2611.0
2002,Couple without children,Rural regions,3.9699238329675883,3.9286180154658323,4.011229650469344,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,1249.0
2002,Single parent,Urban regions,3.4609206584802132,3.4073384987122415,3.514502818248185,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,454.0
2002,Single parent,Rural regions,4.055069056455509,3.9621768674067,4.147961245504319,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,248.0
2002,Couple with children,Urban regions,4.495724721389685,4.468003894802193,4.523445547977177,3.0,4.0,5.0,1.0,8.0,4.0,4.0,4.0,2856.0
2002,Couple with children,Rural regions,4.834377624090591,4.795139522444386,4.873615725736795,4.0,5.0,6.0,1.0,9.0,5.0,5.0,6.0,1485.0
2002,Multi-generational household,Urban regions,4.847706791423347,4.693572601376051,5.001840981470643,4.0,5.0,6.0,2.0,9.0,5.0,5.0,6.0,92.0
2002,Multi-generational household,Rural regions,5.446808913580616,5.194967354287599,5.698650472873633,4.0,6.0,7.0,2.0,11.5,6.0,6.0,7.0,57.0
2002,Other Combinations,Urban regions,3.8976016559852176,3.7463192223952615,4.048884089575174,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,87.0
2002,Other Combinations,Rural regions,4.79582466674094,4.460019014715749,5.131630318766132,3.0,4.0,6.0,2.0,10.0,4.0,2.0,5.0,37.0
2003,Single-person household,Urban regions,2.673215172310066,2.6478046420023893,2.698625702617743,2.0,2.0,3.0,1.0,4.5,2.0,1.0,2.0,2052.0
2003,Single-person household,Rural regions,2.8643117233669884,2.8215772851629857,2.907046161570991,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,849.0
2003,Couple without children,Urban regions,3.7498939004307883,3.723186454434424,3.7766013464271526,3.0,3.0,5.0,1.0,8.0,3.0,3.0,3.0,2552.0
2003,Couple without children,Rural regions,3.873996422098271,3.8343957712718875,3.9135970729246545,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,1257.0
2003,Single parent,Urban regions,3.459459760163806,3.4097616990905193,3.5091578212370926,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,461.0
2003,Single parent,Rural regions,4.048605375591742,3.949165305007534,4.14804544617595,3.0,4.0,5.0,2.0,8.0,4.0,4.0,5.0,236.0
2003,Couple with children,Urban regions,4.571381562094534,4.5417970060219615,4.600966118167107,3.0,4.0,5.0,2.0,8.0,4.0,4.0,4.0,2722.0
2003,Couple with children,Rural regions,4.879463715558856,4.838028465514163,4.920898965603549,4.0,5.0,6.0,1.0,9.0,5.0,5.0,6.0,1400.0
2003,Multi-generational household,Urban regions,4.524357870961355,4.357649208021771,4.691066533900939,4.0,4.0,5.0,2.5,6.5,4.0,3.0,4.0,78.0
2003,Multi-generational household,Rural regions,5.245930742076224,4.973256036845046,5.518605447307402,4.0,5.0,6.0,2.0,9.0,5.0,4.0,6.0,45.0
2003,Other Combinations,Urban regions,3.791077560729906,3.59100881750972,3.9911463039500923,2.0,3.0,5.0,1.0,9.5,3.0,2.0,3.0,77.0
2003,Other Combinations,Rural regions,4.152145808512256,3.7999597037672483,4.504331913257264,3.0,3.0,5.0,2.0,8.0,3.0,1.9749999999999943,3.0,37.0
2004,Single-person household,Urban regions,2.6901858282445112,2.664570158702998,2.7158014977860243,2.0,2.0,3.0,1.0,4.5,2.0,1.0,2.0,1994.0
2004,Single-person household,Rural regions,2.902352887171824,2.8579901018693197,2.9467156724743284,2.0,3.0,3.0,1.0,4.5,3.0,3.0,3.0,852.0
2004,Couple without children,Urban regions,3.7762112380161836,3.748144447333836,3.804278028698531,3.0,3.0,4.745004148493168,1.0,7.362510371232919,3.0,3.0,3.0,2571.0
2004,Couple without children,Rural regions,3.919831483052221,3.87781603491598,3.9618469311884623,3.0,4.0,5.0,1.0,8.0,4.0,4.0,5.0,1238.0
2004,Single parent,Urban regions,3.4294900465243794,3.37762795478794,3.4813521382608186,3.0,3.0,4.0,1.5,5.5,3.0,3.0,3.0,453.0
2004,Single parent,Rural regions,4.086203964897618,3.985185613223816,4.18722231657142,3.0,4.0,5.0,2.0,8.0,4.0,4.0,5.0,228.0
2004,Couple with children,Urban regions,4.58909278068031,4.559357386806637,4.6188281745539825,3.0,4.0,5.0,2.0,8.0,4.0,4.0,4.0,2594.0
2004,Couple with children,Rural regions,4.830073931641375,4.789209736438229,4.870938126844521,4.0,5.0,6.0,1.0,9.0,5.0,5.0,6.0,1358.0
