"year","quintil","sampreg","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2009","1 Einkommensschwächstes Quintil","Ostdeutschland","3.45","2.5","1220","3.36","3.54"
"2009","1 Einkommensschwächstes Quintil","Westdeutschland","3.6","2.5","2539","3.54","3.66"
"2009","2","Ostdeutschland","3.61","2.5","1326","3.53","3.69"
"2009","2","Westdeutschland","4.07","3.5","2968","4.01","4.13"
"2009","3","Ostdeutschland","3.74","2.5","1355","3.66","3.82"
"2009","3","Westdeutschland","4.34","3.5","3510","4.28","4.4"
"2009","4","Ostdeutschland","3.84","3.5","1093","3.75","3.93"
"2009","4","Westdeutschland","4.44","3.5","4255","4.39","4.49"
"2009","5 Einkommensstärkstes Quintil","Ostdeutschland","4.21","3.5","577","4.06","4.36"
"2009","5 Einkommensstärkstes Quintil","Westdeutschland","4.71","4.5","4323","4.65","4.77"
"2010","1 Einkommensschwächstes Quintil","Ostdeutschland","3.37","2.5","2222","3.31","3.43"
"2010","1 Einkommensschwächstes Quintil","Westdeutschland","3.59","2.5","5901","3.55","3.63"
"2010","2","Ostdeutschland","3.49","2.5","2008","3.43","3.55"
"2010","2","Westdeutschland","3.97","3.5","6343","3.93","4.01"
"2010","3","Ostdeutschland","3.65","2.5","1626","3.58","3.72"
"2010","3","Westdeutschland","4.38","3.5","5580","4.33","4.43"
"2010","4","Ostdeutschland","3.87","3.5","1347","3.79","3.95"
"2010","4","Westdeutschland","4.37","3.5","5946","4.32","4.42"
"2010","5 Einkommensstärkstes Quintil","Ostdeutschland","4.35","3.5","704","4.22","4.48"
"2010","5 Einkommensstärkstes Quintil","Westdeutschland","4.71","4.5","5734","4.66","4.76"
"2011","1 Einkommensschwächstes Quintil","Ostdeutschland","3.27","2.5","2446","3.21","3.33"
"2011","1 Einkommensschwächstes Quintil","Westdeutschland","3.58","2.5","6128","3.54","3.62"
"2011","2","Ostdeutschland","3.45","2.5","2104","3.39","3.51"
"2011","2","Westdeutschland","4.04","3.5","7156","4","4.08"
"2011","3","Ostdeutschland","3.7","2.5","1989","3.64","3.76"
"2011","3","Westdeutschland","4.23","3.5","6750","4.19","4.27"
"2011","4","Ostdeutschland","3.79","3.5","1675","3.71","3.87"
"2011","4","Westdeutschland","4.48","3.5","7615","4.44","4.52"
"2011","5 Einkommensstärkstes Quintil","Ostdeutschland","4.38","3.5","927","4.27","4.49"
"2011","5 Einkommensstärkstes Quintil","Westdeutschland","4.72","3.5","7187","4.67","4.77"
"2012","1 Einkommensschwächstes Quintil","Ostdeutschland","3.2","2.5","2095","3.14","3.26"
"2012","1 Einkommensschwächstes Quintil","Westdeutschland","3.5","2.5","5039","3.46","3.54"
"2012","2","Ostdeutschland","3.36","2.5","2047","3.3","3.42"
"2012","2","Westdeutschland","4.08","3.5","6516","4.04","4.12"
"2012","3","Ostdeutschland","3.7","2.5","2017","3.64","3.76"
"2012","3","Westdeutschland","4.27","3.5","6822","4.23","4.31"
"2012","4","Ostdeutschland","3.82","3.5","1657","3.75","3.89"
"2012","4","Westdeutschland","4.42","3.5","7657","4.38","4.46"
"2012","5 Einkommensstärkstes Quintil","Ostdeutschland","4.33","3.5","1047","4.23","4.43"
"2012","5 Einkommensstärkstes Quintil","Westdeutschland","4.71","3.5","7485","4.66","4.76"
"2013","1 Einkommensschwächstes Quintil","Ostdeutschland","3.16","2.5","2032","3.09","3.23"
"2013","1 Einkommensschwächstes Quintil","Westdeutschland","3.49","2.5","6747","3.45","3.53"
"2013","2","Ostdeutschland","3.48","2.5","2034","3.42","3.54"
"2013","2","Westdeutschland","3.95","3.5","7583","3.91","3.99"
"2013","3","Ostdeutschland","3.53","2.5","1784","3.47","3.59"
"2013","3","Westdeutschland","4.22","3.5","7555","4.18","4.26"
"2013","4","Ostdeutschland","3.78","3.5","1846","3.71","3.85"
"2013","4","Westdeutschland","4.39","3.5","8708","4.35","4.43"
"2013","5 Einkommensstärkstes Quintil","Ostdeutschland","4.38","3.5","1139","4.28","4.48"
"2013","5 Einkommensstärkstes Quintil","Westdeutschland","4.68","4.5","8221","4.64","4.72"
"2014","1 Einkommensschwächstes Quintil","Ostdeutschland","3.15","2.5","1510","3.08","3.22"
"2014","1 Einkommensschwächstes Quintil","Westdeutschland","3.55","2.5","5017","3.5","3.6"
"2014","2","Ostdeutschland","3.42","2.5","1816","3.36","3.48"
"2014","2","Westdeutschland","3.94","3.5","6017","3.9","3.98"
"2014","3","Ostdeutschland","3.55","2.5","1743","3.48","3.62"
"2014","3","Westdeutschland","4.18","3.5","6491","4.14","4.22"
"2014","4","Ostdeutschland","3.75","3.5","1848","3.68","3.82"
"2014","4","Westdeutschland","4.38","3.5","7778","4.34","4.42"
"2014","5 Einkommensstärkstes Quintil","Ostdeutschland","4.28","3.5","1085","4.18","4.38"
"2014","5 Einkommensstärkstes Quintil","Westdeutschland","4.68","4.5","8143","4.64","4.72"
"2015","1 Einkommensschwächstes Quintil","Ostdeutschland","3.05","2.5","1406","2.98","3.12"
"2015","1 Einkommensschwächstes Quintil","Westdeutschland","3.5","2.5","5153","3.46","3.54"
"2015","2","Ostdeutschland","3.36","2.5","1530","3.29","3.43"
"2015","2","Westdeutschland","3.81","2.5","5675","3.77","3.85"
"2015","3","Ostdeutschland","3.53","2.5","1786","3.46","3.6"
"2015","3","Westdeutschland","4.2","3.5","6189","4.16","4.24"
"2015","4","Ostdeutschland","3.75","2.5","1820","3.68","3.82"
"2015","4","Westdeutschland","4.33","3.5","7716","4.29","4.37"
"2015","5 Einkommensstärkstes Quintil","Ostdeutschland","4.19","3.5","1177","4.1","4.28"
"2015","5 Einkommensstärkstes Quintil","Westdeutschland","4.68","4.5","8555","4.64","4.72"
"2016","1 Einkommensschwächstes Quintil","Ostdeutschland","3.1","2.5","2642","3.06","3.14"
"2016","1 Einkommensschwächstes Quintil","Westdeutschland","3.4","2.5","10271","3.37","3.43"
"2016","2","Ostdeutschland","3.51","2.5","1363","3.43","3.59"
"2016","2","Westdeutschland","3.79","2.5","5088","3.74","3.84"
"2016","3","Ostdeutschland","3.51","2.5","1571","3.44","3.58"
"2016","3","Westdeutschland","4.19","3.5","5295","4.14","4.24"
"2016","4","Ostdeutschland","3.78","3.5","1849","3.72","3.84"
"2016","4","Westdeutschland","4.34","3.5","7424","4.3","4.38"
"2016","5 Einkommensstärkstes Quintil","Ostdeutschland","4.26","3.5","1218","4.17","4.35"
"2016","5 Einkommensstärkstes Quintil","Westdeutschland","4.72","4.5","8319","4.68","4.76"
"2017","1 Einkommensschwächstes Quintil","Ostdeutschland","3.2","2.5","2576","3.15","3.25"
"2017","1 Einkommensschwächstes Quintil","Westdeutschland","3.45","2.5","11596","3.43","3.47"
"2017","2","Ostdeutschland","3.42","2.5","1422","3.35","3.49"
"2017","2","Westdeutschland","3.79","2.5","5124","3.74","3.84"
"2017","3","Ostdeutschland","3.51","2.5","1627","3.45","3.57"
"2017","3","Westdeutschland","4.09","3.5","5727","4.04","4.14"
"2017","4","Ostdeutschland","3.81","3.5","2113","3.75","3.87"
"2017","4","Westdeutschland","4.36","3.5","8065","4.32","4.4"
"2017","5 Einkommensstärkstes Quintil","Ostdeutschland","4.14","3.5","1625","4.06","4.22"
"2017","5 Einkommensstärkstes Quintil","Westdeutschland","4.67","3.5","10215","4.63","4.71"
"2018","1 Einkommensschwächstes Quintil","Ostdeutschland","3.13","2.5","2311","3.07","3.19"
"2018","1 Einkommensschwächstes Quintil","Westdeutschland","3.44","2.5","9809","3.41","3.47"
"2018","2","Ostdeutschland","3.48","2.5","1294","3.4","3.56"
"2018","2","Westdeutschland","3.65","2.5","4996","3.6","3.7"
"2018","3","Ostdeutschland","3.65","2.5","1585","3.58","3.72"
"2018","3","Westdeutschland","4.12","3.5","5464","4.07","4.17"
"2018","4","Ostdeutschland","3.82","3.5","2257","3.76","3.88"
"2018","4","Westdeutschland","4.35","3.5","8055","4.31","4.39"
"2018","5 Einkommensstärkstes Quintil","Ostdeutschland","4.14","3.5","1667","4.06","4.22"
"2018","5 Einkommensstärkstes Quintil","Westdeutschland","4.71","4.5","10382","4.67","4.75"
"2019","1 Einkommensschwächstes Quintil","Ostdeutschland","3.27","2.5","1872","3.21","3.33"
"2019","1 Einkommensschwächstes Quintil","Westdeutschland","3.47","2.5","8075","3.44","3.5"
"2019","2","Ostdeutschland","3.38","2.5","1129","3.28","3.48"
"2019","2","Westdeutschland","3.75","2.5","4761","3.71","3.79"
"2019","3","Ostdeutschland","3.7","2.5","1402","3.62","3.78"
"2019","3","Westdeutschland","4.09","3.5","4849","4.04","4.14"
"2019","4","Ostdeutschland","3.79","3.5","2416","3.73","3.85"
"2019","4","Westdeutschland","4.24","3.5","7747","4.2","4.28"
"2019","5 Einkommensstärkstes Quintil","Ostdeutschland","4.18","3.5","2589","4.1","4.26"
"2019","5 Einkommensstärkstes Quintil","Westdeutschland","4.72","4.5","13480","4.69","4.75"
"2020","1 Einkommensschwächstes Quintil","Ostdeutschland","3.3","2.5","1858","3.24","3.36"
"2020","1 Einkommensschwächstes Quintil","Westdeutschland","3.42","2.5","7799","3.39","3.45"
"2020","2","Ostdeutschland","3.38","2.5","1151","3.3","3.46"
"2020","2","Westdeutschland","3.8","2.5","6147","3.76","3.84"
"2020","3","Ostdeutschland","3.76","2.5","1287","3.68","3.84"
"2020","3","Westdeutschland","4","3.5","5165","3.95","4.05"
"2020","4","Ostdeutschland","3.87","3.5","2240","3.81","3.93"
"2020","4","Westdeutschland","4.43","3.5","8269","4.39","4.47"
"2020","5 Einkommensstärkstes Quintil","Ostdeutschland","4.18","3.5","2552","4.1","4.26"
"2020","5 Einkommensstärkstes Quintil","Westdeutschland","4.73","4.5","13170","4.7","4.76"
