year,regtyp,sampreg,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1991,Urban regions,East,Inexpensive,0.39979,219,543,0.35855,0.44103
1991,Urban regions,East,Reasonable,0.32807,187,543,0.28854,0.36759
1991,Rural regions,West,Very Inexpensive,0.20867,87,422,0.16985,0.24748
1991,Rural regions,West,Inexpensive,0.32903,148,422,0.28415,0.37392
1991,Rural regions,West,Reasonable,0.32734,139,422,0.28252,0.37217
1991,Rural regions,West,Slightly Expensive,0.09667,48,422,0.06844,0.12489
1991,Rural regions,East,Very Inexpensive,0.24095,207,721,0.20971,0.27218
1991,Rural regions,East,Inexpensive,0.43941,307,721,0.40315,0.47566
1991,Rural regions,East,Reasonable,0.27511,207,721,0.24249,0.30773
1992,Urban regions,West,Very Inexpensive,0.13285,261,2316,0.11902,0.14667
1992,Urban regions,West,Inexpensive,0.33415,774,2316,0.31494,0.35337
1992,Urban regions,West,Reasonable,0.40187,895,2316,0.38190,0.42184
1992,Urban regions,West,Slightly Expensive,0.11008,311,2316,0.09733,0.12283
1992,Urban regions,West,Too Expensive,0.02106,75,2316,0.01521,0.02690
1992,Urban regions,East,Inexpensive,0.13099,72,541,0.10253,0.15944
1992,Urban regions,East,Reasonable,0.51977,301,541,0.47763,0.56191
1992,Urban regions,East,Slightly Expensive,0.28954,168,541,0.25129,0.32780
1992,Rural regions,West,Very Inexpensive,0.19470,76,403,0.15599,0.23340
1992,Rural regions,West,Inexpensive,0.31508,132,403,0.26966,0.36049
1992,Rural regions,West,Reasonable,0.33067,134,403,0.28468,0.37665
1992,Rural regions,West,Slightly Expensive,0.14126,61,403,0.10721,0.17531
1992,Rural regions,East,Inexpensive,0.16136,106,647,0.13299,0.18973
1992,Rural regions,East,Reasonable,0.52138,368,647,0.48286,0.55990
1992,Rural regions,East,Slightly Expensive,0.26251,173,647,0.22858,0.29644
1993,Urban regions,West,Very Inexpensive,0.12706,255,2314,0.11349,0.14063
1993,Urban regions,West,Inexpensive,0.33801,733,2314,0.31873,0.35729
1993,Urban regions,West,Reasonable,0.40324,916,2314,0.38324,0.42323
1993,Urban regions,West,Slightly Expensive,0.11041,321,2314,0.09763,0.12318
1993,Urban regions,West,Too Expensive,0.02129,89,2314,0.01541,0.02717
1993,Urban regions,East,Inexpensive,0.09600,55,554,0.07144,0.12055
1993,Urban regions,East,Reasonable,0.45541,252,554,0.41390,0.49692
1993,Urban regions,East,Slightly Expensive,0.31238,190,554,0.27375,0.35101
1993,Urban regions,East,Too Expensive,0.11368,57,554,0.08722,0.14014
1993,Rural regions,West,Very Inexpensive,0.14386,69,421,0.11030,0.17743
1993,Rural regions,West,Inexpensive,0.35375,153,421,0.30802,0.39948
1993,Rural regions,West,Reasonable,0.34639,149,421,0.30089,0.39190
1993,Rural regions,West,Slightly Expensive,0.12806,50,421,0.09610,0.16002
1993,Rural regions,East,Inexpensive,0.09858,62,690,0.07632,0.12084
1993,Rural regions,East,Reasonable,0.45862,309,690,0.42142,0.49583
1993,Rural regions,East,Slightly Expensive,0.33345,247,690,0.29825,0.36866
1993,Rural regions,East,Too Expensive,0.08877,72,690,0.06753,0.11001
1994,Urban regions,West,Very Inexpensive,0.13036,253,2295,0.11658,0.14414
1994,Urban regions,West,Inexpensive,0.30532,679,2295,0.28647,0.32416
1994,Urban regions,West,Reasonable,0.42136,947,2295,0.40115,0.44157
1994,Urban regions,West,Slightly Expensive,0.11242,328,2295,0.09950,0.12535
1994,Urban regions,West,Too Expensive,0.03054,88,2295,0.02350,0.03759
1994,Urban regions,East,Inexpensive,0.15385,76,515,0.12266,0.18504
1994,Urban regions,East,Reasonable,0.52287,295,515,0.47969,0.56605
1994,Urban regions,East,Slightly Expensive,0.24097,144,515,0.20400,0.27794
1994,Rural regions,West,Very Inexpensive,0.11981,57,413,0.08845,0.15117
1994,Rural regions,West,Inexpensive,0.34651,143,413,0.30056,0.39246
1994,Rural regions,West,Reasonable,0.39353,154,413,0.34635,0.44070
1994,Rural regions,West,Slightly Expensive,0.11634,59,413,0.08538,0.14730
1994,Rural regions,East,Inexpensive,0.12601,89,652,0.10051,0.15150
1994,Rural regions,East,Reasonable,0.49528,325,652,0.45687,0.53369
1994,Rural regions,East,Slightly Expensive,0.28958,200,652,0.25474,0.32442
1994,Rural regions,East,Too Expensive,0.05391,38,652,0.03656,0.07126
1995,Urban regions,West,Very Inexpensive,0.10948,236,2413,0.09702,0.12194
1995,Urban regions,West,Inexpensive,0.31679,715,2413,0.29822,0.33535
1995,Urban regions,West,Reasonable,0.40853,993,2413,0.38891,0.42814
1995,Urban regions,West,Slightly Expensive,0.13983,374,2413,0.12599,0.15367
1995,Urban regions,West,Too Expensive,0.02538,95,2413,0.01910,0.03165
1995,Urban regions,East,Inexpensive,0.19438,101,466,0.15841,0.23035
1995,Urban regions,East,Reasonable,0.52312,269,466,0.47773,0.56852
1995,Urban regions,East,Slightly Expensive,0.19478,96,466,0.15878,0.23078
1995,Rural regions,West,Very Inexpensive,0.14733,62,467,0.11515,0.17951
1995,Rural regions,West,Inexpensive,0.31746,156,467,0.27520,0.35972
1995,Rural regions,West,Reasonable,0.39231,182,467,0.34798,0.43665
1995,Rural regions,West,Slightly Expensive,0.12997,67,467,0.09944,0.16051
1995,Rural regions,East,Inexpensive,0.13618,101,658,0.10995,0.16240
1995,Rural regions,East,Reasonable,0.49885,340,658,0.46062,0.53708
1995,Rural regions,East,Slightly Expensive,0.27586,186,658,0.24168,0.31003
1995,Rural regions,East,Too Expensive,0.04554,31,658,0.02960,0.06149
1996,Urban regions,West,Very Inexpensive,0.10835,228,2360,0.09581,0.12089
1996,Urban regions,West,Inexpensive,0.31578,682,2360,0.29702,0.33454
1996,Urban regions,West,Reasonable,0.39184,949,2360,0.37214,0.41154
1996,Urban regions,West,Slightly Expensive,0.16027,424,2360,0.14546,0.17507
1996,Urban regions,West,Too Expensive,0.02376,77,2360,0.01761,0.02990
1996,Urban regions,East,Inexpensive,0.20144,103,481,0.16556,0.23732
1996,Urban regions,East,Reasonable,0.50960,263,481,0.46488,0.55432
1996,Urban regions,East,Slightly Expensive,0.21304,115,481,0.17641,0.24967
1996,Rural regions,West,Very Inexpensive,0.09593,48,450,0.06869,0.12317
1996,Rural regions,West,Inexpensive,0.32799,149,450,0.28456,0.37141
1996,Rural regions,West,Reasonable,0.43187,193,450,0.38605,0.47769
1996,Rural regions,West,Slightly Expensive,0.12531,60,450,0.09468,0.15593
1996,Rural regions,East,Very Inexpensive,0.05205,31,664,0.03514,0.06896
1996,Rural regions,East,Inexpensive,0.14401,101,664,0.11729,0.17074
1996,Rural regions,East,Reasonable,0.51485,331,664,0.47681,0.55290
1996,Rural regions,East,Slightly Expensive,0.23752,169,664,0.20513,0.26992
1996,Rural regions,East,Too Expensive,0.05156,32,664,0.03473,0.06839
1997,Urban regions,West,Very Inexpensive,0.10118,198,2274,0.08878,0.11357
1997,Urban regions,West,Inexpensive,0.26363,583,2274,0.24552,0.28174
1997,Urban regions,West,Reasonable,0.43417,995,2274,0.41379,0.45455
1997,Urban regions,West,Slightly Expensive,0.17573,405,2274,0.16008,0.19137
1997,Urban regions,West,Too Expensive,0.02530,93,2274,0.01884,0.03175
1997,Urban regions,East,Inexpensive,0.20623,103,466,0.16946,0.24301
1997,Urban regions,East,Reasonable,0.47706,245,466,0.43166,0.52245
1997,Urban regions,East,Slightly Expensive,0.23058,118,466,0.19229,0.26886
1997,Rural regions,West,Very Inexpensive,0.12783,56,428,0.09616,0.15951
1997,Rural regions,West,Inexpensive,0.27206,115,428,0.22985,0.31427
1997,Rural regions,West,Reasonable,0.45166,203,428,0.40446,0.49887
1997,Rural regions,West,Slightly Expensive,0.12630,54,428,0.09479,0.15781
1997,Rural regions,East,Very Inexpensive,0.07061,42,615,0.05034,0.09087
1997,Rural regions,East,Inexpensive,0.17396,112,615,0.14397,0.20394
1997,Rural regions,East,Reasonable,0.48336,307,615,0.44383,0.52289
1997,Rural regions,East,Slightly Expensive,0.22433,154,615,0.19134,0.25733
1998,Urban regions,West,Very Inexpensive,0.08608,207,2572,0.07524,0.09692
1998,Urban regions,West,Inexpensive,0.26489,659,2572,0.24783,0.28195
1998,Urban regions,West,Reasonable,0.42490,1101,2572,0.40579,0.44401
1998,Urban regions,West,Slightly Expensive,0.19534,516,2572,0.18001,0.21066
1998,Urban regions,West,Too Expensive,0.02879,89,2572,0.02233,0.03526
1998,Urban regions,East,Very Inexpensive,0.06709,39,499,0.04512,0.08906
1998,Urban regions,East,Inexpensive,0.26387,126,499,0.22516,0.30258
1998,Urban regions,East,Reasonable,0.42106,210,499,0.37770,0.46443
1998,Urban regions,East,Slightly Expensive,0.22896,124,499,0.19206,0.26586
1998,Rural regions,West,Very Inexpensive,0.11042,49,459,0.08171,0.13912
1998,Rural regions,West,Inexpensive,0.28148,134,459,0.24030,0.32267
1998,Rural regions,West,Reasonable,0.45643,212,459,0.41081,0.50204
1998,Rural regions,West,Slightly Expensive,0.13396,64,459,0.10277,0.16516
1998,Rural regions,East,Very Inexpensive,0.05850,37,689,0.04096,0.07604
1998,Rural regions,East,Inexpensive,0.19416,138,689,0.16461,0.22372
1998,Rural regions,East,Reasonable,0.45476,315,689,0.41755,0.49197
1998,Rural regions,East,Slightly Expensive,0.25087,167,689,0.21847,0.28326
1998,Rural regions,East,Too Expensive,0.04171,32,689,0.02677,0.05665
1999,Urban regions,West,Very Inexpensive,0.09754,202,2419,0.08571,0.10936
1999,Urban regions,West,Inexpensive,0.24495,592,2419,0.22781,0.26209
1999,Urban regions,West,Reasonable,0.44171,1086,2419,0.42191,0.46150
1999,Urban regions,West,Slightly Expensive,0.19404,474,2419,0.17828,0.20980
1999,Urban regions,West,Too Expensive,0.02176,65,2419,0.01595,0.02758
1999,Urban regions,East,Very Inexpensive,0.07018,39,491,0.04756,0.09280
1999,Urban regions,East,Inexpensive,0.26617,129,491,0.22704,0.30531
1999,Urban regions,East,Reasonable,0.43884,218,491,0.39490,0.48278
1999,Urban regions,East,Slightly Expensive,0.20499,105,491,0.16924,0.24073
1999,Rural regions,West,Very Inexpensive,0.11217,50,452,0.08304,0.14129
1999,Rural regions,West,Inexpensive,0.24722,119,452,0.20740,0.28703
1999,Rural regions,West,Reasonable,0.43166,191,452,0.38595,0.47738
1999,Rural regions,West,Slightly Expensive,0.20060,92,452,0.16364,0.23756
1999,Rural regions,East,Very Inexpensive,0.04085,31,642,0.02553,0.05618
1999,Rural regions,East,Inexpensive,0.21059,144,642,0.17902,0.24215
1999,Rural regions,East,Reasonable,0.45078,303,642,0.41226,0.48930
1999,Rural regions,East,Slightly Expensive,0.26226,164,642,0.22821,0.29632
2000,Urban regions,West,Very Inexpensive,0.07922,294,4052,0.07090,0.08754
2000,Urban regions,West,Inexpensive,0.25727,1039,4052,0.24381,0.27073
2000,Urban regions,West,Reasonable,0.45454,1863,4052,0.43920,0.46987
2000,Urban regions,West,Slightly Expensive,0.18032,740,4052,0.16848,0.19216
2000,Urban regions,West,Too Expensive,0.02864,116,4052,0.02351,0.03378
2000,Urban regions,East,Very Inexpensive,0.05943,51,782,0.04285,0.07601
2000,Urban regions,East,Inexpensive,0.26654,211,782,0.23553,0.29755
2000,Urban regions,East,Reasonable,0.41305,311,782,0.37851,0.44758
2000,Urban regions,East,Slightly Expensive,0.22052,177,782,0.19144,0.24960
2000,Urban regions,East,Too Expensive,0.04046,32,782,0.02664,0.05427
2000,Rural regions,West,Very Inexpensive,0.11628,97,815,0.09425,0.13830
2000,Rural regions,West,Inexpensive,0.27340,225,815,0.24278,0.30402
2000,Rural regions,West,Reasonable,0.44779,361,815,0.41363,0.48196
2000,Rural regions,West,Slightly Expensive,0.15146,132,815,0.12683,0.17609
2000,Rural regions,East,Very Inexpensive,0.07451,75,1014,0.05834,0.09068
2000,Rural regions,East,Inexpensive,0.24318,247,1014,0.21677,0.26960
2000,Rural regions,East,Reasonable,0.42290,422,1014,0.39248,0.45333
2000,Rural regions,East,Slightly Expensive,0.22876,235,1014,0.20290,0.25463
2000,Rural regions,East,Too Expensive,0.03064,35,1014,0.02003,0.04125
2001,Urban regions,West,Very Inexpensive,0.07425,265,3681,0.06578,0.08272
2001,Urban regions,West,Inexpensive,0.25153,919,3681,0.23751,0.26555
2001,Urban regions,West,Reasonable,0.46741,1735,3681,0.45129,0.48353
2001,Urban regions,West,Slightly Expensive,0.18303,668,3681,0.17054,0.19553
2001,Urban regions,West,Too Expensive,0.02377,94,3681,0.01885,0.02870
2001,Urban regions,East,Very Inexpensive,0.06760,45,702,0.04901,0.08618
2001,Urban regions,East,Inexpensive,0.27096,197,702,0.23806,0.30387
2001,Urban regions,East,Reasonable,0.43735,312,702,0.40063,0.47408
2001,Urban regions,East,Slightly Expensive,0.20219,148,702,0.17246,0.23192
2001,Rural regions,West,Very Inexpensive,0.10287,75,690,0.08019,0.12556
2001,Rural regions,West,Inexpensive,0.26469,188,690,0.23175,0.29763
2001,Rural regions,West,Reasonable,0.47593,329,690,0.43863,0.51322
2001,Rural regions,West,Slightly Expensive,0.14003,98,690,0.11412,0.16594
2001,Rural regions,East,Very Inexpensive,0.06583,63,888,0.04951,0.08215
2001,Rural regions,East,Inexpensive,0.25285,219,888,0.22424,0.28145
2001,Rural regions,East,Reasonable,0.45008,410,888,0.41734,0.48283
2001,Rural regions,East,Slightly Expensive,0.20939,196,888,0.18261,0.23616
2002,Urban regions,West,Very Inexpensive,0.08045,291,3626,0.07160,0.08931
2002,Urban regions,West,Inexpensive,0.24371,891,3626,0.22973,0.25768
2002,Urban regions,West,Reasonable,0.46019,1680,3626,0.44396,0.47641
2002,Urban regions,West,Slightly Expensive,0.18130,652,3626,0.16876,0.19384
2002,Urban regions,West,Too Expensive,0.03435,112,3626,0.02843,0.04028
2002,Urban regions,East,Very Inexpensive,0.05322,41,685,0.03640,0.07005
2002,Urban regions,East,Inexpensive,0.28739,194,685,0.25347,0.32130
2002,Urban regions,East,Reasonable,0.45047,325,685,0.41318,0.48776
2002,Urban regions,East,Slightly Expensive,0.17749,125,685,0.14886,0.20613
2002,Rural regions,West,Very Inexpensive,0.08568,55,688,0.06475,0.10661
2002,Rural regions,West,Inexpensive,0.26312,179,688,0.23019,0.29604
2002,Rural regions,West,Reasonable,0.45905,333,688,0.42179,0.49631
2002,Rural regions,West,Slightly Expensive,0.16821,121,688,0.14024,0.19619
2002,Rural regions,East,Very Inexpensive,0.06089,55,878,0.04507,0.07672
2002,Rural regions,East,Inexpensive,0.24584,237,878,0.21735,0.27434
2002,Rural regions,East,Reasonable,0.46529,394,878,0.43228,0.49830
2002,Rural regions,East,Slightly Expensive,0.21083,192,878,0.18383,0.23782
2005,Urban regions,West,Very Inexpensive,0.05965,203,3313,0.05158,0.06771
2005,Urban regions,West,Inexpensive,0.24582,786,3313,0.23115,0.26048
2005,Urban regions,West,Reasonable,0.48481,1614,3313,0.46779,0.50183
2005,Urban regions,West,Slightly Expensive,0.18017,616,3313,0.16708,0.19326
2005,Urban regions,West,Too Expensive,0.02956,94,3313,0.02379,0.03533
2005,Urban regions,East,Very Inexpensive,0.04060,31,639,0.02529,0.05591
2005,Urban regions,East,Inexpensive,0.23758,154,639,0.20455,0.27061
2005,Urban regions,East,Reasonable,0.50795,336,639,0.46915,0.54674
2005,Urban regions,East,Slightly Expensive,0.17846,118,639,0.14875,0.20818
2005,Rural regions,West,Very Inexpensive,0.09437,60,601,0.07098,0.11776
2005,Rural regions,West,Inexpensive,0.26502,159,601,0.22970,0.30033
2005,Rural regions,West,Reasonable,0.46266,290,601,0.42276,0.50256
2005,Rural regions,West,Slightly Expensive,0.15409,92,601,0.12520,0.18298
2005,Rural regions,East,Very Inexpensive,0.06712,50,785,0.04960,0.08463
2005,Rural regions,East,Inexpensive,0.19350,170,785,0.16584,0.22115
2005,Rural regions,East,Reasonable,0.48144,382,785,0.44646,0.51641
2005,Rural regions,East,Slightly Expensive,0.22695,183,785,0.19763,0.25627
2006,Urban regions,West,Very Inexpensive,0.05870,211,3515,0.05093,0.06648
2006,Urban regions,West,Inexpensive,0.23749,830,3515,0.22342,0.25156
2006,Urban regions,West,Reasonable,0.47826,1695,3515,0.46174,0.49478
2006,Urban regions,West,Slightly Expensive,0.19349,675,3515,0.18043,0.20655
2006,Urban regions,West,Too Expensive,0.03206,104,3515,0.02623,0.03788
2006,Urban regions,East,Very Inexpensive,0.04752,39,678,0.03150,0.06355
2006,Urban regions,East,Inexpensive,0.25492,178,678,0.22209,0.28775
2006,Urban regions,East,Reasonable,0.43212,317,678,0.39480,0.46944
2006,Urban regions,East,Slightly Expensive,0.23595,144,678,0.20397,0.26794
2006,Rural regions,West,Very Inexpensive,0.08288,67,700,0.06244,0.10332
2006,Rural regions,West,Inexpensive,0.27555,199,700,0.24243,0.30867
2006,Rural regions,West,Reasonable,0.44049,313,700,0.40368,0.47729
2006,Rural regions,West,Slightly Expensive,0.16609,121,700,0.13850,0.19368
2006,Rural regions,East,Very Inexpensive,0.05982,48,870,0.04406,0.07559
2006,Rural regions,East,Inexpensive,0.22978,215,870,0.20181,0.25776
2006,Rural regions,East,Reasonable,0.49291,431,870,0.45967,0.52615
2006,Rural regions,East,Slightly Expensive,0.19465,176,870,0.16832,0.22097
2007,Urban regions,West,Very Inexpensive,0.06550,207,3246,0.05699,0.07401
2007,Urban regions,West,Inexpensive,0.23097,758,3246,0.21647,0.24547
2007,Urban regions,West,Reasonable,0.48422,1575,3246,0.46702,0.50141
2007,Urban regions,West,Slightly Expensive,0.18113,598,3246,0.16788,0.19438
2007,Urban regions,West,Too Expensive,0.03818,108,3246,0.03159,0.04477
2007,Urban regions,East,Very Inexpensive,0.05792,37,641,0.03982,0.07602
2007,Urban regions,East,Inexpensive,0.20709,150,641,0.17570,0.23849
2007,Urban regions,East,Reasonable,0.47120,313,641,0.43253,0.50987
2007,Urban regions,East,Slightly Expensive,0.22354,141,641,0.19126,0.25582
2007,Rural regions,West,Very Inexpensive,0.09090,64,658,0.06892,0.11288
2007,Rural regions,West,Inexpensive,0.26262,177,658,0.22897,0.29627
2007,Rural regions,West,Reasonable,0.45190,301,658,0.41385,0.48996
2007,Rural regions,West,Slightly Expensive,0.17626,116,658,0.14712,0.20540
2007,Rural regions,East,Very Inexpensive,0.05652,50,797,0.04048,0.07256
2007,Rural regions,East,Inexpensive,0.23349,197,797,0.20410,0.26288
2007,Rural regions,East,Reasonable,0.48114,383,797,0.44643,0.51585
2007,Rural regions,East,Slightly Expensive,0.19830,167,797,0.17060,0.22600
2008,Urban regions,West,Very Inexpensive,0.06829,197,2990,0.05924,0.07733
2008,Urban regions,West,Inexpensive,0.24062,730,2990,0.22530,0.25594
2008,Urban regions,West,Reasonable,0.47907,1439,2990,0.46116,0.49698
2008,Urban regions,West,Slightly Expensive,0.18580,546,2990,0.17186,0.19974
2008,Urban regions,West,Too Expensive,0.02623,78,2990,0.02050,0.03195
2008,Urban regions,East,Very Inexpensive,0.06788,43,644,0.04843,0.08732
2008,Urban regions,East,Inexpensive,0.23475,153,644,0.20199,0.26751
2008,Urban regions,East,Reasonable,0.43973,307,644,0.40137,0.47810
2008,Urban regions,East,Slightly Expensive,0.22061,141,644,0.18856,0.25266
2008,Rural regions,West,Very Inexpensive,0.09162,63,604,0.06859,0.11465
2008,Rural regions,West,Inexpensive,0.26206,165,604,0.22696,0.29716
2008,Rural regions,West,Reasonable,0.40998,267,604,0.37073,0.44924
2008,Rural regions,West,Slightly Expensive,0.19860,109,604,0.16676,0.23045
2008,Rural regions,East,Very Inexpensive,0.06450,49,773,0.04718,0.08183
2008,Rural regions,East,Inexpensive,0.25424,190,773,0.22352,0.28495
2008,Rural regions,East,Reasonable,0.45400,358,773,0.41888,0.48912
2008,Rural regions,East,Slightly Expensive,0.19282,145,773,0.16499,0.22065
2008,Rural regions,East,Too Expensive,0.03444,31,773,0.02158,0.04730
2009,Urban regions,West,Very Inexpensive,0.06474,179,2764,0.05556,0.07391
2009,Urban regions,West,Inexpensive,0.24360,674,2764,0.22760,0.25961
2009,Urban regions,West,Reasonable,0.48130,1340,2764,0.46266,0.49993
2009,Urban regions,West,Slightly Expensive,0.18545,504,2764,0.17096,0.19994
2009,Urban regions,West,Too Expensive,0.02491,67,2764,0.01910,0.03072
2009,Urban regions,East,Very Inexpensive,0.07867,48,617,0.05741,0.09994
2009,Urban regions,East,Inexpensive,0.22337,155,617,0.19048,0.25626
2009,Urban regions,East,Reasonable,0.44119,281,617,0.40198,0.48040
2009,Urban regions,East,Slightly Expensive,0.22128,133,617,0.18850,0.25407
2009,Rural regions,West,Very Inexpensive,0.08185,57,604,0.05997,0.10373
2009,Rural regions,West,Inexpensive,0.24071,155,604,0.20658,0.27483
2009,Rural regions,West,Reasonable,0.46816,297,604,0.42833,0.50799
2009,Rural regions,West,Slightly Expensive,0.18537,95,604,0.15436,0.21639
2009,Rural regions,East,Very Inexpensive,0.06510,50,698,0.04679,0.08342
2009,Rural regions,East,Inexpensive,0.24274,181,698,0.21091,0.27457
2009,Rural regions,East,Reasonable,0.46222,319,698,0.42521,0.49924
2009,Rural regions,East,Slightly Expensive,0.19601,148,698,0.16654,0.22548
2010,Urban regions,West,Very Inexpensive,0.07665,333,4190,0.06859,0.08471
2010,Urban regions,West,Inexpensive,0.22646,1030,4190,0.21378,0.23913
2010,Urban regions,West,Reasonable,0.47831,1903,4190,0.46319,0.49344
2010,Urban regions,West,Slightly Expensive,0.19787,803,4190,0.18580,0.20993
2010,Urban regions,West,Too Expensive,0.02071,121,4190,0.01640,0.02502
2010,Urban regions,East,Very Inexpensive,0.06319,53,808,0.04640,0.07998
2010,Urban regions,East,Inexpensive,0.24749,207,808,0.21772,0.27727
2010,Urban regions,East,Reasonable,0.45695,367,808,0.42258,0.49132
2010,Urban regions,East,Slightly Expensive,0.22522,181,808,0.19640,0.25404
2010,Rural regions,West,Very Inexpensive,0.09642,90,1040,0.07847,0.11436
2010,Rural regions,West,Inexpensive,0.27711,295,1040,0.24989,0.30432
2010,Rural regions,West,Reasonable,0.42337,453,1040,0.39333,0.45342
