year,hhtyp,quintil_oecd_hh,hgreval,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1986,Single-person household,4th Quintile,Inexpensive,0.21919,39,121,0.14517,0.29321
1986,Single-person household,4th Quintile,Reasonable,0.49689,82,121,0.40743,0.58635
1986,Single-person household,5th Quintile,Reasonable,0.48166,54,54,0.34713,0.61618
1986,Couple without children,1st Quintile,Inexpensive,0.37744,38,73,0.26547,0.48942
1986,Couple without children,1st Quintile,Reasonable,0.33311,35,73,0.22424,0.44198
1986,Couple without children,2nd Quintile,Inexpensive,0.36580,38,81,0.26025,0.47135
1986,Couple without children,2nd Quintile,Reasonable,0.41671,43,81,0.30867,0.52475
1986,Couple without children,3rd Quintile,Inexpensive,0.28774,41,97,0.19718,0.37830
1986,Couple without children,3rd Quintile,Reasonable,0.41051,56,97,0.31210,0.50892
1986,Couple without children,4th Quintile,Inexpensive,0.28458,48,143,0.21037,0.35880
1986,Couple without children,4th Quintile,Reasonable,0.46206,95,143,0.38005,0.54406
1986,Couple without children,5th Quintile,Inexpensive,0.25199,49,147,0.18156,0.32241
1986,Couple without children,5th Quintile,Reasonable,0.46751,98,147,0.38658,0.54845
1986,Single parent,1st Quintile,Reasonable,0.41548,35,35,0.24983,0.58113
1986,Couple with children,1st Quintile,Inexpensive,0.24658,65,278,0.19582,0.29734
1986,Couple with children,1st Quintile,Reasonable,0.43203,149,278,0.37370,0.49037
1986,Couple with children,1st Quintile,Slightly Expensive,0.17222,64,278,0.12776,0.21669
1986,Couple with children,2nd Quintile,Very Inexpensive,0.11531,31,319,0.08020,0.15041
1986,Couple with children,2nd Quintile,Inexpensive,0.32834,99,319,0.27672,0.37995
1986,Couple with children,2nd Quintile,Reasonable,0.35795,121,319,0.30526,0.41065
1986,Couple with children,2nd Quintile,Slightly Expensive,0.14582,68,319,0.10703,0.18461
1986,Couple with children,3rd Quintile,Very Inexpensive,0.11725,31,286,0.07990,0.15460
1986,Couple with children,3rd Quintile,Inexpensive,0.37126,99,286,0.31516,0.42735
1986,Couple with children,3rd Quintile,Reasonable,0.34321,114,286,0.28809,0.39833
1986,Couple with children,3rd Quintile,Slightly Expensive,0.09915,42,286,0.06445,0.13385
1986,Couple with children,4th Quintile,Inexpensive,0.30097,53,173,0.23242,0.36952
1986,Couple with children,4th Quintile,Reasonable,0.41834,88,173,0.34462,0.49207
1986,Couple with children,4th Quintile,Slightly Expensive,0.15487,32,173,0.10080,0.20894
1986,Couple with children,5th Quintile,Reasonable,0.34500,38,38,0.19182,0.49817
1987,Single-person household,1st Quintile,Very Inexpensive,0.14295,31,216,0.09616,0.18974
1987,Single-person household,1st Quintile,Inexpensive,0.29045,63,216,0.22977,0.35113
1987,Single-person household,1st Quintile,Reasonable,0.35547,83,216,0.29148,0.41945
1987,Single-person household,1st Quintile,Slightly Expensive,0.14827,39,216,0.10077,0.19577
1987,Single-person household,2nd Quintile,Inexpensive,0.27386,44,107,0.18897,0.35876
1987,Single-person household,2nd Quintile,Reasonable,0.39316,63,107,0.30017,0.48615
1987,Single-person household,3rd Quintile,Inexpensive,0.23094,39,128,0.15764,0.30423
1987,Single-person household,3rd Quintile,Reasonable,0.54853,89,128,0.46198,0.63508
1987,Single-person household,4th Quintile,Inexpensive,0.30705,46,136,0.22924,0.38487
1987,Single-person household,4th Quintile,Reasonable,0.40542,57,136,0.32259,0.48824
1987,Single-person household,4th Quintile,Slightly Expensive,0.19739,33,136,0.13025,0.26454
1987,Single-person household,5th Quintile,Reasonable,0.50722,62,62,0.38176,0.63268
1987,Couple without children,1st Quintile,Reasonable,0.50603,41,41,0.35109,0.66097
1987,Couple without children,2nd Quintile,Inexpensive,0.34739,43,86,0.24617,0.44861
1987,Couple without children,2nd Quintile,Reasonable,0.38631,43,86,0.28280,0.48982
1987,Couple without children,3rd Quintile,Inexpensive,0.27542,39,87,0.18101,0.36984
1987,Couple without children,3rd Quintile,Reasonable,0.40134,48,87,0.29774,0.50494
1987,Couple without children,4th Quintile,Inexpensive,0.29862,55,133,0.22055,0.37670
1987,Couple without children,4th Quintile,Reasonable,0.41562,78,133,0.33154,0.49969
1987,Couple without children,5th Quintile,Inexpensive,0.26409,56,146,0.19233,0.33585
1987,Couple without children,5th Quintile,Reasonable,0.47633,90,146,0.39503,0.55762
1987,Couple with children,1st Quintile,Inexpensive,0.32879,86,257,0.27125,0.38634
1987,Couple with children,1st Quintile,Reasonable,0.34151,110,257,0.28341,0.39960
1987,Couple with children,1st Quintile,Slightly Expensive,0.19385,61,257,0.14543,0.24228
1987,Couple with children,2nd Quintile,Inexpensive,0.29349,95,292,0.24117,0.34581
1987,Couple with children,2nd Quintile,Reasonable,0.43918,143,292,0.38215,0.49620
1987,Couple with children,2nd Quintile,Slightly Expensive,0.14554,54,292,0.10502,0.18606
1987,Couple with children,3rd Quintile,Inexpensive,0.29034,80,258,0.23484,0.34584
1987,Couple with children,3rd Quintile,Reasonable,0.41080,127,258,0.35065,0.47095
1987,Couple with children,3rd Quintile,Slightly Expensive,0.12284,51,258,0.08271,0.16298
1987,Couple with children,4th Quintile,Inexpensive,0.28538,60,199,0.22248,0.34829
1987,Couple with children,4th Quintile,Reasonable,0.44446,106,199,0.37525,0.51368
1987,Couple with children,4th Quintile,Slightly Expensive,0.14547,33,199,0.09636,0.19458
1987,Couple with children,5th Quintile,Reasonable,0.48337,39,39,0.32448,0.64225
1988,Single-person household,1st Quintile,Inexpensive,0.24908,54,183,0.18625,0.31192
1988,Single-person household,1st Quintile,Reasonable,0.41041,85,183,0.33894,0.48188
1988,Single-person household,1st Quintile,Slightly Expensive,0.19497,44,183,0.13741,0.25252
1988,Single-person household,2nd Quintile,Inexpensive,0.35900,52,108,0.26811,0.44990
1988,Single-person household,2nd Quintile,Reasonable,0.36977,56,108,0.27830,0.46124
1988,Single-person household,3rd Quintile,Inexpensive,0.23182,39,107,0.15149,0.31216
1988,Single-person household,3rd Quintile,Reasonable,0.45586,68,107,0.36105,0.55067
1988,Single-person household,4th Quintile,Reasonable,0.47001,73,104,0.37362,0.56640
1988,Single-person household,4th Quintile,Slightly Expensive,0.23047,31,104,0.14914,0.31180
1988,Single-person household,5th Quintile,Reasonable,0.47995,53,53,0.34416,0.61574
1988,Couple without children,1st Quintile,Reasonable,0.54378,52,52,0.40708,0.68048
1988,Couple without children,2nd Quintile,Inexpensive,0.42982,44,89,0.32638,0.53325
1988,Couple without children,2nd Quintile,Reasonable,0.36668,45,89,0.26599,0.46736
1988,Couple without children,3rd Quintile,Inexpensive,0.30162,42,85,0.20347,0.39977
1988,Couple without children,3rd Quintile,Reasonable,0.33009,43,85,0.22953,0.43066
1988,Couple without children,4th Quintile,Inexpensive,0.31180,51,136,0.23366,0.38995
1988,Couple without children,4th Quintile,Reasonable,0.45228,85,136,0.36832,0.53624
1988,Couple without children,5th Quintile,Inexpensive,0.26213,49,131,0.18653,0.33773
1988,Couple without children,5th Quintile,Reasonable,0.45293,82,131,0.36736,0.53850
1988,Single parent,1st Quintile,Reasonable,0.40874,32,32,0.23568,0.58179
1988,Couple with children,1st Quintile,Inexpensive,0.25613,67,259,0.20286,0.30939
1988,Couple with children,1st Quintile,Reasonable,0.43330,130,259,0.37283,0.49377
1988,Couple with children,1st Quintile,Slightly Expensive,0.16442,62,259,0.11919,0.20965
1988,Couple with children,2nd Quintile,Very Inexpensive,0.13295,31,302,0.09460,0.17131
1988,Couple with children,2nd Quintile,Inexpensive,0.31019,86,302,0.25793,0.36245
1988,Couple with children,2nd Quintile,Reasonable,0.41646,135,302,0.36077,0.47216
1988,Couple with children,2nd Quintile,Slightly Expensive,0.10371,50,302,0.06927,0.13815
1988,Couple with children,3rd Quintile,Very Inexpensive,0.16165,31,269,0.11757,0.20572
1988,Couple with children,3rd Quintile,Inexpensive,0.31071,76,269,0.25530,0.36612
1988,Couple with children,3rd Quintile,Reasonable,0.35155,119,269,0.29438,0.40871
1988,Couple with children,3rd Quintile,Slightly Expensive,0.11501,43,269,0.07681,0.15321
1988,Couple with children,4th Quintile,Inexpensive,0.38002,67,153,0.30285,0.45719
1988,Couple with children,4th Quintile,Reasonable,0.43936,86,153,0.36046,0.51826
1988,Couple with children,5th Quintile,Reasonable,0.39150,33,33,0.22239,0.56061
1989,Single-person household,1st Quintile,Inexpensive,0.27558,60,181,0.21031,0.34085
1989,Single-person household,1st Quintile,Reasonable,0.43443,90,181,0.36201,0.50684
1989,Single-person household,1st Quintile,Slightly Expensive,0.14513,31,181,0.09367,0.19659
1989,Single-person household,2nd Quintile,Inexpensive,0.33906,60,119,0.25365,0.42448
1989,Single-person household,2nd Quintile,Reasonable,0.37441,59,119,0.28709,0.46173
1989,Single-person household,3rd Quintile,Inexpensive,0.24026,39,109,0.15968,0.32084
1989,Single-person household,3rd Quintile,Reasonable,0.45323,70,109,0.35935,0.54712
1989,Single-person household,4th Quintile,Inexpensive,0.21450,33,97,0.13238,0.29661
1989,Single-person household,4th Quintile,Reasonable,0.45875,64,97,0.35907,0.55843
1989,Single-person household,5th Quintile,Inexpensive,0.31461,37,88,0.21703,0.41218
1989,Single-person household,5th Quintile,Reasonable,0.45099,51,88,0.34643,0.55555
1989,Couple without children,1st Quintile,Inexpensive,0.35628,31,68,0.24161,0.47095
1989,Couple without children,1st Quintile,Reasonable,0.43590,37,68,0.31716,0.55463
1989,Couple without children,2nd Quintile,Inexpensive,0.37320,42,84,0.26915,0.47725
1989,Couple without children,2nd Quintile,Reasonable,0.35210,42,84,0.24934,0.45485
1989,Couple without children,3rd Quintile,Inexpensive,0.31156,38,91,0.21587,0.40724
1989,Couple without children,3rd Quintile,Reasonable,0.39817,53,91,0.29703,0.49930
1989,Couple without children,4th Quintile,Inexpensive,0.30105,66,148,0.22690,0.37521
1989,Couple without children,4th Quintile,Reasonable,0.38214,82,148,0.30359,0.46069
1989,Couple without children,5th Quintile,Inexpensive,0.28062,51,118,0.19920,0.36203
1989,Couple without children,5th Quintile,Reasonable,0.39089,67,118,0.30248,0.47931
1989,Couple with children,1st Quintile,Inexpensive,0.23334,68,270,0.18280,0.28389
1989,Couple with children,1st Quintile,Reasonable,0.46042,134,270,0.40086,0.51999
1989,Couple with children,1st Quintile,Slightly Expensive,0.18769,68,270,0.14103,0.23435
1989,Couple with children,2nd Quintile,Very Inexpensive,0.11489,32,292,0.07825,0.15153
1989,Couple with children,2nd Quintile,Inexpensive,0.32701,87,292,0.27311,0.38091
1989,Couple with children,2nd Quintile,Reasonable,0.36050,115,292,0.30534,0.41567
1989,Couple with children,2nd Quintile,Slightly Expensive,0.15018,58,292,0.10913,0.19123
1989,Couple with children,3rd Quintile,Very Inexpensive,0.14417,31,256,0.10106,0.18729
1989,Couple with children,3rd Quintile,Inexpensive,0.33397,90,256,0.27608,0.39186
1989,Couple with children,3rd Quintile,Reasonable,0.38815,97,256,0.32833,0.44796
1989,Couple with children,3rd Quintile,Slightly Expensive,0.10775,38,256,0.06969,0.14581
1989,Couple with children,4th Quintile,Inexpensive,0.41005,55,120,0.32168,0.49842
1989,Couple with children,4th Quintile,Reasonable,0.39310,65,120,0.30535,0.48086
1989,Couple with children,5th Quintile,Reasonable,0.40793,31,31,0.23207,0.58379
1990,Single-person household,1st Quintile,Very Inexpensive,0.19366,58,268,0.14626,0.24106
1990,Single-person household,1st Quintile,Inexpensive,0.33418,98,268,0.27760,0.39076
1990,Single-person household,1st Quintile,Reasonable,0.35847,112,268,0.30095,0.41600
1990,Single-person household,2nd Quintile,Inexpensive,0.27760,62,155,0.20687,0.34833
1990,Single-person household,2nd Quintile,Reasonable,0.43450,93,155,0.35621,0.51279
1990,Single-person household,3rd Quintile,Inexpensive,0.31339,64,143,0.23709,0.38969
1990,Single-person household,3rd Quintile,Reasonable,0.41528,79,143,0.33423,0.49633
1990,Single-person household,4th Quintile,Inexpensive,0.23835,48,128,0.16424,0.31245
1990,Single-person household,4th Quintile,Reasonable,0.46431,80,128,0.37758,0.55105
1990,Single-person household,5th Quintile,Inexpensive,0.35995,47,100,0.26540,0.45450
1990,Single-person household,5th Quintile,Reasonable,0.35644,53,100,0.26209,0.45078
1990,Couple without children,1st Quintile,Very Inexpensive,0.22859,76,318,0.18236,0.27481
1990,Couple without children,1st Quintile,Inexpensive,0.34483,113,318,0.29250,0.39715
1990,Couple without children,1st Quintile,Reasonable,0.38297,129,318,0.32945,0.43648
1990,Couple without children,2nd Quintile,Inexpensive,0.46874,48,97,0.36891,0.56856
1990,Couple without children,2nd Quintile,Reasonable,0.34857,49,97,0.25325,0.44389
1990,Couple without children,3rd Quintile,Inexpensive,0.33932,56,121,0.25461,0.42404
1990,Couple without children,3rd Quintile,Reasonable,0.42814,65,121,0.33961,0.51667
1990,Couple without children,4th Quintile,Very Inexpensive,0.20908,39,178,0.14917,0.26899
1990,Couple without children,4th Quintile,Inexpensive,0.31474,69,178,0.24633,0.38316
1990,Couple without children,4th Quintile,Reasonable,0.35256,70,178,0.28217,0.42294
1990,Couple without children,5th Quintile,Very Inexpensive,0.19190,41,197,0.13677,0.24703
1990,Couple without children,5th Quintile,Inexpensive,0.30740,71,197,0.24280,0.37200
1990,Couple without children,5th Quintile,Reasonable,0.40832,85,197,0.33950,0.47713
1990,Single parent,1st Quintile,Inexpensive,0.33169,38,82,0.22916,0.43423
1990,Single parent,1st Quintile,Reasonable,0.41920,44,82,0.31174,0.52665
1990,Single parent,2nd Quintile,Reasonable,0.46231,32,32,0.28680,0.63782
1990,Couple with children,1st Quintile,Very Inexpensive,0.25113,185,695,0.21887,0.28340
1990,Couple with children,1st Quintile,Inexpensive,0.32441,236,695,0.28958,0.35924
1990,Couple with children,1st Quintile,Reasonable,0.37754,274,695,0.34147,0.41361
1990,Couple with children,2nd Quintile,Inexpensive,0.30775,111,350,0.25933,0.35618
1990,Couple with children,2nd Quintile,Reasonable,0.42215,163,350,0.37033,0.47397
1990,Couple with children,2nd Quintile,Slightly Expensive,0.15832,76,350,0.12002,0.19662
1990,Couple with children,3rd Quintile,Very Inexpensive,0.13124,35,330,0.09475,0.16772
1990,Couple with children,3rd Quintile,Inexpensive,0.37786,118,330,0.32547,0.43025
1990,Couple with children,3rd Quintile,Reasonable,0.36011,131,330,0.30824,0.41198
1990,Couple with children,3rd Quintile,Slightly Expensive,0.11008,46,330,0.07626,0.14390
1990,Couple with children,4th Quintile,Inexpensive,0.36121,84,174,0.28963,0.43279
1990,Couple with children,4th Quintile,Reasonable,0.39690,90,174,0.32399,0.46980
1990,Couple with children,5th Quintile,Inexpensive,0.33728,32,68,0.22407,0.45049
1990,Couple with children,5th Quintile,Reasonable,0.35375,36,68,0.23926,0.46824
1991,Single-person household,1st Quintile,Very Inexpensive,0.17363,44,245,0.12610,0.22115
1991,Single-person household,1st Quintile,Inexpensive,0.47123,121,245,0.40859,0.53386
1991,Single-person household,1st Quintile,Reasonable,0.28771,80,245,0.23091,0.34452
1991,Single-person household,2nd Quintile,Very Inexpensive,0.16118,37,237,0.11427,0.20809
1991,Single-person household,2nd Quintile,Inexpensive,0.26079,67,237,0.20477,0.31681
1991,Single-person household,2nd Quintile,Reasonable,0.41034,100,237,0.34759,0.47310
1991,Single-person household,2nd Quintile,Slightly Expensive,0.12653,33,237,0.08412,0.16895
1991,Single-person household,3rd Quintile,Inexpensive,0.30183,58,145,0.22685,0.37681
1991,Single-person household,3rd Quintile,Reasonable,0.46723,87,145,0.38574,0.54872
1991,Single-person household,4th Quintile,Inexpensive,0.31278,57,122,0.23017,0.39539
1991,Single-person household,4th Quintile,Reasonable,0.36944,65,122,0.28344,0.45545
1991,Single-person household,5th Quintile,Inexpensive,0.27595,40,97,0.18654,0.36537
1991,Single-person household,5th Quintile,Reasonable,0.43342,57,97,0.33429,0.53255
1991,Couple without children,1st Quintile,Very Inexpensive,0.22173,69,292,0.17400,0.26946
1991,Couple without children,1st Quintile,Inexpensive,0.41163,132,292,0.35509,0.46817
1991,Couple without children,1st Quintile,Reasonable,0.29068,91,292,0.23851,0.34286
1991,Couple without children,2nd Quintile,Inexpensive,0.35544,35,87,0.25427,0.45660
1991,Couple without children,2nd Quintile,Reasonable,0.39857,52,87,0.29509,0.50205
1991,Couple without children,3rd Quintile,Inexpensive,0.39322,56,116,0.30394,0.48249
1991,Couple without children,3rd Quintile,Reasonable,0.34644,60,116,0.25947,0.43341
1991,Couple without children,4th Quintile,Inexpensive,0.36437,81,145,0.28576,0.44297
1991,Couple without children,4th Quintile,Reasonable,0.33968,64,145,0.26232,0.41703
1991,Couple without children,5th Quintile,Very Inexpensive,0.21535,55,205,0.15894,0.27176
1991,Couple without children,5th Quintile,Inexpensive,0.33021,82,205,0.26567,0.39474
1991,Couple without children,5th Quintile,Reasonable,0.31652,68,205,0.25270,0.38035
1991,Single parent,1st Quintile,Inexpensive,0.35603,36,78,0.24908,0.46298
1991,Single parent,1st Quintile,Reasonable,0.44493,42,78,0.33393,0.55594
1991,Single parent,2nd Quintile,Reasonable,0.51059,38,38,0.34951,0.67166
1991,Couple with children,1st Quintile,Very Inexpensive,0.29859,215,657,0.26357,0.33361
1991,Couple with children,1st Quintile,Inexpensive,0.37971,248,657,0.34257,0.41684
1991,Couple with children,1st Quintile,Reasonable,0.27968,194,657,0.24534,0.31403
1991,Couple with children,2nd Quintile,Very Inexpensive,0.13991,31,347,0.10336,0.17646
1991,Couple with children,2nd Quintile,Inexpensive,0.34536,109,347,0.29526,0.39547
1991,Couple with children,2nd Quintile,Reasonable,0.34888,145,347,0.29866,0.39911
1991,Couple with children,2nd Quintile,Slightly Expensive,0.11368,62,347,0.08023,0.14713
1991,Couple with children,3rd Quintile,Very Inexpensive,0.16872,44,327,0.12806,0.20937
1991,Couple with children,3rd Quintile,Inexpensive,0.35122,109,327,0.29940,0.40304
1991,Couple with children,3rd Quintile,Reasonable,0.38042,136,327,0.32772,0.43313
1991,Couple with children,3rd Quintile,Slightly Expensive,0.08256,38,327,0.05269,0.11244
1991,Couple with children,4th Quintile,Very Inexpensive,0.17124,32,204,0.11941,0.22306
1991,Couple with children,4th Quintile,Inexpensive,0.36375,79,204,0.29757,0.42993
1991,Couple with children,4th Quintile,Reasonable,0.34008,93,204,0.27491,0.40525
1991,Couple with children,5th Quintile,Inexpensive,0.30953,39,74,0.20348,0.41558
1991,Couple with children,5th Quintile,Reasonable,0.31893,35,74,0.21201,0.42584
1992,Single-person household,1st Quintile,Inexpensive,0.25232,81,293,0.20251,0.30214
1992,Single-person household,1st Quintile,Reasonable,0.41315,138,293,0.35668,0.46963
1992,Single-person household,1st Quintile,Slightly Expensive,0.21066,74,293,0.16389,0.25743
1992,Single-person household,2nd Quintile,Inexpensive,0.30373,55,154,0.23086,0.37660
1992,Single-person household,2nd Quintile,Reasonable,0.38465,63,154,0.30756,0.46174
1992,Single-person household,2nd Quintile,Slightly Expensive,0.18697,36,154,0.12519,0.24875
1992,Single-person household,3rd Quintile,Inexpensive,0.31566,62,143,0.23921,0.39210
1992,Single-person household,3rd Quintile,Reasonable,0.49433,81,143,0.41209,0.57656
1992,Single-person household,4th Quintile,Inexpensive,0.28191,57,130,0.20427,0.35955
1992,Single-person household,4th Quintile,Reasonable,0.45346,73,130,0.36755,0.53937
1992,Single-person household,5th Quintile,Inexpensive,0.28938,39,82,0.19062,0.38814
1992,Single-person household,5th Quintile,Reasonable,0.41639,43,82,0.30903,0.52374
1992,Couple without children,1st Quintile,Inexpensive,0.21591,33,167,0.15332,0.27850
1992,Couple without children,1st Quintile,Reasonable,0.47841,85,167,0.40242,0.55441
1992,Couple without children,1st Quintile,Slightly Expensive,0.24782,49,167,0.18214,0.31350
1992,Couple without children,2nd Quintile,Inexpensive,0.37042,49,137,0.28925,0.45158
1992,Couple without children,2nd Quintile,Reasonable,0.39214,88,137,0.31008,0.47419
1992,Couple without children,3rd Quintile,Inexpensive,0.28767,54,171,0.21963,0.35572
1992,Couple without children,3rd Quintile,Reasonable,0.36876,79,171,0.29623,0.44129
1992,Couple without children,3rd Quintile,Slightly Expensive,0.17451,38,171,0.11745,0.23157
1992,Couple without children,4th Quintile,Inexpensive,0.31936,70,185,0.25200,0.38673
1992,Couple without children,4th Quintile,Reasonable,0.44917,115,185,0.37730,0.52105
1992,Couple without children,5th Quintile,Very Inexpensive,0.19063,44,192,0.13492,0.24633
1992,Couple without children,5th Quintile,Inexpensive,0.31792,70,192,0.25188,0.38396
1992,Couple without children,5th Quintile,Reasonable,0.36115,78,192,0.29303,0.42927
1992,Single parent,1st Quintile,Reasonable,0.41564,49,84,0.30961,0.52167
