year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2000,Urban regions,West,,,,,,,,,,,,
2000,Urban regions,East,,,,,,,,,,,,
2000,Rural regions,West,,,,,,,,,,,,
2000,Rural regions,East,,,,,,,,,,,,
2001,Urban regions,West,,,,,,,,,,,,
2001,Urban regions,East,,,,,,,,,,,,
2001,Rural regions,West,,,,,,,,,,,,
2001,Rural regions,East,,,,,,,,,,,,
2002,Urban regions,West,,,,,,,,,,,,
2002,Urban regions,East,,,,,,,,,,,,
2002,Rural regions,West,,,,,,,,,,,,
2002,Rural regions,East,,,,,,,,,,,,
2003,Urban regions,West,,,,,,,,,,,,
2003,Urban regions,East,,,,,,,,,,,,
2003,Rural regions,West,,,,,,,,,,,,
2003,Rural regions,East,,,,,,,,,,,,
2004,Urban regions,West,,,,,,,,,,,,
2004,Urban regions,East,,,,,,,,,,,,
2004,Rural regions,West,,,,,,,,,,,,
2004,Rural regions,East,,,,,,,,,,,,
2005,Urban regions,West,,,,,,,,,,,,
2005,Urban regions,East,,,,,,,,,,,,
2005,Rural regions,West,,,,,,,,,,,,
2005,Rural regions,East,,,,,,,,,,,,
2006,Urban regions,West,,,,,,,,,,,,
2006,Urban regions,East,,,,,,,,,,,,
2006,Rural regions,West,,,,,,,,,,,,
2006,Rural regions,East,,,,,,,,,,,,
2007,Urban regions,West,,,,,,,,,,,,
2007,Urban regions,East,,,,,,,,,,,,
2007,Rural regions,West,,,,,,,,,,,,
2007,Rural regions,East,,,,,,,,,,,,
2008,Urban regions,West,,,,,,,,,,,,
2008,Urban regions,East,,,,,,,,,,,,
2008,Rural regions,West,,,,,,,,,,,,
2008,Rural regions,East,,,,,,,,,,,,
2009,Urban regions,West,,,,,,,,,,,,
2009,Urban regions,East,,,,,,,,,,,,
2009,Rural regions,West,,,,,,,,,,,,
2009,Rural regions,East,,,,,,,,,,,,
2010,Urban regions,West,,,,,,,,,,,,
2010,Urban regions,East,,,,,,,,,,,,
2010,Rural regions,West,,,,,,,,,,,,
2010,Rural regions,East,,,,,,,,,,,,
2011,Urban regions,West,,,,,,,,,,,,
2011,Urban regions,East,,,,,,,,,,,,
2011,Rural regions,West,,,,,,,,,,,,
2011,Rural regions,East,,,,,,,,,,,,
2012,Urban regions,West,,,,,,,,,,,,
2012,Urban regions,East,,,,,,,,,,,,
2012,Rural regions,West,,,,,,,,,,,,
2012,Rural regions,East,,,,,,,,,,,,
2013,Urban regions,West,,,,,,,,,,,,
2013,Urban regions,East,,,,,,,,,,,,
2013,Rural regions,West,,,,,,,,,,,,
2013,Rural regions,East,,,,,,,,,,,,
2014,Urban regions,West,,,,,,,,,,,,
2014,Urban regions,East,,,,,,,,,,,,
2014,Rural regions,West,,,,,,,,,,,,
2014,Rural regions,East,,,,,,,,,,,,
2015,Urban regions,West,,,,,,,,,,,,
2015,Urban regions,East,,,,,,,,,,,,
2015,Rural regions,West,,,,,,,,,,,,
2015,Rural regions,East,,,,,,,,,,,,
2016,Urban regions,West,,,,,,,,,,,,
2016,Urban regions,East,,,,,,,,,,,,
2016,Rural regions,West,,,,,,,,,,,,
2016,Rural regions,East,,,,,,,,,,,,
2017,Urban regions,West,4874,3.42175,3.34019,3.50330,0.00000,3.00000,5.00000,0.00000,10.00000,,,
2017,Urban regions,East,922,3.31641,3.14420,3.48863,1.00000,3.00000,5.00000,0.00000,10.00000,,,
2017,Rural regions,West,1401,3.23973,3.09495,3.38450,0.00000,3.00000,5.00000,0.00000,10.00000,,,
2017,Rural regions,East,1124,3.79295,3.62997,3.95594,1.00000,4.00000,6.00000,0.00000,10.00000,,,
2018,Urban regions,West,6164,3.53800,3.46680,3.60920,1.00000,3.00000,5.00000,0.00000,10.00000,,,
2018,Urban regions,East,1032,3.76083,3.58938,3.93227,1.00000,4.00000,6.00000,0.00000,10.00000,,,
2018,Rural regions,West,1671,3.33325,3.20099,3.46550,0.00000,3.00000,5.00000,0.00000,10.00000,,,
2018,Rural regions,East,1201,3.66569,3.51191,3.81946,1.00000,4.00000,5.00000,0.00000,10.00000,,,
2019,Urban regions,West,,,,,,,,,,,,
2019,Urban regions,East,,,,,,,,,,,,
2019,Rural regions,West,,,,,,,,,,,,
2019,Rural regions,East,,,,,,,,,,,,
2020,Urban regions,West,5556,3.56789,3.49496,3.64082,1.00000,3.00000,5.00000,0.00000,10.00000,,,
2020,Urban regions,East,962,3.71094,3.53714,3.88475,1.00000,4.00000,6.00000,0.00000,10.00000,,,
2020,Rural regions,West,1462,3.58501,3.44053,3.72950,1.00000,4.00000,5.00000,0.00000,10.00000,,,
2020,Rural regions,East,1051,3.36866,3.19796,3.53936,0.00000,3.00000,5.00000,0.00000,10.00000,,,
2021,Urban regions,West,,,,,,,,,,,,
2021,Urban regions,East,,,,,,,,,,,,
2021,Rural regions,West,,,,,,,,,,,,
2021,Rural regions,East,,,,,,,,,,,,
2022,Urban regions,West,6735,4.19476,4.12817,4.26135,2.00000,4.00000,6.00000,0.00000,10.00000,,,
2022,Urban regions,East,1226,3.81618,3.66672,3.96564,2.00000,4.00000,5.00000,0.00000,9.50000,,,
2022,Rural regions,West,1410,4.01146,3.86194,4.16099,2.00000,4.00000,6.00000,0.00000,10.00000,,,
2022,Rural regions,East,1251,4.40892,4.25284,4.56499,2.00000,5.00000,6.00000,0.00000,10.00000,,,
