year,bula_h,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,Saxony,"No, not limited at all",0.49001,1133,1805,0.46694,0.51308
2012,Saxony-Anhalt,"Yes, strongly limited",0.12988,128,1006,0.10910,0.15067
2012,Saxony-Anhalt,"Yes, somewhat limited",0.24905,299,1006,0.22231,0.27579
2012,Saxony-Anhalt,"No, not limited at all",0.44507,579,1006,0.41435,0.47580
2012,Thuringa,"Yes, strongly limited",0.10664,113,1047,0.08793,0.12535
2012,Thuringa,"Yes, somewhat limited",0.22728,267,1047,0.20188,0.25268
2012,Thuringa,"No, not limited at all",0.51247,667,1047,0.48218,0.54277
2013,Schleswig-Holstein,"Yes, strongly limited",0.11041,112,1076,0.09168,0.12915
2013,Schleswig-Holstein,"Yes, somewhat limited",0.19470,213,1076,0.17103,0.21837
2013,Schleswig-Holstein,"No, not limited at all",0.52899,751,1076,0.49915,0.55883
2013,Hamburg,"Yes, strongly limited",0.10819,43,560,0.08244,0.13394
2013,Hamburg,"Yes, somewhat limited",0.17062,112,560,0.13944,0.20181
2013,Hamburg,"No, not limited at all",0.58655,405,560,0.54572,0.62737
2013,Lower Saxony,"Yes, strongly limited",0.09903,252,2883,0.08813,0.10994
2013,Lower Saxony,"Yes, somewhat limited",0.21567,719,2883,0.20066,0.23069
2013,Lower Saxony,"No, not limited at all",0.52187,1912,2883,0.50363,0.54010
2013,Bremen,"Yes, somewhat limited",0.26392,51,217,0.20514,0.32270
2013,Bremen,"No, not limited at all",0.49621,166,217,0.42953,0.56289
2013,North Rhine-Westphalia,"Yes, strongly limited",0.08127,532,6360,0.07455,0.08798
2013,North Rhine-Westphalia,"Yes, somewhat limited",0.18866,1267,6360,0.17904,0.19828
2013,North Rhine-Westphalia,"No, not limited at all",0.54813,4561,6360,0.53590,0.56036
2013,Hesse,"Yes, strongly limited",0.08840,195,2175,0.07647,0.10034
2013,Hesse,"Yes, somewhat limited",0.18513,457,2175,0.16880,0.20146
2013,Hesse,"No, not limited at all",0.53101,1523,2175,0.51003,0.55199
2013,"Rhineland-Palatinate, Saarland","Yes, strongly limited",0.07053,137,1757,0.05856,0.08251
2013,"Rhineland-Palatinate, Saarland","Yes, somewhat limited",0.21602,399,1757,0.19677,0.23527
2013,"Rhineland-Palatinate, Saarland","No, not limited at all",0.53806,1221,1757,0.51474,0.56138
2013,Baden-Wuerttemberg,"Yes, strongly limited",0.07632,249,3751,0.06782,0.08482
2013,Baden-Wuerttemberg,"Yes, somewhat limited",0.19531,784,3751,0.18262,0.20800
2013,Baden-Wuerttemberg,"No, not limited at all",0.54760,2718,3751,0.53167,0.56353
2013,Bavaria,"Yes, strongly limited",0.08486,362,4818,0.07699,0.09273
2013,Bavaria,"Yes, somewhat limited",0.18116,990,4818,0.17029,0.19204
2013,Bavaria,"No, not limited at all",0.55792,3466,4818,0.54390,0.57195
2013,Berlin,"Yes, strongly limited",0.09258,95,1154,0.07585,0.10931
2013,Berlin,"Yes, somewhat limited",0.22328,290,1154,0.19924,0.24732
2013,Berlin,"No, not limited at all",0.52399,769,1154,0.49516,0.55282
2013,Brandenburg,"Yes, strongly limited",0.10064,126,1109,0.08293,0.11836
2013,Brandenburg,"Yes, somewhat limited",0.22336,278,1109,0.19884,0.24789
2013,Brandenburg,"No, not limited at all",0.51575,705,1109,0.48632,0.54517
2013,Mecklenburg-Western Pomerania,"Yes, strongly limited",0.08346,59,597,0.06125,0.10566
2013,Mecklenburg-Western Pomerania,"Yes, somewhat limited",0.24005,152,597,0.20576,0.27434
2013,Mecklenburg-Western Pomerania,"No, not limited at all",0.52487,386,597,0.48478,0.56496
2013,Saxony,"Yes, strongly limited",0.09108,148,1764,0.07765,0.10452
2013,Saxony,"Yes, somewhat limited",0.21573,447,1764,0.19653,0.23493
2013,Saxony,"No, not limited at all",0.54221,1169,1764,0.51896,0.56547
2013,Saxony-Anhalt,"Yes, strongly limited",0.10683,111,1061,0.08823,0.12542
2013,Saxony-Anhalt,"Yes, somewhat limited",0.24705,290,1061,0.22109,0.27301
2013,Saxony-Anhalt,"No, not limited at all",0.50822,660,1061,0.47812,0.53832
2013,Thuringa,"Yes, strongly limited",0.10543,122,1028,0.08665,0.12422
2013,Thuringa,"Yes, somewhat limited",0.24213,262,1028,0.21594,0.26833
2013,Thuringa,"No, not limited at all",0.51643,644,1028,0.48587,0.54700
2015,Schleswig-Holstein,"Yes, strongly limited",0.08595,97,886,0.06748,0.10441
2015,Schleswig-Holstein,"Yes, somewhat limited",0.22273,212,886,0.19532,0.25015
2015,Schleswig-Holstein,"No, not limited at all",0.52345,577,886,0.49054,0.55635
2015,Hamburg,"Yes, strongly limited",0.10014,37,460,0.07268,0.12760
2015,Hamburg,"Yes, somewhat limited",0.17170,90,460,0.13720,0.20620
2015,Hamburg,"No, not limited at all",0.57779,333,460,0.53260,0.62297
2015,Lower Saxony,"Yes, strongly limited",0.08868,206,2575,0.07770,0.09966
2015,Lower Saxony,"Yes, somewhat limited",0.22236,592,2575,0.20629,0.23842
2015,Lower Saxony,"No, not limited at all",0.51998,1777,2575,0.50068,0.53928
2015,Bremen,"Yes, somewhat limited",0.16098,33,172,0.10590,0.21607
2015,Bremen,"No, not limited at all",0.59967,139,172,0.52623,0.67310
2015,North Rhine-Westphalia,"Yes, strongly limited",0.09103,492,5503,0.08342,0.09863
2015,North Rhine-Westphalia,"Yes, somewhat limited",0.20539,1230,5503,0.19472,0.21607
2015,North Rhine-Westphalia,"No, not limited at all",0.52046,3781,5503,0.50726,0.53366
2015,Hesse,"Yes, strongly limited",0.09541,162,1856,0.08204,0.10878
2015,Hesse,"Yes, somewhat limited",0.18006,393,1856,0.16257,0.19754
2015,Hesse,"No, not limited at all",0.53525,1301,1856,0.51255,0.55795
2015,"Rhineland-Palatinate, Saarland","Yes, strongly limited",0.08817,133,1581,0.07419,0.10215
2015,"Rhineland-Palatinate, Saarland","Yes, somewhat limited",0.20620,381,1581,0.18625,0.22615
2015,"Rhineland-Palatinate, Saarland","No, not limited at all",0.52578,1067,1581,0.50115,0.55040
2015,Baden-Wuerttemberg,"Yes, strongly limited",0.07906,213,3170,0.06967,0.08846
2015,Baden-Wuerttemberg,"Yes, somewhat limited",0.20246,711,3170,0.18847,0.21645
2015,Baden-Wuerttemberg,"No, not limited at all",0.54454,2246,3170,0.52720,0.56187
2015,Bavaria,"Yes, strongly limited",0.08173,340,4294,0.07354,0.08993
2015,Bavaria,"Yes, somewhat limited",0.18149,882,4294,0.16996,0.19301
2015,Bavaria,"No, not limited at all",0.55445,3072,4294,0.53958,0.56932
2015,Berlin,"Yes, strongly limited",0.11931,97,977,0.09897,0.13964
2015,Berlin,"Yes, somewhat limited",0.20531,233,977,0.17997,0.23065
2015,Berlin,"No, not limited at all",0.52009,647,977,0.48875,0.55144
2015,Brandenburg,"Yes, strongly limited",0.13063,140,986,0.10958,0.15168
2015,Brandenburg,"Yes, somewhat limited",0.23386,262,986,0.20742,0.26029
2015,Brandenburg,"No, not limited at all",0.44996,584,986,0.41889,0.48103
2015,Mecklenburg-Western Pomerania,"Yes, strongly limited",0.09566,58,543,0.07089,0.12042
2015,Mecklenburg-Western Pomerania,"Yes, somewhat limited",0.24851,144,543,0.21213,0.28490
2015,Mecklenburg-Western Pomerania,"No, not limited at all",0.48237,341,543,0.44030,0.52444
2015,Saxony,"Yes, strongly limited",0.07657,139,1493,0.06307,0.09006
2015,Saxony,"Yes, somewhat limited",0.21230,391,1493,0.19155,0.23305
2015,Saxony,"No, not limited at all",0.54090,963,1493,0.51561,0.56618
2015,Saxony-Anhalt,"Yes, strongly limited",0.08564,86,882,0.06716,0.10411
2015,Saxony-Anhalt,"Yes, somewhat limited",0.30568,273,882,0.27526,0.33610
2015,Saxony-Anhalt,"No, not limited at all",0.46113,523,882,0.42822,0.49405
2015,Thuringa,"Yes, strongly limited",0.09443,86,956,0.07589,0.11298
2015,Thuringa,"Yes, somewhat limited",0.25703,268,956,0.22932,0.28475
2015,Thuringa,"No, not limited at all",0.47494,602,956,0.44326,0.50661
2019,Schleswig-Holstein,"Yes, strongly limited",0.08005,100,1141,0.06429,0.09580
2019,Schleswig-Holstein,"Yes, somewhat limited",0.20954,260,1141,0.18592,0.23317
2019,Schleswig-Holstein,"No, not limited at all",0.50804,781,1141,0.47902,0.53706
2019,Hamburg,"Yes, strongly limited",0.10134,48,583,0.07682,0.12586
2019,Hamburg,"Yes, somewhat limited",0.19426,113,583,0.16212,0.22640
2019,Hamburg,"No, not limited at all",0.52228,422,583,0.48169,0.56286
2019,Lower Saxony,"Yes, strongly limited",0.09459,259,2917,0.08397,0.10521
2019,Lower Saxony,"Yes, somewhat limited",0.24411,721,2917,0.22852,0.25970
2019,Lower Saxony,"No, not limited at all",0.49698,1937,2917,0.47883,0.51513
2019,Bremen,"Yes, somewhat limited",0.24620,63,274,0.19510,0.29730
2019,Bremen,"No, not limited at all",0.52995,211,274,0.47075,0.58916
2019,North Rhine-Westphalia,"Yes, strongly limited",0.09560,581,6218,0.08829,0.10291
2019,North Rhine-Westphalia,"Yes, somewhat limited",0.21171,1432,6218,0.20155,0.22186
2019,North Rhine-Westphalia,"No, not limited at all",0.53263,4205,6218,0.52023,0.54503
2019,Hesse,"Yes, strongly limited",0.06980,128,1990,0.05860,0.08100
2019,Hesse,"Yes, somewhat limited",0.19830,444,1990,0.18077,0.21582
2019,Hesse,"No, not limited at all",0.56112,1418,1990,0.53931,0.58293
2019,"Rhineland-Palatinate, Saarland","Yes, strongly limited",0.08928,130,1658,0.07555,0.10301
2019,"Rhineland-Palatinate, Saarland","Yes, somewhat limited",0.22016,375,1658,0.20021,0.24011
2019,"Rhineland-Palatinate, Saarland","No, not limited at all",0.53362,1153,1658,0.50960,0.55764
2019,Baden-Wuerttemberg,"Yes, strongly limited",0.08067,229,3165,0.07118,0.09016
2019,Baden-Wuerttemberg,"Yes, somewhat limited",0.20270,684,3165,0.18870,0.21671
2019,Baden-Wuerttemberg,"No, not limited at all",0.53722,2252,3165,0.51985,0.55460
2019,Bavaria,"Yes, strongly limited",0.07873,334,4286,0.07067,0.08680
2019,Bavaria,"Yes, somewhat limited",0.20770,981,4286,0.19555,0.21984
2019,Bavaria,"No, not limited at all",0.54168,2971,4286,0.52676,0.55660
2019,Berlin,"Yes, strongly limited",0.10005,114,1131,0.08256,0.11755
2019,Berlin,"Yes, somewhat limited",0.21240,269,1131,0.18855,0.23625
2019,Berlin,"No, not limited at all",0.53533,748,1131,0.50625,0.56441
2019,Brandenburg,"Yes, strongly limited",0.08625,130,1206,0.07040,0.10210
2019,Brandenburg,"Yes, somewhat limited",0.27586,365,1206,0.25062,0.30109
2019,Brandenburg,"No, not limited at all",0.44872,711,1206,0.42064,0.47681
2019,Mecklenburg-Western Pomerania,"Yes, strongly limited",0.07683,55,648,0.05631,0.09735
2019,Mecklenburg-Western Pomerania,"Yes, somewhat limited",0.25170,167,648,0.21826,0.28514
2019,Mecklenburg-Western Pomerania,"No, not limited at all",0.50599,426,648,0.46747,0.54452
2019,Saxony,"Yes, strongly limited",0.07260,140,1723,0.06035,0.08486
2019,Saxony,"Yes, somewhat limited",0.26642,498,1723,0.24554,0.28730
2019,Saxony,"No, not limited at all",0.50583,1085,1723,0.48221,0.52944
2019,Saxony-Anhalt,"Yes, strongly limited",0.09465,93,982,0.07633,0.11297
2019,Saxony-Anhalt,"Yes, somewhat limited",0.28928,287,982,0.26090,0.31765
2019,Saxony-Anhalt,"No, not limited at all",0.46315,602,982,0.43194,0.49435
2019,Thuringa,"Yes, strongly limited",0.11345,90,990,0.09368,0.13321
2019,Thuringa,"Yes, somewhat limited",0.23830,274,990,0.21174,0.26485
2019,Thuringa,"No, not limited at all",0.50044,626,990,0.46928,0.53160
2021,Schleswig-Holstein,"Yes, strongly limited",0.04396,58,850,0.03017,0.05775
2021,Schleswig-Holstein,"Yes, somewhat limited",0.16878,170,850,0.14358,0.19397
2021,Schleswig-Holstein,"No, not limited at all",0.56088,622,850,0.52749,0.59426
2021,Hamburg,"Yes, strongly limited",0.10095,36,454,0.07321,0.12870
2021,Hamburg,"Yes, somewhat limited",0.20517,95,454,0.16798,0.24235
2021,Hamburg,"No, not limited at all",0.54312,323,454,0.49725,0.58899
2021,Lower Saxony,"Yes, strongly limited",0.07258,145,1925,0.06099,0.08418
2021,Lower Saxony,"Yes, somewhat limited",0.21191,440,1925,0.19365,0.23017
2021,Lower Saxony,"No, not limited at all",0.53992,1340,1925,0.51765,0.56219
2021,Bremen,"Yes, somewhat limited",0.34113,33,144,0.26343,0.41884
2021,Bremen,"No, not limited at all",0.50537,111,144,0.42342,0.58731
2021,North Rhine-Westphalia,"Yes, strongly limited",0.08249,340,4226,0.07419,0.09078
2021,North Rhine-Westphalia,"Yes, somewhat limited",0.21405,960,4226,0.20168,0.22642
2021,North Rhine-Westphalia,"No, not limited at all",0.53457,2926,4226,0.51953,0.54961
2021,Hesse,"Yes, strongly limited",0.07937,76,1340,0.06489,0.09385
2021,Hesse,"Yes, somewhat limited",0.18829,285,1340,0.16735,0.20923
2021,Hesse,"No, not limited at all",0.57500,979,1340,0.54852,0.60148
2021,"Rhineland-Palatinate, Saarland","Yes, strongly limited",0.08718,84,1025,0.06991,0.10446
2021,"Rhineland-Palatinate, Saarland","Yes, somewhat limited",0.23724,242,1025,0.21119,0.26330
2021,"Rhineland-Palatinate, Saarland","No, not limited at all",0.52116,699,1025,0.49056,0.55175
2021,Baden-Wuerttemberg,"Yes, strongly limited",0.06876,131,2182,0.05814,0.07938
2021,Baden-Wuerttemberg,"Yes, somewhat limited",0.19541,442,2182,0.17876,0.21205
2021,Baden-Wuerttemberg,"No, not limited at all",0.55992,1609,2182,0.53908,0.58075
2021,Bavaria,"Yes, strongly limited",0.08697,227,2887,0.07669,0.09725
2021,Bavaria,"Yes, somewhat limited",0.17720,600,2887,0.16326,0.19113
2021,Bavaria,"No, not limited at all",0.56227,2060,2887,0.54417,0.58037
2021,Berlin,"Yes, strongly limited",0.09920,68,934,0.08002,0.11838
2021,Berlin,"Yes, somewhat limited",0.16441,193,934,0.14063,0.18820
2021,Berlin,"No, not limited at all",0.56247,673,934,0.53064,0.59430
2021,Brandenburg,"Yes, strongly limited",0.08041,68,709,0.06038,0.10044
2021,Brandenburg,"Yes, somewhat limited",0.21614,198,709,0.18582,0.24646
2021,Brandenburg,"No, not limited at all",0.52468,443,709,0.48789,0.56147
2021,Mecklenburg-Western Pomerania,"Yes, strongly limited",0.08859,34,413,0.06115,0.11603
2021,Mecklenburg-Western Pomerania,"Yes, somewhat limited",0.29090,113,413,0.24705,0.33476
2021,Mecklenburg-Western Pomerania,"No, not limited at all",0.48295,266,413,0.43470,0.53120
2021,Saxony,"Yes, strongly limited",0.05933,83,1173,0.04580,0.07285
2021,Saxony,"Yes, somewhat limited",0.24482,311,1173,0.22020,0.26944
2021,Saxony,"No, not limited at all",0.53648,779,1173,0.50793,0.56503
2021,Saxony-Anhalt,"Yes, strongly limited",0.07769,40,610,0.05643,0.09895
2021,Saxony-Anhalt,"Yes, somewhat limited",0.24970,160,610,0.21532,0.28408
2021,Saxony-Anhalt,"No, not limited at all",0.53213,410,610,0.49250,0.57176
2021,Thuringa,"Yes, strongly limited",0.09127,55,637,0.06889,0.11365
2021,Thuringa,"Yes, somewhat limited",0.22191,170,637,0.18962,0.25421
2021,Thuringa,"No, not limited at all",0.50052,412,637,0.46166,0.53938
2022,Schleswig-Holstein,"No, not limited at all",0.00789,59,59,-0.01488,0.03066
2022,Hamburg,"No, not limited at all",0.00846,33,33,-0.02328,0.04020
2022,Lower Saxony,"Yes, somewhat limited",0.00108,35,201,-0.00347,0.00562
2022,Lower Saxony,"No, not limited at all",0.00716,166,201,-0.00453,0.01885
2022,North Rhine-Westphalia,"Yes, strongly limited",0.00070,39,589,-0.00144,0.00283
2022,North Rhine-Westphalia,"Yes, somewhat limited",0.00145,93,589,-0.00163,0.00452
2022,North Rhine-Westphalia,"No, not limited at all",0.00949,457,589,0.00165,0.01733
2022,Hesse,"No, not limited at all",0.00697,110,110,-0.00865,0.02259
2022,"Rhineland-Palatinate, Saarland","No, not limited at all",0.00826,87,87,-0.01087,0.02740
2022,Baden-Wuerttemberg,"No, not limited at all",0.00535,118,118,-0.00787,0.01857
2022,Bavaria,"No, not limited at all",0.00501,111,111,-0.00818,0.01821
2022,Berlin,"No, not limited at all",0.00795,77,77,-0.01202,0.02793
2022,Brandenburg,"No, not limited at all",0.00285,36,36,-0.01481,0.02051
2022,Saxony,"No, not limited at all",0.00476,41,41,-0.01657,0.02610
2022,Thuringa,"No, not limited at all",0.00600,49,49,-0.01585,0.02785
