year,bula_h,sex,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,"Rhineland-Palatinate, Saarland",male,"Yes, strongly limited",0.08592,60,692,0.06503,0.10682
2012,"Rhineland-Palatinate, Saarland",male,"Yes, somewhat limited",0.24488,168,692,0.21282,0.27695
2012,"Rhineland-Palatinate, Saarland",male,"No, not limited at all",0.66919,464,692,0.63411,0.70427
2012,"Rhineland-Palatinate, Saarland",female,"Yes, strongly limited",0.12372,89,850,0.10157,0.14587
2012,"Rhineland-Palatinate, Saarland",female,"Yes, somewhat limited",0.25154,219,850,0.22235,0.28073
2012,"Rhineland-Palatinate, Saarland",female,"No, not limited at all",0.62474,542,850,0.59217,0.65731
2012,Baden-Wuerttemberg,male,"Yes, strongly limited",0.07724,114,1505,0.06374,0.09073
2012,Baden-Wuerttemberg,male,"Yes, somewhat limited",0.20460,311,1505,0.18421,0.22499
2012,Baden-Wuerttemberg,male,"No, not limited at all",0.71816,1080,1505,0.69543,0.74090
2012,Baden-Wuerttemberg,female,"Yes, strongly limited",0.09857,138,1772,0.08469,0.11245
2012,Baden-Wuerttemberg,female,"Yes, somewhat limited",0.28494,447,1772,0.26392,0.30597
2012,Baden-Wuerttemberg,female,"No, not limited at all",0.61649,1187,1772,0.59384,0.63913
2012,Bavaria,male,"Yes, strongly limited",0.10615,166,1917,0.09236,0.11994
2012,Bavaria,male,"Yes, somewhat limited",0.23877,409,1917,0.21968,0.25786
2012,Bavaria,male,"No, not limited at all",0.65508,1342,1917,0.63380,0.67637
2012,Bavaria,female,"Yes, strongly limited",0.12164,213,2327,0.10836,0.13493
2012,Bavaria,female,"Yes, somewhat limited",0.26486,553,2327,0.24692,0.28279
2012,Bavaria,female,"No, not limited at all",0.61350,1561,2327,0.59371,0.63329
2012,Berlin,male,"Yes, strongly limited",0.13473,44,449,0.10311,0.16635
2012,Berlin,male,"Yes, somewhat limited",0.28020,118,449,0.23861,0.32178
2012,Berlin,male,"No, not limited at all",0.58507,287,449,0.53945,0.63070
2012,Berlin,female,"Yes, strongly limited",0.12823,59,569,0.10073,0.15573
2012,Berlin,female,"Yes, somewhat limited",0.31148,146,569,0.27340,0.34957
2012,Berlin,female,"No, not limited at all",0.56029,364,569,0.51947,0.60111
2012,Brandenburg,male,"Yes, strongly limited",0.11888,61,477,0.08980,0.14795
2012,Brandenburg,male,"Yes, somewhat limited",0.25629,115,477,0.21707,0.29551
2012,Brandenburg,male,"No, not limited at all",0.62483,301,477,0.58134,0.66833
2012,Brandenburg,female,"Yes, strongly limited",0.13891,73,586,0.11088,0.16694
2012,Brandenburg,female,"Yes, somewhat limited",0.28359,174,586,0.24707,0.32012
2012,Brandenburg,female,"No, not limited at all",0.57750,339,586,0.53747,0.61753
2012,Mecklenburg-Western Pomerania,male,"Yes, somewhat limited",0.32205,80,252,0.26425,0.37986
2012,Mecklenburg-Western Pomerania,male,"No, not limited at all",0.58682,172,252,0.52590,0.64773
2012,Mecklenburg-Western Pomerania,female,"Yes, strongly limited",0.11518,32,346,0.08149,0.14887
2012,Mecklenburg-Western Pomerania,female,"Yes, somewhat limited",0.37814,107,346,0.32697,0.42931
2012,Mecklenburg-Western Pomerania,female,"No, not limited at all",0.50668,207,346,0.45392,0.55944
2012,Saxony,male,"Yes, strongly limited",0.08988,71,858,0.07073,0.10903
2012,Saxony,male,"Yes, somewhat limited",0.28579,232,858,0.25554,0.31603
2012,Saxony,male,"No, not limited at all",0.62433,555,858,0.59191,0.65676
2012,Saxony,female,"Yes, strongly limited",0.14643,99,947,0.12390,0.16896
2012,Saxony,female,"Yes, somewhat limited",0.31479,270,947,0.28520,0.34439
2012,Saxony,female,"No, not limited at all",0.53878,578,947,0.50701,0.57054
2012,Saxony-Anhalt,male,"Yes, strongly limited",0.15546,61,451,0.12199,0.18894
2012,Saxony-Anhalt,male,"Yes, somewhat limited",0.25444,129,451,0.21419,0.29468
2012,Saxony-Anhalt,male,"No, not limited at all",0.59010,261,451,0.54466,0.63554
2012,Saxony-Anhalt,female,"Yes, strongly limited",0.15981,67,555,0.12930,0.19033
2012,Saxony-Anhalt,female,"Yes, somewhat limited",0.35076,170,555,0.31102,0.39050
2012,Saxony-Anhalt,female,"No, not limited at all",0.48943,318,555,0.44780,0.53105
2012,Thuringa,male,"Yes, strongly limited",0.11853,55,470,0.08928,0.14779
2012,Thuringa,male,"Yes, somewhat limited",0.24990,112,470,0.21071,0.28908
2012,Thuringa,male,"No, not limited at all",0.63157,303,470,0.58791,0.67523
2012,Thuringa,female,"Yes, strongly limited",0.13263,58,577,0.10493,0.16033
2012,Thuringa,female,"Yes, somewhat limited",0.28510,155,577,0.24823,0.32197
2012,Thuringa,female,"No, not limited at all",0.58227,364,577,0.54199,0.62255
2013,Schleswig-Holstein,male,"Yes, strongly limited",0.12720,43,486,0.09755,0.15685
2013,Schleswig-Holstein,male,"Yes, somewhat limited",0.20105,85,486,0.16538,0.23671
2013,Schleswig-Holstein,male,"No, not limited at all",0.67175,358,486,0.62996,0.71355
2013,Schleswig-Holstein,female,"Yes, strongly limited",0.13695,69,590,0.10919,0.16472
2013,Schleswig-Holstein,female,"Yes, somewhat limited",0.26212,128,590,0.22660,0.29764
2013,Schleswig-Holstein,female,"No, not limited at all",0.60093,393,590,0.56138,0.64048
2013,Hamburg,male,"Yes, somewhat limited",0.17999,46,232,0.13045,0.22954
2013,Hamburg,male,"No, not limited at all",0.73220,186,232,0.67509,0.78930
2013,Hamburg,female,"Yes, somewhat limited",0.21238,66,285,0.16481,0.25995
2013,Hamburg,female,"No, not limited at all",0.62963,219,285,0.57346,0.68579
2013,Lower Saxony,male,"Yes, strongly limited",0.10249,110,1320,0.08612,0.11886
2013,Lower Saxony,male,"Yes, somewhat limited",0.22681,288,1320,0.20421,0.24941
2013,Lower Saxony,male,"No, not limited at all",0.67070,922,1320,0.64534,0.69606
2013,Lower Saxony,female,"Yes, strongly limited",0.13310,142,1563,0.11625,0.14994
2013,Lower Saxony,female,"Yes, somewhat limited",0.28652,431,1563,0.26410,0.30895
2013,Lower Saxony,female,"No, not limited at all",0.58038,990,1563,0.55590,0.60485
2013,Bremen,male,"No, not limited at all",0.56734,72,72,0.45210,0.68259
2013,Bremen,female,"No, not limited at all",0.62777,94,94,0.52952,0.72601
2013,North Rhine-Westphalia,male,"Yes, strongly limited",0.08369,216,2922,0.07364,0.09373
2013,North Rhine-Westphalia,male,"Yes, somewhat limited",0.22498,566,2922,0.20984,0.24012
2013,North Rhine-Westphalia,male,"No, not limited at all",0.69133,2140,2922,0.67458,0.70809
2013,North Rhine-Westphalia,female,"Yes, strongly limited",0.11459,316,3438,0.10394,0.12524
2013,North Rhine-Westphalia,female,"Yes, somewhat limited",0.23612,701,3438,0.22192,0.25032
2013,North Rhine-Westphalia,female,"No, not limited at all",0.64929,2421,3438,0.63334,0.66524
2013,Hesse,male,"Yes, strongly limited",0.08959,83,995,0.07183,0.10734
2013,Hesse,male,"Yes, somewhat limited",0.19724,198,995,0.17250,0.22198
2013,Hesse,male,"No, not limited at all",0.71317,714,995,0.68506,0.74129
2013,Hesse,female,"Yes, strongly limited",0.13008,112,1180,0.11088,0.14928
2013,Hesse,female,"Yes, somewhat limited",0.26283,259,1180,0.23770,0.28795
2013,Hesse,female,"No, not limited at all",0.60709,809,1180,0.57921,0.63497
2013,"Rhineland-Palatinate, Saarland",male,"Yes, strongly limited",0.07511,60,802,0.05686,0.09336
2013,"Rhineland-Palatinate, Saarland",male,"Yes, somewhat limited",0.21913,159,802,0.19048,0.24778
2013,"Rhineland-Palatinate, Saarland",male,"No, not limited at all",0.70576,583,802,0.67420,0.73732
2013,"Rhineland-Palatinate, Saarland",female,"Yes, strongly limited",0.09477,77,955,0.07618,0.11335
2013,"Rhineland-Palatinate, Saarland",female,"Yes, somewhat limited",0.29993,240,955,0.27085,0.32900
2013,"Rhineland-Palatinate, Saarland",female,"No, not limited at all",0.60531,638,955,0.57429,0.63632
2013,Baden-Wuerttemberg,male,"Yes, strongly limited",0.07856,110,1731,0.06588,0.09123
2013,Baden-Wuerttemberg,male,"Yes, somewhat limited",0.19836,321,1731,0.17957,0.21716
2013,Baden-Wuerttemberg,male,"No, not limited at all",0.72308,1300,1731,0.70199,0.74417
2013,Baden-Wuerttemberg,female,"Yes, strongly limited",0.10704,139,2020,0.09355,0.12052
2013,Baden-Wuerttemberg,female,"Yes, somewhat limited",0.27646,463,2020,0.25695,0.29597
2013,Baden-Wuerttemberg,female,"No, not limited at all",0.61650,1418,2020,0.59529,0.63771
2013,Bavaria,male,"Yes, strongly limited",0.08962,162,2175,0.07762,0.10163
2013,Bavaria,male,"Yes, somewhat limited",0.22681,438,2175,0.20921,0.24441
2013,Bavaria,male,"No, not limited at all",0.68357,1575,2175,0.66402,0.70312
2013,Bavaria,female,"Yes, strongly limited",0.11505,200,2643,0.10288,0.12721
2013,Bavaria,female,"Yes, somewhat limited",0.21362,552,2643,0.19799,0.22925
2013,Bavaria,female,"No, not limited at all",0.67134,1891,2643,0.65343,0.68925
2013,Berlin,male,"Yes, strongly limited",0.11492,40,516,0.08737,0.14246
2013,Berlin,male,"Yes, somewhat limited",0.23146,122,516,0.19503,0.26788
2013,Berlin,male,"No, not limited at all",0.65363,354,516,0.61253,0.69472
2013,Berlin,female,"Yes, strongly limited",0.10581,55,638,0.08193,0.12970
2013,Berlin,female,"Yes, somewhat limited",0.29837,168,638,0.26284,0.33390
2013,Berlin,female,"No, not limited at all",0.59581,415,638,0.55770,0.63392
2013,Brandenburg,male,"Yes, strongly limited",0.09893,55,504,0.07284,0.12503
2013,Brandenburg,male,"Yes, somewhat limited",0.25084,118,504,0.21296,0.28873
2013,Brandenburg,male,"No, not limited at all",0.65022,331,504,0.60855,0.69190
2013,Brandenburg,female,"Yes, strongly limited",0.13966,71,605,0.11201,0.16730
2013,Brandenburg,female,"Yes, somewhat limited",0.28033,160,605,0.24451,0.31615
2013,Brandenburg,female,"No, not limited at all",0.58001,374,605,0.54065,0.61938
2013,Mecklenburg-Western Pomerania,male,"Yes, somewhat limited",0.26750,65,237,0.21102,0.32397
2013,Mecklenburg-Western Pomerania,male,"No, not limited at all",0.62835,172,237,0.56670,0.69001
2013,Mecklenburg-Western Pomerania,female,"Yes, somewhat limited",0.29685,87,301,0.24515,0.34855
2013,Mecklenburg-Western Pomerania,female,"No, not limited at all",0.60997,214,301,0.55477,0.66516
2013,Saxony,male,"Yes, strongly limited",0.08684,65,835,0.06773,0.10595
2013,Saxony,male,"Yes, somewhat limited",0.24511,207,835,0.21591,0.27430
2013,Saxony,male,"No, not limited at all",0.66805,563,835,0.63609,0.70001
2013,Saxony,female,"Yes, strongly limited",0.12875,83,929,0.10720,0.15030
2013,Saxony,female,"Yes, somewhat limited",0.26352,240,929,0.23518,0.29187
2013,Saxony,female,"No, not limited at all",0.60772,606,929,0.57631,0.63914
2013,Saxony-Anhalt,male,"Yes, strongly limited",0.11952,51,478,0.09041,0.14863
2013,Saxony-Anhalt,male,"Yes, somewhat limited",0.25914,126,478,0.21982,0.29846
2013,Saxony-Anhalt,male,"No, not limited at all",0.62134,301,478,0.57781,0.66487
2013,Saxony-Anhalt,female,"Yes, strongly limited",0.12839,60,583,0.10121,0.15557
2013,Saxony-Anhalt,female,"Yes, somewhat limited",0.31450,164,583,0.27678,0.35222
2013,Saxony-Anhalt,female,"No, not limited at all",0.55711,359,583,0.51675,0.59747
2013,Thuringa,male,"Yes, strongly limited",0.10177,52,459,0.07408,0.12946
2013,Thuringa,male,"Yes, somewhat limited",0.25288,114,459,0.21308,0.29269
2013,Thuringa,male,"No, not limited at all",0.64534,293,459,0.60153,0.68916
2013,Thuringa,female,"Yes, strongly limited",0.14004,70,569,0.11150,0.16858
2013,Thuringa,female,"Yes, somewhat limited",0.30458,148,569,0.26673,0.34243
2013,Thuringa,female,"No, not limited at all",0.55538,351,569,0.51451,0.59624
2015,Schleswig-Holstein,male,"Yes, strongly limited",0.11036,41,399,0.07958,0.14115
2015,Schleswig-Holstein,male,"Yes, somewhat limited",0.22084,84,399,0.18009,0.26160
2015,Schleswig-Holstein,male,"No, not limited at all",0.66880,274,399,0.62256,0.71504
2015,Schleswig-Holstein,female,"Yes, strongly limited",0.09727,56,487,0.07093,0.12362
2015,Schleswig-Holstein,female,"Yes, somewhat limited",0.30746,128,487,0.26644,0.34849
2015,Schleswig-Holstein,female,"No, not limited at all",0.59526,303,487,0.55162,0.63890
2015,Hamburg,male,"Yes, somewhat limited",0.16135,34,195,0.10959,0.21312
2015,Hamburg,male,"No, not limited at all",0.73810,161,195,0.67623,0.79997
2015,Hamburg,female,"Yes, somewhat limited",0.24047,56,228,0.18487,0.29606
2015,Hamburg,female,"No, not limited at all",0.62536,172,228,0.56239,0.68833
2015,Lower Saxony,male,"Yes, strongly limited",0.09182,84,1191,0.07541,0.10823
2015,Lower Saxony,male,"Yes, somewhat limited",0.25055,250,1191,0.22593,0.27517
2015,Lower Saxony,male,"No, not limited at all",0.65763,857,1191,0.63067,0.68459
2015,Lower Saxony,female,"Yes, strongly limited",0.12091,122,1384,0.10373,0.13809
2015,Lower Saxony,female,"Yes, somewhat limited",0.28380,342,1384,0.26004,0.30756
2015,Lower Saxony,female,"No, not limited at all",0.59529,920,1384,0.56942,0.62116
2015,Bremen,male,"No, not limited at all",0.74055,65,65,0.63316,0.84794
2015,Bremen,female,"No, not limited at all",0.68120,74,74,0.57430,0.78810
2015,North Rhine-Westphalia,male,"Yes, strongly limited",0.10205,208,2526,0.09025,0.11386
2015,North Rhine-Westphalia,male,"Yes, somewhat limited",0.23357,513,2526,0.21707,0.25008
2015,North Rhine-Westphalia,male,"No, not limited at all",0.66437,1805,2526,0.64595,0.68279
2015,North Rhine-Westphalia,female,"Yes, strongly limited",0.12079,284,2977,0.10909,0.13250
2015,North Rhine-Westphalia,female,"Yes, somewhat limited",0.26927,717,2977,0.25334,0.28521
2015,North Rhine-Westphalia,female,"No, not limited at all",0.60993,1976,2977,0.59241,0.62746
2015,Hesse,male,"Yes, strongly limited",0.12208,75,859,0.10017,0.14398
2015,Hesse,male,"Yes, somewhat limited",0.19981,168,859,0.17306,0.22657
2015,Hesse,male,"No, not limited at all",0.67811,616,859,0.64685,0.70937
2015,Hesse,female,"Yes, strongly limited",0.11334,87,997,0.09365,0.13303
2015,Hesse,female,"Yes, somewhat limited",0.24416,225,997,0.21748,0.27084
2015,Hesse,female,"No, not limited at all",0.64250,685,997,0.61274,0.67227
2015,"Rhineland-Palatinate, Saarland",male,"Yes, strongly limited",0.08740,53,725,0.06683,0.10797
2015,"Rhineland-Palatinate, Saarland",male,"Yes, somewhat limited",0.24327,168,725,0.21201,0.27452
2015,"Rhineland-Palatinate, Saarland",male,"No, not limited at all",0.66933,504,725,0.63506,0.70360
2015,"Rhineland-Palatinate, Saarland",female,"Yes, strongly limited",0.12556,80,856,0.10335,0.14777
2015,"Rhineland-Palatinate, Saarland",female,"Yes, somewhat limited",0.25874,213,856,0.22939,0.28810
2015,"Rhineland-Palatinate, Saarland",female,"No, not limited at all",0.61569,563,856,0.58309,0.64830
2015,Baden-Wuerttemberg,male,"Yes, strongly limited",0.08113,90,1473,0.06718,0.09507
2015,Baden-Wuerttemberg,male,"Yes, somewhat limited",0.19038,286,1473,0.17032,0.21044
2015,Baden-Wuerttemberg,male,"No, not limited at all",0.72849,1097,1473,0.70577,0.75121
2015,Baden-Wuerttemberg,female,"Yes, strongly limited",0.10956,123,1697,0.09470,0.12443
2015,Baden-Wuerttemberg,female,"Yes, somewhat limited",0.29705,425,1697,0.27530,0.31879
2015,Baden-Wuerttemberg,female,"No, not limited at all",0.59339,1149,1697,0.57001,0.61677
2015,Bavaria,male,"Yes, strongly limited",0.09013,153,1971,0.07749,0.10278
2015,Bavaria,male,"Yes, somewhat limited",0.19065,358,1971,0.17331,0.20800
2015,Bavaria,male,"No, not limited at all",0.71922,1460,1971,0.69937,0.73906
2015,Bavaria,female,"Yes, strongly limited",0.10898,187,2323,0.09630,0.12165
2015,Bavaria,female,"Yes, somewhat limited",0.25069,524,2323,0.23307,0.26832
2015,Bavaria,female,"No, not limited at all",0.64033,1612,2323,0.62081,0.65985
2015,Berlin,male,"Yes, strongly limited",0.14248,42,446,0.11000,0.17496
2015,Berlin,male,"Yes, somewhat limited",0.21644,104,446,0.17817,0.25470
2015,Berlin,male,"No, not limited at all",0.64108,300,446,0.59652,0.68565
2015,Berlin,female,"Yes, strongly limited",0.14010,55,531,0.11055,0.16965
2015,Berlin,female,"Yes, somewhat limited",0.26758,129,531,0.22989,0.30527
2015,Berlin,female,"No, not limited at all",0.59233,347,531,0.55049,0.63416
2015,Brandenburg,male,"Yes, strongly limited",0.13092,58,440,0.09937,0.16248
2015,Brandenburg,male,"Yes, somewhat limited",0.25359,102,440,0.21289,0.29429
2015,Brandenburg,male,"No, not limited at all",0.61548,280,440,0.56997,0.66099
2015,Brandenburg,female,"Yes, strongly limited",0.18719,82,546,0.15444,0.21994
2015,Brandenburg,female,"Yes, somewhat limited",0.31764,160,546,0.27855,0.35673
2015,Brandenburg,female,"No, not limited at all",0.49517,304,546,0.45319,0.53715
2015,Mecklenburg-Western Pomerania,male,"Yes, somewhat limited",0.29927,60,211,0.23734,0.36121
2015,Mecklenburg-Western Pomerania,male,"No, not limited at all",0.56127,151,211,0.49416,0.62839
2015,Mecklenburg-Western Pomerania,female,"Yes, somewhat limited",0.30195,84,274,0.24749,0.35641
2015,Mecklenburg-Western Pomerania,female,"No, not limited at all",0.60424,190,274,0.54624,0.66225
2015,Saxony,male,"Yes, strongly limited",0.07330,63,709,0.05410,0.09250
2015,Saxony,male,"Yes, somewhat limited",0.24156,175,709,0.21003,0.27309
2015,Saxony,male,"No, not limited at all",0.68514,471,709,0.65093,0.71935
2015,Saxony,female,"Yes, strongly limited",0.11381,76,784,0.09157,0.13606
2015,Saxony,female,"Yes, somewhat limited",0.27208,216,784,0.24091,0.30325
2015,Saxony,female,"No, not limited at all",0.61411,492,784,0.58001,0.64820
2015,Saxony-Anhalt,male,"Yes, strongly limited",0.07605,36,393,0.04981,0.10229
2015,Saxony-Anhalt,male,"Yes, somewhat limited",0.32941,118,393,0.28288,0.37593
2015,Saxony-Anhalt,male,"No, not limited at all",0.59455,239,393,0.54594,0.64315
2015,Saxony-Anhalt,female,"Yes, strongly limited",0.12296,50,489,0.09382,0.15210
2015,Saxony-Anhalt,female,"Yes, somewhat limited",0.38549,155,489,0.34231,0.42867
2015,Saxony-Anhalt,female,"No, not limited at all",0.49155,284,489,0.44719,0.53590
2015,Thuringa,male,"Yes, strongly limited",0.09552,37,440,0.06802,0.12301
2015,Thuringa,male,"Yes, somewhat limited",0.32808,122,440,0.28416,0.37200
2015,Thuringa,male,"No, not limited at all",0.57640,281,440,0.53018,0.62262
2015,Thuringa,female,"Yes, strongly limited",0.13112,49,516,0.10197,0.16027
2015,Thuringa,female,"Yes, somewhat limited",0.29570,146,516,0.25628,0.33511
2015,Thuringa,female,"No, not limited at all",0.57318,321,516,0.53046,0.61590
2019,Schleswig-Holstein,male,"Yes, strongly limited",0.09529,39,575,0.07127,0.11931
2019,Schleswig-Holstein,male,"Yes, somewhat limited",0.24248,113,575,0.20742,0.27755
2019,Schleswig-Holstein,male,"No, not limited at all",0.66223,423,575,0.62353,0.70092
2019,Schleswig-Holstein,female,"Yes, strongly limited",0.10540,61,566,0.08008,0.13072
2019,Schleswig-Holstein,female,"Yes, somewhat limited",0.28282,147,566,0.24568,0.31996
2019,Schleswig-Holstein,female,"No, not limited at all",0.61179,358,566,0.57160,0.65197
2019,Hamburg,male,"Yes, somewhat limited",0.19161,50,256,0.14330,0.23992
2019,Hamburg,male,"No, not limited at all",0.68148,206,256,0.62430,0.73867
2019,Hamburg,female,"Yes, somewhat limited",0.28088,63,279,0.22805,0.33371
2019,Hamburg,female,"No, not limited at all",0.59805,216,279,0.54042,0.65569
2019,Lower Saxony,male,"Yes, strongly limited",0.10830,122,1404,0.09204,0.12456
2019,Lower Saxony,male,"Yes, somewhat limited",0.24854,314,1404,0.22592,0.27115
2019,Lower Saxony,male,"No, not limited at all",0.64316,968,1404,0.61809,0.66823
2019,Lower Saxony,female,"Yes, strongly limited",0.11801,137,1513,0.10175,0.13427
2019,Lower Saxony,female,"Yes, somewhat limited",0.33513,407,1513,0.31134,0.35893
2019,Lower Saxony,female,"No, not limited at all",0.54686,969,1513,0.52177,0.57195
2019,Bremen,male,"No, not limited at all",0.58381,102,102,0.48768,0.67995
2019,Bremen,female,"Yes, somewhat limited",0.21099,34,143,0.14388,0.27810
2019,Bremen,female,"No, not limited at all",0.65430,109,143,0.57608,0.73253
2019,North Rhine-Westphalia,male,"Yes, strongly limited",0.09999,254,3053,0.08934,0.11063
2019,North Rhine-Westphalia,male,"Yes, somewhat limited",0.21645,613,3053,0.20184,0.23106
2019,North Rhine-Westphalia,male,"No, not limited at all",0.68357,2186,3053,0.66707,0.70007
2019,North Rhine-Westphalia,female,"Yes, strongly limited",0.12705,326,3163,0.11544,0.13866
2019,North Rhine-Westphalia,female,"Yes, somewhat limited",0.28606,818,3163,0.27030,0.30181
2019,North Rhine-Westphalia,female,"No, not limited at all",0.58689,2019,3163,0.56973,0.60405
2019,Hesse,male,"Yes, strongly limited",0.07037,52,1014,0.05462,0.08612
2019,Hesse,male,"Yes, somewhat limited",0.20005,198,1014,0.17541,0.22468
2019,Hesse,male,"No, not limited at all",0.72958,764,1014,0.70223,0.75693
2019,Hesse,female,"Yes, strongly limited",0.09854,76,976,0.07983,0.11725
2019,Hesse,female,"Yes, somewhat limited",0.27979,246,976,0.25161,0.30797
2019,Hesse,female,"No, not limited at all",0.62167,654,976,0.59123,0.65211
2019,"Rhineland-Palatinate, Saarland",male,"Yes, strongly limited",0.08663,53,804,0.06718,0.10609
2019,"Rhineland-Palatinate, Saarland",male,"Yes, somewhat limited",0.22675,165,804,0.19778,0.25571
2019,"Rhineland-Palatinate, Saarland",male,"No, not limited at all",0.68662,586,804,0.65454,0.71871
2019,"Rhineland-Palatinate, Saarland",female,"Yes, strongly limited",0.12346,77,854,0.10138,0.14553
2019,"Rhineland-Palatinate, Saarland",female,"Yes, somewhat limited",0.29247,210,854,0.26194,0.32299
2019,"Rhineland-Palatinate, Saarland",female,"No, not limited at all",0.58408,567,854,0.55100,0.61715
2019,Baden-Wuerttemberg,male,"Yes, strongly limited",0.08250,97,1538,0.06874,0.09625
2019,Baden-Wuerttemberg,male,"Yes, somewhat limited",0.25226,321,1538,0.23054,0.27397
2019,Baden-Wuerttemberg,male,"No, not limited at all",0.66525,1120,1538,0.64165,0.68884
2019,Baden-Wuerttemberg,female,"Yes, strongly limited",0.11309,132,1627,0.09770,0.12848
2019,Baden-Wuerttemberg,female,"Yes, somewhat limited",0.24212,363,1627,0.22130,0.26295
2019,Baden-Wuerttemberg,female,"No, not limited at all",0.64479,1132,1627,0.62152,0.66805
2019,Bavaria,male,"Yes, strongly limited",0.08000,154,2114,0.06843,0.09157
2019,Bavaria,male,"Yes, somewhat limited",0.22647,428,2114,0.20862,0.24431
2019,Bavaria,male,"No, not limited at all",0.69353,1532,2114,0.67387,0.71319
2019,Bavaria,female,"Yes, strongly limited",0.10934,180,2172,0.09621,0.12247
2019,Bavaria,female,"Yes, somewhat limited",0.27384,553,2172,0.25508,0.29260
2019,Bavaria,female,"No, not limited at all",0.61682,1439,2172,0.59637,0.63727
2019,Berlin,male,"Yes, strongly limited",0.09798,51,580,0.07376,0.12219
2019,Berlin,male,"Yes, somewhat limited",0.27123,132,580,0.23502,0.30745
2019,Berlin,male,"No, not limited at all",0.63079,397,580,0.59148,0.67010
2019,Berlin,female,"Yes, strongly limited",0.13931,63,548,0.11030,0.16833
2019,Berlin,female,"Yes, somewhat limited",0.22797,135,548,0.19282,0.26313
2019,Berlin,female,"No, not limited at all",0.63271,350,548,0.59231,0.67311
2019,Brandenburg,male,"Yes, strongly limited",0.08958,59,582,0.06636,0.11280
2019,Brandenburg,male,"Yes, somewhat limited",0.31674,151,582,0.27891,0.35457
2019,Brandenburg,male,"No, not limited at all",0.59368,372,582,0.55374,0.63361
2019,Brandenburg,female,"Yes, strongly limited",0.12217,71,624,0.09646,0.14789
2019,Brandenburg,female,"Yes, somewhat limited",0.36232,214,624,0.32457,0.40006
2019,Brandenburg,female,"No, not limited at all",0.51551,339,624,0.47627,0.55475
2019,Mecklenburg-Western Pomerania,male,"Yes, somewhat limited",0.22694,76,285,0.17823,0.27565
2019,Mecklenburg-Western Pomerania,male,"No, not limited at all",0.65577,209,285,0.60051,0.71103
2019,Mecklenburg-Western Pomerania,female,"Yes, somewhat limited",0.37351,91,308,0.31940,0.42762
2019,Mecklenburg-Western Pomerania,female,"No, not limited at all",0.55872,217,308,0.50318,0.61427
2019,Saxony,male,"Yes, strongly limited",0.08296,71,843,0.06433,0.10159
2019,Saxony,male,"Yes, somewhat limited",0.28196,227,843,0.25156,0.31235
2019,Saxony,male,"No, not limited at all",0.63509,545,843,0.60257,0.66760
