year,bula_h,pgisced97,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,North Rhine-Westphalia,Pre-primary Level,"No, not limited at all",0.92801,120,120,0.88157,0.97445
2012,North Rhine-Westphalia,Primary Level,"No, not limited at all",0.47409,64,64,0.35078,0.59739
2012,North Rhine-Westphalia,Lower Secondary Level,"Yes, strongly limited",0.15603,99,685,0.12883,0.18322
2012,North Rhine-Westphalia,Lower Secondary Level,"Yes, somewhat limited",0.27436,165,685,0.24092,0.30780
2012,North Rhine-Westphalia,Lower Secondary Level,"No, not limited at all",0.56961,421,685,0.53251,0.60672
2012,North Rhine-Westphalia,Upper Secondary Level,"Yes, strongly limited",0.10851,250,2389,0.09604,0.12099
2012,North Rhine-Westphalia,Upper Secondary Level,"Yes, somewhat limited",0.27699,595,2389,0.25904,0.29494
2012,North Rhine-Westphalia,Upper Secondary Level,"No, not limited at all",0.61450,1544,2389,0.59498,0.63402
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, somewhat limited",0.27006,112,525,0.23204,0.30808
2012,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"No, not limited at all",0.67969,413,525,0.63974,0.71964
2012,North Rhine-Westphalia,First Stage of Tertiary Education,"Yes, somewhat limited",0.26378,80,278,0.21188,0.31568
2012,North Rhine-Westphalia,First Stage of Tertiary Education,"No, not limited at all",0.64158,198,278,0.58511,0.69805
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, strongly limited",0.07035,65,1139,0.05550,0.08521
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, somewhat limited",0.20081,222,1139,0.17754,0.22409
2012,North Rhine-Westphalia,Second Stage of Tertiary Education,"No, not limited at all",0.72883,852,1139,0.70300,0.75466
2012,Hesse,Pre-primary Level,"No, not limited at all",0.82625,44,44,0.71300,0.93950
2012,Hesse,Lower Secondary Level,"Yes, strongly limited",0.28536,39,191,0.22115,0.34958
2012,Hesse,Lower Secondary Level,"Yes, somewhat limited",0.31813,58,191,0.25190,0.38435
2012,Hesse,Lower Secondary Level,"No, not limited at all",0.39651,94,191,0.32695,0.46607
2012,Hesse,Upper Secondary Level,"Yes, strongly limited",0.13056,97,798,0.10717,0.15395
2012,Hesse,Upper Secondary Level,"Yes, somewhat limited",0.30356,212,798,0.27164,0.33549
2012,Hesse,Upper Secondary Level,"No, not limited at all",0.56588,489,798,0.53147,0.60029
2012,Hesse,Post-secondary Non-tertiary Level,"Yes, somewhat limited",0.18360,33,154,0.12225,0.24495
2012,Hesse,Post-secondary Non-tertiary Level,"No, not limited at all",0.75444,121,154,0.68624,0.82265
2012,Hesse,First Stage of Tertiary Education,"No, not limited at all",0.64777,70,70,0.53506,0.76048
2012,Hesse,Second Stage of Tertiary Education,"Yes, somewhat limited",0.22138,106,484,0.18435,0.25841
2012,Hesse,Second Stage of Tertiary Education,"No, not limited at all",0.73024,378,484,0.69066,0.76982
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,"Yes, somewhat limited",0.27576,66,182,0.21065,0.34086
2012,"Rhineland-Palatinate, Saarland",Lower Secondary Level,"No, not limited at all",0.60731,116,182,0.53616,0.67845
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, strongly limited",0.12332,84,778,0.10020,0.14644
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, somewhat limited",0.26146,197,778,0.23056,0.29236
2012,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"No, not limited at all",0.61522,497,778,0.58101,0.64943
2012,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,"No, not limited at all",0.81307,79,79,0.72655,0.89959
2012,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,"No, not limited at all",0.59389,66,66,0.47450,0.71329
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,"Yes, somewhat limited",0.21722,59,247,0.16569,0.26875
2012,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,"No, not limited at all",0.71775,188,247,0.66150,0.77399
2012,Baden-Wuerttemberg,No answer / don't know,"No, not limited at all",0.82112,41,41,0.70235,0.93989
2012,Baden-Wuerttemberg,Pre-primary Level,"No, not limited at all",0.92260,57,57,0.85261,0.99259
2012,Baden-Wuerttemberg,Lower Secondary Level,"Yes, strongly limited",0.14881,52,390,0.11344,0.18418
2012,Baden-Wuerttemberg,Lower Secondary Level,"Yes, somewhat limited",0.26296,97,390,0.21921,0.30671
2012,Baden-Wuerttemberg,Lower Secondary Level,"No, not limited at all",0.58823,241,390,0.53932,0.63714
2012,Baden-Wuerttemberg,Upper Secondary Level,"Yes, strongly limited",0.09530,137,1520,0.08054,0.11007
2012,Baden-Wuerttemberg,Upper Secondary Level,"Yes, somewhat limited",0.26276,369,1520,0.24063,0.28490
2012,Baden-Wuerttemberg,Upper Secondary Level,"No, not limited at all",0.64193,1014,1520,0.61782,0.66604
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,"Yes, somewhat limited",0.18523,42,214,0.13306,0.23740
2012,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,"No, not limited at all",0.75807,172,214,0.70056,0.81558
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,"Yes, somewhat limited",0.23019,55,215,0.17379,0.28659
2012,Baden-Wuerttemberg,First Stage of Tertiary Education,"No, not limited at all",0.70308,160,215,0.64186,0.76430
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, somewhat limited",0.22351,166,730,0.19327,0.25376
2012,Baden-Wuerttemberg,Second Stage of Tertiary Education,"No, not limited at all",0.72501,564,730,0.69260,0.75742
2012,Bavaria,No answer / don't know,"No, not limited at all",0.58806,36,36,0.42500,0.75112
2012,Bavaria,Pre-primary Level,"No, not limited at all",0.88418,43,43,0.78740,0.98096
2012,Bavaria,Lower Secondary Level,"Yes, strongly limited",0.19797,77,456,0.16136,0.23459
2012,Bavaria,Lower Secondary Level,"Yes, somewhat limited",0.30098,127,456,0.25883,0.34312
2012,Bavaria,Lower Secondary Level,"No, not limited at all",0.50105,252,456,0.45511,0.54699
2012,Bavaria,Upper Secondary Level,"Yes, strongly limited",0.11643,203,2230,0.10311,0.12974
2012,Bavaria,Upper Secondary Level,"Yes, somewhat limited",0.27809,547,2230,0.25949,0.29669
2012,Bavaria,Upper Secondary Level,"No, not limited at all",0.60549,1480,2230,0.58520,0.62578
2012,Bavaria,Post-secondary Non-tertiary Level,"Yes, somewhat limited",0.22011,45,235,0.16703,0.27320
2012,Bavaria,Post-secondary Non-tertiary Level,"No, not limited at all",0.67721,190,235,0.61730,0.73711
2012,Bavaria,First Stage of Tertiary Education,"Yes, somewhat limited",0.21371,69,276,0.16526,0.26216
2012,Bavaria,First Stage of Tertiary Education,"No, not limited at all",0.68637,207,276,0.63154,0.74121
2012,Bavaria,Second Stage of Tertiary Education,"Yes, strongly limited",0.04671,39,853,0.03254,0.06088
2012,Bavaria,Second Stage of Tertiary Education,"Yes, somewhat limited",0.16896,141,853,0.14379,0.19412
2012,Bavaria,Second Stage of Tertiary Education,"No, not limited at all",0.78433,673,853,0.75672,0.81195
2012,Berlin,Lower Secondary Level,"No, not limited at all",0.52737,39,39,0.36863,0.68611
2012,Berlin,Upper Secondary Level,"Yes, strongly limited",0.17621,58,417,0.13960,0.21282
2012,Berlin,Upper Secondary Level,"Yes, somewhat limited",0.30759,116,417,0.26324,0.35194
2012,Berlin,Upper Secondary Level,"No, not limited at all",0.51620,243,417,0.46818,0.56423
2012,Berlin,Post-secondary Non-tertiary Level,"No, not limited at all",0.48584,42,42,0.33285,0.63883
2012,Berlin,First Stage of Tertiary Education,"No, not limited at all",0.50746,33,33,0.33424,0.68068
2012,Berlin,Second Stage of Tertiary Education,"Yes, somewhat limited",0.25902,91,352,0.21318,0.30485
2012,Berlin,Second Stage of Tertiary Education,"No, not limited at all",0.67320,261,352,0.62413,0.72227
2012,Brandenburg,Lower Secondary Level,"No, not limited at all",0.58373,41,41,0.43097,0.73649
2012,Brandenburg,Upper Secondary Level,"Yes, strongly limited",0.13013,71,538,0.10167,0.15858
2012,Brandenburg,Upper Secondary Level,"Yes, somewhat limited",0.27377,151,538,0.23605,0.31148
2012,Brandenburg,Upper Secondary Level,"No, not limited at all",0.59611,316,538,0.55461,0.63761
2012,Brandenburg,Post-secondary Non-tertiary Level,"No, not limited at all",0.75862,47,47,0.63495,0.88228
2012,Brandenburg,First Stage of Tertiary Education,"No, not limited at all",0.62425,39,39,0.47026,0.77824
2012,Brandenburg,Second Stage of Tertiary Education,"Yes, strongly limited",0.14024,32,275,0.09912,0.18135
2012,Brandenburg,Second Stage of Tertiary Education,"Yes, somewhat limited",0.29119,73,275,0.23739,0.34498
2012,Brandenburg,Second Stage of Tertiary Education,"No, not limited at all",0.56857,170,275,0.50993,0.62722
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,"Yes, strongly limited",0.08765,32,331,0.05714,0.11816
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,"Yes, somewhat limited",0.38325,103,331,0.33079,0.43570
2012,Mecklenburg-Western Pomerania,Upper Secondary Level,"No, not limited at all",0.52911,196,331,0.47525,0.58296
2012,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,"No, not limited at all",0.55686,37,37,0.39458,0.71913
2012,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,"Yes, somewhat limited",0.35816,46,131,0.27574,0.44058
2012,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,"No, not limited at all",0.51911,85,131,0.43322,0.60500
2012,Saxony,Lower Secondary Level,"No, not limited at all",0.53111,61,61,0.40484,0.65738
2012,Saxony,Upper Secondary Level,"Yes, strongly limited",0.12801,101,986,0.10714,0.14887
2012,Saxony,Upper Secondary Level,"Yes, somewhat limited",0.29522,272,986,0.26673,0.32371
2012,Saxony,Upper Secondary Level,"No, not limited at all",0.57677,613,986,0.54592,0.60763
2012,Saxony,Post-secondary Non-tertiary Level,"No, not limited at all",0.66957,61,61,0.55055,0.78859
2012,Saxony,First Stage of Tertiary Education,"Yes, somewhat limited",0.29543,43,123,0.21447,0.37639
2012,Saxony,First Stage of Tertiary Education,"No, not limited at all",0.54127,80,123,0.45284,0.62969
2012,Saxony,Second Stage of Tertiary Education,"Yes, somewhat limited",0.34820,142,433,0.30328,0.39313
2012,Saxony,Second Stage of Tertiary Education,"No, not limited at all",0.58917,291,433,0.54277,0.63556
2012,Saxony-Anhalt,Lower Secondary Level,"No, not limited at all",0.38223,32,32,0.21117,0.55329
2012,Saxony-Anhalt,Upper Secondary Level,"Yes, strongly limited",0.16659,75,536,0.13501,0.19816
2012,Saxony-Anhalt,Upper Secondary Level,"Yes, somewhat limited",0.30298,158,536,0.26404,0.34192
2012,Saxony-Anhalt,Upper Secondary Level,"No, not limited at all",0.53043,303,536,0.48814,0.57272
2012,Saxony-Anhalt,Post-secondary Non-tertiary Level,"No, not limited at all",0.81070,33,33,0.67496,0.94643
2012,Saxony-Anhalt,First Stage of Tertiary Education,"No, not limited at all",0.55999,42,42,0.40805,0.71194
2012,Saxony-Anhalt,Second Stage of Tertiary Education,"Yes, somewhat limited",0.32432,72,211,0.26100,0.38763
2012,Saxony-Anhalt,Second Stage of Tertiary Education,"No, not limited at all",0.53979,139,211,0.47238,0.60720
2012,Thuringa,Upper Secondary Level,"Yes, strongly limited",0.14520,79,637,0.11782,0.17258
2012,Thuringa,Upper Secondary Level,"Yes, somewhat limited",0.24710,153,637,0.21358,0.28063
2012,Thuringa,Upper Secondary Level,"No, not limited at all",0.60770,405,637,0.56975,0.64564
2012,Thuringa,Post-secondary Non-tertiary Level,"No, not limited at all",0.65876,33,33,0.49448,0.82304
2012,Thuringa,First Stage of Tertiary Education,"No, not limited at all",0.64668,40,40,0.49666,0.79670
2012,Thuringa,Second Stage of Tertiary Education,"Yes, somewhat limited",0.29634,55,202,0.23321,0.35947
2012,Thuringa,Second Stage of Tertiary Education,"No, not limited at all",0.62837,147,202,0.56157,0.69518
2013,Schleswig-Holstein,Lower Secondary Level,"No, not limited at all",0.59466,99,99,0.49745,0.69186
2013,Schleswig-Holstein,Upper Secondary Level,"Yes, strongly limited",0.14788,72,520,0.11734,0.17842
2013,Schleswig-Holstein,Upper Secondary Level,"Yes, somewhat limited",0.23393,102,520,0.19751,0.27035
2013,Schleswig-Holstein,Upper Secondary Level,"No, not limited at all",0.61819,346,520,0.57639,0.65999
2013,Schleswig-Holstein,Post-secondary Non-tertiary Level,"No, not limited at all",0.74242,77,77,0.64410,0.84074
2013,Schleswig-Holstein,First Stage of Tertiary Education,"No, not limited at all",0.78841,43,43,0.66489,0.91194
2013,Schleswig-Holstein,Second Stage of Tertiary Education,"Yes, somewhat limited",0.23755,35,166,0.17261,0.30249
2013,Schleswig-Holstein,Second Stage of Tertiary Education,"No, not limited at all",0.63413,131,166,0.56063,0.70763
2013,Hamburg,Lower Secondary Level,"No, not limited at all",0.59332,38,38,0.43504,0.75160
2013,Hamburg,Upper Secondary Level,"Yes, somewhat limited",0.26741,55,200,0.20591,0.32890
2013,Hamburg,Upper Secondary Level,"No, not limited at all",0.55944,145,200,0.49047,0.62842
2013,Hamburg,Post-secondary Non-tertiary Level,"No, not limited at all",0.77598,45,45,0.65279,0.89918
2013,Hamburg,Second Stage of Tertiary Education,"No, not limited at all",0.89064,138,138,0.83838,0.94290
2013,Lower Saxony,No answer / don't know,"No, not limited at all",0.70409,39,39,0.55896,0.84922
2013,Lower Saxony,Pre-primary Level,"No, not limited at all",0.99326,64,64,0.97307,1.01346
2013,Lower Saxony,Primary Level,"No, not limited at all",0.52821,40,40,0.37153,0.68488
2013,Lower Saxony,Lower Secondary Level,"Yes, strongly limited",0.20476,56,426,0.16640,0.24313
2013,Lower Saxony,Lower Secondary Level,"Yes, somewhat limited",0.27340,101,426,0.23102,0.31577
2013,Lower Saxony,Lower Secondary Level,"No, not limited at all",0.52184,269,426,0.47435,0.56933
2013,Lower Saxony,Upper Secondary Level,"Yes, strongly limited",0.12445,134,1377,0.10701,0.14189
2013,Lower Saxony,Upper Secondary Level,"Yes, somewhat limited",0.26961,381,1377,0.24617,0.29306
2013,Lower Saxony,Upper Secondary Level,"No, not limited at all",0.60593,862,1377,0.58011,0.63175
2013,Lower Saxony,Post-secondary Non-tertiary Level,"Yes, somewhat limited",0.14268,39,181,0.09159,0.19377
2013,Lower Saxony,Post-secondary Non-tertiary Level,"No, not limited at all",0.72769,142,181,0.66266,0.79272
2013,Lower Saxony,First Stage of Tertiary Education,"Yes, somewhat limited",0.35263,41,129,0.26986,0.43541
2013,Lower Saxony,First Stage of Tertiary Education,"No, not limited at all",0.58083,88,129,0.49535,0.66631
2013,Lower Saxony,Second Stage of Tertiary Education,"Yes, somewhat limited",0.25075,130,538,0.21409,0.28741
2013,Lower Saxony,Second Stage of Tertiary Education,"No, not limited at all",0.70073,408,538,0.66199,0.73946
2013,Bremen,Upper Secondary Level,"No, not limited at all",0.43637,60,60,0.30983,0.56292
2013,Bremen,Second Stage of Tertiary Education,"No, not limited at all",0.89138,48,48,0.80241,0.98034
2013,North Rhine-Westphalia,No answer / don't know,"No, not limited at all",0.81746,118,118,0.74747,0.88746
2013,North Rhine-Westphalia,Pre-primary Level,"No, not limited at all",0.91613,170,170,0.87433,0.95792
2013,North Rhine-Westphalia,Primary Level,"Yes, somewhat limited",0.25890,46,169,0.19266,0.32513
2013,North Rhine-Westphalia,Primary Level,"No, not limited at all",0.63952,123,169,0.56692,0.71213
2013,North Rhine-Westphalia,Lower Secondary Level,"Yes, strongly limited",0.13704,111,925,0.11487,0.15922
2013,North Rhine-Westphalia,Lower Secondary Level,"Yes, somewhat limited",0.22141,190,925,0.19464,0.24818
2013,North Rhine-Westphalia,Lower Secondary Level,"No, not limited at all",0.64155,624,925,0.61063,0.67247
2013,North Rhine-Westphalia,Upper Secondary Level,"Yes, strongly limited",0.12241,256,2624,0.10987,0.13495
2013,North Rhine-Westphalia,Upper Secondary Level,"Yes, somewhat limited",0.26026,563,2624,0.24347,0.27705
2013,North Rhine-Westphalia,Upper Secondary Level,"No, not limited at all",0.61733,1805,2624,0.59873,0.63593
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, strongly limited",0.05388,38,668,0.03675,0.07101
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"Yes, somewhat limited",0.19319,118,668,0.16323,0.22315
2013,North Rhine-Westphalia,Post-secondary Non-tertiary Level,"No, not limited at all",0.75293,512,668,0.72020,0.78566
2013,North Rhine-Westphalia,First Stage of Tertiary Education,"Yes, somewhat limited",0.24338,71,272,0.19229,0.29447
2013,North Rhine-Westphalia,First Stage of Tertiary Education,"No, not limited at all",0.66851,201,272,0.61247,0.72456
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, strongly limited",0.06040,73,1323,0.04756,0.07324
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,"Yes, somewhat limited",0.20277,242,1323,0.18110,0.22445
2013,North Rhine-Westphalia,Second Stage of Tertiary Education,"No, not limited at all",0.73683,1008,1323,0.71309,0.76056
2013,Hesse,Pre-primary Level,"No, not limited at all",0.91394,51,51,0.83620,0.99168
2013,Hesse,Primary Level,"No, not limited at all",0.51205,35,35,0.34403,0.68007
2013,Hesse,Lower Secondary Level,"Yes, strongly limited",0.24714,42,257,0.19430,0.29998
2013,Hesse,Lower Secondary Level,"Yes, somewhat limited",0.32842,71,257,0.27089,0.38595
2013,Hesse,Lower Secondary Level,"No, not limited at all",0.42445,144,257,0.36390,0.48499
2013,Hesse,Upper Secondary Level,"Yes, strongly limited",0.12325,90,892,0.10166,0.14483
2013,Hesse,Upper Secondary Level,"Yes, somewhat limited",0.25250,217,892,0.22398,0.28103
2013,Hesse,Upper Secondary Level,"No, not limited at all",0.62425,585,892,0.59245,0.65605
2013,Hesse,Post-secondary Non-tertiary Level,"No, not limited at all",0.79000,157,157,0.72609,0.85392
2013,Hesse,First Stage of Tertiary Education,"No, not limited at all",0.64738,61,61,0.52648,0.76828
2013,Hesse,Second Stage of Tertiary Education,"Yes, somewhat limited",0.17301,95,558,0.14160,0.20443
2013,Hesse,Second Stage of Tertiary Education,"No, not limited at all",0.78044,463,558,0.74606,0.81482
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,"Yes, somewhat limited",0.30118,74,268,0.24615,0.35621
2013,"Rhineland-Palatinate, Saarland",Lower Secondary Level,"No, not limited at all",0.58418,194,268,0.52507,0.64330
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, strongly limited",0.08870,70,819,0.06922,0.10819
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"Yes, somewhat limited",0.26893,189,819,0.23854,0.29931
2013,"Rhineland-Palatinate, Saarland",Upper Secondary Level,"No, not limited at all",0.64237,560,819,0.60953,0.67522
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,"Yes, somewhat limited",0.18981,31,127,0.12134,0.25828
2013,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,"No, not limited at all",0.75332,96,127,0.67805,0.82859
2013,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,"No, not limited at all",0.59297,67,67,0.47444,0.71149
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,"Yes, somewhat limited",0.23675,63,293,0.18800,0.28551
2013,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,"No, not limited at all",0.72293,230,293,0.67159,0.77426
2013,Baden-Wuerttemberg,No answer / don't know,"No, not limited at all",0.76694,48,48,0.64607,0.88781
2013,Baden-Wuerttemberg,Pre-primary Level,"No, not limited at all",0.89637,60,60,0.81860,0.97414
2013,Baden-Wuerttemberg,Primary Level,"No, not limited at all",0.43712,35,35,0.27039,0.60386
2013,Baden-Wuerttemberg,Lower Secondary Level,"Yes, strongly limited",0.14329,44,511,0.11288,0.17370
2013,Baden-Wuerttemberg,Lower Secondary Level,"Yes, somewhat limited",0.29302,127,511,0.25352,0.33253
2013,Baden-Wuerttemberg,Lower Secondary Level,"No, not limited at all",0.56368,340,511,0.52064,0.60673
2013,Baden-Wuerttemberg,Upper Secondary Level,"Yes, strongly limited",0.09782,131,1657,0.08351,0.11213
2013,Baden-Wuerttemberg,Upper Secondary Level,"Yes, somewhat limited",0.26088,376,1657,0.23973,0.28203
2013,Baden-Wuerttemberg,Upper Secondary Level,"No, not limited at all",0.64129,1150,1657,0.61819,0.66439
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,"Yes, somewhat limited",0.17008,49,265,0.12476,0.21540
2013,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,"No, not limited at all",0.73068,216,265,0.67717,0.78419
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,"Yes, somewhat limited",0.25475,53,225,0.19769,0.31181
2013,Baden-Wuerttemberg,First Stage of Tertiary Education,"No, not limited at all",0.67529,172,225,0.61397,0.73661
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,"Yes, somewhat limited",0.18144,140,837,0.15532,0.20757
2013,Baden-Wuerttemberg,Second Stage of Tertiary Education,"No, not limited at all",0.77837,697,837,0.75022,0.80653
2013,Bavaria,No answer / don't know,"No, not limited at all",0.63115,64,64,0.51200,0.75030
2013,Bavaria,Pre-primary Level,"No, not limited at all",0.91860,72,72,0.85500,0.98221
2013,Bavaria,Primary Level,"No, not limited at all",0.56121,45,45,0.41458,0.70784
2013,Bavaria,Lower Secondary Level,"Yes, strongly limited",0.14469,58,547,0.11518,0.17420
2013,Bavaria,Lower Secondary Level,"Yes, somewhat limited",0.28012,146,547,0.24245,0.31778
2013,Bavaria,Lower Secondary Level,"No, not limited at all",0.57519,343,547,0.53373,0.61666
2013,Bavaria,Upper Secondary Level,"Yes, strongly limited",0.11513,207,2417,0.10240,0.12786
2013,Bavaria,Upper Secondary Level,"Yes, somewhat limited",0.23429,522,2417,0.21740,0.25118
2013,Bavaria,Upper Secondary Level,"No, not limited at all",0.65058,1688,2417,0.63157,0.66960
2013,Bavaria,Post-secondary Non-tertiary Level,"Yes, somewhat limited",0.15130,58,312,0.11148,0.19113
2013,Bavaria,Post-secondary Non-tertiary Level,"No, not limited at all",0.81078,254,312,0.76725,0.85431
2013,Bavaria,First Stage of Tertiary Education,"Yes, somewhat limited",0.20234,75,268,0.15415,0.25053
2013,Bavaria,First Stage of Tertiary Education,"No, not limited at all",0.67539,193,268,0.61923,0.73156
2013,Bavaria,Second Stage of Tertiary Education,"Yes, strongly limited",0.05039,40,995,0.03679,0.06399
2013,Bavaria,Second Stage of Tertiary Education,"Yes, somewhat limited",0.17666,148,995,0.15295,0.20037
2013,Bavaria,Second Stage of Tertiary Education,"No, not limited at all",0.77295,807,995,0.74690,0.79899
2013,Berlin,Lower Secondary Level,"No, not limited at all",0.52257,57,57,0.39175,0.65340
2013,Berlin,Upper Secondary Level,"Yes, strongly limited",0.16850,52,429,0.13304,0.20396
2013,Berlin,Upper Secondary Level,"Yes, somewhat limited",0.24087,115,429,0.20036,0.28139
2013,Berlin,Upper Secondary Level,"No, not limited at all",0.59063,262,429,0.54404,0.63721
2013,Berlin,Post-secondary Non-tertiary Level,"No, not limited at all",0.70367,57,57,0.58407,0.82327
2013,Berlin,First Stage of Tertiary Education,"No, not limited at all",0.57760,38,38,0.41844,0.73676
2013,Berlin,Second Stage of Tertiary Education,"Yes, somewhat limited",0.25675,92,403,0.21404,0.29945
2013,Berlin,Second Stage of Tertiary Education,"No, not limited at all",0.69029,311,403,0.64509,0.73549
2013,Brandenburg,Lower Secondary Level,"Yes, somewhat limited",0.32590,31,86,0.22626,0.42555
2013,Brandenburg,Lower Secondary Level,"No, not limited at all",0.57238,55,86,0.46721,0.67756
2013,Brandenburg,Upper Secondary Level,"Yes, strongly limited",0.14675,73,538,0.11682,0.17668
2013,Brandenburg,Upper Secondary Level,"Yes, somewhat limited",0.26129,136,538,0.22413,0.29845
2013,Brandenburg,Upper Secondary Level,"No, not limited at all",0.59196,329,538,0.55039,0.63353
2013,Brandenburg,Post-secondary Non-tertiary Level,"No, not limited at all",0.78584,64,64,0.68454,0.88714
2013,Brandenburg,First Stage of Tertiary Education,"No, not limited at all",0.64897,41,41,0.50106,0.79689
2013,Brandenburg,Second Stage of Tertiary Education,"Yes, somewhat limited",0.29290,74,247,0.23603,0.34977
2013,Brandenburg,Second Stage of Tertiary Education,"No, not limited at all",0.61762,173,247,0.55689,0.67835
2013,Mecklenburg-Western Pomerania,Upper Secondary Level,"Yes, strongly limited",0.09439,35,319,0.06225,0.12652
