year,age_gr,migback,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,17-29 y.,Direct migration background,"No, not limited at all",0.87703,1296,1402,0.85983,0.89422
2019,17-29 y.,Indirect migration background,"Yes, somewhat limited",0.13343,88,694,0.10812,0.15875
2019,17-29 y.,Indirect migration background,"No, not limited at all",0.82621,606,694,0.79799,0.85442
2019,30-45 y.,No migration background,"Yes, strongly limited",0.04537,167,4120,0.03902,0.05173
2019,30-45 y.,No migration background,"Yes, somewhat limited",0.15445,743,4120,0.14342,0.16549
2019,30-45 y.,No migration background,"No, not limited at all",0.80017,3210,4120,0.78796,0.81238
2019,30-45 y.,Direct migration background,"Yes, strongly limited",0.03628,153,3288,0.02988,0.04267
2019,30-45 y.,Direct migration background,"Yes, somewhat limited",0.17922,504,3288,0.16611,0.19233
2019,30-45 y.,Direct migration background,"No, not limited at all",0.78451,2631,3288,0.77045,0.79856
2019,30-45 y.,Indirect migration background,"Yes, strongly limited",0.04558,33,536,0.02791,0.06326
2019,30-45 y.,Indirect migration background,"Yes, somewhat limited",0.15823,94,536,0.12730,0.18915
2019,30-45 y.,Indirect migration background,"No, not limited at all",0.79619,409,536,0.76205,0.83032
2019,46-65 y.,No migration background,"Yes, strongly limited",0.10864,777,8547,0.10205,0.11524
2019,46-65 y.,No migration background,"Yes, somewhat limited",0.29923,2364,8547,0.28952,0.30894
2019,46-65 y.,No migration background,"No, not limited at all",0.59212,5406,8547,0.58170,0.60254
2019,46-65 y.,Direct migration background,"Yes, strongly limited",0.11836,250,2170,0.10477,0.13196
2019,46-65 y.,Direct migration background,"Yes, somewhat limited",0.32023,592,2170,0.30060,0.33987
2019,46-65 y.,Direct migration background,"No, not limited at all",0.56140,1328,2170,0.54052,0.58229
2019,46-65 y.,Indirect migration background,"Yes, somewhat limited",0.29132,73,259,0.23587,0.34676
2019,46-65 y.,Indirect migration background,"No, not limited at all",0.65249,186,259,0.59438,0.71059
2019,66 and older,No migration background,"Yes, strongly limited",0.20812,822,4665,0.19647,0.21977
2019,66 and older,No migration background,"Yes, somewhat limited",0.39713,1788,4665,0.38309,0.41118
2019,66 and older,No migration background,"No, not limited at all",0.39474,2055,4665,0.38072,0.40877
2019,66 and older,Direct migration background,"Yes, strongly limited",0.20094,87,476,0.16490,0.23697
2019,66 and older,Direct migration background,"Yes, somewhat limited",0.38461,187,476,0.34086,0.42837
2019,66 and older,Direct migration background,"No, not limited at all",0.41445,202,476,0.37014,0.45875
2021,17-29 y.,No migration background,"Yes, strongly limited",0.03047,48,1759,0.02243,0.03850
2021,17-29 y.,No migration background,"Yes, somewhat limited",0.11965,246,1759,0.10448,0.13483
2021,17-29 y.,No migration background,"No, not limited at all",0.84988,1465,1759,0.83318,0.86658
2021,17-29 y.,Direct migration background,"Yes, somewhat limited",0.12615,103,1087,0.10640,0.14589
2021,17-29 y.,Direct migration background,"No, not limited at all",0.85500,984,1087,0.83406,0.87594
2021,17-29 y.,Indirect migration background,"Yes, somewhat limited",0.13414,57,407,0.10099,0.16729
2021,17-29 y.,Indirect migration background,"No, not limited at all",0.80483,350,407,0.76628,0.84338
2021,30-45 y.,No migration background,"Yes, strongly limited",0.04175,100,2611,0.03408,0.04943
2021,30-45 y.,No migration background,"Yes, somewhat limited",0.17513,463,2611,0.16055,0.18971
2021,30-45 y.,No migration background,"No, not limited at all",0.78312,2048,2611,0.76731,0.79893
2021,30-45 y.,Direct migration background,"Yes, strongly limited",0.04688,79,2431,0.03847,0.05528
2021,30-45 y.,Direct migration background,"Yes, somewhat limited",0.14541,344,2431,0.13139,0.15942
2021,30-45 y.,Direct migration background,"No, not limited at all",0.80771,2008,2431,0.79204,0.82338
2021,30-45 y.,Indirect migration background,"Yes, somewhat limited",0.20433,53,287,0.15760,0.25106
2021,30-45 y.,Indirect migration background,"No, not limited at all",0.73272,234,287,0.68143,0.78401
2021,46-65 y.,No migration background,"Yes, strongly limited",0.10365,466,5564,0.09564,0.11166
2021,46-65 y.,No migration background,"Yes, somewhat limited",0.25510,1395,5564,0.24365,0.26656
2021,46-65 y.,No migration background,"No, not limited at all",0.64125,3703,5564,0.62865,0.65385
2021,46-65 y.,Direct migration background,"Yes, strongly limited",0.10497,157,1568,0.08979,0.12014
2021,46-65 y.,Direct migration background,"Yes, somewhat limited",0.28569,385,1568,0.26332,0.30806
2021,46-65 y.,Direct migration background,"No, not limited at all",0.60934,1026,1568,0.58518,0.63350
2021,46-65 y.,Indirect migration background,"Yes, somewhat limited",0.23917,38,173,0.17542,0.30292
2021,46-65 y.,Indirect migration background,"No, not limited at all",0.70455,135,173,0.63637,0.77274
2021,66 and older,No migration background,"Yes, strongly limited",0.17324,487,3212,0.16015,0.18634
2021,66 and older,No migration background,"Yes, somewhat limited",0.38927,1200,3212,0.37241,0.40614
2021,66 and older,No migration background,"No, not limited at all",0.43748,1525,3212,0.42033,0.45464
2021,66 and older,Direct migration background,"Yes, strongly limited",0.17320,64,345,0.13321,0.21319
2021,66 and older,Direct migration background,"Yes, somewhat limited",0.38959,120,345,0.33806,0.44113
2021,66 and older,Direct migration background,"No, not limited at all",0.43721,161,345,0.38479,0.48963
