year,migback,quintil_oecd,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,No migration background,2nd Quintile,"Yes, somewhat limited",0.31873,1053,3459,0.30320,0.33426
2019,No migration background,2nd Quintile,"No, not limited at all",0.53306,1963,3459,0.51643,0.54968
2019,No migration background,3rd Quintile,"Yes, strongly limited",0.11642,340,3479,0.10576,0.12708
2019,No migration background,3rd Quintile,"Yes, somewhat limited",0.28550,971,3479,0.27049,0.30051
2019,No migration background,3rd Quintile,"No, not limited at all",0.59808,2168,3479,0.58179,0.61437
2019,No migration background,4th Quintile,"Yes, strongly limited",0.08490,277,3625,0.07583,0.09398
2019,No migration background,4th Quintile,"Yes, somewhat limited",0.24496,920,3625,0.23096,0.25896
2019,No migration background,4th Quintile,"No, not limited at all",0.67014,2428,3625,0.65483,0.68545
2019,No migration background,5th Quintile,"Yes, strongly limited",0.06180,236,4132,0.05446,0.06915
2019,No migration background,5th Quintile,"Yes, somewhat limited",0.23789,987,4132,0.22491,0.25088
2019,No migration background,5th Quintile,"No, not limited at all",0.70030,2909,4132,0.68633,0.71427
2019,Direct migration background,1st Quintile,"Yes, strongly limited",0.13413,308,3936,0.12349,0.14478
2019,Direct migration background,1st Quintile,"Yes, somewhat limited",0.30094,706,3936,0.28661,0.31527
2019,Direct migration background,1st Quintile,"No, not limited at all",0.56493,2922,3936,0.54944,0.58042
2019,Direct migration background,2nd Quintile,"Yes, strongly limited",0.09111,79,1130,0.07433,0.10790
2019,Direct migration background,2nd Quintile,"Yes, somewhat limited",0.25882,249,1130,0.23327,0.28437
2019,Direct migration background,2nd Quintile,"No, not limited at all",0.65007,802,1130,0.62225,0.67789
2019,Direct migration background,3rd Quintile,"Yes, strongly limited",0.07326,51,674,0.05358,0.09295
2019,Direct migration background,3rd Quintile,"Yes, somewhat limited",0.27299,152,674,0.23933,0.30665
2019,Direct migration background,3rd Quintile,"No, not limited at all",0.65375,471,674,0.61781,0.68970
2019,Direct migration background,4th Quintile,"Yes, somewhat limited",0.22830,87,422,0.18821,0.26840
2019,Direct migration background,4th Quintile,"No, not limited at all",0.72317,335,422,0.68043,0.76591
2019,Direct migration background,5th Quintile,"Yes, somewhat limited",0.14856,79,436,0.11514,0.18199
2019,Direct migration background,5th Quintile,"No, not limited at all",0.81196,357,436,0.77524,0.84868
2019,Indirect migration background,1st Quintile,"Yes, strongly limited",0.06860,39,411,0.04413,0.09306
2019,Indirect migration background,1st Quintile,"Yes, somewhat limited",0.20415,70,411,0.16514,0.24317
2019,Indirect migration background,1st Quintile,"No, not limited at all",0.72725,302,411,0.68414,0.77036
2019,Indirect migration background,2nd Quintile,"Yes, somewhat limited",0.17621,59,296,0.13273,0.21969
2019,Indirect migration background,2nd Quintile,"No, not limited at all",0.78020,237,296,0.73294,0.82746
2019,Indirect migration background,3rd Quintile,"Yes, somewhat limited",0.16400,45,268,0.11958,0.20841
2019,Indirect migration background,3rd Quintile,"No, not limited at all",0.81731,223,268,0.77096,0.86366
2019,Indirect migration background,4th Quintile,"Yes, somewhat limited",0.18884,32,186,0.13244,0.24524
2019,Indirect migration background,4th Quintile,"No, not limited at all",0.80577,154,186,0.74876,0.86278
2019,Indirect migration background,5th Quintile,"No, not limited at all",0.85967,174,174,0.80791,0.91143
2021,No migration background,1st Quintile,"Yes, strongly limited",0.16812,301,1956,0.15154,0.18470
2021,No migration background,1st Quintile,"Yes, somewhat limited",0.29877,572,1956,0.27848,0.31906
2021,No migration background,1st Quintile,"No, not limited at all",0.53311,1083,1956,0.51099,0.55523
2021,No migration background,2nd Quintile,"Yes, strongly limited",0.12203,270,2401,0.10893,0.13513
2021,No migration background,2nd Quintile,"Yes, somewhat limited",0.26460,679,2401,0.24695,0.28225
2021,No migration background,2nd Quintile,"No, not limited at all",0.61337,1452,2401,0.59388,0.63285
2021,No migration background,3rd Quintile,"Yes, strongly limited",0.09002,193,2466,0.07872,0.10132
2021,No migration background,3rd Quintile,"Yes, somewhat limited",0.27522,644,2466,0.25759,0.29285
2021,No migration background,3rd Quintile,"No, not limited at all",0.63475,1629,2466,0.61575,0.65376
2021,No migration background,4th Quintile,"Yes, strongly limited",0.08185,177,2650,0.07141,0.09229
2021,No migration background,4th Quintile,"Yes, somewhat limited",0.25708,655,2650,0.24043,0.27372
2021,No migration background,4th Quintile,"No, not limited at all",0.66108,1818,2650,0.64305,0.67910
2021,No migration background,5th Quintile,"Yes, strongly limited",0.05619,158,3657,0.04872,0.06365
2021,No migration background,5th Quintile,"Yes, somewhat limited",0.20135,751,3657,0.18835,0.21435
2021,No migration background,5th Quintile,"No, not limited at all",0.74246,2748,3657,0.72829,0.75664
2021,Direct migration background,1st Quintile,"Yes, strongly limited",0.08966,170,2601,0.07868,0.10064
2021,Direct migration background,1st Quintile,"Yes, somewhat limited",0.27114,442,2601,0.25405,0.28822
2021,Direct migration background,1st Quintile,"No, not limited at all",0.63920,1989,2601,0.62074,0.65766
2021,Direct migration background,2nd Quintile,"Yes, strongly limited",0.13389,59,940,0.11211,0.15567
2021,Direct migration background,2nd Quintile,"Yes, somewhat limited",0.26229,183,940,0.23415,0.29042
2021,Direct migration background,2nd Quintile,"No, not limited at all",0.60382,698,940,0.57254,0.63511
2021,Direct migration background,3rd Quintile,"Yes, somewhat limited",0.18861,93,502,0.15436,0.22287
2021,Direct migration background,3rd Quintile,"No, not limited at all",0.72984,409,502,0.69096,0.76872
2021,Direct migration background,4th Quintile,"Yes, somewhat limited",0.21668,64,383,0.17537,0.25800
2021,Direct migration background,4th Quintile,"No, not limited at all",0.72584,319,383,0.68110,0.77057
2021,Direct migration background,5th Quintile,"Yes, somewhat limited",0.17522,68,426,0.13908,0.21136
2021,Direct migration background,5th Quintile,"No, not limited at all",0.79037,358,426,0.75167,0.82907
2021,Indirect migration background,1st Quintile,"Yes, somewhat limited",0.18703,38,218,0.13515,0.23891
2021,Indirect migration background,1st Quintile,"No, not limited at all",0.71275,180,218,0.65255,0.77295
2021,Indirect migration background,2nd Quintile,"Yes, somewhat limited",0.14617,38,194,0.09633,0.19601
2021,Indirect migration background,2nd Quintile,"No, not limited at all",0.77601,156,194,0.71719,0.83483
2021,Indirect migration background,3rd Quintile,"No, not limited at all",0.78780,116,116,0.71308,0.86253
2021,Indirect migration background,4th Quintile,"No, not limited at all",0.75835,123,123,0.68239,0.83431
2021,Indirect migration background,5th Quintile,"No, not limited at all",0.73381,156,156,0.66423,0.80339
