year,age_gr,sampreg,ple0009,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,30-45 y.,East,"Yes, strongly limited",0.04618,70,1517,0.03561,0.05674
2015,30-45 y.,East,"Yes, somewhat limited",0.18423,256,1517,0.16472,0.20375
2015,30-45 y.,East,"No, not limited at all",0.76959,1191,1517,0.74839,0.79079
2015,46-65 y.,West,"Yes, strongly limited",0.12301,744,7062,0.11535,0.13067
2015,46-65 y.,West,"Yes, somewhat limited",0.27104,1855,7062,0.26067,0.28141
2015,46-65 y.,West,"No, not limited at all",0.60595,4463,7062,0.59455,0.61734
2015,46-65 y.,East,"Yes, strongly limited",0.12606,222,1894,0.11110,0.14101
2015,46-65 y.,East,"Yes, somewhat limited",0.30294,565,1894,0.28224,0.32364
2015,46-65 y.,East,"No, not limited at all",0.57101,1107,1894,0.54871,0.59330
2015,66 and older,West,"Yes, strongly limited",0.21003,681,3602,0.19673,0.22334
2015,66 and older,West,"Yes, somewhat limited",0.38675,1386,3602,0.37084,0.40266
2015,66 and older,West,"No, not limited at all",0.40322,1535,3602,0.38719,0.41924
2015,66 and older,East,"Yes, strongly limited",0.22293,245,1189,0.19926,0.24660
2015,66 and older,East,"Yes, somewhat limited",0.43365,508,1189,0.40546,0.46183
2015,66 and older,East,"No, not limited at all",0.34342,436,1189,0.31642,0.37043
2019,17-29 y.,West,"Yes, strongly limited",0.02636,104,4038,0.02142,0.03130
2019,17-29 y.,West,"Yes, somewhat limited",0.13017,458,4038,0.11979,0.14055
2019,17-29 y.,West,"No, not limited at all",0.84347,3476,4038,0.83227,0.85468
2019,17-29 y.,East,"Yes, strongly limited",0.03667,32,773,0.02341,0.04993
2019,17-29 y.,East,"Yes, somewhat limited",0.18689,121,773,0.15939,0.21439
2019,17-29 y.,East,"No, not limited at all",0.77644,620,773,0.74705,0.80583
2019,30-45 y.,West,"Yes, strongly limited",0.04372,283,6345,0.03869,0.04875
2019,30-45 y.,West,"Yes, somewhat limited",0.15787,1020,6345,0.14890,0.16684
2019,30-45 y.,West,"No, not limited at all",0.79841,5042,6345,0.78854,0.80829
2019,30-45 y.,East,"Yes, strongly limited",0.04096,68,1572,0.03116,0.05076
2019,30-45 y.,East,"Yes, somewhat limited",0.17118,313,1572,0.15255,0.18980
2019,30-45 y.,East,"No, not limited at all",0.78786,1191,1572,0.76765,0.80808
2019,46-65 y.,West,"Yes, strongly limited",0.10522,800,8634,0.09875,0.11169
2019,46-65 y.,West,"Yes, somewhat limited",0.29544,2319,8634,0.28581,0.30506
2019,46-65 y.,West,"No, not limited at all",0.59935,5515,8634,0.58901,0.60968
2019,46-65 y.,East,"Yes, strongly limited",0.12703,243,2332,0.11351,0.14055
2019,46-65 y.,East,"Yes, somewhat limited",0.33532,701,2332,0.31616,0.35449
2019,46-65 y.,East,"No, not limited at all",0.53765,1388,2332,0.51741,0.55789
2019,66 and older,West,"Yes, strongly limited",0.21295,694,3868,0.20005,0.22586
2019,66 and older,West,"Yes, somewhat limited",0.37860,1427,3868,0.36331,0.39389
2019,66 and older,West,"No, not limited at all",0.40845,1747,3868,0.39295,0.42394
2019,66 and older,East,"Yes, strongly limited",0.17655,217,1290,0.15573,0.19736
2019,66 and older,East,"Yes, somewhat limited",0.47135,548,1290,0.44409,0.49860
2019,66 and older,East,"No, not limited at all",0.35211,525,1290,0.32603,0.37818
2021,17-29 y.,West,"Yes, strongly limited",0.03360,58,2795,0.02692,0.04028
2021,17-29 y.,West,"Yes, somewhat limited",0.12382,348,2795,0.11161,0.13603
2021,17-29 y.,West,"No, not limited at all",0.84258,2389,2795,0.82908,0.85609
2021,17-29 y.,East,"Yes, somewhat limited",0.11565,58,468,0.08665,0.14466
2021,17-29 y.,East,"No, not limited at all",0.85101,410,468,0.81871,0.88330
2021,30-45 y.,West,"Yes, strongly limited",0.04452,158,4282,0.03834,0.05070
2021,30-45 y.,West,"Yes, somewhat limited",0.16545,658,4282,0.15432,0.17658
2021,30-45 y.,West,"No, not limited at all",0.79003,3466,4282,0.77783,0.80223
2021,30-45 y.,East,"Yes, strongly limited",0.04517,37,1063,0.03268,0.05766
2021,30-45 y.,East,"Yes, somewhat limited",0.19658,202,1063,0.17268,0.22048
2021,30-45 y.,East,"No, not limited at all",0.75825,824,1063,0.73250,0.78400
2021,46-65 y.,West,"Yes, strongly limited",0.09940,500,5822,0.09171,0.10709
2021,46-65 y.,West,"Yes, somewhat limited",0.25250,1406,5822,0.24134,0.26366
2021,46-65 y.,West,"No, not limited at all",0.64810,3916,5822,0.63583,0.66037
2021,46-65 y.,East,"Yes, strongly limited",0.11849,132,1492,0.10209,0.13490
2021,46-65 y.,East,"Yes, somewhat limited",0.29458,412,1492,0.27144,0.31772
2021,46-65 y.,East,"No, not limited at all",0.58693,948,1492,0.56194,0.61192
2021,66 and older,West,"Yes, strongly limited",0.17472,430,2726,0.16046,0.18898
2021,66 and older,West,"Yes, somewhat limited",0.38045,973,2726,0.36223,0.39868
2021,66 and older,West,"No, not limited at all",0.44483,1323,2726,0.42617,0.46348
2021,66 and older,East,"Yes, strongly limited",0.16314,123,855,0.13836,0.18792
2021,66 and older,East,"Yes, somewhat limited",0.43525,356,855,0.40199,0.46850
2021,66 and older,East,"No, not limited at all",0.40161,376,855,0.36873,0.43449
